u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,service,bridge,lanes,access,ref,junction,tunnel
1490116233,42442164,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,44.729,"LINESTRING (-73.9740271 40.7745401, -73.9736667 40.7742446)",,,,,,,
1490116234,2059303863,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,9.748,"LINESTRING (-73.9743209 40.7746574, -73.97443149999999 40.7746833)",,,,,,,
1490116234,1492282469,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,8.79,"LINESTRING (-73.9743209 40.7746574, -73.9742226 40.7746308)",,,,,,,
1492282469,1490116234,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,8.79,"LINESTRING (-73.9742226 40.7746308, -73.9743209 40.7746574)",,,,,,,
1492282469,1490116233,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,19.306,"LINESTRING (-73.9742226 40.7746308, -73.9740271 40.7745401)",,,,,,,
1602588144,274342211,0,584971529,True,East 10th Street,residential,20 mph,5.635,"LINESTRING (-73.9743046 40.7243842, -73.9742399 40.724397)",,,,,,roundabout,
1602588146,1602588144,0,584971529,True,East 10th Street,residential,20 mph,4.905,"LINESTRING (-73.9743627 40.7243868, -73.9743046 40.7243842)",,,,,,roundabout,
1602588151,274342021,0,584971529,True,East 10th Street,residential,20 mph,4.575,"LINESTRING (-73.97419309999999 40.7244194, -73.9741568 40.72445)",,,,,,roundabout,
1602588169,274342212,0,584971529,True,East 10th Street,residential,20 mph,6.206,"LINESTRING (-73.9744697 40.7244332, -73.974411 40.7243995)",,,,,,roundabout,
1602588173,1602588169,0,584971529,True,East 10th Street,residential,20 mph,5.253,"LINESTRING (-73.9745039 40.7244727, -73.9744697 40.7244332)",,,,,,roundabout,
1602588178,274342217,0,25167444,True,East 10th Street,residential,20 mph,5.1,"LINESTRING (-73.9741281 40.7244993, -73.97412300000001 40.724545)",,,,,,roundabout,
1602588200,274342213,0,584971529,True,East 10th Street,residential,20 mph,4.728,"LINESTRING (-73.9745186 40.7245603, -73.9745202 40.7245178)",,,,,,roundabout,
1602588203,1602588211,0,25167444,True,East 10th Street,residential,20 mph,3.936,"LINESTRING (-73.97413950000001 40.7245958, -73.97416320000001 40.7246263)",,,,,,roundabout,
1602588209,274342024,0,25167444,True,East 10th Street,residential,20 mph,3.58,"LINESTRING (-73.97448319999999 40.7246237, -73.9745044 40.7245958)",,,,,,roundabout,
1602588211,274342215,0,25167444,True,East 10th Street,residential,20 mph,4.568,"LINESTRING (-73.97416320000001 40.7246263, -73.9742016 40.7246553)",,,,,,roundabout,
1602588212,1602588209,0,25167444,True,East 10th Street,residential,20 mph,2.883,"LINESTRING (-73.9744608 40.7246433, -73.97448319999999 40.7246237)",,,,,,roundabout,
1602588224,1602588212,0,25167444,True,East 10th Street,residential,20 mph,4.742,"LINESTRING (-73.9744153 40.7246684, -73.9744608 40.7246433)",,,,,,roundabout,
1602588225,1602588229,0,25167444,True,East 10th Street,residential,20 mph,4.521,"LINESTRING (-73.9742408 40.7246728, -73.9742923 40.7246842)",,,,,,roundabout,
1602588229,1602588230,0,25167444,True,East 10th Street,residential,20 mph,3.182,"LINESTRING (-73.9742923 40.7246842, -73.97432999999999 40.7246858)",,,,,,roundabout,
1602588230,4301088389,0,25167444,True,East 10th Street,residential,20 mph,2.919,"LINESTRING (-73.97432999999999 40.7246858, -73.9743641 40.7246812)",,,,,,roundabout,
1722116468,1722116492,0,754763814,False,,service,5 mph,46.672,"LINESTRING (-73.98552770000001 40.776065, -73.9852616 40.7764332)",parking_aisle,,,,,,
1722116468,1722116482,0,754763814,False,,service,5 mph,8.01,"LINESTRING (-73.98552770000001 40.776065, -73.98552479999999 40.775993)",parking_aisle,,,,,,
1722116470,3377387933,0,160140196,False,,service,5 mph,1.869,"LINESTRING (-73.9849483 40.7766554, -73.9849681 40.776663)",parking_aisle,,,,,,
1722116470,1722116528,0,160140196,False,,service,5 mph,4.401,"LINESTRING (-73.9849483 40.7766554, -73.9848977 40.7766455)",parking_aisle,,,,,,
1722116473,7050745510,0,160140196,False,,service,5 mph,53.913,"LINESTRING (-73.98500610000001 40.7767864, -73.9846965 40.7772108)",parking_aisle,,,,,,
1722116473,1722116534,0,160140196,False,,service,5 mph,5.306,"LINESTRING (-73.98500610000001 40.7767864, -73.9850208 40.77674)",parking_aisle,,,,,,
1722116476,3371304352,0,160140193,False,,service,5 mph,39.261,"LINESTRING (-73.985384 40.7759268, -73.98519899999999 40.7756027)",,,,,,,
1722116476,1722116482,0,754763814,False,,service,5 mph,13.955,"LINESTRING (-73.985384 40.7759268, -73.98552479999999 40.775993)",parking_aisle,,,,,,
1722116476,1722116521,0,754763814,False,,service,5 mph,5.44,"LINESTRING (-73.985384 40.7759268, -73.98532969999999 40.7759533)",parking_aisle,,,,,,
1722116479,3371304352,0,160140193,False,,service,5 mph,6.564,"LINESTRING (-73.9851681 40.7755485, -73.98519899999999 40.7756027)",,,,,,,
1722116479,5708000895,0,160140193,False,,service,5 mph,28.165,"LINESTRING (-73.9851681 40.7755485, -73.9853165 40.7753215)",,,,,,,
1722116482,1722116468,0,754763814,False,,service,5 mph,8.01,"LINESTRING (-73.98552479999999 40.775993, -73.98552770000001 40.776065)",parking_aisle,,,,,,
1722116482,1722116476,0,754763814,False,,service,5 mph,13.955,"LINESTRING (-73.98552479999999 40.775993, -73.985384 40.7759268)",parking_aisle,,,,,,
1722116483,1722116528,0,160140196,False,,service,5 mph,4.815,"LINESTRING (-73.9848432 40.7766586, -73.9848977 40.7766455)",parking_aisle,,,,,,
1722116483,1722116531,0,160140196,False,,service,5 mph,6.119,"LINESTRING (-73.9848432 40.7766586, -73.98479089999999 40.7766968)",parking_aisle,,,,,,
1722116492,1722116504,0,754763814,False,,service,5 mph,4.551,"LINESTRING (-73.9852616 40.7764332, -73.9852247 40.7764631)",parking_aisle,,,,,,
1722116492,1722116468,0,754763814,False,,service,5 mph,46.672,"LINESTRING (-73.9852616 40.7764332, -73.98552770000001 40.776065)",parking_aisle,,,,,,
1722116497,5708000895,0,160140193,False,,service,5 mph,10.595,"LINESTRING (-73.98537229999999 40.7752361, -73.9853165 40.7753215)",,,,,,,
1722116499,1722116535,0,754763814,False,,service,5 mph,5.305,"LINESTRING (-73.9850423 40.7764062, -73.9850436 40.7763585)",parking_aisle,,,,,,
1722116499,1722116505,0,754763814,False,,service,5 mph,5.534,"LINESTRING (-73.9850423 40.7764062, -73.985073 40.7764502)",parking_aisle,,,,,,
1722116504,1722116513,0,754763814,False,,service,5 mph,4.324,"LINESTRING (-73.9852247 40.7764631, -73.9851776 40.7764786)",parking_aisle,,,,,,
1722116504,1722116492,0,754763814,False,,service,5 mph,4.551,"LINESTRING (-73.9852247 40.7764631, -73.9852616 40.7764332)",parking_aisle,,,,,,
1722116505,1722116499,0,754763814,False,,service,5 mph,5.534,"LINESTRING (-73.985073 40.7764502, -73.9850423 40.7764062)",parking_aisle,,,,,,
1722116505,3377387937,0,754763814,False,,service,5 mph,3.667,"LINESTRING (-73.985073 40.7764502, -73.985111 40.7764663)",parking_aisle,,,,,,
1722116508,3377387937,0,754763814,False,,service,5 mph,1.126,"LINESTRING (-73.98512270000001 40.7764712, -73.985111 40.7764663)",parking_aisle,,,,,,
1722116508,1722116513,0,754763814,False,,service,5 mph,4.695,"LINESTRING (-73.98512270000001 40.7764712, -73.9851776 40.7764786)",parking_aisle,,,,,,
1722116510,1722116542,0,160140196,False,,service,5 mph,3.371,"LINESTRING (-73.984995 40.7766732, -73.9850124 40.7767005)",parking_aisle,,,,,,
1722116510,3377387933,0,160140196,False,,service,5 mph,2.533,"LINESTRING (-73.984995 40.7766732, -73.9849681 40.776663)",parking_aisle,,,,,,
1722116513,1722116508,0,754763814,False,,service,5 mph,4.695,"LINESTRING (-73.9851776 40.7764786, -73.98512270000001 40.7764712)",parking_aisle,,,,,,
1722116513,1722116504,0,754763814,False,,service,5 mph,4.324,"LINESTRING (-73.9851776 40.7764786, -73.9852247 40.7764631)",parking_aisle,,,,,,
1722116514,7050745509,0,160140196,False,,service,5 mph,7.965,"LINESTRING (-73.984437 40.777185, -73.9844825 40.7771222)",parking_aisle,,,,,,
1722116521,1722116476,0,754763814,False,,service,5 mph,5.44,"LINESTRING (-73.98532969999999 40.7759533, -73.985384 40.7759268)",parking_aisle,,,,,,
1722116521,1722116535,0,754763814,False,,service,5 mph,51.092,"LINESTRING (-73.98532969999999 40.7759533, -73.9850436 40.7763585)",parking_aisle,,,,,,
1722116528,1722116470,0,160140196,False,,service,5 mph,4.401,"LINESTRING (-73.9848977 40.7766455, -73.9849483 40.7766554)",parking_aisle,,,,,,
1722116528,1722116483,0,160140196,False,,service,5 mph,4.815,"LINESTRING (-73.9848977 40.7766455, -73.9848432 40.7766586)",parking_aisle,,,,,,
1722116531,1722116483,0,160140196,False,,service,5 mph,6.119,"LINESTRING (-73.98479089999999 40.7766968, -73.9848432 40.7766586)",parking_aisle,,,,,,
1722116531,7050745509,0,160140196,False,,service,5 mph,53.962,"LINESTRING (-73.98479089999999 40.7766968, -73.9844825 40.7771222)",parking_aisle,,,,,,
1722116534,1722116473,0,160140196,False,,service,5 mph,5.306,"LINESTRING (-73.9850208 40.77674, -73.98500610000001 40.7767864)",parking_aisle,,,,,,
1722116534,1722116542,0,160140196,False,,service,5 mph,4.449,"LINESTRING (-73.9850208 40.77674, -73.9850124 40.7767005)",parking_aisle,,,,,,
1722116535,1722116521,0,754763814,False,,service,5 mph,51.092,"LINESTRING (-73.9850436 40.7763585, -73.98532969999999 40.7759533)",parking_aisle,,,,,,
1722116535,1722116499,0,754763814,False,,service,5 mph,5.305,"LINESTRING (-73.9850436 40.7763585, -73.9850423 40.7764062)",parking_aisle,,,,,,
1722116542,1722116534,0,160140196,False,,service,5 mph,4.449,"LINESTRING (-73.9850124 40.7767005, -73.9850208 40.77674)",parking_aisle,,,,,,
1722116542,1722116510,0,160140196,False,,service,5 mph,3.371,"LINESTRING (-73.9850124 40.7767005, -73.984995 40.7766732)",parking_aisle,,,,,,
1740700811,3248816504,0,318476041,True,West Drive,cycleway,20 mph,15.44,"LINESTRING (-73.9697401 40.7808838, -73.9698537 40.7807748)",,,,,,,
1758380526,1762449347,0,164632299,False,,service,5 mph,8.866,"LINESTRING (-73.9854112 40.7603603, -73.9853608 40.7604303)",parking_aisle,,,permissive,,,
1758380528,1762449346,0,164184349,False,,service,5 mph,9.856,"LINESTRING (-73.9849545 40.760989, -73.9850108 40.7609113)",parking_aisle,,,permissive,,,
1762449346,1758380528,0,164184349,False,,service,5 mph,9.856,"LINESTRING (-73.9850108 40.7609113, -73.9849545 40.760989)",parking_aisle,,,permissive,,,
1762449346,1762449347,0,164632300,False,,service,5 mph,61.07,"LINESTRING (-73.9850108 40.7609113, -73.9853608 40.7604303)",parking_aisle,,,permissive,,,building_passage
1762449347,1758380526,0,164632299,False,,service,5 mph,8.866,"LINESTRING (-73.9853608 40.7604303, -73.9854112 40.7603603)",parking_aisle,,,permissive,,,
1762449347,1762449346,0,164632300,False,,service,5 mph,61.07,"LINESTRING (-73.9853608 40.7604303, -73.9850108 40.7609113)",parking_aisle,,,permissive,,,building_passage
1763612254,302097273,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,12.757,"LINESTRING (-73.9384316 40.853841, -73.9382852 40.853811)",,,1,private,,,
1775181597,3785591437,0,544616716,True,,motorway_link,15 mph,6.056,"LINESTRING (-73.9627259 40.7609357, -73.9627203 40.76099)",,yes,2,,,,
1782787525,248709587,0,514350784,False,Terrace Drive,cycleway,20 mph,23.782,"LINESTRING (-73.97578729999999 40.7761518, -73.9755454 40.7760414)",,,,,,,
1782787525,7106318839,0,514350784,False,Terrace Drive,cycleway,20 mph,3.756,"LINESTRING (-73.97578729999999 40.7761518, -73.97582679999999 40.7761675)",,,,,,,
1825739972,42431829,0,663634122,True,Bleecker Street,residential,20 mph,4.807,"LINESTRING (-74.0053777 40.7367426, -74.005352 40.736704)",,,,,,,
1919595922,4219827523,0,440681437,False,Avenue C,secondary,20 mph,4.739,"LINESTRING (-73.9812453 40.720774, -73.9812209 40.7208124)",,,2,,,,
1921369841,1921369846,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,11.017,"LINESTRING (-73.9388806 40.8538471, -73.9387637 40.8538918)",,,1,private,,,
1921369842,1921369843,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,12.314,"LINESTRING (-73.9392047 40.8524099, -73.9393073 40.8524889)",,,1,private,,,
1921369843,1921369844,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,13.644,"LINESTRING (-73.9393073 40.8524889, -73.93932580000001 40.8526108)",,,1,private,,,
1921369844,1921369841,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,142.479,"LINESTRING (-73.93932580000001 40.8526108, -73.9388806 40.8538471)",,,1,private,,,
1921369845,1763612254,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,11.869,"LINESTRING (-73.9385686 40.8538666, -73.9384316 40.853841)",,,1,private,,,
1921369846,1921369845,0,27518032,True,Hudson View Gardens driveway,living_street,5 mph,16.647,"LINESTRING (-73.9387637 40.8538918, -73.9385686 40.8538666)",,,1,private,,,
1989931095,3716628973,0,5670512,False,East 13th Street,residential,20 mph,36.077,"LINESTRING (-73.97264869999999 40.7262553, -73.97302070000001 40.7264159)",,,,,,,
2057103256,42431355,0,46613687,True,West Drive,cycleway,20 mph,13.165,"LINESTRING (-73.9659158 40.7884097, -73.9660465 40.7883447)",,,,,,,
2057103277,4332481677,0,46613687,True,West Drive,cycleway,20 mph,13.695,"LINESTRING (-73.9629193 40.7912528, -73.96303229999999 40.7911642)",,,,,,,
2057103309,595703313,0,46613687,True,West Drive,cycleway,20 mph,8.408,"LINESTRING (-73.962563 40.7916543, -73.9626093 40.7915873)",,,,,,,
2057103325,595703283,0,104336139,True,East Drive,cycleway,20 mph,19.012,"LINESTRING (-73.9549787 40.7924803, -73.9549938 40.7926509)",,,,,,,
2057103328,42425231,0,46613687,True,West Drive,cycleway,20 mph,29.917,"LINESTRING (-73.9620546 40.7926083, -73.9621964 40.7923616)",,,,,,,
2057103330,247225006,0,104336139,True,East Drive,cycleway,20 mph,9.184,"LINESTRING (-73.9550675 40.7930059, -73.9550624 40.7930884)",,,,,,,
2057103332,247225991,0,46613687,True,West Drive,cycleway,20 mph,37.324,"LINESTRING (-73.9617169 40.7931048, -73.96192720000001 40.7928093)",,,,,,,
2057103336,600524003,0,104336139,True,East Drive,cycleway,20 mph,101.468,"LINESTRING (-73.95505679999999 40.7931561, -73.9548896 40.7940598)",,,,,,,
2057103365,595703304,0,46613687,True,West Drive,cycleway,20 mph,16.553,"LINESTRING (-73.9608817 40.7937634, -73.96104649999999 40.7936822)",,,,,,,
2057103373,432757027,0,46613687,True,West Drive,cycleway,20 mph,31.252,"LINESTRING (-73.9597606 40.7941125, -73.9601081 40.7940136)",,,,,,,
2057103384,247225069,0,46613687,True,West Drive,cycleway,20 mph,13.774,"LINESTRING (-73.9595654 40.7942098, -73.9596973 40.7941365)",,,,,,,
2057103396,4332457584,0,46613687,True,West Drive,cycleway,20 mph,4.8,"LINESTRING (-73.95928739999999 40.7944737, -73.9593132 40.7944352)",,,,,,,
2057103397,247225066,0,104336123,True,West Drive,cycleway,20 mph,10.793,"LINESTRING (-73.9590362 40.7949771, -73.9590941 40.7948905)",,,,,,,
2057103398,247225065,0,104336123,True,West Drive,cycleway,20 mph,10.365,"LINESTRING (-73.95888189999999 40.7951279, -73.9589588 40.7950551)",,,,,,,
2057103400,2057103398,0,104336123,True,West Drive,cycleway,20 mph,5.276,"LINESTRING (-73.958837 40.795161, -73.95888189999999 40.7951279)",,,,,,,
2057103402,2057103400,0,104336123,True,West Drive,cycleway,20 mph,7.658,"LINESTRING (-73.9587678 40.7952057, -73.958837 40.795161)",,,,,,,
2057103404,247225064,0,104336123,True,West Drive,cycleway,20 mph,8.616,"LINESTRING (-73.9585908 40.7952915, -73.9586783 40.7952513)",,,,,,,
2057103412,2057103404,0,104336123,True,West Drive,cycleway,20 mph,8.061,"LINESTRING (-73.9585056 40.7953246, -73.9585908 40.7952915)",,,,,,,
2057103414,247225063,0,104336123,True,West Drive,cycleway,20 mph,18.333,"LINESTRING (-73.95817150000001 40.7954078, -73.95837830000001 40.7953561)",,,,,,,
2057103416,2057103414,0,104336123,True,West Drive,cycleway,20 mph,19.768,"LINESTRING (-73.9579505 40.7954679, -73.95817150000001 40.7954078)",,,,,,,
2058919571,247225005,0,104336139,True,East Drive,cycleway,20 mph,16.352,"LINESTRING (-73.9550486 40.7922145, -73.9549904 40.7923548)",,,,,,,
2058919617,2058919619,0,104336139,True,East Drive,cycleway,20 mph,29.87,"LINESTRING (-73.95447299999999 40.794746, -73.9542069 40.7949237)",,,,,,,
2058919619,42434044,0,104336139,True,East Drive,cycleway,20 mph,24.149,"LINESTRING (-73.9542069 40.7949237, -73.9539643 40.7950396)",,,,,,,
2058919631,432755911,0,104336139,True,East Drive,cycleway,20 mph,10.521,"LINESTRING (-73.9534747 40.7952357, -73.9533947 40.7953084)",,,,,,,
2058919645,2058919646,0,104336139,True,East Drive,cycleway,20 mph,12.696,"LINESTRING (-73.9533497 40.7953938, -73.9533149 40.7955049)",,,,,,,
2058919646,432755909,0,104336139,True,East Drive,cycleway,20 mph,11.384,"LINESTRING (-73.9533149 40.7955049, -73.9533069 40.7956071)",,,,,,,
2058919648,2058919650,0,104336139,True,East Drive,cycleway,20 mph,6.915,"LINESTRING (-73.9551738 40.7955469, -73.9552558 40.7955506)",,,,,,,
2058919650,2058919652,0,104336139,True,East Drive,cycleway,20 mph,9.357,"LINESTRING (-73.9552558 40.7955506, -73.95536250000001 40.7955742)",,,,,,,
2058919651,2058919648,0,104336139,True,East Drive,cycleway,20 mph,14.122,"LINESTRING (-73.95500749999999 40.7955636, -73.9551738 40.7955469)",,,,,,,
2058919652,2058919655,0,104336139,True,East Drive,cycleway,20 mph,6.409,"LINESTRING (-73.95536250000001 40.7955742, -73.9554335 40.795595)",,,,,,,
2058919655,4302966022,0,104336139,True,East Drive,cycleway,20 mph,6.369,"LINESTRING (-73.9554335 40.795595, -73.9554935 40.7956299)",,,,,,,
2058919660,247225010,0,104336139,True,East Drive,cycleway,20 mph,12.217,"LINESTRING (-73.9533246 40.7956763, -73.95338529999999 40.7957761)",,,,,,,
2058919663,247225014,0,104336139,True,East Drive,cycleway,20 mph,7.759,"LINESTRING (-73.954802 40.7956578, -73.95487300000001 40.7956133)",,,,,,,
2058919678,247225013,0,104336139,True,East Drive,cycleway,20 mph,13.152,"LINESTRING (-73.9544952 40.7958562, -73.954622 40.7957871)",,,,,,,
2058919690,2058919700,0,583505064,True,East Drive,cycleway,20 mph,7.042,"LINESTRING (-73.95570530000001 40.7959605, -73.9556968 40.7960235)",,,,,,,
2058919694,42434050,0,104336139,True,East Drive,cycleway,20 mph,11.811,"LINESTRING (-73.95415389999999 40.7959798, -73.9542898 40.7959534)",,,,,,,
2058919695,2058919694,0,104336139,True,East Drive,cycleway,20 mph,9.819,"LINESTRING (-73.9540399 40.7959985, -73.95415389999999 40.7959798)",,,,,,,
2058919700,247225017,0,583505064,True,East Drive,cycleway,20 mph,5.554,"LINESTRING (-73.9556968 40.7960235, -73.955676 40.7960709)",,,,,,,
2058919704,2058919710,0,583505064,True,East Drive,cycleway,20 mph,9.876,"LINESTRING (-73.9556491 40.7961281, -73.95559110000001 40.7962053)",,,,,,,
2058919710,42433861,0,583505064,True,East Drive,cycleway,20 mph,11.156,"LINESTRING (-73.95559110000001 40.7962053, -73.9555113 40.7962854)",,,,,,,
2058919779,2058919797,0,583505064,True,East Drive,cycleway,20 mph,19.58,"LINESTRING (-73.9550784 40.796679, -73.9549396 40.7968203)",,,,,,,
2058919797,2058919830,0,583505064,True,East Drive,cycleway,20 mph,13.518,"LINESTRING (-73.9549396 40.7968203, -73.95484089999999 40.7969162)",,,,,,,
2058919830,247225018,0,583505064,True,East Drive,cycleway,20 mph,20.32,"LINESTRING (-73.95484089999999 40.7969162, -73.9547034 40.7970664)",,,,,,,
2058919883,2058919897,0,583505064,True,East Drive,cycleway,20 mph,12.65,"LINESTRING (-73.9546035 40.7972054, -73.95453209999999 40.7973055)",,,,,,,
2058919897,2058919909,0,583505064,True,East Drive,cycleway,20 mph,23.379,"LINESTRING (-73.95453209999999 40.7973055, -73.95441599999999 40.7974965)",,,,,,,
2058919909,2058919917,0,583505064,True,East Drive,cycleway,20 mph,22.72,"LINESTRING (-73.95441599999999 40.7974965, -73.9543274 40.7976895)",,,,,,,
2058919917,247225027,0,583505064,True,East Drive,cycleway,20 mph,17.23,"LINESTRING (-73.9543274 40.7976895, -73.95428320000001 40.7978408)",,,,,,,
2058919920,247225053,0,104336123,True,West Drive,cycleway,20 mph,10.88,"LINESTRING (-73.9570307 40.7977039, -73.95702369999999 40.7976062)",,,,,,,
2058919930,2058919920,0,104336123,True,West Drive,cycleway,20 mph,5.73,"LINESTRING (-73.9570487 40.7977536, -73.9570307 40.7977039)",,,,,,,
