u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,access,bridge,width,area,tunnel
3969508306,896307122,0,28299065,False,,Calle 150A,tertiary,65.843,"LINESTRING (-74.09418239999999 4.7493175, -74.0936442 4.7490666)",,,,,,
3969508306,871073017,0,28299065,False,,Calle 150A,tertiary,41.57,"LINESTRING (-74.09418239999999 4.7493175, -74.0945222 4.7494759)",,,,,,
3978105343,3730129180,0,89748931,True,2,Avenida Carrera 24,secondary,4.541,"LINESTRING (-74.07518520000001 4.6315039, -74.075187 4.6314631)",,,,,,
3978105350,3978105343,0,89748931,True,2,Avenida Carrera 24,secondary,3.147,"LINESTRING (-74.07518570000001 4.6315322, -74.07518520000001 4.6315039)",,,,,,
3978105354,3901982817,0,89748763,True,2,Avenida Carrera 24,secondary,44.267,"LINESTRING (-74.0748498 4.6315395, -74.074859 4.6319375)",,,,,,
3978106087,3978105350,0,89748931,True,2,Avenida Carrera 24,secondary,43.9,"LINESTRING (-74.0751858 4.631927, -74.07518570000001 4.6315322)",,,,,,
3978593164,7792559634,0,834801127,True,2,Avenida Carrera 24,secondary,3.5,"LINESTRING (-74.07548540000001 4.6335373, -74.07547940000001 4.6335064)",,,,,,
3978684460,263544147,0,834801127,True,2,Avenida Carrera 24,secondary,4.264,"LINESTRING (-74.0752481 4.6324491, -74.0752416 4.6324113)",,,,,,
3978684465,3484211966,0,89748763,True,2,Avenida Carrera 24,secondary,23.111,"LINESTRING (-74.0749232 4.6324933, -74.074946 4.6326999)",,,,,,
3978836098,3978836105,0,89724959,True,2,Avenida Carrera 24,secondary,2.351,"LINESTRING (-74.0750462 4.6291146, -74.07504369999999 4.6291356)",30,,,,,
3978836101,3730129189,0,89725097,True,2,Avenida Carrera 24,secondary,1.816,"LINESTRING (-74.0753832 4.6291249, -74.07538529999999 4.6291087)",,,,,,
3978836105,264154421,0,89724959,True,2,Avenida Carrera 24,secondary,2.806,"LINESTRING (-74.07504369999999 4.6291356, -74.07504110000001 4.6291607)",30,,,,,
3978836110,263544150,0,89725276,True,2,Avenida Carrera 24,secondary,4.376,"LINESTRING (-74.0753746 4.6292119, -74.07537809999999 4.6291727)",,,,,,
3982927538,5686784551,0,89718075,True,3,Avenida Carrera 7,primary,55.424,"LINESTRING (-74.0663376 4.6233198, -74.0662141 4.6238028)",30,,,,,
4004471064,264154316,0,675557369,True,2,Diagonal 36 Bis,secondary,8.281,"LINESTRING (-74.07479859999999 4.6258377, -74.0747413 4.6257899)",,,,,,
4004471066,3730145131,0,89725253,True,2,Diagonal 36 Bis,secondary,25.72,"LINESTRING (-74.0746224 4.6259974, -74.0747598 4.6261838)",,,,,,
4004471070,3901982780,0,675557369,True,2,Diagonal 36 Bis,secondary,19.032,"LINESTRING (-74.07503060000001 4.6260895, -74.07491659999999 4.6259615)",,,,,,
4004471077,263544155,0,147216656,True,2,Avenida Carrera 24,secondary,9.385,"LINESTRING (-74.0751252 4.6262137, -74.0750785 4.6261433)",,,,,,
4004471080,263544136,0,89725253,True,2,Diagonal 36 Bis,secondary,9.028,"LINESTRING (-74.0747945 4.626244, -74.0748349 4.6263145)",,,,,,
4004471081,4004471077,0,147216656,True,2,Avenida Carrera 24,secondary,12.148,"LINESTRING (-74.0751863 4.6263044, -74.0751252 4.6262137)",,,,,,
4004471088,263544137,0,343709216,True,2,Avenida Carrera 24,secondary,14.13,"LINESTRING (-74.0749448 4.6265002, -74.0750001 4.6266147)",,,,,,
4004473096,3081103530,0,343709216,True,2,Avenida Carrera 24,secondary,14.356,"LINESTRING (-74.0750492 4.6267597, -74.07508559999999 4.6268836)",,,,,,
4004473097,2863283593,0,147216656,True,2,Avenida Carrera 24,secondary,37.309,"LINESTRING (-74.07540400000001 4.6268664, -74.07531539999999 4.6265427)",,,,,,
4004473123,3905815371,0,343709216,True,2,Avenida Carrera 24,secondary,26.073,"LINESTRING (-74.0751497 4.6272853, -74.0751648 4.6275193)",,,,,,
4004473131,264153902,0,343709216,True,2,Avenida Carrera 24,secondary,8.022,"LINESTRING (-74.07516990000001 4.6276773, -74.07517230000001 4.6277494)",,,,,,
4004473134,3901982764,0,147216656,True,2,Avenida Carrera 24,secondary,50.692,"LINESTRING (-74.07550209999999 4.6277053, -74.07547700000001 4.6272501)",,,,,,
4004473144,264154335,0,89724959,True,2,Avenida Carrera 24,secondary,100.817,"LINESTRING (-74.0751731 4.627821, -74.0750819 4.6287231)",30,,,,,
4004473147,263544151,0,89725097,True,2,Avenida Carrera 24,secondary,5.262,"LINESTRING (-74.0755027 4.6278436, -74.075504 4.6277963)",,,,,,
4004473149,4004473147,0,89725097,True,2,Avenida Carrera 24,secondary,1.373,"LINESTRING (-74.0755016 4.6278559, -74.0755027 4.6278436)",,,,,,
4004512560,264153924,0,675557369,True,2,Diagonal 36 Bis,secondary,30.068,"LINESTRING (-74.07467029999999 4.6257239, -74.0744608 4.6255521)",,,,,,
4004512565,263544135,0,89725253,True,2,Diagonal 36 Bis,secondary,5.834,"LINESTRING (-74.07444150000001 4.6257797, -74.0744766 4.6258188)",,,,,,
4586244030,7371443985,0,89718075,True,3,Avenida Carrera 7,primary,26.231,"LINESTRING (-74.06841 4.6175995, -74.068364 4.6178309)",30,,,,,
4913349660,896307122,0,28299065,False,,Calle 150A,tertiary,85.096,"LINESTRING (-74.092947 4.7487458, -74.0936442 4.7490666)",,,,,,
4981936907,5405708778,0,89718075,True,3,Avenida Carrera 7,primary,19.107,"LINESTRING (-74.0689338 4.6156685, -74.06887690000001 4.6158307)",30,,,,,
4981936922,5099420298,0,89718075,True,3,Avenida Carrera 7,primary,31.638,"LINESTRING (-74.06814780000001 4.6186925, -74.0680698 4.6189662)",30,,,,,
4981936931,5203097051,0,89718075,True,3,Avenida Carrera 7,primary,61.302,"LINESTRING (-74.0679859 4.6192149, -74.0677654 4.6197205)",30,,,,,
4985959052,2394654207,0,597171711,True,,Avenida Carrera 7,primary,35.211,"LINESTRING (-74.06987220000001 4.6112267, -74.0697984 4.6115347)",,,yes,,,
5087416436,2045404003,0,89718075,True,3,Avenida Carrera 7,primary,114.619,"LINESTRING (-74.0670093 4.6214132, -74.0666368 4.6223748)",30,,,,,
5087463852,7560528658,0,675552252,True,2,Diagonal 40A,tertiary,30.58,"LINESTRING (-74.0681304 4.6277259, -74.06835270000001 4.6278888)",,,,,,
5087463853,5087463852,0,675552252,True,2,Diagonal 40A,tertiary,29.082,"LINESTRING (-74.0679105 4.6275832, -74.0681304 4.6277259)",,,,,,
5087463868,264153871,0,675552252,True,2,Diagonal 40A,tertiary,12.591,"LINESTRING (-74.0673822 4.6273443, -74.0674922 4.6273726)",,,,,,
5099420283,4981936922,0,89718075,True,3,Avenida Carrera 7,primary,43.991,"LINESTRING (-74.06826460000001 4.6183144, -74.06814780000001 4.6186925)",30,,,,,
5099420298,4981936931,0,89718075,True,3,Avenida Carrera 7,primary,29.176,"LINESTRING (-74.0680698 4.6189662, -74.0679859 4.6192149)",30,,,,,
5099420300,5099420283,0,89718075,True,3,Avenida Carrera 7,primary,19.718,"LINESTRING (-74.0683023 4.6181411, -74.06826460000001 4.6183144)",30,,,,,
5101150723,2863283611,0,89725247,True,2,Transversal 17,tertiary,2.537,"LINESTRING (-74.0710922 4.6300765, -74.0710713 4.6300858)",,,,,,
5101150724,5101150723,0,89725247,True,2,Transversal 17,tertiary,2.306,"LINESTRING (-74.071113 4.6300759, -74.0710922 4.6300765)",,,,,,
5103638555,263777250,0,24324772,True,2,Avenida Calle 32,secondary,14.503,"LINESTRING (-74.0704648 4.620537, -74.0705796 4.6205996)",,,,,,
5103638556,5103638555,0,24324772,True,2,Avenida Calle 32,secondary,10.624,"LINESTRING (-74.07038180000001 4.6204892, -74.0704648 4.620537)",,,,,,
5103656469,6635750662,0,89718075,True,3,Avenida Carrera 7,primary,56.844,"LINESTRING (-74.06961010000001 4.6124081, -74.06951530000001 4.6129105)",30,,,,,
5106359164,7814108389,0,655514737,True,2,Calle 66,secondary,5.032,"LINESTRING (-74.070678 4.6572126, -74.070646 4.6571805)",,,,,,
5106359165,5106359164,0,655514737,True,2,Calle 66,secondary,3.205,"LINESTRING (-74.0706962 4.657235, -74.070678 4.6572126)",,,,,,
5175106739,263544304,0,24313843,True,2,Calle 53B,tertiary,51.773,"LINESTRING (-74.07754389999999 4.6438281, -74.07708529999999 4.6437395)",30,,,,,
5177113892,263776630,0,89759289,True,1,Transversal 25A,residential,16.173,"LINESTRING (-74.0759642 4.6353053, -74.07603880000001 4.6354303)",,,,,,
5178524354,3889256971,0,24324772,True,2,Avenida Calle 32,secondary,13.117,"LINESTRING (-74.0721952 4.6209105, -74.0723105 4.6208839)",,,,,,
5203097039,3188427503,0,89718075,True,3,Avenida Carrera 7,primary,9.89,"LINESTRING (-74.0657875 4.6255759, -74.06576630000001 4.6256623)",30,,,,,
5203097044,3188427500,0,89718075,True,3,Avenida Carrera 7,primary,9.28,"LINESTRING (-74.06706010000001 4.6212876, -74.0670283 4.6213648)",30,,,,,
5203097051,2045403998,0,89718075,True,3,Avenida Carrera 7,primary,24.932,"LINESTRING (-74.0677654 4.6197205, -74.0676686 4.6199229)",30,,,,,
5301642408,263544323,0,24313843,True,2,Calle 53B,tertiary,22.115,"LINESTRING (-74.0763548 4.6435984, -74.0761589 4.6435606)",30,,,,,
5336886594,3825995927,0,24313843,True,2,Calle 53B,tertiary,29.747,"LINESTRING (-74.07566989999999 4.6434662, -74.07540640000001 4.6434153)",30,,,,,
5384636765,7538507023,0,89626707,True,2,Calle 66,secondary,4.513,"LINESTRING (-74.06381639999999 4.6530496, -74.0637801 4.6530312)",,,,,,
5384636766,5384636770,0,638336486,True,2,Calle 66,secondary,8.65,"LINESTRING (-74.0640246 4.6531513, -74.06395449999999 4.6531171)",,,,,,
5384636770,5384636771,0,638336486,True,2,Calle 66,secondary,11.616,"LINESTRING (-74.06395449999999 4.6531171, -74.0638604 4.6530711)",,,,,,
5384636771,5384636765,0,638336486,True,2,Calle 66,secondary,5.431,"LINESTRING (-74.0638604 4.6530711, -74.06381639999999 4.6530496)",,,,,,
5384764692,5686809640,0,89718075,True,3,Avenida Carrera 7,primary,39.493,"LINESTRING (-74.0692743 4.6146602, -74.0691703 4.6149999)",30,,,,,
5384764693,6361535176,0,89718075,True,3,Avenida Carrera 7,primary,45.914,"LINESTRING (-74.0693672 4.6140386, -74.0693318 4.61445)",30,,,,,
5402944240,5203097044,0,89718075,True,3,Avenida Carrera 7,primary,86.775,"LINESTRING (-74.06738679999999 4.6205784, -74.06706010000001 4.6212876)",30,,,,,
5405708778,6042814260,0,89718075,True,3,Avenida Carrera 7,primary,11.169,"LINESTRING (-74.06887690000001 4.6158307, -74.06884359999999 4.6159255)",30,,,,,
5406620273,3283295932,0,89718075,True,3,Avenida Carrera 7,primary,50.724,"LINESTRING (-74.068585 4.6168277, -74.06847380000001 4.6172702)",30,,,,,
5406620274,5406620273,0,89718075,True,3,Avenida Carrera 7,primary,34.21,"LINESTRING (-74.0686556 4.6165282, -74.068585 4.6168277)",30,,,,,
5550520051,7725664917,0,88893504,True,,Avenida Carrera 7,primary,23.065,"LINESTRING (-74.0701736 4.6100121, -74.0700981 4.6102054)",,,,,,
5606212824,6397142938,0,89718075,True,3,Avenida Carrera 7,primary,15.82,"LINESTRING (-74.06938719999999 4.6136836, -74.06937840000001 4.6138256)",30,,,,,
5686784551,3850950565,0,89718075,True,3,Avenida Carrera 7,primary,130.125,"LINESTRING (-74.0662141 4.6238028, -74.06594250000001 4.6249413)",30,,,,,
5686809640,6148047338,0,89718075,True,3,Avenida Carrera 7,primary,1.336,"LINESTRING (-74.0691703 4.6149999, -74.0691662 4.6150112)",30,,,,,
6029989451,455338148,0,89718075,True,3,Avenida Carrera 7,primary,21.074,"LINESTRING (-74.0696633 4.6121613, -74.0696234 4.6123466)",30,,,,,
6042814229,4981936907,0,89718075,True,3,Avenida Carrera 7,primary,7.611,"LINESTRING (-74.0689565 4.6156039, -74.0689338 4.6156685)",30,,,,,
6042814260,3889256958,0,89718075,True,3,Avenida Carrera 7,primary,11.721,"LINESTRING (-74.06884359999999 4.6159255, -74.06880870000001 4.616025)",30,,,,,
6061573415,3757633667,0,648658788,False,,Calle 49 Sur,tertiary,3.48,"LINESTRING (-74.17803910000001 4.6304798, -74.17802570000001 4.6304515)",,,,,,
6061573415,6089467266,0,648658788,False,,Calle 49 Sur,tertiary,29.823,"LINESTRING (-74.17803910000001 4.6304798, -74.1781549 4.6307219)",,,,,,
6061573415,6061573420,0,643149003,False,,,cycleway,3.407,"LINESTRING (-74.17803910000001 4.6304798, -74.1780116 4.6304935)",,,,,,
6061573415,6061573414,0,643149003,False,,,cycleway,34.659,"LINESTRING (-74.17803910000001 4.6304798, -74.1783192 4.6303412)",,,,,,
6089467265,3784643494,0,648658788,False,,Calle 49 Sur,tertiary,30.737,"LINESTRING (-74.17794000000001 4.6302668, -74.1778175 4.6300188)",,,,,,
6089467265,3757633667,0,648658788,False,,Calle 49 Sur,tertiary,22.628,"LINESTRING (-74.17794000000001 4.6302668, -74.17802570000001 4.6304515)",,,,,,
6089467266,6061573415,0,648658788,False,,Calle 49 Sur,tertiary,29.823,"LINESTRING (-74.1781549 4.6307219, -74.17803910000001 4.6304798)",,,,,,
6089467266,3757633714,0,648658788,False,,Calle 49 Sur,tertiary,21.631,"LINESTRING (-74.1781549 4.6307219, -74.17823610000001 4.6308988)",,,,,,
6148047338,261138377,0,89718075,True,3,Avenida Carrera 7,primary,17.563,"LINESTRING (-74.0691662 4.6150112, -74.0691125 4.6151598)",30,,,,,
6222144891,4586244030,0,89718075,True,3,Avenida Carrera 7,primary,19.905,"LINESTRING (-74.0684449 4.6174239, -74.06841 4.6175995)",30,,,,,
6313418584,2351748420,0,24313843,True,2,Calle 53B,tertiary,33.393,"LINESTRING (-74.0785805 4.6440283, -74.0782847 4.6439712)",30,,,,,
6313418584,7490355687,0,675557360,False,,,cycleway,32.603,"LINESTRING (-74.0785805 4.6440283, -74.07854450000001 4.6443193)",,,,,,
6313418584,6296191102,0,675557363,False,,,cycleway,3.107,"LINESTRING (-74.0785805 4.6440283, -74.078586 4.6440009)",,,,,,
6313487668,5177113892,0,89759289,True,1,Transversal 25A,residential,96.365,"LINESTRING (-74.0755449 4.6345461, -74.0759642 4.6353053)",,,,,,
6313487668,5176766647,0,533629011,False,,,cycleway,26.369,"LINESTRING (-74.0755449 4.6345461, -74.0754201 4.6343442)",,,,,,
6320139535,3889382081,0,89725253,True,2,Diagonal 36 Bis,secondary,7.026,"LINESTRING (-74.0741115 4.6255149, -74.0741695 4.6255404)",,,,,,
6326450563,6313487684,0,674159031,True,,,cycleway,23.433,"LINESTRING (-74.0750735 4.6332889, -74.0752715 4.6333628)",,,,,,
6326450564,263544156,0,675557369,True,2,Diagonal 36 Bis,secondary,24.723,"LINESTRING (-74.07432489999999 4.6254504, -74.07414660000001 4.6253168)",,,,,,
6331269331,263732478,0,89759289,True,1,Transversal 25A,residential,10.38,"LINESTRING (-74.0763347 4.6359886, -74.0763378 4.6360819)",,,,,,
6331341607,2863283612,0,89716908,True,2,Diagonal 40A,tertiary,123.575,"LINESTRING (-74.0686534 4.6281218, -74.0695185 4.6288229)",30,,,,,
6331341610,264154086,0,89716908,True,2,Diagonal 40A,tertiary,8.223,"LINESTRING (-74.0701779 4.6293656, -74.0702351 4.6294127)",30,,,,,
6361535176,5384764692,0,89718075,True,3,Avenida Carrera 7,primary,24.226,"LINESTRING (-74.0693318 4.61445, -74.0692743 4.6146602)",30,,,,,
6388357849,7792632095,0,24313843,True,2,Calle 53B,tertiary,18.243,"LINESTRING (-74.07388950000001 4.6431223, -74.07372789999999 4.6430911)",30,,,,,
6397142938,1888308617,0,89718075,True,3,Avenida Carrera 7,primary,10.028,"LINESTRING (-74.06937840000001 4.6138256, -74.0693745 4.6139157)",30,,,,,
6397142938,6635750663,0,682980660,False,,,cycleway,2.956,"LINESTRING (-74.06937840000001 4.6138256, -74.06940229999999 4.6138374)",,,,,,
6436765257,5606212824,0,89718075,True,3,Avenida Carrera 7,primary,14.97,"LINESTRING (-74.06940299999999 4.6135499, -74.06938719999999 4.6136836)",30,,,,,
6635750661,7785822534,0,88893504,True,,Avenida Carrera 7,primary,8.543,"LINESTRING (-74.07005909999999 4.6103438, -74.0700411 4.6104185)",,,,,,
6635750662,6436765257,0,89718075,True,3,Avenida Carrera 7,primary,72.179,"LINESTRING (-74.06951530000001 4.6129105, -74.06940299999999 4.6135499)",30,,,,,
7371418345,3982927538,0,89718075,True,3,Avenida Carrera 7,primary,13.857,"LINESTRING (-74.0663744 4.6232007, -74.0663376 4.6233198)",30,,,,,
7371443985,5099420300,0,89718075,True,3,Avenida Carrera 7,primary,35.164,"LINESTRING (-74.068364 4.6178309, -74.0683023 4.6181411)",30,,,,,
7371444049,4985959052,0,88893504,True,,Avenida Carrera 7,primary,5.349,"LINESTRING (-74.06988200000001 4.6111796, -74.06987220000001 4.6112267)",,,,,,
7371444074,7371444049,0,88893504,True,,Avenida Carrera 7,primary,10.53,"LINESTRING (-74.06990140000001 4.6110869, -74.06988200000001 4.6111796)",,,,,,
7439777103,6222144891,0,89718075,True,3,Avenida Carrera 7,primary,7.183,"LINESTRING (-74.06845680000001 4.6173604, -74.0684449 4.6174239)",30,,,,,
7538507017,5384636766,0,655514737,True,2,Calle 66,secondary,6.026,"LINESTRING (-74.06407299999999 4.653176, -74.0640246 4.6531513)",,,,,,
7538507023,268230525,0,89626707,True,2,Calle 66,secondary,99.033,"LINESTRING (-74.0637801 4.6530312, -74.0629836 4.6526275)",,,,,,
7560528658,260697850,0,675552252,True,2,Diagonal 40A,tertiary,5.906,"LINESTRING (-74.06835270000001 4.6278888, -74.0683956 4.6279203)",,,,,,
7560528661,6331341607,0,89716908,True,2,Diagonal 40A,tertiary,2.667,"LINESTRING (-74.0686347 4.6281067, -74.0686534 4.6281218)",30,,,,,
7560528672,7609173109,0,89725261,True,2,Calle 36,tertiary,43.009,"LINESTRING (-74.0692652 4.6246499, -74.06964840000001 4.6247109)",,,,,,
7560528681,260697848,0,24350403,True,1,Calle 36,tertiary,7.528,"LINESTRING (-74.0689252 4.6245915, -74.0689921 4.6246032)",,,,,,
7560542363,5103638556,0,24324772,True,2,Avenida Calle 32,secondary,3.364,"LINESTRING (-74.0703561 4.6204731, -74.07038180000001 4.6204892)",,,,,,
7609173109,264154063,0,89725261,True,2,Calle 36,tertiary,49.542,"LINESTRING (-74.06964840000001 4.6247109, -74.07008980000001 4.6247812)",,,,,,
7725664917,7725664918,0,88893504,True,,Avenida Carrera 7,primary,9.687,"LINESTRING (-74.0700981 4.6102054, -74.0700722 4.6102886)",,,,,,
7725664918,6635750661,0,88893504,True,,Avenida Carrera 7,primary,6.307,"LINESTRING (-74.0700722 4.6102886, -74.07005909999999 4.6103438)",,,,,,
7785822534,2045403979,0,88893504,True,,Avenida Carrera 7,primary,42.507,"LINESTRING (-74.0700411 4.6104185, -74.0699627 4.6107927)",,,,,,
7785887077,263777210,0,24324772,True,2,Avenida Calle 32,secondary,15.794,"LINESTRING (-74.0747327 4.6202971, -74.0748731 4.6202728)",,,,,,
7792246250,264154049,0,24324772,True,2,Avenida Calle 32,secondary,18.148,"LINESTRING (-74.0707476 4.6206886, -74.0708941 4.6207615)",,,,,,
7792246262,7792246263,0,24324772,True,2,Avenida Calle 32,secondary,19.129,"LINESTRING (-74.07133880000001 4.6209226, -74.0715095 4.620948)",,,,,,
7792246263,263777256,0,24324772,True,2,Avenida Calle 32,secondary,21.31,"LINESTRING (-74.0715095 4.620948, -74.07170050000001 4.62097)",,,,,,
7792246264,7792250301,0,24324772,True,2,Avenida Calle 32,secondary,7.745,"LINESTRING (-74.07196279999999 4.6209586, -74.0720318 4.6209476)",,,,,,
7792250301,263777260,0,24324772,True,2,Avenida Calle 32,secondary,9.27,"LINESTRING (-74.0720318 4.6209476, -74.0721138 4.6209312)",,,,,,
7792559633,263544146,0,834801127,True,2,Avenida Carrera 24,secondary,76.349,"LINESTRING (-74.07546960000001 4.6334607, -74.0753069 4.6327935)",,,,,,
7792559634,7792559633,0,834801127,True,2,Avenida Carrera 24,secondary,5.196,"LINESTRING (-74.07547940000001 4.6335064, -74.07546960000001 4.6334607)",,,,,,
7792559635,3978593164,0,834801127,True,2,Avenida Carrera 24,secondary,3.611,"LINESTRING (-74.0754915 4.6335692, -74.07548540000001 4.6335373)",,,,,,
7792559636,7792559635,0,834801127,True,2,Avenida Carrera 24,secondary,4.317,"LINESTRING (-74.07549280000001 4.633608, -74.0754915 4.6335692)",,,,,,
7792559637,3730129172,0,834801127,True,2,Avenida Carrera 24,secondary,2.872,"LINESTRING (-74.0754901 4.6336628, -74.0754914 4.633637)",,,,,,
7792559647,6326450563,0,89748763,True,2,Avenida Carrera 24,secondary,4.308,"LINESTRING (-74.0750594 4.6332528, -74.0750735 4.6332889)",,,,,,
7792559655,7792559664,0,834801127,True,2,Avenida Carrera 24,secondary,6.804,"LINESTRING (-74.07547390000001 4.633806, -74.07548079999999 4.6337452)",,,,,,
7792559659,7792559655,0,834801127,True,2,Avenida Carrera 24,secondary,9.147,"LINESTRING (-74.0754627 4.6338875, -74.07547390000001 4.633806)",,,,,,
7792559660,7792559647,0,89748763,True,2,Avenida Carrera 24,secondary,32.444,"LINESTRING (-74.074991 4.6329691, -74.0750594 4.6332528)",,,,,,
7792559663,7792559637,0,834801127,True,2,Avenida Carrera 24,secondary,8.012,"LINESTRING (-74.07548199999999 4.6337344, -74.0754901 4.6336628)",,,,,,
7792559663,6313488095,0,674159029,False,,,cycleway,1.753,"LINESTRING (-74.07548199999999 4.6337344, -74.0754664 4.633737)",,,,,,
7792559663,6498468228,0,674159029,False,,,cycleway,0.968,"LINESTRING (-74.07548199999999 4.6337344, -74.07549059999999 4.6337329)",,,,,,
7792559664,7792559663,0,834801127,True,2,Avenida Carrera 24,secondary,1.208,"LINESTRING (-74.07548079999999 4.6337452, -74.07548199999999 4.6337344)",,,,,,
7792593181,264154378,0,375277192,True,2,Diagonal 40A,tertiary,52.986,"LINESTRING (-74.0721494 4.6309778, -74.071793 4.6306602)",30,,,,,
7796007122,3901982778,0,89725253,True,2,Diagonal 36 Bis,secondary,11.05,"LINESTRING (-74.0742612 4.6256053, -74.0743367 4.6256702)",,,,,,
7814108389,312656482,0,655514737,True,2,Calle 66,secondary,63.727,"LINESTRING (-74.070646 4.6571805, -74.0701773 4.6568485)",,,,,,
7814108390,261817156,0,655514737,True,2,Calle 66,secondary,63.707,"LINESTRING (-74.06889459999999 4.6559394, -74.06842519999999 4.6556087)",,,,,,
7814108391,7814108393,0,655514737,True,2,Calle 66,secondary,10.808,"LINESTRING (-74.0673524 4.6548617, -74.06726759999999 4.6548137)",,,,,,
7814108393,3896037419,0,655514737,True,2,Calle 66,secondary,17.152,"LINESTRING (-74.06726759999999 4.6548137, -74.06713000000001 4.6547431)",,,,,,
