u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,junction,bridge,tunnel
42393313,1403399527,0,394256613,False,East Squaw Peak Drive,residential,15 mph,38.635,"LINESTRING (-112.0264958 33.5371762, -112.0268808 33.537043)",2,,,,,
42393315,4621964189,0,467594246,False,East Squaw Peak Drive,residential,15 mph,6.032,"LINESTRING (-112.0160578 33.5422024, -112.0159988 33.5422253)",2,,,,,
42393315,388008305,0,467594246,False,East Squaw Peak Drive,residential,15 mph,12.073,"LINESTRING (-112.0160578 33.5422024, -112.0161789 33.5421624)",2,,,,,
42415715,5873667746,0,809022544,False,Hospital Drive,unclassified,15 mph,7.235,"LINESTRING (-112.0291449 33.4562272, -112.0290705 33.4562077)",2,,,,,
42415715,5873667747,0,809022544,False,Hospital Drive,unclassified,15 mph,10.322,"LINESTRING (-112.0291449 33.4562272, -112.0292388 33.456277)",2,,,,,
42415716,5873667744,0,809022544,False,Hospital Drive,unclassified,15 mph,10.203,"LINESTRING (-112.027437 33.4561976, -112.0273284 33.4562121)",2,,,,,
42415716,1500305203,0,809022544,False,Hospital Drive,unclassified,15 mph,10.734,"LINESTRING (-112.027437 33.4561976, -112.0275527 33.4561964)",2,,,,,
42415717,7048615204,0,809022544,False,Hospital Drive,unclassified,15 mph,3.434,"LINESTRING (-112.0269569 33.4563777, -112.0269205 33.4563833)",2,,,,,
42415717,5873667743,0,809022544,False,Hospital Drive,unclassified,15 mph,14.465,"LINESTRING (-112.0269569 33.4563777, -112.027095 33.4563173)",2,,,,,
42415718,7134744193,0,809022544,False,Hospital Drive,unclassified,15 mph,4.498,"LINESTRING (-112.0238464 33.4563986, -112.0238255 33.4564351)",2,,,,,
42415718,7134744192,0,809022544,False,Hospital Drive,unclassified,15 mph,4.543,"LINESTRING (-112.0238464 33.4563986, -112.0238919 33.4563835)",2,,,,,
42415719,1500305283,0,809022544,False,Hospital Drive,unclassified,15 mph,8.635,"LINESTRING (-112.023806 33.4577978, -112.0238024 33.4578754)",2,,,,,
42415719,7134744188,0,809022544,False,Hospital Drive,unclassified,15 mph,4.859,"LINESTRING (-112.023806 33.4577978, -112.0238059 33.4577541)",2,,,,,
42415720,41588134,0,809022544,False,Hospital Drive,unclassified,15 mph,27.788,"LINESTRING (-112.0237217 33.4583077, -112.0237239 33.4585576)",2,,,,,
42415720,1500305283,0,809022544,False,Hospital Drive,unclassified,15 mph,48.649,"LINESTRING (-112.0237217 33.4583077, -112.0238024 33.4578754)",2,,,,,
42456305,42456656,0,5672957,False,North 21st Avenue,service,15 mph,169.583,"LINESTRING (-112.1041696 33.5045089, -112.1023406 33.5045101)",,alley,,,,
42456656,42456662,0,5672957,False,North 21st Avenue,service,15 mph,106.368,"LINESTRING (-112.1023406 33.5045101, -112.1011935 33.5045234)",,alley,,,,
42456656,42456305,0,5672957,False,North 21st Avenue,service,15 mph,169.583,"LINESTRING (-112.1023406 33.5045101, -112.1041696 33.5045089)",,alley,,,,
42456662,6966638026,0,5672957,False,North 21st Avenue,service,15 mph,107.274,"LINESTRING (-112.1011935 33.5045234, -112.1000366 33.5045348)",,alley,,,,
42456662,42456656,0,5672957,False,North 21st Avenue,service,15 mph,106.368,"LINESTRING (-112.1011935 33.5045234, -112.1023406 33.5045101)",,alley,,,,
42483061,4223249876,0,537364623,False,North 47th Avenue,tertiary,20 mph,10.553,"LINESTRING (-112.1602594 33.4877338, -112.160258 33.4876389)",3,,,,,
42508247,2633195204,0,26624376,False,North Echo Canyon Lane,residential,15 mph,6.267,"LINESTRING (-111.9773681 33.5225849, -111.9773274 33.5226299)",2,,private,,,
42508247,2633195203,0,26624376,False,North Echo Canyon Lane,residential,15 mph,4.794,"LINESTRING (-111.9773681 33.5225849, -111.977367 33.5225418)",2,,private,,,
42508252,2169301714,0,26624376,False,North Echo Canyon Lane,residential,15 mph,6.423,"LINESTRING (-111.977082 33.5227229, -111.9771346 33.5226853)",2,,private,,,
42508252,292021234,0,206880944,False,North Echo Canyon Lane,residential,15 mph,52.64,"LINESTRING (-111.977082 33.5227229, -111.9773574 33.5231369)",2,,private,,,
42533638,6047601278,0,445860414,False,North 47th Avenue,tertiary,20 mph,9.761,"LINESTRING (-112.159689 33.4866203, -112.1597427 33.4866958)",2,,,,,
42533638,6047601279,0,445860414,False,North 47th Avenue,tertiary,20 mph,10.306,"LINESTRING (-112.159689 33.4866203, -112.1596447 33.4865353)",2,,,,,
42533639,1429380515,0,445860414,False,North 47th Avenue,tertiary,20 mph,9.362,"LINESTRING (-112.160214 33.4872286, -112.1602374 33.4873105)",2,,,,,
42533639,1429546609,0,445860414,False,North 47th Avenue,tertiary,20 mph,13.33,"LINESTRING (-112.160214 33.4872286, -112.1601615 33.487117)",2,,,,,
42652701,2145444314,0,5690164,False,North Echo Canyon Circle,residential,15 mph,30.601,"LINESTRING (-111.9756761 33.5229648, -111.9756672 33.5226897)",,,private,,,
42652701,2145444325,0,204546678,False,North Echo Canyon Circle,residential,15 mph,3.011,"LINESTRING (-111.9756761 33.5229648, -111.9756437 33.5229667)",,,private,,,
42652701,2145444326,0,204546678,False,North Echo Canyon Circle,residential,15 mph,3.567,"LINESTRING (-111.9756761 33.5229648, -111.9757145 33.5229669)",,,private,,,
42712972,6276669059,0,502022653,False,,service,15 mph,13.882,"LINESTRING (-112.1197156 33.6036348, -112.1197085 33.6037595)",2,driveway,,,,
148874762,41562439,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,18.908,"LINESTRING (-111.9836674 33.3629673, -111.9834696 33.3630076)",2,,,,,
148874762,2307241077,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,18.285,"LINESTRING (-111.9836674 33.3629673, -111.9838587 33.3629284)",2,,,,,
158112050,2307241073,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,12.374,"LINESTRING (-111.9841877 33.3628961, -111.9840545 33.3628934)",2,,,,,
158112050,2307241074,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,9.671,"LINESTRING (-111.9841877 33.3628961, -111.9842914 33.362904)",2,,,,,
158112070,2307241097,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,10.699,"LINESTRING (-111.9851195 33.3630287, -111.9850043 33.3630283)",2,,,,,
158112070,6208744938,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,4.909,"LINESTRING (-111.9851195 33.3630287, -111.9851715 33.3630208)",2,,,,,
158112074,4334936038,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,11.694,"LINESTRING (-111.983312 33.3630403, -111.9831926 33.3630737)",2,,,,,
158112074,41562439,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,15.081,"LINESTRING (-111.983312 33.3630403, -111.9834696 33.3630076)",2,,,,,
158112139,6208744932,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,4.124,"LINESTRING (-111.9858037 33.3628993, -111.985775 33.3629276)",2,,,,,
158112139,6208744933,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,4.985,"LINESTRING (-111.9858037 33.3628993, -111.9858102 33.3628548)",2,,,,,
159111405,2307241094,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,12.543,"LINESTRING (-111.9853709 33.3629906, -111.985238 33.3630107)",2,,,,,
159111405,6208744936,0,221687504,False,East Pima Canyon Road,unclassified,15 mph,7.7,"LINESTRING (-111.9853709 33.3629906, -111.9854524 33.3629779)",2,,,,,
252360094,1706149636,0,760244603,True,,service,15 mph,4.585,"LINESTRING (-112.0584984 33.3449789, -112.0585459 33.3449901)",1,parking_aisle,,,,
260814323,327748927,0,5604801,True,South Arizona Grand Parkway,tertiary,15 mph,6.715,"LINESTRING (-111.972196 33.3762986, -111.9721276 33.376279)",1,,,roundabout,,
292021234,42508252,0,206880944,False,North Echo Canyon Lane,residential,15 mph,52.64,"LINESTRING (-111.9773574 33.5231369, -111.977082 33.5227229)",2,,private,,,
292021402,292021403,0,206867746,False,North Echo Canyon Circle,residential,15 mph,65.396,"LINESTRING (-111.9768252 33.5206037, -111.9768315 33.5211918)",2,,private,,,
292021402,4827914512,0,206867746,False,North Echo Canyon Circle,residential,15 mph,3.738,"LINESTRING (-111.9768252 33.5206037, -111.9768042 33.520575)",2,,private,,,
292021403,1690504269,0,206867746,False,North Echo Canyon Circle,residential,15 mph,46.742,"LINESTRING (-111.9768315 33.5211918, -111.976823 33.5216121)",2,,private,,,
292021403,292021402,0,206867746,False,North Echo Canyon Circle,residential,15 mph,65.396,"LINESTRING (-111.9768315 33.5211918, -111.9768252 33.5206037)",2,,private,,,
292021403,2169697949,0,206906915,False,North Echo Canyon Drive,residential,15 mph,17.35,"LINESTRING (-111.9768315 33.5211918, -111.9770186 33.5211957)",2,,private,,,
292021409,2145444298,0,5675475,False,North Echo Canyon Circle,residential,15 mph,11.058,"LINESTRING (-111.9752337 33.521596, -111.9752096 33.5214986)",,,private,,,
292021409,2169428030,0,5675475,False,North Echo Canyon Circle,residential,15 mph,4.139,"LINESTRING (-111.9752337 33.521596, -111.9752559 33.5216283)",,,private,,,
292021410,1690504211,0,5675475,False,North Echo Canyon Circle,residential,15 mph,32.393,"LINESTRING (-111.9752096 33.5210018, -111.9752061 33.5207105)",,,private,,,
292021410,2169699519,0,5675475,False,North Echo Canyon Circle,residential,15 mph,27.566,"LINESTRING (-111.9752096 33.5210018, -111.9752115 33.5212497)",,,private,,,
292021410,2169419977,0,206885420,False,North Echo Canyon Circle,residential,15 mph,56.122,"LINESTRING (-111.9752096 33.5210018, -111.9746042 33.5210004)",,,private,,,
310471314,310473234,0,436950392,True,West Happy Valley Road,primary,20 mph,8.944,"LINESTRING (-112.1145825 33.712713, -112.1145173 33.7127724)",2,,,roundabout,,
310471477,310475907,0,28272182,False,West Happy Valley Road,primary,20 mph,14.313,"LINESTRING (-112.1180506 33.7129129, -112.1178959 33.71291)",2,,,,,
310471477,1968402127,0,28272736,True,West Happy Valley Road,primary,20 mph,24.623,"LINESTRING (-112.1180506 33.7129129, -112.1183155 33.7129348)",2,,,,,
310471549,310475909,0,28272726,False,West Happy Valley Road,primary,20 mph,36.956,"LINESTRING (-112.1166656 33.712915, -112.1170651 33.7129099)",2,,,,,
310471549,1968402123,0,436950393,True,West Happy Valley Road,primary,20 mph,46.453,"LINESTRING (-112.1166656 33.712915, -112.1161658 33.712874)",2,,,,,
310473041,310473043,0,28272361,True,West Happy Valley Road,primary,20 mph,35.736,"LINESTRING (-112.1156737 33.7128536, -112.1152878 33.7128691)",2,,,,,
310473043,310473044,0,28272361,True,West Happy Valley Road,primary,20 mph,15.807,"LINESTRING (-112.1152878 33.7128691, -112.1151228 33.7128321)",2,,,,,
310473044,310473046,0,28272361,True,West Happy Valley Road,primary,20 mph,15.295,"LINESTRING (-112.1151228 33.7128321, -112.1149888 33.7127515)",2,,,,,
310473120,1968402126,0,436950395,True,West Happy Valley Road,primary,20 mph,42.576,"LINESTRING (-112.1157083 33.7129526, -112.1161686 33.7129534)",2,,,,,
310473121,310473120,0,177402147,True,West Happy Valley Road,primary,20 mph,25.398,"LINESTRING (-112.1154346 33.7129709, -112.1157083 33.7129526)",2,,,,,
310473122,1968402133,0,436950401,True,West Happy Valley Road,primary,20 mph,12.343,"LINESTRING (-112.1151593 33.7130309, -112.1152861 33.7129963)",2,,,,,
310473123,310473244,0,401884063,True,West Happy Valley Road,primary,20 mph,8.461,"LINESTRING (-112.1150057 33.7130367, -112.1150432 33.7129673)",1,,,roundabout,,
310473231,310473232,0,401884064,True,West Happy Valley Road,primary,20 mph,8.348,"LINESTRING (-112.1149218 33.7127011, -112.1148396 33.7126701)",2,,,roundabout,,
310473232,310473233,0,401884064,True,West Happy Valley Road,primary,20 mph,8.351,"LINESTRING (-112.1148396 33.7126701, -112.1147499 33.7126616)",2,,,roundabout,,
310473233,4347944709,0,401884064,True,West Happy Valley Road,primary,20 mph,3.699,"LINESTRING (-112.1147499 33.7126616, -112.1147107 33.7126682)",2,,,roundabout,,
310473234,4347944713,0,436950392,True,West Happy Valley Road,primary,20 mph,4.474,"LINESTRING (-112.1145173 33.7127724, -112.1144983 33.7128094)",2,,,roundabout,,
310473235,310473236,0,28272378,True,West Happy Valley Road,primary,20 mph,8.952,"LINESTRING (-112.1144792 33.7128464, -112.1144722 33.7129267)",2,,,roundabout,,
310473236,4347944717,0,28272378,True,West Happy Valley Road,primary,20 mph,4.086,"LINESTRING (-112.1144722 33.7129267, -112.1144836 33.7129622)",2,,,roundabout,,
310473239,310473240,0,401884062,True,West Happy Valley Road,primary,20 mph,7.964,"LINESTRING (-112.1146195 33.713115, -112.1147 33.7131404)",2,,,roundabout,,
310473240,310473241,0,401884062,True,West Happy Valley Road,primary,20 mph,7.963,"LINESTRING (-112.1147 33.7131404, -112.1147859 33.7131452)",2,,,roundabout,,
310473241,3452713809,0,401884062,True,West Happy Valley Road,primary,20 mph,7.96,"LINESTRING (-112.1147859 33.7131452, -112.1148697 33.7131289)",2,,,roundabout,,
310473242,310473123,0,401884063,True,West Happy Valley Road,primary,20 mph,8.45,"LINESTRING (-112.1149442 33.7130929, -112.1150057 33.7130367)",1,,,roundabout,,
310473242,310473122,0,436950401,True,West Happy Valley Road,primary,20 mph,21.056,"LINESTRING (-112.1149442 33.7130929, -112.1151593 33.7130309)",2,,,,,
310473244,310473245,0,401884063,True,West Happy Valley Road,primary,20 mph,8.445,"LINESTRING (-112.1150432 33.7129673, -112.1150531 33.7128918)",1,,,roundabout,,
310473245,310473246,0,401884063,True,West Happy Valley Road,primary,20 mph,8.454,"LINESTRING (-112.1150531 33.7128918, -112.1150343 33.7128174)",1,,,roundabout,,
310473246,310473046,0,401884063,True,West Happy Valley Road,primary,20 mph,8.45,"LINESTRING (-112.1150343 33.7128174, -112.1149888 33.7127515)",1,,,roundabout,,
310475907,310471477,0,28272182,False,West Happy Valley Road,primary,20 mph,14.313,"LINESTRING (-112.1178959 33.71291, -112.1180506 33.7129129)",2,,,,,
310475907,310475909,0,28272725,False,West Happy Valley Road,primary,20 mph,76.845,"LINESTRING (-112.1178959 33.71291, -112.1170651 33.7129099)",2,,,,yes,
310475909,310475907,0,28272725,False,West Happy Valley Road,primary,20 mph,76.845,"LINESTRING (-112.1170651 33.7129099, -112.1178959 33.71291)",2,,,,yes,
310475909,310471549,0,28272726,False,West Happy Valley Road,primary,20 mph,36.956,"LINESTRING (-112.1170651 33.7129099, -112.1166656 33.712915)",2,,,,,
310476138,310476139,0,436950402,True,West Happy Valley Road,primary,20 mph,19.167,"LINESTRING (-112.1194792 33.712952, -112.1196864 33.7129545)",2,,,,,
310476139,310476140,0,436950402,True,West Happy Valley Road,primary,20 mph,12.923,"LINESTRING (-112.1196864 33.7129545, -112.1198242 33.7129737)",2,,,,,
310476140,310476141,0,436950402,True,West Happy Valley Road,primary,20 mph,12.818,"LINESTRING (-112.1198242 33.7129737, -112.1199401 33.7130369)",2,,,,,
310476141,4347944723,0,436950384,True,West Happy Valley Road,primary,20 mph,4.862,"LINESTRING (-112.1199401 33.7130369, -112.1199716 33.7130719)",1,,,roundabout,,
310476164,310476165,0,28272741,True,West Happy Valley Road,primary,20 mph,6.713,"LINESTRING (-112.1199836 33.7130853, -112.1200398 33.7131235)",2,,,roundabout,,
310476165,310476166,0,28272741,True,West Happy Valley Road,primary,20 mph,6.719,"LINESTRING (-112.1200398 33.7131235, -112.1201056 33.7131491)",2,,,roundabout,,
310476166,310476167,0,28272741,True,West Happy Valley Road,primary,20 mph,6.72,"LINESTRING (-112.1201056 33.7131491, -112.1201769 33.7131607)",2,,,roundabout,,
310476167,310477259,0,436950403,True,West Happy Valley Road,primary,20 mph,6.715,"LINESTRING (-112.1201769 33.7131607, -112.1202494 33.7131575)",1,,,roundabout,,
310476168,310476170,0,436950403,True,West Happy Valley Road,primary,20 mph,7.585,"LINESTRING (-112.1203188 33.7131397, -112.1203883 33.7131035)",1,,,roundabout,,
310476170,310476172,0,436950403,True,West Happy Valley Road,primary,20 mph,7.581,"LINESTRING (-112.1203883 33.7131035, -112.1204431 33.7130528)",1,,,roundabout,,
310476172,310476174,0,436950385,True,West Happy Valley Road,primary,20 mph,6.948,"LINESTRING (-112.1204431 33.7130528, -112.1204769 33.712997)",1,,,roundabout,,
310476174,310476176,0,401884060,True,West Happy Valley Road,primary,20 mph,6.949,"LINESTRING (-112.1204769 33.712997, -112.1204927 33.7129359)",1,,,roundabout,,
310476176,310476180,0,401884060,True,West Happy Valley Road,primary,20 mph,6.956,"LINESTRING (-112.1204927 33.7129359, -112.1204896 33.7128734)",1,,,roundabout,,
310476180,310476182,0,436950383,True,West Happy Valley Road,primary,20 mph,6.951,"LINESTRING (-112.1204896 33.7128734, -112.1204677 33.7128136)",1,,,roundabout,,
310476182,310476184,0,404808558,True,West Happy Valley Road,primary,20 mph,7.015,"LINESTRING (-112.1204677 33.7128136, -112.1204279 33.7127599)",1,,,roundabout,,
310476184,310476186,0,404808558,True,West Happy Valley Road,primary,20 mph,7.021,"LINESTRING (-112.1204279 33.7127599, -112.120373 33.7127163)",1,,,roundabout,,
310476186,4347944710,0,436950390,True,West Happy Valley Road,primary,20 mph,2.967,"LINESTRING (-112.120373 33.7127163, -112.1203446 33.7127039)",1,,,roundabout,,
310476188,310476191,0,401884065,True,West Happy Valley Road,primary,20 mph,8.255,"LINESTRING (-112.1202938 33.7126818, -112.120206 33.7126685)",2,,,roundabout,,
310476191,310476193,0,401884065,True,West Happy Valley Road,primary,20 mph,8.257,"LINESTRING (-112.120206 33.7126685, -112.1201174 33.7126776)",2,,,roundabout,,
310476193,310476195,0,401884065,True,West Happy Valley Road,primary,20 mph,8.267,"LINESTRING (-112.1201174 33.7126776, -112.120036 33.7127083)",2,,,roundabout,,
310476195,310476197,0,436950388,True,West Happy Valley Road,primary,20 mph,8.254,"LINESTRING (-112.120036 33.7127083, -112.1199694 33.7127577)",1,,,roundabout,,
310476197,310476200,0,401884061,True,West Happy Valley Road,primary,20 mph,6.617,"LINESTRING (-112.1199694 33.7127577, -112.1199308 33.7128078)",1,,,roundabout,,
310476197,310476291,0,436950400,True,West Happy Valley Road,primary,20 mph,12.257,"LINESTRING (-112.1199694 33.7127577, -112.1198395 33.7127795)",2,,,,,
310476200,310476202,0,401884061,True,West Happy Valley Road,primary,20 mph,6.604,"LINESTRING (-112.1199308 33.7128078, -112.1199077 33.712864)",1,,,roundabout,,
310476202,310476204,0,401884061,True,West Happy Valley Road,primary,20 mph,6.619,"LINESTRING (-112.1199077 33.712864, -112.1199015 33.7129233)",1,,,roundabout,,
310476204,310476205,0,401884061,True,West Happy Valley Road,primary,20 mph,6.606,"LINESTRING (-112.1199015 33.7129233, -112.1199125 33.712982)",1,,,roundabout,,
310476205,310476141,0,401884061,True,West Happy Valley Road,primary,20 mph,6.617,"LINESTRING (-112.1199125 33.712982, -112.1199401 33.7130369)",1,,,roundabout,,
310476291,310476292,0,436950400,True,West Happy Valley Road,primary,20 mph,10.438,"LINESTRING (-112.1198395 33.7127795, -112.1197345 33.7128139)",2,,,,,
310476292,4347944714,0,436950400,True,West Happy Valley Road,primary,20 mph,14.793,"LINESTRING (-112.1197345 33.7128139, -112.1195778 33.7128405)",2,,,,,
310476293,4347944715,0,436950398,True,West Happy Valley Road,primary,20 mph,24.072,"LINESTRING (-112.1195089 33.7128522, -112.1192488 33.7128595)",2,,,,,
310477259,310476168,0,436950403,True,West Happy Valley Road,primary,20 mph,6.717,"LINESTRING (-112.1202494 33.7131575, -112.1203188 33.7131397)",1,,,roundabout,,
311100244,311100246,0,5570541,True,,motorway_link,20 mph,67.889,"LINESTRING (-112.1368007 33.8029971, -112.1367407 33.8023886)",1,,,,,
311100246,3054815603,0,5570541,True,,motorway_link,20 mph,19.704,"LINESTRING (-112.1367407 33.8023886, -112.1367305 33.8022116)",1,,,,,
