u,v,key,osmid,name,highway,oneway,length,geometry,bridge,lanes,width,tunnel,maxspeed,junction,ref,access
297780635,297780634,0,27141256,,cycleway,False,136.887,"LINESTRING (19.0385983 47.5222929, 19.0384722 47.5210648)",,,,,,,,
297780636,2710087369,0,27141256,,cycleway,False,24.214,"LINESTRING (19.0388644 47.5234873, 19.0389916 47.5236874)",,,,,,,,
297780636,1316557207,0,27141256,,cycleway,False,25.277,"LINESTRING (19.0388644 47.5234873, 19.0387913 47.5232654)",,,,,,,,
297780637,1316557205,0,265344789,,cycleway,False,138.454,"LINESTRING (19.0393526 47.5245201, 19.0398948 47.5257102)",,,,,,,,
297780637,811930020,0,265344789,,cycleway,False,85.688,"LINESTRING (19.0393526 47.5245201, 19.0390488 47.5237773)",,,,,,,,
297780638,297780639,0,275355322,,cycleway,False,93.763,"LINESTRING (19.040969 47.5276616, 19.041442 47.528442)",,,,,,,,
297780638,1316557219,0,275355322,,cycleway,False,58.269,"LINESTRING (19.040969 47.5276616, 19.0406955 47.5271712)",,,,,,,,
297780639,3084533336,0,275355322,,cycleway,False,57.15,"LINESTRING (19.041442 47.528442, 19.0417743 47.5289044)",,,,,,,,
297780639,297780638,0,275355322,,cycleway,False,93.763,"LINESTRING (19.041442 47.528442, 19.040969 47.5276616)",,,,,,,,
297782148,3897726001,0,280150998,,cycleway,False,16.53,"LINESTRING (19.0457582 47.5357806, 19.0459095 47.5358886)",,,,,,,,
297782148,1260571866,0,280150998,,cycleway,False,25.625,"LINESTRING (19.0457582 47.5357806, 19.0456097 47.5355731)",,,,,,,,
297782149,1951686902,0,265344784,,cycleway,False,12.282,"LINESTRING (19.0464103 47.5365959, 19.0464738 47.5366977)",,,,,,,,
297782149,1260571883,0,265344784,,cycleway,False,60.058,"LINESTRING (19.0464103 47.5365959, 19.0460662 47.5361083)",,,,,,,,
297782150,297782152,0,265344784,,cycleway,False,41.647,"LINESTRING (19.0468336 47.5374235, 19.0469108 47.5377944)",,,,,,,,
297782150,1951686902,0,265344784,,cycleway,False,85.105,"LINESTRING (19.0468336 47.5374235, 19.0464738 47.5366977)",,,,,,,,
297782152,2843115337,0,265344784,,cycleway,False,32.078,"LINESTRING (19.0469108 47.5377944, 19.0469329 47.5380825)",,,,,,,,
297782152,297782150,0,265344784,,cycleway,False,41.647,"LINESTRING (19.0469108 47.5377944, 19.0468336 47.5374235)",,,,,,,,
297782154,1447714856,0,407534311,,cycleway,False,6.465,"LINESTRING (19.0467515 47.5394811, 19.0466807 47.5395142)",,,,,,,,
297782154,1904761198,0,407534311,,cycleway,False,4.77,"LINESTRING (19.0467515 47.5394811, 19.0467975 47.5394515)",,,,,,,,
297782177,4053340054,0,402936017,,cycleway,False,3.184,"LINESTRING (19.0461348 47.539651, 19.0460974 47.5396645)",,,,,,,,
297782177,4053340056,0,402936017,,cycleway,False,3.034,"LINESTRING (19.0461348 47.539651, 19.0461737 47.5396436)",,,,,,,,
297782179,4053340052,0,402936017,,cycleway,False,20.932,"LINESTRING (19.0458355 47.5397498, 19.0455706 47.5398086)",,,,,,,,
297782179,297782329,0,402936017,,cycleway,False,9.278,"LINESTRING (19.0458355 47.5397498, 19.0459515 47.539721)",,,,,,,,
297782328,1904761197,0,27141393,,cycleway,False,12.175,"LINESTRING (19.0469442 47.5385072, 19.0469247 47.5386159)",,,,,,,,
297782328,2843115337,0,265344784,,cycleway,False,47.232,"LINESTRING (19.0469442 47.5385072, 19.0469329 47.5380825)",,,,,,,,
297782329,297782179,0,402936017,,cycleway,False,9.278,"LINESTRING (19.0459515 47.539721, 19.0458355 47.5397498)",,,,,,,,
297782329,4048742042,0,402936017,,cycleway,False,7.281,"LINESTRING (19.0459515 47.539721, 19.0460389 47.5396926)",,,,,,,,
297782830,2472039259,0,131564147,,cycleway,False,10.447,"LINESTRING (19.043243 47.5403184, 19.0431147 47.5403548)",,,,,,,,
297782830,4053340055,0,131564147,,cycleway,False,15.642,"LINESTRING (19.043243 47.5403184, 19.0434359 47.5402652)",,,,,,,,
299937902,81241139,0,27323886,,cycleway,False,4.063,"LINESTRING (19.0630097 47.5647294, 19.0629996 47.5646935)",,,,,,,,
299937902,4256221026,0,255415947,,cycleway,False,3.43,"LINESTRING (19.0630097 47.5647294, 19.0630165 47.5647599)",yes,,,,,,,
299937903,5051993560,0,299269385,Római part,cycleway,False,1.164,"LINESTRING (19.0630723 47.564983, 19.0630855 47.5649885)",,,,,,,,
299937903,5051993558,0,517758744,,cycleway,False,1.727,"LINESTRING (19.0630723 47.564983, 19.063057 47.5649714)",,,,,,,,
302276291,4579971951,0,696239933,,cycleway,True,7.971,"LINESTRING (19.0530956 47.4701837, 19.0530076 47.4701437)",,,,,,,,
302276678,4752754179,0,58641353,,cycleway,False,1.648,"LINESTRING (19.05299 47.4705379, 19.0529692 47.4705332)",,,,,,,,
302276678,1756223112,0,137371405,,cycleway,False,2.272,"LINESTRING (19.05299 47.4705379, 19.0530184 47.4705449)",,,,,,,,
302276692,4752754176,0,137371405,,cycleway,False,3.175,"LINESTRING (19.0530715 47.4705885, 19.0530955 47.470612)",,,,,,,,
302276692,4752754177,0,137371405,,cycleway,False,2.871,"LINESTRING (19.0530715 47.4705885, 19.0530508 47.4705668)",,,,,,,,
302943449,688953504,0,644904345,,cycleway,False,14.042,"LINESTRING (19.0562735 47.4751046, 19.056101 47.4750561)",,,,,,,,
302943449,1733159916,0,644904345,,cycleway,False,8.638,"LINESTRING (19.0562735 47.4751046, 19.0563767 47.4751388)",,,,,,,,
303816792,494318201,0,717903894,,cycleway,False,7.753,"LINESTRING (19.0802911 47.5299528, 19.0803863 47.5299258)",,,,,,,,
303816792,1563422725,0,717903895,,cycleway,False,6.984,"LINESTRING (19.0802911 47.5299528, 19.0803166 47.5300132)",,,3,,,,,
303816793,5887033472,0,717903895,,cycleway,False,2.614,"LINESTRING (19.0803657 47.5301409, 19.0803561 47.5301635)",,,3,,,,,
303816793,1563422725,0,717903895,,cycleway,False,14.67,"LINESTRING (19.0803657 47.5301409, 19.0803166 47.5300132)",,,3,,,,,
303816797,303816799,0,602579173,,cycleway,False,23.875,"LINESTRING (19.0745916 47.5313162, 19.0743079 47.5314132)",,,3,,,,,
303816797,6590336612,0,602579173,,cycleway,False,114.08,"LINESTRING (19.0745916 47.5313162, 19.07605 47.5310282)",,,3,,,,,
303816799,3036567617,0,299630718,,cycleway,False,15.581,"LINESTRING (19.0743079 47.5314132, 19.0744328 47.5315251)",,,,,,,,
303816799,727785324,0,602579173,,cycleway,False,18.157,"LINESTRING (19.0743079 47.5314132, 19.0741158 47.5315124)",,,3,,,,,
303816799,303816797,0,602579173,,cycleway,False,23.875,"LINESTRING (19.0743079 47.5314132, 19.0745916 47.5313162)",,,3,,,,,
305186975,6536938667,0,324046035,,cycleway,False,6.897,"LINESTRING (19.0829803 47.4696452, 19.0830669 47.4696657)",,,,,,,,
305186975,6536938665,0,324046035,,cycleway,False,23.337,"LINESTRING (19.0829803 47.4696452, 19.0827181 47.4695328)",,,,,,,,
305572478,2897691407,0,162101799,,cycleway,False,26.75,"LINESTRING (19.063562 47.4730143, 19.0634852 47.4732492)",,,,,,,,
305572478,4801911828,0,162101799,,cycleway,False,132.799,"LINESTRING (19.063562 47.4730143, 19.0638839 47.47184)",,,,,,,,
306989053,288825210,0,695711874,,cycleway,True,13.592,"LINESTRING (19.0537926 47.4840464, 19.0538202 47.4841672)",,,,,,,,
306989057,5117676767,0,526216567,,cycleway,True,6.655,"LINESTRING (19.0543156 47.4833578, 19.054382 47.4833974)",,,,,,,,
318613427,2782464299,0,28975707,,cycleway,False,15.329,"LINESTRING (19.1469568 47.461125, 19.1471413 47.4611837)",,,,,,,,
318626106,960438772,0,135038938,,cycleway,False,19.975,"LINESTRING (19.1016237 47.4778949, 19.1018065 47.4780253)",,,,,,,,
318626106,318626107,0,299746670,,cycleway,False,28.709,"LINESTRING (19.1016237 47.4778949, 19.1014484 47.4776655)",,,,,,,,
318626107,1483582294,0,299746670,,cycleway,False,19.658,"LINESTRING (19.1014484 47.4776655, 19.1012942 47.4775227)",,,,,,,,
318626107,318626106,0,299746670,,cycleway,False,28.709,"LINESTRING (19.1014484 47.4776655, 19.1016237 47.4778949)",,,,,,,,
318626108,1483582290,0,299746670,,cycleway,False,25.992,"LINESTRING (19.1011259 47.4773841, 19.1009511 47.4771824)",,,,,,,,
318626108,1483582294,0,299746670,,cycleway,False,19.937,"LINESTRING (19.1011259 47.4773841, 19.1012942 47.4775227)",,,,,,,,
318626110,318626111,0,299746670,,cycleway,False,18.547,"LINESTRING (19.1008211 47.476969, 19.100784 47.4768041)",,,,,,,,
318626110,1483582290,0,299746670,,cycleway,False,25.662,"LINESTRING (19.1008211 47.476969, 19.1009511 47.4771824)",,,,,,,,
318626111,318626112,0,299746670,,cycleway,False,19.416,"LINESTRING (19.100784 47.4768041, 19.1007747 47.4766296)",,,,,,,,
318626111,318626110,0,299746670,,cycleway,False,18.547,"LINESTRING (19.100784 47.4768041, 19.1008211 47.476969)",,,,,,,,
318626112,318626113,0,299746670,,cycleway,False,32.109,"LINESTRING (19.1007747 47.4766296, 19.1008304 47.4763433)",,,,,,,,
318626112,318626111,0,299746670,,cycleway,False,19.416,"LINESTRING (19.1007747 47.4766296, 19.100784 47.4768041)",,,,,,,,
318626113,318626114,0,299746670,,cycleway,False,20.873,"LINESTRING (19.1008304 47.4763433, 19.1008766 47.4761582)",,,,,,,,
318626113,318626112,0,299746670,,cycleway,False,32.109,"LINESTRING (19.1008304 47.4763433, 19.1007747 47.4766296)",,,,,,,,
318626114,318626115,0,299746670,,cycleway,False,21.937,"LINESTRING (19.1008766 47.4761582, 19.1009583 47.4759688)",,,,,,,,
318626114,318626113,0,299746670,,cycleway,False,20.873,"LINESTRING (19.1008766 47.4761582, 19.1008304 47.4763433)",,,,,,,,
318626115,738594028,0,299746670,,cycleway,False,11.48,"LINESTRING (19.1009583 47.4759688, 19.1008147 47.4759336)",,,,,,,,
318626115,318626114,0,299746670,,cycleway,False,21.937,"LINESTRING (19.1009583 47.4759688, 19.1008766 47.4761582)",,,,,,,,
318627500,318627736,0,219140442,,cycleway,False,20.696,"LINESTRING (19.1072695 47.4854999, 19.107193 47.4853211)",,,,,,,,
318627500,1356383008,0,350672947,,cycleway,False,8.855,"LINESTRING (19.1072695 47.4854999, 19.1073217 47.4855713)",,,,,,,,
318627558,318627733,0,32473300,,cycleway,False,16.98,"LINESTRING (19.1079611 47.4863922, 19.1078506 47.486259)",,,,,,,,
318627558,726138120,0,32473300,,cycleway,False,15.083,"LINESTRING (19.1079611 47.4863922, 19.1080316 47.4865192)",,,,,,,,
318627573,7579883279,0,265871367,,cycleway,False,7.923,"LINESTRING (19.1041009 47.4819728, 19.1040492 47.4819107)",,,,,,,,
318627573,318627753,0,328759060,,cycleway,False,19.907,"LINESTRING (19.1041009 47.4819728, 19.1042306 47.4821289)",,,,,,,,
318627719,1356383310,0,255608673,,cycleway,False,10.241,"LINESTRING (19.108855 47.4964305, 19.1088488 47.4963385)",,,,,,,,
318627719,1656130227,0,440080279,,cycleway,False,172.299,"LINESTRING (19.108855 47.4964305, 19.108514 47.4979628)",,,,,,,,
318627724,1656130225,0,255608673,,cycleway,False,98.791,"LINESTRING (19.1088139 47.4943427, 19.1087638 47.4934549)",,,,,,,,
318627724,1994242987,0,255608673,,cycleway,False,76.559,"LINESTRING (19.1088139 47.4943427, 19.1088393 47.495031)",,,,,,,,
318627725,708287191,0,255608673,,cycleway,False,10.98,"LINESTRING (19.1087608 47.4933453, 19.1089063 47.4933546)",,,,,,,,
318627725,1656130225,0,255608673,,cycleway,False,12.189,"LINESTRING (19.1087608 47.4933453, 19.1087638 47.4934549)",,,,,,,,
318627726,1994240831,0,255608673,,cycleway,False,48.47,"LINESTRING (19.1092831 47.4933637, 19.1092804 47.4929278)",,,,,,,,
318627726,1948851974,0,255608673,,cycleway,False,6.051,"LINESTRING (19.1092831 47.4933637, 19.1092026 47.4933655)",,,,,,,,
318627727,318627728,0,255608673,,cycleway,False,106.279,"LINESTRING (19.1092603 47.4920404, 19.1092796 47.4910847)",,,,,,,,
318627727,1994240831,0,255608673,,cycleway,False,98.686,"LINESTRING (19.1092603 47.4920404, 19.1092804 47.4929278)",,,,,,,,
318627728,1356383149,0,255608673,,cycleway,False,56.167,"LINESTRING (19.1092796 47.4910847, 19.1092457 47.4905801)",,,,,,,,
318627728,318627727,0,255608673,,cycleway,False,106.279,"LINESTRING (19.1092796 47.4910847, 19.1092603 47.4920404)",,,,,,,,
318627730,1994267014,0,32473303,,cycleway,False,39.32,"LINESTRING (19.1091693 47.4888942, 19.1091178 47.4885423)",,,,,,,,
318627730,365101248,0,32473303,,cycleway,False,51.322,"LINESTRING (19.1091693 47.4888942, 19.1091919 47.4893555)",,,,,,,,
318627731,318627732,0,32473303,,cycleway,False,39.228,"LINESTRING (19.1089099 47.4881408, 19.1087458 47.4878059)",,,,,,,,
318627731,1994267014,0,32473303,,cycleway,False,47.299,"LINESTRING (19.1089099 47.4881408, 19.1091178 47.4885423)",,,,,,,,
318627732,6042266138,0,32473303,,cycleway,False,132.842,"LINESTRING (19.1087458 47.4878059, 19.1080785 47.4866996)",,,,,,,,
318627732,318627731,0,32473303,,cycleway,False,39.228,"LINESTRING (19.1087458 47.4878059, 19.1089099 47.4881408)",,,,,,,,
318627733,318627734,0,32473300,,cycleway,False,41.499,"LINESTRING (19.1078506 47.486259, 19.1076265 47.4859179)",,,,,,,,
318627733,318627558,0,32473300,,cycleway,False,16.98,"LINESTRING (19.1078506 47.486259, 19.1079611 47.4863922)",,,,,,,,
318627734,2604078531,0,32473300,,cycleway,False,34.382,"LINESTRING (19.1076265 47.4859179, 19.1073905 47.485653)",,,,,,,,
318627734,318627733,0,32473300,,cycleway,False,41.499,"LINESTRING (19.1076265 47.4859179, 19.1078506 47.486259)",,,,,,,,
318627736,318627500,0,219140442,,cycleway,False,20.696,"LINESTRING (19.107193 47.4853211, 19.1072695 47.4854999)",,,,,,,,
318627736,318627737,0,219140442,,cycleway,False,16.152,"LINESTRING (19.107193 47.4853211, 19.1072396 47.4851793)",,,,,,,,
318627737,318627736,0,219140442,,cycleway,False,16.152,"LINESTRING (19.1072396 47.4851793, 19.107193 47.4853211)",,,,,,,,
318627737,318627738,0,219140442,,cycleway,False,13.336,"LINESTRING (19.1072396 47.4851793, 19.10734 47.4850804)",,,,,,,,
318627738,318627737,0,219140442,,cycleway,False,13.336,"LINESTRING (19.10734 47.4850804, 19.1072396 47.4851793)",,,,,,,,
318627738,960438830,0,219140442,,cycleway,False,6.946,"LINESTRING (19.10734 47.4850804, 19.1073862 47.4850263)",,,,,,,,
318627748,318627749,0,328759060,,cycleway,False,12.464,"LINESTRING (19.1054728 47.4826665, 19.1053534 47.4825887)",,,,,,,,
318627749,318627750,0,328759060,,cycleway,False,28.311,"LINESTRING (19.1053534 47.4825887, 19.1049927 47.4825152)",,,,,,,,
318627749,318627748,0,328759060,,cycleway,False,12.464,"LINESTRING (19.1053534 47.4825887, 19.1054728 47.4826665)",,,,,,,,
318627750,318627751,0,328759060,,cycleway,False,33.856,"LINESTRING (19.1049927 47.4825152, 19.1045578 47.4824357)",,,,,,,,
318627750,318627749,0,328759060,,cycleway,False,28.311,"LINESTRING (19.1049927 47.4825152, 19.1053534 47.4825887)",,,,,,,,
318627751,318627752,0,328759060,,cycleway,False,10.279,"LINESTRING (19.1045578 47.4824357, 19.1044358 47.4823939)",,,,,,,,
318627751,318627750,0,328759060,,cycleway,False,33.856,"LINESTRING (19.1045578 47.4824357, 19.1049927 47.4825152)",,,,,,,,
318627752,318627753,0,328759060,,cycleway,False,33.258,"LINESTRING (19.1044358 47.4823939, 19.1042306 47.4821289)",,,,,,,,
318627752,318627751,0,328759060,,cycleway,False,10.279,"LINESTRING (19.1044358 47.4823939, 19.1045578 47.4824357)",,,,,,,,
318627753,318627573,0,328759060,,cycleway,False,19.907,"LINESTRING (19.1042306 47.4821289, 19.1041009 47.4819728)",,,,,,,,
318627753,318627752,0,328759060,,cycleway,False,33.258,"LINESTRING (19.1042306 47.4821289, 19.1044358 47.4823939)",,,,,,,,
321672507,3038403034,0,234969763,Fő utca,cycleway,False,138.415,"LINESTRING (19.1468803 47.4563308, 19.1456088 47.4554306)",,,,,,,,
321672507,5959533249,0,234969763,Fő utca,cycleway,False,18.295,"LINESTRING (19.1468803 47.4563308, 19.1470455 47.4564516)",,,,,,,,
321807091,6149779033,0,25869203,,cycleway,False,4.796,"LINESTRING (19.0959012 47.4358105, 19.0959612 47.4357959)",,,,,,,,
321807091,282180181,0,25869203,,cycleway,False,4.962,"LINESTRING (19.0959012 47.4358105, 19.0958411 47.4358289)",,,,,,,,
321857955,321858018,0,29268798,Árpád híd,cycleway,False,10.832,"LINESTRING (19.0537491 47.5377198, 19.0538166 47.5378059)",yes,,,,,,,
321857955,1456841845,0,58507826,Árpád híd,cycleway,False,38.845,"LINESTRING (19.0537491 47.5377198, 19.0542304 47.5375915)",yes,,,,,,,
321857955,725159352,0,695757975,Árpád híd,cycleway,False,3.212,"LINESTRING (19.0537491 47.5377198, 19.053729 47.5376943)",yes,,,,,,,
321858018,6927809485,0,29268798,Árpád híd,cycleway,False,6.077,"LINESTRING (19.0538166 47.5378059, 19.0538724 47.5378455)",yes,,,,,,,
321858018,321857955,0,29268798,Árpád híd,cycleway,False,10.832,"LINESTRING (19.0538166 47.5378059, 19.0537491 47.5377198)",yes,,,,,,,
321858019,6927809486,0,29268798,Árpád híd,cycleway,False,6.239,"LINESTRING (19.0539486 47.5378801, 19.0540233 47.5379047)",yes,,,,,,,
321858019,6927809485,0,29268798,Árpád híd,cycleway,False,6.894,"LINESTRING (19.0539486 47.5378801, 19.0538724 47.5378455)",yes,,,,,,,
321858020,321858022,0,29268798,Árpád híd,cycleway,False,7.503,"LINESTRING (19.054222 47.537915, 19.0543188 47.5378982)",yes,,,,,,,
321858020,6927809487,0,29268798,Árpád híd,cycleway,False,7.808,"LINESTRING (19.054222 47.537915, 19.054118 47.5379161)",yes,,,,,,,
321858022,6927809488,0,29268798,Árpád híd,cycleway,False,7.137,"LINESTRING (19.0543188 47.5378982, 19.0544018 47.5378669)",yes,,,,,,,
321858022,321858020,0,29268798,Árpád híd,cycleway,False,7.503,"LINESTRING (19.0543188 47.5378982, 19.054222 47.537915)",yes,,,,,,,
321858024,321858026,0,29268798,Árpád híd,cycleway,False,8.018,"LINESTRING (19.0544771 47.5378262, 19.054537 47.5377665)",yes,,,,,,,
321858024,6927809488,0,29268798,Árpád híd,cycleway,False,7.241,"LINESTRING (19.0544771 47.5378262, 19.0544018 47.5378669)",yes,,,,,,,
321858026,6927809489,0,29268798,Árpád híd,cycleway,False,8.845,"LINESTRING (19.054537 47.5377665, 19.0545718 47.5376905)",yes,,,,,,,
321858026,321858024,0,29268798,Árpád híd,cycleway,False,8.018,"LINESTRING (19.054537 47.5377665, 19.0544771 47.5378262)",yes,,,,,,,
321858028,4053372924,0,29268798,Árpád híd,cycleway,False,6.768,"LINESTRING (19.0545436 47.5375081, 19.0545669 47.5375669)",yes,,,,,,,
321858028,2315295013,0,503803716,Árpád híd,cycleway,False,4.221,"LINESTRING (19.0545436 47.5375081, 19.054597 47.5374962)",yes,,,,,,,
321858497,321858499,0,29268860,,cycleway,False,29.985,"LINESTRING (19.045586 47.5427137, 19.045646 47.5429803)",,,,,,,,
321858497,4298061318,0,29268860,,cycleway,False,10.286,"LINESTRING (19.045586 47.5427137, 19.0456183 47.5426238)",,,,,,,,
321858499,1865687790,0,29268860,,cycleway,False,18.583,"LINESTRING (19.045646 47.5429803, 19.045642 47.5431474)",,,,,,,,
321858499,321858497,0,29268860,,cycleway,False,29.985,"LINESTRING (19.045646 47.5429803, 19.045586 47.5427137)",,,,,,,,
321858792,4037294494,0,298687758,,cycleway,False,2.255,"LINESTRING (19.052369 47.561037, 19.052396 47.5610281)",,,,,,,,
321858792,3873536319,0,298687758,,cycleway,False,5.69,"LINESTRING (19.052369 47.561037, 19.0523089 47.5610058)",,,,,,,,
321858792,3025989030,0,298687771,,cycleway,False,9.495,"LINESTRING (19.052369 47.561037, 19.0522434 47.5610266)",,,,,,,,
321858794,4256347089,0,298687758,,cycleway,False,7.151,"LINESTRING (19.0525882 47.5609919, 19.0526728 47.5609623)",,,,,,,,
321858794,4037294494,0,298687758,,cycleway,False,14.973,"LINESTRING (19.0525882 47.5609919, 19.052396 47.5610281)",,,,,,,,
324287691,1376699655,0,8034669,,cycleway,False,44.396,"LINESTRING (18.9663655 47.5426748, 18.9664311 47.542278)",,,,,,,,
324287691,1376699792,0,31009305,,cycleway,False,23.306,"LINESTRING (18.9663655 47.5426748, 18.966349 47.5428841)",,,,,,,,
324287691,2086382780,0,198509866,,cycleway,False,19.485,"LINESTRING (18.9663655 47.5426748, 18.9664604 47.5428379)",,,,,,,,
324287691,7184675607,0,100495158,,path,False,4.758,"LINESTRING (18.9663655 47.5426748, 18.9663278 47.5426404)",,,,,,,,
324287710,1376699601,0,31009305,,cycleway,False,15.998,"LINESTRING (18.9663951 47.5443987, 18.9663175 47.5442647)",,,,,,,,
324287710,2086382831,0,198509866,,cycleway,False,29.875,"LINESTRING (18.9663951 47.5443987, 18.9665307 47.5441461)",,,,,,,,
324287710,344795958,0,611571922,,cycleway,False,29.489,"LINESTRING (18.9663951 47.5443987, 18.9661862 47.5446233)",,,,,,,,
324287711,3524068127,0,31009305,,cycleway,False,23.376,"LINESTRING (18.9662623 47.5441159, 18.9662301 47.5439068)",,,,,,,,
324287711,1376699601,0,31009305,,cycleway,False,17.057,"LINESTRING (18.9662623 47.5441159, 18.9663175 47.5442647)",,,,,,,,
324287712,3524068121,0,31009305,,cycleway,False,17.671,"LINESTRING (18.9663186 47.5434655, 18.9662841 47.5433083)",,,,,,,,
324287712,3524068123,0,31009305,,cycleway,False,27.421,"LINESTRING (18.9663186 47.5434655, 18.966321 47.5437121)",,,,,,,,
338929896,6082441177,0,282652357,,cycleway,False,2.621,"LINESTRING (19.0090412 47.5097246, 19.0090065 47.5097271)",,,,,,,,
338929896,726722383,0,282652357,,cycleway,False,24.642,"LINESTRING (19.0090412 47.5097246, 19.0093691 47.5097172)",,,,,,,,
