u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,junction,ref,access
1178769878,4548203292,0,"[696239939, 162135516, 162101799, 26360735]",False,,cycleway,835.1339999999998,"LINESTRING (19.064224 47.4695213, 19.0642384 47.4695582, 19.06424 47.4696042, 19.0642424 47.4696591, 19.0642442 47.4696987, 19.0642096 47.4698877, 19.064195 47.469967, 19.0642042 47.4699966, 19.0642063 47.4700213, 19.0641999 47.4700641, 19.0641386 47.4703234, 19.0641193 47.4704662, 19.0640978 47.4706667, 19.0640836 47.4707357, 19.0640639 47.4707999, 19.0640454 47.4708482, 19.0640214 47.4709478, 19.0639435 47.4714314, 19.0639421 47.4714766, 19.0639398 47.4714995, 19.0639256 47.471584, 19.0639063 47.4716618, 19.0638858 47.4717055, 19.063889 47.4717382, 19.0638917 47.471769, 19.0638839 47.47184, 19.063562 47.4730143, 19.0634852 47.4732492, 19.063442 47.4733702, 19.0633897 47.4735097, 19.0633003 47.4737654, 19.0632051 47.4740134, 19.0629659 47.4745652, 19.0628454 47.4748049, 19.0626627 47.4751849, 19.0624652 47.4755681, 19.0624283 47.4756352, 19.0623883 47.4756984, 19.0619228 47.4763957, 19.0618803 47.4764382, 19.0618447 47.4764695, 19.061804 47.4764913, 19.0617327 47.4765195, 19.06171 47.4765361, 19.0616831 47.4765558, 19.0616609 47.4765864, 19.0616443 47.476623, 19.0616432 47.4766636, 19.0616535 47.4767293)",,,,,,,,
1194274462,685050583,0,"[313112427, 473022222, 279775506, 54357172, 54357145, 266804414]",False,Fibula utca,cycleway,1786.728,"LINESTRING (19.0425744 47.4411162, 19.0426869 47.4411077, 19.042851 47.4411037, 19.0429089 47.4411003, 19.0429431 47.4410882, 19.0429595 47.4410673, 19.0429694 47.4410437, 19.0429909 47.4410286, 19.0430258 47.441019, 19.0431012 47.4410128, 19.0449271 47.440925, 19.0449898 47.4409325, 19.0450371 47.4409551, 19.045101 47.4409325, 19.0451601 47.4409185, 19.0452364 47.4409132, 19.0453995 47.4409055, 19.0454752 47.4409026, 19.045529 47.4409144, 19.0456088 47.4409435, 19.0456437 47.4409189, 19.0456952 47.4408956, 19.0457925 47.4408763, 19.0462143 47.4408584, 19.0463199 47.4408559, 19.0468585 47.4408141, 19.0470528 47.4407844, 19.0472122 47.4407463, 19.0473904 47.4406962, 19.0474944 47.4406658, 19.0475922 47.4406451, 19.0476923 47.440635, 19.048449 47.4406321, 19.0488364 47.4406267, 19.0489224 47.4406268, 19.0487207 47.4395476, 19.0485023 47.4384873, 19.0483724 47.4378473, 19.0483401 47.4377373, 19.0483066 47.4376567, 19.0481029 47.4372015, 19.0477979 47.4365276, 19.0475054 47.4358796, 19.0474286 47.4357708, 19.0473889 47.4357176, 19.0473508 47.4356666, 19.0466867 47.4342306, 19.0466031 47.434071, 19.0465488 47.4339826, 19.0461835 47.4334513, 19.0457272 47.4327727, 19.0449146 47.431592, 19.0448839 47.4315701, 19.0447885 47.4315277, 19.0447563 47.431502, 19.0443434 47.4308759, 19.0443031 47.430837, 19.0442584 47.4308107, 19.0442089 47.4307962, 19.0440978 47.4307844, 19.0433981 47.4307102, 19.0432043 47.4306908, 19.0424955 47.430615, 19.0424579 47.4306053)",,,,,,,,
1194274462,288835772,0,"[667879272, 363073553, 282212754, 325890642, 266804410, 266804411]",False,,cycleway,2337.174,"LINESTRING (19.0425744 47.4411162, 19.0426214 47.4422429, 19.042619 47.4424385, 19.0426883 47.4437705, 19.0426904 47.4438485, 19.0426944 47.443955, 19.042739 47.4446208, 19.0428118 47.4452109, 19.0428943 47.4456443, 19.0429911 47.4460733, 19.0431202 47.4465802, 19.0434516 47.4476416, 19.0434757 47.4477762, 19.0434935 47.4478829, 19.0435154 47.4480829, 19.0435987 47.4483505, 19.0436114 47.4483916, 19.0437228 47.4487495, 19.0437931 47.4489756, 19.0440355 47.4497494, 19.0442202 47.4503656, 19.0442529 47.4503972, 19.0444155 47.4504709, 19.0444516 47.4504923, 19.0444861 47.4505231, 19.0445042 47.4505866, 19.0445158 47.4506453, 19.0445061 47.4507204, 19.0444698 47.4509178, 19.0444766 47.4510513, 19.0445337 47.4512461, 19.0445535 47.4513136, 19.0455988 47.4545875, 19.0456403 47.4546473, 19.0456819 47.4546997, 19.0457307 47.4547511, 19.0457651 47.4548015, 19.0457909 47.4548481, 19.0458176 47.4549108, 19.0458825 47.4551288, 19.0459222 47.4551903, 19.0459501 47.4552952, 19.0459741 47.4553852, 19.0459477 47.4554111, 19.0459177 47.4554404, 19.0458972 47.4554604, 19.0458804 47.4554768, 19.0459857 47.4555407, 19.0460368 47.4556136, 19.0461666 47.4559939, 19.0462538 47.4561732, 19.0462951 47.4562865, 19.0464917 47.4571842, 19.0465211 47.4571992, 19.0465664 47.4572096, 19.0466015 47.4572218, 19.046609 47.4572383, 19.046602 47.4572927, 19.0466126 47.4573365, 19.0466179 47.4573691, 19.0466374 47.4574228, 19.0466371 47.4574577, 19.0465859 47.4575623, 19.046762 47.4581561, 19.0468305 47.4583718, 19.0468708 47.4584481, 19.0472078 47.4590459, 19.0472816 47.4592495, 19.0476642 47.4605079, 19.0479738 47.4614468, 19.0479713 47.4614622, 19.0479613 47.4614747, 19.0479307 47.4614971, 19.0479128 47.4615191, 19.0478981 47.4615434)",,,,,,,,
1194274462,1157810656,0,"[266804413, 495297807]",False,,cycleway,54.904999999999994,"LINESTRING (19.0425744 47.4411162, 19.042566 47.4410961, 19.0425458 47.4410786, 19.0425168 47.4410619, 19.0424965 47.4410387, 19.0424914 47.4409804, 19.0424861 47.4409308, 19.0424814 47.440925, 19.0424731 47.4409232, 19.0421831 47.4409448, 19.0420935 47.440997)",,,,,,,,
1228124618,288825210,0,106793119,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,31.303,"LINESTRING (19.0540801 47.4839472, 19.0540553 47.4839682, 19.0538491 47.4841428, 19.0538202 47.4841672)",,,,,,,,
1228124618,5117676764,0,106793119,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,60.819,"LINESTRING (19.0540801 47.4839472, 19.0544734 47.4836109, 19.0545795 47.4835168)",,,,,,,,
1228124618,1299579400,0,114812514,True,,cycleway,33.271,"LINESTRING (19.0540801 47.4839472, 19.05398 47.4838922, 19.0539223 47.4838629, 19.0538758 47.4837027)",,,,,,,,
1239628845,4121684395,0,410338482,False,,cycleway,4.216,"LINESTRING (19.1955272 47.5344977, 19.1954736 47.534509)",,,,,,,,
1247360098,990473653,0,85445545,False,,cycleway,130.119,"LINESTRING (19.2363317 47.4706687, 19.2365403 47.4709747, 19.2365706 47.4710458, 19.2365769 47.4710871, 19.2365473 47.4711185, 19.2359465 47.4713288, 19.2358943 47.4713948, 19.2358817 47.4715429)",,,,,,,,
1247503710,2894542794,0,285825388,False,,cycleway,124.96799999999999,"LINESTRING (19.2167388 47.4856566, 19.2167405 47.4855743, 19.2176452 47.4855412, 19.2177189 47.4855154, 19.2177025 47.4853457, 19.217822 47.4851593)",,,,,,,,
1285886769,1285886791,0,113380715,False,,cycleway,43.326,"LINESTRING (19.0988284 47.5228224, 19.0988173 47.5228519, 19.0989467 47.523001, 19.098968 47.5230633, 19.0990256 47.5231794)",,,,,,,,
1285886791,1285886769,0,113380715,False,,cycleway,43.326,"LINESTRING (19.0990256 47.5231794, 19.098968 47.5230633, 19.0989467 47.523001, 19.0988173 47.5228519, 19.0988284 47.5228224)",,,,,,,,
1285886791,1285886843,0,"[664390519, 113380720, 298748175, 113380724, 499363191]",False,,cycleway,466.3589999999999,"LINESTRING (19.0990256 47.5231794, 19.0989811 47.5231894, 19.098301 47.5233882, 19.098077 47.5234537, 19.0979506 47.5234561, 19.0978662 47.5234774, 19.0972757 47.5236665, 19.0972338 47.5236788, 19.0972154 47.52369, 19.0972072 47.523707, 19.0972165 47.5237243, 19.0972308 47.5237491, 19.097232 47.523771, 19.0972032 47.5237903, 19.0967807 47.5239178, 19.0963144 47.5240369, 19.0962393 47.5240473, 19.0961665 47.5240558, 19.0961391 47.5240644, 19.096115 47.5240824, 19.0960973 47.5241004, 19.0960733 47.5241084, 19.0959625 47.524128, 19.0959285 47.5241314, 19.0958821 47.5241331, 19.0956403 47.5241543, 19.095042 47.5242238, 19.0948592 47.5242379, 19.0948211 47.5242146, 19.0947555 47.5241401, 19.0945974 47.5239412, 19.0945266 47.5238838, 19.0944401 47.5238598, 19.0943488 47.523855, 19.0942768 47.5238684, 19.094218 47.5238942, 19.0941673 47.5239387, 19.0941476 47.5239836, 19.0941492 47.5240435, 19.0941773 47.5241297, 19.0941925 47.5241812, 19.0941893 47.5242087, 19.0941761 47.5242264, 19.0940935 47.5242446, 19.0940517 47.524253)",yes,,,,,,,
1285886791,1285886809,0,113380724,False,,cycleway,96.351,"LINESTRING (19.0990256 47.5231794, 19.0990528 47.5231744, 19.0994608 47.5230586, 19.0994803 47.5230543, 19.0994922 47.5230603, 19.0995356 47.5231263, 19.099605 47.5232386, 19.0996427 47.5233107, 19.099641 47.5233286, 19.0996239 47.5233409, 19.0993343 47.5234407)",,,,,,,,
1285886809,1285886791,0,113380724,False,,cycleway,96.35100000000001,"LINESTRING (19.0993343 47.5234407, 19.0996239 47.5233409, 19.099641 47.5233286, 19.0996427 47.5233107, 19.099605 47.5232386, 19.0995356 47.5231263, 19.0994922 47.5230603, 19.0994803 47.5230543, 19.0994608 47.5230586, 19.0990528 47.5231744, 19.0990256 47.5231794)",,,,,,,,
1285886843,1285886791,0,"[298748175, 113380720, 113380724, 664390519, 499363191]",False,,cycleway,466.35900000000004,"LINESTRING (19.0940517 47.524253, 19.0940935 47.5242446, 19.0941761 47.5242264, 19.0941893 47.5242087, 19.0941925 47.5241812, 19.0941773 47.5241297, 19.0941492 47.5240435, 19.0941476 47.5239836, 19.0941673 47.5239387, 19.094218 47.5238942, 19.0942768 47.5238684, 19.0943488 47.523855, 19.0944401 47.5238598, 19.0945266 47.5238838, 19.0945974 47.5239412, 19.0947555 47.5241401, 19.0948211 47.5242146, 19.0948592 47.5242379, 19.095042 47.5242238, 19.0956403 47.5241543, 19.0958821 47.5241331, 19.0959285 47.5241314, 19.0959625 47.524128, 19.0960733 47.5241084, 19.0960973 47.5241004, 19.096115 47.5240824, 19.0961391 47.5240644, 19.0961665 47.5240558, 19.0962393 47.5240473, 19.0963144 47.5240369, 19.0967807 47.5239178, 19.0972032 47.5237903, 19.097232 47.523771, 19.0972308 47.5237491, 19.0972165 47.5237243, 19.0972072 47.523707, 19.0972154 47.52369, 19.0972338 47.5236788, 19.0972757 47.5236665, 19.0978662 47.5234774, 19.0979506 47.5234561, 19.098077 47.5234537, 19.098301 47.5233882, 19.0989811 47.5231894, 19.0990256 47.5231794)",yes,,,,,,,
1305656483,2208414446,0,210794205,False,Szilas-patak menti kerékpár- és futóút,cycleway,240.444,"LINESTRING (19.1890752 47.5267942, 19.1892172 47.5268595, 19.189397 47.5269795, 19.1897826 47.5271425, 19.190015 47.5272266, 19.1908444 47.5275861, 19.1916414 47.5279625, 19.1917277 47.5279979)",,3,,,,,,
1306648207,1737619909,0,"[183628664, 161805899]",False,Pesti út,"['cycleway', 'residential']",1089.169,"LINESTRING (19.3087569 47.4652142, 19.3086839 47.4652375, 19.3085947 47.465274, 19.3052235 47.4666639, 19.3050589 47.4667533, 19.3050185 47.4667752, 19.3019151 47.4678426, 19.3018255 47.4678734, 19.2986425 47.4688073, 19.2978369 47.4688832, 19.2956097 47.4688935)",,,,,,,,
1307321828,26884528,0,115804297,False,,cycleway,73.588,"LINESTRING (19.254651 47.4833534, 19.2544892 47.4827007)",,,,,,,,
1307321828,948493935,0,81401180,False,,cycleway,2393.6150000000007,"LINESTRING (19.254651 47.4833534, 19.2550437 47.4833999, 19.2554848 47.483462, 19.2559462 47.4835336, 19.2574632 47.4837944, 19.2578451 47.4838111, 19.2580313 47.4838359, 19.2582235 47.4838372, 19.2583037 47.4838391, 19.2583916 47.483908, 19.2584876 47.4839378, 19.2608109 47.4842711, 19.2631824 47.4843627, 19.2656177 47.4844422, 19.2674694 47.4845011, 19.2677903 47.4845062, 19.2680532 47.4844881, 19.2682623 47.4844653, 19.2686778 47.4843936, 19.2688453 47.4843792, 19.2690452 47.4843735, 19.2693715 47.4843849, 19.269687 47.4844264, 19.2710523 47.4846714, 19.2718384 47.4848014, 19.2722063 47.4848784, 19.2722799 47.4848971, 19.2723428 47.484929, 19.2725807 47.4850157, 19.2730547 47.4853643, 19.2736877 47.4858045, 19.2737958 47.4858649, 19.2739038 47.4859095, 19.2741343 47.4860123, 19.2743765 47.4860726, 19.2774989 47.4865978, 19.2776212 47.4866405, 19.2783315 47.486919, 19.2788162 47.4871438, 19.2795125 47.4875496, 19.2800578 47.4878915, 19.280399 47.4881232, 19.2814059 47.4887627, 19.2818601 47.4890613, 19.2819852 47.4891343, 19.283384 47.4897465, 19.2835624 47.489791, 19.2837285 47.4898687)",,,,,,,,
1307321828,948493960,0,81401180,False,,cycleway,868.221,"LINESTRING (19.254651 47.4833534, 19.2543593 47.48335, 19.2508481 47.4837776, 19.2505906 47.4838084, 19.2502105 47.4838419, 19.2497501 47.4839089, 19.249345 47.4839736, 19.2462872 47.48464, 19.2461144 47.4846692, 19.2456432 47.484739, 19.2454311 47.48479, 19.2449687 47.4848895, 19.2440081 47.4850286, 19.2434174 47.4850832)",,,,,,,,
1312665088,382162714,0,"[117681976, 375661285]",False,,cycleway,29.127,"LINESTRING (19.0567148 47.4867464, 19.0567458 47.4867199, 19.0567693 47.4866999, 19.0567984 47.486675, 19.056822 47.4866548, 19.0568478 47.4866327, 19.0569787 47.4865561)",,,,,,,,
1312665088,262676739,0,375661286,False,,cycleway,166.541,"LINESTRING (19.0567148 47.4867464, 19.0565989 47.4868939, 19.0564126 47.4870886, 19.055468 47.4878005, 19.0554426 47.4878233, 19.0554279 47.4878789, 19.0553912 47.487931)",,,,,,,,
1315060034,263258020,0,"[585455776, 283214760, 789632487]",True,,cycleway,41.291000000000004,"LINESTRING (19.0335072 47.472655, 19.0336516 47.4727087, 19.0338209 47.4727778, 19.0339255 47.4728824)",,,,,,,,
1315098141,1965448437,0,"[320124134, 320124135]",False,,cycleway,24.272000000000002,"LINESTRING (19.042391 47.4919831, 19.0422833 47.4919358, 19.0422363 47.4918837, 19.0421946 47.491837, 19.0421814 47.4918238)",,,,,,,,
1315149858,1315149902,0,675659157,True,,cycleway,62.717000000000006,"LINESTRING (19.0244328 47.4683909, 19.0244973 47.4685322, 19.0245154 47.4685968, 19.0245025 47.4686617, 19.0244979 47.4686946, 19.0245141 47.4687361, 19.0245702 47.4687905, 19.0246812 47.4689118)",,,,,,,,
1316557219,50558441,0,112552843,False,,cycleway,52.46199999999999,"LINESTRING (19.0406955 47.5271712, 19.0406285 47.5271884, 19.0405785 47.5271983, 19.0405349 47.5272024, 19.0404899 47.527204, 19.0404321 47.5272002, 19.0404029 47.5272017, 19.0403749 47.527207, 19.0403501 47.5272148, 19.0403226 47.5272259, 19.0402747 47.5272426, 19.040243 47.5272468, 19.0401995 47.5272517, 19.040152 47.5272549, 19.0401048 47.5272605, 19.0400832 47.5272634, 19.0400768 47.5272643, 19.0400229 47.5272732)",,,,,,,,
1316557219,1316557366,0,"[275355322, 265344788]",False,,cycleway,556.8530000000001,"LINESTRING (19.0406955 47.5271712, 19.040969 47.5276616, 19.041442 47.528442, 19.0417743 47.5289044, 19.0421871 47.5294788, 19.0423959 47.5297519, 19.043321 47.5309621, 19.0435239 47.5312598, 19.0435639 47.5313565, 19.0436078 47.5314345, 19.0435937 47.5315482, 19.0435745 47.5316294, 19.0434986 47.531728)",,,,,,,,
1316557219,1975716752,0,"[312665377, 27141256, 27141192, 425335661, 265344789, 265344791, 275355324]",False,,cycleway,1359.648,"LINESTRING (19.0406955 47.5271712, 19.0406136 47.527015, 19.0405277 47.5269049, 19.0404444 47.5268036, 19.0404135 47.5267614, 19.0404 47.5267377, 19.0403915 47.5267139, 19.0403808 47.5266915, 19.0403644 47.5266665, 19.0403497 47.526655, 19.0403338 47.5266416, 19.0403115 47.5266259, 19.0402947 47.5266083, 19.0402763 47.5265777, 19.0402705 47.526554, 19.0402667 47.5265287, 19.0402631 47.5264942, 19.0402529 47.526463, 19.0402387 47.5264313, 19.0402174 47.5263667, 19.0401497 47.5261993, 19.0398948 47.5257102, 19.0393526 47.5245201, 19.0390488 47.5237773, 19.0389916 47.5236874, 19.0388644 47.5234873, 19.0387913 47.5232654, 19.0385983 47.5222929, 19.0384722 47.5210648, 19.0384708 47.5206922, 19.0385567 47.5199757, 19.0386494 47.519816, 19.0387749 47.519261, 19.0388359 47.519064, 19.0391606 47.5177688, 19.0394361 47.5166694, 19.0394476 47.5166235, 19.0396018 47.5161889, 19.0396158 47.5161496, 19.0396469 47.5160491, 19.0396974 47.5158858, 19.0397751 47.5156224, 19.0398103 47.5153233, 19.0398173 47.5152624)",,,,,,,,
1316557321,1316557341,0,116873959,False,,cycleway,48.922000000000004,"LINESTRING (19.0409239 47.4976521, 19.0409965 47.497662, 19.0410469 47.4976712, 19.0410936 47.4976797, 19.0413128 47.4977198, 19.0413935 47.4977345, 19.0414088 47.4977448, 19.0414176 47.4977508, 19.0414484 47.4977595, 19.0414897 47.4977713, 19.0415391 47.4977853)",,,,,,,,
1316557321,277254185,0,320124136,False,,cycleway,14.217,"LINESTRING (19.0409239 47.4976521, 19.0408949 47.4976278, 19.0408869 47.4976171, 19.0408342 47.4975403)",,,,,,,,
1316557321,1768513855,0,"[140779333, 339747807]",False,,cycleway,68.666,"LINESTRING (19.0409239 47.4976521, 19.0408986 47.4976825, 19.0408846 47.497745, 19.0408983 47.4977754, 19.0408859 47.4978126, 19.0408547 47.4978316, 19.0408379 47.4978799, 19.0407974 47.4980311, 19.0407646 47.4980365, 19.0406878 47.4980229, 19.0405637 47.4979927, 19.0405342 47.4979821, 19.0404953 47.4979682)",,,,,,,,
1316557341,1316557321,0,116873959,False,,cycleway,48.922,"LINESTRING (19.0415391 47.4977853, 19.0414897 47.4977713, 19.0414484 47.4977595, 19.0414176 47.4977508, 19.0414088 47.4977448, 19.0413935 47.4977345, 19.0413128 47.4977198, 19.0410936 47.4976797, 19.0410469 47.4976712, 19.0409965 47.497662, 19.0409239 47.4976521)",,,,,,,,
1316557341,5219690926,0,"[418388108, 539425350]",False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,77.225,"LINESTRING (19.0415391 47.4977853, 19.0414809 47.4979009, 19.041348 47.4981588, 19.0412974 47.4982552, 19.0412464 47.4982745, 19.0411872 47.4982926, 19.0410665 47.4983303, 19.041037 47.4983433)",,,,,,,,
1316557341,1965448433,0,418388108,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,782.5070000000001,"LINESTRING (19.0415391 47.4977853, 19.0415571 47.4977546, 19.0417318 47.497438, 19.0420836 47.4967784, 19.0425167 47.4959504, 19.0427772 47.4954708, 19.0429509 47.4951532, 19.0430246 47.4950259, 19.0433833 47.4945679, 19.043427 47.4945124, 19.0438842 47.4939669, 19.0446298 47.4930708, 19.0450391 47.4925659, 19.0453076 47.4922398, 19.0459676 47.4914396)",,,,,,,,
1316557366,811931492,0,"[265344788, 439213309]",False,,cycleway,138.832,"LINESTRING (19.0434986 47.531728, 19.0436351 47.5317592, 19.0437187 47.5317755, 19.0437668 47.5319673, 19.0437611 47.5320023, 19.0437438 47.5320352, 19.0436164 47.5321717, 19.0435733 47.5322538, 19.043543 47.5323428, 19.0435373 47.5323973, 19.0435444 47.5324434, 19.0435676 47.5324957, 19.0435955 47.5325415, 19.0436627 47.5326366, 19.0437711 47.5327749, 19.0437865 47.5327933)",,,,,,,,
1316557366,1316557219,0,"[275355322, 265344788]",False,,cycleway,556.853,"LINESTRING (19.0434986 47.531728, 19.0435745 47.5316294, 19.0435937 47.5315482, 19.0436078 47.5314345, 19.0435639 47.5313565, 19.0435239 47.5312598, 19.043321 47.5309621, 19.0423959 47.5297519, 19.0421871 47.5294788, 19.0417743 47.5289044, 19.041442 47.528442, 19.040969 47.5276616, 19.0406955 47.5271712)",,,,,,,,
1316557366,2172158042,0,"[298629274, 448951676]",False,,cycleway,61.251999999999995,"LINESTRING (19.0434986 47.531728, 19.0434406 47.5317122, 19.0433525 47.5316853, 19.0432686 47.5316663, 19.043197 47.5316603, 19.0431295 47.5316697, 19.0431151 47.5316717, 19.0428595 47.5317308, 19.0427202 47.53175)",,,,,,,,
1318819039,2683924156,0,41771213,False,,cycleway,1083.822,"LINESTRING (19.0551834 47.3968278, 19.0552761 47.3969606, 19.0556917 47.397834, 19.0577907 47.402245, 19.0580053 47.4027446, 19.0582112 47.4030002, 19.0585117 47.4031745, 19.0601334 47.4043404, 19.0610496 47.4049405, 19.0616044 47.4052781)",,,,,,,,
1351452397,726586681,0,"[58641888, 779999099, 120551646]",False,,cycleway,829.606,"LINESTRING (19.034741 47.4733809, 19.0347745 47.473343, 19.0348037 47.4733101, 19.0348384 47.4732709, 19.0348839 47.4732071, 19.0348945 47.4731926, 19.0349022 47.473182, 19.0349372 47.4731707, 19.0353868 47.4732152, 19.0355269 47.4731958, 19.0361315 47.4730835, 19.0366078 47.472995, 19.0370851 47.4729063, 19.0371416 47.4728958, 19.037645 47.4728022, 19.0383565 47.4726729, 19.0386727 47.472616, 19.0387416 47.4726036, 19.0397691 47.4724095, 19.0410476 47.4721746, 19.0417502 47.4720456, 19.0420066 47.4719973, 19.044675 47.4715064, 19.0447802 47.471487, 19.0452367 47.471403)",,,,,10,,,
1351489020,1985075982,0,"[277760673, 187869725, 58643990]",False,,"['construction', 'cycleway']",664.259,"LINESTRING (19.0238507 47.4588158, 19.0239333 47.4588018, 19.0240763 47.4590276, 19.0242893 47.4593575, 19.0246231 47.4598782, 19.0251297 47.4606642, 19.0252195 47.4607648, 19.0252691 47.4608091, 19.0253401 47.460854, 19.0253619 47.4608827, 19.0254534 47.4610659, 19.0254932 47.4611398, 19.0255678 47.4612536, 19.025684 47.4614504, 19.0257713 47.4616123, 19.0258096 47.4616879, 19.026011 47.4624026, 19.0260876 47.462669, 19.026108 47.4627324, 19.0262253 47.4630506, 19.0263124 47.4633382, 19.0263192 47.4633616, 19.0263544 47.4634836, 19.0263743 47.4635592, 19.0264219 47.4637395, 19.0264532 47.4638441, 19.0264868 47.4639622, 19.0265004 47.4639933, 19.0265079 47.4640154, 19.026595 47.4643196, 19.0266045 47.4643507, 19.026617 47.4643867)",,,,,,,,
1351489023,392619132,0,"[277760677, 277760678, 732081545, 732081547, 422259820, 790415565]",False,,cycleway,1533.982,"LINESTRING (19.0233714 47.4565387, 19.0239669 47.4557195, 19.0240491 47.4556305, 19.0240798 47.4555675, 19.0240856 47.4555171, 19.0240669 47.4554623, 19.0240231 47.4553725, 19.0240048 47.4553053, 19.0239994 47.4552092, 19.0239837 47.4551502, 19.023875 47.4549484, 19.0237671 47.4548181, 19.0236308 47.4546808, 19.0234766 47.4545644, 19.023291 47.4544483, 19.0231488 47.4543746, 19.0229724 47.4543062, 19.0227536 47.4542335, 19.0225019 47.4541883, 19.0222505 47.4541539, 19.0221952 47.4541621, 19.0221512 47.4541916, 19.0220451 47.4541882, 19.0219513 47.4541849, 19.0219083 47.4541602, 19.0218692 47.4541505, 19.0218219 47.4541514, 19.0216649 47.4541672, 19.0215116 47.454186, 19.021329 47.454224, 19.0211512 47.4542715, 19.0208177 47.4543796, 19.0204554 47.4545027, 19.0201714 47.4545901, 19.0197292 47.4546988, 19.0196625 47.4547121, 19.0192097 47.4547163, 19.0189869 47.4547182, 19.0189721 47.4547077, 19.0189302 47.4546778, 19.0188812 47.454643, 19.0187819 47.4546117, 19.0187021 47.4545931, 19.0186527 47.4546024, 19.0185986 47.4546105, 19.0185884 47.454589, 19.0185675 47.4545452, 19.0185133 47.454483, 19.0183444 47.4543894, 19.0181231 47.4542453, 19.0180227 47.4541699, 19.0178429 47.4540186, 19.017693 47.4538846, 19.0175671 47.4537328, 19.0174248 47.4535423, 19.0172773 47.4533575, 19.0171089 47.4531888, 19.0168997 47.4530089, 19.0167259 47.4528824, 19.0165332 47.4527693, 19.0163933 47.4526948, 19.0161797 47.4525903, 19.015849 47.4524434, 19.0158041 47.4524235, 19.0156061 47.4523312, 19.0154359 47.4522729, 19.0151461 47.4522114, 19.0148326 47.4521616, 19.0145182 47.4521291, 19.0143804 47.4521224, 19.0142493 47.4521189, 19.013983 47.4521165, 19.0133728 47.4521461, 19.0132202 47.4521551, 19.0113535 47.4522644, 19.0094922 47.4523719, 19.0089193 47.4524604, 19.008612 47.4525079, 19.0084842 47.4525276, 19.0084403 47.4525344)",,,,,,,,
