u,v,key,osmid,name,highway,maxspeed,access,oneway,length,geometry,lanes,service,width,bridge,tunnel,junction
3929702161,7087272657,0,378736891,Park Lane,cycleway,5 mph,,False,9.155,"LINESTRING (-118.5783119 34.1853314, -118.5782125 34.1853272)",,,,,,
3929702162,365629834,0,378631006,Park Lane,service,5 mph,,False,12.872,"LINESTRING (-118.5786187 34.1853097, -118.5784805 34.1853279)",,,,,,
3929702162,122793696,0,378631006,Park Lane,service,5 mph,,False,13.296,"LINESTRING (-118.5786187 34.1853097, -118.5787584 34.185279)",,,,,,
3933040015,122701186,0,13460445,Sawtelle Boulevard,unclassified,20 mph,,False,6.972,"LINESTRING (-118.4501129 34.0484284, -118.4500663 34.048379)",2,,,,,
3935087985,3900610229,0,375153913,,service,15 mph,,True,45.791,"LINESTRING (-118.6055699 34.1847103, -118.6055725 34.1842985)",,driveway,,,,
3935087987,3935087990,0,375469087,,service,15 mph,,False,1.938,"LINESTRING (-118.6061757 34.184806, -118.6061896 34.1847929)",,driveway,,,,
3935087987,4305439660,0,375469087,,service,15 mph,,False,9.918,"LINESTRING (-118.6061757 34.184806, -118.6060679 34.1848042)",,driveway,,,,
3935087988,3935087989,0,375469087,,service,15 mph,,False,2.013,"LINESTRING (-118.6061952 34.1846822, -118.6062083 34.1846677)",,driveway,,,,
3935087988,3935087990,0,375469087,,service,15 mph,,False,12.32,"LINESTRING (-118.6061952 34.1846822, -118.6061896 34.1847929)",,driveway,,,,
3935087989,7370789827,0,375469087,,service,15 mph,,False,83.865,"LINESTRING (-118.6062083 34.1846677, -118.60712 34.1846613)",,driveway,,,,
3935087989,3935087988,0,375469087,,service,15 mph,,False,2.013,"LINESTRING (-118.6062083 34.1846677, -118.6061952 34.1846822)",,driveway,,,,
3935087990,3935087988,0,375469087,,service,15 mph,,False,12.32,"LINESTRING (-118.6061896 34.1847929, -118.6061952 34.1846822)",,driveway,,,,
3935087990,3935087987,0,375469087,,service,15 mph,,False,1.938,"LINESTRING (-118.6061896 34.1847929, -118.6061757 34.184806)",,driveway,,,,
3940757867,6043243611,0,390921432,,service,15 mph,,False,12.356,"LINESTRING (-118.6055662 34.1837263, -118.6057005 34.1837242)",,driveway,,,,
3946268890,3946268891,0,391402040,,service,5 mph,,False,16.908,"LINESTRING (-118.4031328 34.0209588, -118.4032322 34.0210866)",,parking_aisle,,,,
3946268891,3946268892,0,391402040,,service,5 mph,,False,45.355,"LINESTRING (-118.4032322 34.0210866, -118.4036401 34.0208584)",,parking_aisle,,,,
3946268891,3946268890,0,391402040,,service,5 mph,,False,16.908,"LINESTRING (-118.4032322 34.0210866, -118.4031328 34.0209588)",,parking_aisle,,,,
3946268892,3946268893,0,391402040,,service,5 mph,,False,28.185,"LINESTRING (-118.4036401 34.0208584, -118.4038956 34.0207191)",,parking_aisle,,,,
3946268892,3946268891,0,391402040,,service,5 mph,,False,45.355,"LINESTRING (-118.4036401 34.0208584, -118.4032322 34.0210866)",,parking_aisle,,,,
3946268893,3946268892,0,391402040,,service,5 mph,,False,28.185,"LINESTRING (-118.4038956 34.0207191, -118.4036401 34.0208584)",,parking_aisle,,,,
3953965166,5956470153,0,392131322,,service,5 mph,yes,False,10.865,"LINESTRING (-118.601507 34.1754801, -118.6013889 34.1754806)",,driveway,,,,
3953965167,5956470152,0,392131323,,service,5 mph,,False,23.479,"LINESTRING (-118.6011347 34.1754074, -118.6013899 34.1754099)",,driveway,,,,
3953965167,3695454534,0,392131323,,service,5 mph,,False,10.48,"LINESTRING (-118.6011347 34.1754074, -118.6010489 34.1753454)",,driveway,,,,
3953965168,5956470152,0,392131323,,service,5 mph,,False,10.791,"LINESTRING (-118.6015072 34.1754099, -118.6013899 34.1754099)",,driveway,,,,
3959799385,3959799386,0,392791357,,service,5 mph,,False,30.069,"LINESTRING (-118.4020436 34.021139, -118.4023136 34.0209872)",,parking_aisle,,,,
3959799385,3959799388,0,392791357,,service,5 mph,,False,3.987,"LINESTRING (-118.4020436 34.021139, -118.4020088 34.0211603)",,parking_aisle,,,,
3959799386,3959799387,0,392791357,,service,5 mph,,False,6.088,"LINESTRING (-118.4023136 34.0209872, -118.4023672 34.0209552)",,parking_aisle,,,,
3959799386,3959799385,0,392791357,,service,5 mph,,False,30.069,"LINESTRING (-118.4023136 34.0209872, -118.4020436 34.021139)",,parking_aisle,,,,
3959799387,3959799386,0,392791357,,service,5 mph,,False,6.088,"LINESTRING (-118.4023672 34.0209552, -118.4023136 34.0209872)",,parking_aisle,,,,
3959799388,3959799385,0,392791357,,service,5 mph,,False,3.987,"LINESTRING (-118.4020088 34.0211603, -118.4020436 34.021139)",,parking_aisle,,,,
3959799388,3959799389,0,392791357,,service,5 mph,,False,2.634,"LINESTRING (-118.4020088 34.0211603, -118.4019898 34.021178)",,parking_aisle,,,,
3959799389,3959799388,0,392791357,,service,5 mph,,False,2.634,"LINESTRING (-118.4019898 34.021178, -118.4020088 34.0211603)",,parking_aisle,,,,
3959799389,3959799390,0,392791357,,service,5 mph,,False,1.957,"LINESTRING (-118.4019898 34.021178, -118.4019898 34.0211956)",,parking_aisle,,,,
3959799390,3959799389,0,392791357,,service,5 mph,,False,1.957,"LINESTRING (-118.4019898 34.0211956, -118.4019898 34.021178)",,parking_aisle,,,,
3959799390,3959799391,0,392791357,,service,5 mph,,False,3.36,"LINESTRING (-118.4019898 34.0211956, -118.4019965 34.0212253)",,parking_aisle,,,,
3959799391,3959799390,0,392791357,,service,5 mph,,False,3.36,"LINESTRING (-118.4019965 34.0212253, -118.4019898 34.0211956)",,parking_aisle,,,,
3959799391,3959799392,0,392791357,,service,5 mph,,False,2.818,"LINESTRING (-118.4019965 34.0212253, -118.4020088 34.0212485)",,parking_aisle,,,,
3959799392,3959799391,0,392791357,,service,5 mph,,False,2.818,"LINESTRING (-118.4020088 34.0212485, -118.4019965 34.0212253)",,parking_aisle,,,,
3959799392,3959799393,0,392791357,,service,5 mph,,False,2.096,"LINESTRING (-118.4020088 34.0212485, -118.4020212 34.0212643)",,parking_aisle,,,,
3959799393,3959799392,0,392791357,,service,5 mph,,False,2.096,"LINESTRING (-118.4020212 34.0212643, -118.4020088 34.0212485)",,parking_aisle,,,,
3959799393,3959799394,0,392791357,,service,5 mph,,False,3.301,"LINESTRING (-118.4020212 34.0212643, -118.4020416 34.0212887)",,parking_aisle,,,,
3959799394,3959799393,0,392791357,,service,5 mph,,False,3.301,"LINESTRING (-118.4020416 34.0212887, -118.4020212 34.0212643)",,parking_aisle,,,,
3959799394,3959799395,0,392791357,,service,5 mph,,False,9.741,"LINESTRING (-118.4020416 34.0212887, -118.4020993 34.0213621)",,parking_aisle,,,,
3959799395,3959799394,0,392791357,,service,5 mph,,False,9.741,"LINESTRING (-118.4020993 34.0213621, -118.4020416 34.0212887)",,parking_aisle,,,,
3967882614,6453421796,0,698335993,,service,15 mph,,False,98.032,"LINESTRING (-118.6276287 34.1889555, -118.6276209 34.1898371)",,,,,,
3967882614,1499113088,0,698335993,,service,15 mph,,False,8.474,"LINESTRING (-118.6276287 34.1889555, -118.6276204 34.1888796)",,,,,,
3993143009,7460346625,0,396503692,,service,15 mph,,False,20.759,"LINESTRING (-118.2761222 33.7711493, -118.2758981 33.7711615)",,alley,,,,
3993143015,7460346625,0,396503692,,service,15 mph,,False,98.821,"LINESTRING (-118.2748313 33.7712199, -118.2758981 33.7711615)",,alley,,,,
4001656360,5265131669,0,397375072,,service,5 mph,,True,1.252,"LINESTRING (-118.5235808 34.2448075, -118.5235774 34.2448184)",,,,,,
4001656361,5265131670,0,397375072,,service,5 mph,,True,10.562,"LINESTRING (-118.5235877 34.2446946, -118.5235828 34.2447895)",,,,,,
4001656362,4001656363,0,397375072,,service,5 mph,,True,7.714,"LINESTRING (-118.52357 34.244833, -118.5235354 34.2448962)",,,,,,
4001656363,5265131668,0,397375072,,service,5 mph,,True,1.638,"LINESTRING (-118.5235354 34.2448962, -118.5235295 34.2449101)",,,,,,
4001656364,4001656365,0,397375072,,service,5 mph,,True,1.861,"LINESTRING (-118.523528 34.2449224, -118.5235267 34.2449391)",,,,,,
4001656365,4908214802,0,397375072,,service,5 mph,,True,39.677,"LINESTRING (-118.5235267 34.2449391, -118.5235312 34.2452959)",,,,,,
4001656366,4001656367,0,397375072,,service,5 mph,,True,1.257,"LINESTRING (-118.5235334 34.2454656, -118.523536 34.2454767)",,,,,,
4001656367,4001656368,0,397375072,,service,5 mph,,True,2.607,"LINESTRING (-118.523536 34.2454767, -118.5235401 34.2454999)",,,,,,
4001656368,4001656369,0,397375072,,service,5 mph,,True,2.16,"LINESTRING (-118.5235401 34.2454999, -118.5235495 34.2455177)",,,,,,
4001656369,4001656370,0,397375072,,service,5 mph,,True,1.987,"LINESTRING (-118.5235495 34.2455177, -118.5235575 34.2455343)",,,,,,
4001656370,4001656371,0,397375072,,service,5 mph,,True,1.379,"LINESTRING (-118.5235575 34.2455343, -118.5235642 34.2455454)",,,,,,
4001656371,4001656372,0,397375072,,service,5 mph,,True,3.141,"LINESTRING (-118.5235642 34.2455454, -118.5235709 34.2455731)",,,,,,
4001656372,5265131673,0,397375072,,service,5 mph,,True,4.136,"LINESTRING (-118.5235709 34.2455731, -118.5235742 34.2456102)",,,,,,
4001656373,4001656374,0,397375072,,service,5 mph,,True,1.234,"LINESTRING (-118.5235749 34.2456374, -118.5235749 34.2456485)",,,,,,
4001656374,4001656375,0,397375072,,service,5 mph,,True,1.498,"LINESTRING (-118.5235749 34.2456485, -118.5235723 34.2456618)",,,,,,
4001656375,4001656376,0,397375072,,service,5 mph,,True,2.224,"LINESTRING (-118.5235723 34.2456618, -118.5235588 34.2456784)",,,,,,
4001656376,4001656387,0,397375072,,service,5 mph,,True,3.265,"LINESTRING (-118.5235588 34.2456784, -118.5235394 34.245703)",,,,,,
4007890067,6910653799,0,738052295,,service,15 mph,,False,141.643,"LINESTRING (-118.3594485 34.0575193, -118.3599881 34.0563265)",,alley,,,,
4008424370,6322436538,0,398069332,,service,15 mph,,False,13.173,"LINESTRING (-118.4836529 34.1872182, -118.4837961 34.1872165)",,alley,,,,
4008424372,6556441969,0,398069331,,service,15 mph,,False,9.396,"LINESTRING (-118.4843032 34.1891975, -118.4843034 34.189113)",,alley,,,,
4008426611,6322436533,0,398069332,,service,15 mph,,False,5.547,"LINESTRING (-118.4858278 34.1872082, -118.4857675 34.1872084)",,alley,,,,
4008426611,6322436531,0,398069332,,service,15 mph,,False,8.5,"LINESTRING (-118.4858278 34.1872082, -118.4859197 34.1872162)",,alley,,,,
4008426615,6556441969,0,398069331,,service,15 mph,,False,211.116,"LINESTRING (-118.4843086 34.1872144, -118.4843034 34.189113)",,alley,,,,
4008426615,6322436538,0,398069332,,service,15 mph,,False,47.141,"LINESTRING (-118.4843086 34.1872144, -118.4837961 34.1872165)",,alley,,,,
4008426615,7379121940,0,398069332,,service,15 mph,,False,39.467,"LINESTRING (-118.4843086 34.1872144, -118.4847376 34.1872078)",,alley,,,,
4008426620,4008426646,0,427725293,,service,15 mph,,False,227.839,"LINESTRING (-118.4830533 34.1892, -118.4830587 34.187151)",,alley,,,,
4008426646,6322436544,0,398069326,,service,15 mph,,False,44.427,"LINESTRING (-118.4830587 34.187151, -118.4825757 34.1871523)",,alley,,,,
4008426646,6322436539,0,398069326,,service,15 mph,,False,42.165,"LINESTRING (-118.4830587 34.187151, -118.4835171 34.1871492)",,alley,,,,
4008426646,4008426620,0,427725293,,service,15 mph,,False,227.839,"LINESTRING (-118.4830587 34.187151, -118.4830533 34.1892)",,alley,,,,
4008426662,6322436539,0,398069326,,service,15 mph,,False,12.381,"LINESTRING (-118.4836517 34.1871494, -118.4835171 34.1871492)",,alley,,,,
4008494561,5972309784,0,398074326,Taft Service Road,service,5 mph,permissive,False,8.136,"LINESTRING (-118.5709373 34.1698905, -118.5710257 34.1698886)",,,,,,
4008494563,5972758865,0,398074326,Taft Service Road,service,5 mph,permissive,False,4.795,"LINESTRING (-118.5722891 34.16989, -118.572327 34.1698604)",,,,,,
4008494563,5565714630,0,398074326,Taft Service Road,service,5 mph,permissive,False,35.843,"LINESTRING (-118.5722891 34.16989, -118.5718995 34.1698911)",,,,,,
4008494564,4008494565,0,398074326,Taft Service Road,service,5 mph,permissive,False,36.049,"LINESTRING (-118.5723463 34.1698232, -118.5723459 34.169499)",,,,,,
4008494564,5972758865,0,398074326,Taft Service Road,service,5 mph,permissive,False,4.501,"LINESTRING (-118.5723463 34.1698232, -118.572327 34.1698604)",,,,,,
4008494565,5972310700,0,398074326,Taft Service Road,service,5 mph,permissive,False,64.323,"LINESTRING (-118.5723459 34.169499, -118.5723349 34.1689206)",,,,,,
4008494565,4008494564,0,398074326,Taft Service Road,service,5 mph,permissive,False,36.049,"LINESTRING (-118.5723459 34.169499, -118.5723463 34.1698232)",,,,,,
4008494566,5972758866,0,398074326,Taft Service Road,service,5 mph,permissive,False,4.673,"LINESTRING (-118.5723696 34.1688355, -118.5724096 34.1688096)",,,,,,
4008494566,5972758864,0,398074326,Taft Service Road,service,5 mph,permissive,False,4.553,"LINESTRING (-118.5723696 34.1688355, -118.5723484 34.1688725)",,,,,,
4008494568,5972310702,0,398074326,Taft Service Road,service,5 mph,permissive,False,9.944,"LINESTRING (-118.5734079 34.1684472, -118.5734108 34.1683578)",,,,,,
4008494568,5972310701,0,398074326,Taft Service Road,service,5 mph,permissive,False,5.435,"LINESTRING (-118.5734079 34.1684472, -118.5733805 34.1684905)",,,,,,
4008494572,4008494573,0,632588343,Taft Service Road,service,5 mph,permissive,False,15.576,"LINESTRING (-118.5726777 34.1673701, -118.5725436 34.1674556)",,,,,,
4008494572,5972310705,0,632588343,Taft Service Road,service,5 mph,permissive,False,12.891,"LINESTRING (-118.5726777 34.1673701, -118.5727986 34.1673115)",,,,,,
4008494573,5972768616,0,632588343,Taft Service Road,service,5 mph,permissive,False,12.356,"LINESTRING (-118.5725436 34.1674556, -118.572464 34.1675451)",,,,,,
4008494573,4008494572,0,632588343,Taft Service Road,service,5 mph,permissive,False,15.576,"LINESTRING (-118.5725436 34.1674556, -118.5726777 34.1673701)",,,,,,
4008494574,5972310706,0,632588343,Taft Service Road,service,5 mph,permissive,False,4.037,"LINESTRING (-118.5722837 34.167795, -118.5722458 34.1678133)",,,,,,
4008494574,5972768616,0,632588343,Taft Service Road,service,5 mph,permissive,False,32.362,"LINESTRING (-118.5722837 34.167795, -118.572464 34.1675451)",,,,,,
4008494575,5972758854,0,632588343,Taft Service Road,service,5 mph,permissive,False,4.015,"LINESTRING (-118.5722047 34.167815, -118.5721654 34.1677993)",,,,,,
4008494575,5972310706,0,632588343,Taft Service Road,service,5 mph,permissive,False,3.786,"LINESTRING (-118.5722047 34.167815, -118.5722458 34.1678133)",,,,,,
4008494576,5972758854,0,632588343,Taft Service Road,service,5 mph,permissive,False,7.31,"LINESTRING (-118.5720938 34.1677708, -118.5721654 34.1677993)",,,,,,
4011810319,2337348488,0,398420178,Westwood Plaza,tertiary,20 mph,,False,46.403,"LINESTRING (-118.4450554 34.0675313, -118.4451168 34.0671171)",7,,,,,
4011810319,7567805574,0,495918960,Westwood Plaza,tertiary,20 mph,,False,5.545,"LINESTRING (-118.4450554 34.0675313, -118.4450492 34.0675809)",5,,,,,
4011819183,7130278495,0,763033289,Westwood Plaza,secondary,20 mph,,True,11.131,"LINESTRING (-118.4454212 34.0641996, -118.445421 34.0640995)",3,,,,,
4011819184,4011819183,0,398421185,Westwood Plaza,secondary,20 mph,,True,15.269,"LINESTRING (-118.4454186 34.0643369, -118.4454212 34.0641996)",3,,,,,
4011819185,3756683870,0,244371959,Westwood Plaza,secondary,20 mph,,True,49.253,"LINESTRING (-118.4454005 34.0655417, -118.4454076 34.0650988)",4,,,,,
4011819186,566899689,0,398421187,Westwood Plaza,secondary,20 mph,,True,21.234,"LINESTRING (-118.4453434 34.0661164, -118.4453709 34.0659268)",3,,,,,
4014855385,6804854824,0,398740424,West 7th Street,tertiary,20 mph,,False,1.612,"LINESTRING (-118.294559 34.0597583, -118.2945415 34.0597585)",3,,,,,
4014855385,1966013528,0,398740436,West 7th Street,tertiary,20 mph,,False,21.292,"LINESTRING (-118.294559 34.0597583, -118.2947901 34.0597553)",2,,,,,
4014855386,123013038,0,398740427,West 7th Street,tertiary,20 mph,,False,27.535,"LINESTRING (-118.2938496 34.0597646, -118.2941485 34.0597636)",3,,,,,
4014855386,1966013604,0,398740435,West 7th Street,tertiary,20 mph,,False,29.34,"LINESTRING (-118.2938496 34.0597646, -118.2935311 34.0597657)",2,,,,,
4014855387,7672992927,0,186070713,West 7th Street,tertiary,20 mph,,False,9.959,"LINESTRING (-118.2921803 34.0597688, -118.2920722 34.0597702)",3,,,,,
4014855387,1966013564,0,398740412,West 7th Street,tertiary,20 mph,,False,8.555,"LINESTRING (-118.2921803 34.0597688, -118.2922731 34.0597718)",2,,,,,
4014855388,1966013564,0,383869976,West 7th Street,tertiary,20 mph,,False,9.499,"LINESTRING (-118.2923762 34.059773, -118.2922731 34.0597718)",2,,,,,
4014855388,6787311047,0,398740414,West 7th Street,tertiary,20 mph,,False,40.646,"LINESTRING (-118.2923762 34.059773, -118.2928174 34.0597688)",3,,,,,
4014856089,6787311043,0,398740417,West 7th Street,tertiary,20 mph,,False,28.263,"LINESTRING (-118.2932931 34.0597665, -118.2929863 34.0597676)",3,,,,,
4014856089,1966013604,0,398740435,West 7th Street,tertiary,20 mph,,False,21.925,"LINESTRING (-118.2932931 34.0597665, -118.2935311 34.0597657)",2,,,,,
4015203110,4872897006,0,495550565,,cycleway,15 mph,,False,8.239,"LINESTRING (-118.2915011 34.0200454, -118.2914117 34.0200457)",,,,,,
4025357248,4025357250,0,47643058,Fellowship Parkway,footway,10 mph,,False,17.669,"LINESTRING (-118.2525421 34.0934489, -118.2523509 34.0934623)",1,,3,,,
4025357248,4025357251,0,47643058,Fellowship Parkway,footway,10 mph,,False,10.235,"LINESTRING (-118.2525421 34.0934489, -118.2526314 34.0935037)",1,,3,,,
4025357249,4025357252,0,47643058,Fellowship Parkway,footway,10 mph,,False,11.331,"LINESTRING (-118.2529691 34.0934578, -118.2528905 34.0935362)",1,,3,,,
4025357249,191551344,0,47643058,Fellowship Parkway,footway,10 mph,,False,14.165,"LINESTRING (-118.2529691 34.0934578, -118.253106 34.0933997)",1,,3,,,
4025357250,606243787,0,47643058,Fellowship Parkway,footway,10 mph,,False,11.055,"LINESTRING (-118.2523509 34.0934623, -118.2522333 34.0934823)",1,,3,,,
4025357250,4025357248,0,47643058,Fellowship Parkway,footway,10 mph,,False,17.669,"LINESTRING (-118.2523509 34.0934623, -118.2525421 34.0934489)",1,,3,,,
4025357251,4025357248,0,47643058,Fellowship Parkway,footway,10 mph,,False,10.235,"LINESTRING (-118.2526314 34.0935037, -118.2525421 34.0934489)",1,,3,,,
4025357251,4025357253,0,47643058,Fellowship Parkway,footway,10 mph,,False,9.784,"LINESTRING (-118.2526314 34.0935037, -118.2527261 34.0935436)",1,,3,,,
4025357252,4025357254,0,47643058,Fellowship Parkway,footway,10 mph,,False,5.371,"LINESTRING (-118.2528905 34.0935362, -118.2528387 34.0935584)",1,,3,,,
4025357252,4025357249,0,47643058,Fellowship Parkway,footway,10 mph,,False,11.331,"LINESTRING (-118.2528905 34.0935362, -118.2529691 34.0934578)",1,,3,,,
4025357253,4025357251,0,47643058,Fellowship Parkway,footway,10 mph,,False,9.784,"LINESTRING (-118.2527261 34.0935436, -118.2526314 34.0935037)",1,,3,,,
4025357253,4025357254,0,47643058,Fellowship Parkway,footway,10 mph,,False,10.498,"LINESTRING (-118.2527261 34.0935436, -118.2528387 34.0935584)",1,,3,,,
4025357254,4025357253,0,47643058,Fellowship Parkway,footway,10 mph,,False,10.498,"LINESTRING (-118.2528387 34.0935584, -118.2527261 34.0935436)",1,,3,,,
4025357254,4025357252,0,47643058,Fellowship Parkway,footway,10 mph,,False,5.371,"LINESTRING (-118.2528387 34.0935584, -118.2528905 34.0935362)",1,,3,,,
4026063459,4026063460,0,399951107,Westwood Plaza,secondary,20 mph,,True,65.737,"LINESTRING (-118.4452904 34.0637938, -118.4452783 34.0643849)",3,,,,,
4026063460,4026063461,0,399951106,Westwood Plaza,secondary,20 mph,,True,51.195,"LINESTRING (-118.4452783 34.0643849, -118.4452817 34.0648453)",4,,,,,
