u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,tunnel,access,service,area,ref
6733370125,6733370161,0,"[716896438, 716896439]",cycleway,False,304.09299999999996,"LINESTRING (-118.3827959 34.1622489, -118.3827812 34.1622124, -118.3827696 34.1621999, -118.3827385 34.16218, -118.3827492 34.162126, -118.3827368 34.1620579, -118.3827221 34.1619841, -118.38273 34.1619319, -118.3827684 34.1617565, -118.3827661 34.1617079, -118.3827345 34.1616557, -118.3826804 34.1616221, -118.3826319 34.1615922, -118.3825936 34.1615456, -118.382571 34.1615017, -118.3824571 34.161232, -118.3824222 34.1611611, -118.3823759 34.1610864, -118.3823432 34.161009, -118.3823241 34.160953, -118.3823105 34.1608681, -118.382306 34.1607561, -118.3823049 34.1607253, -118.3822835 34.1606889, -118.3820985 34.1605331, -118.3820466 34.1604995, -118.3820049 34.1604939, -118.3819214 34.1604836, -118.3819045 34.1604743, -118.3818876 34.1604584, -118.3817918 34.1603539, -118.3817512 34.1603306, -118.3817015 34.1603026, -118.3815572 34.1602522, -118.3812256 34.1602009)",,,,,,,,,,
6733370125,6733370122,0,716896438,cycleway,False,60.009,"LINESTRING (-118.3827959 34.1622489, -118.3827717 34.1622724, -118.3825805 34.1624007, -118.3823516 34.1626399)",,,,,,,,,,
6733370161,6733370117,0,"[716896440, 27286698, 716896439]",cycleway,False,121.708,"LINESTRING (-118.3812256 34.1602009, -118.3811566 34.1601767, -118.3811153 34.1601468, -118.3810666 34.1600852, -118.3810452 34.160059, -118.3809897 34.1600729, -118.3802657 34.1602965, -118.3800453 34.160364)",yes,,,,,yes,no,,,
6733370161,6733370125,0,"[716896438, 716896439]",cycleway,False,304.0930000000001,"LINESTRING (-118.3812256 34.1602009, -118.3815572 34.1602522, -118.3817015 34.1603026, -118.3817512 34.1603306, -118.3817918 34.1603539, -118.3818876 34.1604584, -118.3819045 34.1604743, -118.3819214 34.1604836, -118.3820049 34.1604939, -118.3820466 34.1604995, -118.3820985 34.1605331, -118.3822835 34.1606889, -118.3823049 34.1607253, -118.382306 34.1607561, -118.3823105 34.1608681, -118.3823241 34.160953, -118.3823432 34.161009, -118.3823759 34.1610864, -118.3824222 34.1611611, -118.3824571 34.161232, -118.382571 34.1615017, -118.3825936 34.1615456, -118.3826319 34.1615922, -118.3826804 34.1616221, -118.3827345 34.1616557, -118.3827661 34.1617079, -118.3827684 34.1617565, -118.38273 34.1619319, -118.3827221 34.1619841, -118.3827368 34.1620579, -118.3827492 34.162126, -118.3827385 34.16218, -118.3827696 34.1621999, -118.3827812 34.1622124, -118.3827959 34.1622489)",,,,,,,,,,
6733370161,6733370122,0,716896441,cycleway,False,296.16299999999995,"LINESTRING (-118.3812256 34.1602009, -118.3812619 34.1604479, -118.3812834 34.1605034, -118.3813182 34.16057, -118.3814041 34.1606699, -118.3814389 34.1607121, -118.3815006 34.1608807, -118.3815408 34.1609273, -118.3818413 34.1612736, -118.3818976 34.1613624, -118.3819593 34.1615155, -118.3822385 34.1621634, -118.3822724 34.1622189, -118.3822977 34.1622576, -118.3823051 34.1622926, -118.3822972 34.1623314, -118.3822836 34.1624097, -118.3822865 34.1624732, -118.3823 34.1625446, -118.3823199 34.1625929, -118.3823516 34.1626399)",,,,,,,,,,
6733370194,6733370122,0,716896441,cycleway,False,93.246,"LINESTRING (-118.3825419 34.1634332, -118.3824962 34.163295, -118.3824898 34.1632508, -118.382491 34.1631837, -118.3825336 34.1630041, -118.382534 34.1629578, -118.3825207 34.1629067, -118.3824188 34.1627234, -118.3823516 34.1626399)",,,,,,,,,,
6733370196,6733370125,0,716896442,cycleway,False,8.186,"LINESTRING (-118.3828848 34.1622459, -118.3827959 34.1622489)",,,,,,,,,,
6733370199,6733370200,0,716896444,cycleway,False,89.008,"LINESTRING (-118.3828906 34.1640458, -118.3832319 34.1647948)",,,,,,,,,,
6733370200,6733370199,0,716896444,cycleway,False,89.008,"LINESTRING (-118.3832319 34.1647948, -118.3828906 34.1640458)",,,,,,,,,,
6734076150,6734076151,0,716996403,cycleway,False,81.82,"LINESTRING (-118.5175281 34.0262521, -118.5170379 34.0268656)",,,,,,,,,,
6734076150,6734076143,0,716996403,cycleway,False,27.22,"LINESTRING (-118.5175281 34.0262521, -118.5175782 34.0262183, -118.5176397 34.0261972, -118.5177021 34.0261902, -118.5178031 34.026196)",,,,,,,,,,
6734076150,6734076159,0,716996404,cycleway,False,21.408,"LINESTRING (-118.5175281 34.0262521, -118.5175789 34.0261698, -118.5175927 34.026134, -118.5176055 34.0260724)",,,,,,,,,,
6734076151,6734076150,0,716996403,cycleway,False,81.82,"LINESTRING (-118.5170379 34.0268656, -118.5175281 34.0262521)",,,,,,,,,,
6762955184,6762955186,0,720716056,cycleway,True,2.373,"LINESTRING (-118.5112364 34.2492642, -118.5112575 34.2492519)",,,,,,,,,,
6762955184,6762955187,0,720716057,cycleway,True,7.907,"LINESTRING (-118.5112364 34.2492642, -118.5111594 34.2492325)",,,,,,,,,,
6762955185,6762955184,0,720716056,cycleway,True,105.133,"LINESTRING (-118.5112369 34.2502096, -118.5112327 34.250133, -118.5112364 34.2492642)",,,,,,,,,,
6773298585,3688271713,0,364782082,cycleway,False,899.2270000000001,"LINESTRING (-118.4136704 34.1465517, -118.4134314 34.1465668, -118.4134367 34.1465945, -118.4136005 34.1465848, -118.4136049 34.1466071, -118.413317 34.1466363, -118.4129377 34.1466552, -118.4125498 34.1466527, -118.4120872 34.1465937, -118.4118176 34.146543, -118.4115415 34.1464661, -118.4109958 34.146273, -118.4104077 34.1460116, -118.4092727 34.1455016, -118.408835 34.1453014, -118.4086591 34.1452183, -118.4084949 34.1451288, -118.4082859 34.1450043, -118.4061802 34.1437196, -118.4058336 34.1435453, -118.4056487 34.1434508, -118.4055483 34.1433973, -118.4055117 34.1433535, -118.4055088 34.1432869)",,LA Riverfront Greenway Bike Path,,,,,,,,
6775661951,4295642786,0,722069095,cycleway,False,181.63,"LINESTRING (-118.4140039 34.1468033, -118.4142058 34.1467948, -118.4143693 34.1468002, -118.4145342 34.1468229, -118.4146388 34.1468494, -118.4147443 34.1468843, -118.4151844 34.1470397, -118.4153731 34.1470928, -118.4155155 34.1471181, -118.4156842 34.1471346, -118.4159086 34.1471319)",,Valleyheart Greenway,,,,,yes,,,
6775725146,4296715836,0,"[722352355, 430447903]",cycleway,False,777.48,"LINESTRING (-118.4125471 34.1470325, -118.4125519 34.147002, -118.4125768 34.1469853, -118.4127681 34.1469435, -118.4127872 34.1469115, -118.4127866 34.1468733, -118.4123712 34.1468518, -118.4121592 34.1468281, -118.411932 34.1467893, -118.4117774 34.1467618, -118.4115261 34.1466976, -118.4112255 34.1465997, -118.4109597 34.1464947, -118.4094646 34.1458294, -118.4089088 34.1455768, -118.4086138 34.1454403, -118.4084074 34.1453306, -118.4073892 34.1447308, -118.406404 34.1441328, -118.4063084 34.144092, -118.4059866 34.1439609, -118.4058553 34.1439292, -118.4057162 34.1439341, -118.405661 34.1439585)",,Yaroslavsky Greenway Trail,,,,,,,,
6787896178,5580902573,0,13378571,cycleway,False,8.409,"LINESTRING (-118.2829495 34.022302, -118.2830359 34.0222777)",,Hoover Boulevard,,,,,,,,
6787896178,6787896179,0,727000085,service,False,6.157,"LINESTRING (-118.2829495 34.022302, -118.2829828 34.022254)",,,,,,,,,,
6787896178,6788268292,0,727000085,service,False,67.555,"LINESTRING (-118.2829495 34.022302, -118.2828135 34.0225157, -118.2826987 34.0225405, -118.2825945 34.0226047, -118.2825026 34.0227454)",,,,,,,,,,
6789300322,123001098,0,723882337,cycleway,False,94.71500000000002,"LINESTRING (-118.3768569 34.2094274, -118.3768573 34.2094723, -118.3768701 34.2095324, -118.3768699 34.2095842, -118.3768551 34.2096532, -118.3768528 34.2097157, -118.3768697 34.2098034, -118.3768686 34.2098724, -118.3768551 34.2099488, -118.3768562 34.2100113, -118.3768709 34.2100887, -118.3768709 34.2101382, -118.3768625 34.2101938, -118.3768594 34.2102738)",,Elmer Ave Green Street,,,,,,,,
6789300323,6789300324,0,723882336,cycleway,False,81.918,"LINESTRING (-118.3769164 34.2092945, -118.3769132 34.2085578)",,,,,,,,,,
6789300324,6789300323,0,723882336,cycleway,False,81.918,"LINESTRING (-118.3769132 34.2085578, -118.3769164 34.2092945)",,,,,,,,,,
6807209955,2189426930,0,159618588,cycleway,False,286.09200000000004,"LINESTRING (-118.2427633 33.9390983, -118.2428374 33.9391357, -118.2428871 33.9391555, -118.2429007 33.9391764, -118.2428953 33.9392521, -118.2428971 33.9392654, -118.242871 33.9392689, -118.2428646 33.9392899, -118.2428599 33.9393485, -118.2428582 33.9393962, -118.2428698 33.9394332, -118.242894 33.9394735, -118.2429152 33.9395771, -118.2429273 33.9396739, -118.2429152 33.9397485, -118.2428683 33.9398431, -118.2428522 33.939912, -118.2428482 33.9399643, -118.2428568 33.940009, -118.2428645 33.9400487, -118.242906 33.9401311, -118.2429235 33.9401967, -118.2429206 33.9402625, -118.2429079 33.9403042, -118.2428926 33.9403547, -118.2428441 33.9404283, -118.2428307 33.9405062, -118.2427822 33.9406178, -118.2427664 33.940663, -118.242776 33.9407252, -118.2428441 33.9408087, -118.2428895 33.9408435, -118.2428495 33.9408889, -118.2428213 33.9409245, -118.2428066 33.9409645, -118.2427999 33.9410135, -118.2427999 33.9410691, -118.2428202 33.9411424, -118.2428642 33.9412248, -118.2428294 33.9412983, -118.2427784 33.9413272, -118.2427317 33.9413416, -118.2427074 33.9413461, -118.2426396 33.941335)",,Watts Urban Greenway Trail,,,,,,,,
6813379390,6047198320,0,582055298,cycleway,False,93.85400000000001,"LINESTRING (-118.2859948 34.0262719, -118.2853197 34.025939, -118.2850875 34.0259244)",,,,,,,,,,
6813379415,6813379419,0,727000081,cycleway,False,57.698,"LINESTRING (-118.2865035 34.0256861, -118.2859596 34.0254291)",,,,,,,,,,
6813379419,6047234443,0,642299008,cycleway,False,10.216,"LINESTRING (-118.2859596 34.0254291, -118.2860139 34.025349)",,,,,,,,,,
6813379419,6814620878,0,727000081,cycleway,False,21.642,"LINESTRING (-118.2859596 34.0254291, -118.285756 34.0253321)",,,,,,,,,,
6813379419,6813379415,0,727000081,cycleway,False,57.698,"LINESTRING (-118.2859596 34.0254291, -118.2865035 34.0256861)",,,,,,,,,,
6813379489,123071704,0,727594387,cycleway,False,53.67,"LINESTRING (-118.2865466 34.0183807, -118.2865149 34.0184299, -118.2864083 34.0185268, -118.2862477 34.0187909)",,,,,5 mph,,,,,
6813379490,3443310466,0,360517375,cycleway,False,23.125,"LINESTRING (-118.2834144 34.0232597, -118.2835288 34.0230746)",,,,,5 mph,,,,,
6813379490,3443310466,1,727170373,pedestrian,False,23.125,"LINESTRING (-118.2834144 34.0232597, -118.2835288 34.0230746)",,Trousdale Parkway,,,5 mph,,,,,
6813379491,6818390136,0,360517375,cycleway,False,9.971,"LINESTRING (-118.2835737 34.023004, -118.2836242 34.0229247)",,,,,5 mph,,,,,
6813379491,6818390136,1,727170373,pedestrian,False,9.971,"LINESTRING (-118.2835737 34.023004, -118.2836242 34.0229247)",,Trousdale Parkway,,,5 mph,,,,,
6813379491,3443310466,0,360517375,cycleway,False,8.874,"LINESTRING (-118.2835737 34.023004, -118.2835288 34.0230746)",,,,,5 mph,,,,,
6813379491,3443310466,1,727170373,pedestrian,False,8.874,"LINESTRING (-118.2835737 34.023004, -118.2835288 34.0230746)",,Trousdale Parkway,,,5 mph,,,,,
6813379507,6813379512,0,"[727000097, 727000099, 727000100, 727000101, 727000102]",cycleway,False,741.882,"LINESTRING (-118.2808529 34.0280582, -118.28134 34.0272512, -118.2816609 34.0267195, -118.281704 34.0266481, -118.2817801 34.0265496, -118.2826315 34.0252545, -118.2826479 34.0252235, -118.2826828 34.0251631, -118.2827385 34.0250835, -118.2827519 34.0250622, -118.2832572 34.0242563, -118.283647 34.0237374, -118.2838273 34.0237616, -118.2837307 34.0239058, -118.2835745 34.0239799, -118.2828718 34.0251153, -118.2828577 34.025138)",,University Avenue,,,,,,,,
6813379511,2783295158,0,273482271,cycleway,False,167.66,"LINESTRING (-118.2827648 34.0252728, -118.282743 34.0253018, -118.2819233 34.0266095)",,University Avenue,,,,,,,,
6813379512,6813379507,0,"[727000097, 727000099, 727000100, 727000101, 727000102]",cycleway,False,741.882,"LINESTRING (-118.2828577 34.025138, -118.2828718 34.0251153, -118.2835745 34.0239799, -118.2837307 34.0239058, -118.2838273 34.0237616, -118.283647 34.0237374, -118.2832572 34.0242563, -118.2827519 34.0250622, -118.2827385 34.0250835, -118.2826828 34.0251631, -118.2826479 34.0252235, -118.2826315 34.0252545, -118.2817801 34.0265496, -118.281704 34.0266481, -118.2816609 34.0267195, -118.28134 34.0272512, -118.2808529 34.0280582)",,University Avenue,,,,,,,,
6813379551,2613066270,0,727852953,cycleway,False,91.217,"LINESTRING (-118.2820959 34.0189206, -118.2829694 34.0193063)",,,,,,,,,,
6813379555,6820935943,0,727862796,cycleway,False,30.412,"LINESTRING (-118.2831108 34.0183773, -118.2834031 34.0185042)",,Downey Way,,,5 mph,,private,,,
6813379556,6820935900,0,727000083,cycleway,False,30.262999999999998,"LINESTRING (-118.2837778 34.0183801, -118.2836335 34.0185145, -118.2835386 34.0185627)",,Pardee Way,,,,,private,,,
6813379584,6814769289,0,727170388,cycleway,False,31.791,"LINESTRING (-118.2841214 34.0255842, -118.2844635 34.025621)",,,,,,,,,,
6813565338,123327639,0,"[727025322, 511716220]",cycleway,False,203.75700000000003,"LINESTRING (-118.281271 34.02463, -118.2813394 34.0245414, -118.2813927 34.0244668, -118.2822714 34.0230857, -118.2823185 34.0230168)",,Royal Street,,,,,,,,
6814620870,122844995,0,360517375,cycleway,False,55.609,"LINESTRING (-118.2844739 34.02159, -118.2847555 34.0211477)",,,,,5 mph,,,,,
6814620870,122844995,1,727170373,pedestrian,False,55.609,"LINESTRING (-118.2844739 34.02159, -118.2847555 34.0211477)",,Trousdale Parkway,,,5 mph,,,,,
6814620870,2776870273,0,360517375,cycleway,False,85.116,"LINESTRING (-118.2844739 34.02159, -118.2840429 34.022267)",,,,,5 mph,,,,,
6814620870,2776870273,1,727170373,pedestrian,False,85.116,"LINESTRING (-118.2844739 34.02159, -118.2840429 34.022267)",,Trousdale Parkway,,,5 mph,,,,,
6814620878,6813379419,0,727000081,cycleway,False,21.642,"LINESTRING (-118.285756 34.0253321, -118.2859596 34.0254291)",,,,,,,,,,
6814620879,6047198320,0,642294792,cycleway,False,11.979,"LINESTRING (-118.2850845 34.0258167, -118.2850875 34.0259244)",,Footpath Through USC Village,,,,,,,,
6814620882,6814769285,0,727170384,cycleway,False,38.858000000000004,"LINESTRING (-118.2840052 34.0247352, -118.2842214 34.0247067, -118.2844037 34.0246332)",,,,,,,,,,
6814769285,6814620882,0,727170384,cycleway,False,38.858000000000004,"LINESTRING (-118.2844037 34.0246332, -118.2842214 34.0247067, -118.2840052 34.0247352)",,,,,,,,,,
6814769286,5237400231,0,727000080,cycleway,False,43.51,"LINESTRING (-118.2849765 34.0247059, -118.2852015 34.0243619)",,,,,,,,,,
6814769289,6813379584,0,727170388,cycleway,False,31.791,"LINESTRING (-118.2844635 34.025621, -118.2841214 34.0255842)",,,,,,,,,,
6814770350,1673645147,0,255631217,cycleway,False,54.118,"LINESTRING (-118.2826279 34.0212434, -118.2831484 34.0214687)",,,,,,,,,,
6814770350,2613066268,0,268504362,cycleway,False,6.173,"LINESTRING (-118.2826279 34.0212434, -118.282657 34.0211934)",,,,,,,,,,
6814770350,3233762100,0,"[268504362, 317137653]",cycleway,False,85.23400000000001,"LINESTRING (-118.2826279 34.0212434, -118.2825468 34.0213829, -118.2822395 34.0218658, -118.2822444 34.0219314)",,,,,,,,,,
6814770355,3402887074,0,180911451,cycleway,False,84.49900000000001,"LINESTRING (-118.2857587 34.023479, -118.2857239 34.0235346, -118.2853366 34.0241536)",,Watt Way,,,5 mph,,,,,
6814770355,1732243889,0,"[727187819, 165568045]","['cycleway', 'service']",False,478.887,"LINESTRING (-118.2857587 34.023479, -118.2858662 34.0235271, -118.2864532 34.0237831, -118.286661 34.0238737, -118.2870386 34.0240433, -118.2872535 34.0241398, -118.2874501 34.0242244, -118.287595 34.0242885, -118.2876627 34.0242061, -118.2878642 34.0238777, -118.2880657 34.0235494, -118.2885299 34.0228234, -118.289002 34.0220852, -118.2890524 34.0220063)",,"['McClintock Avenue', 'West 34th Street']",,,15 mph,,,,,
6814770355,3432332948,0,165568045,service,False,202.75199999999998,"LINESTRING (-118.2857587 34.023479, -118.2856544 34.0234327, -118.2843697 34.0228723, -118.283962 34.0226871, -118.2838173 34.0226214)",,West 34th Street,,,15 mph,,,,,
6814916515,6814916516,0,727184670,cycleway,False,59.823,"LINESTRING (-118.282682 34.0166375, -118.2826847 34.0171755)",,,,,,,,,,
6814916516,6814916515,0,727184670,cycleway,False,59.823,"LINESTRING (-118.2826847 34.0171755, -118.282682 34.0166375)",,,,,,,,,,
6818390136,3433701978,0,360517375,cycleway,False,12.155,"LINESTRING (-118.2836242 34.0229247, -118.2836857 34.022828)",,,,,5 mph,,,,,
6818390136,3433701978,1,727170373,pedestrian,False,12.155,"LINESTRING (-118.2836242 34.0229247, -118.2836857 34.022828)",,Trousdale Parkway,,,5 mph,,,,,
6818390136,6813379491,0,360517375,cycleway,False,9.971,"LINESTRING (-118.2836242 34.0229247, -118.2835737 34.023004)",,,,,5 mph,,,,,
6818390136,6813379491,1,727170373,pedestrian,False,9.971,"LINESTRING (-118.2836242 34.0229247, -118.2835737 34.023004)",,Trousdale Parkway,,,5 mph,,,,,
6818445663,6818445664,0,727602288,cycleway,False,86.887,"LINESTRING (-118.2640506 34.0279405, -118.2648779 34.0283153)",,,,,,,,,,
6818445663,6818460798,0,539497744,cycleway,False,88.662,"LINESTRING (-118.2640506 34.0279405, -118.2638026 34.0282567, -118.2636492 34.0285318, -118.2636352 34.0286484)",,Santee Path,,,,,,,,
6818445663,5220397258,0,539497744,cycleway,False,80.14699999999999,"LINESTRING (-118.2640506 34.0279405, -118.2643013 34.027657, -118.2645018 34.0273272)",,Santee Path,,,,,,,,
6818445664,6818445663,0,727602288,cycleway,False,86.887,"LINESTRING (-118.2648779 34.0283153, -118.2640506 34.0279405)",,,,,,,,,,
6818460798,6818445663,0,539497744,cycleway,False,88.662,"LINESTRING (-118.2636352 34.0286484, -118.2636492 34.0285318, -118.2638026 34.0282567, -118.2640506 34.0279405)",,Santee Path,,,,,,,,
6820935900,6820935943,0,442277342,cycleway,False,14.081,"LINESTRING (-118.2835386 34.0185627, -118.2834031 34.0185042)",,Downey Way,,,5 mph,,private,,,
6820935900,6820935944,0,727000083,cycleway,False,16.828,"LINESTRING (-118.2835386 34.0185627, -118.2833853 34.0186449)",,Pardee Way,,,,,private,,,
6820935900,1862347583,0,442277342,cycleway,False,233.106,"LINESTRING (-118.2835386 34.0185627, -118.2836772 34.0186283, -118.2847757 34.0191046, -118.2851132 34.0192643, -118.2857878 34.019519)",,Downey Way,,,5 mph,,private,,,
6820935900,6813379556,0,727000083,cycleway,False,30.262999999999998,"LINESTRING (-118.2835386 34.0185627, -118.2836335 34.0185145, -118.2837778 34.0183801)",,Pardee Way,,,,,private,,,
6820935943,6820935900,0,442277342,cycleway,False,14.081,"LINESTRING (-118.2834031 34.0185042, -118.2835386 34.0185627)",,Downey Way,,,5 mph,,private,,,
6820935943,6820935944,0,727862785,cycleway,False,15.731,"LINESTRING (-118.2834031 34.0185042, -118.2833853 34.0186449)",,Pardee Way,,,,,private,,,
6820935943,6820935944,1,727862796,cycleway,False,15.731,"LINESTRING (-118.2834031 34.0185042, -118.2833853 34.0186449)",,Downey Way,,,5 mph,,private,,,
6820935943,6813379555,0,727862796,cycleway,False,30.412,"LINESTRING (-118.2834031 34.0185042, -118.2831108 34.0183773)",,Downey Way,,,5 mph,,private,,,
6820935944,2613066270,0,255631248,cycleway,False,82.934,"LINESTRING (-118.2833853 34.0186449, -118.2829694 34.0193063)",,Pardee Way,,,,,private,,,
6820935944,6820935900,0,727000083,cycleway,False,16.828,"LINESTRING (-118.2833853 34.0186449, -118.2835386 34.0185627)",,Pardee Way,,,,,private,,,
6820935944,6820935943,0,727862785,cycleway,False,15.731,"LINESTRING (-118.2833853 34.0186449, -118.2834031 34.0185042)",,Pardee Way,,,,,private,,,
6820935944,6820935943,1,727862796,cycleway,False,15.731,"LINESTRING (-118.2833853 34.0186449, -118.2834031 34.0185042)",,Downey Way,,,5 mph,,private,,,
