u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,service,tunnel,access,area,ref,junction
122725345,1949866928,0,13339951,residential,False,80.39000000000001,"LINESTRING (-118.4535166 34.0755274, -118.4535708 34.0755594, -118.4536481 34.0756051, -118.4537881 34.0757075, -118.4538955 34.0757921, -118.4540563 34.0759672, -118.4541233 34.0760402)",,Bellagio Drive,2,,20 mph,,,,,,
122725367,3316148424,0,55783709,residential,True,9.725,"LINESTRING (-118.4495513 34.0712259, -118.4496565 34.0712333)",,De Neve Drive,,,20 mph,,,,,,
122725367,122725376,0,55783710,residential,False,233.52899999999997,"LINESTRING (-118.4495513 34.0712259, -118.4495627 34.0713324, -118.4495636 34.0718209, -118.4495637 34.0718568, -118.449564 34.0718907, -118.449567 34.0724372, -118.4495627 34.0725423, -118.4495439 34.0726401, -118.4495131 34.0727322, -118.4495017 34.0727665, -118.4494872 34.0727996, -118.449425 34.0729254, -118.4493722 34.0730116, -118.4493154 34.0730779, -118.4492249 34.0731492, -118.449174 34.0731844, -118.4491277 34.0732091)",,Charles E Young Drive North,,,20 mph,,,,,,
122725367,7566666501,0,13398017,residential,False,295.08599999999996,"LINESTRING (-118.4495513 34.0712259, -118.4495399 34.0711659, -118.4495069 34.0710917, -118.4493338 34.0707413, -118.4493127 34.0707021, -118.4492835 34.0706448, -118.4492469 34.070572, -118.449234 34.0705454, -118.4491636 34.070414, -118.4490958 34.0703115, -118.4489696 34.0701447, -118.4489089 34.0700463, -118.448857 34.0699414, -118.4488238 34.0698346, -118.4488047 34.0697418, -118.4487969 34.0696815, -118.448792 34.0695114, -118.4487815 34.0694635, -118.4487594 34.0694084, -118.4487178 34.0693466, -118.4486669 34.0693076, -118.4486007 34.0692598, -118.44849 34.0691854, -118.4484338 34.0691264, -118.4483837 34.0690552, -118.4483718 34.0689861, -118.4483651 34.0688332)",,Charles E Young Drive West,2,,20 mph,,,,,,
122725376,343301133,0,13304001,unclassified,False,115.64899999999999,"LINESTRING (-118.4491277 34.0732091, -118.4491724 34.0733056, -118.4492465 34.0734654, -118.4494107 34.0737768, -118.4496573 34.0741503)",,De Neve Drive,,,20 mph,,,,,,
122725376,122725367,0,55783710,residential,False,233.529,"LINESTRING (-118.4491277 34.0732091, -118.449174 34.0731844, -118.4492249 34.0731492, -118.4493154 34.0730779, -118.4493722 34.0730116, -118.449425 34.0729254, -118.4494872 34.0727996, -118.4495017 34.0727665, -118.4495131 34.0727322, -118.4495439 34.0726401, -118.4495627 34.0725423, -118.449567 34.0724372, -118.449564 34.0718907, -118.4495637 34.0718568, -118.4495636 34.0718209, -118.4495627 34.0713324, -118.4495513 34.0712259)",,Charles E Young Drive North,,,20 mph,,,,,,
122725376,343301131,0,810151348,residential,False,286.125,"LINESTRING (-118.4491277 34.0732091, -118.4490384 34.0732364, -118.4489014 34.073274, -118.4487822 34.0732898, -118.4486651 34.0732901, -118.4485797 34.0732796, -118.448464 34.0732527, -118.4483356 34.0732144, -118.448217 34.0731876, -118.4481218 34.0731744, -118.4479781 34.0731729, -118.4478448 34.0731861, -118.4477127 34.0732148, -118.447403 34.0733064, -118.4473495 34.0733137, -118.4472044 34.0733052, -118.4470807 34.0732929, -118.4468999 34.0732775, -118.446752 34.0732735, -118.4464763 34.0732985, -118.4460843 34.0732981)",,Charles E Young Drive North,2,,20 mph,,,,,,
122728399,122728406,0,442277379,service,False,96.946,"LINESTRING (-118.2882232 34.0196151, -118.2877404 34.0203897)",,Watt Way,,,15 mph,,,,,,
122728399,3648775835,0,442277379,service,False,92.794,"LINESTRING (-118.2882232 34.0196151, -118.2886047 34.0190083, -118.2886588 34.0189222, -118.2886872 34.0188745)",,Watt Way,,,15 mph,,,,,,
122728399,123071704,0,165568079,pedestrian,False,203.836,"LINESTRING (-118.2882232 34.0196151, -118.287536 34.0193288, -118.2863404 34.0188308, -118.2862477 34.0187909)",,West 37th Street,,,5 mph,,,,,,
122728399,6814770333,0,165568079,pedestrian,False,192.595,"LINESTRING (-118.2882232 34.0196151, -118.288294 34.0196468, -118.2894063 34.0201457, -118.2900611 34.0204394)",,West 37th Street,,,5 mph,,,,,,
122732775,122815483,0,404490868,residential,False,435.14099999999996,"LINESTRING (-118.6189527 34.1719632, -118.6189392 34.1720523, -118.6189392 34.1720611, -118.6189381 34.1723574, -118.6189653 34.1725179, -118.6189633 34.1738589, -118.6189632 34.1739322, -118.6189637 34.1740143, -118.6189657 34.1743663, -118.6189386 34.1747082, -118.6189093 34.174829, -118.6189109 34.1757575, -118.6189109 34.1757954, -118.618911 34.1758711)",,Sale Avenue,,,25 mph,,,,,,
122732897,296566696,0,25004736,track,False,5583.161000000002,"LINESTRING (-118.510185 34.0860706, -118.510532 34.08629, -118.51061 34.086322, -118.510947 34.086405, -118.51106 34.086461, -118.5113 34.08662, -118.51138 34.08665, -118.511509 34.086646, -118.511979 34.086379, -118.512059 34.086349, -118.5121346 34.0863481, -118.512295 34.086421, -118.512557 34.086667, -118.512748 34.086817, -118.512812 34.08691, -118.512778 34.087015, -118.512733 34.087077, -118.51252 34.087261, -118.512481 34.087326, -118.51247 34.087397, -118.512494 34.087503, -118.512566 34.087593, -118.512633 34.087639, -118.512825 34.087727, -118.512895 34.087817, -118.51289 34.087925, -118.512819 34.088097, -118.512752 34.088344, -118.512691 34.088478, -118.5127651 34.0891082, -118.512781 34.0891794, -118.5127921 34.0892294, -118.512717 34.0895137, -118.5127224 34.0896381, -118.5128189 34.089727, -118.5128831 34.0897574, -118.5130067 34.0898158, -118.5131891 34.0899935, -118.513291 34.0901002, -118.5133768 34.0902956, -118.5134412 34.0903445, -118.5136236 34.0903489, -118.5138006 34.0903623, -118.5138296 34.0903844, -118.5139709 34.0904919, -118.5140474 34.0906022, -118.5140688 34.0907354, -118.513983 34.0909975, -118.5138972 34.0911797, -118.5138864 34.0914462, -118.5140152 34.0918905, -118.5141332 34.0921526, -118.5149918 34.0924719, -118.5149969 34.0926057, -118.514852 34.0928945, -118.5147072 34.0932721, -118.5138596 34.094667, -118.5136705 34.0949166, -118.5136168 34.0951476, -118.5136168 34.095343, -118.5136866 34.0955163, -118.5137831 34.0956407, -118.514046 34.0959072, -118.5141962 34.0960271, -118.5144161 34.0961471, -118.5144912 34.0962493, -118.5145234 34.0963781, -118.5145341 34.0964847, -118.5144966 34.0966668, -118.5145037 34.0967872, -118.5146951 34.0971732, -118.5147433 34.0973998, -118.5146965 34.0977588, -118.5145892 34.098092, -118.5144282 34.0983674, -118.5143746 34.0985717, -118.5144819 34.0988116, -118.5146804 34.0990426, -118.5148789 34.099167, -118.5150612 34.0992336, -118.515199 34.0993174, -118.5153105 34.0994311, -118.5153266 34.0995795, -118.5152115 34.0997356, -118.5150359 34.0998931, -118.5144694 34.1003124, -118.5141815 34.1006595, -118.514066 34.1009379, -118.5139201 34.1012364, -118.5135768 34.1015917, -118.5132347 34.1019436, -118.5130704 34.1022456, -118.512667 34.1025014, -118.512418 34.1028781, -118.5121055 34.1031781, -118.5121429 34.1039729, -118.5121698 34.104024, -118.5122341 34.1040917, -118.5123441 34.1041705, -118.5124045 34.1042283, -118.512438 34.1042849, -118.5124648 34.1043593, -118.5124769 34.1045081, -118.5124997 34.1046458, -118.5125949 34.1049468, -118.5126512 34.1050478, -118.5127129 34.1051167, -118.5128994 34.1052347, -118.5130133 34.1053121, -118.5132306 34.1054986, -118.5134358 34.1056789, -118.5135766 34.105794, -118.5137187 34.1059484, -118.5137643 34.1060328, -118.5138689 34.1062726, -118.5139293 34.1063637, -118.5139923 34.1064325, -118.5140352 34.1064592, -118.5141023 34.1064892, -118.5143263 34.1065317, -118.5144054 34.1065613, -118.5144339 34.1065941, -118.5144537 34.1066413, -118.514459 34.1066835, -118.514447 34.106729, -118.5144179 34.1067798, -118.514286 34.1069211, -118.5141358 34.1070777, -118.5140996 34.1071365, -118.5140741 34.1071976, -118.5140674 34.1072576, -118.5140741 34.1073164, -118.5140822 34.1073919, -118.5141117 34.107473, -118.5141747 34.1076595, -118.5142686 34.1079927, -118.5143155 34.1081415, -118.5144349 34.1085423, -118.5144993 34.1087389, -118.5145475 34.1089487, -118.5146052 34.109072, -118.5146589 34.1092141, -118.5147058 34.109384, -118.5147286 34.1095295, -118.5147581 34.1098492, -118.5147715 34.109957, -118.5148359 34.1102734, -118.5148708 34.110511, -118.5149056 34.1106587, -118.514919 34.1108053, -118.5149311 34.1110818, -118.5149405 34.1111439, -118.5149619 34.1111972, -118.5151139 34.1113929, -118.5151364 34.1114378, -118.5151533 34.1114856, -118.5151488 34.111541, -118.5151213 34.1116008, -118.5147904 34.1120444, -118.5147044 34.1121185, -118.5145724 34.1122265, -118.5145167 34.1122893, -118.5144865 34.1123404, -118.5144725 34.1124009, -118.5144818 34.1125058, -118.5145093 34.112589, -118.5146435 34.1127879, -118.5146728 34.1128727, -118.5146974 34.113145, -118.5147093 34.1133004, -118.5146827 34.1133537, -118.5146237 34.1134026, -118.5144153 34.1135578, -118.5143438 34.1136494, -118.5143197 34.1137117, -118.5143157 34.1137851, -118.5143289 34.1138534, -118.5143533 34.1139366, -118.5143591 34.1139802, -118.5143405 34.1140297, -118.5142458 34.1142019, -118.5142297 34.1142662, -118.5142257 34.1143295, -118.5142445 34.1143873, -118.5143169 34.1145027, -118.514337 34.1145605, -118.5143397 34.1145982, -118.5143263 34.1146271, -118.5142941 34.1146582, -118.514231 34.1146782, -118.5140594 34.1146915, -118.5139964 34.114707, -118.5139494 34.1147326, -118.5138542 34.1148969, -118.5138113 34.1149305, -118.5137657 34.1149469, -118.5137094 34.1149483, -118.5135324 34.1149128, -118.5134277 34.114908, -118.5133331 34.1149257, -118.5132561 34.1149502, -118.5131971 34.1149991, -118.5129825 34.1153943, -118.512949 34.115441, -118.512906 34.1154676, -118.5128215 34.1154932, -118.5127156 34.1155142, -118.5126566 34.1155376, -118.5125869 34.1155898, -118.5125319 34.1156564, -118.5125024 34.1157152, -118.5124447 34.1159417, -118.5124031 34.1160916, -118.5123615 34.1161738, -118.5122129 34.1165207, -118.512128 34.1168672, -118.5121166 34.1170209, -118.5120769 34.1172019, -118.5120706 34.1172696, -118.5120886 34.1173664, -118.5121376 34.1174414, -118.5122128 34.1175196, -118.5123772 34.1176458, -118.5123992 34.1176941, -118.5123817 34.1177585, -118.5123173 34.1178625, -118.5122824 34.1179492, -118.5122851 34.1180024, -118.5123106 34.1180768, -118.5124634 34.1183322, -118.5124728 34.1183936, -118.5124597 34.1184473, -118.5124189 34.1185016, -118.5122306 34.1186583, -118.5121685 34.1187576, -118.5121439 34.11884, -118.5121403 34.1189203, -118.5122138 34.1192411, -118.5122207 34.1192974, -118.5121778 34.1197067, -118.5121814 34.1198554, -118.5121672 34.1199929, -118.5121286 34.1201245, -118.5121284 34.1201875, -118.5121487 34.1202518, -118.5122617 34.1204888, -118.5122734 34.1205403, -118.5123014 34.1207495, -118.5123832 34.1210165, -118.5123844 34.1210797, -118.5123599 34.1212516, -118.5123455 34.1215819, -118.5123485 34.1216321, -118.5123856 34.1217905, -118.512384 34.1218598, -118.5123671 34.1219038, -118.5122497 34.1219875, -118.5120389 34.1222611, -118.5119183 34.1224736, -118.5119006 34.1225359, -118.5119033 34.1226018, -118.5119399 34.1227113, -118.5119604 34.1227863, -118.5119658 34.1228679, -118.5119487 34.1229506, -118.5119107 34.1230157, -118.511851 34.1230756, -118.5117986 34.1231402, -118.511761 34.1232173, -118.5117413 34.1232983, -118.5117394 34.1233751, -118.5117564 34.1234452, -118.5118372 34.1235942, -118.5118424 34.1236375, -118.5118273 34.1236765, -118.511686 34.1238113, -118.511646 34.1238651, -118.5116211 34.1239253, -118.5116049 34.123994, -118.5115994 34.1240659, -118.5116071 34.1241472, -118.5116227 34.12421, -118.5116558 34.1242968, -118.5117361 34.1244174, -118.5118469 34.1245289, -118.5118733 34.1245712, -118.511941 34.1247108, -118.5120728 34.1249182, -118.512083 34.1249645, -118.512122 34.1252392, -118.5121396 34.1252826, -118.5121849 34.1253348, -118.5124411 34.1255279, -118.5124743 34.1255888, -118.5124819 34.1256595, -118.5124528 34.1258615, -118.5124676 34.1259191, -118.5125017 34.1259723, -118.5127789 34.1261954, -118.5127957 34.1262313, -118.5128036 34.1262711, -118.5128206 34.1264754, -118.5128444 34.1265092, -118.512882 34.1265337, -118.51317 34.1265931, -118.5132502 34.126636, -118.5133266 34.1267003, -118.5134972 34.1269402, -118.5135327 34.126981, -118.5136742 34.127121, -118.5137105 34.1271834, -118.5137243 34.1272325, -118.5137576 34.1274484)",,W Mandeville Fire Road,,,,,,,,,
122734157,3688027641,0,"[170301025, 350625891, 398778788, 398779237, 398414275, 398778791, 403828583, 404964745, 404964746, 398778795, 404964747, 398778797, 826085998, 159156079, 398414260, 398414264, 398414301]",secondary,False,1264.2130000000002,"LINESTRING (-118.4162969 34.0307869, -118.4164909 34.0307669, -118.4169367 34.0307186, -118.4169729 34.0307141, -118.41701 34.0307065, -118.4173181 34.0306434, -118.4177371 34.0304942, -118.4184244 34.0301221, -118.4186292 34.0300442, -118.4190345 34.0299526, -118.4193571 34.0299283, -118.4197434 34.0299497, -118.4200578 34.0300082, -118.4202207 34.03006, -118.4203635 34.0301159, -118.4204944 34.0301844, -118.4207193 34.0303345, -118.4208452 34.0304517, -118.4209839 34.0306055, -118.4211112 34.0307668, -118.4213194 34.0310305, -118.4215778 34.0313724, -118.4220829 34.0320212, -118.4229065 34.0330915, -118.4231712 34.0334294, -118.4234245 34.033745, -118.4242525 34.0347766, -118.4244757 34.0350523, -118.4250741 34.0358206, -118.4252309 34.0360186, -118.4253577 34.0361814, -118.4255001 34.0363656, -118.4255687 34.0364561, -118.4256342 34.0365301)",,"['Westwood Boulevard', 'National Place']","['4', '5', '3', '2']",,,,,,,,
122734157,1637749282,0,"[398784743, 398784748, 288116301, 398783438, 398783439, 398783440, 400225297, 398784750, 398784749, 400225296, 398783441]",primary,False,799.2090000000001,"LINESTRING (-118.4162969 34.0307869, -118.4162258 34.0306843, -118.4159138 34.0303012, -118.4157412 34.0300633, -118.4153349 34.0295418, -118.4149445 34.029036, -118.4148424 34.0289044, -118.414602 34.0285931, -118.4144284 34.0283685, -118.4141532 34.0280123, -118.4141154 34.0279634, -118.4138088 34.0275665, -118.413756 34.0274974, -118.4137032 34.0274299, -118.4135675 34.0272542, -118.4134633 34.0271183, -118.4134257 34.0270707, -118.4132938 34.0269, -118.4132313 34.0268191, -118.413215 34.026798, -118.4130372 34.0265679, -118.4130068 34.0265286, -118.4129652 34.0264748, -118.4128649 34.0263449, -118.4126195 34.0260228, -118.4124727 34.0258376, -118.412081 34.0253302, -118.4119956 34.0252197, -118.4119817 34.0252017, -118.4118841 34.0250757, -118.4118428 34.0250219, -118.4117008 34.0248381, -118.411623 34.0247331)",,Overland Avenue,"['4', '5']",,,,,,,,
122734157,123084400,0,"[13367392, 150945326, 607492379, 404964734, 181418911]","['tertiary', 'residential', 'secondary']",False,896.8020000000001,"LINESTRING (-118.4162969 34.0307869, -118.4161119 34.0308075, -118.415694 34.0308541, -118.4154872 34.0308801, -118.41525 34.0308923, -118.4149395 34.0308845, -118.414732 34.0308608, -118.4146508 34.030846, -118.4141699 34.0307295, -118.4137884 34.0305865, -118.4137387 34.030562, -118.4134476 34.0304185, -118.4133447 34.0303677, -118.4130628 34.0301584, -118.4129175 34.030035, -118.4128728 34.029997, -118.4127659 34.0299062, -118.4126202 34.0297322, -118.4125164 34.0296082, -118.4124069 34.029456, -118.4121899 34.0291544, -118.4121309 34.0290724, -118.4118492 34.0286997, -118.4117952 34.0286341, -118.4117556 34.028583, -118.410611 34.0271257, -118.4096153 34.0258381)",,"['National Boulevard', 'Mentone Avenue']","['5', '6']",,,,,,,,
122735406,122423849,0,"[161701061, 13364422]","['tertiary', 'residential']",False,636.523,"LINESTRING (-118.2768187 34.0694926, -118.276657 34.0697462, -118.2765723 34.069879, -118.27588 34.0709646, -118.2751477 34.0721081, -118.2748756 34.0725329, -118.2746081 34.0729748, -118.2743038 34.0734774, -118.274108 34.0738008, -118.2736162 34.0745649)",,North Rampart Boulevard,,,,,,,,,
122735406,1966359044,0,"[399280129, 185948934, 399280134, 185948936, 185948935, 399280138, 399280143, 399280146, 399280149, 403838230, 399280151, 399280152, 399280153, 399280154, 399280155, 399280156, 399280157, 399280158, 399280159, 398688802, 398688803, 398688804, 398688805, 398688806, 398688807, 398689448, 398689449, 398689450, 398688808, 375899561, 398690477, 398685871, 398685872, 398685873, 399280150, 398687571, 398687572]",primary,False,1713.974,"LINESTRING (-118.2768187 34.0694926, -118.276453 34.0693362, -118.2764122 34.0693188, -118.2762843 34.0692641, -118.2761136 34.0691911, -118.275866 34.0690853, -118.2755543 34.0689537, -118.2753845 34.0688772, -118.2752354 34.0688191, -118.2749963 34.068716, -118.2746182 34.068549, -118.2746067 34.0685439, -118.2744133 34.0684597, -118.2739157 34.0682431, -118.2738298 34.0682062, -118.2735301 34.0680775, -118.273275 34.0679648, -118.2731049 34.0678897, -118.2728018 34.0677558, -118.2721924 34.0674998, -118.2718355 34.0673481, -118.2713248 34.0671311, -118.2711159 34.0670383, -118.2709403 34.0669602, -118.2704482 34.0667415, -118.2703075 34.0666789, -118.2701944 34.0666262, -118.2698402 34.066461, -118.2697503 34.0664191, -118.269381 34.0662566, -118.2690279 34.0660978, -118.2688533 34.0660193, -118.2686428 34.0659241, -118.2684614 34.065842, -118.2683997 34.0658141, -118.2678837 34.0655801, -118.2674688 34.0653973, -118.2672933 34.0653181, -118.2670092 34.06519, -118.266592 34.0650022, -118.2665405 34.0649792, -118.2664051 34.0649187, -118.2662375 34.0648439, -118.2657208 34.0646131, -118.2650502 34.0643098, -118.2647679 34.0641821, -118.2645515 34.0640842, -118.2639353 34.0638054, -118.263742 34.063718, -118.2635993 34.0636544, -118.2634356 34.0635785, -118.26306 34.0634043, -118.2623397 34.0630803, -118.2622094 34.0630217, -118.2613285 34.0626389, -118.2606396 34.0623164, -118.2604169 34.0622162)",,Beverly Boulevard,"['4', '5', '7', '6']",,,,,,,,
122735406,122822793,0,"[398689716, 47970846]",primary,False,464.056,"LINESTRING (-118.2768187 34.0694926, -118.2772617 34.0696858, -118.2773145 34.0697115, -118.2774897 34.0697879, -118.2776512 34.0698603, -118.278561 34.0702442, -118.2788227 34.0703598, -118.2794623 34.0706424, -118.2800925 34.0709152, -118.2812806 34.0714304)",,Beverly Boulevard,"['4', '5']",,,,,,,,
122737490,4007890067,0,"[397986945, 397986955, 403726477, 403726479, 403726480, 403726482, 403726483, 403726485, 403726486, 403726488, 403726489, 398012577, 397986981, 398012583, 398012584, 397986987, 397986860, 397986861, 397986862, 397986863, 397986864, 397986865, 397986993, 397986995, 397986868, 397986869, 398012596, 398012595, 398012593, 397986859, 397986875, 397987005, 403677119, 397986881, 397987010, 403677122, 397987018, 397986891, 397987028, 380950229, 380950228, 397986904, 438257496, 382420057, 398012587, 382420061, 397986911, 382420063, 382420065, 397986924, 398012590, 398012591, 397986931, 381446013]",primary,False,2245.388,"LINESTRING (-118.3836261 34.0593785, -118.3835154 34.0593784, -118.3830756 34.0593783, -118.3828836 34.0593782, -118.382686 34.0593781, -118.3824609 34.059378, -118.3820164 34.0593778, -118.3818404 34.0593778, -118.3814131 34.0593776, -118.3810667 34.0593787, -118.3808768 34.0593803, -118.3804652 34.0593838, -118.3803658 34.0593846, -118.3802821 34.0593847, -118.3799188 34.0593853, -118.3797242 34.0593856, -118.3793269 34.0593861, -118.3788784 34.0593867, -118.3786781 34.059387, -118.3782824 34.0593884, -118.3778678 34.0593899, -118.3776602 34.0593906, -118.3772824 34.0593919, -118.3770365 34.0594108, -118.3768408 34.0594246, -118.3764883 34.0594496, -118.376345 34.0594598, -118.3761938 34.0594705, -118.3760533 34.0594805, -118.3759677 34.0594866, -118.37582 34.0594971, -118.3757371 34.0595033, -118.3756537 34.0595096, -118.3755962 34.0595139, -118.3754862 34.0595178, -118.3754373 34.0595144, -118.3752615 34.0594953, -118.374829 34.0594445, -118.3742282 34.0593739, -118.3737918 34.0593242, -118.373689 34.0593126, -118.3731155 34.0592473, -118.3718912 34.0591078, -118.3717902 34.0590963, -118.3717031 34.0590864, -118.3714072 34.0590529, -118.3706329 34.0589648, -118.3702567 34.058922, -118.3700854 34.0589025, -118.3698394 34.0588745, -118.3693393 34.058817, -118.369166 34.058797, -118.3686754 34.0587406, -118.368612 34.0587333, -118.3684134 34.0587104, -118.3681477 34.0586799, -118.3679623 34.0586585, -118.3676134 34.0586184, -118.3673194 34.0585852, -118.3670685 34.0585569, -118.3665165 34.0584946, -118.3659893 34.0584351, -118.3657377 34.0584067, -118.3654245 34.0583714, -118.3649184 34.0583143, -118.3646821 34.0582876, -118.3644759 34.0582643, -118.3643826 34.0582538, -118.3643542 34.0582506, -118.3642583 34.0582398, -118.3639819 34.0582086, -118.3638295 34.058188, -118.3637076 34.0581716, -118.3632261 34.0580889, -118.3629575 34.0580428, -118.3624853 34.0579638, -118.3618657 34.0578609, -118.3612079 34.0577497, -118.3609482 34.0577058, -118.3608637 34.0576915, -118.3607864 34.0576771, -118.3604373 34.0576123, -118.3602399 34.0575828, -118.3598585 34.0575259, -118.3594485 34.0575193)",,West Olympic Boulevard,"['7', '6']",,,,,,,,
