u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width
429551468,1822482985,0,34144807,,Friedrich-Engels-Straße,path,,False,29.692999999999998,"LINESTRING (13.3843494 52.5912831, 13.3841912 52.5913818, 13.3841303 52.5914189, 13.3840654 52.5914849)",,,,,,,,,
429551468,416563572,0,36954474,,,path,,False,11.473,"LINESTRING (13.3843494 52.5912831, 13.384408 52.5913156, 13.3844652 52.5913582)",,,,,,,,,
429606206,296092869,0,"[347935099, 24030133]",,,path,,False,495.474,"LINESTRING (13.5737658 52.4146429, 13.5737449 52.4146556, 13.5731394 52.4152593, 13.5729356 52.4154597, 13.5727705 52.4157169, 13.5727275 52.4157936, 13.5726367 52.4159484, 13.5710508 52.417049, 13.5700376 52.4177152, 13.5696851 52.4179715, 13.5693697 52.4181527)",,,,,,,,,
429606206,1609189175,0,670062916,,,path,,False,42.033,"LINESTRING (13.5737658 52.4146429, 13.5740027 52.4144157, 13.5738486 52.414361)",,,,,,,,,
429606206,1599656330,0,"[670062917, 670062918]",,,path,,False,29.997999999999998,"LINESTRING (13.5737658 52.4146429, 13.5736931 52.4145565, 13.5736009 52.414484, 13.5736801 52.4144191)",,,,,,,,,
429660084,456833007,0,224654575,,,path,,False,242.522,"LINESTRING (13.5160379 52.4415424, 13.5161279 52.4415505, 13.5162322 52.4415338, 13.5163258 52.4414958, 13.5169544 52.4410769, 13.5185111 52.4400157)",2.5,,,,,,,,
429660084,3647000429,0,"[360099563, 224654575]",,,path,,False,66.735,"LINESTRING (13.5160379 52.4415424, 13.5159494 52.4415124, 13.5153259 52.4411668, 13.5152899 52.4411554)",2.5,,,,,,,,
429660084,3750575901,0,"[224653017, 310500167]",,Gerhard-Sedlmayr-Straße,"['path', 'unclassified']",50,False,273.76800000000003,"LINESTRING (13.5160379 52.4415424, 13.5160474 52.4415607, 13.5161304 52.4417201, 13.5167083 52.4420341, 13.5167714 52.4420684, 13.5169069 52.442065, 13.5175623 52.442423, 13.5179766 52.4426493, 13.518243 52.4427949, 13.5188531 52.443129, 13.5189466 52.4431792)",,,,,,,,,
429660091,268816330,0,97206935,2,Groß-Berliner Damm,secondary,50,True,40.267,"LINESTRING (13.525843 52.4384821, 13.5262205 52.4382025)",6,,,,,,,,
429660091,3239488014,0,224654575,,,path,,False,155.45100000000002,"LINESTRING (13.525843 52.4384821, 13.5257485 52.4384384, 13.5256998 52.4384386, 13.5235747 52.4384754)",2.5,,,,,,,,
429887363,224327447,0,24286718,,,path,,False,204.844,"LINESTRING (13.5670107 52.4735735, 13.5669794 52.473604, 13.5669814 52.4736807, 13.5670061 52.4737563, 13.5670721 52.4739129, 13.5677889 52.4746173, 13.5679184 52.4748943, 13.5679918 52.4751796, 13.5679899 52.4752334, 13.5679752 52.4752635)",3,,,,,,,,
430707700,260144398,0,23994056,,Berliner Mauerweg,track,,False,489.71799999999996,"LINESTRING (13.2856046 52.6509658, 13.2857676 52.6525006, 13.286072 52.6553608)",,,,,,,,,
433558805,310770671,0,"[46839074, 37226971]",4,Frankfurter Allee,primary,50,True,181.20999999999998,"LINESTRING (13.5008901 52.5111651, 13.5005127 52.5112076, 13.499967 52.511269, 13.49825 52.5114366)",,yes,B 1;B 5,,,,,,
442529210,4601559475,0,40109215,,,path,,False,7.144,"LINESTRING (13.4041732 52.3770811, 13.4041323 52.3770219)",,,,,,,,,
445788328,1618722108,0,361178565,,,path,,False,14.678,"LINESTRING (13.5595069 52.446615, 13.5595081 52.446483)",,,,,,,,,
445788328,445788349,0,"[361178576, 37953920, 37953934]",,,path,,False,712.385,"LINESTRING (13.5595069 52.446615, 13.5594891 52.4467065, 13.5594135 52.4467427, 13.5593515 52.4471375, 13.5591965 52.448366, 13.5590439 52.4487979, 13.5589509 52.4494031, 13.5588847 52.4494199, 13.5588814 52.4495989, 13.5588443 52.4500393, 13.5588206 52.45025, 13.5588772 52.4503247, 13.5586571 52.452667, 13.5586477 52.4527366, 13.5585693 52.4529353)",3,yes,,,,,,,
445788328,101373692,0,"[238053689, 679714111]","['4', '2']",Oberspreestraße,secondary,50,True,126.441,"LINESTRING (13.5595069 52.446615, 13.5593177 52.4466497, 13.5589034 52.4467184, 13.5587587 52.4467411, 13.5579833 52.4468985, 13.5577268 52.4469537)",,,,,,,,,
445788337,370900635,0,58176706,,,path,,False,22.866999999999997,"LINESTRING (13.5582951 52.4559719, 13.5583213 52.4559073, 13.5583338 52.4558717, 13.5583453 52.4558469, 13.5583527 52.4558299, 13.5583761 52.4557723)",3,,,,,,,,
445788337,248078953,0,"[22875768, 196631172, 699295574]","['4', '2']",An der Wuhlheide,secondary,50,True,93.875,"LINESTRING (13.5582951 52.4559719, 13.5581884 52.4559574, 13.5580192 52.4559355, 13.5579001 52.455918, 13.5576201 52.4558772, 13.5569378 52.4558042)",,,,,,,,,
445788349,370900635,0,"[37953816, 37953902, 37953903]",,,path,,False,316.61600000000004,"LINESTRING (13.5585693 52.4529353, 13.5585662 52.4530709, 13.5585581 52.4544392, 13.5585622 52.4545279, 13.5585824 52.4547919, 13.5585839 52.4549496, 13.5584274 52.4556297, 13.5583761 52.4557723)",3,yes,,,,,,,
445788349,445788328,0,"[37953920, 37953934, 361178576]",,,path,,False,712.3849999999999,"LINESTRING (13.5585693 52.4529353, 13.5586477 52.4527366, 13.5586571 52.452667, 13.5588772 52.4503247, 13.5588206 52.45025, 13.5588443 52.4500393, 13.5588814 52.4495989, 13.5588847 52.4494199, 13.5589509 52.4494031, 13.5590439 52.4487979, 13.5591965 52.448366, 13.5593515 52.4471375, 13.5594135 52.4467427, 13.5594891 52.4467065, 13.5595069 52.446615)",3,yes,,,,,,,
445788349,268991208,0,"[24751627, 176031331]",,,path,,False,195.567,"LINESTRING (13.5585693 52.4529353, 13.5586377 52.4529346, 13.5587936 52.4529301, 13.5588155 52.4529112, 13.558833 52.4526931, 13.5588353 52.4526707, 13.5588581 52.4524068, 13.5588618 52.4522645, 13.5588712 52.4521617, 13.558895 52.4521282, 13.55895 52.4521057, 13.5590141 52.4521043, 13.5590706 52.4521165, 13.5590957 52.4521635, 13.5591976 52.4525443, 13.5592546 52.4528027)",,,,,,,,,
445830939,291341085,0,"[26570921, 281631703]",,,path,,False,464.9350000000001,"LINESTRING (13.3156256 52.6126234, 13.316217 52.6127511, 13.3166444 52.6128161, 13.317125 52.6128389, 13.3176362 52.612837, 13.3179478 52.6128124, 13.3181695 52.6127483, 13.3187101 52.6125682, 13.3189855 52.6125244, 13.319271 52.6125443, 13.3194965 52.6126174, 13.3196485 52.6126881, 13.3199947 52.6128789, 13.3201815 52.6129442, 13.3208165 52.6131154, 13.3209942 52.6131519, 13.3212258 52.6131665, 13.3220511 52.6131091)",2,,,,,,,,
445830939,21537979,0,53201489,1,Berliner Straße,primary,50,True,59.956,"LINESTRING (13.3156256 52.6126234, 13.3155487 52.6127085, 13.3155033 52.6127998, 13.3154553 52.6129458, 13.315388 52.6131394)",,,B 96,,,,,,
449585215,1835780780,0,119505402,,,path,,False,39.168,"LINESTRING (13.4055437 52.4280525, 13.4055019 52.4278616, 13.4055362 52.4277494, 13.4054939 52.4277119)",,,,,,,,,
452571408,560316916,0,5045448,,,path,,False,123.884,"LINESTRING (13.3592597 52.4224204, 13.3587899 52.4226775, 13.357636 52.4228686)",,,,,,,,,
452581592,30739766,0,"[4792243, 4792252]",,,path,,False,116.53500000000001,"LINESTRING (13.339283 52.4371038, 13.3397236 52.4367261, 13.3401384 52.4362711, 13.3402018 52.4362201)",,,,,,,,,
454145947,26731224,0,"[4395584, 814840749, 814840750, 684968863]",,Prinzregentenstraße,residential,30,False,584.4340000000001,"LINESTRING (13.3330615 52.4929293, 13.3330575 52.4927048, 13.3330329 52.4908576, 13.3330485 52.490723, 13.3330518 52.4906268, 13.3330532 52.4905866, 13.3330691 52.4899165, 13.3330982 52.4888952, 13.3331123 52.4883994, 13.3331138 52.4883494, 13.3331319 52.4877667, 13.3331258 52.4876743)",,,,,,,,,
454145947,454145925,0,4395586,,Prager Platz,residential,30,False,48.434000000000005,"LINESTRING (13.3330615 52.4929293, 13.3331577 52.4929408, 13.3332484 52.4929635, 13.3332877 52.4929776, 13.3333247 52.4929938, 13.3333592 52.493012, 13.3333908 52.493032, 13.3334255 52.4930589, 13.333455 52.493088, 13.333479 52.4931189, 13.3334971 52.4931512, 13.3335093 52.4931846, 13.3335153 52.4932186)",,,,,,,,,
454145947,454145940,0,4395586,,Prager Platz,residential,30,False,45.836999999999996,"LINESTRING (13.3330615 52.4929293, 13.3329474 52.4929304, 13.3328366 52.4929472, 13.3327706 52.4929657, 13.3327096 52.4929897, 13.3326549 52.4930189, 13.3326077 52.4930525, 13.3325788 52.4930793, 13.3325545 52.4931078, 13.3325354 52.4931377)",,,,,,,,,
456813362,456813363,0,38568626,,,path,,False,68.226,"LINESTRING (13.5123529 52.4340603, 13.5123475 52.4339746, 13.5122985 52.4334983, 13.5122938 52.4334478)",3,,,,,,,,
456813363,456813362,0,38568626,,,path,,False,68.226,"LINESTRING (13.5122938 52.4334478, 13.5122985 52.4334983, 13.5123475 52.4339746, 13.5123529 52.4340603)",3,,,,,,,,
456813395,344465258,0,360099570,,,path,,False,45.34,"LINESTRING (13.5131257 52.4380738, 13.5137939 52.4380556)",,,,,,,,,
456813457,1520040287,0,24733611,,,path,,False,46.685,"LINESTRING (13.5133668 52.4362563, 13.5140549 52.4362392)",,,,,,,,,
456833003,3647000421,0,52036540,,,path,,False,5.784,"LINESTRING (13.5140162 52.4382287, 13.5139326 52.4382183)",,,,,,,,,
456833007,252684008,0,38569941,,,path,,False,76.495,"LINESTRING (13.5185111 52.4400157, 13.5176689 52.4395578)",,,,,,,,,
456833007,456833011,0,224654575,,,path,,False,26.402,"LINESTRING (13.5185111 52.4400157, 13.5187711 52.4398389)",2.5,,,,,,,,
456833007,429660084,0,224654575,,,path,,False,242.522,"LINESTRING (13.5185111 52.4400157, 13.5169544 52.4410769, 13.5163258 52.4414958, 13.5162322 52.4415338, 13.5161279 52.4415505, 13.5160379 52.4415424)",2.5,,,,,,,,
456833010,252684008,0,360099551,,,path,,False,27.112,"LINESTRING (13.5179334 52.4393749, 13.5176689 52.4395578)",,,,,,,,,
456833010,456893921,0,360099560,,,path,,False,71.419,"LINESTRING (13.5179334 52.4393749, 13.5187107 52.4398085)",,,,,,,,,
456833010,3647000419,0,360099551,,,path,,False,343.078,"LINESTRING (13.5179334 52.4393749, 13.5187902 52.438788, 13.5197492 52.4381312, 13.5220792 52.4381346)",,,,,,,,,
456833010,3647000424,0,"[52036544, 360099556]",,,path,,False,36.217,"LINESTRING (13.5179334 52.4393749, 13.5178582 52.4393389, 13.5174558 52.4394454)",,,,,,,,,
456833011,1535653251,0,140166523,,,path,,False,3.132,"LINESTRING (13.5187711 52.4398389, 13.5187357 52.4398208)",,,,,,,,,
456833011,456833007,0,224654575,,,path,,False,26.402,"LINESTRING (13.5187711 52.4398389, 13.5185111 52.4400157)",2.5,,,,,,,,
456833011,3159204047,0,224654575,,,path,,False,287.47499999999997,"LINESTRING (13.5187711 52.4398389, 13.5197581 52.4391718, 13.5206399 52.4385727, 13.5206907 52.438543, 13.5207351 52.4385245, 13.5207948 52.4385173, 13.5220557 52.4384868)",2.5,,,,,,,,
456833016,3647000424,0,360099567,,,path,,False,2.169,"LINESTRING (13.5174318 52.4394325, 13.5174558 52.4394454)",,,,,,,,,
456833031,3647000419,0,360099562,,,path,,False,15.497,"LINESTRING (13.5220958 52.4379956, 13.5220792 52.4381346)",,,,,,,,,
456833038,3647000412,0,360099568,,,path,,False,3.599,"LINESTRING (13.5224837 52.4363775, 13.5225048 52.4363478)",,,,,,,,,
456833042,3647000400,0,360099553,,,path,,False,9.824,"LINESTRING (13.5175178 52.4334543, 13.517653 52.4334225)",,,,,,,,,
456833043,3647000403,0,360099566,,,path,,False,3.492,"LINESTRING (13.5146244 52.4339339, 13.514573 52.433936)",,,,,,,,,
456893890,3647000427,0,38574175,,,path,,False,1.238,"LINESTRING (13.5134063 52.440541, 13.5134242 52.4405432)",,,,,,,,,
456893895,3647000426,0,38574174,,,path,,False,12.375,"LINESTRING (13.5136108 52.4405302, 13.5134557 52.4404715)",,,,,,,,,
456893895,3647000427,0,38574175,,,path,,False,12.731,"LINESTRING (13.5136108 52.4405302, 13.5134242 52.4405432)",,,,,,,,,
456893895,3647000429,0,"[360099563, 360099565]",,,path,,False,133.37400000000002,"LINESTRING (13.5136108 52.4405302, 13.5151698 52.4411142, 13.5152009 52.4411258, 13.5152899 52.4411554)",,,,,,,,,
456893921,456833010,0,360099560,,,path,,False,71.419,"LINESTRING (13.5187107 52.4398085, 13.5179334 52.4393749)",,,,,,,,,
456893957,1877998863,0,72077947,,,path,,False,9.517,"LINESTRING (13.5176833 52.4313914, 13.5176356 52.4313109)",3,,,,,,,,
456893957,1520040174,0,38574189,,,path,,False,366.98,"LINESTRING (13.5176833 52.4313914, 13.5168626 52.4319555, 13.5166001 52.4321388, 13.5160996 52.4324849, 13.5158767 52.4326395, 13.5153876 52.4329759, 13.5148872 52.4333157, 13.5145437 52.4335569, 13.5144223 52.4336419, 13.514378 52.433938)",3,,,,,,,,
456893957,3647000400,0,"[38569936, 72077947, 360099559]",,,path,,False,225.865,"LINESTRING (13.5176833 52.4313914, 13.5176637 52.4332098, 13.5176593 52.4333171, 13.517653 52.4334225)",3,,,,,,,,
459883538,1547251889,0,627526155,,,path,,False,10.387,"LINESTRING (13.4983138 52.4946338, 13.4982431 52.4947167)",4,,,,,,,,
459883538,7054570614,0,755194351,,,path,,False,13.745,"LINESTRING (13.4983138 52.4946338, 13.4981397 52.4945702)",3,,,,,,,,
459883538,5067111871,0,"[38776757, 519707775]",,,"['path', 'pedestrian']",,False,140.14800000000002,"LINESTRING (13.4983138 52.4946338, 13.4990277 52.4939985, 13.4991101 52.4937331, 13.4991215 52.4936964, 13.4991708 52.4935157)",4,,,,,,,,
462302555,462302571,0,38915501,,,path,,False,93.355,"LINESTRING (13.5181511 52.4041916, 13.517175 52.4035998)",,,,,,,,,
462302571,462302555,0,38915501,,,path,,False,93.355,"LINESTRING (13.517175 52.4035998, 13.5181511 52.4041916)",,,,,,,,,
470319887,7825692318,0,39254486,,,path,,False,58.934000000000005,"LINESTRING (13.2986997 52.5351855, 13.2988429 52.535091, 13.2989193 52.5350576, 13.2990132 52.5350266, 13.299081 52.5349935, 13.2991688 52.5349405, 13.2992177 52.5348956, 13.2992311 52.5348428, 13.2992373 52.5347991)",,,,,,,,,
470319974,299221137,0,39254506,,Hauptweg,service,,False,298.62100000000004,"LINESTRING (13.3223806 52.5451207, 13.3222017 52.5452872, 13.3217439 52.5456762, 13.3213103 52.5460113, 13.321006 52.5462748, 13.320841 52.5464654, 13.3207455 52.5466818, 13.3206321 52.5469249, 13.3205719 52.5470506, 13.3204682 52.5472673, 13.3204261 52.5474769)",,,,permissive,,,,,
471550357,199398771,0,"[27051271, 39356751]",,,path,,False,62.226,"LINESTRING (13.5874115 52.4184282, 13.587272 52.4185005, 13.5869388 52.4184878, 13.5865384 52.4184793)",,,,,,,,,
471550358,1051302891,0,90586205,,,path,,False,37.397,"LINESTRING (13.5826384 52.4175178, 13.5831809 52.4175781)",,,,,,,,,
471975437,134600524,0,487638137,,,path,,False,73.619,"LINESTRING (13.5116606 52.6431463, 13.5116336 52.6431838, 13.5114207 52.6434312, 13.5112592 52.6436173, 13.5111321 52.6437241)",,,,,,,,,
472700144,506799004,0,127327899,,,path,,False,29.586999999999996,"LINESTRING (13.2718921 52.5425661, 13.2719201 52.542657, 13.27196 52.5428289)",,,,,,,,,
474739933,1784932527,0,167090459,,,path,,False,11.319,"LINESTRING (13.4932656 52.4343573, 13.4931351 52.4344208)",,,,,,,,,
474739933,414076809,0,303296443,,,path,,False,158.6,"LINESTRING (13.4932656 52.4343573, 13.4929343 52.4341104, 13.4926701 52.433919, 13.4924407 52.433731, 13.4921376 52.433444, 13.4919628 52.4333126, 13.4918555 52.4332213)",,,,,,,,,
474739933,1420463308,0,303296443,,,path,,False,816.2269999999999,"LINESTRING (13.4932656 52.4343573, 13.4934329 52.4345257, 13.4936282 52.4347297, 13.4936058 52.4348368, 13.4932315 52.4350717, 13.491245 52.4360098, 13.4896339 52.4368619, 13.4893573 52.4369784, 13.4891749 52.4369989, 13.4889205 52.4371234, 13.4881353 52.4375076, 13.4873236 52.4379047, 13.4865338 52.4382912, 13.4857448 52.4386789, 13.4851779 52.4389559, 13.4850948 52.4390215, 13.4849153 52.439052)",,,,,,,,,
474752240,243995320,0,25657908,,,path,,False,30.285,"LINESTRING (13.453421 52.5180342, 13.4533479 52.5180203, 13.453309 52.518014, 13.4532276 52.5180008, 13.453148 52.517988, 13.4530944 52.5179793, 13.45299 52.5179609)",,,,,,,,,
474752240,1882193210,0,"[22741808, 823635969, 4615779, 823635971]",2,"['Bersarinplatz', 'Petersburger Straße']",primary,50,True,158.657,"LINESTRING (13.453421 52.5180342, 13.4534032 52.5180979, 13.4534601 52.518241, 13.4535244 52.5183156, 13.4536225 52.5184558, 13.4537041 52.518568, 13.453725 52.5186292, 13.4537315 52.5186978, 13.4537206 52.5187442, 13.4536943 52.5187969, 13.4536203 52.5188736, 13.4535668 52.5189074, 13.4534887 52.5189428, 13.4533228 52.5189844, 13.453239 52.5189963, 13.4530313 52.5190307, 13.4529102 52.5190732, 13.4528615 52.5191132)",,,B 96a,,,circular,,,
475301201,513998864,0,"[493504250, 440072364, 39648237]",,Falkstraße,"['path', 'service']",walk,False,194.66899999999998,"LINESTRING (13.4296761 52.4755699, 13.4296857 52.4755955, 13.4296823 52.4756051, 13.4296263 52.4757678, 13.4296249 52.4757721, 13.4296152 52.4758002, 13.4296038 52.4758332, 13.429565 52.4758678, 13.4295448 52.4758859, 13.4295258 52.4759029, 13.4294942 52.4759954, 13.429421 52.4762097, 13.4293766 52.4763396, 13.4292889 52.4765962, 13.4292754 52.4766358, 13.4292257 52.4766916, 13.4291898 52.4767318, 13.4291238 52.4769293, 13.4291275 52.4769967, 13.4291084 52.4770572, 13.4290805 52.4771455, 13.4290437 52.4772622)",,,,,,,,,
475341789,1505679727,0,39652321,,,path,,False,14.433,"LINESTRING (13.4263174 52.4613994, 13.4262862 52.4615278)",,,,,,,,,
475341789,1503432966,0,137270227,,,path,,False,29.871,"LINESTRING (13.4263174 52.4613994, 13.4259558 52.4615531)",,,,,,,,,
475341789,34791517,0,39652321,,,path,,False,35.31,"LINESTRING (13.4263174 52.4613994, 13.426418 52.4611943, 13.4264948 52.4611601, 13.4265552 52.4611333)",,,,,,,,,
477194879,1885851576,0,39810058,,,path,,False,26.872,"LINESTRING (13.4042727 52.4306228, 13.4043767 52.4303896)",,,,,,,,,
477194879,1885851578,0,178211237,,,path,,False,35.59,"LINESTRING (13.4042727 52.4306228, 13.4047811 52.4305431)",,,,,,,,,
477194879,5562223020,0,39810058,,,path,,False,167.998,"LINESTRING (13.4042727 52.4306228, 13.4037767 52.4306916, 13.4034559 52.4307174, 13.4029414 52.430777, 13.4026171 52.4306647, 13.4024881 52.4306632, 13.4018809 52.4307396)",,,,,,,,,
477194884,5562223018,0,39810058,,,path,,False,219.27700000000002,"LINESTRING (13.398577 52.4314268, 13.3986278 52.4314261, 13.398732 52.4314247, 13.3996464 52.4312899, 13.3998618 52.4312238, 13.4001525 52.4311764, 13.4005745 52.4311151, 13.4007524 52.4309843, 13.4009349 52.4308934, 13.4015594 52.4307873)",,,,,,,,,
492248323,56000399,0,7705442,,,path,,False,29.357,"LINESTRING (13.5575759 52.5456461, 13.5575009 52.5456656, 13.557419 52.545676, 13.5571512 52.5456613)",,,,,,,,,
493973451,4451546028,0,33055828,,,path,,False,38.282,"LINESTRING (13.4001541 52.4593426, 13.3998533 52.4593717, 13.3995957 52.4593951)",,,,,,,,,
494595464,21538137,0,24555746,,Alt-Hermsdorf,path,,False,18.137,"LINESTRING (13.3175734 52.616025, 13.3174475 52.6160781, 13.3173528 52.6161181)",3,,,,,,,,
499316344,26984773,0,"[24997076, 40973356, 35501372]",,,path,,False,811.869,"LINESTRING (13.2852948 52.594921, 13.2853014 52.5950095, 13.2850052 52.5954915, 13.2845861 52.5960276, 13.2838765 52.5967721, 13.28305 52.597735, 13.2818503 52.5990313, 13.2813034 52.5996039, 13.2811521 52.5997538, 13.2810487 52.5998667, 13.2810732 52.6000076, 13.2813884 52.6004926, 13.2815753 52.600638, 13.2816775 52.6007328, 13.2817048 52.6007955, 13.2820127 52.6009579, 13.2824713 52.6010829, 13.2825857 52.60108, 13.2826296 52.6010305)",,,,,,,,,
499316344,26984667,0,"[27841456, 215501025, 785561728]","['3', '2']",Waidmannsluster Damm,secondary,50,True,323.02599999999995,"LINESTRING (13.2852948 52.594921, 13.2843301 52.5945713, 13.284199 52.5945286, 13.2831723 52.5942472, 13.2830169 52.5942028, 13.2824972 52.5940745, 13.2822276 52.5940268, 13.2820981 52.5940039, 13.2816484 52.5939451, 13.2811325 52.5939137, 13.2810805 52.5939105, 13.280877 52.5938974)",,,,,,,,,
502869380,7086505151,0,727390449,,,path,,False,116.218,"LINESTRING (13.3783352 52.4821413, 13.3783316 52.4822633, 13.378313 52.4824455, 13.378322 52.4825659, 13.3783374 52.4826671, 13.378353 52.4827459, 13.3783849 52.482818, 13.3784189 52.4828909, 13.3785694 52.4831553, 13.3785741 52.4831636)",,,,,,,,,
503566082,70866541,0,"[49746112, 23985120, 33366951, 23243662, 157159930, 157159935]",,Jägerstieg,"['path', 'track']",,False,2258.159,"LINESTRING (13.3046591 52.6594258, 13.3046465 52.6593405, 13.3046216 52.6591703, 13.3046538 52.6589366, 13.3048955 52.6589496, 13.3050074 52.6589588, 13.3053141 52.6589584, 13.3055674 52.6589048, 13.3058384 52.6588098, 13.3064428 52.6585033, 13.3067898 52.6583939, 13.3074065 52.6582239, 13.3083232 52.6580274, 13.3088565 52.6578242, 13.3090318 52.6577142, 13.309196 52.6576165, 13.3095733 52.6573131, 13.3092279 52.6571654, 13.3081787 52.6567499, 13.3078585 52.6567046, 13.3076031 52.656712, 13.3073335 52.6567143, 13.3067655 52.6567263, 13.3063252 52.6567127, 13.3059038 52.6566488, 13.3055987 52.6565972, 13.3048796 52.6565129, 13.3050729 52.6557371, 13.3035751 52.6554703, 13.2995057 52.6535776, 13.2996498 52.6534945, 13.2995385 52.6532857, 13.2994919 52.6532179, 13.2991812 52.652766, 13.2985897 52.6518688, 13.2988889 52.6517546, 13.2998029 52.6518335, 13.3003504 52.6517732, 13.3007958 52.6515829, 13.3010649 52.6514391, 13.3013943 52.6511561, 13.3022882 52.6501788, 13.3033337 52.6490358, 13.3038254 52.6484647, 13.3040978 52.6480192, 13.3044457 52.6475792, 13.304857 52.6471513)",,,,,,,,,
