u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,ref,access,width,junction,tunnel,service,area
807112455,1394741617,0,125608345,,,cycleway,,False,190.56300000000002,"LINESTRING (12.546172 55.7196282, 12.5459602 55.7196697, 12.5458033 55.7196886, 12.545635 55.7196961, 12.5454372 55.7196867, 12.5451969 55.7196506, 12.5448733 55.7196055, 12.5443167 55.7195194, 12.5441605 55.719488, 12.5438918 55.7194207, 12.5432697 55.7192784)",,,,,,,,
849954541,4329575147,0,71436617,,,cycleway,,False,349.13599999999997,"LINESTRING (12.5319602 55.6616162, 12.5327109 55.6596524, 12.5327061 55.6595774, 12.5326645 55.659508, 12.5326599 55.6594325, 12.533084 55.6586745, 12.5332446 55.6586083)",,,,,,,,
884220685,6535947154,0,"[696035313, 696035362, 742362075]",,Kalvebod Brygge,cycleway,,True,428.505,"LINESTRING (12.572254 55.6682326, 12.5724285 55.6682721, 12.5724683 55.6682811, 12.573074 55.6686232, 12.5731222 55.6686504, 12.5736975 55.6689759, 12.5737751 55.6690198, 12.5740392 55.6691676, 12.5745016 55.6694323, 12.574601 55.6694894, 12.5746558 55.6695209, 12.5746852 55.6695441, 12.574698 55.669558, 12.5747157 55.6695868, 12.5747265 55.6695984, 12.5747451 55.6696132, 12.5756996 55.6701542, 12.5760161 55.6703337, 12.5761062 55.6703769, 12.5762307 55.6704283, 12.576283 55.670445, 12.5764899 55.670511, 12.5765709 55.6705368, 12.5766305 55.6705524, 12.576662 55.6705607, 12.5771139 55.6706565, 12.5772146 55.6706814, 12.5773229 55.6707169, 12.5773463 55.6707267)",,,,,,,,
884220685,4393246318,0,"[742362080, 516981911]",2,Bernstorffsgade,tertiary,50,True,21.01,"LINESTRING (12.572254 55.6682326, 12.5720955 55.6683291, 12.5720297 55.6683729)",,,,,,,,
924629537,7177366659,0,79519055,,,cycleway,,False,21.778,"LINESTRING (12.5238774 55.6813646, 12.5239324 55.681457, 12.5239883 55.6815502)",,,,,,,,
928203337,282822594,0,79519046,,,cycleway,,False,21.799,"LINESTRING (12.5244761 55.6796584, 12.5245134 55.6795989, 12.5245345 55.6794665)",,,,,,,,
928203388,1669909329,0,523401012,,,cycleway,,False,13.205,"LINESTRING (12.5244306 55.6835571, 12.5243868 55.6835514, 12.524231 55.6835832)",,,,,,,,
976030585,747675748,0,83840068,,Lindenovsgade,cycleway,,False,6.078,"LINESTRING (12.5911611 55.7032376, 12.5910643 55.703234)",,,,,,,,
976030585,976030588,0,360156350,,Østbanegade,cycleway,,False,57.069,"LINESTRING (12.5911611 55.7032376, 12.59124 55.7027263)",,,,,,,,
976030585,976030621,0,360156350,,Østbanegade,cycleway,,False,54.296,"LINESTRING (12.5911611 55.7032376, 12.5911047 55.7036454, 12.5910934 55.7037244)",,,,,,,,
976030588,747675747,0,83840069,,Jens Munks Gade,cycleway,,False,6.37,"LINESTRING (12.59124 55.7027263, 12.5911407 55.7027386)",,,,,,,,
976030588,2712341636,0,360156350,,Østbanegade,cycleway,,False,115.349,"LINESTRING (12.59124 55.7027263, 12.5913813 55.701692)",,,,,,,,
976030588,976030585,0,360156350,,Østbanegade,cycleway,,False,57.069,"LINESTRING (12.59124 55.7027263, 12.5911611 55.7032376)",,,,,,,,
976030591,747675746,0,83840070,,Præstøgade,cycleway,,False,8.963,"LINESTRING (12.5914485 55.7012045, 12.5913124 55.7011797)",,,,,,,,
976030591,976030594,0,360156350,,Østbanegade,cycleway,,False,69.354,"LINESTRING (12.5914485 55.7012045, 12.5915305 55.7005825)",,,,,,,,
976030591,2712341636,0,360156350,,Østbanegade,cycleway,,False,54.371,"LINESTRING (12.5914485 55.7012045, 12.5913813 55.701692)",,,,,,,,
976030594,747675739,0,83840072,,Holsteinsgade,cycleway,,False,8.769,"LINESTRING (12.5915305 55.7005825, 12.5913992 55.7005552)",,,,,,,,
976030594,976030597,0,360156350,,Østbanegade,cycleway,,False,74.58,"LINESTRING (12.5915305 55.7005825, 12.591625 55.6999139)",,,,,,,,
976030594,976030591,0,360156350,,Østbanegade,cycleway,,False,69.354,"LINESTRING (12.5915305 55.7005825, 12.5914485 55.7012045)",,,,,,,,
976030597,747675737,0,83840073,,Willemoesgade,cycleway,,False,7.782,"LINESTRING (12.591625 55.6999139, 12.5915079 55.6998906)",,,,,,,,
976030597,3779378889,0,360156350,,Østbanegade,cycleway,,False,93.993,"LINESTRING (12.591625 55.6999139, 12.5917426 55.6990712)",,,,,,,,
976030597,976030594,0,360156350,,Østbanegade,cycleway,,False,74.58,"LINESTRING (12.591625 55.6999139, 12.5915305 55.7005825)",,,,,,,,
976030618,6488712,0,83840076,,Gammel Kalkbrænderi Vej,cycleway,,False,6.609,"LINESTRING (12.5909189 55.7046273, 12.5908148 55.7046177)",,,,,,,,
976030618,7302098,0,"[83840074, 241505543]",,Østbanegade,cycleway,,True,290.385,"LINESTRING (12.5909189 55.7046273, 12.5908242 55.7049584, 12.5906995 55.7052614, 12.5906255 55.705359, 12.5902835 55.7061756, 12.5901537 55.7064882, 12.5900189 55.7067602, 12.5898662 55.7070611, 12.5898278 55.7071059, 12.5897566 55.7071417)",,,,,,,,
976030619,6488711,0,83840078,,Marstalsgade,cycleway,,False,8.002,"LINESTRING (12.5910051 55.7041921, 12.5908793 55.7041797)",,,,,,,,
976030619,976030618,0,241505543,,Østbanegade,cycleway,,True,48.706,"LINESTRING (12.5910051 55.7041921, 12.5909691 55.7044204, 12.5909189 55.7046273)",,,,,,,,
976030621,747675750,0,265595574,,Nordre Frihavnsgade,cycleway,,False,9.252,"LINESTRING (12.5910934 55.7037244, 12.5909486 55.7037081)",,,,,,,,
976030621,976030619,0,241505543,,Østbanegade,cycleway,,True,52.311,"LINESTRING (12.5910934 55.7037244, 12.5910664 55.7038275, 12.5910051 55.7041921)",,,,,,,,
976030621,976030585,0,360156350,,Østbanegade,cycleway,,False,54.296,"LINESTRING (12.5910934 55.7037244, 12.5911047 55.7036454, 12.5911611 55.7032376)",,,,,,,,
976030621,2306446834,0,"[358276112, 652101689, 358276117, 358276118]",,,"['cycleway', 'path']",,False,110.87,"LINESTRING (12.5910934 55.7037244, 12.5911888 55.7037209, 12.5918567 55.7037656, 12.5918833 55.7036691, 12.5919196 55.703422, 12.5919386 55.703293, 12.5920963 55.7033005)",,,,,,yes,,
976030720,2096341256,0,"[25813624, 219178870, 25813623]",3,Langeliniebroen,"['cycleway', 'path']",,False,216.53,"LINESTRING (12.5908818 55.6955056, 12.5909786 55.6954814, 12.59107 55.6954557, 12.5919294 55.6952139, 12.5928559 55.6949205, 12.5937558 55.6946021, 12.5938893 55.6945511)",yes,,,,,,,
976030720,2178030029,0,360156350,,Østbanegade,cycleway,,False,36.327,"LINESTRING (12.5908818 55.6955056, 12.5909906 55.6956338, 12.5911161 55.6958043)",,,,,,,,
976030720,747673451,0,4215974,,,path,,False,13.789000000000001,"LINESTRING (12.5908818 55.6955056, 12.590837 55.6954663, 12.5907786 55.6954836, 12.5907139 55.6955003)",,,,,,,,
1005746172,3835865761,0,380242854,,,cycleway,,False,41.869,"LINESTRING (12.5434995 55.6831877, 12.5437816 55.683529)",,,,,,,,
1025944783,1587060374,0,364809688,,,cycleway,,False,52.386,"LINESTRING (12.5671069 55.6511449, 12.5668563 55.6506955)",,,,,,,,
1025944783,3357013335,0,364809688,,,cycleway,,False,194.133,"LINESTRING (12.5671069 55.6511449, 12.5679616 55.6527144, 12.5679718 55.6528182)",,,,,,,,
1025944783,1025944781,0,88324561,,,path,,False,58.542,"LINESTRING (12.5671069 55.6511449, 12.5673691 55.6511207, 12.5674916 55.6511279, 12.5677006 55.6511607, 12.5678672 55.651169, 12.5680256 55.651156)",,,,,,,,
1029472893,1619530764,0,113105528,,,cycleway,,False,243.38,"LINESTRING (12.5765692 55.6210587, 12.5766426 55.6210023, 12.5765031 55.6206431, 12.5763392 55.6201817, 12.5760101 55.6193512, 12.5759903 55.6193329, 12.5759553 55.6193213, 12.5759107 55.6193209, 12.5752878 55.6193969)",,,,,,,,
1032476389,20930753,0,"[369329648, 88973705, 38704442]",,,cycleway,,False,48.649,"LINESTRING (12.496122 55.6638784, 12.4961247 55.6639127, 12.4961419 55.6639891, 12.4961786 55.6642054, 12.496203 55.6643134)",,,,,,yes,,
1036702779,276073724,0,"[38242306, 38242307, 243658644]",,Gåsebækstien,cycleway,,False,117.449,"LINESTRING (12.5070655 55.6651676, 12.5070804 55.6651433, 12.5071921 55.6650702, 12.5072903 55.66482, 12.5073513 55.6647665, 12.5075989 55.6646606, 12.5076353 55.6646314, 12.5076328 55.6645767, 12.5076486 55.6643032, 12.5075715 55.6642423)",,,,,,yes,,
1038414722,279991618,0,"[25682529, 198758102, 89585694]",,Strømmen,cycleway,,False,226.18,"LINESTRING (12.5179711 55.6523525, 12.5181405 55.6523126, 12.5184326 55.6522271, 12.5192732 55.6519811, 12.520072 55.6517007, 12.5202041 55.6516749, 12.5203505 55.6516603, 12.5204537 55.6516773, 12.5205215 55.6515504, 12.5206092 55.6512304)",,,,,,yes,,
1038414722,4279694290,0,"[680393762, 680393763, 327132810, 428851691, 428851690, 428851692, 428851694, 89585694]",,,cycleway,,False,757.4370000000001,"LINESTRING (12.5179711 55.6523525, 12.5176412 55.6524047, 12.5176023 55.6525104, 12.5176227 55.6525657, 12.5176485 55.6526061, 12.5176701 55.6526366, 12.5170222 55.6528924, 12.5170212 55.6529138, 12.5167225 55.6530341, 12.5162882 55.6532091, 12.5150443 55.6537143, 12.5147909 55.6538346, 12.5147022 55.6538747, 12.5145134 55.6539598, 12.5142009 55.6540915, 12.5140362 55.6541365, 12.5138687 55.6541824, 12.5136183 55.6542792, 12.513523 55.654316, 12.5129683 55.6545308, 12.511915 55.6549408, 12.5118686 55.6549515, 12.5117837 55.6549675, 12.5113348 55.6551562, 12.5112843 55.6551618, 12.5111505 55.6552249, 12.5088946 55.6561217, 12.5088393 55.6561516, 12.5088018 55.6561893, 12.5087853 55.6562315, 12.5087913 55.6562745, 12.5088193 55.6563147, 12.5089079 55.6563886)",,,,3,,yes,,
1038414722,292485555,0,363362668,,,cycleway,,False,19.337,"LINESTRING (12.5179711 55.6523525, 12.5180514 55.6524348, 12.5180096 55.6525112)",,,,,,,,
1049642770,6547596555,0,703489912,,,cycleway,,False,8.63,"LINESTRING (12.5515992 55.6598381, 12.551708 55.6597906)",,,,,,,,
1050213840,6352788974,0,678463860,,,cycleway,,False,8.819,"LINESTRING (12.5382784 55.6545731, 12.5384169 55.6545867)",,,,,,,,
1050213840,6352788973,0,678463860,,,cycleway,,False,11.738,"LINESTRING (12.5382784 55.6545731, 12.5380978 55.6545455)",,,,,,,,
1050213840,1050213876,0,"[422789474, 422789475]",2,Enghavevej,tertiary,60,True,107.991,"LINESTRING (12.5382784 55.6545731, 12.5382663 55.6546069, 12.5382006 55.6547865, 12.5381362 55.6550861, 12.5381002 55.6554633, 12.538097 55.6554969, 12.5380948 55.655537)",,,,,,,,
1051990746,588481080,0,"[90640353, 672080222]",,,cycleway,,False,38.927,"LINESTRING (12.5618125 55.6628272, 12.5617536 55.6627393, 12.5617001 55.6626597, 12.5616775 55.6626258, 12.5614937 55.6625397)",,,,,,yes,,
1052770943,5706462979,0,599955880,,,cycleway,,False,8.556,"LINESTRING (12.5396379 55.6515088, 12.5397517 55.6515512)",,,,,,,,
1052770943,118780,0,184021719,2,Sydhavnsgade,tertiary,60,True,59.168,"LINESTRING (12.5396379 55.6515088, 12.5399027 55.6509981)",,,,,,,,
1057051110,27084995,0,777250183,,,cycleway,,False,93.227,"LINESTRING (12.5268571 55.6432738, 12.5281845 55.6428973)",,,,,,,,
1057051110,1944632366,0,"[4420608, 4420602, 4420603, 4420607]",,,cycleway,,False,388.407,"LINESTRING (12.5268571 55.6432738, 12.5268784 55.6433095, 12.5263901 55.6434994, 12.526402 55.6435197, 12.5267576 55.6438307, 12.5267704 55.6438412, 12.5266572 55.6439009, 12.5260057 55.6441721, 12.5255525 55.6443932, 12.5244984 55.6449838, 12.523724 55.6454695, 12.5234267 55.6455414, 12.523393 55.6455495, 12.5231474 55.6455632)",yes,,,,,,,
1057051110,26692453,0,122121392,,,cycleway,,False,56.585,"LINESTRING (12.5268571 55.6432738, 12.5262217 55.6434689, 12.5260473 55.6434478)",,,,,,,,
1064454087,1232305068,0,98490382,,Hvidovrestien,cycleway,,False,105.07,"LINESTRING (12.4784427 55.6638266, 12.4785612 55.6637597, 12.4786319 55.6636819, 12.4786757 55.6635687, 12.4787131 55.6633526, 12.4787131 55.6632511, 12.4786914 55.6629229)",,,,,,,,
1139421721,7151874701,0,"[794643520, 765771122, 796909083]",,,cycleway,,False,215.23,"LINESTRING (12.4874696 55.6517272, 12.4873466 55.6518363, 12.4872849 55.6519078, 12.4872346 55.6519748, 12.4871837 55.652052, 12.4871387 55.6521431, 12.4871146 55.6522203, 12.4870992 55.6522994, 12.4870925 55.652481, 12.4870657 55.6530326, 12.4870696 55.6533012, 12.4870482 55.6535138, 12.48702 55.6536167)",yes,,,,,,,
1139421721,266329166,0,"[24493347, 796909083]",,,cycleway,,False,335.168,"LINESTRING (12.4874696 55.6517272, 12.4876665 55.6515908, 12.4878068 55.6514611, 12.4879122 55.6513285, 12.4881306 55.6510466, 12.4889968 55.6498739, 12.489398 55.6494473, 12.4898272 55.6490329)",,,,,,,,
1139421721,7452895446,0,796909084,,,cycleway,,False,62.480000000000004,"LINESTRING (12.4874696 55.6517272, 12.4874036 55.6517183, 12.4873097 55.6517357, 12.4872373 55.651775, 12.4871702 55.6518439, 12.4871059 55.6519407, 12.4870777 55.6519665, 12.4870227 55.651996, 12.4869449 55.6520293, 12.4868913 55.6520565, 12.4868336 55.6521072)",,,,,,,,
1139435044,1140874295,0,98490382,,Hvidovrestien,cycleway,,False,157.36599999999999,"LINESTRING (12.4784713 55.6568947, 12.4782224 55.6572256, 12.4779543 55.6577561, 12.4777985 55.6582525)",,,,,,,,
1139435044,17176975,0,98490382,,Hvidovrestien,cycleway,,False,535.1170000000001,"LINESTRING (12.4784713 55.6568947, 12.4786738 55.6566907, 12.4789788 55.6563822, 12.4795357 55.6559763, 12.4804351 55.6552869, 12.4810322 55.6548755, 12.4812253 55.6547534, 12.4814339 55.654664, 12.4817956 55.6545323, 12.4821522 55.6544293, 12.4833282 55.6541296, 12.4837844 55.6539513, 12.4839103 55.6539239, 12.4840419 55.6539319, 12.4841821 55.6539513, 12.484288 55.6539594, 12.4844024 55.6539545, 12.4846351 55.6538915)",,,,,,,,
1139435044,1140874348,0,"[98613452, 98613454]",,,"['cycleway', 'path']",,False,56.857,"LINESTRING (12.4784713 55.6568947, 12.4789128 55.6570002, 12.4793019 55.6570993)",,,,,,,,
1140874295,17176967,0,98490382,,Hvidovrestien,cycleway,,False,249.89499999999998,"LINESTRING (12.4777985 55.6582525, 12.4777875 55.6582877, 12.4777342 55.658577, 12.4777063 55.6588635, 12.4776874 55.6593303, 12.4777672 55.6598164, 12.4778509 55.660118, 12.4780412 55.6604757)",,,,,,,,
1140874295,1139435044,0,98490382,,Hvidovrestien,cycleway,,False,157.36599999999999,"LINESTRING (12.4777985 55.6582525, 12.4779543 55.6577561, 12.4782224 55.6572256, 12.4784713 55.6568947)",,,,,,,,
1140874295,26692483,0,"[98613456, 98613448]",,,"['cycleway', 'path']",,False,57.64399999999999,"LINESTRING (12.4777985 55.6582525, 12.4784485 55.6583029, 12.4787089 55.658323)",,,,,,,,
1142416684,278526995,0,98743224,,,cycleway,,False,68.519,"LINESTRING (12.471693 55.6868951, 12.4718706 55.6868823, 12.4720991 55.6868802, 12.4723193 55.6868831, 12.4727766 55.6869315)",,,,,,,,
1142416684,401519782,0,254761016,,,path,,False,590.3839999999999,"LINESTRING (12.471693 55.6868951, 12.4716534 55.6867588, 12.4716511 55.6866378, 12.4717119 55.6855007, 12.4717197 55.6853319, 12.4717516 55.6851556, 12.4718101 55.6848309, 12.4718403 55.6846925, 12.4718951 55.6846159, 12.4721482 55.6843135, 12.4722747 55.6841687, 12.472947 55.6833767, 12.4733057 55.6829391, 12.47337 55.6828337, 12.4735782 55.6823094, 12.4737244 55.6819244, 12.473774 55.6818078)",,,,3,,,,
1142416684,271445875,0,254761016,,,path,,False,535.576,"LINESTRING (12.471693 55.6868951, 12.4717119 55.686943, 12.4717485 55.6870293, 12.4717856 55.6871484, 12.4717945 55.6871999, 12.4717894 55.6873049, 12.4717668 55.6873957, 12.4716692 55.6875811, 12.4715514 55.6877531, 12.4708864 55.6885064, 12.4707205 55.6886866, 12.4705907 55.6888073, 12.4702736 55.6890891, 12.4698804 55.6894035, 12.4694796 55.6896814, 12.4687469 55.6901457, 12.4685722 55.6902633, 12.4684139 55.6903864, 12.4681261 55.6906643, 12.4677928 55.6909195, 12.4677062 55.6910113)",,,,3,,,,
1142416917,278389358,0,24980803,,,steps,,False,29.593,"LINESTRING (12.4675633 55.6911958, 12.4677177 55.6914473)",,,,,,,,
1142416917,518428883,0,"[254761017, 26380169, 26380167]",,,cycleway,,False,89.864,"LINESTRING (12.4675633 55.6911958, 12.4675234 55.6912838, 12.4674932 55.691385, 12.4674404 55.6916702, 12.467415 55.6918061, 12.4673724 55.6919959)",,,,,,yes,,
1142416917,271445875,0,254761017,,,cycleway,,False,22.500999999999998,"LINESTRING (12.4675633 55.6911958, 12.4675894 55.6911389, 12.4677062 55.6910113)",,,,,,,,
1142417121,289001944,0,"[98743253, 27094087]",,,cycleway,,False,24.195999999999998,"LINESTRING (12.4637897 55.6975228, 12.4639369 55.6973696, 12.4639695 55.6973303)",yes,,,,,,,
1170166941,289000523,0,101342837,,,cycleway,,False,36.779,"LINESTRING (12.4672043 55.6924227, 12.4673346 55.6921002)",,,,,,,,
1170166941,289001944,0,103074902,,,cycleway,,False,601.0210000000001,"LINESTRING (12.4672043 55.6924227, 12.4670856 55.6929181, 12.467033 55.6930606, 12.4669256 55.6932242, 12.4668173 55.6933374, 12.4662053 55.6939033, 12.4657899 55.6942875, 12.4652744 55.6947983, 12.4646324 55.6954485, 12.4643528 55.6957317, 12.4643203 55.6957643, 12.4639676 55.6961181, 12.463892 55.6962117, 12.4638411 55.6962958, 12.4637776 55.696455, 12.4637562 55.6966215, 12.4637641 55.6967929, 12.463811 55.6969632, 12.4639109 55.6972536, 12.4639695 55.6973303)",,,,,,,,
1170166941,1170167053,0,"[101342874, 101342871]",,,"['cycleway', 'path']",,False,16.572000000000003,"LINESTRING (12.4672043 55.6924227, 12.4671363 55.6924313, 12.4669531 55.6924685)",yes,,,3,,,,
1170167053,1170166941,0,"[101342874, 101342871]",,,"['cycleway', 'path']",,False,16.572000000000003,"LINESTRING (12.4669531 55.6924685, 12.4671363 55.6924313, 12.4672043 55.6924227)",yes,,,3,,,,
1170269309,281771901,0,101349734,,,cycleway,,False,19.388,"LINESTRING (12.4558323 55.7064806, 12.4557213 55.7064409, 12.4556448 55.7064228, 12.4555509 55.7064146)",,,,,,,,
1171476020,7617964431,0,815685357,,,cycleway,,False,7.231,"LINESTRING (12.4584796 55.7129993, 12.4585875 55.7130224)",,,,,,,,
1213545788,4732365663,0,480231755,,,cycleway,,False,289.759,"LINESTRING (12.5002917 55.6858473, 12.5006095 55.6857926, 12.5011083 55.6857148, 12.5017011 55.6856354, 12.5023892 55.6855719, 12.5027539 55.6855205, 12.5033582 55.6854048, 12.5046248 55.6851834, 12.5047434 55.6851596)",,,,,,,,
1213545863,583011001,0,45784532,,,cycleway,,False,123.25800000000001,"LINESTRING (12.4992476 55.6863343, 12.4992115 55.6863151, 12.4991231 55.6862682, 12.4990281 55.6862177, 12.4987066 55.6860469, 12.498095 55.685722, 12.4979779 55.6856598, 12.4979405 55.68564, 12.4978548 55.6855944, 12.49783 55.6855872, 12.4978057 55.6855848)",,,,,,,,
1213545863,5068032699,0,"[519819360, 313817620]",,,cycleway,,False,21.294,"LINESTRING (12.4992476 55.6863343, 12.4991462 55.6864004, 12.4991218 55.6864234, 12.4991074 55.6864494, 12.4991034 55.6864733, 12.4991 55.6864993)",,,,,,,,
1213545863,3198515250,0,313817620,,,cycleway,,False,20.066,"LINESTRING (12.4992476 55.6863343, 12.499322 55.6862916, 12.499472 55.6862056)",,,,,,,,
1216261273,331138633,0,30064027,,,cycleway,,False,16.684,"LINESTRING (12.5048521 55.6853215, 12.5050063 55.6851992)",,,,,,,,
1216261273,4732365663,0,646985443,,,cycleway,,False,19.249,"LINESTRING (12.5048521 55.6853215, 12.5047434 55.6851596)",,,,,,,,
1216261273,331138792,0,30064027,,,cycleway,,False,15.956,"LINESTRING (12.5048521 55.6853215, 12.5047559 55.6853944, 12.5047023 55.6854375)",,,,,,,,
1222117998,3196126026,0,541966583,,,cycleway,,False,59.256,"LINESTRING (12.50312 55.6844805, 12.5030576 55.6844333, 12.5027324 55.6843645, 12.5025433 55.6843467, 12.5023147 55.6842983, 12.5022571 55.6842981)",,,,,,,,
1232305068,1232305084,0,107182089,,,cycleway,,False,8.694,"LINESTRING (12.4786914 55.6629229, 12.47883 55.662922)",,,,,,,,
1232305068,1064454087,0,98490382,,Hvidovrestien,cycleway,,False,105.07000000000002,"LINESTRING (12.4786914 55.6629229, 12.4787131 55.6632511, 12.4787131 55.6633526, 12.4786757 55.6635687, 12.4786319 55.6636819, 12.4785612 55.6637597, 12.4784427 55.6638266)",,,,,,,,
1232305068,1232305086,0,98490382,,Hvidovrestien,cycleway,,False,60.679,"LINESTRING (12.4786914 55.6629229, 12.478677 55.6626385, 12.4786489 55.6623778)",,,,,,,,
1232305069,1232305097,0,107182086,,,cycleway,,False,14.545,"LINESTRING (12.4785113 55.6617192, 12.4787427 55.6617106)",,,,,,,,
1232305069,1232305086,0,98490382,,Hvidovrestien,cycleway,,False,73.839,"LINESTRING (12.4785113 55.6617192, 12.4785735 55.6618916, 12.4786368 55.662265, 12.4786489 55.6623778)",,,,,,,,
1232305069,17176967,0,98490382,,Hvidovrestien,cycleway,,False,141.56,"LINESTRING (12.4785113 55.6617192, 12.4783425 55.6612516, 12.4782204 55.6609886, 12.4781044 55.6607502, 12.4780412 55.6604757)",,,,,,,,
1232305081,1232305086,0,107182087,,,cycleway,,False,10.005,"LINESTRING (12.4788082 55.6623732, 12.4786489 55.6623778)",,,,,,,,
1232305084,1232305068,0,107182089,,,cycleway,,False,8.694,"LINESTRING (12.47883 55.662922, 12.4786914 55.6629229)",,,,,,,,
1232305086,1232305081,0,107182087,,,cycleway,,False,10.005,"LINESTRING (12.4786489 55.6623778, 12.4788082 55.6623732)",,,,,,,,
1232305086,1232305068,0,98490382,,Hvidovrestien,cycleway,,False,60.679,"LINESTRING (12.4786489 55.6623778, 12.478677 55.6626385, 12.4786914 55.6629229)",,,,,,,,
