u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,bridge,service,tunnel,access
1487371516,1487371506,0,135422582,False,,,,cycleway,,,9.448,"LINESTRING (-70.9626537 42.3511507, -70.9625748 42.3510889)",,,,
1487371516,1487371521,0,135422582,False,,,,cycleway,,,7.885,"LINESTRING (-70.9626537 42.3511507, -70.96273410000001 42.3511894)",,,,
1487371517,1487371518,0,135422577,False,,,,cycleway,,,1.927,"LINESTRING (-70.9632235 42.3511716, -70.9632337 42.3511872)",,,,
1487371517,1487371508,0,135422577,False,,,,cycleway,,,4.049,"LINESTRING (-70.9632235 42.3511716, -70.963222 42.3511352)",,,,
1487371517,1487371524,0,135422582,False,,,,cycleway,,,9.027,"LINESTRING (-70.9632235 42.3511716, -70.9631184 42.3511952)",,,,
1487371518,1487371530,0,135422577,False,,,,cycleway,,,5.115,"LINESTRING (-70.9632337 42.3511872, -70.9632876 42.3512102)",,,,
1487371518,1487371517,0,135422577,False,,,,cycleway,,,1.927,"LINESTRING (-70.9632337 42.3511872, -70.9632235 42.3511716)",,,,
1487371521,1487371516,0,135422582,False,,,,cycleway,,,7.885,"LINESTRING (-70.96273410000001 42.3511894, -70.9626537 42.3511507)",,,,
1487371521,1487371541,0,135422582,False,,,,cycleway,,,8.283,"LINESTRING (-70.96273410000001 42.3511894, -70.96281930000001 42.3512292)",,,,
1487371524,1487371533,0,135422582,False,,,,cycleway,,,4.745,"LINESTRING (-70.9631184 42.3511952, -70.96307830000001 42.3512259)",,,,
1487371524,1487371517,0,135422582,False,,,,cycleway,,,9.027,"LINESTRING (-70.9631184 42.3511952, -70.9632235 42.3511716)",,,,
1487371530,1487371546,0,135422577,False,,,,cycleway,,,22.993,"LINESTRING (-70.9632876 42.3512102, -70.9635375 42.3513032)",,,,
1487371530,1487371518,0,135422577,False,,,,cycleway,,,5.115,"LINESTRING (-70.9632876 42.3512102, -70.9632337 42.3511872)",,,,
1487371533,2898366683,0,135422582,False,,,,cycleway,,,2.963,"LINESTRING (-70.96307830000001 42.3512259, -70.96305510000001 42.3512463)",,,,
1487371533,1487371524,0,135422582,False,,,,cycleway,,,4.745,"LINESTRING (-70.96307830000001 42.3512259, -70.9631184 42.3511952)",,,,
1487371541,1487371521,0,135422582,False,,,,cycleway,,,8.283,"LINESTRING (-70.96281930000001 42.3512292, -70.96273410000001 42.3511894)",,,,
1487371541,1487371543,0,135422582,False,,,,cycleway,,,8.665,"LINESTRING (-70.96281930000001 42.3512292, -70.9629169 42.3512587)",,,,
1487371543,1487371541,0,135422582,False,,,,cycleway,,,8.665,"LINESTRING (-70.9629169 42.3512587, -70.96281930000001 42.3512292)",,,,
1487371543,1487371545,0,135422582,False,,,,cycleway,,,6.268,"LINESTRING (-70.9629169 42.3512587, -70.9629927 42.351265)",,,,
1487371544,1487371545,0,135422582,False,,,,cycleway,,,3.6,"LINESTRING (-70.96303639999999 42.3512627, -70.9629927 42.351265)",,,,
1487371544,2898366683,0,135422582,False,,,,cycleway,,,2.385,"LINESTRING (-70.96303639999999 42.3512627, -70.96305510000001 42.3512463)",,,,
1487371545,1487371543,0,135422582,False,,,,cycleway,,,6.268,"LINESTRING (-70.9629927 42.351265, -70.9629169 42.3512587)",,,,
1487371545,1487371544,0,135422582,False,,,,cycleway,,,3.6,"LINESTRING (-70.9629927 42.351265, -70.96303639999999 42.3512627)",,,,
1487371546,1487371547,0,135422577,False,,,,cycleway,,,16.439,"LINESTRING (-70.9635375 42.3513032, -70.9637008 42.3513886)",,,,
1487371546,1487371530,0,135422577,False,,,,cycleway,,,22.993,"LINESTRING (-70.9635375 42.3513032, -70.9632876 42.3512102)",,,,
1487371547,1487371549,0,135422577,False,,,,cycleway,,,15.816,"LINESTRING (-70.9637008 42.3513886, -70.963857 42.3514717)",,,,
1487371547,1487371546,0,135422577,False,,,,cycleway,,,16.439,"LINESTRING (-70.9637008 42.3513886, -70.9635375 42.3513032)",,,,
1487371549,1487371557,0,135422577,False,,,,cycleway,,,12.219,"LINESTRING (-70.963857 42.3514717, -70.9639663 42.3515462)",,,,
1487371549,1487371547,0,135422577,False,,,,cycleway,,,15.816,"LINESTRING (-70.963857 42.3514717, -70.9637008 42.3513886)",,,,
1487371557,1487371562,0,135422577,False,,,,cycleway,,,12.479,"LINESTRING (-70.9639663 42.3515462, -70.9640515 42.3516391)",,,,
1487371557,1487371549,0,135422577,False,,,,cycleway,,,12.219,"LINESTRING (-70.9639663 42.3515462, -70.963857 42.3514717)",,,,
1487371562,1487371564,0,135422577,False,,,,cycleway,,,13.691,"LINESTRING (-70.9640515 42.3516391, -70.96413579999999 42.3517453)",,,,
1487371562,1487371557,0,135422577,False,,,,cycleway,,,12.479,"LINESTRING (-70.9640515 42.3516391, -70.9639663 42.3515462)",,,,
1487371564,1487371573,0,135422577,False,,,,cycleway,,,10.743,"LINESTRING (-70.96413579999999 42.3517453, -70.9642085 42.3518256)",,,,
1487371564,1487371562,0,135422577,False,,,,cycleway,,,13.691,"LINESTRING (-70.96413579999999 42.3517453, -70.9640515 42.3516391)",,,,
1487371573,1487371577,0,135422577,False,,,,cycleway,,,12.309,"LINESTRING (-70.9642085 42.3518256, -70.9643038 42.351911)",,,,
1487371573,1487371564,0,135422577,False,,,,cycleway,,,10.743,"LINESTRING (-70.9642085 42.3518256, -70.96413579999999 42.3517453)",,,,
1487371577,1487371587,0,135422577,False,,,,cycleway,,,12.079,"LINESTRING (-70.9643038 42.351911, -70.96439359999999 42.351997)",,,,
1487371577,1487371573,0,135422577,False,,,,cycleway,,,12.309,"LINESTRING (-70.9643038 42.351911, -70.9642085 42.3518256)",,,,
1487371581,1260431877,0,110354913,False,,,,cycleway,,,12.084,"LINESTRING (-70.9649933 42.3519464, -70.9649422 42.3518445)",,,,
1487371581,1260431889,0,110354913,False,,,,cycleway,,,8.135,"LINESTRING (-70.9649933 42.3519464, -70.9650066 42.3520189)",,,,
1487371587,1487371590,0,135422577,False,,,,cycleway,,,6.893,"LINESTRING (-70.96439359999999 42.351997, -70.96444049999999 42.3520484)",,,,
1487371587,1487371577,0,135422577,False,,,,cycleway,,,12.079,"LINESTRING (-70.96439359999999 42.351997, -70.9643038 42.351911)",,,,
1487371590,1487371595,0,135422577,False,,,,cycleway,,,2.743,"LINESTRING (-70.96444049999999 42.3520484, -70.9644522 42.3520715)",,,,
1487371590,1487371587,0,135422577,False,,,,cycleway,,,6.893,"LINESTRING (-70.96444049999999 42.3520484, -70.96439359999999 42.351997)",,,,
1487371595,1487371596,0,135422577,False,,,,cycleway,,,5.678,"LINESTRING (-70.9644522 42.3520715, -70.96445919999999 42.3521223)",,,,
1487371595,1487371590,0,135422577,False,,,,cycleway,,,2.743,"LINESTRING (-70.9644522 42.3520715, -70.96444049999999 42.3520484)",,,,
1487371596,1487371598,0,135422577,False,,,,cycleway,,,10.217,"LINESTRING (-70.96445919999999 42.3521223, -70.9644514 42.352214)",,,,
1487371596,1487371595,0,135422577,False,,,,cycleway,,,5.678,"LINESTRING (-70.96445919999999 42.3521223, -70.9644522 42.3520715)",,,,
1487371598,1487371623,0,135422577,False,,,,cycleway,,,16.341,"LINESTRING (-70.9644514 42.352214, -70.9644397 42.3523607)",,,,
1487371598,1487371596,0,135422577,False,,,,cycleway,,,10.217,"LINESTRING (-70.9644514 42.352214, -70.96445919999999 42.3521223)",,,,
1487371623,1487371630,0,135422577,False,,,,cycleway,,,8.193,"LINESTRING (-70.9644397 42.3523607, -70.9644498 42.352434)",,,,
1487371623,1487371598,0,135422577,False,,,,cycleway,,,16.341,"LINESTRING (-70.9644397 42.3523607, -70.9644514 42.352214)",,,,
1487371630,1487371640,0,135422577,False,,,,cycleway,,,9.733,"LINESTRING (-70.9644498 42.352434, -70.964467 42.3525206)",,,,
1487371630,1487371623,0,135422577,False,,,,cycleway,,,8.193,"LINESTRING (-70.9644498 42.352434, -70.9644397 42.3523607)",,,,
1487371640,1487371652,0,135422577,False,,,,cycleway,,,14.821,"LINESTRING (-70.964467 42.3525206, -70.9645139 42.3526493)",,,,
1487371640,1487371630,0,135422577,False,,,,cycleway,,,9.733,"LINESTRING (-70.964467 42.3525206, -70.9644498 42.352434)",,,,
1487371652,1487371655,0,135422577,False,,,,cycleway,,,6.294,"LINESTRING (-70.9645139 42.3526493, -70.9645381 42.352703)",,,,
1487371652,1487371640,0,135422577,False,,,,cycleway,,,14.821,"LINESTRING (-70.9645139 42.3526493, -70.964467 42.3525206)",,,,
1487371655,1487371657,0,135422577,False,,,,cycleway,,,7.256,"LINESTRING (-70.9645381 42.352703, -70.9645764 42.3527618)",,,,
1487371655,1487371652,0,135422577,False,,,,cycleway,,,6.294,"LINESTRING (-70.9645381 42.352703, -70.9645139 42.3526493)",,,,
1487371657,1487371667,0,135422577,False,,,,cycleway,,,6.66,"LINESTRING (-70.9645764 42.3527618, -70.9646139 42.3528149)",,,,
1487371657,1487371655,0,135422577,False,,,,cycleway,,,7.256,"LINESTRING (-70.9645764 42.3527618, -70.9645381 42.352703)",,,,
1487371667,1260431846,0,135422577,False,,,,cycleway,,,9.233,"LINESTRING (-70.9646139 42.3528149, -70.96466460000001 42.352889)",,,,
1487371667,1487371657,0,135422577,False,,,,cycleway,,,6.66,"LINESTRING (-70.9646139 42.3528149, -70.9645764 42.3527618)",,,,
1487371706,1260431703,0,721380344,False,,,,cycleway,,,59.869,"LINESTRING (-70.9556101 42.3532286, -70.95606290000001 42.3536504)",,,,
1487371706,1260431777,0,721380344,False,,,,cycleway,,,6.409,"LINESTRING (-70.9556101 42.3532286, -70.9555725 42.3531781)",,,,
1487371759,1260431746,0,110354913,False,,,,cycleway,,,19.425,"LINESTRING (-70.9666907 42.3540923, -70.9664925 42.3539971)",,,,
1487371759,1260431751,0,110354913,False,,,,cycleway,,,19.544,"LINESTRING (-70.9666907 42.3540923, -70.9669002 42.3541755)",,,,
1487371781,1260431700,0,286196482,False,,,,cycleway,,,9.82,"LINESTRING (-70.96373 42.3543684, -70.96384329999999 42.3543965)",,,,
1487371781,1260431828,0,286196482,False,,,,cycleway,,,9.926,"LINESTRING (-70.96373 42.3543684, -70.9636118 42.35435)",,,,
1487371795,5481679362,0,286196482,False,,,,cycleway,,,5.76,"LINESTRING (-70.96395939999999 42.354455, -70.9640041 42.3544949)",,,,
1487371795,1260431700,0,286196482,False,,,,cycleway,,,11.547,"LINESTRING (-70.96395939999999 42.354455, -70.96384329999999 42.3543965)",,,,
1487371806,1260434541,0,110355282,False,,,,cycleway,,,3.448,"LINESTRING (-70.9668623 42.3545983, -70.9669002 42.3546116)",,,,
1487371806,1260434525,0,110355282,False,,,,cycleway,,,4.002,"LINESTRING (-70.9668623 42.3545983, -70.9668144 42.3545918)",,,,
1487371817,1260434540,0,110355282,False,,,,cycleway,,,6.686,"LINESTRING (-70.9670357 42.3547097, -70.9670813 42.3547595)",,,,
1487371817,1260434578,0,110355282,False,,,,cycleway,,,7.094,"LINESTRING (-70.9670357 42.3547097, -70.96697930000001 42.3546614)",,,,
1487371820,1260431719,0,110354913,False,,,,cycleway,,,4.04,"LINESTRING (-70.96833289999999 42.3547222, -70.9683003 42.354695)",,,,
1487371820,1260431851,0,110354913,False,,,,cycleway,,,3.581,"LINESTRING (-70.96833289999999 42.3547222, -70.968351 42.3547515)",,,,
1487371829,1260431697,0,110355276,False,,,,cycleway,,,7.494,"LINESTRING (-70.9581728 42.354738, -70.9582504 42.3547026)",,,,
1487371829,1260431854,0,110355276,False,,,,cycleway,,,7.596,"LINESTRING (-70.9581728 42.354738, -70.9581104 42.3547884)",,,,
1487371830,1260431851,0,110354913,False,,,,cycleway,,,4.317,"LINESTRING (-70.9683454 42.3547901, -70.968351 42.3547515)",,,,
1487371830,1260431736,0,110354913,False,,,,cycleway,,,3.469,"LINESTRING (-70.9683454 42.3547901, -70.9683343 42.3548202)",,,,
1487371834,1260432043,0,110354914,False,,,,cycleway,,,3.813,"LINESTRING (-70.95810729999999 42.3548293, -70.9581178 42.3548627)",,,,
1487371834,1260431854,0,110354914,False,,,,cycleway,,,4.555,"LINESTRING (-70.95810729999999 42.3548293, -70.9581104 42.3547884)",,,,
1487371835,1260431736,0,110354913,False,,,,cycleway,,,4.599,"LINESTRING (-70.96829099999999 42.3548464, -70.9683343 42.3548202)",,,,
1487371835,1260431832,0,110354913,False,,,,cycleway,,,5.129,"LINESTRING (-70.96829099999999 42.3548464, -70.96823689999999 42.3548694)",,,,
1487371837,1260431714,0,286196482,False,,,,cycleway,,,11.259,"LINESTRING (-70.96441729999999 42.3549024, -70.96450919999999 42.3549775)",,,,
1487371837,1260431747,0,286196482,False,,,,cycleway,,,10.92,"LINESTRING (-70.96441729999999 42.3549024, -70.9643389 42.3548231)",,,,
1487371838,1260432024,0,110354914,False,,,,cycleway,,,12.77,"LINESTRING (-70.9623031 42.3549238, -70.9624585 42.3549248)",,,,
1487371838,1260432045,0,110354914,False,,,,cycleway,,,12.814,"LINESTRING (-70.9623031 42.3549238, -70.9621473 42.3549287)",,,,
1487371845,1260432014,0,110354914,False,,,,cycleway,,,9.999,"LINESTRING (-70.9625882 42.354929, -70.962709 42.3549398)",,,,
1487371845,1260432024,0,110354914,False,,,,cycleway,,,10.668,"LINESTRING (-70.9625882 42.354929, -70.9624585 42.3549248)",,,,
1487371847,1260432045,0,110354914,False,,,,cycleway,,,8.072,"LINESTRING (-70.9620508 42.3549423, -70.9621473 42.3549287)",,,,
1487371847,1260432026,0,110354914,False,,,,cycleway,,,7.887,"LINESTRING (-70.9620508 42.3549423, -70.9619596 42.3549644)",,,,
1487371850,1260434447,0,110355282,False,,,,cycleway,,,11.608,"LINESTRING (-70.9659711 42.3550104, -70.9661009 42.3550516)",,,,
1487371850,1260434564,0,110355282,False,,,,cycleway,,,12.084,"LINESTRING (-70.9659711 42.3550104, -70.9658434 42.3549565)",,,,
1487371851,1260434562,0,110355282,False,,,,cycleway,,,3.82,"LINESTRING (-70.966228 42.3550653, -70.9662726 42.3550556)",,,,
1487371851,1260434463,0,110355282,False,,,,cycleway,,,3.837,"LINESTRING (-70.966228 42.3550653, -70.9661814 42.3550675)",,,,
1487371852,1487371853,0,110354914,False,,,,cycleway,,,3.571,"LINESTRING (-70.9584156 42.355108, -70.95845540000001 42.3551209)",,,,
1487371852,1260432033,0,110354914,False,,,,cycleway,,,3.39,"LINESTRING (-70.9584156 42.355108, -70.9583761 42.3550992)",,,,
1487371853,1260432027,0,110354914,False,,,,cycleway,,,7.184,"LINESTRING (-70.95845540000001 42.3551209, -70.9585263 42.3551587)",,,,
1487371853,1487371852,0,110354914,False,,,,cycleway,,,3.571,"LINESTRING (-70.95845540000001 42.3551209, -70.9584156 42.355108)",,,,
1487371862,1260431734,0,110354913,False,,,,cycleway,,,7.261,"LINESTRING (-70.96763679999999 42.3551415, -70.967698 42.3550944)",,,,
1487371862,1260431716,0,110354913,False,,,,cycleway,,,7.424,"LINESTRING (-70.96763679999999 42.3551415, -70.96758149999999 42.3551943)",,,,
1487371868,1260431716,0,110354913,False,,,,cycleway,,,6.3,"LINESTRING (-70.96753510000001 42.3552394, -70.96758149999999 42.3551943)",,,,
1487371868,1487371870,0,110354913,False,,,,cycleway,,,5.621,"LINESTRING (-70.96753510000001 42.3552394, -70.9674875 42.3552757)",,,,
1487371870,1487371868,0,110354913,False,,,,cycleway,,,5.621,"LINESTRING (-70.9674875 42.3552757, -70.96753510000001 42.3552394)",,,,
1487371870,61397141,0,110354913,False,,,,cycleway,,,5.63,"LINESTRING (-70.9674875 42.3552757, -70.9674196 42.3552825)",,,,
1487371875,1260431888,0,110354914,False,,,,cycleway,,,8.872,"LINESTRING (-70.96712119999999 42.3553671, -70.967189 42.355305)",,,,
1487371875,1260432030,0,110354914,False,,,,cycleway,,,2.887,"LINESTRING (-70.96712119999999 42.3553671, -70.9671017 42.3553887)",,,,
1487371893,1289471365,0,113747743,False,,,,cycleway,,,3.977,"LINESTRING (-70.96452360000001 42.3555029, -70.964572 42.3555033)",,,,
1487371893,1289471383,0,113747743,False,,,,cycleway,,,3.535,"LINESTRING (-70.96452360000001 42.3555029, -70.9644825 42.3555123)",,,,
1487371916,1487371925,0,135422578,False,,,,cycleway,,,4.694,"LINESTRING (-70.9672948 42.3555863, -70.9672384 42.355593)",,,,
1487371925,1487371929,0,135422578,False,,,,cycleway,,,4.249,"LINESTRING (-70.9672384 42.355593, -70.9671874 42.3555993)",,,,
1487371925,1487371916,0,135422578,False,,,,cycleway,,,4.694,"LINESTRING (-70.9672384 42.355593, -70.9672948 42.3555863)",,,,
1487371929,1260432023,0,110354914,False,,,,cycleway,,,16.113,"LINESTRING (-70.9671874 42.3555993, -70.96711860000001 42.3554636)",,,,
1487371929,1260432031,0,110354914,False,,,,cycleway,,,1.259,"LINESTRING (-70.9671874 42.3555993, -70.96719280000001 42.3556099)",,,,
1487371929,1487371925,0,135422578,False,,,,cycleway,,,4.249,"LINESTRING (-70.9671874 42.3555993, -70.9672384 42.355593)",,,,
1487371943,1260432053,0,110354914,False,,,,cycleway,,,12.415,"LINESTRING (-70.9593339 42.355662, -70.95947049999999 42.3557097)",,,,
1487371943,1260432052,0,110354914,False,,,,cycleway,,,12.453,"LINESTRING (-70.9593339 42.355662, -70.9592068 42.355601)",,,,
1487371953,1260432031,0,110354914,False,,,,cycleway,,,10.851,"LINESTRING (-70.96724930000001 42.3556981, -70.96719280000001 42.3556099)",,,,
1487371953,5481679375,0,110354914,False,,,,cycleway,,,6.969,"LINESTRING (-70.96724930000001 42.3556981, -70.9672928 42.3557519)",,,,
1487371989,1260432028,0,110354914,False,,,,cycleway,,,6.837,"LINESTRING (-70.9604028 42.3558219, -70.9604736 42.3557896)",,,,
1487371989,1260432036,0,110354914,False,,,,cycleway,,,6.142,"LINESTRING (-70.9604028 42.3558219, -70.9603319 42.3558394)",,,,
1487371997,1260431768,0,286196482,False,,,,cycleway,,,9.849,"LINESTRING (-70.9660356 42.3558148, -70.9661516 42.3558371)",,,,
1487371997,1260431878,0,286196482,False,,,,cycleway,,,9.569,"LINESTRING (-70.9660356 42.3558148, -70.9659281 42.3557817)",,,,
1487371998,1487372001,0,110354914,False,,,,cycleway,,,7.031,"LINESTRING (-70.9601852 42.3558415, -70.9602704 42.3558473)",,,,
1487371998,1260432018,0,110354914,False,,,,cycleway,,,12.654,"LINESTRING (-70.9601852 42.3558415, -70.96003380000001 42.3558207)",,,,
1487372001,1260432036,0,110354914,False,,,,cycleway,,,5.129,"LINESTRING (-70.9602704 42.3558473, -70.9603319 42.3558394)",,,,
1487372001,1487371998,0,110354914,False,,,,cycleway,,,7.031,"LINESTRING (-70.9602704 42.3558473, -70.9601852 42.3558415)",,,,
1487372002,1260432040,0,110354914,False,,,,cycleway,,,8.49,"LINESTRING (-70.9673459 42.3558482, -70.9673123 42.355776)",,,,
1487372002,1260432032,0,110354914,False,,,,cycleway,,,5.802,"LINESTRING (-70.9673459 42.3558482, -70.96735169999999 42.3559002)",,,,
1487372007,2898367034,0,286196482,False,,,,cycleway,,,7.863,"LINESTRING (-70.9662144 42.3558478, -70.9663099 42.3558523)",,,,
1487372007,1260431768,0,286196482,False,,,,cycleway,,,5.296,"LINESTRING (-70.9662144 42.3558478, -70.9661516 42.3558371)",,,,
1487372011,1260432032,0,110354914,False,,,,cycleway,,,6.245,"LINESTRING (-70.9673384 42.3559555, -70.96735169999999 42.3559002)",,,,
1487372011,1487372017,0,110354914,False,,,,cycleway,,,4.14,"LINESTRING (-70.9673384 42.3559555, -70.9673205 42.3559903)",,,,
1487372017,1487372011,0,110354914,False,,,,cycleway,,,4.14,"LINESTRING (-70.9673205 42.3559903, -70.9673384 42.3559555)",,,,
1487372017,1487372032,0,110354914,False,,,,cycleway,,,5.302,"LINESTRING (-70.9673205 42.3559903, -70.9672947 42.356034)",,,,
1487372022,1487372031,0,135422579,False,,,,cycleway,,,8.787,"LINESTRING (-70.9674606 42.3560138, -70.9673548 42.3560253)",,,,
1487372031,1487372022,0,135422579,False,,,,cycleway,,,8.787,"LINESTRING (-70.9673548 42.3560253, -70.9674606 42.3560138)",,,,
1487372031,1487372032,0,135422579,False,,,,cycleway,,,5.032,"LINESTRING (-70.9673548 42.3560253, -70.9672947 42.356034)",,,,
1487372032,1487372017,0,110354914,False,,,,cycleway,,,5.302,"LINESTRING (-70.9672947 42.356034, -70.9673205 42.3559903)",,,,
1487372032,1260432039,0,110354914,False,,,,cycleway,,,3.055,"LINESTRING (-70.9672947 42.356034, -70.9672776 42.3560584)",,,,
1487372032,1487372031,0,135422579,False,,,,cycleway,,,5.032,"LINESTRING (-70.9672947 42.356034, -70.9673548 42.3560253)",,,,
1487372035,1260432039,0,110354914,False,,,,cycleway,,,6.255,"LINESTRING (-70.9672336 42.3561043, -70.9672776 42.3560584)",,,,
1487372035,1260432025,0,110354914,False,,,,cycleway,,,7.452,"LINESTRING (-70.9672336 42.3561043, -70.9671683 42.3561508)",,,,
1487372036,1260432025,0,110354914,False,,,,cycleway,,,6.826,"LINESTRING (-70.967097 42.3561823, -70.9671683 42.3561508)",,,,
1487372036,1260432046,0,110354914,False,,,,cycleway,,,6.258,"LINESTRING (-70.967097 42.3561823, -70.9670236 42.3561973)",,,,
1487372041,1260432050,0,110354914,False,,,,cycleway,,,13.136,"LINESTRING (-70.9666113 42.3562005, -70.9667695 42.3562175)",,,,
1487372041,1260432041,0,110354914,False,,,,cycleway,,,14.372,"LINESTRING (-70.9666113 42.3562005, -70.9664432 42.3561648)",,,,
1487372044,1260432046,0,110354914,False,,,,cycleway,,,10.489,"LINESTRING (-70.9668978 42.3562133, -70.9670236 42.3561973)",,,,
1487372044,1260432050,0,110354914,False,,,,cycleway,,,10.553,"LINESTRING (-70.9668978 42.3562133, -70.9667695 42.3562175)",,,,
1496719120,1496719507,0,136456334,False,,,,cycleway,,,20.284,"LINESTRING (-71.1846955 42.2814326, -71.1844514 42.2814069)",,,,
