u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,ref,width,tunnel,service
241996781,199795850,0,19244860,True,José Pedro Varela,residential,30,57.632,"LINESTRING (-58.5256768 -34.6177564, -58.5252463 -34.6173781)",1,,,,,,,
241996781,3922892201,0,92988180,True,Francisco Bauzá,residential,30,124.387,"LINESTRING (-58.5256768 -34.6177564, -58.5246738 -34.6185114)",1,,,,,,,
241996823,3663603841,0,92988180,True,Francisco Bauzá,residential,30,137.598,"LINESTRING (-58.5268455 -34.6168642, -58.5257426 -34.6177053)",1,,,,,,,
241996956,5245523347,0,512872509,True,Arregui,residential,20,39.54,"LINESTRING (-58.5285988 -34.6293469, -58.529018 -34.6294333)",2,,,,,,,
242019314,5251958539,0,22569438,False,Viena,residential,20,8.123,"LINESTRING (-58.5254915 -34.6332329, -58.5254096 -34.6332047)",2,,,,,,,
242019360,5252012665,0,22569438,False,Viena,residential,20,9.681,"LINESTRING (-58.5234464 -34.6327914, -58.523549 -34.6328127)",2,,,,,,,
242019372,5252012667,0,22569438,False,Viena,residential,20,7.087,"LINESTRING (-58.5245551 -34.6330216, -58.52448 -34.633006)",2,,,,,,,
242019372,5252012669,0,22569438,False,Viena,residential,20,8.663,"LINESTRING (-58.5245551 -34.6330216, -58.5246469 -34.6330407)",2,,,,,,,
242019372,5252012666,0,508463758,True,Gallardo,residential,20,8.639,"LINESTRING (-58.5245551 -34.6330216, -58.5245758 -34.6329458)",2,,,,,,,
242019545,242019625,0,172809869,True,Cuzco,residential,20,118.108,"LINESTRING (-58.5279495 -34.6373262, -58.527826 -34.6383835)",2,,,,,,,
242019580,5408043766,0,35593392,True,,motorway_link,20,8.58,"LINESTRING (-58.5227579 -34.6369798, -58.5226706 -34.637008)",1,,,,,,,
242019625,256022877,0,316850999,True,Cuzco,residential,20,43.163,"LINESTRING (-58.527826 -34.6383835, -58.5277835 -34.6387701)",2,,,,,,,
242031684,2997104844,0,234155842,True,Avenida de los Corrales,secondary,20,11.903,"LINESTRING (-58.5081092 -34.6691416, -58.5079879 -34.6691028)",2,,,,,,,
242044043,3048390056,0,26549528,False,Avenida Eva Perón,secondary,30,31.607,"LINESTRING (-58.5016649 -34.6739734, -58.5013767 -34.6738165)",4,,,,,,,
242044160,3094079929,0,654385555,False,Avenida Eva Perón,secondary,30,17.85,"LINESTRING (-58.5007026 -34.673459, -58.5008639 -34.6735494)",4,,,,,,,
243048059,206154265,0,531439415,False,Charrúa,residential,20,135.483,"LINESTRING (-58.4310588 -34.6543483, -58.4321802 -34.6535523)",,,,,,,,
243050568,199822162,0,98186973,True,Chivilcoy,residential,30,69.664,"LINESTRING (-58.4885902 -34.62302, -58.488061 -34.6234704)",2,,,,,,,
243050584,199799990,0,22661102,True,Elpidio González,residential,30,51.447,"LINESTRING (-58.4992699 -34.6205267, -58.4997306 -34.6207919)",2,,,,,,,
243056029,199822000,0,98186973,True,Chivilcoy,residential,30,63.915,"LINESTRING (-58.4896573 -34.6221782, -58.4891558 -34.6225783)",2,,,,,,,
243071841,191173197,0,66403574,True,Julián Álvarez,residential,30,53.775,"LINESTRING (-58.4151789 -34.5870477, -58.4156637 -34.5873208)",,,,,,,,
243071862,217912795,0,53652417,True,Arenales,residential,20,80.691,"LINESTRING (-58.4116401 -34.5867489, -58.4109787 -34.5872286)",,,,,,,,
243072489,192015756,0,11975155,True,French,residential,30,58.208,"LINESTRING (-58.4045971 -34.5877417, -58.4040867 -34.5880539)",2,,,,,,,
243073116,243073179,0,22662527,True,Obrero Roberto Nuñez,residential,20,134.172,"LINESTRING (-58.4271959 -34.6034164, -58.4257402 -34.6035589)",,,,,,,,
243073937,199457553,0,165357129,True,Otamendi,residential,30,76.021,"LINESTRING (-58.433455 -34.6114715, -58.4331518 -34.612108)",,,,,,,,
243073967,5035956850,0,19214859,True,Estivao,residential,30,44.832,"LINESTRING (-58.4323282 -34.6077656, -58.4327739 -34.6079329)",,,,,,,,
243459633,243459639,0,537403838,True,Cuba,residential,30,102.746,"LINESTRING (-58.4661183 -34.5479331, -58.4655232 -34.5487164)",,,,,,,,
243459639,243459647,0,537403838,True,Cuba,residential,30,100.17,"LINESTRING (-58.4655232 -34.5487164, -58.4649762 -34.5494965)",,,,,,,,
243459647,243459653,0,537403837,True,Cuba,residential,20,102.658,"LINESTRING (-58.4649762 -34.5494965, -58.4643876 -34.5502822)",,,,,,,,
243459651,1577477534,0,696057584,True,Manuela Pedraza,residential,30,25.2,"LINESTRING (-58.4634608 -34.5497991, -58.4632286 -34.5496775)",,,,,,,,
243459653,243459651,0,47308120,True,Manuela Pedraza,residential,30,100.45,"LINESTRING (-58.4643876 -34.5502822, -58.4634608 -34.5497991)",,,,,,,,
243459653,243459659,0,570371253,True,Cuba,residential,30,101.695,"LINESTRING (-58.4643876 -34.5502822, -58.4638128 -34.5510647)",,,,,,,,
243459659,243459666,0,570371252,True,Cuba,residential,30,99.819,"LINESTRING (-58.4638128 -34.5510647, -58.4632517 -34.5518343)",,,,,,,,
243459666,206176533,0,86576244,True,Cuba,residential,30,99.215,"LINESTRING (-58.4632517 -34.5518343, -58.4626939 -34.5525992)",,,,,,,,
243459690,6536152539,0,537403842,True,O'Higgins,residential,20,63.751,"LINESTRING (-58.4611242 -34.5507358, -58.4607002 -34.5511905)",,,,,,,,
243460955,243460956,0,22696852,True,Del Carmen,residential,20,136.829,"LINESTRING (-58.3900078 -34.6007306, -58.390158 -34.5995063)",,,,,,,,
243460957,231794165,0,47303257,True,Tucumán,residential,30,41.893,"LINESTRING (-58.3908454 -34.6018899, -58.3913017 -34.6019195)",2,,,,,,,
243460959,195720889,0,109677461,True,Bartolomé Mitre,residential,20,43.695,"LINESTRING (-58.3854061 -34.6075641, -58.3849301 -34.6075337)",2,,,,,,,
243460960,195720531,0,336162149,True,Teniente General Juan Domingo Perón,residential,20,83.019,"LINESTRING (-58.38548 -34.606415, -58.3863845 -34.6064714)",2,,,,,,,
243462071,206106088,0,136792923,True,Virrey Cevallos,residential,30,118.473,"LINESTRING (-58.3884601 -34.623864, -58.3883973 -34.6249282)",,,,,,,,
243462073,243462074,0,22697016,False,Cochabamba,residential,20,128.732,"LINESTRING (-58.3871936 -34.6240344, -58.3857917 -34.6239371)",,,,,,,,
243462074,243462073,0,22697016,False,Cochabamba,residential,20,128.732,"LINESTRING (-58.3857917 -34.6239371, -58.3871936 -34.6240344)",,,,,,,,
243462078,4706146859,0,532832985,True,Presidente Luis Sáenz Peña,residential,20,80.894,"LINESTRING (-58.3871891 -34.6233572, -58.3871891 -34.6226297)",,,,,,,,
243462090,7113605914,0,22697024,True,Arcamendia,residential,20,15.776,"LINESTRING (-58.3796089 -34.6419873, -58.3796686 -34.6418542)",,,,,,,,
243462096,243462091,0,531461408,True,Arcamendia,residential,20,78.068,"LINESTRING (-58.3798763 -34.6413552, -58.3801663 -34.6406949)",,,,,,,,
243462106,7111349180,0,532834170,True,Salta,tertiary,20,92.08,"LINESTRING (-58.3829338 -34.6239121, -58.3829489 -34.6230841)",,,,,,,,
243467246,2151667432,0,315097511,False,Nahuel Huapi,residential,20,5.238,"LINESTRING (-58.4772222 -34.5645659, -58.4771778 -34.5645362)",,,,,,,,
243467248,999344514,0,86113931,False,Manuel Ugarte,residential,20,6.017,"LINESTRING (-58.4771372 -34.5645127, -58.4770836 -34.5644814)",,,,,,,,
243467248,2151667432,0,315097511,False,Nahuel Huapi,residential,20,4.544,"LINESTRING (-58.4771372 -34.5645127, -58.4771778 -34.5645362)",,,,,,,,
243507043,469166781,0,19784705,True,Otamendi,residential,30,69.525,"LINESTRING (-58.4325475 -34.6136825, -58.432344 -34.6142849)",,,,,,,,
243677145,6116295914,0,503283715,True,Autopista Perito Moreno,motorway,20,26.434,"LINESTRING (-58.4783838 -34.6481665, -58.4781035 -34.6482243)",,,,,AU6,,,
243677207,6116295913,0,652398702,True,Autopista Teniente General Luis Dellepiane,motorway,20,47.119,"LINESTRING (-58.4639964 -34.6474927, -58.4642505 -34.6478613)",,,,,,,,
243677209,243677207,0,51574893,True,Autopista 25 de Mayo,motorway,30,135.468,"LINESTRING (-58.4632158 -34.6464574, -58.4639964 -34.6474927)",,,,,AU1,,,
244383888,2625250498,0,328506568,True,Murguiondo,tertiary,20,15.645,"LINESTRING (-58.4764571 -34.6763357, -58.476346 -34.6764427)",,,,,,,,
244472856,6775981606,0,53204869,False,San Pedro de Jujuy,service,30,3.103,"LINESTRING (-58.3994643 -34.5752883, -58.3994483 -34.5752637)",,,,,,,,
244888106,3168267836,0,463741590,False,Avenida Lacarra,residential,20,3.233,"LINESTRING (-58.4491857 -34.6655578, -58.449161 -34.6655786)",,,,,,,,
244888106,6109964595,0,463741590,False,Avenida Lacarra,residential,20,0.642,"LINESTRING (-58.4491857 -34.6655578, -58.4491901 -34.6655533)",,,,,,,,
244891974,244891975,0,22788815,True,Tres Sargentos,pedestrian,10,124.501,"LINESTRING (-58.3728679 -34.5979589, -58.3742281 -34.5979562)",,,,,,,,
244891974,205498214,0,399146484,True,Reconquista,living_street,10,64.434,"LINESTRING (-58.3728679 -34.5979589, -58.3728017 -34.5985358)",1,,,,,,,
244891975,205498211,0,83225191,True,San Martín,living_street,10,59.657,"LINESTRING (-58.3742281 -34.5979562, -58.37427 -34.5974208)",1,,,,,,,
245004870,1583423211,0,144844736,True,Gregorio Aráoz de Lamadrid,residential,30,29.804,"LINESTRING (-58.3632988 -34.6391307, -58.3635898 -34.6392512)",,,,,,,,
245207556,290550344,0,137063320,True,Camino de Acceso Tambor de Tacuarí,service,20,6.293,"LINESTRING (-58.4541027 -34.5312647, -58.4540352 -34.5312752)",1,roundabout,,,,,,
245207556,4689264048,0,475201668,False,Camino de Acceso Tambor de Tacuarí,service,20,12.177,"LINESTRING (-58.4541027 -34.5312647, -58.4542019 -34.5313376)",2,,,,,,,
245221789,2809271049,0,691235514,False,Ramallo,tertiary,20,16.237,"LINESTRING (-58.4668362 -34.5400719, -58.4666858 -34.5399946)",2,,,,,,,
245222025,241898908,0,22828835,True,Vilela,residential,30,18.329,"LINESTRING (-58.4790411 -34.5491075, -58.4792409 -34.549098)",,,,,,,,
245222072,245776374,0,427697439,True,Capitán General Ramón Freire,residential,30,23.95,"LINESTRING (-58.4776121 -34.5495122, -58.4778439 -34.5494125)",,,,,,,,
245226177,247919556,0,17415290,True,Cuba,residential,30,44.117,"LINESTRING (-58.466748 -34.5470733, -58.4665112 -34.5474188)",,,,,,,,
245226177,245226169,0,537403835,True,Jaramillo,residential,20,100.529,"LINESTRING (-58.466748 -34.5470733, -58.4676899 -34.5475375)",,,,,,,,
245408321,82710222,0,318899717,True,La Pampa,residential,30,88.493,"LINESTRING (-58.4649192 -34.5711178, -58.4641366 -34.5706508)",,,,,,,,
245409065,82709271,0,139723113,True,Blanco Encalada,residential,30,124.667,"LINESTRING (-58.4824628 -34.5732382, -58.4835396 -34.5739244)",2,,,,,,,
245409078,83205193,0,135717659,True,Juramento,residential,20,75.29,"LINESTRING (-58.4801078 -34.5759973, -58.4805766 -34.5765536)",,,,,,,,
245410442,3713013072,0,10308244,True,Blanco Encalada,residential,30,109.812,"LINESTRING (-58.489105 -34.5771477, -58.4900717 -34.5777323)",,,,,,,,
245410442,4382756889,0,534848155,True,Andonaegui,residential,20,96.42,"LINESTRING (-58.489105 -34.5771477, -58.4885044 -34.57786)",,,,,,,,
245410445,2637302657,0,258364141,True,Altolaguirre,residential,20,17.528,"LINESTRING (-58.4904973 -34.5773364, -58.4903901 -34.577467)",1,,,,,,,
245416032,4381701237,0,10430288,True,Bucarelli,residential,20,52.681,"LINESTRING (-58.4890436 -34.5752838, -58.4893644 -34.5748905)",,,,,,,,
245416044,82671887,0,534848160,True,Juramento,residential,20,46.851,"LINESTRING (-58.4894143 -34.5819637, -58.4898366 -34.5822017)",,,,,,,,
245416050,82669064,0,238814136,True,Ceretti,residential,30,77.826,"LINESTRING (-58.4893408 -34.5828246, -58.4888957 -34.5834209)",,,,,,,,
245416275,4437298964,0,439437609,True,La Pampa,tertiary,30,82.89,"LINESTRING (-58.4801294 -34.5798148, -58.4793859 -34.5793894)",2,,,,,,,
245416289,218007899,0,105661294,False,14 de Julio,residential,30,67.091,"LINESTRING (-58.4682655 -34.5910856, -58.4688552 -34.5914439)",,,,,,,,
245416289,1216708951,0,806704887,True,14 de Julio,residential,30,60.145,"LINESTRING (-58.4682655 -34.5910856, -58.4677412 -34.5907596)",,,,,,,,
245418439,237099582,0,128824059,True,Padilla,residential,30,53.782,"LINESTRING (-58.4460346 -34.5968212, -58.4456403 -34.5971798)",,,,,,,,
245458395,232582799,0,609190434,True,José Enrique Rodó,residential,30,97.249,"LINESTRING (-58.4906817 -34.6472864, -58.4913966 -34.6479337)",2,,,,,,,
245458492,4475657618,0,406459667,False,Brigadier General Juan Facundo Quiroga,residential,30,59.546,"LINESTRING (-58.3951054 -34.580973, -58.3955819 -34.5813375)",2,,,,,,,
245458493,4475657619,0,406459667,False,Brigadier General Juan Facundo Quiroga,residential,30,15.339,"LINESTRING (-58.395988 -34.5816827, -58.3958771 -34.5815793)",2,,,,,,,
245467374,199354601,0,471575926,True,Tres Arroyos,residential,30,73.838,"LINESTRING (-58.465085 -34.61133, -58.4657629 -34.6116901)",,,,,,,,
245467410,1629199628,0,402042278,True,Andrés Lamas,residential,30,90.087,"LINESTRING (-58.4671325 -34.6098588, -58.4666234 -34.6105522)",2,,,,,,,
245492807,199354521,0,480304000,True,General César Díaz,residential,30,61.334,"LINESTRING (-58.4710612 -34.6102233, -58.4704943 -34.6099291)",1,,,,,,,
245492820,199354448,0,480304002,True,General José Gervasio Artigas,residential,30,68.463,"LINESTRING (-58.4711306 -34.6152571, -58.4715365 -34.6147399)",1,,,,,,,
245493611,213530020,0,534621193,True,Remedios de Escalada de San Martín,residential,20,66.326,"LINESTRING (-58.478923 -34.6157887, -58.4795324 -34.6161116)",,,,,,,,
245493620,245493679,0,22818830,True,Paula Albarracín de Sarmiento,residential,20,104.705,"LINESTRING (-58.4861242 -34.6145721, -58.4870784 -34.6150917)",1,,,,,,,
245493623,245493628,0,147222609,True,Juan Agustín García,residential,30,66.075,"LINESTRING (-58.4895012 -34.6142393, -58.488895 -34.6139165)",2,,,,,,,
245493624,245493663,0,147222609,True,Juan Agustín García,residential,30,69.913,"LINESTRING (-58.4873222 -34.6130787, -58.4866748 -34.6127449)",2,,,,,,,
245493625,245493629,0,147222609,True,Juan Agustín García,residential,30,49.708,"LINESTRING (-58.4882727 -34.6135876, -58.4878167 -34.6133447)",2,,,,,,,
245493628,245493625,0,147222609,True,Juan Agustín García,residential,30,67.681,"LINESTRING (-58.488895 -34.6139165, -58.4882727 -34.6135876)",2,,,,,,,
245493629,245493624,0,147222609,True,Juan Agustín García,residential,30,54.062,"LINESTRING (-58.4878167 -34.6133447, -58.4873222 -34.6130787)",2,,,,,,,
245493650,199347512,0,19209631,True,Juan Agustín García,residential,30,65.699,"LINESTRING (-58.4841285 -34.6114112, -58.4835326 -34.6110817)",1,,,,,,,
245493658,199347505,0,19209631,True,Juan Agustín García,residential,30,54.527,"LINESTRING (-58.4827352 -34.6106609, -58.4822161 -34.6104202)",1,,,,,,,
245493660,245493661,0,19209631,True,Juan Agustín García,residential,30,29.365,"LINESTRING (-58.483257 -34.6109315, -58.4829867 -34.6107892)",1,,,,,,,
245493661,245493658,0,19209631,True,Juan Agustín García,residential,30,27.079,"LINESTRING (-58.4829867 -34.6107892, -58.4827352 -34.6106609)",1,,,,,,,
245493663,199347537,0,147222609,True,Juan Agustín García,residential,30,70.489,"LINESTRING (-58.4866748 -34.6127449, -58.486033 -34.6123944)",2,,,,,,,
245493672,199347474,0,471608833,True,Juan Agustín García,residential,30,65.31,"LINESTRING (-58.479019 -34.6087255, -58.4784147 -34.6084131)",2,,,,,,,
245493679,245493619,0,22818830,True,Paula Albarracín de Sarmiento,residential,20,158.209,"LINESTRING (-58.4870784 -34.6150917, -58.4885211 -34.6158757)",1,,,,,,,
245546535,3050781239,0,22820566,True,Avenida Olleros,secondary,30,36.341,"LINESTRING (-58.4312415 -34.5614267, -58.4316382 -34.5614175)",2,,,,,,,
245547037,2150424531,0,107877279,False,Avenida Ernesto Tornquist,tertiary,30,26.717,"LINESTRING (-58.4353792 -34.5552309, -58.4354174 -34.5554691)",2,,,,,,,
245547037,7335946392,0,107877279,False,Avenida Ernesto Tornquist,tertiary,30,13.842,"LINESTRING (-58.4353792 -34.5552309, -58.4353447 -34.5551097)",2,,,,,,,
245551367,1781112566,0,334573426,True,Virrey Liniers,residential,30,96.806,"LINESTRING (-58.4136258 -34.6242174, -58.4137232 -34.6233505)",,,,,,,,
245566817,89578924,0,26608460,True,Hiroshima,residential,30,36.819,"LINESTRING (-58.4703924 -34.565973, -58.4707943 -34.5659835)",,,,,,,,
245566822,89286183,0,68667045,True,Iberá,residential,30,53.555,"LINESTRING (-58.4794492 -34.5616829, -58.4799401 -34.5619447)",,,,,,,,
245566834,96064026,0,68667045,True,Iberá,residential,30,46.783,"LINESTRING (-58.4785757 -34.5612333, -58.4790064 -34.5614596)",,,,,,,,
245566930,89359703,0,515979585,True,Manuela Pedraza,residential,30,14.467,"LINESTRING (-58.4843444 -34.5613327, -58.4842046 -34.5612721)",,,,,,,,
245566934,96064032,0,535259668,True,Quesada,residential,20,104.926,"LINESTRING (-58.4821137 -34.564228, -58.4830738 -34.5647431)",1,,,,,,,
245566954,245566972,0,658983665,True,Galván,tertiary,20,70.588,"LINESTRING (-58.4927108 -34.5601383, -58.4930951 -34.559588)",2,,,,,,,
245566990,245567020,0,305068571,True,Miller,residential,30,32.422,"LINESTRING (-58.4932645 -34.555714, -58.4934324 -34.5554573)",,,,,,,,
245567015,245566990,0,305068571,True,Miller,residential,30,17.227,"LINESTRING (-58.4931722 -34.555849, -58.4932645 -34.555714)",,,,,,,,
245567017,241918213,0,305068571,True,Miller,residential,30,25.974,"LINESTRING (-58.4927983 -34.5564146, -58.4929347 -34.5562098)",,,,,,,,
245567020,241895618,0,305068571,True,Miller,residential,30,31.348,"LINESTRING (-58.4934324 -34.5554573, -58.4935936 -34.5552086)",,,,,,,,
245567129,4481021220,0,451270677,True,Humberto I,residential,30,99.555,"LINESTRING (-58.4122197 -34.6240122, -58.413291 -34.6241685)",,,,,,,,
245776374,2151742063,0,427697439,True,Capitán General Ramón Freire,residential,30,19.527,"LINESTRING (-58.4778439 -34.5494125, -58.4780387 -34.5493411)",,,,,,,,
245776375,2151726481,0,427697439,True,Capitán General Ramón Freire,residential,30,21.901,"LINESTRING (-58.4782823 -34.5492663, -58.4785096 -34.5492051)",,,,,,,,
245776376,245222025,0,427697439,True,Capitán General Ramón Freire,residential,30,23.881,"LINESTRING (-58.4787848 -34.549147, -58.4790411 -34.5491075)",,,,,,,,
245776437,2151718775,0,22828835,True,Vilela,residential,30,23.534,"LINESTRING (-58.4802011 -34.5491595, -58.480453 -34.5492013)",,,,,,,,
245776457,241898809,0,84194558,True,Superí,residential,30,20.408,"LINESTRING (-58.4814779 -34.5495482, -58.4815935 -34.5493913)",,,,,,,,
245776464,6641964911,0,26733332,True,Avenida Ruiz Huidobro,secondary,30,57.151,"LINESTRING (-58.4893613 -34.5523009, -58.4898835 -34.5525823)",2,,,,,,,
247464345,3803634465,0,22968036,True,,motorway_link,30,15.374,"LINESTRING (-58.3660873 -34.6215032, -58.3661373 -34.6216352)",1,,,,,,,
247464347,1624676843,0,22968036,True,,motorway_link,30,7.513,"LINESTRING (-58.3664271 -34.6218878, -58.366493 -34.6219281)",1,,,,,,,
247878452,247888235,0,223092075,False,Juan Zufriategui,tertiary,20,28.055,"LINESTRING (-58.4866852 -34.5432057, -58.4869646 -34.5433091)",3,,,,,,,
247878452,5683854425,0,596733538,False,Juan Zufriategui,tertiary,20,27.0,"LINESTRING (-58.4866852 -34.5432057, -58.4864259 -34.5430902)",2,,,,,,,
247879332,6678139320,0,48395659,True,Avenida San Isidro Labrador,tertiary,20,57.639,"LINESTRING (-58.4746265 -34.5417707, -58.4744028 -34.5422552)",,,,,,,,
247879334,790592005,0,285731614,True,Pico,residential,20,100.174,"LINESTRING (-58.475032 -34.5409413, -58.47605 -34.5412706)",,,,,,,,
247888235,247878452,0,223092075,False,Juan Zufriategui,tertiary,20,28.055,"LINESTRING (-58.4869646 -34.5433091, -58.4866852 -34.5432057)",3,,,,,,,
247888258,5683854426,0,596733538,False,Juan Zufriategui,tertiary,20,7.881,"LINESTRING (-58.4862696 -34.5430205, -58.4863453 -34.5430542)",2,,,,,,,
247888258,790662099,0,596733538,False,Juan Zufriategui,tertiary,20,38.678,"LINESTRING (-58.4862696 -34.5430205, -58.4858893 -34.5428693)",2,,,,,,,
247909596,241918262,0,26733332,True,Avenida Ruiz Huidobro,secondary,30,11.652,"LINESTRING (-58.4900022 -34.5526463, -58.490108 -34.5527045)",2,,,,,,,
247910604,2604551660,0,254648327,False,Olof Palme,residential,20,7.612,"LINESTRING (-58.4904715 -34.5497351, -58.490508 -34.5496736)",2,,,,,,,
