u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,access,bridge,junction,tunnel
4465379949,4465379947,0,260548009,True,Necochea,residential,30,5.127,"LINESTRING (-58.3662823 -34.6268004, -58.3663022 -34.6267573)",,,,,,
4465379955,3071365953,0,260548009,True,Necochea,residential,30,6.667,"LINESTRING (-58.3661933 -34.626934, -58.366232 -34.6268832)",,,,,,
4465379957,4465379955,0,260548009,True,Necochea,residential,30,4.768,"LINESTRING (-58.3661639 -34.6269694, -58.3661933 -34.626934)",,,,,,
4465379959,4465379957,0,260548009,True,Necochea,residential,30,5.383,"LINESTRING (-58.3661273 -34.6270073, -58.3661639 -34.6269694)",,,,,,
4465380321,4465380322,0,412487623,True,Martín Rodríguez,residential,30,5.63,"LINESTRING (-58.3624722 -34.6325567, -58.3624282 -34.6325921)",,,,,,
4465380322,206112435,0,412487623,True,Martín Rodríguez,residential,30,7.604,"LINESTRING (-58.3624282 -34.6325921, -58.3623769 -34.6326459)",,,,,,
4465399154,2353058316,0,150893245,True,Tacuarí,residential,30,205.883,"LINESTRING (-58.3785729 -34.623708, -58.3780889 -34.6255162)",,,,,,
4465399162,4465399163,0,141895194,True,Arnaldo D'Espósito,residential,30,6.049,"LINESTRING (-58.3650435 -34.6268577, -58.3651061 -34.6268752)",,,,,,
4465399163,4465399164,0,141895194,True,Arnaldo D'Espósito,residential,30,5.92,"LINESTRING (-58.3651061 -34.6268752, -58.3651664 -34.6268945)",,,,,,
4465399164,4465399165,0,141895194,True,Arnaldo D'Espósito,residential,30,5.586,"LINESTRING (-58.3651664 -34.6268945, -58.3652201 -34.6269184)",,,,,,
4465399165,4465399166,0,141895194,True,Arnaldo D'Espósito,residential,30,5.335,"LINESTRING (-58.3652201 -34.6269184, -58.365267 -34.6269469)",,,,,,
4465399166,670088360,0,141895194,True,Arnaldo D'Espósito,residential,30,6.629,"LINESTRING (-58.365267 -34.6269469, -58.3653196 -34.6269879)",,,,,,
4466872804,4466872806,0,217203449,True,Avenida Patricias Argentinas,secondary,60,15.501,"LINESTRING (-58.4335519 -34.6052559, -58.4334405 -34.6053609)",2,,,,,
4466872806,249834966,0,217203449,True,Avenida Patricias Argentinas,secondary,60,19.588,"LINESTRING (-58.4334405 -34.6053609, -58.4333106 -34.6055009)",2,,,,,
4467090746,205498535,0,452897545,True,Arenales,residential,30,12.957,"LINESTRING (-58.3777504 -34.5941012, -58.3776213 -34.594149)",2,,,,,
4467094478,4467094479,0,18950367,True,Humahuaca,residential,30,5.743,"LINESTRING (-58.4309329 -34.6008788, -58.4308766 -34.6009016)",,,,,,
4467094479,4467094480,0,18950367,True,Humahuaca,residential,30,6.193,"LINESTRING (-58.4308766 -34.6009016, -58.4308113 -34.6009162)",,,,,,
4467094480,314695041,0,18950367,True,Humahuaca,residential,30,80.2,"LINESTRING (-58.4308113 -34.6009162, -58.4299388 -34.6009827)",,,,,,
4467277608,199650908,0,22278558,True,José Enrique Rodó,residential,30,21.368,"LINESTRING (-58.4851827 -34.6426815, -58.4854093 -34.6427281)",,,,,,
4468092374,4468092377,0,75815428,True,Marcelo T. de Alvear,living_street,10,6.856,"LINESTRING (-58.3758 -34.5963237, -58.3758744 -34.5963308)",1,,,,,
4468092375,1625193934,0,75815428,True,Marcelo T. de Alvear,living_street,10,11.634,"LINESTRING (-58.3760715 -34.5963137, -58.3761922 -34.5962809)",1,,,,,
4468092376,4468092375,0,75815428,True,Marcelo T. de Alvear,living_street,10,4.034,"LINESTRING (-58.3760286 -34.596322, -58.3760715 -34.5963137)",1,,,,,
4468092377,442355199,0,75815428,True,Marcelo T. de Alvear,living_street,10,8.351,"LINESTRING (-58.3758744 -34.5963308, -58.3759656 -34.5963286)",1,,,,,
4468673286,4569452947,0,461481144,True,Caboto,residential,30,34.377,"LINESTRING (-58.3611261 -34.6273218, -58.3614221 -34.6271314)",,,,,,
4469415986,206163477,0,47034523,True,Balbastro,residential,30,97.014,"LINESTRING (-58.4445804 -34.6398377, -58.4452998 -34.6404787)",,,,,,
4475322838,206128094,0,47372397,True,Quilmes,residential,30,118.435,"LINESTRING (-58.4173545 -34.6440983, -58.4176256 -34.6430568)",,,,,,
4475727456,195722715,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,38.774,"LINESTRING (-58.3990488 -34.5986697, -58.3990312 -34.5983213)",2,,,,,
4475727457,4475727456,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,5.085,"LINESTRING (-58.3990467 -34.5987154, -58.3990488 -34.5986697)",2,,,,,
4475727458,4475727457,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,4.717,"LINESTRING (-58.3990415 -34.5987576, -58.3990467 -34.5987154)",2,,,,,
4475727459,4475727458,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,8.173,"LINESTRING (-58.3990268 -34.5988301, -58.3990415 -34.5987576)",2,,,,,
4475727460,4475727459,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,6.221,"LINESTRING (-58.3990054 -34.5988832, -58.3990268 -34.5988301)",2,,,,,
4475727468,7495629060,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,18.524,"LINESTRING (-58.3988652 -34.5992537, -58.3989256 -34.5990947)",2,,,,,
4475727469,82721354,0,504660430,True,Avenida Córdoba,primary,50,38.217,"LINESTRING (-58.4021135 -34.5993189, -58.4024725 -34.5991434)",3,,,,,
4475727470,4475727469,0,504660430,True,Avenida Córdoba,primary,50,5.869,"LINESTRING (-58.4020577 -34.5993449, -58.4021135 -34.5993189)",3,,,,,
4475727472,4703694555,0,504660430,True,Avenida Córdoba,primary,50,5.659,"LINESTRING (-58.4019588 -34.5993787, -58.4020172 -34.599362)",3,,,,,
4475727473,4475727472,0,504660430,True,Avenida Córdoba,primary,50,4.977,"LINESTRING (-58.4019058 -34.5993887, -58.4019588 -34.5993787)",3,,,,,
4475727476,4475727468,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,42.061,"LINESTRING (-58.398805 -34.5996287, -58.3988652 -34.5992537)",2,,,,,
4475727478,194436462,0,71179555,True,Avenida Córdoba,primary,50,96.96,"LINESTRING (-58.3988613 -34.5997674, -58.3999097 -34.5996424)",3,,,,,
4475879730,81551289,0,18905228,True,Carlos Calvo,residential,30,14.482,"LINESTRING (-58.4026476 -34.6211088, -58.402802 -34.6211374)",,,,,,
4475974639,4475974640,0,47032804,True,Combate de los Pozos,residential,30,5.696,"LINESTRING (-58.391339 -34.6314859, -58.3913369 -34.6315371)",,,,,,
4475974640,4475974644,0,47032804,True,Combate de los Pozos,residential,30,5.851,"LINESTRING (-58.3913369 -34.6315371, -58.3913387 -34.6315897)",,,,,,
4475974644,256237214,0,47032804,True,Combate de los Pozos,residential,30,10.412,"LINESTRING (-58.3913387 -34.6315897, -58.3913483 -34.631683)",,,,,,
4477060199,7890875615,0,845791747,True,Avenida Córdoba,primary,50,66.916,"LINESTRING (-58.4225054 -34.5977087, -58.4232357 -34.5977364)",2,,,,,
4477144782,81614080,0,226301467,True,Billinghurst,residential,30,16.925,"LINESTRING (-58.4146419 -34.5980583, -58.4146168 -34.5979075)",,,,,,
4477144784,194437520,0,46990138,True,Avenida Córdoba,primary,50,18.638,"LINESTRING (-58.4045507 -34.5980641, -58.4047543 -34.5980614)",3,,,,,
4477144785,4477144784,0,46990138,True,Avenida Córdoba,primary,50,3.892,"LINESTRING (-58.4045093 -34.5980721, -58.4045507 -34.5980641)",3,,,,,
4477144786,4477144785,0,46990138,True,Avenida Córdoba,primary,50,6.065,"LINESTRING (-58.4044483 -34.5980934, -58.4045093 -34.5980721)",3,,,,,
4477230825,181113598,0,348072976,True,Teniente General Juan Domingo Perón,residential,30,11.828,"LINESTRING (-58.4184895 -34.6068124, -58.4186094 -34.6067727)",2,,,,,
4477230847,199476201,0,348072976,True,Teniente General Juan Domingo Perón,residential,30,79.245,"LINESTRING (-58.411956 -34.6078297, -58.4127869 -34.6076292)",2,,,,,
4477230852,181113592,0,48098624,True,Teniente General Juan Domingo Perón,residential,30,10.356,"LINESTRING (-58.4117475 -34.6078644, -58.4118588 -34.6078476)",2,,,,,
4477230856,4477230852,0,48098624,True,Teniente General Juan Domingo Perón,residential,30,108.489,"LINESTRING (-58.4105671 -34.607954, -58.4117475 -34.6078644)",2,,,,,
4477230857,181113590,0,48098624,True,Teniente General Juan Domingo Perón,residential,30,11.706,"LINESTRING (-58.4103288 -34.6079527, -58.4104567 -34.6079534)",2,,,,,
4477542256,81604573,0,20280343,True,Billinghurst,residential,30,140.829,"LINESTRING (-58.415761 -34.6107335, -58.4159326 -34.6094749)",,,,,,
4477565308,126873568,0,18904840,True,Adolfo Alsina,residential,30,115.149,"LINESTRING (-58.4099729 -34.6126909, -58.4087196 -34.6125991)",,,,,,
4477863888,82665030,0,101815090,True,General Enrique Martínez,residential,30,47.905,"LINESTRING (-58.4550942 -34.5765068, -58.4555859 -34.5763595)",,,,,,
4477866789,4738734429,0,101815090,True,General Enrique Martínez,residential,30,19.305,"LINESTRING (-58.4544826 -34.5767602, -58.4546672 -34.5766763)",,,,,,
4477866790,4477866789,0,101815090,True,General Enrique Martínez,residential,30,34.82,"LINESTRING (-58.4541546 -34.5769187, -58.4544826 -34.5767602)",,,,,,
4479535181,206175748,0,122183811,True,Amenábar,residential,30,133.888,"LINESTRING (-58.4673475 -34.5537387, -58.4681164 -34.5527146)",,,,,,
4479535182,89585866,0,122183811,True,Amenábar,residential,30,27.511,"LINESTRING (-58.4669908 -34.5540657, -58.4672046 -34.5538919)",,,,,,
4479535183,7644951697,0,122183811,True,Amenábar,residential,30,109.813,"LINESTRING (-58.4653868 -34.5552563, -58.46628 -34.5545974)",,,,,,
4479535184,3622807493,0,295177813,True,Amenábar,residential,20,11.997,"LINESTRING (-58.4650301 -34.5555789, -58.4651052 -34.5554905)",2,,,,,
4479644056,240496744,0,22375842,True,Jorge Luis Borges,residential,30,9.586,"LINESTRING (-58.4297348 -34.5884474, -58.4296596 -34.5883874)",2,,,,,
4479660670,96095041,0,10811629,True,Capitán General Ramón Freire,residential,30,6.076,"LINESTRING (-58.4430336 -34.5801685, -58.443098 -34.5801553)",,,,,,
4479660671,4479660670,0,10811629,True,Capitán General Ramón Freire,residential,30,6.714,"LINESTRING (-58.4429706 -34.5801994, -58.4430336 -34.5801685)",,,,,,
4479660672,4479660671,0,10811629,True,Capitán General Ramón Freire,residential,30,6.689,"LINESTRING (-58.4429183 -34.5802414, -58.4429706 -34.5801994)",,,,,,
4479660679,4479660680,0,256925057,True,Roseti,residential,30,38.503,"LINESTRING (-58.4460296 -34.586355, -58.4456595 -34.5865195)",,,,,,
4479660680,82662997,0,256925057,True,Roseti,residential,30,27.235,"LINESTRING (-58.4456595 -34.5865195, -58.445406 -34.5866477)",,,,,,
4480229995,750691695,0,471575931,True,General César Díaz,residential,20,6.85,"LINESTRING (-58.4681112 -34.6087102, -58.468037 -34.6087021)",,,,,,
4480229998,4480229995,0,471575931,True,General César Díaz,residential,20,6.049,"LINESTRING (-58.468175 -34.6087244, -58.4681112 -34.6087102)",,,,,,
4480230000,4480229998,0,471575931,True,General César Díaz,residential,20,6.869,"LINESTRING (-58.4682449 -34.6087469, -58.468175 -34.6087244)",,,,,,
4480230001,4480230000,0,471575931,True,General César Díaz,residential,20,7.549,"LINESTRING (-58.4683189 -34.6087769, -58.4682449 -34.6087469)",,,,,,
4480454348,4480454349,0,226320708,True,Cucha Cucha,residential,30,8.673,"LINESTRING (-58.4568518 -34.6019594, -58.4567799 -34.6020102)",1,,,,,
4480454349,193839794,0,226320708,True,Cucha Cucha,residential,30,55.28,"LINESTRING (-58.4567799 -34.6020102, -58.4564154 -34.6024066)",1,,,,,
4480454353,195937402,0,128828489,True,Cucha Cucha,residential,30,110.499,"LINESTRING (-58.4559172 -34.6028468, -58.4551641 -34.6036235)",1,,,,,
4480812531,89238645,0,136449185,True,Estado Plurinacional de Bolivia,residential,40,4.247,"LINESTRING (-58.5017938 -34.5808892, -58.5018354 -34.5808723)",,,,,,
4482138637,206114760,0,618077471,True,Uspallata,residential,30,10.77,"LINESTRING (-58.3758309 -34.6332522, -58.3757154 -34.6332335)",,,,,,
4482520412,6197266039,0,22567124,True,Avenida Ruiz Huidobro,secondary,30,50.061,"LINESTRING (-58.4882876 -34.5516577, -58.4877743 -34.5515029)",2,,,,,
4482520413,4482520412,0,22567124,True,Avenida Ruiz Huidobro,secondary,30,7.204,"LINESTRING (-58.4883656 -34.5516661, -58.4882876 -34.5516577)",2,,,,,
4482520415,4482520416,0,451419671,False,Avenida Ruiz Huidobro,secondary,60,9.088,"LINESTRING (-58.4885664 -34.5516906, -58.4886574 -34.5517232)",3,,,,,
4482520415,241898699,0,451419671,False,Avenida Ruiz Huidobro,secondary,60,7.281,"LINESTRING (-58.4885664 -34.5516906, -58.4884907 -34.5516706)",3,,,,,
4482520416,4482520417,0,451419671,False,Avenida Ruiz Huidobro,secondary,60,8.596,"LINESTRING (-58.4886574 -34.5517232, -58.4887303 -34.5517719)",3,,,,,
4482520416,4482520415,0,451419671,False,Avenida Ruiz Huidobro,secondary,60,9.088,"LINESTRING (-58.4886574 -34.5517232, -58.4885664 -34.5516906)",3,,,,,
4482520417,1038868192,0,451419671,False,Avenida Ruiz Huidobro,secondary,60,14.977,"LINESTRING (-58.4887303 -34.5517719, -58.4888348 -34.5518755)",3,,,,,
4482520417,4482520416,0,451419671,False,Avenida Ruiz Huidobro,secondary,60,8.596,"LINESTRING (-58.4887303 -34.5517719, -58.4886574 -34.5517232)",3,,,,,
4482520418,2151667398,0,26733332,True,Avenida Ruiz Huidobro,secondary,30,21.425,"LINESTRING (-58.4889707 -34.5519518, -58.4891121 -34.5521053)",2,,,,,
4484878818,89202120,0,20458527,True,Zavalía,residential,40,14.817,"LINESTRING (-58.4504611 -34.5596186, -58.450333 -34.5597)",,,,,,
4486045115,258726440,0,532838113,True,Adolfo Alsina,residential,30,81.725,"LINESTRING (-58.4052404 -34.6124105, -58.4043495 -34.6123598)",1,,,,,
4486206120,199798344,0,233472059,True,Patrón,residential,30,34.375,"LINESTRING (-58.5132151 -34.6460915, -58.5129608 -34.6458639)",,,,,,
4486206124,4486206120,0,233472059,True,Patrón,residential,30,33.005,"LINESTRING (-58.5134593 -34.64631, -58.5132151 -34.6460915)",,,,,,
4487920860,199483179,0,124916015,True,Tucumán,residential,40,8.695,"LINESTRING (-58.4068555 -34.6016398, -58.4069418 -34.6016071)",,,,,,
4497801132,297251647,0,46934505,True,Suipacha,residential,30,51.066,"LINESTRING (-58.3799725 -34.5942657, -58.3799582 -34.5947248)",2,,,,,
4511427910,4511489972,0,19244899,True,Elpidio González,residential,30,12.439,"LINESTRING (-58.5078636 -34.6264053, -58.5079524 -34.62649)",2,,,,,
4511452184,4511427910,0,19244899,True,Elpidio González,residential,30,46.724,"LINESTRING (-58.5075225 -34.6260926, -58.5078636 -34.6264053)",2,,,,,
4511468929,192015897,0,11975155,True,French,residential,30,14.242,"LINESTRING (-58.4067269 -34.5862577, -58.4066142 -34.586346)",2,,,,,
4511489972,4650254053,0,19244899,True,Elpidio González,residential,30,35.066,"LINESTRING (-58.5079524 -34.62649, -58.5082027 -34.6267288)",2,,,,,
4512895125,199822554,0,147222600,True,Elpidio González,residential,30,57.429,"LINESTRING (-58.4969372 -34.618596, -58.4973835 -34.6189591)",2,,,,,
4512895133,4512895125,0,147222600,True,Elpidio González,residential,30,25.742,"LINESTRING (-58.4967372 -34.6184332, -58.4969372 -34.618596)",2,,,,,
4513126392,2018927768,0,541335309,True,Elpidio González,residential,30,61.808,"LINESTRING (-58.4960368 -34.617854, -58.4965114 -34.6182495)",2,,,,,
4520042521,4324653369,0,374224416,True,Teodoro García,residential,30,15.128,"LINESTRING (-58.4455307 -34.569397, -58.4456281 -34.5695069)",2,,,,,
4536476566,437539849,0,548646544,True,Avenida Coronel Díaz,secondary,60,37.247,"LINESTRING (-58.4098695 -34.5887219, -58.4100839 -34.5890066)",5,,,,,
4536476572,195491799,0,533390515,True,Avenida Coronel Díaz,secondary,60,26.015,"LINESTRING (-58.4121708 -34.5914999, -58.4123351 -34.5916908)",4,,,,,
4536476582,4553975579,0,110151079,True,Avenida Coronel Díaz,secondary,60,29.703,"LINESTRING (-58.4078273 -34.585869, -58.4079919 -34.5860992)",5,,,,,
4553294594,4553343755,0,110151079,True,Avenida Coronel Díaz,secondary,60,42.078,"LINESTRING (-58.4072826 -34.5851069, -58.4075158 -34.585433)",5,,,,,
4553343755,2090489396,0,110151079,True,Avenida Coronel Díaz,secondary,60,6.216,"LINESTRING (-58.4075158 -34.585433, -58.4075502 -34.5854812)",5,,,,,
4553343773,4553294594,0,110151079,True,Avenida Coronel Díaz,secondary,60,32.825,"LINESTRING (-58.4071007 -34.5848525, -58.4072826 -34.5851069)",5,,,,,
4553343776,192000714,0,110151079,True,Avenida Coronel Díaz,secondary,60,122.142,"LINESTRING (-58.4064238 -34.5838587, -58.4070755 -34.5848172)",5,,,,,
4553975579,177174279,0,110151079,True,Avenida Coronel Díaz,secondary,60,9.11,"LINESTRING (-58.4079919 -34.5860992, -58.4080424 -34.5861698)",5,,,,,
4553975581,4536476582,0,110151079,True,Avenida Coronel Díaz,secondary,60,30.449,"LINESTRING (-58.4076586 -34.585633, -58.4078273 -34.585869)",5,,,,,
4560740259,195595774,0,131354416,True,Sánchez de Loria,residential,30,77.052,"LINESTRING (-58.4133336 -34.6127327, -58.4131093 -34.6134006)",,,,,,
4569433261,670088364,0,461481144,True,Caboto,residential,30,73.878,"LINESTRING (-58.3614939 -34.6270852, -58.3621301 -34.6266761)",,,,,,
4569452945,670088359,0,461481144,True,Caboto,residential,30,54.838,"LINESTRING (-58.3622731 -34.6265841, -58.3627453 -34.6262804)",,,,,,
4569452947,670088363,0,461481144,True,Caboto,residential,30,3.555,"LINESTRING (-58.3614221 -34.6271314, -58.3614527 -34.6271117)",,,,,,
4569455736,2489323261,0,141895193,True,Arnaldo D'Espósito,residential,30,22.689,"LINESTRING (-58.363849 -34.6265491, -58.3640854 -34.6266107)",,,,,,
4569455738,4465399162,0,141895194,True,Arnaldo D'Espósito,residential,30,85.616,"LINESTRING (-58.3641506 -34.6266275, -58.3650435 -34.6268577)",,,,,,
4571016596,81834158,0,259140709,True,Ecuador,residential,30,112.366,"LINESTRING (-58.4024797 -34.5911236, -58.4027919 -34.5921009)",,,,,,
4574369712,192897703,0,533390512,True,General Lucio Norberto Mansilla,residential,30,13.128,"LINESTRING (-58.4163536 -34.5897999, -58.4164755 -34.5897377)",,,,,,
4575916729,89360474,0,68667097,True,Superí,residential,30,105.462,"LINESTRING (-58.4744153 -34.5588112, -58.4750465 -34.5580179)",,,,,,
4575916730,4577862258,0,483144377,True,Iberá,residential,30,10.553,"LINESTRING (-58.4742515 -34.5588798, -58.4743527 -34.5589252)",,,,,,
4577862258,96131140,0,68667056,True,Iberá,residential,30,102.324,"LINESTRING (-58.4743527 -34.5589252, -58.4752942 -34.5594208)",,,,,,
4577862258,4575916729,0,462386420,True,Superí,residential,30,13.912,"LINESTRING (-58.4743527 -34.5589252, -58.4744153 -34.5588112)",,,,,,
4578430371,217886894,0,23634919,True,General Lucio Norberto Mansilla,residential,30,111.767,"LINESTRING (-58.4170033 -34.5893276, -58.4179154 -34.5886594)",,,,,,
4586393688,81556502,0,328506557,True,Deán Funes,residential,30,83.243,"LINESTRING (-58.4044476 -34.6336481, -58.4043007 -34.6343869)",,,,,,
4596848896,206163443,0,547536158,True,Balbastro,residential,30,17.178,"LINESTRING (-58.4442403 -34.6398426, -58.444428 -34.6398384)",,,,,,
4648730555,232201355,0,109680452,True,Marcelo T. de Alvear,residential,30,27.862,"LINESTRING (-58.3928945 -34.5972251, -58.3931989 -34.5972259)",1,,,,,
4650254053,417329884,0,19244899,True,Elpidio González,residential,30,15.283,"LINESTRING (-58.5082027 -34.6267288, -58.5083119 -34.6268328)",2,,,,,
4650254056,199797370,0,340113454,True,Elpidio González,residential,30,117.11,"LINESTRING (-58.5083742 -34.6268865, -58.5092795 -34.627631)",2,,,,,
4654516968,199799110,0,19207443,True,Marcos Sastre,residential,30,72.092,"LINESTRING (-58.5104564 -34.6167384, -58.509833 -34.616342)",1,,,,,
4657626503,199347490,0,471608828,True,Juan Agustín García,residential,20,118.077,"LINESTRING (-58.4807483 -34.6096153, -58.4796598 -34.6090452)",2,,,,,
4668538642,89574668,0,68667084,True,Superí,residential,30,99.456,"LINESTRING (-58.4786614 -34.5532369, -58.4792379 -34.5524789)",,,,,,
4670271970,81834163,0,113531313,True,Ecuador,residential,30,62.782,"LINESTRING (-58.4043023 -34.5955443, -58.4045672 -34.5960651)",1,,,,,
4680933488,199354678,0,534852705,True,Juan Agustín García,residential,20,24.061,"LINESTRING (-58.4713213 -34.6047949, -58.4710857 -34.6046989)",,,,,,
