u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,tunnel,bridge,access,junction,ref,service
1058415202,4139082305,0,91208092,False,Ciclovía General Hornos,cycleway,,705.3309999999999,"LINESTRING (-58.3759327 -34.6395883, -58.3763145 -34.6380153, -58.3763404 -34.6379438, -58.3768066 -34.6363854, -58.3768109 -34.636365, -58.3768273 -34.6363028, -58.376873 -34.6361175, -58.3771931 -34.6347821, -58.3772131 -34.6347128, -58.3775787 -34.6333928)",,,,,,,,
1058415211,244892293,0,147999133,False,Ciclovía General Hornos,cycleway,,722.3229999999999,"LINESTRING (-58.3757474 -34.6406227, -58.375747 -34.6406269, -58.3755981 -34.6421856, -58.3755708 -34.6425101, -58.375557 -34.6426735, -58.3754873 -34.6431323, -58.3754217 -34.6435778, -58.375407 -34.643645, -58.375334 -34.6439994, -58.3752514 -34.6444062, -58.3752495 -34.6444228, -58.3750188 -34.6451482, -58.3743258 -34.6469831)",,,,,,,,
1058430102,1292687263,0,91208266,False,Ciclovía Herrera,cycleway,,90.915,"LINESTRING (-58.3794721 -34.6320426, -58.3792451 -34.6328386)",,,,,,,,
1058785000,1058785054,0,165273164,False,Bicisenda Interparques (Sector Norte),cycleway,,233.76800000000003,"LINESTRING (-58.4651402 -34.5457314, -58.4652049 -34.5458647, -58.4654915 -34.5464753, -58.4656136 -34.5466709, -58.4656276 -34.546672, -58.4657098 -34.546742, -58.4658433 -34.5468748, -58.4664303 -34.5474757, -58.4664633 -34.5474917)",,,,,,,,
1058785000,247919549,0,86576273,False,O'Higgins,residential,30,12.876999999999999,"LINESTRING (-58.4651402 -34.5457314, -58.4651054 -34.5457846, -58.4650689 -34.5458311)",,,,,,,,
1058785000,224099110,0,"[86576273, 165273074, 86576262, 86576223]",False,"['Paroissien', ""O'Higgins""]",residential,30,219.67600000000002,"LINESTRING (-58.4651402 -34.5457314, -58.465196 -34.5456588, -58.4653402 -34.5454576, -58.4653908 -34.5453813, -58.4654701 -34.5452767, -58.4659244 -34.5446773, -58.4651493 -34.5443048)",,,,,,,,
1058785003,1082060425,0,91218680,False,Bicisenda Interparques (Sector Norte),cycleway,,642.153,"LINESTRING (-58.477281 -34.5500778, -58.4772294 -34.5502274, -58.4772137 -34.5503249, -58.4772348 -34.5503708, -58.4772987 -34.5505589, -58.4773982 -34.5507357, -58.4775052 -34.550899, -58.4776112 -34.5510055, -58.4777391 -34.5510959, -58.4779331 -34.5511998, -58.4784492 -34.5515748, -58.478592 -34.5516658, -58.4788172 -34.5517633, -58.4793054 -34.5519064, -58.4796206 -34.5519493, -58.4797183 -34.5519859, -58.4801415 -34.5520321, -58.4805787 -34.5520343, -58.4807701 -34.5520495, -58.4811553 -34.5519914, -58.4815415 -34.551905, -58.4819828 -34.5517603, -58.4820366 -34.5517218, -58.4822899 -34.5515328, -58.4824509 -34.5513473, -58.4825631 -34.5511213)",,,,,,,,
1058785003,1038868179,0,165273164,False,Bicisenda Interparques (Sector Norte),cycleway,,586.946,"LINESTRING (-58.477281 -34.5500778, -58.477199 -34.5500431, -58.4763423 -34.5498831, -58.475282 -34.5496582, -58.474284 -34.5494561, -58.4742163 -34.5494424, -58.4731727 -34.5492537, -58.4720934 -34.5490442, -58.4710592 -34.548823)",,,,,,,,
1058785003,1768289896,0,165273164,False,Bicisenda Interparques (Sector Norte),cycleway,,21.666,"LINESTRING (-58.477281 -34.5500778, -58.4773176 -34.5500072, -58.4773482 -34.5499436, -58.4773088 -34.549906)",,,,,,,,
1074582062,4562820191,0,165168989,False,Senderos para ciclistas,cycleway,,99.202,"LINESTRING (-58.4122339 -34.5722457, -58.4122717 -34.5722383, -58.412318 -34.5722543, -58.412519 -34.5724714, -58.412546 -34.5725005, -58.4125523 -34.5724968, -58.4126029 -34.5724635, -58.4126738 -34.5724206, -58.4127712 -34.5723565, -58.4128115 -34.5723211, -58.4128295 -34.5722985, -58.4127142 -34.572191, -58.4126699 -34.5721493)",,,,,,,,
1074582062,1131885211,0,220821411,False,Senderos para ciclistas,cycleway,,498.99,"LINESTRING (-58.4122339 -34.5722457, -58.4121336 -34.5722842, -58.4117911 -34.5724156, -58.4113152 -34.5726128, -58.411118 -34.5727343, -58.4110971 -34.5727472, -58.4110711 -34.5727632, -58.4106916 -34.5730792, -58.4104749 -34.5733324, -58.4103778 -34.5734459, -58.4102357 -34.5735644, -58.4101414 -34.5736429, -58.4100916 -34.5736795, -58.4097516 -34.573929, -58.4089787 -34.5742941, -58.4087345 -34.574455, -58.4083945 -34.5747993, -58.408382 -34.5748332, -58.4083486 -34.5750234, -58.4083859 -34.5751529)",,,,,,,,
1074582062,1131885211,1,"[97788106, 220821411]",False,Senderos para ciclistas,cycleway,,589.695,"LINESTRING (-58.4122339 -34.5722457, -58.4122083 -34.5722377, -58.4120485 -34.5721991, -58.4119005 -34.572166, -58.4118727 -34.572114, -58.411758 -34.5720565, -58.4116052 -34.5720546, -58.4113176 -34.5721397, -58.4109402 -34.5723938, -58.4090431 -34.5736973, -58.4079599 -34.5744769, -58.407908 -34.5745464, -58.4078909 -34.5746121, -58.4079241 -34.574726, -58.4079709 -34.5747793, -58.4080411 -34.5748179, -58.4081063 -34.5748334, -58.4082134 -34.5749801, -58.4083593 -34.5751263, -58.4083859 -34.5751529)",,,,,,,,
1074582067,1074582401,0,92625446,False,Senderos para ciclistas,cycleway,,866.6029999999998,"LINESTRING (-58.4123814 -34.5715516, -58.4124049 -34.571484, -58.4124866 -34.5713295, -58.4125917 -34.5711972, -58.4130919 -34.5708505, -58.4132686 -34.570725, -58.4161546 -34.5686762, -58.4163309 -34.5685442, -58.4164303 -34.5684699, -58.4167815 -34.568207, -58.4169268 -34.5681025, -58.4170172 -34.5679572, -58.4170831 -34.567744, -58.4172373 -34.5672501, -58.4175522 -34.5668938, -58.4186217 -34.5665427, -58.4188301 -34.566422, -58.4189969 -34.5663054)",,,,,,,,
1074582067,4562820191,0,"[459270698, 460652925]",False,Senderos para ciclistas,cycleway,,74.13300000000001,"LINESTRING (-58.4123814 -34.5715516, -58.4123706 -34.5716175, -58.412386 -34.5717277, -58.4124734 -34.5718318, -58.4125072 -34.5719136, -58.4125164 -34.5719405, -58.4125645 -34.5720502, -58.4126699 -34.5721493)",,,,,,,,
1074582067,4350630792,0,459270698,False,Senderos para ciclistas,cycleway,,130.301,"LINESTRING (-58.4123814 -34.5715516, -58.4123129 -34.5715227, -58.4122089 -34.5714772, -58.4120633 -34.5713282, -58.4120061 -34.5712728, -58.4119571 -34.5712228, -58.4118762 -34.5711757, -58.4117616 -34.5712729, -58.4115288 -34.5714531, -58.4113608 -34.5714925, -58.4112921 -34.5715102)",,,,,,,,
1074582118,181153286,0,"[250065027, 250065028, 92625446, 17494576, 165168126]",False,"['Avenida Belisario Roldán', 'Senderos para ciclistas']","['cycleway', 'tertiary']","['40', '60']",1497.2660000000003,"LINESTRING (-58.4197736 -34.5657182, -58.4197199 -34.5655709, -58.4196983 -34.565481, -58.4196408 -34.5654097, -58.419579 -34.5653804, -58.4194859 -34.5653527, -58.4180833 -34.5664035, -58.417943 -34.5665826, -58.417835 -34.5664125, -58.417719 -34.5661362, -58.4175259 -34.5657585, -58.4173119 -34.5655252, -58.4171099 -34.5653884, -58.4169643 -34.5653001, -58.4168695 -34.5652472, -58.4167635 -34.565202, -58.4165385 -34.5651224, -58.416353 -34.5650766, -58.4161237 -34.5650399, -58.4158106 -34.5650199, -58.4155606 -34.5650211, -58.4153008 -34.565043, -58.4150358 -34.5650902, -58.4148956 -34.56513, -58.4147 -34.565227, -58.4145385 -34.5653416, -58.414408 -34.5654699, -58.4143266 -34.565566, -58.4141743 -34.5657683, -58.4140657 -34.5659617, -58.4140028 -34.5661253, -58.4139516 -34.5663132, -58.4139304 -34.5665031, -58.4138802 -34.5666523, -58.4138086 -34.5667645, -58.4137103 -34.5668518, -58.4135974 -34.5669216, -58.4134813 -34.5669729, -58.4133271 -34.5670037, -58.4131959 -34.5670161, -58.4130407 -34.5670164, -58.4128913 -34.5669961, -58.4127966 -34.5669854, -58.4126898 -34.5669919, -58.4125744 -34.5670153, -58.4125172 -34.5670375, -58.4124468 -34.5670718, -58.4123486 -34.5671436, -58.4122807 -34.5672198, -58.4122334 -34.5673027, -58.4122025 -34.5674198, -58.4122039 -34.5675505, -58.4122645 -34.5680293, -58.4123007 -34.5681853, -58.4123619 -34.5683885, -58.4123817 -34.5684287, -58.4124507 -34.5685725, -58.4125438 -34.5687274, -58.412574 -34.5687776, -58.4126881 -34.5689538, -58.4128044 -34.5691178, -58.4128464 -34.5691776, -58.4128813 -34.5692311, -58.4129194 -34.5693534, -58.4129406 -34.5694537, -58.4129508 -34.5695574, -58.4129465 -34.5696739, -58.4129374 -34.569775, -58.412909 -34.5698945, -58.4128388 -34.57007, -58.4126979 -34.570293, -58.4125444 -34.5704707, -58.4124829 -34.570526, -58.4120609 -34.5707822, -58.4116926 -34.5710214, -58.4116596 -34.5710459, -58.4115311 -34.5711463)",2,,,,,,,
1074582118,1074582401,0,92625446,False,Senderos para ciclistas,cycleway,,97.083,"LINESTRING (-58.4197736 -34.5657182, -58.419597 -34.5658028, -58.4189969 -34.5663054)",,,,,,,,
1074582118,1074582345,0,97912206,False,Senderos para ciclistas,cycleway,,60.425999999999995,"LINESTRING (-58.4197736 -34.5657182, -58.4198785 -34.5656827, -58.4200655 -34.5656263, -58.4201539 -34.5655957, -58.4202979 -34.5655469, -58.4203928 -34.5655365)",,,,,,,,
1074582245,1131885211,0,220821410,False,Senderos para ciclistas,cycleway,,242.57799999999997,"LINESTRING (-58.4099457 -34.5768714, -58.4099218 -34.5768202, -58.4098732 -34.5766321, -58.4097976 -34.5764994, -58.4097265 -34.5764141, -58.4094253 -34.5760979, -58.4094014 -34.5760728, -58.4090924 -34.5758481, -58.4085742 -34.575396, -58.4084631 -34.575277, -58.4083859 -34.5751529)",,,,,,,,
1074582245,649544116,0,"[785165882, 463680556]",False,Ciclovía del Libertador,cycleway,,646.2239999999999,"LINESTRING (-58.4099457 -34.5768714, -58.4099269 -34.5768845, -58.4098147 -34.5769341, -58.4097437 -34.5769758, -58.4097367 -34.5770636, -58.4096877 -34.5771453, -58.4096354 -34.5771688, -58.40786 -34.5779651, -58.4077665 -34.5780092, -58.406826 -34.5784953, -58.4067482 -34.5784831, -58.40668 -34.5785153, -58.4066275 -34.5785505, -58.4066449 -34.5785902, -58.4066275 -34.5786344, -58.4056308 -34.5794413, -58.404485 -34.5803265)",,,,,,,,
1074582245,615018609,0,785165883,False,Ciclovía del Libertador,cycleway,,332.175,"LINESTRING (-58.4099457 -34.5768714, -58.4100385 -34.5769016, -58.410101 -34.5768686, -58.4103264 -34.5767177, -58.4104131 -34.5766916, -58.4104708 -34.5766742, -58.4106929 -34.5765766, -58.4108712 -34.5764969, -58.4116679 -34.5761373, -58.412533 -34.575748, -58.4131135 -34.5754881)",,,,,,,,
1074582260,2152902136,0,205313299,False,Ciclovía del Libertador,cycleway,,8.951,"LINESTRING (-58.4241922 -34.5705862, -58.4241207 -34.5705313)",,,,,,,,
1074582312,1239327245,0,463680549,False,Ciclovía del Libertador,cycleway,,23.284,"LINESTRING (-58.421663 -34.5715525, -58.4218895 -34.5714573)",,,,,,,,
1074582312,305910283,0,515964046,False,Avenida Infanta Isabel,residential,30,11.999,"LINESTRING (-58.421663 -34.5715525, -58.4216744 -34.57166)",2,,,,,,,
1074582312,290552113,0,515964046,False,Avenida Infanta Isabel,residential,30,30.225,"LINESTRING (-58.421663 -34.5715525, -58.4215675 -34.5712923)",2,,,,,,,
1074582312,615018609,0,"[785165883, 463680549]",False,Ciclovía del Libertador,cycleway,,931.4140000000006,"LINESTRING (-58.421663 -34.5715525, -58.4215403 -34.571614, -58.421101 -34.5718219, -58.4207736 -34.5719743, -58.4205545 -34.5720774, -58.4202978 -34.5721971, -58.4202276 -34.5722276, -58.4201506 -34.5722624, -58.419898 -34.5723764, -58.4195654 -34.5725248, -58.4193126 -34.5726373, -58.4192253 -34.5726752, -58.4188944 -34.5728189, -58.4186387 -34.5729298, -58.4183384 -34.5730602, -58.4179289 -34.5732435, -58.4178657 -34.5732681, -58.4177388 -34.5733177, -58.4175969 -34.5733799, -58.4175314 -34.5734088, -58.4175153 -34.5734529, -58.4168694 -34.5737628, -58.416733 -34.5738283, -58.4159155 -34.5742206, -58.4158285 -34.5742574, -58.415727 -34.5743075, -58.4152962 -34.5744104, -58.415228 -34.5744117, -58.4152518 -34.5743663, -58.4152091 -34.5743218, -58.415171 -34.5742801, -58.4151284 -34.5743177, -58.4150911 -34.5743544, -58.4149772 -34.5743892, -58.4148847 -34.5743953, -58.4148016 -34.5744787, -58.414596 -34.57461, -58.4145089 -34.5746234, -58.4144577 -34.5746874, -58.4143663 -34.5748964, -58.4143227 -34.5749548, -58.4140441 -34.5750758, -58.4135661 -34.5752835, -58.4133596 -34.5753732, -58.4131941 -34.5754505, -58.4131135 -34.5754881)",,,,,,,,
1074582345,1131884943,0,97788046,False,Senderos para ciclistas,cycleway,,121.495,"LINESTRING (-58.4203928 -34.5655365, -58.4204338 -34.5654551, -58.4204666 -34.5654159, -58.4205559 -34.5653473, -58.4210082 -34.5651553, -58.4214846 -34.5649621)",,,,,,,,
1074582345,1074582118,0,97912206,False,Senderos para ciclistas,cycleway,,60.425999999999995,"LINESTRING (-58.4203928 -34.5655365, -58.4202979 -34.5655469, -58.4201539 -34.5655957, -58.4200655 -34.5656263, -58.4198785 -34.5656827, -58.4197736 -34.5657182)",,,,,,,,
1074582345,1125823257,0,97912206,False,Senderos para ciclistas,cycleway,,630.903,"LINESTRING (-58.4203928 -34.5655365, -58.4203866 -34.5655934, -58.4203952 -34.5656433, -58.4204205 -34.5657013, -58.4204636 -34.5657763, -58.4204296 -34.5658691, -58.4204536 -34.5659539, -58.4206125 -34.5661871, -58.421902 -34.5683567, -58.4221292 -34.5687158, -58.4231123 -34.5697846, -58.4237929 -34.5703682)",,,,,,,,
1074582401,177192362,0,28709768,False,,footway,,27.881,"LINESTRING (-58.4189969 -34.5663054, -58.4186927 -34.5663164)",,,,,,,,
1074582401,1074582118,0,92625446,False,Senderos para ciclistas,cycleway,,97.083,"LINESTRING (-58.4189969 -34.5663054, -58.419597 -34.5658028, -58.4197736 -34.5657182)",,,,,,,,
1074582401,1074582067,0,92625446,False,Senderos para ciclistas,cycleway,,866.6029999999998,"LINESTRING (-58.4189969 -34.5663054, -58.4188301 -34.566422, -58.4186217 -34.5665427, -58.4175522 -34.5668938, -58.4172373 -34.5672501, -58.4170831 -34.567744, -58.4170172 -34.5679572, -58.4169268 -34.5681025, -58.4167815 -34.568207, -58.4164303 -34.5684699, -58.4163309 -34.5685442, -58.4161546 -34.5686762, -58.4132686 -34.570725, -58.4130919 -34.5708505, -58.4125917 -34.5711972, -58.4124866 -34.5713295, -58.4124049 -34.571484, -58.4123814 -34.5715516)",,,,,,,,
1074582401,315591199,0,28709768,False,,footway,,37.674,"LINESTRING (-58.4189969 -34.5663054, -58.4193424 -34.5662608, -58.4193953 -34.5662346)",,,,,,,,
1075314496,5483548932,0,165167758,False,Senderos para ciclistas,cycleway,,5.903,"LINESTRING (-58.427429 -34.5593619, -58.4274745 -34.5593243)",,,,,,,,
1075314496,89297933,0,218670480,False,Avenida de los Ombúes,secondary,60,12.616,"LINESTRING (-58.427429 -34.5593619, -58.4273329 -34.5592806)",,,,,,,,
1075314496,1131884943,0,"[97788046, 165167758]",False,Senderos para ciclistas,cycleway,,858.018,"LINESTRING (-58.427429 -34.5593619, -58.4261587 -34.5603746, -58.4241156 -34.5619723, -58.4241982 -34.5620319, -58.424253 -34.5620751, -58.4242633 -34.5620828, -58.4239649 -34.5622952, -58.4239487 -34.5623067, -58.4236167 -34.5625714, -58.4235443 -34.5626707, -58.4235082 -34.5627219, -58.4234317 -34.5628604, -58.4227814 -34.5639576, -58.4227438 -34.5640328, -58.4226965 -34.5641079, -58.4225612 -34.5642742, -58.4224443 -34.5644199, -58.4223608 -34.5644876, -58.422252 -34.5645717, -58.4221173 -34.5646562, -58.4220059 -34.5647222, -58.4218261 -34.5648144, -58.4214846 -34.5649621)",,,,,,,,
1075314634,4780293149,0,"[485251214, 165165983]",False,Bicisenda Costanera,cycleway,,710.7929999999998,"LINESTRING (-58.4391166 -34.5453423, -58.4389798 -34.5452931, -58.4388089 -34.5451357, -58.4387174 -34.5450389, -58.4386709 -34.544936, -58.4386371 -34.5448103, -58.4386103 -34.5446557, -58.4385663 -34.5444721, -58.4384643 -34.544191, -58.4384368 -34.54409, -58.4383544 -34.5439485, -58.4381961 -34.543732, -58.437995 -34.5434757, -58.4378313 -34.5432879, -58.4376898 -34.5431278, -58.4376248 -34.5430302, -58.4376325 -34.5429557, -58.4377022 -34.5428751, -58.4378269 -34.542822, -58.4378888 -34.5428132, -58.4378856 -34.5428605, -58.4380921 -34.5428649, -58.4384435 -34.5429035, -58.4393125 -34.542898, -58.439587 -34.542814, -58.4397127 -34.5428085, -58.4405115 -34.5428129, -58.4405893 -34.5428141, -58.4406751 -34.5428538, -58.4408708 -34.5430094, -58.4410413 -34.5431343, -58.4411207 -34.5431568, -58.4412102 -34.5431698, -58.4414972 -34.5432128, -58.4417285 -34.5432073)",,,,,,,,
1075314634,4780293149,1,225191610,False,,cycleway,,481.824,"LINESTRING (-58.4391166 -34.5453423, -58.4392272 -34.5453533, -58.4392726 -34.5453537, -58.4393234 -34.5452926, -58.439682 -34.5452991, -58.4397591 -34.5453019, -58.440905 -34.5453242, -58.4409788 -34.5453025, -58.4410078 -34.5452547, -58.4409379 -34.5442039, -58.440899 -34.5437889, -58.4408642 -34.5433796, -58.4408598 -34.5432736, -58.4415998 -34.5432487, -58.4417285 -34.5432073)",,,,,,,,
1075314634,1131882961,0,"[96081635, 275862281, 300692270, 165165983, 96081758, 96081759]",False,"['Bicisenda Costanera', 'Senderos para ciclistas']","['cycleway', 'footway']",,699.631,"LINESTRING (-58.4391166 -34.5453423, -58.4391284 -34.5454177, -58.439113 -34.545505, -58.4389832 -34.5455662, -58.438806 -34.5457213, -58.4387522 -34.5458182, -58.4386704 -34.5462979, -58.4385751 -34.5466172, -58.4384406 -34.5469461, -58.438425 -34.5470309, -58.4383588 -34.547086, -58.4382783 -34.5471324, -58.4381139 -34.5473987, -58.43814 -34.5474369, -58.4381689 -34.5474746, -58.4381341 -34.5475613, -58.4380278 -34.547682, -58.4380345 -34.5477644, -58.438059 -34.5478381, -58.4382026 -34.5479796, -58.4384578 -34.5478293, -58.4382858 -34.5476298, -58.4382652 -34.5476331, -58.4384138 -34.5478075, -58.4383981 -34.5478224, -58.4382442 -34.5476368, -58.4382264 -34.5476428, -58.4385469 -34.5480307, -58.4386608 -34.5481687, -58.438879 -34.5484491, -58.4387238 -34.5485199, -58.4387127 -34.5487674, -58.4387233 -34.5487872, -58.4387445 -34.5487808, -58.4387463 -34.5487496, -58.4387526 -34.5485529, -58.4389025 -34.5484734, -58.4390276 -34.5484264, -58.4391001 -34.5484227, -58.439304 -34.5485102, -58.4393608 -34.5485133, -58.4394539 -34.5486162)",,,,yes,,,,
1075947637,1216708959,0,"[178931830, 165275871]",False,Bicisenda Interparques (Sector Norte),cycleway,,363.008,"LINESTRING (-58.4695449 -34.5918528, -58.4697053 -34.5918659, -58.4698072 -34.5921176, -58.4698608 -34.5921573, -58.4701585 -34.5921657, -58.4731331 -34.5922501, -58.4732669 -34.5922695)",,,,,,,,
1082060425,1768289895,0,91218680,False,Bicisenda Interparques (Sector Norte),cycleway,,223.111,"LINESTRING (-58.4825631 -34.5511213, -58.4825208 -34.5508615, -58.4822741 -34.5502783, -58.4820005 -34.5499513, -58.4814223 -34.5496293, -58.481344 -34.5494886)",,,,,,,,
1082060425,1058785003,0,91218680,False,Bicisenda Interparques (Sector Norte),cycleway,,642.153,"LINESTRING (-58.4825631 -34.5511213, -58.4824509 -34.5513473, -58.4822899 -34.5515328, -58.4820366 -34.5517218, -58.4819828 -34.5517603, -58.4815415 -34.551905, -58.4811553 -34.5519914, -58.4807701 -34.5520495, -58.4805787 -34.5520343, -58.4801415 -34.5520321, -58.4797183 -34.5519859, -58.4796206 -34.5519493, -58.4793054 -34.5519064, -58.4788172 -34.5517633, -58.478592 -34.5516658, -58.4784492 -34.5515748, -58.4779331 -34.5511998, -58.4777391 -34.5510959, -58.4776112 -34.5510055, -58.4775052 -34.550899, -58.4773982 -34.5507357, -58.4772987 -34.5505589, -58.4772348 -34.5503708, -58.4772137 -34.5503249, -58.4772294 -34.5502274, -58.477281 -34.5500778)",,,,,,,,
1082060425,241914773,0,165273255,False,Bicisenda Interparques (Sector Norte),cycleway,,29.206,"LINESTRING (-58.4825631 -34.5511213, -58.4826379 -34.5510896, -58.482752 -34.5512586)",,,,,,,,
1113144620,4688136925,0,474972787,False,Paseo Marítimo Buenos Aires Playa,cycleway,,18.811,"LINESTRING (-58.4538788 -34.5310167, -58.4536749 -34.5309966)",,,,,,,,
1113144620,4689855262,0,474972787,False,Paseo Marítimo Buenos Aires Playa,cycleway,,2.327,"LINESTRING (-58.4538788 -34.5310167, -58.4539035 -34.5310216)",,,,,,,,
1113144620,1113158549,0,"[96075266, 474972796]",False,"['Paseo Marítimo Buenos Aires Playa', 'Bicisenda Costanera']",cycleway,,859.77,"LINESTRING (-58.4538788 -34.5310167, -58.4538127 -34.5311309, -58.453806 -34.5311894, -58.4538302 -34.5312414, -58.4538771 -34.5312679, -58.4546999 -34.531631, -58.4607382 -34.534295, -58.4609821 -34.5343798, -58.4610187 -34.5344438, -58.4610387 -34.5345643, -58.460636 -34.5350905)",,,,,,,,
1113158549,1113144620,0,"[96075266, 474972796]",False,"['Paseo Marítimo Buenos Aires Playa', 'Bicisenda Costanera']",cycleway,,859.77,"LINESTRING (-58.460636 -34.5350905, -58.4610387 -34.5345643, -58.4610187 -34.5344438, -58.4609821 -34.5343798, -58.4607382 -34.534295, -58.4546999 -34.531631, -58.4538771 -34.5312679, -58.4538302 -34.5312414, -58.453806 -34.5311894, -58.4538127 -34.5311309, -58.4538788 -34.5310167)",,,,,,,,
