u,v,key,osmid,oneway,lanes,highway,length,geometry,maxspeed,name,ref,bridge,access
2690682576,2690682571,0,263740851,False,,cycleway,45.543,"LINESTRING (-83.2512261 42.3556849, -83.2515004 42.355329)",,,,,
2690682576,2690682579,0,263740851,False,,cycleway,44.688,"LINESTRING (-83.2512261 42.3556849, -83.2509483 42.3560304)",,,,,
2690682577,2690682578,0,263446539,False,,cycleway,43.442,"LINESTRING (-83.2601264 42.3558079, -83.26061319999999 42.3559603)",,,,,
2690682577,2690682575,0,263446539,False,,cycleway,41.035,"LINESTRING (-83.2601264 42.3558079, -83.2596781 42.3556453)",,,,,
2690682578,2690682580,0,263446539,False,,cycleway,22.643,"LINESTRING (-83.26061319999999 42.3559603, -83.260858 42.3560538)",,,,,
2690682578,2690682577,0,263446539,False,,cycleway,43.442,"LINESTRING (-83.26061319999999 42.3559603, -83.2601264 42.3558079)",,,,,
2690682579,2690682576,0,263740851,False,,cycleway,44.688,"LINESTRING (-83.2509483 42.3560304, -83.2512261 42.3556849)",,,,,
2690682579,2690682583,0,263740851,False,,cycleway,32.77,"LINESTRING (-83.2509483 42.3560304, -83.25073930000001 42.3562814)",,,,,
2690682580,2690682581,0,263446539,False,,cycleway,18.063,"LINESTRING (-83.260858 42.3560538, -83.261045 42.3561392)",,,,,
2690682580,2690682578,0,263446539,False,,cycleway,22.643,"LINESTRING (-83.260858 42.3560538, -83.26061319999999 42.3559603)",,,,,
2690682581,2690682582,0,263446539,False,,cycleway,19.849,"LINESTRING (-83.261045 42.3561392, -83.26122650000001 42.356257)",,,,,
2690682581,2690682580,0,263446539,False,,cycleway,18.063,"LINESTRING (-83.261045 42.3561392, -83.260858 42.3560538)",,,,,
2690682582,2690682586,0,263446539,False,,cycleway,32.774,"LINESTRING (-83.26122650000001 42.356257, -83.2614658 42.3564928)",,,,,
2690682582,2690682581,0,263446539,False,,cycleway,19.849,"LINESTRING (-83.26122650000001 42.356257, -83.261045 42.3561392)",,,,,
2690682583,2690682579,0,263740851,False,,cycleway,32.77,"LINESTRING (-83.25073930000001 42.3562814, -83.2509483 42.3560304)",,,,,
2690682583,2690682587,0,263740851,False,,cycleway,31.488,"LINESTRING (-83.25073930000001 42.3562814, -83.25054950000001 42.3565274)",,,,,
2690682586,2690682589,0,263446539,False,,cycleway,22.992,"LINESTRING (-83.2614658 42.3564928, -83.26160609999999 42.3566717)",,,,,
2690682586,2690682582,0,263446539,False,,cycleway,32.774,"LINESTRING (-83.2614658 42.3564928, -83.26122650000001 42.356257)",,,,,
2690682587,2690682583,0,263740851,False,,cycleway,31.488,"LINESTRING (-83.25054950000001 42.3565274, -83.25073930000001 42.3562814)",,,,,
2690682587,2690682588,0,263740851,False,,cycleway,16.66,"LINESTRING (-83.25054950000001 42.3565274, -83.250478 42.3566676)",,,,,
2690682588,2690682587,0,263740851,False,,cycleway,16.66,"LINESTRING (-83.250478 42.3566676, -83.25054950000001 42.3565274)",,,,,
2690682588,2690682590,0,263740851,False,,cycleway,15.228,"LINESTRING (-83.250478 42.3566676, -83.2504587 42.3568038)",,,,,
2690682589,2690682591,0,263446539,False,,cycleway,21.597,"LINESTRING (-83.26160609999999 42.3566717, -83.2616776 42.3568586)",,,,,
2690682589,2690682586,0,263446539,False,,cycleway,22.992,"LINESTRING (-83.26160609999999 42.3566717, -83.2614658 42.3564928)",,,,,
2690682590,2690682588,0,263740851,False,,cycleway,15.228,"LINESTRING (-83.2504587 42.3568038, -83.250478 42.3566676)",,,,,
2690682590,2690682599,0,263740851,False,,cycleway,46.815,"LINESTRING (-83.2504587 42.3568038, -83.2504807 42.3572245)",,,,,
2690682591,2690682593,0,263446539,False,,cycleway,9.297,"LINESTRING (-83.2616776 42.3568586, -83.2616968 42.356941)",,,,,
2690682591,2690682589,0,263446539,False,,cycleway,21.597,"LINESTRING (-83.2616776 42.3568586, -83.26160609999999 42.3566717)",,,,,
2690682593,2690682603,0,263446535,False,,cycleway,46.359,"LINESTRING (-83.2616968 42.356941, -83.26171890000001 42.3573576)",,,,yes,
2690682593,2690682591,0,263446539,False,,cycleway,9.297,"LINESTRING (-83.2616968 42.356941, -83.2616776 42.3568586)",,,,,
2690682599,2690682590,0,263740851,False,,cycleway,46.815,"LINESTRING (-83.2504807 42.3572245, -83.2504587 42.3568038)",,,,,
2690682599,2690682601,0,263740851,False,,cycleway,9.363,"LINESTRING (-83.2504807 42.3572245, -83.25048630000001 42.3573086)",,,,,
2690682601,2690682599,0,263740851,False,,cycleway,9.363,"LINESTRING (-83.25048630000001 42.3573086, -83.2504807 42.3572245)",,,,,
2690682601,2690682606,0,263740851,False,,cycleway,11.477,"LINESTRING (-83.25048630000001 42.3573086, -83.2504972 42.3574115)",,,,,
2690682603,2690682607,0,263446532,False,,cycleway,13.955,"LINESTRING (-83.26171890000001 42.3573576, -83.26164730000001 42.3574714)",,,,,
2690682603,2690682593,0,263446535,False,,cycleway,46.359,"LINESTRING (-83.26171890000001 42.3573576, -83.2616968 42.356941)",,,,yes,
2690682606,2690682601,0,263740851,False,,cycleway,11.477,"LINESTRING (-83.2504972 42.3574115, -83.25048630000001 42.3573086)",,,,,
2690682606,2690682608,0,263740851,False,,cycleway,24.861,"LINESTRING (-83.2504972 42.3574115, -83.2505055 42.357635)",,,,,
2690682607,2690682609,0,263446532,False,,cycleway,21.836,"LINESTRING (-83.26164730000001 42.3574714, -83.2616171 42.3576665)",,,,,
2690682607,2690682603,0,263446532,False,,cycleway,13.955,"LINESTRING (-83.26164730000001 42.3574714, -83.26171890000001 42.3573576)",,,,,
2690682608,2690682606,0,263740851,False,,cycleway,24.861,"LINESTRING (-83.2505055 42.357635, -83.2504972 42.3574115)",,,,,
2690682608,2690682612,0,263740851,False,,cycleway,29.847,"LINESTRING (-83.2505055 42.357635, -83.2505165 42.3579033)",,,,,
2690682609,2690682610,0,263446532,False,,cycleway,16.971,"LINESTRING (-83.2616171 42.3576665, -83.26162530000001 42.357819)",,,,,
2690682609,2690682607,0,263446532,False,,cycleway,21.836,"LINESTRING (-83.2616171 42.3576665, -83.26164730000001 42.3574714)",,,,,
2690682610,2690682615,0,263446532,False,,cycleway,15.722,"LINESTRING (-83.26162530000001 42.357819, -83.2616501 42.3579592)",,,,,
2690682610,2690682609,0,263446532,False,,cycleway,16.971,"LINESTRING (-83.26162530000001 42.357819, -83.2616171 42.3576665)",,,,,
2690682612,2690682608,0,263740851,False,,cycleway,29.847,"LINESTRING (-83.2505165 42.3579033, -83.2505055 42.357635)",,,,,
2690682612,2690682621,0,263740851,False,,cycleway,22.428,"LINESTRING (-83.2505165 42.3579033, -83.2505357 42.3581045)",,,,,
2690682615,2690682616,0,263446532,False,,cycleway,13.879,"LINESTRING (-83.2616501 42.3579592, -83.26175189999999 42.3580588)",,,,,
2690682615,2690682610,0,263446532,False,,cycleway,15.722,"LINESTRING (-83.2616501 42.3579592, -83.26162530000001 42.357819)",,,,,
2690682616,2690682623,0,263446532,False,,cycleway,19.884,"LINESTRING (-83.26175189999999 42.3580588, -83.2619471 42.3581645)",,,,,
2690682616,2690682615,0,263446532,False,,cycleway,13.879,"LINESTRING (-83.26175189999999 42.3580588, -83.2616501 42.3579592)",,,,,
2690682621,2690682612,0,263740851,False,,cycleway,22.428,"LINESTRING (-83.2505357 42.3581045, -83.2505165 42.3579033)",,,,,
2690682621,2690682629,0,263740851,False,,cycleway,21.381,"LINESTRING (-83.2505357 42.3581045, -83.2505963 42.3582915)",,,,,
2690682623,2690682628,0,263446532,False,,cycleway,21.499,"LINESTRING (-83.2619471 42.3581645, -83.2621644 42.3582722)",,,,,
2690682623,2690682616,0,263446532,False,,cycleway,19.884,"LINESTRING (-83.2619471 42.3581645, -83.26175189999999 42.3580588)",,,,,
2690682628,2690682632,0,263446532,False,,cycleway,18.901,"LINESTRING (-83.2621644 42.3582722, -83.26237070000001 42.3583474)",,,,,
2690682628,2690682623,0,263446532,False,,cycleway,21.499,"LINESTRING (-83.2621644 42.3582722, -83.2619471 42.3581645)",,,,,
2690682629,2690682621,0,263740851,False,,cycleway,21.381,"LINESTRING (-83.2505963 42.3582915, -83.2505357 42.3581045)",,,,,
2690682629,2692177622,0,263740851,False,,cycleway,6.501,"LINESTRING (-83.2505963 42.3582915, -83.2506161 42.3583481)",,,,,
2690682632,2690682633,0,263446532,False,,cycleway,17.485,"LINESTRING (-83.26237070000001 42.3583474, -83.26256050000001 42.3584185)",,,,,
2690682632,2690682628,0,263446532,False,,cycleway,18.901,"LINESTRING (-83.26237070000001 42.3583474, -83.2621644 42.3582722)",,,,,
2690682633,2690682635,0,263446532,False,,cycleway,43.736,"LINESTRING (-83.26256050000001 42.3584185, -83.26305000000001 42.358573)",,,,,
2690682633,2690682632,0,263446532,False,,cycleway,17.485,"LINESTRING (-83.26256050000001 42.3584185, -83.26237070000001 42.3583474)",,,,,
2690682634,2692177622,0,263740851,False,,cycleway,15.204,"LINESTRING (-83.2506623 42.3584805, -83.2506161 42.3583481)",,,,,
2690682634,2690682637,0,263740851,False,,cycleway,27.955,"LINESTRING (-83.2506623 42.3584805, -83.25074480000001 42.3587244)",,,,,
2690682635,2690682636,0,263446532,False,,cycleway,33.37,"LINESTRING (-83.26305000000001 42.358573, -83.26341859999999 42.358699)",,,,,
2690682635,2690682633,0,263446532,False,,cycleway,43.736,"LINESTRING (-83.26305000000001 42.358573, -83.26256050000001 42.3584185)",,,,,
2690682636,2690682638,0,263446532,False,,cycleway,28.476,"LINESTRING (-83.26341859999999 42.358699, -83.2636991 42.3588494)",,,,,
2690682636,2690682635,0,263446532,False,,cycleway,33.37,"LINESTRING (-83.26341859999999 42.358699, -83.26305000000001 42.358573)",,,,,
2690682637,2690682634,0,263740851,False,,cycleway,27.955,"LINESTRING (-83.25074480000001 42.3587244, -83.2506623 42.3584805)",,,,,
2690682637,2690682639,0,263740851,False,,cycleway,16.236,"LINESTRING (-83.25074480000001 42.3587244, -83.250775 42.3588687)",,,,,
2690682638,2690682645,0,263446532,False,,cycleway,28.291,"LINESTRING (-83.2636991 42.3588494, -83.26394670000001 42.3590262)",,,,,
2690682638,2690682636,0,263446532,False,,cycleway,28.476,"LINESTRING (-83.2636991 42.3588494, -83.26341859999999 42.358699)",,,,,
2690682639,2690682637,0,263740851,False,,cycleway,16.236,"LINESTRING (-83.250775 42.3588687, -83.25074480000001 42.3587244)",,,,,
2690682639,2690682644,0,263740851,False,,cycleway,14.979,"LINESTRING (-83.250775 42.3588687, -83.25073930000001 42.3590008)",,,,,
2690682644,2690682639,0,263740851,False,,cycleway,14.979,"LINESTRING (-83.25073930000001 42.3590008, -83.250775 42.3588687)",,,,,
2690682644,2690682652,0,263740851,False,,cycleway,18.656,"LINESTRING (-83.25073930000001 42.3590008, -83.2506953 42.3591654)",,,,,
2690682645,2690682655,0,263446532,False,,cycleway,27.115,"LINESTRING (-83.26394670000001 42.3590262, -83.26415849999999 42.3592132)",,,,,
2690682645,2690682638,0,263446532,False,,cycleway,28.291,"LINESTRING (-83.26394670000001 42.3590262, -83.2636991 42.3588494)",,,,,
2690682652,2690682644,0,263740851,False,,cycleway,18.656,"LINESTRING (-83.2506953 42.3591654, -83.25073930000001 42.3590008)",,,,,
2690682652,2690682658,0,263740851,False,,cycleway,12.09,"LINESTRING (-83.2506953 42.3591654, -83.25066080000001 42.3592711)",,,,,
2690682655,2690682660,0,263446532,False,,cycleway,35.062,"LINESTRING (-83.26415849999999 42.3592132, -83.2643537 42.3594936)",,,,,
2690682655,2690682645,0,263446532,False,,cycleway,27.115,"LINESTRING (-83.26415849999999 42.3592132, -83.26394670000001 42.3590262)",,,,,
2690682658,2690682652,0,263740851,False,,cycleway,12.09,"LINESTRING (-83.25066080000001 42.3592711, -83.2506953 42.3591654)",,,,,
2690682658,2690682659,0,263740851,False,,cycleway,24.494,"LINESTRING (-83.25066080000001 42.3592711, -83.25057700000001 42.3594825)",,,,,
2690682659,2690682658,0,263740851,False,,cycleway,24.494,"LINESTRING (-83.25057700000001 42.3594825, -83.25066080000001 42.3592711)",,,,,
2690682659,2690682666,0,263740851,False,,cycleway,23.403,"LINESTRING (-83.25057700000001 42.3594825, -83.2505137 42.3596877)",,,,,
2690682660,2690682667,0,263446532,False,,cycleway,22.099,"LINESTRING (-83.2643537 42.3594936, -83.26441149999999 42.3596877)",,,,,
2690682660,2690682655,0,263446532,False,,cycleway,35.062,"LINESTRING (-83.2643537 42.3594936, -83.26415849999999 42.3592132)",,,,,
2690682666,2690682659,0,263740851,False,,cycleway,23.403,"LINESTRING (-83.2505137 42.3596877, -83.25057700000001 42.3594825)",,,,,
2690682666,2690682671,0,263740851,False,,cycleway,16.136,"LINESTRING (-83.2505137 42.3596877, -83.2504752 42.35983)",,,,,
2690682667,2690682678,0,263446532,False,,cycleway,20.813,"LINESTRING (-83.26441149999999 42.3596877, -83.26440049999999 42.3598747)",,,,,
2690682667,2690682660,0,263446532,False,,cycleway,22.099,"LINESTRING (-83.26441149999999 42.3596877, -83.2643537 42.3594936)",,,,,
2690682671,2690682666,0,263740851,False,,cycleway,16.136,"LINESTRING (-83.2504752 42.35983, -83.2505137 42.3596877)",,,,,
2690682671,2690682683,0,263740851,False,,cycleway,23.858,"LINESTRING (-83.2504752 42.35983, -83.250445 42.3600434)",,,,,
2690682678,2690682684,0,263446532,False,,cycleway,30.614,"LINESTRING (-83.26440049999999 42.3598747, -83.2643455 42.360147)",,,,,
2690682678,2690682667,0,263446532,False,,cycleway,20.813,"LINESTRING (-83.26440049999999 42.3598747, -83.26441149999999 42.3596877)",,,,,
2690682683,2690682671,0,263740851,False,,cycleway,23.858,"LINESTRING (-83.250445 42.3600434, -83.2504752 42.35983)",,,,,
2690682683,2690682685,0,263740851,False,,cycleway,17.222,"LINESTRING (-83.250445 42.3600434, -83.25037620000001 42.3601897)",,,,,
2690682684,2690682687,0,263446532,False,,cycleway,23.197,"LINESTRING (-83.2643455 42.360147, -83.2642822 42.3603503)",,,,,
2690682684,2690682678,0,263446532,False,,cycleway,30.614,"LINESTRING (-83.2643455 42.360147, -83.26440049999999 42.3598747)",,,,,
2690682685,2690682683,0,263740851,False,,cycleway,17.222,"LINESTRING (-83.25037620000001 42.3601897, -83.250445 42.3600434)",,,,,
2690682685,2690682686,0,263740851,False,,cycleway,13.606,"LINESTRING (-83.25037620000001 42.3601897, -83.25028 42.3602893)",,,,,
2690682686,2690682685,0,263740851,False,,cycleway,13.606,"LINESTRING (-83.25028 42.3602893, -83.25037620000001 42.3601897)",,,,,
2690682686,2692177679,0,263740851,False,,cycleway,8.427,"LINESTRING (-83.25028 42.3602893, -83.2502121 42.3603461)",,,,,
2690682687,2690682691,0,263446532,False,,cycleway,24.89,"LINESTRING (-83.2642822 42.3603503, -83.2641199 42.3605393)",,,,,
2690682687,2690682684,0,263446532,False,,cycleway,23.197,"LINESTRING (-83.2642822 42.3603503, -83.2643455 42.360147)",,,,,
2690682688,2692177679,0,263740851,False,,cycleway,12.071,"LINESTRING (-83.2501149 42.3604275, -83.2502121 42.3603461)",,,,,
2690682688,2690682692,0,263740851,False,,cycleway,21.79,"LINESTRING (-83.2501149 42.3604275, -83.24994169999999 42.3605759)",,,,,
2690682691,2690682698,0,263446532,False,,cycleway,22.461,"LINESTRING (-83.2641199 42.3605393, -83.26395770000001 42.3607019)",,,,,
2690682691,2690682687,0,263446532,False,,cycleway,24.89,"LINESTRING (-83.2641199 42.3605393, -83.2642822 42.3603503)",,,,,
2690682692,2690682688,0,263740851,False,,cycleway,21.79,"LINESTRING (-83.24994169999999 42.3605759, -83.2501149 42.3604275)",,,,,
2690682692,2690682696,0,263740851,False,,cycleway,13.175,"LINESTRING (-83.24994169999999 42.3605759, -83.2498592 42.3606775)",,,,,
2690682696,2690682692,0,263740851,False,,cycleway,13.175,"LINESTRING (-83.2498592 42.3606775, -83.24994169999999 42.3605759)",,,,,
2690682696,2690682699,0,263740851,False,,cycleway,16.634,"LINESTRING (-83.2498592 42.3606775, -83.2497106 42.3607791)",,,,,
2690682698,2690682703,0,263446532,False,,cycleway,34.4,"LINESTRING (-83.26395770000001 42.3607019, -83.2636771 42.3609315)",,,,,
2690682698,2690682691,0,263446532,False,,cycleway,22.461,"LINESTRING (-83.26395770000001 42.3607019, -83.2641199 42.3605393)",,,,,
2690682699,2690682696,0,263740851,False,,cycleway,16.634,"LINESTRING (-83.2497106 42.3607791, -83.2498592 42.3606775)",,,,,
2690682699,2690682700,0,263740851,False,,cycleway,14.583,"LINESTRING (-83.2497106 42.3607791, -83.2495759 42.3608645)",,,,,
2690682700,2690682699,0,263740851,False,,cycleway,14.583,"LINESTRING (-83.2495759 42.3608645, -83.2497106 42.3607791)",,,,,
2690682700,2690682706,0,263740851,False,,cycleway,14.901,"LINESTRING (-83.2495759 42.3608645, -83.24953189999999 42.3609945)",,,,,
2690682703,2690682707,0,263446532,False,,cycleway,16.413,"LINESTRING (-83.2636771 42.3609315, -83.26355340000001 42.3610474)",,,,,
2690682703,2690682698,0,263446532,False,,cycleway,34.4,"LINESTRING (-83.2636771 42.3609315, -83.26395770000001 42.3607019)",,,,,
2690682706,2690682700,0,263740851,False,,cycleway,14.901,"LINESTRING (-83.24953189999999 42.3609945, -83.2495759 42.3608645)",,,,,
2690682706,2690682709,0,263740851,False,,cycleway,16.482,"LINESTRING (-83.24953189999999 42.3609945, -83.2494713 42.3611358)",,,,,
2690682707,2690682708,0,263446532,False,,cycleway,12.141,"LINESTRING (-83.26355340000001 42.3610474, -83.2634489 42.3611246)",,,,,
2690682707,2690682703,0,263446532,False,,cycleway,16.413,"LINESTRING (-83.26355340000001 42.3610474, -83.2636771 42.3609315)",,,,,
2690682708,2690682710,0,263446532,False,,cycleway,16.947,"LINESTRING (-83.2634489 42.3611246, -83.2633003 42.3612303)",,,,,
2690682708,2690682707,0,263446532,False,,cycleway,12.141,"LINESTRING (-83.2634489 42.3611246, -83.26355340000001 42.3610474)",,,,,
2690682709,2690682706,0,263740851,False,,cycleway,16.482,"LINESTRING (-83.2494713 42.3611358, -83.24953189999999 42.3609945)",,,,,
2690682709,2690682711,0,263740851,False,,cycleway,18.531,"LINESTRING (-83.2494713 42.3611358, -83.2493091 42.3612516)",,,,,
2690682710,2690682712,0,263446532,False,,cycleway,20.435,"LINESTRING (-83.2633003 42.3612303, -83.26308299999999 42.3613197)",,,,,
2690682710,2690682708,0,263446532,False,,cycleway,16.947,"LINESTRING (-83.2633003 42.3612303, -83.2634489 42.3611246)",,,,,
2690682711,2690682709,0,263740851,False,,cycleway,18.531,"LINESTRING (-83.2493091 42.3612516, -83.2494713 42.3611358)",,,,,
2690682711,2690682713,0,263740851,False,,cycleway,17.738,"LINESTRING (-83.2493091 42.3612516, -83.2491303 42.361341)",,,,,
2690682712,2690682715,0,263446532,False,,cycleway,24.756,"LINESTRING (-83.26308299999999 42.3613197, -83.26280250000001 42.361401)",,,,,
2690682712,2690682710,0,263446532,False,,cycleway,20.435,"LINESTRING (-83.26308299999999 42.3613197, -83.2633003 42.3612303)",,,,,
2690682713,2690682711,0,263740851,False,,cycleway,17.738,"LINESTRING (-83.2491303 42.361341, -83.2493091 42.3612516)",,,,,
2690682713,2690682714,0,263740851,False,,cycleway,24.336,"LINESTRING (-83.2491303 42.361341, -83.2488443 42.3613979)",,,,,
2690682714,2690682713,0,263740851,False,,cycleway,24.336,"LINESTRING (-83.2488443 42.3613979, -83.2491303 42.361341)",,,,,
2690682714,2690682717,0,263740851,False,,cycleway,20.655,"LINESTRING (-83.2488443 42.3613979, -83.248605 42.3614548)",,,,,
2690682715,7265420489,0,263446532,False,,cycleway,7.003,"LINESTRING (-83.26280250000001 42.361401, -83.2627221 42.3614219)",,,,,
2690682715,2690682712,0,263446532,False,,cycleway,24.756,"LINESTRING (-83.26280250000001 42.361401, -83.26308299999999 42.3613197)",,,,,
2690682716,2690682718,0,263446532,False,,cycleway,19.314,"LINESTRING (-83.26259899999999 42.3614538, -83.2623789 42.3615148)",,,,,
2690682716,7265420489,0,263446532,False,,cycleway,10.718,"LINESTRING (-83.26259899999999 42.3614538, -83.2627221 42.3614219)",,,,,
2690682717,2690682714,0,263740851,False,,cycleway,20.655,"LINESTRING (-83.248605 42.3614548, -83.2488443 42.3613979)",,,,,
2690682717,2690682719,0,263740851,False,,cycleway,17.903,"LINESTRING (-83.248605 42.3614548, -83.2484317 42.3615524)",,,,,
2690682718,2690682720,0,263446532,False,,cycleway,14.105,"LINESTRING (-83.2623789 42.3615148, -83.2622387 42.361588)",,,,,
2690682718,2690682716,0,263446532,False,,cycleway,19.314,"LINESTRING (-83.2623789 42.3615148, -83.26259899999999 42.3614538)",,,,,
