u,v,key,osmid,highway,oneway,length,geometry,name,area,width,lanes,maxspeed,bridge,tunnel,service,access,junction
2856200451,2856200455,0,281633159,tertiary,False,29.644000000000002,"LINESTRING (37.6954316 55.874625, 37.6954782 55.8747568, 37.6954857 55.8748003, 37.695501 55.8748884)",Норильская улица,,,2,20,,,,,
2856200455,2856200451,0,281633159,tertiary,False,29.644,"LINESTRING (37.695501 55.8748884, 37.6954857 55.8748003, 37.6954782 55.8747568, 37.6954316 55.874625)",Норильская улица,,,2,20,,,,,
2856200480,765333993,0,281633165,secondary,False,72.746,"LINESTRING (37.6846025 55.8819559, 37.6844228 55.8817107, 37.6843338 55.8815892, 37.6842577 55.8814854, 37.6841591 55.8813508)",Тайнинская улица,,,2,20,,,,,
2856200481,2856200483,0,281633178,tertiary,False,92.91999999999999,"LINESTRING (37.6928883 55.8821985, 37.6922308 55.8825135, 37.6921607 55.8825484, 37.6917633 55.8827463)",улица Малыгина,,,2,20,,,,,
2856200483,2856200481,0,281633178,tertiary,False,92.91999999999999,"LINESTRING (37.6917633 55.8827463, 37.6921607 55.8825484, 37.6922308 55.8825135, 37.6928883 55.8821985)",улица Малыгина,,,2,20,,,,,
2856200484,2856200485,0,281633164,secondary,False,55.589,"LINESTRING (37.6859995 55.883852, 37.686012 55.8838702, 37.6861482 55.8840523, 37.6863226 55.8843178)",Тайнинская улица,,,2,20,,,,,
2856200485,2856200484,0,281633164,secondary,False,55.589,"LINESTRING (37.6863226 55.8843178, 37.6861482 55.8840523, 37.686012 55.8838702, 37.6859995 55.883852)",Тайнинская улица,,,2,20,,,,,
2859194177,104157608,0,281962909,residential,True,120.237,"LINESTRING (37.6346536 55.7704425, 37.6349263 55.7704154, 37.6349992 55.7704082, 37.6353582 55.7703726, 37.6355718 55.7703512, 37.635927 55.7703161, 37.6362775 55.7702814, 37.636547 55.7702557)",Даев переулок,,,2,20,,,,,
2862712061,3622082489,0,356799623,service,False,348.151,"LINESTRING (37.6890194 55.6751118, 37.6884857 55.6758076, 37.6904324 55.6763544, 37.6906144 55.6761826, 37.6916881 55.6764759, 37.6920931 55.676325)",,,,,20,,,,,
2862854292,3622082489,0,356799621,service,False,51.146,"LINESTRING (37.6925674 55.676006, 37.6923717 55.6760129, 37.6920931 55.676325)",,,,,20,,,,,
2862854296,3621862486,0,356782024,service,False,31.065,"LINESTRING (37.6974516 55.6772706, 37.6972445 55.6775244)",,,,,20,,,,,
2862854298,3621864511,0,356782043,service,False,180.165,"LINESTRING (37.6970776 55.676952, 37.6975838 55.676472, 37.6988088 55.6768266, 37.6988747 55.6767594, 37.6991999 55.6768588)",,,,,20,,,,,
2863202124,2863202125,0,313767685,residential,False,49.94,"LINESTRING (37.6377023 55.7680214, 37.6377138 55.7680442, 37.6377584 55.7680746, 37.6378872 55.7681624, 37.6381952 55.7683723)",Уланский переулок,,,2,20,,,,,
2863202125,2863202124,0,313767685,residential,False,49.94,"LINESTRING (37.6381952 55.7683723, 37.6378872 55.7681624, 37.6377584 55.7680746, 37.6377138 55.7680442, 37.6377023 55.7680214)",Уланский переулок,,,2,20,,,,,
2863378948,3727814041,0,370010926,service,False,173.22000000000003,"LINESTRING (37.5863132 55.735219, 37.5863044 55.7353499, 37.5864803 55.7354347, 37.5866839 55.7355328, 37.5863398 55.7357592, 37.5860594 55.7359437, 37.5859032 55.7359505, 37.5853171 55.735662, 37.5852125 55.7356105)",,,,,20,,,,,
2881163751,3696659927,0,365663279,service,False,219.10199999999998,"LINESTRING (37.5892518 55.6162337, 37.5891254 55.6159966, 37.5917171 55.6155804, 37.591789 55.6156084, 37.5920199 55.6156862)",,,,,20,,,parking_aisle,,
2900283739,4665460264,0,472338946,service,False,80.71,"LINESTRING (37.744677 55.6709897, 37.7437624 55.6715004)",,,,,20,,,,,
2928253736,2928253738,0,289283420,unclassified,False,52.07599999999999,"LINESTRING (37.5196146 55.7802399, 37.5196914 55.7802512, 37.5198527 55.7802819, 37.5202115 55.7803448, 37.5204092 55.7803798)",улица Веры Волошиной,,,4,20,,,,,
2928253738,2928253736,0,289283420,unclassified,False,52.076,"LINESTRING (37.5204092 55.7803798, 37.5202115 55.7803448, 37.5198527 55.7802819, 37.5196914 55.7802512, 37.5196146 55.7802399)",улица Веры Волошиной,,,4,20,,,,,
2941709226,2462858984,0,290661416,service,False,79.619,"LINESTRING (37.4931599 55.6668631, 37.4918942 55.6669188)",,,,,20,,,,,
2941709227,2462858991,0,290661417,service,False,28.887,"LINESTRING (37.4927629 55.6676195, 37.4923144 55.6676787)",,,,,20,,,,,
2941709227,2941709227,0,290661417,service,False,364.83000000000004,"LINESTRING (37.4927629 55.6676195, 37.4936748 55.6675771, 37.4942649 55.6671354, 37.4939645 55.6669478, 37.4933101 55.6672685, 37.4930096 55.6672806, 37.4924196 55.6670144, 37.4920333 55.6671959, 37.4927629 55.6676195)",,,,,20,,,,,
2941709227,2941709227,1,290661417,service,False,364.83,"LINESTRING (37.4927629 55.6676195, 37.4920333 55.6671959, 37.4924196 55.6670144, 37.4930096 55.6672806, 37.4933101 55.6672685, 37.4939645 55.6669478, 37.4942649 55.6671354, 37.4936748 55.6675771, 37.4927629 55.6676195)",,,,,20,,,,,
2951327381,5141943342,0,529282216,service,False,8.84,"LINESTRING (37.5534955 55.9139393, 37.5535279 55.9140167)",,,,,5,,,,,
2953951717,3457225792,0,291884947,service,False,24.392,"LINESTRING (37.6019098 55.5014268, 37.6017434 55.501498, 37.6015912 55.5015511)",,,,,20,,,,,
2953972041,2391474388,0,230679426,service,False,13.301,"LINESTRING (37.5982412 55.5013619, 37.598312 55.5012492)",,,,,20,,,,,
2953972041,2953972041,0,230679419,service,False,157.13899999999998,"LINESTRING (37.5982412 55.5013619, 37.5981895 55.5013524, 37.5980625 55.5013537, 37.5979427 55.5013774, 37.5978421 55.5014213, 37.5977709 55.5014808, 37.5977364 55.50155, 37.597742 55.5016219, 37.5977872 55.5016891, 37.5978674 55.5017448, 37.5979744 55.5017835, 37.5980975 55.5018011, 37.5982332 55.5017947, 37.5983572 55.5017628, 37.598455 55.5017092, 37.5985153 55.5016401, 37.598531 55.5015635, 37.5985003 55.5014883, 37.5984267 55.5014234, 37.598319 55.5013763, 37.5982412 55.5013619)",,,,,20,,,,,
2953972041,2953972041,1,230679419,service,False,157.13899999999995,"LINESTRING (37.5982412 55.5013619, 37.598319 55.5013763, 37.5984267 55.5014234, 37.5985003 55.5014883, 37.598531 55.5015635, 37.5985153 55.5016401, 37.598455 55.5017092, 37.5983572 55.5017628, 37.5982332 55.5017947, 37.5980975 55.5018011, 37.5979744 55.5017835, 37.5978674 55.5017448, 37.5977872 55.5016891, 37.597742 55.5016219, 37.5977364 55.50155, 37.5977709 55.5014808, 37.5978421 55.5014213, 37.5979427 55.5013774, 37.5980625 55.5013537, 37.5981895 55.5013524, 37.5982412 55.5013619)",,,,,20,,,,,
2960150237,1929335772,0,128359314,service,False,24.699,"LINESTRING (37.8188282 55.7888395, 37.818822 55.7890616)",,,,,20,,,,,
2960318005,537866577,0,42938000,service,False,149.917,"LINESTRING (37.6042494 55.6926133, 37.6047663 55.6922049, 37.6060068 55.6926822)",,,,,20,,,,,
2961898527,7770809085,0,292655784,service,True,98.187,"LINESTRING (37.5822553 55.804557, 37.5821597 55.8045322, 37.581832 55.8044924, 37.5819334 55.8042188, 37.5823391 55.8042676, 37.5824144 55.8042745, 37.5825544 55.8042883)",,,,1,5,,,drive-through,,
2969283497,2969283508,0,293336765,service,False,174.43400000000003,"LINESTRING (37.3373875 55.6376017, 37.3375715 55.6377138, 37.337819 55.6378658, 37.3384157 55.6375551, 37.3391664 55.6380144, 37.3393107 55.638111)",,,,,20,,,,,
2969283502,2969283508,0,293336763,service,False,32.043,"LINESTRING (37.3396947 55.6379211, 37.3394238 55.6380537, 37.3393107 55.638111)",,,,,20,,,,,
2969283508,2969283510,0,293336763,service,False,47.422,"LINESTRING (37.3393107 55.638111, 37.338742 55.6383918)",,,,,20,,,,,
2969283508,2969283502,0,293336763,service,False,32.043,"LINESTRING (37.3393107 55.638111, 37.3394238 55.6380537, 37.3396947 55.6379211)",,,,,20,,,,,
2969283508,2969283497,0,293336765,service,False,174.434,"LINESTRING (37.3393107 55.638111, 37.3391664 55.6380144, 37.3384157 55.6375551, 37.337819 55.6378658, 37.3375715 55.6377138, 37.3373875 55.6376017)",,,,,20,,,,,
2969283510,2969283508,0,293336763,service,False,47.422,"LINESTRING (37.338742 55.6383918, 37.3393107 55.638111)",,,,,20,,,,,
2971729503,2971729506,0,293565800,service,False,126.55,"LINESTRING (37.8132894 55.6984413, 37.8137169 55.6995536)",,,,,20,,,,,
2971729506,2971729503,0,293565800,service,False,126.55,"LINESTRING (37.8137169 55.6995536, 37.8132894 55.6984413)",,,,,20,,,,,
2971729506,4169243306,0,812988267,service,False,70.126,"LINESTRING (37.8137169 55.6995536, 37.8144407 55.6990726)",,,,,20,,,,,
2971729506,7593731751,0,812988267,service,False,64.494,"LINESTRING (37.8137169 55.6995536, 37.8130513 55.699996)",,,,,20,,,,,
2971729507,4169243306,0,416067999,service,False,114.265,"LINESTRING (37.8139181 55.6980881, 37.8144407 55.6990726)",,,,,20,,,,,
2996365933,3154249887,0,55627001,service,False,10.17,"LINESTRING (37.6530827 55.7212753, 37.6529701 55.7213412)",,,,,5,,,,private,
2996435834,273686714,0,301671726,residential,False,32.341,"LINESTRING (37.6802609 55.7515795, 37.6802043 55.7515806, 37.680157 55.7515809, 37.6801128 55.7515812, 37.6798934 55.7516049, 37.6797953 55.7516652)",Таможенный проезд,,,2,20,,,,,
2996680233,1922267372,0,181859202,service,True,57.105000000000004,"LINESTRING (37.6290674 55.6662777, 37.629257 55.6659973, 37.6293936 55.6658948, 37.6295345 55.665864)",,,,,5,,,,,
2997221611,2997225939,0,295961427,service,False,128.47299999999998,"LINESTRING (37.4926416 55.8741263, 37.4926599 55.8741808, 37.4929173 55.8743385, 37.49294 55.8744504, 37.4929556 55.8745593, 37.4928756 55.8746864, 37.4927786 55.8748407, 37.4926257 55.8749476, 37.4924487 55.8751537)",,,,,20,,,,,
2997225939,2997221611,0,295961427,service,False,128.47299999999998,"LINESTRING (37.4924487 55.8751537, 37.4926257 55.8749476, 37.4927786 55.8748407, 37.4928756 55.8746864, 37.4929556 55.8745593, 37.49294 55.8744504, 37.4929173 55.8743385, 37.4926599 55.8741808, 37.4926416 55.8741263)",,,,,20,,,,,
2997225939,3961161499,0,392924322,service,False,72.559,"LINESTRING (37.4924487 55.8751537, 37.4929911 55.8755915, 37.4931065 55.8756918)",,,,,20,,,,,
2997225939,3961161502,0,"[392924324, 392924325]",service,False,65.78,"LINESTRING (37.4924487 55.8751537, 37.4923063 55.8751405, 37.4920864 55.8753918, 37.4919321 55.8756056)",,,,,20,,,,,
2997397533,1185798992,0,295976859,service,False,81.196,"LINESTRING (37.6514091 55.6540233, 37.6515486 55.6540945, 37.6515771 55.6541012, 37.6516047 55.6541003, 37.6516284 55.6540995, 37.6516903 55.6540957, 37.6517803 55.6540938, 37.6518936 55.6540981, 37.6519855 55.6541085, 37.6521252 55.6541334, 37.6522649 55.6541689, 37.6523512 55.6541969, 37.6525526 55.6542941)",,,,,20,,,,,
2998106930,5717651053,0,296053140,service,False,146.167,"LINESTRING (37.5944582 55.6582408, 37.5945676 55.6583233, 37.5946858 55.6584125, 37.5948034 55.6585012, 37.5950921 55.658719, 37.595372 55.6589455, 37.5953693 55.6591291, 37.5956392 55.659337)",,,,,20,,,,,
2999348235,705472901,0,55627039,service,True,94.907,"LINESTRING (37.651266 55.7234939, 37.6504775 55.722765)",,,,,5,,,,private,
2999348235,699091978,0,296144014,service,False,90.238,"LINESTRING (37.651266 55.7234939, 37.6521051 55.7232171, 37.6523138 55.7233951, 37.6524022 55.7234039)",,,,,5,,,,private,
2999363534,702748489,0,55627001,service,False,18.682,"LINESTRING (37.6529742 55.7221927, 37.6531264 55.7223372)",,,,,5,,,,private,
2999363534,699091642,0,55627001,service,False,15.878,"LINESTRING (37.6529742 55.7221927, 37.6528448 55.7220699)",,,,,5,,,,private,
2999363534,2999363733,0,296144494,service,False,128.432,"LINESTRING (37.6529742 55.7221927, 37.6524814 55.7223886, 37.6520882 55.7225452, 37.6512994 55.7228593)",,,,,5,,,parking_aisle,private,
2999363733,2999363534,0,296144494,service,False,128.432,"LINESTRING (37.6512994 55.7228593, 37.6520882 55.7225452, 37.6524814 55.7223886, 37.6529742 55.7221927)",,,,,5,,,parking_aisle,private,
2999731133,2999363733,0,466901484,service,True,15.642,"LINESTRING (37.6514378 55.7229764, 37.6512994 55.7228593)",,,,,5,,,parking_aisle,private,
2999731233,699091737,0,303606130,service,True,12.562,"LINESTRING (37.6523465 55.7227713, 37.6522642 55.7226985, 37.6522388 55.722676)",,,,,5,,,,private,
2999731233,2999731133,0,466901484,service,True,71.979,"LINESTRING (37.6523465 55.7227713, 37.6515491 55.7230666, 37.6514378 55.7229764)",,,,,5,,,parking_aisle,private,
2999745436,2999745437,0,296185151,service,False,29.977,"LINESTRING (37.652461 55.723059, 37.6527042 55.7232912)",,,,,5,,,parking_aisle,private,
2999745437,699091981,0,58908404,service,False,11.628,"LINESTRING (37.6527042 55.7232912, 37.6528619 55.723236)",,,,,5,,,,private,
2999745437,2999745436,0,296185151,service,False,29.977,"LINESTRING (37.6527042 55.7232912, 37.652461 55.723059)",,,,,5,,,parking_aisle,private,
2999745437,3154261363,0,58908404,service,False,16.907,"LINESTRING (37.6527042 55.7232912, 37.6525983 55.7233296, 37.6524772 55.7233735)",,,,,5,,,,private,
2999746133,699091689,0,323459763,service,False,15.335,"LINESTRING (37.6498355 55.7232143, 37.6495985 55.7231796)",,,,,5,,,,private,
3001924698,310889601,0,152516147,tertiary,False,80.20400000000001,"LINESTRING (37.5712154 55.7692925, 37.572352 55.7692211, 37.57249 55.7692141)",Большой Тишинский переулок,,,2,20,,,,,
3003746381,459399389,0,83893191,residential,False,52.334,"LINESTRING (37.410646 55.7435822, 37.4101687 55.7435369, 37.4100058 55.7435239, 37.4099219 55.7435202, 37.4098439 55.7435584)",Проектируемый проезд 6298 (Ельнинская улица ),,,1,20,,,,,
3006685735,4720462268,0,296858014,service,False,14.175,"LINESTRING (37.6447061 55.6528972, 37.6448612 55.6528045)",,,,,20,,,parking_aisle,permissive,
3006685735,5212960255,0,538579076,service,False,31.715,"LINESTRING (37.6447061 55.6528972, 37.6450943 55.6530799)",,,,,20,,,parking_aisle,,
3006685735,4143233189,0,592693338,service,True,52.416,"LINESTRING (37.6447061 55.6528972, 37.6440119 55.6526349)",,,,,20,,,parking_aisle,permissive,
3009480622,3141546789,0,297115151,service,False,114.92500000000001,"LINESTRING (37.5367934 55.67964, 37.5364725 55.6794208, 37.5363867 55.6793627, 37.5362572 55.6792751, 37.5362215 55.6792509, 37.5361792 55.6792223, 37.5360174 55.6791129, 37.5357699 55.6789455, 37.5356251 55.6788436)",,,,,20,,,,,
3012944606,2578661231,0,251683220,service,False,308.07099999999997,"LINESTRING (37.4934958 55.8275999, 37.4938151 55.8276811, 37.4934597 55.8280855, 37.4933427 55.8282187, 37.4929301 55.8286881, 37.4924034 55.8292874, 37.4922222 55.8294939, 37.4921342 55.8296009, 37.4920308 55.8297251, 37.4919282 55.8298531, 37.4918468 55.8299491, 37.4918112 55.8299954)",,,,,20,,,,,
3029452951,3043342733,0,58908404,service,False,16.303,"LINESTRING (37.6536138 55.7229782, 37.6533946 55.7230573)",,,,,5,,,,private,
3029452951,3029458553,0,299015080,service,False,23.751,"LINESTRING (37.6536138 55.7229782, 37.6534264 55.7227925)",,,,,5,,,parking_aisle,private,
3029452951,729874536,0,58908404,service,False,154.07,"LINESTRING (37.6536138 55.7229782, 37.6538311 55.7229035, 37.653602 55.7226906, 37.6550159 55.7222194, 37.6551248 55.7221901)",,,,,5,,,,private,
3029458553,3029452951,0,299015080,service,False,23.751,"LINESTRING (37.6534264 55.7227925, 37.6536138 55.7229782)",,,,,5,,,parking_aisle,private,
3037391137,3102286330,0,305582693,service,True,8.469,"LINESTRING (37.644024 55.6524967, 37.6441365 55.6525388)",,,,,20,,,parking_aisle,permissive,
3037686250,3037692220,0,299734515,service,False,88.834,"LINESTRING (37.5207162 55.5348382, 37.5206254 55.5349591, 37.5201642 55.5355735)",,,,,20,,,,,
3037686253,3037691111,0,299734498,service,False,49.772999999999996,"LINESTRING (37.5159703 55.5349135, 37.5161756 55.5349596, 37.5167031 55.535082)",,,,,20,,,,,
3037686280,3037692220,0,67400723,service,False,36.113,"LINESTRING (37.5196372 55.5354449, 37.5201642 55.5355735)",,,,,20,,,,,
3037686280,814019283,0,"[67400723, 67556396, 67556405]",service,False,114.038,"LINESTRING (37.5196372 55.5354449, 37.5192102 55.5353406, 37.5193752 55.5351131, 37.5192295 55.5349583, 37.5189304 55.5348797, 37.5188221 55.5348526, 37.5188272 55.5347652)",,,,,20,,,,,
3037686280,3037692497,0,299734511,service,False,87.568,"LINESTRING (37.5196372 55.5354449, 37.5200983 55.5348462, 37.5201945 55.5347233)",,,,,20,,,,,
3037691111,3037692354,0,299734522,service,False,33.194,"LINESTRING (37.5167031 55.535082, 37.5169133 55.5348082)",,,,,20,,,,,
3037691111,3037692354,1,299734498,service,False,254.52900000000002,"LINESTRING (37.5167031 55.535082, 37.5177113 55.5353051, 37.518066 55.5353836, 37.5182988 55.5353791, 37.5185024 55.5353589, 37.5185817 55.5353224, 37.5186156 55.5352391, 37.5185817 55.5351943, 37.5169133 55.5348082)",,,,,20,,,,,
3037691111,3037686253,0,299734498,service,False,49.772999999999996,"LINESTRING (37.5167031 55.535082, 37.5161756 55.5349596, 37.5159703 55.5349135)",,,,,20,,,,,
3037692220,3037686280,0,67400723,service,False,36.113,"LINESTRING (37.5201642 55.5355735, 37.5196372 55.5354449)",,,,,20,,,,,
3037692220,814018034,0,67400723,service,False,113.261,"LINESTRING (37.5201642 55.5355735, 37.5204054 55.5356324, 37.5204419 55.5356376, 37.5204764 55.5356384, 37.5205143 55.5356364, 37.5205558 55.5356293, 37.5206008 55.5356177, 37.5206345 55.5356038, 37.5206823 55.5355692, 37.5207603 55.5354705, 37.5207927 55.5354479, 37.5208383 55.535434, 37.5208819 55.5354312, 37.5214498 55.535574, 37.5215019 55.5355803, 37.5215572 55.5355791, 37.5216275 55.5355705, 37.5216921 55.5355492)",,,,,20,,,,,
3037692220,3037686250,0,299734515,service,False,88.834,"LINESTRING (37.5201642 55.5355735, 37.5206254 55.5349591, 37.5207162 55.5348382)",,,,,20,,,,,
3037692346,3037692353,0,299734551,service,False,49.232,"LINESTRING (37.5162934 55.534483, 37.5164955 55.5345308, 37.5170153 55.5346537)",,,,,20,,,,,
3037692353,3037692354,0,299734522,service,False,18.339,"LINESTRING (37.5170153 55.5346537, 37.5169133 55.5348082)",,,,,20,,,,,
3037692353,3037692346,0,299734551,service,False,49.232,"LINESTRING (37.5170153 55.5346537, 37.5164955 55.5345308, 37.5162934 55.534483)",,,,,20,,,,,
3037692353,814019283,0,299734551,service,False,130.59,"LINESTRING (37.5170153 55.5346537, 37.5171317 55.5345357, 37.5172077 55.5345247, 37.5181307 55.5347177, 37.5182875 55.53465, 37.5188272 55.5347652)",,,,,20,,,,,
3037692354,3037691111,0,299734522,service,False,33.194,"LINESTRING (37.5169133 55.5348082, 37.5167031 55.535082)",,,,,20,,,,,
3037692354,3037691111,1,299734498,service,False,254.52900000000002,"LINESTRING (37.5169133 55.5348082, 37.5185817 55.5351943, 37.5186156 55.5352391, 37.5185817 55.5353224, 37.5185024 55.5353589, 37.5182988 55.5353791, 37.518066 55.5353836, 37.5177113 55.5353051, 37.5167031 55.535082)",,,,,20,,,,,
3037692354,3037692353,0,299734522,service,False,18.339,"LINESTRING (37.5169133 55.5348082, 37.5170153 55.5346537)",,,,,20,,,,,
3037692497,3037686280,0,299734511,service,False,87.568,"LINESTRING (37.5201945 55.5347233, 37.5200983 55.5348462, 37.5196372 55.5354449)",,,,,20,,,,,
3042875674,244019819,0,300953545,unclassified,False,275.40399999999994,"LINESTRING (37.6204837 55.7558443, 37.6220642 55.7550576, 37.6228039 55.7546894, 37.6231934 55.7544955, 37.6236472 55.7542696, 37.6236776 55.7542545, 37.6237784 55.7542021)",Ветошный переулок,,,1,10,,,,,
3043308088,3043342733,0,300230452,service,False,22.451,"LINESTRING (37.6532057 55.7228857, 37.6533946 55.7230573)",,,,,5,,,parking_aisle,private,
3043342733,3029452951,0,58908404,service,False,16.303,"LINESTRING (37.6533946 55.7230573, 37.6536138 55.7229782)",,,,,5,,,,private,
3043342733,3043308088,0,300230452,service,False,22.451,"LINESTRING (37.6533946 55.7230573, 37.6532057 55.7228857)",,,,,5,,,parking_aisle,private,
3043342733,705473028,0,58908404,service,False,24.081000000000003,"LINESTRING (37.6533946 55.7230573, 37.6532355 55.7231104, 37.6530638 55.7231677)",,,,,5,,,,private,
