u,v,key,osmid,highway,oneway,length,geometry,name,bridge,width,area,lanes,tunnel,service
253770274,253770275,0,157471593,cycleway,False,10.267,"LINESTRING (37.4240552 55.7519775, 37.4240886 55.7518871)",Велотрасса на Крылатских холмах,,,,,,
253770275,253770274,0,157471593,cycleway,False,10.267,"LINESTRING (37.4240886 55.7518871, 37.4240552 55.7519775)",Велотрасса на Крылатских холмах,,,,,,
253770275,2831230099,0,157471593,cycleway,False,12.429,"LINESTRING (37.4240886 55.7518871, 37.4240685 55.7517759)",Велотрасса на Крылатских холмах,,,,,,
253770276,2831230099,0,157471593,cycleway,False,99.075,"LINESTRING (37.4236467 55.7509171, 37.4240685 55.7517759)",Велотрасса на Крылатских холмах,,,,,,
253770276,7811374281,0,157471593,cycleway,False,6.114,"LINESTRING (37.4236467 55.7509171, 37.4236111 55.7508659)",Велотрасса на Крылатских холмах,,,,,,
253770277,7811374283,0,157471593,cycleway,False,6.796,"LINESTRING (37.4233696 55.7507538, 37.4234636 55.7507844)",Велотрасса на Крылатских холмах,,,,,,
253770277,7811374280,0,157471593,cycleway,False,6.545,"LINESTRING (37.4233696 55.7507538, 37.4232745 55.7507293)",Велотрасса на Крылатских холмах,,,,,,
253770278,7811374279,0,157471593,cycleway,False,6.512,"LINESTRING (37.4230571 55.7507069, 37.4231605 55.7507135)",Велотрасса на Крылатских холмах,,,,,,
253770278,7811374277,0,157471593,cycleway,False,8.54,"LINESTRING (37.4230571 55.7507069, 37.4229218 55.7506969)",Велотрасса на Крылатских холмах,,,,,,
253770279,7811374276,0,157471593,cycleway,False,5.951,"LINESTRING (37.4227326 55.7506511, 37.4228132 55.7506795)",Велотрасса на Крылатских холмах,,,,,,
253770279,3487713809,0,157471593,cycleway,False,7.028,"LINESTRING (37.4227326 55.7506511, 37.4226532 55.7506064)",Велотрасса на Крылатских холмах,,,,,,
253770280,3487713809,0,157471593,cycleway,False,6.138,"LINESTRING (37.4226057 55.7505581, 37.4226532 55.7506064)",Велотрасса на Крылатских холмах,,,,,,
253770280,7811374278,0,157471593,cycleway,False,5.505,"LINESTRING (37.4226057 55.7505581, 37.4225959 55.7505089)",Велотрасса на Крылатских холмах,,,,,,
253770281,7811374278,0,157471593,cycleway,False,3.354,"LINESTRING (37.4226014 55.7504789, 37.4225959 55.7505089)",Велотрасса на Крылатских холмах,,,,,,
253770281,7811374275,0,157471593,cycleway,False,8.068,"LINESTRING (37.4226014 55.7504789, 37.4226496 55.7504116)",Велотрасса на Крылатских холмах,,,,,,
253770282,7811374275,0,157471593,cycleway,False,6.884,"LINESTRING (37.4227101 55.7503599, 37.4226496 55.7504116)",Велотрасса на Крылатских холмах,,,,,,
253770282,7811374270,0,157471593,cycleway,False,10.11,"LINESTRING (37.4227101 55.7503599, 37.4228252 55.7502961)",Велотрасса на Крылатских холмах,,,,,,
253770283,459915049,0,570154962,cycleway,False,166.701,"LINESTRING (37.4253477 55.7490836, 37.4233339 55.7500649)",Велотрасса на Крылатских холмах,,,,,,
253770283,253770284,0,570154962,cycleway,False,19.955,"LINESTRING (37.4253477 55.7490836, 37.4255175 55.7489317)",Велотрасса на Крылатских холмах,,,,,,
253770284,253770285,0,553864318,cycleway,False,11.867,"LINESTRING (37.4255175 55.7489317, 37.4255926 55.7488337)",Велотрасса на Крылатских холмах,,,,,,
253770284,253770283,0,570154962,cycleway,False,19.955,"LINESTRING (37.4255175 55.7489317, 37.4253477 55.7490836)",Велотрасса на Крылатских холмах,,,,,,
253770285,253770284,0,553864318,cycleway,False,11.867,"LINESTRING (37.4255926 55.7488337, 37.4255175 55.7489317)",Велотрасса на Крылатских холмах,,,,,,
253770285,253770286,0,553864318,cycleway,False,19.672,"LINESTRING (37.4255926 55.7488337, 37.4256698 55.7486622)",Велотрасса на Крылатских холмах,,,,,,
253770286,253770285,0,553864318,cycleway,False,19.672,"LINESTRING (37.4256698 55.7486622, 37.4255926 55.7488337)",Велотрасса на Крылатских холмах,,,,,,
253770286,253770287,0,553864318,cycleway,False,23.356,"LINESTRING (37.4256698 55.7486622, 37.4258158 55.7484689)",Велотрасса на Крылатских холмах,,,,,,
253770287,253770286,0,553864318,cycleway,False,23.356,"LINESTRING (37.4258158 55.7484689, 37.4256698 55.7486622)",Велотрасса на Крылатских холмах,,,,,,
253770287,3208556152,0,553864318,cycleway,False,9.564,"LINESTRING (37.4258158 55.7484689, 37.4259169 55.7484044)",Велотрасса на Крылатских холмах,,,,,,
253770288,3208556152,0,553864318,cycleway,False,14.572,"LINESTRING (37.426117 55.7483374, 37.4259169 55.7484044)",Велотрасса на Крылатских холмах,,,,,,
253770288,253770290,0,553864318,cycleway,False,22.785,"LINESTRING (37.426117 55.7483374, 37.4264774 55.7483084)",Велотрасса на Крылатских холмах,,,,,,
253770290,253770288,0,553864318,cycleway,False,22.785,"LINESTRING (37.4264774 55.7483084, 37.426117 55.7483374)",Велотрасса на Крылатских холмах,,,,,,
253770290,253770291,0,553864318,cycleway,False,13.594,"LINESTRING (37.4264774 55.7483084, 37.4266946 55.7483099)",Велотрасса на Крылатских холмах,,,,,,
253770291,253770290,0,553864318,cycleway,False,13.594,"LINESTRING (37.4266946 55.7483099, 37.4264774 55.7483084)",Велотрасса на Крылатских холмах,,,,,,
253770291,5118239979,0,553864318,cycleway,False,16.637,"LINESTRING (37.4266946 55.7483099, 37.426933 55.7483761)",Велотрасса на Крылатских холмах,,,,,,
253770292,5118239979,0,553864318,cycleway,False,22.457,"LINESTRING (37.4271641 55.7485306, 37.426933 55.7483761)",Велотрасса на Крылатских холмах,,,,,,
253770292,253770293,0,553864318,cycleway,False,54.746,"LINESTRING (37.4271641 55.7485306, 37.4274044 55.749004)",Велотрасса на Крылатских холмах,,,,,,
253770293,253770292,0,553864318,cycleway,False,54.746,"LINESTRING (37.4274044 55.749004, 37.4271641 55.7485306)",Велотрасса на Крылатских холмах,,,,,,
253770293,253770294,0,553864318,cycleway,False,18.245,"LINESTRING (37.4274044 55.749004, 37.4275739 55.7491375)",Велотрасса на Крылатских холмах,,,,,,
253770294,253770293,0,553864318,cycleway,False,18.245,"LINESTRING (37.4275739 55.7491375, 37.4274044 55.749004)",Велотрасса на Крылатских холмах,,,,,,
253770294,253770295,0,553864318,cycleway,False,16.85,"LINESTRING (37.4275739 55.7491375, 37.4278258 55.749191)",Велотрасса на Крылатских холмах,,,,,,
253770295,253770294,0,553864318,cycleway,False,16.85,"LINESTRING (37.4278258 55.749191, 37.4275739 55.7491375)",Велотрасса на Крылатских холмах,,,,,,
253770295,5345867947,0,553864318,cycleway,False,18.828,"LINESTRING (37.4278258 55.749191, 37.4281266 55.7491881)",Велотрасса на Крылатских холмах,,,,,,
253770296,5345867947,0,553864318,cycleway,False,16.633,"LINESTRING (37.4283918 55.7491979, 37.4281266 55.7491881)",Велотрасса на Крылатских холмах,,,,,,
253770296,5345867948,0,553864318,cycleway,False,14.413,"LINESTRING (37.4283918 55.7491979, 37.4286148 55.7492303)",Велотрасса на Крылатских холмах,,,,,,
253770297,5345867948,0,553864318,cycleway,False,13.236,"LINESTRING (37.4288085 55.7492781, 37.4286148 55.7492303)",Велотрасса на Крылатских холмах,,,,,,
253770297,5345867949,0,553864318,cycleway,False,19.887,"LINESTRING (37.4288085 55.7492781, 37.4290735 55.7493768)",Велотрасса на Крылатских холмах,,,,,,
253770298,5345867949,0,553864318,cycleway,False,21.119,"LINESTRING (37.4293368 55.7494956, 37.4290735 55.7493768)",Велотрасса на Крылатских холмах,,,,,,
253770298,5345867950,0,553864318,cycleway,False,40.858,"LINESTRING (37.4293368 55.7494956, 37.4297842 55.7497632)",Велотрасса на Крылатских холмах,,,,,,
253770480,7295080536,0,365893793,cycleway,False,22.003,"LINESTRING (37.4287819 55.7670334, 37.4289081 55.7668487)",Велотрасса на Крылатских холмах,,,,,,
253770480,253770481,0,365893793,cycleway,False,38.336,"LINESTRING (37.4287819 55.7670334, 37.42852 55.7673451)",Велотрасса на Крылатских холмах,,,,,,
253770481,253770480,0,365893793,cycleway,False,38.336,"LINESTRING (37.42852 55.7673451, 37.4287819 55.7670334)",Велотрасса на Крылатских холмах,,,,,,
253770481,4895229646,0,365893793,cycleway,False,18.507,"LINESTRING (37.42852 55.7673451, 37.4283975 55.7674966)",Велотрасса на Крылатских холмах,,,,,,
253770482,4895229646,0,365893793,cycleway,False,24.34,"LINESTRING (37.4282018 55.7676858, 37.4283975 55.7674966)",Велотрасса на Крылатских холмах,,,,,,
253770482,4895229647,0,365893793,cycleway,False,22.615,"LINESTRING (37.4282018 55.7676858, 37.4279952 55.7678527)",Велотрасса на Крылатских холмах,,,,,,
253770483,4895229647,0,365893793,cycleway,False,20.012,"LINESTRING (37.4277909 55.7679912, 37.4279952 55.7678527)",Велотрасса на Крылатских холмах,,,,,,
253770483,253770484,0,365893793,cycleway,False,33.806,"LINESTRING (37.4277909 55.7679912, 37.4273779 55.7681873)",Велотрасса на Крылатских холмах,,,,,,
253770484,675577692,0,53447624,cycleway,False,13.199,"LINESTRING (37.4273779 55.7681873, 37.4273789 55.7680686)",,,,,,,
253770484,253770483,0,365893793,cycleway,False,33.806,"LINESTRING (37.4273779 55.7681873, 37.4277909 55.7679912)",Велотрасса на Крылатских холмах,,,,,,
253770484,253770485,0,365893793,cycleway,False,174.102,"LINESTRING (37.4273779 55.7681873, 37.4251549 55.7691295)",Велотрасса на Крылатских холмах,,,,,,
253770485,253770484,0,365893793,cycleway,False,174.102,"LINESTRING (37.4251549 55.7691295, 37.4273779 55.7681873)",Велотрасса на Крылатских холмах,,,,,,
253770485,4974254826,0,365893793,cycleway,False,35.035,"LINESTRING (37.4251549 55.7691295, 37.4246746 55.7692916)",Велотрасса на Крылатских холмах,,,,,,
253770486,4974254826,0,365893793,cycleway,False,27.58,"LINESTRING (37.4242965 55.7694192, 37.4246746 55.7692916)",Велотрасса на Крылатских холмах,,,,,,
253770486,4256415228,0,365893793,cycleway,False,29.23,"LINESTRING (37.4242965 55.7694192, 37.4238684 55.7695246)",Велотрасса на Крылатских холмах,,,,,,
253770487,4256415228,0,365893793,cycleway,False,62.148,"LINESTRING (37.422934 55.7697146, 37.4238684 55.7695246)",Велотрасса на Крылатских холмах,,,,,,
253770487,478715750,0,365893793,cycleway,False,29.378,"LINESTRING (37.422934 55.7697146, 37.422478 55.7697779)",Велотрасса на Крылатских холмах,,,,,,
253770488,478715750,0,365893793,cycleway,False,39.149,"LINESTRING (37.4218639 55.7698459, 37.422478 55.7697779)",Велотрасса на Крылатских холмах,,,,,,
253770488,4256415226,0,365893793,cycleway,False,34.808,"LINESTRING (37.4218639 55.7698459, 37.4213097 55.7698743)",Велотрасса на Крылатских холмах,,,,,,
253770489,4256415226,0,365893793,cycleway,False,25.988,"LINESTRING (37.4208977 55.7698441, 37.4213097 55.7698743)",Велотрасса на Крылатских холмах,,,,,,
253770489,253770490,0,365893793,cycleway,False,34.612,"LINESTRING (37.4208977 55.7698441, 37.4203496 55.7698013)",Велотрасса на Крылатских холмах,,,,,,
253770490,253770489,0,365893793,cycleway,False,34.612,"LINESTRING (37.4203496 55.7698013, 37.4208977 55.7698441)",Велотрасса на Крылатских холмах,,,,,,
253770490,2951376136,0,365893793,cycleway,False,26.223,"LINESTRING (37.4203496 55.7698013, 37.4199505 55.7697291)",Велотрасса на Крылатских холмах,,,,,,
253770491,2951376136,0,365893793,cycleway,False,62.69,"LINESTRING (37.4189922 55.769564, 37.4199505 55.7697291)",Велотрасса на Крылатских холмах,,,,,,
253770491,2951376139,0,365893793,cycleway,False,30.114,"LINESTRING (37.4189922 55.769564, 37.4185385 55.7694734)",Велотрасса на Крылатских холмах,,,,,,
253770492,2951376139,0,365893793,cycleway,False,5.202,"LINESTRING (37.4184601 55.7694578, 37.4185385 55.7694734)",Велотрасса на Крылатских холмах,,,,,,
253770492,253770493,0,365893793,cycleway,False,57.07,"LINESTRING (37.4184601 55.7694578, 37.4175503 55.7694964)",Велотрасса на Крылатских холмах,,,,,,
253770493,253770492,0,365893793,cycleway,False,57.07,"LINESTRING (37.4175503 55.7694964, 37.4184601 55.7694578)",Велотрасса на Крылатских холмах,,,,,,
253770493,4438287705,0,365893793,cycleway,False,21.091,"LINESTRING (37.4175503 55.7694964, 37.4172161 55.7695216)",Велотрасса на Крылатских холмах,,,,,,
253770494,4438287705,0,365893793,cycleway,False,44.812,"LINESTRING (37.416506 55.769575, 37.4172161 55.7695216)",Велотрасса на Крылатских холмах,,,,,,
253770494,253770495,0,365893793,cycleway,False,43.415,"LINESTRING (37.416506 55.769575, 37.4158165 55.7695302)",Велотрасса на Крылатских холмах,,,,,,
253770495,253770494,0,365893793,cycleway,False,43.415,"LINESTRING (37.4158165 55.7695302, 37.416506 55.769575)",Велотрасса на Крылатских холмах,,,,,,
253770495,4438287702,0,365893793,cycleway,False,8.414,"LINESTRING (37.4158165 55.7695302, 37.4156952 55.7694975)",Велотрасса на Крылатских холмах,,,,,,
253770496,4438287702,0,365893793,cycleway,False,20.16,"LINESTRING (37.4154045 55.7694192, 37.4156952 55.7694975)",Велотрасса на Крылатских холмах,,,,,,
253770496,253770497,0,365893793,cycleway,False,23.315,"LINESTRING (37.4154045 55.7694192, 37.4151727 55.769255)",Велотрасса на Крылатских холмах,,,,,,
253770497,253770496,0,365893793,cycleway,False,23.315,"LINESTRING (37.4151727 55.769255, 37.4154045 55.7694192)",Велотрасса на Крылатских холмах,,,,,,
253770497,253770498,0,365893793,cycleway,False,37.761,"LINESTRING (37.4151727 55.769255, 37.4150183 55.7689267)",Велотрасса на Крылатских холмах,,,,,,
253770498,253770497,0,365893793,cycleway,False,37.761,"LINESTRING (37.4150183 55.7689267, 37.4151727 55.769255)",Велотрасса на Крылатских холмах,,,,,,
253770498,1181129734,0,365893793,cycleway,False,8.856,"LINESTRING (37.4150183 55.7689267, 37.4149449 55.7688586)",Велотрасса на Крылатских холмах,,,,,,
253770500,1181129734,0,365893793,cycleway,False,12.007,"LINESTRING (37.4148699 55.7687592, 37.4149449 55.7688586)",Велотрасса на Крылатских холмах,,,,,,
253770500,3487713873,0,365893793,cycleway,False,25.338,"LINESTRING (37.4148699 55.7687592, 37.4145551 55.7686158)",Велотрасса на Крылатских холмах,,,,,,
253770501,3487713873,0,365893793,cycleway,False,24.742,"LINESTRING (37.4142032 55.7685142, 37.4145551 55.7686158)",Велотрасса на Крылатских холмах,,,,,,
253770501,253770502,0,365893793,cycleway,False,14.564,"LINESTRING (37.4142032 55.7685142, 37.4140741 55.7684052)",Велотрасса на Крылатских холмах,,,,,,
253770502,253770501,0,365893793,cycleway,False,14.564,"LINESTRING (37.4140741 55.7684052, 37.4142032 55.7685142)",Велотрасса на Крылатских холмах,,,,,,
253770502,3487713871,0,365893793,cycleway,False,47.936,"LINESTRING (37.4140741 55.7684052, 37.4140304 55.7679748)",Велотрасса на Крылатских холмах,,,,,,
253770503,3487713871,0,365893793,cycleway,False,47.781,"LINESTRING (37.4140741 55.7675458, 37.4140304 55.7679748)",Велотрасса на Крылатских холмах,,,,,,
253770503,253770504,0,365893793,cycleway,False,21.157,"LINESTRING (37.4140741 55.7675458, 37.4142715 55.7673913)",Велотрасса на Крылатских холмах,,,,,,
253770504,253770503,0,365893793,cycleway,False,21.157,"LINESTRING (37.4142715 55.7673913, 37.4140741 55.7675458)",Велотрасса на Крылатских холмах,,,,,,
253770504,3487713860,0,365893793,cycleway,False,13.97,"LINESTRING (37.4142715 55.7673913, 37.414456 55.7673205)",Велотрасса на Крылатских холмах,,,,,,
253770505,3487713860,0,365893793,cycleway,False,12.945,"LINESTRING (37.4146578 55.7672947, 37.414456 55.7673205)",Велотрасса на Крылатских холмах,,,,,,
