u,v,key,osmid,highway,oneway,length,geometry,name,area,width,lanes,bridge,tunnel,service
415908477,778683114,0,"[678825757, 678825758, 35463615]",path,False,184.586,"LINESTRING (37.6621128 55.8824965, 37.662543 55.882402, 37.663078 55.882332, 37.6634003 55.8823174, 37.663832 55.882326, 37.664066 55.882354, 37.6643247 55.8824132, 37.664949 55.882556)",,,,,,,
415908479,899034698,0,303788417,path,False,86.493,"LINESTRING (37.6660133 55.8826922, 37.6654756 55.8834092)",,,,,,,
415908479,778683114,0,303788417,path,False,68.615,"LINESTRING (37.6660133 55.8826922, 37.6659156 55.8826648, 37.6657561 55.8826349, 37.6654637 55.8826027, 37.6653098 55.8826006, 37.665217 55.882597, 37.664949 55.882556)",,,,,,,
415908479,1738762794,0,303788421,path,False,33.972,"LINESTRING (37.6660133 55.8826922, 37.6661525 55.8825251, 37.66623 55.8824121)",,,,,,,
422104826,422104825,0,36150352,footway,False,76.116,"LINESTRING (37.4684511 55.8764582, 37.4677362 55.8762322, 37.4673408 55.8761997)",,,,,,,
422104884,422104825,0,"[36150352, 367801213, 781271981]",footway,False,717.5550000000002,"LINESTRING (37.465601 55.8771555, 37.4654111 55.8770108, 37.4650379 55.8768569, 37.4648018 55.8767629, 37.4647026 55.876712, 37.4646477 55.876654, 37.4644464 55.8764636, 37.4636674 55.8761757, 37.4631368 55.8759983, 37.4630049 55.8759526, 37.4628894 55.8759127, 37.462644 55.8758074, 37.4624052 55.8756619, 37.46235 55.8755796, 37.4623826 55.8754568, 37.4624165 55.8753507, 37.4625072 55.8751574, 37.4625938 55.8750628, 37.4626012 55.8750547, 37.4628542 55.8747833, 37.4630061 55.8746495, 37.4631584 55.8745803, 37.4637096 55.8747525, 37.4640776 55.8748669, 37.4644167 55.8749945, 37.4650097 55.8752747, 37.4654749 55.8755115, 37.4657299 55.8756855, 37.4661066 55.8758299, 37.4663883 55.8759051, 37.4668941 55.8760746, 37.4671045 55.8761497, 37.4673408 55.8761997)",,,,,,,
423188334,777447748,0,62252418,path,False,96.95100000000001,"LINESTRING (37.6593576 55.8811778, 37.6596997 55.8814728, 37.6597618 55.8815211, 37.659875 55.8816209, 37.6598867 55.8816737, 37.6598704 55.8817232, 37.6597979 55.8818388, 37.6597249 55.8819474)",,,,,,,
423188336,2298719303,0,"[44154618, 55036966]",path,False,707.775,"LINESTRING (37.6587149 55.8809435, 37.6582574 55.8807153, 37.6581609 55.8806251, 37.6577746 55.8803603, 37.6574313 55.8800113, 37.6571631 55.8795839, 37.6569914 55.8790363, 37.6570558 55.8768892, 37.6570834 55.8763992, 37.6570886 55.8763072, 37.6570885 55.8759613, 37.6570945 55.875839, 37.6570897 55.8750724, 37.6570643 55.8749831, 37.6569795 55.874882)",,,,,,,
429648947,1016457565,0,36949913,path,False,595.358,"LINESTRING (37.6592659 55.8742245, 37.6593686 55.8747116, 37.6593253 55.8749718, 37.6595674 55.8752931, 37.6598455 55.8756621, 37.6598324 55.8760408, 37.6599505 55.8762992, 37.6603239 55.8768337, 37.6607369 55.8778172, 37.6610374 55.878376, 37.6613451 55.8791196, 37.661444 55.8792213, 37.6616206 55.8793469)",,,,,,,
429648947,429648965,0,36949915,path,False,44.779999999999994,"LINESTRING (37.6592659 55.8742245, 37.6597383 55.8739501, 37.6597656 55.8739354)",,,,,,,
429648947,1418007785,0,"[369036064, 303957895, 303957897, 329686702, 62331567, 304079122, 304079123, 302556084, 304079127, 36949915]","['cycleway', 'path']",False,1177.6659999999997,"LINESTRING (37.6592659 55.8742245, 37.6589345 55.8746169, 37.6588497 55.8746752, 37.6587847 55.87472, 37.6585525 55.8748564, 37.6584122 55.8749124, 37.6582435 55.8749521, 37.6580421 55.875004, 37.6577835 55.8750501, 37.6577155 55.8752238, 37.6576665 55.8753704, 37.6575924 55.87648, 37.6575682 55.8767639, 37.6575057 55.8776191, 37.6575292 55.8777395, 37.6575964 55.8778505, 37.6577252 55.8781213, 37.6577182 55.8783982, 37.6577136 55.8785787, 37.6577091 55.8787593, 37.6577466 55.8791986, 37.6578003 55.8794092, 37.6580739 55.8798636, 37.6583689 55.8801344, 37.6588571 55.8805376, 37.6590901 55.8807482, 37.6592195 55.880745, 37.6595552 55.8808613, 37.6599851 55.8810003, 37.6601423 55.8810527, 37.6602715 55.8810633, 37.6604083 55.8810602, 37.6605588 55.881034, 37.6615202 55.8806687, 37.6616463 55.8806221, 37.6620291 55.8802397, 37.6622564 55.8800361, 37.6625634 55.8797429, 37.663402 55.8791305)",,,3.3,,,,
429648965,429648947,0,36949915,path,False,44.779999999999994,"LINESTRING (37.6597656 55.8739354, 37.6597383 55.8739501, 37.6592659 55.8742245)",,,,,,,
429658171,276440458,0,25364187,path,False,294.539,"LINESTRING (37.8084233 55.7859158, 37.8073066 55.7868961, 37.806575 55.7876779, 37.8060647 55.7882063)",,,,,,,
429658171,429658983,0,"[410441707, 680654365, 173791950]","['cycleway', 'path']",False,130.84500000000003,"LINESTRING (37.8084233 55.7859158, 37.8085558 55.7858552, 37.8092052 55.7855717, 37.8093191 55.7855172, 37.8095147 55.7854237, 37.8097278 55.7853227, 37.8100518 55.7851771)",,,,,yes,,
429658171,3688772785,0,173791950,path,False,517.856,"LINESTRING (37.8084233 55.7859158, 37.8083595 55.7859257, 37.8082996 55.7859298, 37.8081846 55.7859199, 37.8080672 55.7859037, 37.8070336 55.7857023, 37.8062612 55.7856097, 37.8060918 55.7855969, 37.8051702 55.7855686, 37.8048982 55.7855602, 37.8035992 55.7855145, 37.8029861 55.7854965, 37.8023364 55.7854988, 37.8012989 55.7855433, 37.8006122 55.7855584, 37.8002367 55.7855675)",,,,,,,
429658983,732528684,0,"[411937233, 182574053]",path,False,611.1939999999998,"LINESTRING (37.8100518 55.7851771, 37.8102786 55.7852627, 37.8104515 55.785326, 37.8107996 55.7854622, 37.8110288 55.7856138, 37.8111843 55.7857163, 37.8113158 55.7858136, 37.8114847 55.7859274, 37.8115926 55.7860099, 37.811745 55.7860926, 37.8119515 55.7861585, 37.8121391 55.7862019, 37.8123136 55.7862382, 37.8127534 55.7863332, 37.8130994 55.7864281, 37.8133773 55.7865284, 37.8136579 55.7866639, 37.8139523 55.7868218, 37.8142696 55.786958, 37.8148804 55.7871687, 37.8155402 55.7873467, 37.8158474 55.7874062, 37.8161061 55.7874296, 37.8163127 55.7874612, 37.8164415 55.7875185, 37.8165541 55.7875607, 37.8167043 55.7875713, 37.8168653 55.7875577, 37.8173721 55.7874779, 37.8174956 55.7874643, 37.8176216 55.7874673, 37.8177718 55.7875035, 37.8179515 55.7875969, 37.8181876 55.7877538)",,,,,,,
429658983,429658171,0,"[410441707, 680654365, 173791950]","['cycleway', 'path']",False,130.845,"LINESTRING (37.8100518 55.7851771, 37.8097278 55.7853227, 37.8095147 55.7854237, 37.8093191 55.7855172, 37.8092052 55.7855717, 37.8085558 55.7858552, 37.8084233 55.7859158)",,,,,yes,,
429658983,871624247,0,680654365,path,False,453.34,"LINESTRING (37.8100518 55.7851771, 37.8103055 55.7849737, 37.8105406 55.7846861, 37.8106576 55.7845186, 37.8108281 55.7842394, 37.8109556 55.7839249, 37.8110649 55.7834608, 37.811196 55.7832247, 37.8113886 55.7829486, 37.8114778 55.7827504, 37.8115059 55.7824514, 37.8113699 55.7820986, 37.8110462 55.7817615, 37.8106291 55.7813725)",,,,,,,
429672834,307368228,0,"[44151537, 36950479]",footway,False,882.5690000000001,"LINESTRING (37.6413748 55.8668003, 37.6420354 55.8668595, 37.6432692 55.8669497, 37.6435944 55.8669979, 37.6439157 55.8670455, 37.644524 55.8671652, 37.6448152 55.8672412, 37.6451136 55.8673467, 37.6452159 55.8673953, 37.6459585 55.8677743, 37.6466166 55.8682681, 37.6468844 55.8685851, 37.6471115 55.8689309, 37.6472166 55.8690255, 37.6474563 55.8691521, 37.6481059 55.8694501, 37.648344 55.8695594, 37.6485522 55.8696522, 37.6488105 55.8697268, 37.6488698 55.8698679, 37.6490468 55.8699642, 37.6493229 55.8700202, 37.6499291 55.8701356, 37.6505052 55.8702298, 37.6510154 55.8705707, 37.6513373 55.870983, 37.6514975 55.8711941, 37.6517194 55.8714153)",,,,,,,
429753664,447985950,0,489653731,path,False,143.94,"LINESTRING (37.7960408 55.7368688, 37.7967137 55.735631)",,,,,,,
429753664,443443984,0,489653731,path,False,103.244,"LINESTRING (37.7960408 55.7368688, 37.7954886 55.7377437)",,,,,,,
430436224,271871607,0,110259640,path,False,131.113,"LINESTRING (37.7660995 55.7875284, 37.7661705 55.787459, 37.7662118 55.7874102, 37.7663689 55.7872561, 37.7666487 55.7870344, 37.7667958 55.7869413, 37.7671625 55.786696, 37.7673823 55.78661)",,,,,,,
433259042,866401201,0,37209344,path,False,51.797,"LINESTRING (37.804491 55.7392528, 37.8052701 55.7394097)",,,,,,,
433259042,433259133,0,37209344,path,False,34.02,"LINESTRING (37.804491 55.7392528, 37.8040113 55.739109)",,,,,,,
433259107,443444111,0,37209342,path,False,252.433,"LINESTRING (37.8031275 55.7396712, 37.7993682 55.7388497)",,,,,,,
433259107,443444107,0,37209342,path,False,163.279,"LINESTRING (37.8031275 55.7396712, 37.8054061 55.7403859)",,,,,,,
433259111,433259133,0,37209344,path,False,32.175,"LINESTRING (37.8035605 55.73897, 37.8040113 55.739109)",,,,,,,
433259111,433259386,0,489653727,path,False,8.823,"LINESTRING (37.8035605 55.73897, 37.8035009 55.7388981)",,,,,,,
433259133,433259042,0,37209344,path,False,34.02,"LINESTRING (37.8040113 55.739109, 37.804491 55.7392528)",,,,,,,
433259133,433259111,0,37209344,path,False,32.175,"LINESTRING (37.8040113 55.739109, 37.8035605 55.73897)",,,,,,,
433259173,433259191,0,37806722,path,False,27.442,"LINESTRING (37.796498 55.7380544, 37.7969271 55.7380039)",,,,,,,
433259173,443444184,0,37806733,path,False,34.047,"LINESTRING (37.796498 55.7380544, 37.7960036 55.7379268)",,,,,,,
433259191,433259207,0,37806722,path,False,31.097,"LINESTRING (37.7969271 55.7380039, 37.7973862 55.7378971)",,,,,,,
433259191,433259173,0,37806722,path,False,27.442,"LINESTRING (37.7969271 55.7380039, 37.796498 55.7380544)",,,,,,,
433259207,433259231,0,37806722,path,False,63.842,"LINESTRING (37.7973862 55.7378971, 37.7983843 55.7377792)",,,,,,,
433259207,433259191,0,37806722,path,False,31.097,"LINESTRING (37.7973862 55.7378971, 37.7969271 55.7380039)",,,,,,,
433259231,443444121,0,37806722,path,False,70.722,"LINESTRING (37.7983843 55.7377792, 37.7993922 55.7380665)",,,,,,,
433259231,433259207,0,37806722,path,False,63.842,"LINESTRING (37.7983843 55.7377792, 37.7973862 55.7378971)",,,,,,,
433259274,433259294,0,37806722,path,False,100.606,"LINESTRING (37.8002108 55.7382061, 37.8015083 55.73874)",,,,,,,
433259274,443444121,0,37806722,path,False,53.544,"LINESTRING (37.8002108 55.7382061, 37.7993922 55.7380665)",,,,,,,
433259294,433259300,0,37806722,path,False,19.101,"LINESTRING (37.8015083 55.73874, 37.8017964 55.7387966)",,,,,,,
433259294,433259274,0,37806722,path,False,100.606,"LINESTRING (37.8015083 55.73874, 37.8002108 55.7382061)",,,,,,,
433259300,433259324,0,37806722,path,False,31.437,"LINESTRING (37.8017964 55.7387966, 37.8022986 55.7387966)",,,,,,,
433259300,433259294,0,37806722,path,False,19.101,"LINESTRING (37.8017964 55.7387966, 37.8015083 55.73874)",,,,,,,
433259324,433259338,0,37806722,path,False,16.264,"LINESTRING (37.8022986 55.7387966, 37.8025375 55.7387391)",,,,,,,
433259324,433259300,0,37806722,path,False,31.437,"LINESTRING (37.8022986 55.7387966, 37.8017964 55.7387966)",,,,,,,
433259338,433259324,0,37806722,path,False,16.264,"LINESTRING (37.8025375 55.7387391, 37.8022986 55.7387966)",,,,,,,
433259338,433259358,0,682057749,path,False,30.641,"LINESTRING (37.8025375 55.7387391, 37.8028685 55.7385361)",,,,,,,
433259358,433259338,0,682057749,path,False,30.641,"LINESTRING (37.8028685 55.7385361, 37.8025375 55.7387391)",,,,,,,
433259358,433259365,0,682057750,path,False,24.616,"LINESTRING (37.8028685 55.7385361, 37.8030589 55.7383424)",,,,,,,
433259365,433259386,0,489653727,path,False,67.703,"LINESTRING (37.8030589 55.7383424, 37.8035009 55.7388981)",,,,,,,
433259365,433259358,0,682057750,path,False,24.616,"LINESTRING (37.8030589 55.7383424, 37.8028685 55.7385361)",,,,,,,
433259386,433259365,0,489653727,path,False,67.703,"LINESTRING (37.8035009 55.7388981, 37.8030589 55.7383424)",,,,,,,
433259386,433259111,0,489653727,path,False,8.823,"LINESTRING (37.8035009 55.7388981, 37.8035605 55.73897)",,,,,,,
443443984,443444185,0,37806733,path,False,17.704,"LINESTRING (37.7954886 55.7377437, 37.7957203 55.737835)",,,,,,,
443443984,429753664,0,489653731,path,False,103.244,"LINESTRING (37.7954886 55.7377437, 37.7960408 55.7368688)",,,,,,,
443444092,694835386,0,37808264,path,False,191.993,"LINESTRING (37.7901319 55.7376751, 37.7872807 55.737039)",,,,,,,
443444092,2101254241,0,37808264,path,False,299.432,"LINESTRING (37.7901319 55.7376751, 37.7946662 55.7385325)",,,,,,,
443444107,433259107,0,37209342,path,False,163.279,"LINESTRING (37.8054061 55.7403859, 37.8031275 55.7396712)",,,,,,,
443444107,1837430277,0,682055315,path,False,112.524,"LINESTRING (37.8054061 55.7403859, 37.8070085 55.7399273)",Оранжерейная улица,,,,,,
443444111,433259107,0,37209342,path,False,252.433,"LINESTRING (37.7993682 55.7388497, 37.8031275 55.7396712)",,,,,,,
443444111,443444128,0,37806724,path,False,28.861,"LINESTRING (37.7993682 55.7388497, 37.7989476 55.738956)",,,,,,,
443444121,433259274,0,37806722,path,False,53.544,"LINESTRING (37.7993922 55.7380665, 37.8002108 55.7382061)",,,,,,,
443444121,433259231,0,37806722,path,False,70.722,"LINESTRING (37.7993922 55.7380665, 37.7983843 55.7377792)",,,,,,,
443444128,443444129,0,37806724,path,False,28.602,"LINESTRING (37.7989476 55.738956, 37.7985356 55.7390672)",,,,,,,
443444128,443444111,0,37806724,path,False,28.861,"LINESTRING (37.7989476 55.738956, 37.7993682 55.7388497)",,,,,,,
443444129,864848637,0,37806724,path,False,31.39,"LINESTRING (37.7985356 55.7390672, 37.7980453 55.7391264)",,,,,,,
443444129,443444128,0,37806724,path,False,28.602,"LINESTRING (37.7985356 55.7390672, 37.7989476 55.738956)",,,,,,,
443444131,443444133,0,37806724,path,False,107.73,"LINESTRING (37.7976665 55.7391087, 37.7960362 55.7387984)",,,,,,,
443444131,864848637,0,37806724,path,False,23.794,"LINESTRING (37.7976665 55.7391087, 37.7980453 55.7391264)",,,,,,,
443444133,443444131,0,37806724,path,False,107.73,"LINESTRING (37.7960362 55.7387984, 37.7976665 55.7391087)",,,,,,,
443444133,443456303,0,37808264,path,False,38.753,"LINESTRING (37.7960362 55.7387984, 37.7954548 55.7386787)",,,,,,,
443444184,443444185,0,37806733,path,False,20.463,"LINESTRING (37.7960036 55.7379268, 37.7957203 55.737835)",,,,,,,
443444184,433259173,0,37806733,path,False,34.047,"LINESTRING (37.7960036 55.7379268, 37.796498 55.7380544)",,,,,,,
443444185,443443984,0,37806733,path,False,17.704,"LINESTRING (37.7957203 55.737835, 37.7954886 55.7377437)",,,,,,,
443444185,443444184,0,37806733,path,False,20.463,"LINESTRING (37.7957203 55.737835, 37.7960036 55.7379268)",,,,,,,
443456303,2101254242,0,37808264,path,False,33.342,"LINESTRING (37.7954548 55.7386787, 37.7949489 55.7385849)",,,,,,,
443456303,443444133,0,37808264,path,False,38.753,"LINESTRING (37.7954548 55.7386787, 37.7960362 55.7387984)",,,,,,,
447985950,429753664,0,489653731,path,False,143.94,"LINESTRING (37.7967137 55.735631, 37.7960408 55.7368688)",,,,,,,
447985950,694835387,0,489653737,path,False,580.126,"LINESTRING (37.7967137 55.735631, 37.7875844 55.736526)",,,,,,,
470353856,3757062378,0,39258670,path,False,12.905,"LINESTRING (37.6752193 55.8841086, 37.6754234 55.8840895)",,,,,,,
648510639,262996836,0,54254874,path,False,98.483,"LINESTRING (37.5967497 55.832973, 37.5977811 55.8335212, 37.5978966 55.8335809)",,,,,,,
671706291,2298719248,0,"[299378895, 53039735]",path,False,356.39399999999995,"LINESTRING (37.6531893 55.8744667, 37.6534239 55.8745316, 37.6536707 55.8744173, 37.6539259 55.8743194, 37.6541367 55.8741595, 37.6543147 55.8740472, 37.6544477 55.873918, 37.6545598 55.8738117, 37.6547554 55.8735559, 37.6549182 55.8733938, 37.6551073 55.873276, 37.655239 55.8732054, 37.6553384 55.8731522, 37.6554697 55.8730373, 37.6556011 55.8728663, 37.6557014 55.8726392, 37.6559619 55.8723992, 37.6563173 55.872085, 37.6563537 55.8720515, 37.6563836 55.8720239)",,,,,,,
672529326,672529734,0,"[439693068, 292473478]",path,False,1075.9,"LINESTRING (37.7716115 55.7661861, 37.771514 55.766394, 37.7714949 55.7664982, 37.771462 55.766678, 37.7714185 55.7672541, 37.771393 55.767591, 37.771418 55.768282, 37.7713612 55.7689196, 37.7713358 55.7690787, 37.7713305 55.769326, 37.7712747 55.7698477, 37.7712 55.771353, 37.7711299 55.7734998, 37.7709472 55.7758467)",,,3,,,,
672529375,672529734,0,292473857,path,False,346.38000000000005,"LINESTRING (37.7655125 55.7763989, 37.7656791 55.7763922, 37.7660936 55.7763756, 37.7672689 55.7763173, 37.7675839 55.7763017, 37.7681626 55.776211, 37.768974 55.776108, 37.7697694 55.7759941, 37.7709472 55.7758467)",,,,,,,
672529734,271867362,0,25007907,path,False,250.494,"LINESTRING (37.7709472 55.7758467, 37.7730141 55.7756421, 37.7745182 55.7755483, 37.7749114 55.7755418)",,,,,,,
672529734,271871607,0,"[292473856, 59049273, 84736381, 292473479]",path,False,1293.279,"LINESTRING (37.7709472 55.7758467, 37.7708914 55.7778583, 37.7708207 55.7789472, 37.7707919 55.7794318, 37.7707738 55.7797175, 37.7707711 55.7798094, 37.7707699 55.7806338, 37.7707019 55.7817353, 37.7706818 55.7820621, 37.7706305 55.7832794, 37.7705558 55.7840318, 37.7705947 55.7846009, 37.770558 55.7848661, 37.7702907 55.7851367, 37.7699371 55.7853415, 37.7697195 55.7854693, 37.7694214 55.7856436, 37.7692926 55.7857613, 37.769036 55.7861128, 37.7686919 55.7862428, 37.7682558 55.7862937, 37.7679069 55.7864011, 37.7676841 55.7864515, 37.7673823 55.78661)",,,3,,,,
672529734,672529375,0,292473857,path,False,346.38000000000005,"LINESTRING (37.7709472 55.7758467, 37.7697694 55.7759941, 37.768974 55.776108, 37.7681626 55.776211, 37.7675839 55.7763017, 37.7672689 55.7763173, 37.7660936 55.7763756, 37.7656791 55.7763922, 37.7655125 55.7763989)",,,,,,,
672529734,672529326,0,"[439693068, 292473478]",path,False,1075.8999999999996,"LINESTRING (37.7709472 55.7758467, 37.7711299 55.7734998, 37.7712 55.771353, 37.7712747 55.7698477, 37.7713305 55.769326, 37.7713358 55.7690787, 37.7713612 55.7689196, 37.771418 55.768282, 37.771393 55.767591, 37.7714185 55.7672541, 37.771462 55.766678, 37.7714949 55.7664982, 37.771514 55.766394, 37.7716115 55.7661861)",,,3,,,,
672529972,271867684,0,680654375,path,False,242.137,"LINESTRING (37.8009851 55.7740624, 37.8042517 55.7741034, 37.8048545 55.7741261)",Пасечная аллея,,,,,,
672529972,5807280624,0,"[51273200, 680654378]",path,False,647.777,"LINESTRING (37.8009851 55.7740624, 37.8010457 55.7730536, 37.801047 55.773037, 37.8010488 55.772997, 37.8011075 55.7723382, 37.801172 55.7716138, 37.8011932 55.7709969, 37.801254 55.7692275, 37.8013 55.768383, 37.8013101 55.7682401)",,,,,,,
672529972,271868000,0,"[292470867, 843559471]",path,False,1087.447,"LINESTRING (37.8009851 55.7740624, 37.7985186 55.7739805, 37.7950447 55.7739279, 37.7932902 55.7739034, 37.7929036 55.773893, 37.7890522 55.7738195, 37.7889543 55.7738145, 37.7866716 55.7737745, 37.7849058 55.7737435, 37.7844335 55.7737207, 37.784299 55.7737142, 37.7836147 55.7736753)",Пасечная аллея,,,,,,
676208301,1939572853,0,59135327,path,False,14.794,"LINESTRING (37.8187447 55.7814863, 37.8185086 55.7814778)",,,,,,,
676208301,732528684,0,613526632,path,False,697.828,"LINESTRING (37.8187447 55.7814863, 37.8185769 55.7834878, 37.818534 55.7837774, 37.8185171 55.7839575, 37.8183631 55.786141, 37.8181876 55.7877538)",,,,,,,
676208301,3497944911,0,613526632,path,False,93.044,"LINESTRING (37.8187447 55.7814863, 37.8188922 55.7810432, 37.8191164 55.7806784)",,,,,,,
684327137,3082140804,0,303792095,path,False,1.776,"LINESTRING (37.6092889 55.8451854, 37.6092626 55.8451915)",,,,,,,
684327137,262998747,0,"[50844369, 844687420, 303792095]",path,False,1074.206,"LINESTRING (37.6092889 55.8451854, 37.6095728 55.8451712, 37.6100513 55.8451592, 37.610406 55.8451702, 37.6109176 55.845186, 37.6114292 55.8452139, 37.6118767 55.8452227, 37.612097 55.845227, 37.6126113 55.8452211, 37.6129965 55.8452036, 37.6134638 55.8451334, 37.613588 55.8451169, 37.6136949 55.8451257, 37.6139527 55.8451751, 37.6143486 55.8452126, 37.6147255 55.8452019, 37.6150069 55.8451323, 37.6152311 55.8449796, 37.6153811 55.8448934, 37.6155973 55.8447691, 37.6156271 55.8447519, 37.6157607 55.8446368, 37.6157893 55.8444145, 37.6158267 55.8443462, 37.615874 55.84426, 37.6159347 55.844182, 37.6159584 55.8441754, 37.6163199 55.8440687, 37.6163431 55.844062, 37.6164524 55.8440102, 37.616755 55.8438333, 37.6168112 55.8437787, 37.6167798 55.8437202, 37.6167151 55.8436724, 37.6164355 55.8435345, 37.6163352 55.8434685, 37.6162755 55.843419, 37.6162403 55.8433301, 37.6162342 55.8432883, 37.6162434 55.8432187, 37.6161867 55.8431165, 37.6160814 55.8430635, 37.6159751 55.8430122, 37.6157764 55.842912, 37.6156111 55.8427005, 37.6154932 55.842542, 37.6140706 55.8425879, 37.6138643 55.8425945, 37.6132537 55.8426142, 37.6127265 55.8426312, 37.611099 55.8426837, 37.6099093 55.8427221)",,,"['4', '6']",,,,
