u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,est_width,access,bridge,tunnel,area,service
7551637806,4961857264,0,"[564379339, 839289734, 506457575]",True,"['Passeig de Sant Joan', 'Passeig de Sant Joan (carril bici)']",cycleway,,406.698,"LINESTRING (2.165096 41.4025845, 2.1651308 41.4025582, 2.1653314 41.4023949, 2.1655181 41.4022548, 2.1660507 41.4018481, 2.1661996 41.4017479, 2.1662395 41.4017177, 2.1684846 41.4000164, 2.1685284 41.3999874)",,,,,,,,
7551637806,7551637804,0,807541519,True,,cycleway,,34.313,"LINESTRING (2.165096 41.4025845, 2.1652464 41.4026894, 2.1653878 41.4028018)",,,,,,,,
7551637808,7551637806,0,807541519,True,,cycleway,,92.411,"LINESTRING (2.1643353 41.4019807, 2.1650589 41.4025619, 2.165096 41.4025845)",,,,,,,,
7551748200,4675085041,0,"[456638730, 473387595]",True,Carrer de la Marina,cycleway,,230.17100000000002,"LINESTRING (2.1710214 41.4070298, 2.1701312 41.4077114, 2.1699558 41.4078457, 2.1699226 41.4078725, 2.1693621 41.4083199, 2.169218 41.4084055, 2.1691722 41.4084448, 2.1691459 41.4084585, 2.16915 41.4085217)",1,2,3,,,,,
7551748200,7600185156,0,807541519,True,,cycleway,,394.596,"LINESTRING (2.1710214 41.4070298, 2.1710537 41.4070541, 2.1717777 41.4075883, 2.1721409 41.4078476, 2.1732114 41.4086732, 2.1741975 41.4094038, 2.1743333 41.4095054, 2.17437 41.4095364)",,,,,,,,
7551748201,7551748200,0,807541519,True,,cycleway,,144.378,"LINESTRING (2.1697913 41.4061162, 2.1710214 41.4070298)",,,,,,,,
7551748201,5344717236,0,831182081,True,,cycleway,,408.25999999999993,"LINESTRING (2.1697913 41.4061162, 2.1698362 41.4060823, 2.1700392 41.4059291, 2.1704811 41.4055957, 2.170958 41.4052319, 2.1721084 41.4043677, 2.1726527 41.403957, 2.1732019 41.4035394, 2.1732399 41.4035105)",,,,,,,,
7553188892,6898449449,0,736823374,False,,cycleway,,411.98,"LINESTRING (2.14811 41.4351798, 2.1485095 41.4349245, 2.1486911 41.4348147, 2.1488411 41.4347413, 2.1489959 41.4346768, 2.1492014 41.434602, 2.1494769 41.4345266, 2.1496466 41.4344908, 2.1498546 41.4344581, 2.1499429 41.4344461, 2.1500722 41.4344356, 2.1502444 41.4344321, 2.1502598 41.4344339, 2.1502769 41.4344407, 2.1502993 41.4344541, 2.1503089 41.4344566, 2.1504838 41.434453, 2.1505231 41.4344379, 2.1505678 41.434432, 2.1506828 41.4344315, 2.1508799 41.4344199, 2.1510232 41.4344045, 2.1511391 41.4343899, 2.1512233 41.4343765, 2.151348 41.4343552, 2.1514247 41.4343369, 2.1514827 41.4343249, 2.151535 41.4343085, 2.1516911 41.4342476, 2.1518371 41.4341647, 2.1518131 41.4341393, 2.151824 41.4341136, 2.1518986 41.4340592, 2.1519619 41.4340048, 2.1520171 41.4339466, 2.1521009 41.4338539, 2.1521959 41.4337405, 2.1522648 41.4337074, 2.1523186 41.4336907)",,,,,,,,
7598324319,6360012265,0,699194386,False,Carrer de la Mineria,cycleway,,291.68399999999997,"LINESTRING (2.1363087 41.363523, 2.1364266 41.3635921, 2.1365471 41.3636837, 2.1366562 41.3637611, 2.1369177 41.3639329, 2.1375211 41.3643813, 2.1375787 41.3644368, 2.1378563 41.3646495, 2.1383485 41.3650387, 2.1384868 41.3651501, 2.138695 41.3652714, 2.1387522 41.3653046, 2.1387715 41.3653112, 2.1387857 41.3653129, 2.1388329 41.3653167)",,,,,,,,
7600185156,5277854768,0,"[549717855, 807541519]",True,,cycleway,,121.49000000000001,"LINESTRING (2.17437 41.4095364, 2.1745003 41.4096843, 2.1751997 41.4101839, 2.175384 41.4103156)",,,,,,,,
7600185156,7600219348,0,813642848,True,,cycleway,,407.623,"LINESTRING (2.17437 41.4095364, 2.1755486 41.408672, 2.1766665 41.4078315, 2.1777934 41.4069731, 2.1778272 41.4069453)",,,,,,,,
7600185160,5003730060,0,459464518,False,,cycleway,,107.467,"LINESTRING (2.1727229 41.4108415, 2.1727807 41.4108809, 2.1730636 41.4110833, 2.17366 41.4115049)",,,,,,,,
7600185160,4675085041,0,"[459464518, 473385647]",False,,cycleway,,396.087,"LINESTRING (2.1727229 41.4108415, 2.1726637 41.4108011, 2.171906 41.410288, 2.1714518 41.4100214, 2.1713319 41.4099559, 2.1713159 41.4098889, 2.1708785 41.4095915, 2.1703427 41.4092284, 2.1692119 41.4085536, 2.16915 41.4085217)",,,,,,,,
7600185160,7600185156,0,813642848,True,,cycleway,,200.423,"LINESTRING (2.1727229 41.4108415, 2.1732883 41.4104006, 2.1739168 41.4099077, 2.1739365 41.4098598, 2.17437 41.4095364)",,,,,,,,
7600219338,4850661051,0,"[766736065, 766736061, 709075311]",False,Avinguda Diagonal,cycleway,,32.123000000000005,"LINESTRING (2.1835042 41.4025827, 2.1835276 41.4025891, 2.1836228 41.4026157, 2.1838225 41.4024924)",2,3,,,,,,
7600219338,3233683027,0,"[766736065, 766736070, 766736062]",False,Avinguda Diagonal,cycleway,,144.241,"LINESTRING (2.1835042 41.4025827, 2.1834484 41.4025676, 2.1834056 41.4025605, 2.1818927 41.4021895, 2.1818599 41.4021814)",2,3,,,,,,
7600219341,2926155857,0,"[289065057, 289065059]",False,Carrer del Consell de Cent,cycleway,,316.34399999999994,"LINESTRING (2.1822612 41.4035668, 2.1821956 41.4035191, 2.1820028 41.4033656, 2.1812747 41.4028251, 2.1810621 41.4028343, 2.1810194 41.4028028, 2.1809427 41.4027413, 2.1809315 41.4025668, 2.1802694 41.4020682, 2.1802307 41.4020418, 2.1800743 41.4019213, 2.17988 41.4017764, 2.179673 41.4016249)",2,1.5,2.5,,,,,
7600219341,2926155858,0,289065057,False,Carrer del Consell de Cent,cycleway,,127.20299999999999,"LINESTRING (2.1822612 41.4035668, 2.1824316 41.4036909, 2.1831724 41.4042427, 2.1831523 41.4044248)",2,1.5,2.5,,,,,
7600219341,7600219338,0,813642848,True,,cycleway,,150.74400000000003,"LINESTRING (2.1822612 41.4035668, 2.1823092 41.403532, 2.1834159 41.4026533, 2.1835042 41.4025827)",,,,,,,,
7600219346,7679990606,0,813642848,True,,cycleway,,121.019,"LINESTRING (2.1789777 41.4060716, 2.1800005 41.4052996)",,,,,,,,
7600219346,6863829467,0,732992789,True,Carrer de Mallorca,cycleway,,396.61600000000004,"LINESTRING (2.1789777 41.4060716, 2.1789117 41.4060203, 2.1772777 41.4048222, 2.1767086 41.4043986, 2.1756657 41.4035816, 2.1756228 41.4035444)",,,,,,,,
7600219348,426890143,0,"[294798029, 36726599]",False,Carrer de Provença,cycleway,,392.11299999999994,"LINESTRING (2.1778272 41.4069453, 2.17777 41.406902, 2.1775881 41.4067593, 2.1768998 41.4062583, 2.1766653 41.4060757, 2.1764586 41.4059043, 2.1758246 41.4054324, 2.1755935 41.4052646, 2.1753668 41.4050957, 2.1751965 41.4049704, 2.1747497 41.4046357, 2.1747222 41.4046152, 2.1745033 41.4044521)",2,1.5,2.5,,,,,
7600219348,4682071746,0,36726599,False,Carrer de Provença,cycleway,,120.91,"LINESTRING (2.1778272 41.4069453, 2.1780417 41.4071076, 2.1786585 41.4075779, 2.1788701 41.4076982)",2,1.5,2.5,,,,,
7600219348,7600219346,0,813642848,True,,cycleway,,136.547,"LINESTRING (2.1778272 41.4069453, 2.1789482 41.4060937, 2.1789777 41.4060716)",,,,,,,,
7608560626,7608560628,0,814531105,False,,cycleway,,58.818999999999996,"LINESTRING (2.1816821 41.3801705, 2.1819723 41.38053, 2.1820904 41.3805929)",,,,,,,,
7608560628,7608560626,0,814531105,False,,cycleway,,58.818999999999996,"LINESTRING (2.1820904 41.3805929, 2.1819723 41.38053, 2.1816821 41.3801705)",,,,,,,,
7618050501,7618097316,0,316789514,False,Gran Via de les Corts Catalanes,cycleway,,35.248999999999995,"LINESTRING (2.1684193 41.3897554, 2.1684245 41.389751, 2.1684308 41.3897453, 2.1684555 41.3897252, 2.1684697 41.3897143, 2.1685565 41.3896477, 2.1686422 41.3895766, 2.1686546 41.3895644, 2.1686741 41.3895501, 2.168701 41.3895297, 2.1687082 41.3895243)",,,,,,,,
7618050501,4716376716,0,"[478415679, 467485237, 446520271]",True,Gran Via de les Corts Catalanes,cycleway,,1188.7450000000001,"LINESTRING (2.1684193 41.3897554, 2.1682991 41.3896644, 2.1680576 41.3894787, 2.1679207 41.3893696, 2.1678452 41.389312, 2.1670962 41.3887411, 2.166959 41.3886343, 2.1667883 41.388522, 2.1666008 41.3883949, 2.1654112 41.3875131, 2.1652765 41.3873062, 2.1650909 41.3871539, 2.1641612 41.3864595, 2.1640469 41.3863663, 2.1639131 41.3862647, 2.1631293 41.3857022, 2.1629779 41.3856342, 2.1628063 41.3855169, 2.1619928 41.3849223, 2.1606982 41.3839469, 2.1601404 41.383505, 2.1597253 41.3832062, 2.1596277 41.3831383, 2.1595713 41.3831007, 2.1595157 41.3830529, 2.1594182 41.3829848, 2.159371 41.382942, 2.1592858 41.3828803, 2.1590017 41.3826639, 2.1586185 41.3823603, 2.1584532 41.3822349, 2.1583876 41.3821903)",1,"['1', '2']",,,,,,
7618097316,7618050501,0,316789514,False,Gran Via de les Corts Catalanes,cycleway,,35.249,"LINESTRING (2.1687082 41.3895243, 2.168701 41.3895297, 2.1686741 41.3895501, 2.1686546 41.3895644, 2.1686422 41.3895766, 2.1685565 41.3896477, 2.1684697 41.3897143, 2.1684555 41.3897252, 2.1684308 41.3897453, 2.1684245 41.389751, 2.1684193 41.3897554)",,,,,,,,
7618097316,7638160453,0,613018049,True,,cycleway,,163.384,"LINESTRING (2.1687082 41.3895243, 2.1693732 41.3900124, 2.1696992 41.39027, 2.1698751 41.3903961, 2.1699974 41.3904892, 2.1700908 41.3905646)",,,,,,,,
7628276054,1796485171,0,790614661,False,Ronda del Guinardó,cycleway,,112.482,"LINESTRING (2.1759932 41.418253, 2.1758639 41.4180847, 2.175663 41.4178621, 2.1751963 41.4174397)",2,2.5,,,,,,
7628276054,2767355582,0,"[790614656, 790614658, 790614659, 790614661, 790614662, 168369003, 493200561, 790614645, 790614646, 790614649, 790614650, 790614652, 790614653, 790614655]",False,"['Carrer de Ramon Albó', 'Ronda del Guinardó']",cycleway,,1072.9089999999999,"LINESTRING (2.1759932 41.418253, 2.1760135 41.4182795, 2.176059 41.4183591, 2.176154 41.4185652, 2.1762288 41.4187517, 2.1762475 41.4188036, 2.1762596 41.4188372, 2.1762729 41.4188707, 2.1762898 41.4189133, 2.1763123 41.4189699, 2.1764602 41.4193065, 2.1765108 41.4194377, 2.1765696 41.4195899, 2.1767439 41.4201712, 2.1767514 41.4202069, 2.1767659 41.4202759, 2.1767693 41.420286, 2.176772 41.4202958, 2.1768058 41.420373, 2.1769084 41.4207979, 2.1769528 41.4210543, 2.1769653 41.4211268, 2.1769726 41.4211688, 2.1770031 41.4213435, 2.1770152 41.4214125, 2.177023 41.4214525, 2.1770533 41.4216084, 2.1770963 41.4218931, 2.1771124 41.4219737, 2.1771265 41.4220286, 2.177148 41.4220579, 2.1771987 41.4222558, 2.1772681 41.4227732, 2.1772732 41.4228115, 2.1772806 41.4228661, 2.177292 41.4229167, 2.1772997 41.4229507, 2.177357 41.4232051, 2.177429 41.4236622, 2.1774321 41.4236817, 2.1773793 41.4238322, 2.1772975 41.4241255, 2.1772649 41.424334, 2.1772589 41.4243736, 2.1772564 41.4243973, 2.1772437 41.4246593, 2.1772381 41.4248471, 2.1772308 41.4251509, 2.1772135 41.425479, 2.1771685 41.4261617, 2.177168 41.4262044, 2.1771663 41.4262398, 2.1771528 41.4265086, 2.1771549 41.4267753, 2.177159 41.427058, 2.1771264 41.4275421, 2.1771276 41.42758, 2.1771453 41.4277591)",2,2.5,,,,,,
