u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,width,est_width,access,bridge,tunnel,area,service
6916898394,2813138020,0,831157596,False,2,Carrer de Provença,cycleway,,24.59,"LINESTRING (2.1447155 41.3820382, 2.1449236 41.3821948)",1.5,3,,,,,
6916898394,6916898395,0,831157596,False,2,Carrer de Provença,cycleway,,80.863,"LINESTRING (2.1447155 41.3820382, 2.1440312 41.3815232)",1.5,3,,,,,
6916898395,6916898394,0,831157596,False,2,Carrer de Provença,cycleway,,80.863,"LINESTRING (2.1440312 41.3815232, 2.1447155 41.3820382)",1.5,3,,,,,
6916898395,2813138021,0,831157596,False,2,Carrer de Provença,cycleway,,24.529,"LINESTRING (2.1440312 41.3815232, 2.1438236 41.381367)",1.5,3,,,,,
6916898396,6005059818,0,831157597,False,2,Carrer de Provença,cycleway,,4.288,"LINESTRING (2.1432732 41.3809526, 2.1433095 41.3809799)",1.5,3,,,,,
6916898396,6005059819,0,831157597,False,2,Carrer de Provença,cycleway,,12.628,"LINESTRING (2.1432732 41.3809526, 2.1431663 41.3808722)",1.5,3,,,,,
6916899256,2641101873,0,831157596,False,2,Carrer de Provença,cycleway,,22.793,"LINESTRING (2.1492531 41.385473, 2.1494446 41.3856192)",1.5,3,,,,,
6916899256,6916898387,0,831157596,False,2,Carrer de Provença,cycleway,,85.022,"LINESTRING (2.1492531 41.385473, 2.1485387 41.3849277)",1.5,3,,,,,
6916899260,6916899262,0,831157596,False,2,Carrer de Provença,cycleway,,81.508,"LINESTRING (2.1496548 41.3857777, 2.1503438 41.3862974)",1.5,3,,,,,
6916899260,2641101873,0,831157596,False,2,Carrer de Provença,cycleway,,24.863,"LINESTRING (2.1496548 41.3857777, 2.1494446 41.3856192)",1.5,3,,,,,
6916899262,6842012516,0,831157596,False,2,Carrer de Provença,cycleway,,7.404,"LINESTRING (2.1503438 41.3862974, 2.1504064 41.3863446)",1.5,3,,,,,
6916899262,6916899260,0,831157596,False,2,Carrer de Provença,cycleway,,81.508,"LINESTRING (2.1503438 41.3862974, 2.1496548 41.3857777)",1.5,3,,,,,
6916899265,2641101880,0,709107018,False,2,Carrer de Provença,cycleway,,30.555,"LINESTRING (2.1525959 41.3880003, 2.1528587 41.3881917)",1.5,3,,,,,
6916899265,6842012521,0,709107018,False,2,Carrer de Provença,cycleway,,38.042,"LINESTRING (2.1525959 41.3880003, 2.1522687 41.387762)",1.5,3,,,,,
6916899267,6984788030,0,709107018,False,2,Carrer de Provença,cycleway,,83.595,"LINESTRING (2.1530441 41.3883254, 2.1537665 41.3888464)",1.5,3,,,,,
6916899267,2641101880,0,709107018,False,2,Carrer de Provença,cycleway,,21.453,"LINESTRING (2.1530441 41.3883254, 2.1528587 41.3881917)",1.5,3,,,,,
6964259986,5476467965,0,663186760,False,2,Carrer de Gaspar Casadó,cycleway,,0.762,"LINESTRING (2.111851 41.3965717, 2.1118568 41.396577)",3,,yes,,,,
6964259986,4850190684,0,663186760,False,2,Carrer de Gaspar Casadó,cycleway,,5.546,"LINESTRING (2.111851 41.3965717, 2.1118089 41.3965331)",3,,yes,,,,
6964259989,7234172497,0,775425775,False,2,Carrer de Montevideo,cycleway,,5.658,"LINESTRING (2.1130743 41.3972599, 2.1130203 41.3972291)",3,,yes,,,,
6964259989,7234315170,0,775425775,False,2,Carrer de Montevideo,cycleway,,3.724,"LINESTRING (2.1130743 41.3972599, 2.1131083 41.3972816)",3,,yes,,,,
6964259990,6964259991,0,775425775,False,2,Carrer de Montevideo,cycleway,,8.945,"LINESTRING (2.1126444 41.3970144, 2.1125805 41.3969498)",3,,yes,,,,
6964259990,7234172497,0,775425775,False,2,Carrer de Montevideo,cycleway,,39.409,"LINESTRING (2.1126444 41.3970144, 2.1130203 41.3972291)",3,,yes,,,,
6964259991,6964259992,0,775425775,False,2,Carrer de Montevideo,cycleway,,35.799,"LINESTRING (2.1125805 41.3969498, 2.1123124 41.3966984)",3,,yes,,,,
6964259991,6964259990,0,775425775,False,2,Carrer de Montevideo,cycleway,,8.945,"LINESTRING (2.1125805 41.3969498, 2.1126444 41.3970144)",3,,yes,,,,
6964259992,6964259993,0,775425775,False,2,Carrer de Montevideo,cycleway,,31.616,"LINESTRING (2.1123124 41.3966984, 2.1120686 41.3964807)",3,,yes,,,,
6964259992,6964259991,0,775425775,False,2,Carrer de Montevideo,cycleway,,35.799,"LINESTRING (2.1123124 41.3966984, 2.1125805 41.3969498)",3,,yes,,,,
6964259993,6964259994,0,775425775,False,2,Carrer de Montevideo,cycleway,,35.462,"LINESTRING (2.1120686 41.3964807, 2.111749 41.3962704)",3,,yes,,,,
6964259993,6964259992,0,775425775,False,2,Carrer de Montevideo,cycleway,,31.616,"LINESTRING (2.1120686 41.3964807, 2.1123124 41.3966984)",3,,yes,,,,
6964259994,6964259995,0,775425775,False,2,Carrer de Montevideo,cycleway,,48.131,"LINESTRING (2.111749 41.3962704, 2.1112789 41.3960194)",3,,yes,,,,
6964259994,6964259993,0,775425775,False,2,Carrer de Montevideo,cycleway,,35.462,"LINESTRING (2.111749 41.3962704, 2.1120686 41.3964807)",3,,yes,,,,
6964259995,6964259996,0,775425775,False,2,Carrer de Montevideo,cycleway,,5.751,"LINESTRING (2.1112789 41.3960194, 2.1112211 41.3959912)",3,,yes,,,,
6964259995,6964259994,0,775425775,False,2,Carrer de Montevideo,cycleway,,48.131,"LINESTRING (2.1112789 41.3960194, 2.111749 41.3962704)",3,,yes,,,,
6964259996,2496124230,0,663186760,False,2,Carrer de Gaspar Casadó,cycleway,,3.261,"LINESTRING (2.1112211 41.3959912, 2.1111912 41.3960101)",3,,yes,,,,
6964259996,6964259995,0,775425775,False,2,Carrer de Montevideo,cycleway,,5.751,"LINESTRING (2.1112211 41.3959912, 2.1112789 41.3960194)",3,,yes,,,,
6972094094,6276219971,0,724057966,False,2,Carrer de Bac de Roda,cycleway,,82.205,"LINESTRING (2.1942759 41.4147441, 2.1935777 41.415266)",2,,,,,,
6972094094,2767286540,0,724057966,False,2,Carrer de Bac de Roda,cycleway,,28.177,"LINESTRING (2.1942759 41.4147441, 2.1945152 41.4145652)",2,,,,,,
6984750576,2989848229,0,709107018,False,2,Carrer de Provença,cycleway,,87.171,"LINESTRING (2.1575228 41.3917101, 2.158272 41.3922566)",1.5,3,,,,,
6984750576,2641101892,0,709107018,False,2,Carrer de Provença,cycleway,,12.945,"LINESTRING (2.1575228 41.3917101, 2.1574116 41.3916289)",1.5,3,,,,,
6984750580,4850118592,0,220239098,False,2,Carrer d'Enric Granados,cycleway,,45.63,"LINESTRING (2.1575084 41.391448, 2.1578946 41.3911574)",3,,,,,,
6984750580,2641101889,0,220239098,False,2,Carrer d'Enric Granados,cycleway,,19.404,"LINESTRING (2.1575084 41.391448, 2.1573442 41.3915716)",3,,,,,,
6984750584,2641101889,0,709107018,False,2,Carrer de Provença,cycleway,,15.813,"LINESTRING (2.1572117 41.3914699, 2.1573442 41.3915716)",1.5,3,,,,,
6984750584,6984787995,0,709107018,False,2,Carrer de Provença,cycleway,,91.288,"LINESTRING (2.1572117 41.3914699, 2.1564476 41.3908822)",1.5,3,,,,,
6984787989,6428574626,0,220239098,False,2,Carrer d'Enric Granados,cycleway,,21.108,"LINESTRING (2.15715 41.3917201, 2.1573295 41.3915863)",3,,,,,,
6984787989,4286307293,0,220239098,False,2,Carrer d'Enric Granados,cycleway,,44.177,"LINESTRING (2.15715 41.3917201, 2.1567743 41.3920001)",3,,,,,,
6984787995,6984750584,0,709107018,False,2,Carrer de Provença,cycleway,,91.288,"LINESTRING (2.1564476 41.3908822, 2.1572117 41.3914699)",1.5,3,,,,,
6984787995,2641101887,0,709107018,False,2,Carrer de Provença,cycleway,,27.356,"LINESTRING (2.1564476 41.3908822, 2.1562186 41.3907061)",1.5,3,,,,,
6984788004,2641101887,0,709107018,False,2,Carrer de Provença,cycleway,,21.128,"LINESTRING (2.1560385 41.3905725, 2.1562186 41.3907061)",1.5,3,,,,,
6984788004,6984788016,0,709107018,False,2,Carrer de Provença,cycleway,,79.342,"LINESTRING (2.1560385 41.3905725, 2.1553622 41.3900708)",1.5,3,,,,,
6984788016,6984788004,0,709107018,False,2,Carrer de Provença,cycleway,,79.342,"LINESTRING (2.1553622 41.3900708, 2.1560385 41.3905725)",1.5,3,,,,,
6984788016,2641101886,0,709107018,False,2,Carrer de Provença,cycleway,,30.74,"LINESTRING (2.1553622 41.3900708, 2.1551002 41.3898764)",1.5,3,,,,,
6984788017,2641101886,0,709107018,False,2,Carrer de Provença,cycleway,,24.679,"LINESTRING (2.1548956 41.3897161, 2.1551002 41.3898764)",1.5,3,,,,,
6984788017,6984788026,0,709107018,False,2,Carrer de Provença,cycleway,,77.692,"LINESTRING (2.1548956 41.3897161, 2.1542517 41.3892113)",1.5,3,,,,,
6984788026,6984788017,0,709107018,False,2,Carrer de Provença,cycleway,,77.692,"LINESTRING (2.1542517 41.3892113, 2.1548956 41.3897161)",1.5,3,,,,,
6984788026,2641101882,0,709107018,False,2,Carrer de Provença,cycleway,,28.934,"LINESTRING (2.1542517 41.3892113, 2.1540119 41.3890233)",1.5,3,,,,,
6984788030,2641101882,0,709107018,False,2,Carrer de Provença,cycleway,,28.391,"LINESTRING (2.1537665 41.3888464, 2.1540119 41.3890233)",1.5,3,,,,,
6984788030,6916899267,0,709107018,False,2,Carrer de Provença,cycleway,,83.595,"LINESTRING (2.1537665 41.3888464, 2.1530441 41.3883254)",1.5,3,,,,,
6984788056,6842012528,0,730337231,False,2,Carrer del Comte Borrell,cycleway,,4.174,"LINESTRING (2.1502824 41.386631, 2.1503177 41.3866044)",1.5,3,,,,,
6984788056,7252397740,0,730337231,False,2,Carrer del Comte Borrell,cycleway,,82.15,"LINESTRING (2.1502824 41.386631, 2.1495865 41.3871537)",1.5,3,,,,,
6984788068,4858096626,0,276728293,False,2,Carrer de Calàbria,cycleway,,41.139,"LINESTRING (2.1480327 41.3849298, 2.1476875 41.385194)",2,,,,,,
6984788068,2813135428,0,276728293,False,2,Carrer de Calàbria,cycleway,,24.012,"LINESTRING (2.1480327 41.3849298, 2.1482342 41.3847756)",2,,,,,,
6984788071,2813138017,0,276728293,False,2,Carrer de Calàbria,cycleway,,21.576,"LINESTRING (2.1484732 41.3846014, 2.1482877 41.3847366)",2,,,,,,
6984788071,6875262061,0,276728293,False,2,Carrer de Calàbria,cycleway,,82.451,"LINESTRING (2.1484732 41.3846014, 2.1491668 41.3840732)",2,,,,,,
6985203141,6743214242,0,746415151,False,,,cycleway,,3.314,"LINESTRING (2.1521966 41.3748122, 2.1521961 41.374842)",,,,,,,
6985213126,4538120986,0,457712208,False,,Avinguda del Paral·lel,cycleway,,5.549,"LINESTRING (2.1584688 41.3750972, 2.1584697 41.3751471)",,3.5,,,,,
6985213126,4538120987,0,457712208,False,,Avinguda del Paral·lel,cycleway,,3.859,"LINESTRING (2.1584688 41.3750972, 2.1584681 41.3750625)",,3.5,,,,,
6985213127,4538120978,0,457712206,False,,Avinguda del Paral·lel,cycleway,,5.526,"LINESTRING (2.1588109 41.3750972, 2.1588109 41.3751469)",,3.5,,,,,
6985213127,4538120979,0,457712206,False,,Avinguda del Paral·lel,cycleway,,4.248,"LINESTRING (2.1588109 41.3750972, 2.1588109 41.375059)",,3.5,,,,,
6985213132,4538120981,0,457712206,False,,Avinguda del Paral·lel,cycleway,,3.091,"LINESTRING (2.1588108 41.374899, 2.1588108 41.3749268)",,3.5,,,,,
6985213132,4538120982,0,457712206,False,,Avinguda del Paral·lel,cycleway,,5.082,"LINESTRING (2.1588108 41.374899, 2.1588108 41.3748533)",,3.5,,,,,
6985213134,4538123289,0,457712208,False,,Avinguda del Paral·lel,cycleway,,3.47,"LINESTRING (2.1584649 41.3748949, 2.1584655 41.3749261)",,3.5,,,,,
6985213134,4538123290,0,457712208,False,,Avinguda del Paral·lel,cycleway,,4.804,"LINESTRING (2.1584649 41.3748949, 2.1584641 41.3748517)",,3.5,,,,,
6985213136,4538123461,0,335842329,False,2,Avinguda Paral·lel,cycleway,,15.979,"LINESTRING (2.1589067 41.3750042, 2.1590982 41.3750031)",3.5,,,,,,
6985213136,4538120984,0,335842329,False,2,Avinguda Paral·lel,cycleway,,4.347,"LINESTRING (2.1589067 41.3750042, 2.1588546 41.3750045)",3.5,,,,,,
6985213137,4538120980,0,335842329,False,2,Avinguda Paral·lel,cycleway,,2.178,"LINESTRING (2.1587848 41.3750049, 2.1588109 41.3750048)",3.5,,,,,,
6985213137,6985213138,0,335842329,False,2,Avinguda Paral·lel,cycleway,,24.566,"LINESTRING (2.1587848 41.3750049, 2.1584904 41.3750067)",3.5,,,,,,
6985213138,6985213137,0,335842329,False,2,Avinguda Paral·lel,cycleway,,24.566,"LINESTRING (2.1584904 41.3750067, 2.1587848 41.3750049)",3.5,,,,,,
6985213138,4538120988,0,335842329,False,2,Avinguda Paral·lel,cycleway,,1.944,"LINESTRING (2.1584904 41.3750067, 2.1584671 41.3750068)",3.5,,,,,,
6985213139,4538123293,0,335842329,False,2,Avinguda Paral·lel,cycleway,,2.795,"LINESTRING (2.1583783 41.3750073, 2.1584118 41.3750071)",3.5,,,,,,
6985213139,4538123460,0,335842329,False,2,Avinguda Paral·lel,cycleway,,14.661,"LINESTRING (2.1583783 41.3750073, 2.1582026 41.3750084)",3.5,,,,,,
6985213144,6249027403,0,457712211,False,,Avinguda del Paral·lel,cycleway,,4.127,"LINESTRING (2.156571 41.374893, 2.1565696 41.3748559)",,3.5,,,,,
6985213144,4834501678,0,457712211,False,,Avinguda del Paral·lel,cycleway,,4.817,"LINESTRING (2.156571 41.374893, 2.1565726 41.3749363)",,3.5,,,,,
6985213149,4538123299,0,457712211,False,,Avinguda del Paral·lel,cycleway,,2.993,"LINESTRING (2.1565786 41.3750925, 2.1565775 41.3750656)",,3.5,,,,,
6985213149,4538123300,0,457712211,False,,Avinguda del Paral·lel,cycleway,,6.508,"LINESTRING (2.1565786 41.3750925, 2.1565808 41.375151)",,3.5,,,,,
6985213151,4538123458,0,335842329,False,2,Avinguda Paral·lel,cycleway,,1.528,"LINESTRING (2.1566635 41.375013, 2.1566818 41.3750126)",3.5,,,,,,
6985213151,4538123457,0,335842329,False,2,Avinguda Paral·lel,cycleway,,2.705,"LINESTRING (2.1566635 41.375013, 2.1566311 41.3750138)",3.5,,,,,,
6985213152,4538123298,0,335842329,False,2,Avinguda Paral·lel,cycleway,,2.245,"LINESTRING (2.1565487 41.3750135, 2.1565756 41.3750135)",3.5,,,,,,
6985213152,4538123456,0,335842329,False,2,Avinguda Paral·lel,cycleway,,22.337,"LINESTRING (2.1565487 41.3750135, 2.156281 41.3750136)",3.5,,,,,,
6985213156,6428574636,0,335842329,False,2,Avinguda Paral·lel,cycleway,,30.231,"LINESTRING (2.1558158 41.3750137, 2.1561781 41.3750136)",3.5,,,,,,
6985213156,4538123308,0,335842329,False,2,Avinguda Paral·lel,cycleway,,1.402,"LINESTRING (2.1558158 41.3750137, 2.155799 41.3750137)",3.5,,,,,,
6985213157,4538123455,0,335842329,False,2,Avinguda Paral·lel,cycleway,,2.562,"LINESTRING (2.1556984 41.3750135, 2.1557291 41.3750136)",3.5,,,,,,
6985213157,4538123454,0,335842329,False,2,Avinguda Paral·lel,cycleway,,45.534,"LINESTRING (2.1556984 41.3750135, 2.1551527 41.3750126)",3.5,,,,,,
6985213158,4538123306,0,457712213,False,,Avinguda del Paral·lel,cycleway,,4.16,"LINESTRING (2.1557957 41.3748976, 2.1557946 41.3748602)",,3.5,,,,,
6985213158,4834501679,0,457712213,False,,Avinguda del Paral·lel,cycleway,,4.16,"LINESTRING (2.1557957 41.3748976, 2.1557967 41.374935)",,3.5,,,,,
6985213159,4538123309,0,457712213,False,,Avinguda del Paral·lel,cycleway,,6.384,"LINESTRING (2.1558022 41.3751279, 2.1558006 41.3750705)",,3.5,,,,,
6985213159,4538123305,0,457712213,False,,Avinguda del Paral·lel,cycleway,,3.314,"LINESTRING (2.1558022 41.3751279, 2.155803 41.3751577)",,3.5,,,,,
6985354102,3208549391,0,362064417,True,1,Carrer de la Diputació,cycleway,,9.609,"LINESTRING (2.1729324 41.3948729, 2.1728523 41.3948108)",1.5,,,,,,
6985354103,3208549390,0,362064417,True,1,Carrer de la Diputació,cycleway,,8.135,"LINESTRING (2.173335 41.3951766, 2.173266 41.3951249)",1.5,,,,,,
6985354105,3208549392,0,362064417,True,1,Carrer de la Diputació,cycleway,,7.158,"LINESTRING (2.1722101 41.3943353, 2.172149 41.3942901)",1.5,,,,,,
6985354108,3208549393,0,362064417,True,1,Carrer de la Diputació,cycleway,,2.797,"LINESTRING (2.1717661 41.3939983, 2.1717424 41.3939805)",1.5,,,,,,
6985354111,3697148746,0,362064417,True,1,Carrer de la Diputació,cycleway,,25.441,"LINESTRING (2.1710722 41.3934766, 2.170859 41.393313)",1.5,,,,,,
6985354114,3208549395,0,362064417,True,1,Carrer de la Diputació,cycleway,,5.188,"LINESTRING (2.1706289 41.3931411, 2.1705848 41.3931082)",1.5,,,,,,
6985354118,7515360146,0,362064417,True,1,Carrer de la Diputació,cycleway,,26.626,"LINESTRING (2.1699553 41.3926404, 2.1697316 41.3924696)",1.5,,,,,,
6985354121,3208549398,0,362064417,True,1,Carrer de la Diputació,cycleway,,5.676,"LINESTRING (2.1688079 41.3917868, 2.1687594 41.391751)",1.5,,,,,,
6985354150,4816458287,0,478725550,True,1,Carrer de la Diputació,cycleway,,2.589,"LINESTRING (2.1570731 41.3829436, 2.1570512 41.3829271)",1.5,,,,,,
6985354152,4764968957,0,478725550,True,1,Carrer de la Diputació,cycleway,,25.789,"LINESTRING (2.1575077 41.3832746, 2.1572902 41.3831098)",1.5,,,,,,
6985354159,4816458286,0,478725550,True,1,Carrer de la Diputació,cycleway,,8.303,"LINESTRING (2.1563669 41.382421, 2.156296 41.3823686)",1.5,,,,,,
6985354162,5166023841,0,43811852,False,2,Carrer de Vilamarí,cycleway,,98.128,"LINESTRING (2.1507527 41.3778707, 2.1515799 41.3772434)",2,3,,,,,
6985354162,555386319,0,43811852,False,2,Carrer de Vilamarí,cycleway,,20.637,"LINESTRING (2.1507527 41.3778707, 2.1505787 41.3780026)",2,3,,,,,
6985354166,4816634591,0,43811852,False,2,Carrer de Vilamarí,cycleway,,21.113,"LINESTRING (2.1503568 41.3781643, 2.150535 41.3780295)",2,3,,,,,
6985354166,4858092670,0,43811852,False,2,Carrer de Vilamarí,cycleway,,31.94,"LINESTRING (2.1503568 41.3781643, 2.1500873 41.3783683)",2,3,,,,,
6985368719,4816458283,0,478725550,True,1,Carrer de la Diputació,cycleway,,2.839,"LINESTRING (2.155241 41.3815702, 2.155217 41.3815521)",1.5,,,,,,
6985368720,4816634605,0,478725550,True,1,Carrer de la Diputació,cycleway,,22.737,"LINESTRING (2.154809 41.3812463, 2.1546182 41.3811003)",1.5,,,,,,
6985462288,7598324319,0,699194386,False,,Carrer de la Mineria,cycleway,,12.484,"LINESTRING (2.1364266 41.3635921, 2.1363087 41.363523)",,,,,,,
6985462288,6985462289,0,699194386,False,,Carrer de la Mineria,cycleway,,14.313,"LINESTRING (2.1364266 41.3635921, 2.1365471 41.3636837)",,,,,,,
6985462289,6985462288,0,699194386,False,,Carrer de la Mineria,cycleway,,14.313,"LINESTRING (2.1365471 41.3636837, 2.1364266 41.3635921)",,,,,,,
6985462289,6985462290,0,699194386,False,,Carrer de la Mineria,cycleway,,12.529,"LINESTRING (2.1365471 41.3636837, 2.1366562 41.3637611)",,,,,,,
6985462290,6985462289,0,699194386,False,,Carrer de la Mineria,cycleway,,12.529,"LINESTRING (2.1366562 41.3637611, 2.1365471 41.3636837)",,,,,,,
6985462290,6360012272,0,699194386,False,,Carrer de la Mineria,cycleway,,29.003,"LINESTRING (2.1366562 41.3637611, 2.1369177 41.3639329)",,,,,,,
6985462314,6985462315,0,699194386,False,,Carrer de la Mineria,cycleway,,1.77,"LINESTRING (2.1387715 41.3653112, 2.1387522 41.3653046)",,,,,,,
6985462314,6360012266,0,699194386,False,,Carrer de la Mineria,cycleway,,1.2,"LINESTRING (2.1387715 41.3653112, 2.1387857 41.3653129)",,,,,,,
6985462315,6360012267,0,699194386,False,,Carrer de la Mineria,cycleway,,6.034,"LINESTRING (2.1387522 41.3653046, 2.138695 41.3652714)",,,,,,,
6985462315,6985462314,0,699194386,False,,Carrer de la Mineria,cycleway,,1.77,"LINESTRING (2.1387522 41.3653046, 2.1387715 41.3653112)",,,,,,,
6985802954,4682071747,0,474202255,False,,,cycleway,,28.233,"LINESTRING (2.1824433 41.4049655, 2.1822059 41.4051465)",,,,,,,
6985802954,2926155858,0,474202255,False,,,cycleway,,84.329,"LINESTRING (2.1824433 41.4049655, 2.1831523 41.4044248)",,,,,,,
6985802959,4682071744,0,474202255,False,,,cycleway,,101.495,"LINESTRING (2.1819482 41.4053596, 2.181091 41.4060075)",,,,,,,
6985802959,4682071750,0,474202255,False,,,cycleway,,2.455,"LINESTRING (2.1819482 41.4053596, 2.1819689 41.4053439)",,,,,,,
6985826707,5731892866,0,403598905,False,2,Plaça del Doctor Letamendi,cycleway,,65.778,"LINESTRING (2.1601534 41.3893946, 2.1601637 41.3888031)",3,,,,,,
6985826707,1374639135,0,403598905,False,2,Plaça del Doctor Letamendi,cycleway,,5.849,"LINESTRING (2.1601534 41.3893946, 2.1601525 41.3894472)",3,,,,,,
6985826721,7526506315,0,804657856,True,,carril bici Valencia COVID,cycleway,,11.824,"LINESTRING (2.152684 41.3847465, 2.1527838 41.384822)",0.5,,,,,,
6985861884,4834268103,0,359881898,True,1,Gran Via de les Corts Catalanes,cycleway,,101.302,"LINESTRING (2.1791911 41.3974882, 2.18005 41.3981323)",1,,,,,,
6985925985,3677163727,0,363549147,True,1,Gran Via de les Corts Catalanes,cycleway,,9.011,"LINESTRING (2.1790119 41.3976168, 2.1789355 41.3975595)",1,,,,,,
6985925989,3677163726,0,363549147,True,1,Gran Via de les Corts Catalanes,cycleway,,98.649,"LINESTRING (2.1787131 41.3973919, 2.1778784 41.3967634)",1,,,,,,
6985925993,3645144034,0,359881898,True,1,Gran Via de les Corts Catalanes,cycleway,,107.16,"LINESTRING (2.1780489 41.3966347, 2.1789599 41.3973142)",1,,,,,,
6985925997,3697123082,0,359881898,True,1,Gran Via de les Corts Catalanes,cycleway,,17.793,"LINESTRING (2.1777531 41.3964095, 2.1779032 41.3965232)",1,,,,,,
6985925998,3645155011,0,363549147,True,1,Gran Via de les Corts Catalanes,cycleway,,96.675,"LINESTRING (2.1775841 41.3965459, 2.1767605 41.3959342)",1,,,,,,
6985930064,3208546123,0,362064417,True,1,Carrer de la Diputació,cycleway,,1.618,"LINESTRING (2.1790087 41.3994165, 2.178996 41.3994055)",1.5,,,,,,
6985930070,5268949134,0,514738325,False,1,,cycleway,,57.257,"LINESTRING (2.1793644 41.3988913, 2.1798482 41.398526)",,,,,,,
6985930070,4717481841,0,514738325,False,1,,cycleway,,33.427,"LINESTRING (2.1793644 41.3988913, 2.179082 41.3991046)",,,,,,,
6985930072,3208549380,0,362064417,True,1,Carrer de la Diputació,cycleway,,56.242,"LINESTRING (2.1774561 41.3982554, 2.1769766 41.3978998)",1.5,,,,,,
6985930073,3053404667,0,290673911,False,2,Carrer de Sicília,cycleway,,20.25,"LINESTRING (2.1778613 41.398219, 2.1776894 41.3983476)",3,,,,,,
6985930073,3184350940,0,290673911,False,2,Carrer de Sicília,cycleway,,7.183,"LINESTRING (2.1778613 41.398219, 2.1779223 41.3981734)",3,,,,,,
6985930075,3208549381,0,362064417,True,1,Carrer de la Diputació,cycleway,,13.137,"LINESTRING (2.1767424 41.3977205, 2.1766322 41.3976361)",1.5,,,,,,
6985930078,3208549383,0,362064417,True,1,Carrer de la Diputació,cycleway,,65.964,"LINESTRING (2.1762778 41.3973701, 2.1757309 41.3969416)",1.5,,,,,,
6985930080,3208549384,0,362064417,True,1,Carrer de la Diputació,cycleway,,5.983,"LINESTRING (2.1756221 41.3968722, 2.1755674 41.3968374)",1.5,,,,,,
6985930084,3208549386,0,362064417,True,1,Carrer de la Diputació,cycleway,,24.009,"LINESTRING (2.1751641 41.3965407, 2.1749633 41.396386)",1.5,,,,,,
6985939897,3697148743,0,362064417,True,1,Carrer de la Diputació,cycleway,,19.228,"LINESTRING (2.1744527 41.3960086, 2.1742866 41.3958887)",1.5,,,,,,
6985939901,3208549396,0,362064417,True,1,Carrer de la Diputació,cycleway,,49.514,"LINESTRING (2.1703947 41.3929671, 2.1699729 41.3926538)",1.5,,,,,,
6993867363,6744513191,0,577795298,False,,Carrer de las Navas de Tolosa,cycleway,,35.502,"LINESTRING (2.1812304 41.419593, 2.181533 41.4193684)",,,,,,,
6993867363,6744513190,0,577795298,False,,Carrer de las Navas de Tolosa,cycleway,,12.371,"LINESTRING (2.1812304 41.419593, 2.181125 41.4196713)",,,,,,,
6996426094,6126653860,0,831182087,False,,,cycleway,,25.263,"LINESTRING (2.1617687 41.4125529, 2.1615334 41.4124098)",,,,,,,
6996426094,6126651569,0,831182087,False,,,cycleway,,14.394,"LINESTRING (2.1617687 41.4125529, 2.1619027 41.4126345)",,,,,,,
6996426156,6126653859,0,831182087,False,,,cycleway,,95.71,"LINESTRING (2.1614073 41.4123412, 2.1604779 41.4118362)",,,,,,,
6996426156,6126653860,0,831182087,False,,,cycleway,,12.991,"LINESTRING (2.1614073 41.4123412, 2.1615334 41.4124098)",,,,,,,
6996426285,5344717247,0,553732370,True,,,cycleway,,12.804,"LINESTRING (2.1623048 41.4123915, 2.1623869 41.4122942)",,,,,,,
7021767575,5065889830,0,609481903,True,,,cycleway,,30.525,"LINESTRING (2.1811283 41.3975539, 2.1813852 41.3973584)",,,,,,,
7021767579,7045175510,0,609481903,True,,,cycleway,,81.141,"LINESTRING (2.1815874 41.3972018, 2.1822644 41.3966778)",,,,,,,
7021803488,1864143479,0,308589089,True,1,Carrer de la Marina,cycleway,,18.188,"LINESTRING (2.1827214 41.3981571, 2.1825678 41.3982732)",2,3,,,,,
7021803492,1864143521,0,308589089,True,1,Carrer de la Marina,cycleway,,4.272,"LINESTRING (2.1829097 41.3980165, 2.1828734 41.3980436)",2,3,,,,,
7021803496,1864143428,0,490655487,False,2,Carrer de Ribes,cycleway,,3.926,"LINESTRING (2.1828756 41.3980888, 2.1828526 41.398058)",2,,,,,,
7021803496,1438747523,0,490655487,False,2,Carrer de Ribes,cycleway,,54.36,"LINESTRING (2.1828756 41.3980888, 2.1831939 41.3985154)",2,,,,,,
7021803503,4828366704,0,308589089,True,1,Carrer de la Marina,cycleway,,91.931,"LINESTRING (2.1824175 41.3983854, 2.1816363 41.3989686)",2,3,,,,,
7021803506,7160894979,0,493133631,False,2,Avinguda Diagonal,cycleway,,3.276,"LINESTRING (2.1795642 41.4015978, 2.1796008 41.4016085)",3,,,,,,
7021803506,6316743522,0,493133631,False,2,Avinguda Diagonal,cycleway,,73.121,"LINESTRING (2.1795642 41.4015978, 2.1787288 41.4013984)",3,,,,,,
7021803513,7160894976,0,766736066,False,2,Avinguda Diagonal,cycleway,,106.993,"LINESTRING (2.1805451 41.4018375, 2.1817561 41.4021549)",3,,,,,,
7021803513,7160894977,0,766736066,False,2,Avinguda Diagonal,cycleway,,17.441,"LINESTRING (2.1805451 41.4018375, 2.1803481 41.4017849)",3,,,,,,
7021803525,3208546114,0,362064417,True,1,Carrer de la Diputació,cycleway,,24.069,"LINESTRING (2.1814069 41.4011976, 2.1812025 41.4010448)",1.5,,,,,,
7021803528,3208546115,0,362064417,True,1,Carrer de la Diputació,cycleway,,1.835,"LINESTRING (2.1809864 41.4008892, 2.1809705 41.4008778)",1.5,,,,,,
