u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,lanes,ref,width,est_width,bridge,tunnel,junction,area,service
30248586,364722133,0,237506962,Travessera de Gràcia,tertiary,30,False,156.298,"LINESTRING (2.1493093 41.3959582, 2.1495405 41.3961009, 2.1505013 41.3966937, 2.1505259 41.3967087, 2.1506933 41.396811, 2.1507561 41.3968514)",,4,,,,,,,,
30248586,3434285993,0,"[237506962, 665909461]",Travessera de Gràcia,tertiary,30,False,68.999,"LINESTRING (2.1493093 41.3959582, 2.1491257 41.3958425, 2.149085 41.3958169, 2.1488178 41.3956485, 2.1487535 41.395608, 2.1486769 41.3955582)",,4,,,,,,,,
30248586,30313129,0,257568501,Carrer d'Aribau,tertiary,30,True,115.321,"LINESTRING (2.1493093 41.3959582, 2.1491958 41.3960627, 2.1491607 41.3960951, 2.1484363 41.3967624)",,4,,,,,,,,
30248590,364722133,0,237506962,Travessera de Gràcia,tertiary,30,False,126.77099999999999,"LINESTRING (2.1519034 41.3975991, 2.1517324 41.397488, 2.1517123 41.3974754, 2.1514592 41.3973087, 2.1509347 41.396968, 2.1507561 41.3968514)",,4,,,,,,,,
30248590,30247426,0,237659853,Carrer de Balmes,secondary,50,True,100.932,"LINESTRING (2.1519034 41.3975991, 2.1520549 41.3974583, 2.1520813 41.3974318, 2.1521335 41.3973824, 2.1523323 41.3972039, 2.1525915 41.3969809, 2.1526872 41.3969082)",,3,,,,,,,,
30248590,30248591,0,"[542842570, 251698847]",Travessera de Gràcia,tertiary,30,True,99.006,"LINESTRING (2.1519034 41.3975991, 2.1520452 41.3976906, 2.1520664 41.3977042, 2.1523024 41.3978565, 2.1527915 41.3981897)",,2,,,,,,,,
30248591,30558181,0,251698847,Travessera de Gràcia,tertiary,30,True,9.427,"LINESTRING (2.1527915 41.3981897, 2.1528775 41.3982447)",,2,,,,,,,,
30248591,30617419,0,4782191,Carrer de Regàs,residential,30,True,171.213,"LINESTRING (2.1527915 41.3981897, 2.1527262 41.3982325, 2.1512752 41.399177, 2.1512411 41.3991988)",,1,,,,,,,,
30248592,412398683,0,288454797,Via Augusta,secondary,50,True,113.598,"LINESTRING (2.1532286 41.3984763, 2.1532483 41.3983709, 2.1539118 41.3977178, 2.1539374 41.3976858, 2.1539805 41.3976392)",,1,,5.25,,,,,,
30248592,678297060,0,"[570560366, 542843797, 540501371, 540501372, 540501373]",Via Augusta,secondary,50,False,165.88500000000002,"LINESTRING (2.1532286 41.3984763, 2.1531741 41.398555, 2.1531578 41.3985698, 2.1530392 41.3986777, 2.1529399 41.3987756, 2.1527277 41.3989981, 2.1524337 41.3992933, 2.1522458 41.3994948, 2.1521778 41.3995608, 2.1521295 41.3996074, 2.1520617 41.3996825)",,6,,18,,,,,,
30248592,30248593,0,552845770,Travessera de Gràcia,tertiary,30,True,40.138,"LINESTRING (2.1532286 41.3984763, 2.1533352 41.3985411, 2.1533758 41.3985658, 2.1536035 41.3987026)",,,,,,,,,,
30248593,30556621,0,4782193,Carrer de Neptú,living_street,10,True,113.722,"LINESTRING (2.1536035 41.3987026, 2.1542246 41.3982312, 2.1544836 41.3979643, 2.154507 41.3979402)",,,,,,,,,,
30248593,30248594,0,"[555536624, 831182041]",Travessera de Gràcia,tertiary,30,True,16.874000000000002,"LINESTRING (2.1536035 41.3987026, 2.1536571 41.3987345, 2.1536802 41.3987483, 2.1537619 41.398797)",,,,,,,,,,
30248594,30554784,0,"[831182042, 249953942]",Carrer de la Riera de Sant Miquel,living_street,10,False,70.02300000000001,"LINESTRING (2.1537619 41.398797, 2.1538479 41.3987595, 2.1538823 41.3987445, 2.1539517 41.3987302, 2.1545228 41.3986125, 2.1545575 41.3986053)",,,,,,,,,,
30248594,30248595,0,555536622,Travessera de Gràcia,tertiary,30,True,35.005,"LINESTRING (2.1537619 41.398797, 2.1538558 41.3988514, 2.1538702 41.3988597, 2.1540372 41.3989611, 2.1540646 41.3990078)",,,,,,,,,,
30248595,30554804,0,555542139,Travessera de Gràcia,tertiary,30,True,55.367,"LINESTRING (2.1540646 41.3990078, 2.1545802 41.3993214)",,,,,,,,,,
30248595,30554803,0,"[288460988, 301780477]","['Carrer de Sant Gabriel', 'Plaça de la Llibertat']",living_street,20,True,123.18100000000001,"LINESTRING (2.1540646 41.3990078, 2.1540354 41.3990337, 2.1535107 41.3994978, 2.15397 41.3998106)",,,,,,,,,,
30251173,30251175,0,360064367,Avinguda de Madrid,secondary,50,True,105.854,"LINESTRING (2.1237226 41.3762817, 2.1243022 41.3766338, 2.1246029 41.3767954, 2.1247273 41.3768623)",,,,,,,,,,
30251175,30251176,0,"[45185736, 544124178]",Avinguda de Madrid,secondary,50,False,57.149,"LINESTRING (2.1247273 41.3768623, 2.1248607 41.3769467, 2.1251105 41.3771046, 2.1252055 41.3771617, 2.1252539 41.3771909)",,,,,,,,,,
30251175,30294469,0,247548700,Carrer d'Arizala,residential,30,True,110.305,"LINESTRING (2.1247273 41.3768623, 2.1246388 41.3769986, 2.1241486 41.3777542)",,,,,,,,,,
30251176,30251177,0,239195662,Avinguda de Madrid,secondary,50,False,49.943000000000005,"LINESTRING (2.1252539 41.3771909, 2.1256662 41.377433, 2.1257253 41.3774677)",,,,,,,,,,
30251176,30314635,0,239195663,Carrer de Jaume Roig,residential,30,True,100.54599999999999,"LINESTRING (2.1252539 41.3771909, 2.1253222 41.3771213, 2.1254849 41.3769557, 2.1258873 41.3765241, 2.1259525 41.3764542)",,,,,,,,,,
30251176,30251175,0,"[45185736, 544124178]",Avinguda de Madrid,secondary,50,False,57.149,"LINESTRING (2.1252539 41.3771909, 2.1252055 41.3771617, 2.1251105 41.3771046, 2.1248607 41.3769467, 2.1247273 41.3768623)",,,,,,,,,,
30251177,30251178,0,239195662,Avinguda de Madrid,secondary,50,False,53.367000000000004,"LINESTRING (2.1257253 41.3774677, 2.1261205 41.3776957, 2.1262324 41.3777602)",,,,,,,,,,
30251177,30251176,0,239195662,Avinguda de Madrid,secondary,50,False,49.943000000000005,"LINESTRING (2.1257253 41.3774677, 2.1256662 41.377433, 2.1252539 41.3771909)",,,,,,,,,,
30251178,30251179,0,239195662,Avinguda de Madrid,secondary,50,False,76.488,"LINESTRING (2.1262324 41.3777602, 2.1268182 41.3780993, 2.1269582 41.3781804)",,,,,,,,,,
30251178,30251177,0,239195662,Avinguda de Madrid,secondary,50,False,53.367000000000004,"LINESTRING (2.1262324 41.3777602, 2.1261205 41.3776957, 2.1257253 41.3774677)",,,,,,,,,,
30251179,60591465,0,8087333,Carrer d'Emèrita Augusta,residential,30,True,163.43099999999998,"LINESTRING (2.1269582 41.3781804, 2.1268361 41.3783019, 2.1257792 41.3793541)",,,,,,,,,,
30251179,578369832,0,239195662,Avinguda de Madrid,secondary,50,False,58.56999999999999,"LINESTRING (2.1269582 41.3781804, 2.1274148 41.3784287, 2.1275266 41.3784895)",,,,,,,,,,
30251179,30251178,0,239195662,Avinguda de Madrid,secondary,50,False,76.488,"LINESTRING (2.1269582 41.3781804, 2.1268182 41.3780993, 2.1262324 41.3777602)",,,,,,,,,,
30251181,60591981,0,"[8087441, 544124177]",Carrer del Comandant Benítez,residential,30,True,83.725,"LINESTRING (2.128076 41.3787968, 2.1279559 41.3789278, 2.1277568 41.3791448, 2.1275109 41.379419)",,,,,,,,,,
30251181,578369832,0,239195662,Avinguda de Madrid,secondary,50,False,57.185,"LINESTRING (2.128076 41.3787968, 2.1279775 41.3787433, 2.1277181 41.3786024, 2.1276106 41.3785397, 2.1275266 41.3784895)",,,,,,,,,,
30251181,1000063828,0,251749486,Avinguda de Madrid,secondary,50,False,68.289,"LINESTRING (2.128076 41.3787968, 2.1281638 41.3788429, 2.1283789 41.3789557, 2.1287499 41.3791453)",,,,,,,,,,
30251184,30251185,0,239293914,Avinguda de Madrid,secondary,50,False,77.989,"LINESTRING (2.1299235 41.3797903, 2.1303067 41.3799926, 2.1305044 41.3800913, 2.1306949 41.3801863)",,,,,,,,,,
30251184,540312576,0,239293914,Avinguda de Madrid,secondary,50,False,67.59200000000001,"LINESTRING (2.1299235 41.3797903, 2.1296643 41.379654, 2.1294849 41.3795523, 2.1292704 41.3794308)",,,,,,,,,,
30251185,30294432,0,4750183,Carrer del Tenor Masini,residential,30,True,127.57600000000001,"LINESTRING (2.1306949 41.3801863, 2.130741 41.3800703, 2.1311168 41.3791242, 2.1311317 41.3790868)",,,,,,,,,,
30251185,30251188,0,239293914,Avinguda de Madrid,secondary,50,False,100.41,"LINESTRING (2.1306949 41.3801863, 2.1310884 41.3803752, 2.1314196 41.3805051, 2.131754 41.3806103)",,,,,,,,,,
30251185,30251184,0,239293914,Avinguda de Madrid,secondary,50,False,77.989,"LINESTRING (2.1306949 41.3801863, 2.1305044 41.3800913, 2.1303067 41.3799926, 2.1299235 41.3797903)",,,,,,,,,,
30251188,30294503,0,4750221,Carrer de Lluçà,residential,30,True,163.636,"LINESTRING (2.131754 41.3806103, 2.1315666 41.3809675, 2.1315526 41.3809941, 2.1310355 41.3819796)",,,,,,,,,,
30251188,30251189,0,239293914,Avinguda de Madrid,secondary,50,False,57.417,"LINESTRING (2.131754 41.3806103, 2.1322896 41.380759, 2.1323994 41.3807895)",,,,,,,,,,
30251188,30251185,0,239293914,Avinguda de Madrid,secondary,50,False,100.41,"LINESTRING (2.131754 41.3806103, 2.1314196 41.3805051, 2.1310884 41.3803752, 2.1306949 41.3801863)",,,,,,,,,,
30251189,339961223,0,34054325,Carrer de Joan Güell,residential,30,True,51.763000000000005,"LINESTRING (2.1323994 41.3807895, 2.1324585 41.3806651, 2.1326077 41.380351)",,,,,,,,,,
30251189,30251190,0,239293914,Avinguda de Madrid,secondary,50,False,103.533,"LINESTRING (2.1323994 41.3807895, 2.1324544 41.380805, 2.1325064 41.3808176, 2.1334928 41.3810973, 2.1335611 41.3811167)",,,,,,,,,,
30251189,30251188,0,239293914,Avinguda de Madrid,secondary,50,False,57.417,"LINESTRING (2.1323994 41.3807895, 2.1322896 41.380759, 2.131754 41.3806103)",,,,,,,,,,
30251190,30251191,0,239293914,Avinguda de Madrid,secondary,50,False,65.407,"LINESTRING (2.1335611 41.3811167, 2.1342908 41.3813317)",,,,,,,,,,
30251190,30251189,0,239293914,Avinguda de Madrid,secondary,50,False,103.533,"LINESTRING (2.1335611 41.3811167, 2.1334928 41.3810973, 2.1325064 41.3808176, 2.1324544 41.380805, 2.1323994 41.3807895)",,,,,,,,,,
30251190,30237479,0,243598396,Carrer de Galileu,residential,30,True,95.449,"LINESTRING (2.1335611 41.3811167, 2.1334865 41.381271, 2.1331708 41.3819236)",,,,,,,,,,
30251191,30251190,0,239293914,Avinguda de Madrid,secondary,50,False,65.407,"LINESTRING (2.1342908 41.3813317, 2.1335611 41.3811167)",,,,,,,,,,
30251191,30294321,0,4750176,Carrer d'Alcolea,residential,30,True,106.005,"LINESTRING (2.1342908 41.3813317, 2.1343303 41.3812495, 2.1347041 41.3804718, 2.1347218 41.3804349)",,,,,,,,,,
30251191,1904455769,0,239293914,Avinguda de Madrid,secondary,50,False,112.595,"LINESTRING (2.1342908 41.3813317, 2.1347474 41.3814951, 2.1350806 41.3816156, 2.1353746 41.3817144, 2.135513 41.3817609)",,,,,,,,,,
30251200,557230545,0,237960943,Carrer de Berlín,secondary,50,True,131.699,"LINESTRING (2.1390719 41.383211, 2.1391223 41.3832375, 2.1393473 41.3833558, 2.1394896 41.3834307, 2.1396789 41.3835254, 2.1397358 41.3835539, 2.1399536 41.3836688, 2.1402579 41.3838425, 2.1403565 41.3838988)",,,,,,,,,,
30251200,2588057862,0,237960946,Carrer de Numància,primary,50,True,115.726,"LINESTRING (2.1390719 41.383211, 2.1392679 41.3830399, 2.1395987 41.3827512, 2.1398591 41.3825303, 2.1398763 41.3825157, 2.1399815 41.3824253)",,3,,11,,,,,,
30251207,364991626,0,129169448,Carrer d'Entença,secondary,50,True,23.093,"LINESTRING (2.1426479 41.3856241, 2.1424613 41.3857775)",,,,,,,,,,
30251207,30237606,0,283774077,Carrer de Berlín,secondary,50,True,22.407000000000004,"LINESTRING (2.1426479 41.3856241, 2.1427871 41.3857292, 2.1428397 41.3857651)",,,,,,,,,,
30251592,30251593,0,4746792,Carrer L,residential,30,False,211.312,"LINESTRING (2.1099482 41.3346439, 2.1095662 41.3327653)",,,,,,,,,,
30251592,2344314668,0,4746792,Carrer L,residential,30,False,167.328,"LINESTRING (2.1099482 41.3346439, 2.1102487 41.3361317)",,,,,,,,,,
30251592,30251622,0,628060742,Carrer Número 41,residential,30,False,113.50900000000001,"LINESTRING (2.1099482 41.3346439, 2.1090384 41.3347599, 2.1086034 41.3347887)",,,,,,,,,,
30251593,30251592,0,4746792,Carrer L,residential,30,False,211.312,"LINESTRING (2.1095662 41.3327653, 2.1099482 41.3346439)",,,,,,,,,,
30251593,30251635,0,628060741,Carrer Número 40,residential,30,False,90.099,"LINESTRING (2.1095662 41.3327653, 2.1106336 41.3326463)",,,,,,,,,,
30251593,30251623,0,628060741,Carrer Número 40,residential,30,False,115.443,"LINESTRING (2.1095662 41.3327653, 2.1081995 41.3329225)",,,,,,,,,,
30251622,30251623,0,4746812,Carrer M,residential,30,False,210.235,"LINESTRING (2.1086034 41.3347887, 2.1081995 41.3329225)",,,,,,,,,,
30251622,30251623,1,"[4746818, 628060741, 628060742]","['Carrer Número 41', 'Carrer Número 40', 'Carrer Número 11']",residential,30,False,417.04999999999995,"LINESTRING (2.1086034 41.3347887, 2.1084891 41.334747, 2.1082917 41.3346955, 2.1064807 41.3340252, 2.1063772 41.3339697, 2.1063595 41.3338916, 2.1064034 41.3338061, 2.1072274 41.3330714, 2.1073132 41.3330198, 2.1075364 41.3329876, 2.1081995 41.3329225)",,,,,,,,,,
30251622,30251592,0,628060742,Carrer Número 41,residential,30,False,113.50900000000001,"LINESTRING (2.1086034 41.3347887, 2.1090384 41.3347599, 2.1099482 41.3346439)",,,,,,,,,,
30251623,30251622,0,4746812,Carrer M,residential,30,False,210.235,"LINESTRING (2.1081995 41.3329225, 2.1086034 41.3347887)",,,,,,,,,,
30251623,30251622,1,"[4746818, 628060741, 628060742]","['Carrer Número 41', 'Carrer Número 40', 'Carrer Número 11']",residential,30,False,417.05,"LINESTRING (2.1081995 41.3329225, 2.1075364 41.3329876, 2.1073132 41.3330198, 2.1072274 41.3330714, 2.1064034 41.3338061, 2.1063595 41.3338916, 2.1063772 41.3339697, 2.1064807 41.3340252, 2.1082917 41.3346955, 2.1084891 41.334747, 2.1086034 41.3347887)",,,,,,,,,,
30251623,30251593,0,628060741,Carrer Número 40,residential,30,False,115.443,"LINESTRING (2.1081995 41.3329225, 2.1095662 41.3327653)",,,,,,,,,,
30251635,30251593,0,628060741,Carrer Número 40,residential,30,False,90.099,"LINESTRING (2.1106336 41.3326463, 2.1095662 41.3327653)",,,,,,,,,,
30251635,528804976,0,42354290,,secondary_link,50,True,77.686,"LINESTRING (2.1106336 41.3326463, 2.1108712 41.332532, 2.111054 41.332383, 2.111239 41.3321351)",,,,,,,,,,
30251635,523781574,0,149236527,,secondary_link,50,True,59.423,"LINESTRING (2.1106336 41.3326463, 2.1108985 41.3325711, 2.1111077 41.332545, 2.1113214 41.3325707)",,,,,,,,,,
30251717,523781527,0,42354392,,secondary_link,50,True,119.22299999999998,"LINESTRING (2.1125869 41.3272782, 2.1130432 41.3274182, 2.1132805 41.3274033, 2.1134255 41.327351, 2.1138785 41.327136)",,,,,,,,,,
30251717,523781529,0,165585645,,secondary,50,False,71.03800000000001,"LINESTRING (2.1125869 41.3272782, 2.1130056 41.3275589, 2.1131912 41.3277257)",,,B-250a,,,,,,,
30251870,574969058,0,45272805,Carrer Número 61,residential,30,True,34.747,"LINESTRING (2.1421096 41.3454322, 2.1421077 41.3454641, 2.1420736 41.345535, 2.1419764 41.3456671, 2.1419474 41.3457168)",,,,,,,,,,
30251870,4111795685,0,45272806,Carrer Número 61,residential,30,False,267.803,"LINESTRING (2.1421096 41.3454322, 2.1420524 41.3453809, 2.1418705 41.3450881, 2.1417261 41.3448557, 2.1412327 41.3440506, 2.1408685 41.3434652, 2.1407444 41.3432553)",,,,,,,,,,
30251873,7198134197,0,45272800,Carrer Número 2,residential,30,True,120.43900000000001,"LINESTRING (2.1405452 41.342952, 2.1418162 41.3424819, 2.1418396 41.3424737)",,,,,,,,,,
30251873,4111795685,0,409274250,Carrer Número 61,residential,30,True,38.952,"LINESTRING (2.1405452 41.342952, 2.1406379 41.3430235, 2.1407015 41.3430917, 2.1407069 41.3431445, 2.1407444 41.3432553)",,,,,,,,,,
30251877,3577569669,0,45272808,Carrer Número 60,residential,30,False,64.789,"LINESTRING (2.144407 41.345992, 2.1443354 41.3458769, 2.1440788 41.345464)",,,,,,,,,,
30251877,574969130,0,45272808,Carrer Número 60,residential,30,False,162.034,"LINESTRING (2.144407 41.345992, 2.1448574 41.3467269, 2.1452311 41.3473113)",,,,,,,,,,
30251877,574969097,0,45272811,Carrer Número 19,residential,30,True,153.922,"LINESTRING (2.144407 41.345992, 2.1442635 41.3460943, 2.1441478 41.3461768, 2.1436817 41.3464823, 2.1434161 41.3466609, 2.1433926 41.3466767, 2.1431368 41.3468347, 2.1430744 41.3469357)",,,,,,,,,,
30252066,2984948749,0,4746861,Carrer de Palaudàries,residential,,True,76.169,"LINESTRING (2.1728463 41.3740681, 2.1731059 41.3745897, 2.1731144 41.3746144, 2.1731543 41.3746754, 2.1731929 41.3746946)",,,,,,,,,,
30252067,30252066,0,4746861,Carrer de Palaudàries,residential,,True,109.294,"LINESTRING (2.1723496 41.3731586, 2.1723886 41.37323, 2.1727877 41.3739608, 2.1728463 41.3740681)",,,,,,,,,,
30252067,30252070,0,553309964,Carrer de Vila i Vilà,residential,,True,72.74600000000001,"LINESTRING (2.1723496 41.3731586, 2.172471 41.3731229, 2.1730175 41.3729622, 2.1731613 41.3729199)",,,,,,,,,,
30252069,30252066,0,4746863,Carrer d'Albareda,residential,,True,71.794,"LINESTRING (2.1736469 41.3738316, 2.1735911 41.3738481, 2.1735341 41.3738649, 2.172969 41.3740319, 2.1728463 41.3740681)",,,,,,,,,,
30252069,30252070,0,457644767,Carrer de Puig i Xoriguer,residential,,True,109.174,"LINESTRING (2.1736469 41.3738316, 2.1736057 41.3737542, 2.173202 41.3729964, 2.1731613 41.3729199)",,,,,,,,,,
30252070,4834501715,0,553309965,Carrer de Puig i Xoriguer,residential,,True,71.93299999999999,"LINESTRING (2.1731613 41.3729199, 2.1731267 41.3728544, 2.1728852 41.3723975, 2.1728437 41.3723185)",,,,,,,,,,
30252070,4834501720,0,553309966,Carrer de Vila i Vilà,residential,,True,83.17099999999999,"LINESTRING (2.1731613 41.3729199, 2.1732609 41.3728901, 2.1739445 41.3726855, 2.1740864 41.3726415)",,,,,,,,,,
30252077,30252067,0,136362730,Carrer de Vila i Vilà,residential,,True,106.892,"LINESTRING (2.171155 41.3735057, 2.1712738 41.3734712, 2.1722691 41.373182, 2.1723496 41.3731586)",,,,,,,,,,
30252078,168537019,0,18506598,Passeig de Josep Carner,secondary,50,True,61.245000000000005,"LINESTRING (2.1748425 41.3723441, 2.1745904 41.3720376, 2.174457 41.3718754)",,2,,,,,,,,
30252160,30252163,0,4746868,Carrer Ample,residential,30,True,63.556,"LINESTRING (2.1807788 41.3814479, 2.1807251 41.3813872, 2.1803575 41.3809717)",,,,,,,,,,
30252160,30254240,0,19918647,Carrer de l'Hostal d'en Sol,residential,30,True,35.504,"LINESTRING (2.1807788 41.3814479, 2.180481 41.3815638, 2.1804176 41.3816118)",,,,,,,,,,
30252163,30252167,0,4746868,Carrer Ample,residential,30,True,116.889,"LINESTRING (2.1803575 41.3809717, 2.1803346 41.3809342, 2.1801137 41.3805718, 2.179674 41.380057)",,,,,,,,,,
30252167,30252169,0,235748487,Carrer Ample,residential,30,True,38.562,"LINESTRING (2.179674 41.380057, 2.179483 41.3797412)",,,,,,,,,,
30252169,30252170,0,235748487,Carrer Ample,residential,30,True,37.361,"LINESTRING (2.179483 41.3797412, 2.1793569 41.3795105, 2.1793058 41.3794328)",,,,,,,,,,
30252169,30646179,0,"[667242704, 667242705, 667242706, 667242707, 4785181]",Carrer d'en Carabassa,residential,30,True,126.12700000000001,"LINESTRING (2.179483 41.3797412, 2.1788879 41.3799832, 2.1788059 41.3800165, 2.1783946 41.3801862, 2.1783777 41.3801931, 2.1781568 41.3802856)",,,,,,,building_passage,,,
30252170,30252171,0,235748487,Carrer Ample,residential,30,True,42.683,"LINESTRING (2.1793058 41.3794328, 2.1790621 41.3790953)",,,,,,,,,,
30252170,30254288,0,4747018,Carrer d'en Serra,residential,30,True,143.313,"LINESTRING (2.1793058 41.3794328, 2.1787401 41.3796947, 2.1783983 41.379882, 2.1778818 41.3801523)",,,,,,,,,,
30252171,30252172,0,235748487,Carrer Ample,residential,30,True,59.443,"LINESTRING (2.1790621 41.3790953, 2.1790326 41.3790542, 2.1788808 41.378843, 2.178735 41.3786205)",,,,,,,,,,
30252172,1400693909,0,235748487,Carrer Ample,residential,30,True,41.426,"LINESTRING (2.178735 41.3786205, 2.1785285 41.3782817)",,,,,,,,,,
30252173,30252176,0,235748484,Carrer de Josep Anselm Clavé,residential,30,True,90.19200000000001,"LINESTRING (2.1785064 41.3782463, 2.1784907 41.3782202, 2.1782891 41.3778841, 2.1781351 41.3776228, 2.1780653 41.3775058)",,,,,,,,,,
30252176,194583692,0,18833221,Carrer del Parc,residential,30,True,64.931,"LINESTRING (2.1780653 41.3775058, 2.1786576 41.3772952, 2.1787685 41.3772557)",,,,,,,,,,
30253202,30312975,0,261507829,Carrer de Bolívia,residential,30,True,130.203,"LINESTRING (2.1881954 41.4007393, 2.1884025 41.4008954, 2.1884186 41.4009075, 2.1890753 41.4014027, 2.1892964 41.4015694)",,,,,,,,,,
30253202,30253203,0,645599653,Carrer d'Àlaba,residential,30,True,131.15200000000002,"LINESTRING (2.1881954 41.4007393, 2.1884298 41.400568, 2.189083 41.4000857, 2.1891067 41.4000689, 2.1893218 41.3999164)",,1,,,,,,,,
30253203,30689520,0,645599654,Carrer de Tànger,tertiary,30,True,136.727,"LINESTRING (2.1893218 41.3999164, 2.1892834 41.3998919, 2.1891484 41.3997892, 2.1884784 41.3992859, 2.1884324 41.3992525, 2.1883633 41.3992023, 2.1881564 41.3990519)",,,,,,,,,,
30253204,506223339,0,115801086,Carrer de Sancho de Ávila,residential,30,True,128.661,"LINESTRING (2.1904602 41.3990576, 2.1906991 41.3992363, 2.1911446 41.3995696, 2.1913359 41.3997126, 2.1915525 41.3998746)",,2,,,,,,,,
30253204,30253203,0,274322569,Carrer d'Àlaba,residential,30,True,134.66899999999998,"LINESTRING (2.1904602 41.3990576, 2.1904236 41.3990843, 2.1902639 41.3992049, 2.1897087 41.3996242, 2.1895829 41.3997213, 2.1895434 41.3997508, 2.1893218 41.3999164)",,1,,,,,,,,
30253205,30253204,0,274322569,Carrer d'Àlaba,residential,30,True,130.925,"LINESTRING (2.1915738 41.3982278, 2.1913807 41.3983717, 2.1906494 41.3989166, 2.1904602 41.3990576)",,1,,,,,,,,
