u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,access,bridge,tunnel,width,junction,service
561042200,561042201,0,5670106,East 41st Street,residential,True,21.286,"LINESTRING (-73.9782649 40.7515124, -73.9780444 40.7514189)",,,,,,,,,
561042200,561042198,0,381565180,Park Avenue,secondary,True,78.77,"LINESTRING (-73.9782649 40.7515124, -73.9783065 40.7514562, -73.97865640000001 40.7509833, -73.9787183 40.7508929)",,2,,,,,,,
561042201,42432444,0,5670106,East 41st Street,residential,True,145.921,"LINESTRING (-73.9780444 40.7514189, -73.9779655 40.7513852, -73.9779285 40.7513694, -73.9765352 40.7507747)",,,,,,,,,
587812578,587812665,0,46110589,,motorway_link,True,126.339,"LINESTRING (-73.97531119999999 40.7961379, -73.97549960000001 40.7962809, -73.9755224 40.7963032, -73.975548 40.7963414, -73.97557070000001 40.7963922, -73.975594 40.7964552, -73.97560850000001 40.7965102, -73.9756454 40.796762, -73.9756445 40.7971967)",,,,,,,,,
587812578,42431099,0,195743218,West 96th Street,secondary,False,201.889,"LINESTRING (-73.97531119999999 40.7961379, -73.97473549999999 40.795896, -73.9732137 40.7952575)",,,,,,,,,
587812665,61261100,0,"[746020816, 746020813, 46110590]",,motorway_link,True,537.2189999999998,"LINESTRING (-73.9756445 40.7971967, -73.9754453 40.7974583, -73.9753857 40.7975365, -73.9752902 40.7976967, -73.9751873 40.7978588, -73.9751175 40.7979584, -73.9749898 40.7981412, -73.9749118 40.7982532, -73.9747698 40.7984608, -73.9747486 40.7984998, -73.9747284 40.7985506, -73.9747132 40.7986005, -73.974705 40.7986336, -73.9746998 40.7986633, -73.9746997 40.7987, -73.9747124 40.7988104, -73.974743 40.7988801, -73.97477259999999 40.7989257, -73.9748027 40.7989611, -73.9748474 40.7989975, -73.9748944 40.7990298, -73.97496390000001 40.7990674, -73.9750528 40.7990957, -73.9751304 40.7991099, -73.975222 40.7991146, -73.97531170000001 40.7991089, -73.9753905 40.7990953, -73.97550200000001 40.7990579, -73.97557569999999 40.7990223, -73.9756292 40.7989856, -73.975683 40.7989416, -73.9757298 40.7988825, -73.97577 40.7988177, -73.9757832 40.7987883, -73.97579210000001 40.7987687, -73.975809 40.7987057, -73.9758203 40.7986381, -73.9758214 40.7985686, -73.9758428 40.7979798, -73.9758971 40.7976289, -73.9760077 40.7972313, -73.97608270000001 40.7970139, -73.9760921 40.7968698)",,"['1', '2']",,,,,,,
587812665,42424937,0,"[46563137, 46563178, 8608691, 46563135]",Henry Hudson Parkway,motorway,True,1653.145,"LINESTRING (-73.9756445 40.7971967, -73.9750291 40.7989066, -73.9749305 40.7991906, -73.97479269999999 40.7995723, -73.97460390000001 40.7999946, -73.97432929999999 40.8004949, -73.9740632 40.8009627, -73.9736365 40.8016086, -73.9734967 40.8018203, -73.97299889999999 40.8025285, -73.972235 40.8035745, -73.9715054 40.8045686, -73.9701321 40.8063032, -73.9694712 40.8071738, -73.96857 40.8084276, -73.96805500000001 40.8092397, -73.9672119 40.8105536)",,3,HHP;NY 9A,,yes,,,,
587861515,595320307,0,5671626,West 134th Street (upper),residential,False,60.82,"LINESTRING (-73.95774539999999 40.8203348, -73.9583727 40.8206065)",,,,,yes,,,,
587933855,595352889,0,5670976,Riverside Drive,residential,True,39.281,"LINESTRING (-73.944755 40.8406863, -73.94461320000001 40.8408423, -73.94455139999999 40.8408847, -73.94441860000001 40.8408932)",,,,,,,,,
587933855,42437324,0,46577943,,secondary_link,True,39.95,"LINESTRING (-73.944755 40.8406863, -73.94469239999999 40.8408899, -73.9447121 40.8410394)",,,,,,,,,
587933945,42427112,0,5671463,West 160th Street,residential,True,215.675,"LINESTRING (-73.9468195 40.8373178, -73.9445746 40.8363811)",,,,,,,,,
587933945,42441695,0,46114478,Riverside Drive,residential,True,86.453,"LINESTRING (-73.9468195 40.8373178, -73.9468583 40.8375607, -73.94681540000001 40.8377961, -73.9467511 40.8379259, -73.9466603 40.8380339, -73.94664 40.838058)",,,,,,,,,
587934073,2512378850,0,46111604,Riverside Drive,secondary,False,329.68499999999995,"LINESTRING (-73.947148 40.8377677, -73.9471534 40.8375525, -73.9471155 40.8372407, -73.9471051 40.8371548, -73.9470354 40.8368382, -73.9468959 40.8365582, -73.946866 40.8365192, -73.94668129999999 40.8362782, -73.9464053 40.8360444, -73.9459435 40.8357503, -73.9458496 40.8356614, -73.94578180000001 40.8355489, -73.94569439999999 40.8353515, -73.94566399999999 40.8352805, -73.9456168 40.8351701)",,,,,,,,,
587934073,595352897,0,46577949,Riverside Drive,secondary,True,51.57899999999999,"LINESTRING (-73.947148 40.8377677, -73.9470993 40.8379712, -73.9469759 40.8382107)",,,,,,,,,
587934079,595352897,0,584971388,Riverside Drive West,secondary,False,33.824,"LINESTRING (-73.9472602 40.8379956, -73.9469759 40.8382107)",,,,,,,,,
587934079,587934073,0,46577948,Riverside Drive,secondary,True,27.421999999999997,"LINESTRING (-73.9472602 40.8379956, -73.9471963 40.8379219, -73.947148 40.8377677)",,,,,,,,,
587934079,761293078,0,"[165453010, 46577951]",Riverside Drive West,secondary,False,434.895,"LINESTRING (-73.9472602 40.8379956, -73.9475767 40.8377926, -73.9478771 40.8375532, -73.9480595 40.8373503, -73.94827410000001 40.8370418, -73.9484028 40.8367415, -73.94906349999999 40.8344377)",,,,,yes,,,,
587934139,42428956,0,46114492,West 155th Street,residential,True,92.294,"LINESTRING (-73.9469172 40.8332352, -73.9459609 40.8328285)",,,,,,,,,
587934139,595352907,0,226007074,West 155th Street,residential,False,235.30399999999997,"LINESTRING (-73.9469172 40.8332352, -73.9470274 40.8332231, -73.9484774 40.8338318, -73.94853929999999 40.8338656, -73.9489054 40.8340653, -73.9491945 40.8342107, -73.9493166 40.8342798)",,2,,,,,,,
587934172,2512378850,0,"[46577961, 46114483]",West 158th Street,secondary,False,309.995,"LINESTRING (-73.94883179999999 40.836532, -73.9486588 40.8364635, -73.94809410000001 40.8362245, -73.9476257 40.8360263, -73.9473333 40.8359026, -73.94588640000001 40.8352903, -73.9456168 40.8351701)",,,,,yes,,,,
587934172,42424823,0,46114485,,motorway_link,True,170.563,"LINESTRING (-73.94883179999999 40.836532, -73.94864870000001 40.8369568, -73.94845650000001 40.8373218, -73.94822720000001 40.8376458, -73.948061 40.8379473)",,,,,yes,,,,
587934172,595436395,0,"[46577960, 46114489]",,secondary_link,False,235.55800000000002,"LINESTRING (-73.94883179999999 40.836532, -73.9489348 40.8364424, -73.9490309 40.83627, -73.94938449999999 40.8350896, -73.9495624 40.8345026)",,,,,yes,,,,
587934263,761293063,0,60812036,,secondary_link,True,21.206,"LINESTRING (-73.9474676 40.8347197, -73.9475037 40.8347579, -73.9475573 40.8347863, -73.947619 40.8347985, -73.94767950000001 40.834803)",,,,,,,,,
587934263,587934268,0,68518745,Riverside Drive,secondary,True,54.077999999999996,"LINESTRING (-73.9474676 40.8347197, -73.9472945 40.8348452, -73.9470451 40.8348977, -73.94691690000001 40.8349476)",,,,,,,,,
587934268,761293063,0,60812034,Riverside Drive,secondary,True,67.749,"LINESTRING (-73.94691690000001 40.8349476, -73.9470851 40.8349396, -73.9476083 40.8348573, -73.94764050000001 40.8348411, -73.94767950000001 40.834803)",,,,,,,,,
587934268,2512378850,0,223503126,Riverside Drive,secondary,False,112.148,"LINESTRING (-73.94691690000001 40.8349476, -73.945824 40.8351303, -73.9456168 40.8351701)",,,,,,,,,
587934311,595436395,0,46114489,,secondary_link,False,373.11299999999994,"LINESTRING (-73.9512809 40.8314419, -73.9511821 40.8316918, -73.9507744 40.8325725, -73.9503452 40.8335101, -73.9502057 40.8338186, -73.95010379999999 40.8339404, -73.9496747 40.834334, -73.9495624 40.8345026)",,,,,,,,,
587934311,587934436,0,46114496,,motorway_link,True,48.441,"LINESTRING (-73.9512809 40.8314419, -73.95113379999999 40.8313224, -73.9510372 40.831229, -73.9509997 40.8311682, -73.950962 40.8310864)",,,,,,,,,
587934347,595436395,0,46114491,,motorway_link,True,234.692,"LINESTRING (-73.9503299 40.8324834, -73.95013059999999 40.8328079, -73.9499804 40.8330799, -73.9498356 40.8334858, -73.9495624 40.8345026)",,,,,,,,,
587934347,42424823,0,"[46577962, 278707981]",Henry Hudson Parkway,motorway,True,643.3310000000001,"LINESTRING (-73.9503299 40.8324834, -73.950039 40.8333687, -73.9497081 40.8344986, -73.9491013 40.8365644, -73.9489071 40.8369525, -73.9486335 40.837334, -73.948061 40.8379473)",,3,HHP;NY 9A,,yes,,,,
587934436,254342293,0,"[278707978, 46577963, 278707980, 46568293]",Henry Hudson Parkway,motorway,True,1129.862,"LINESTRING (-73.950962 40.8310864, -73.9517206 40.8295819, -73.9518961 40.8293438, -73.9520828 40.8290825, -73.95238860000001 40.828709, -73.9562742 40.8244906, -73.957871 40.8224172)",,3,HHP;NY 9A,,yes,,,,
587987721,42451375,0,46116170,,primary_link,True,46.33800000000001,"LINESTRING (-74.01681429999999 40.7051367, -74.0168063 40.7050966, -74.0167969 40.7050669, -74.01678250000001 40.7050378, -74.0167612 40.7050165, -74.016732 40.7049972, -74.0167004 40.7049823, -74.01665749999999 40.7049723, -74.0166219 40.7049701, -74.0165847 40.7049737, -74.0165488 40.7049825, -74.016518 40.7049988, -74.01649190000001 40.7050226, -74.0164766 40.7050465, -74.0164671 40.7050716)",,,,,,,,,
587987721,246858654,0,46116181,West Street,primary,True,35.008,"LINESTRING (-74.01681429999999 40.7051367, -74.0168953 40.7049286, -74.0169046 40.7048957, -74.0169095 40.7048636, -74.0169087 40.7048317)",35 mph,2,,,,,,,
587988061,3884569931,0,46116183,Robert F. Wagner Sr. Place,secondary,True,48.69500000000001,"LINESTRING (-74.0007035 40.7098844, -74.0009513 40.7100874, -74.00101069999999 40.710129, -74.0010592 40.7101615, -74.0011123 40.7101928)",25 mph,4,,,,,,,
588455697,588455698,0,46154288,,primary_link,True,55.591,"LINESTRING (-73.9852605 40.710656, -73.9850941 40.710639, -73.984803 40.7105536, -73.9847469 40.7105371, -73.9846356 40.7105045)",25 mph,,,,,,,,
588455697,42440449,0,46334605,South Street,primary,False,113.184,"LINESTRING (-73.9852605 40.710656, -73.9858886 40.7105802, -73.9865861 40.7104935)",25 mph,,,,,,,,
588455698,42438531,0,46154287,Montgomery Street,secondary,False,25.045,"LINESTRING (-73.9846356 40.7105045, -73.9847108 40.7107224)",25 mph,,,,,,,,
588455698,42423307,0,5671198,,motorway_link,True,255.284,"LINESTRING (-73.9846356 40.7105045, -73.9845183 40.7104835, -73.9844811 40.7104768, -73.9843587 40.7104747, -73.98220000000001 40.710636, -73.9816369 40.7107361)",40 mph,,,,,,,,
588455700,42435931,0,452339698,Henry Street,residential,True,13.873,"LINESTRING (-73.9852147 40.7137888, -73.9850507 40.7137994)",25 mph,,,,,,,,
588455700,588455701,0,452339697,Montgomery Street,residential,True,37.049,"LINESTRING (-73.9852147 40.7137888, -73.985202 40.7137156, -73.9851804 40.7135914, -73.9851591 40.7135655, -73.9850939 40.7134745)",25 mph,,,,,,,,
588455701,42435931,0,5670709,Montgomery Street,secondary,False,36.376,"LINESTRING (-73.9850939 40.7134745, -73.98508889999999 40.7136058, -73.98506810000001 40.7137205, -73.98506519999999 40.7137365, -73.9850507 40.7137994)",25 mph,,,,,,,,
588455701,42437773,0,263088941,Montgomery Street,secondary,False,42.86300000000001,"LINESTRING (-73.9850939 40.7134745, -73.9850886 40.7133173, -73.98506980000001 40.7131539, -73.98505919999999 40.7130902)",25 mph,,,,,,,,
588455736,588785633,0,"[309148657, 46179217]",Manhattan Bridge,primary,True,162.939,"LINESTRING (-73.99574490000001 40.7155833, -73.99562299999999 40.7154348, -73.9955764 40.7153864, -73.99551820000001 40.7153327, -73.99545689999999 40.7152809, -73.9953069 40.7151609, -73.9952535 40.7151141, -73.99520320000001 40.7150676, -73.9951532 40.7150219, -73.99510720000001 40.7149751, -73.9950602 40.7149236, -73.99501619999999 40.7148665, -73.9949714 40.7147982, -73.9949302 40.7147315, -73.99472849999999 40.7143535)",35 mph,,,,yes,,,,
588455738,205019740,0,"[32922458, 25561967]",,motorway_link,True,304.96600000000007,"LINESTRING (-74.0001918 40.7092263, -73.99988949999999 40.7086185, -73.9998684 40.7085626, -73.9998533 40.7085042, -73.99984329999999 40.7084471, -73.99983760000001 40.7083862, -73.99984259999999 40.7083205, -73.99985359999999 40.7082604, -73.99987710000001 40.7081979, -73.99990750000001 40.7081429, -73.9999493 40.7080904, -74.00003700000001 40.7079924, -74.000091 40.7079399, -74.0001504 40.707888, -74.0002185 40.7078356, -74.0002855 40.7077907, -74.00035320000001 40.7077479, -74.00042759999999 40.7077051, -74.00070909999999 40.7075541, -74.00079460000001 40.7075074, -74.000873 40.7074644, -74.0009471 40.7074233, -74.00102010000001 40.7073813, -74.0010917 40.707339, -74.0011602 40.7072974, -74.00148249999999 40.7070868)","['25 mph', '40 mph']",,,,yes,,,,
588455738,278609760,0,25562074,Robert F. Wagner Sr. Place,secondary,True,122.696,"LINESTRING (-74.0001918 40.7092263, -73.9998751 40.7088159, -73.99982900000001 40.7087554, -73.9996513 40.7085115, -73.9996093 40.7084589, -73.9995528 40.7084015, -73.99943039999999 40.7082883)",25 mph,,,,,,,,
588455742,1773060099,0,5670189,East Broadway,secondary,False,14.383,"LINESTRING (-73.997981 40.7136728, -73.9980743 40.7137811)",25 mph,,,,,,,,
588455742,42437559,0,5672971,Chatham Square,primary,True,55.135000000000005,"LINESTRING (-73.997981 40.7136728, -73.997871 40.7137234, -73.99781110000001 40.7137529, -73.9977497 40.7137896, -73.997698 40.7138242, -73.997646 40.7138627, -73.9975905 40.7139065, -73.99753509999999 40.7139521, -73.9974922 40.7139962)",25 mph,,,,,,,,
588455742,42433537,0,"[421824309, 196117014]",East Broadway,secondary,False,67.881,"LINESTRING (-73.997981 40.7136728, -73.9979476 40.713639, -73.9979139 40.7136109, -73.9977832 40.7135026, -73.9977469 40.7134806, -73.9977088 40.7134635, -73.99767319999999 40.7134529, -73.9976344 40.7134473, -73.99758610000001 40.7134475, -73.9975361 40.7134498, -73.9973669 40.7134634, -73.99729840000001 40.7134688)",25 mph,,,,,,,,
588455743,1773055865,0,438901945,Oliver Street,primary,False,14.985,"LINESTRING (-73.9984931 40.7134518, -73.9986438 40.7135233)",,,,,,,,,
588455743,588455742,0,196116989,Chatham Square,primary,True,49.677,"LINESTRING (-73.9984931 40.7134518, -73.99834199999999 40.7135123, -73.997981 40.7136728)",25 mph,,,,,,,,
588455743,4158807592,0,414751458,Oliver Street,primary,False,26.015,"LINESTRING (-73.9984931 40.7134518, -73.9984077 40.7133916, -73.9982694 40.7132906)",,,,,,,,,
588455857,42444116,0,5671197,South Street,primary,False,163.632,"LINESTRING (-73.9959332 40.709248, -73.9941566 40.7094996, -73.9940239 40.7095136)",25 mph,,,,,,,,
588455857,42437135,0,5671197,South Street,primary,False,25.538,"LINESTRING (-73.9959332 40.709248, -73.99607020000001 40.7092285, -73.99623099999999 40.7092057)",25 mph,,,,,,,,
588455857,588455858,0,46154324,Catherine Slip,residential,True,62.022000000000006,"LINESTRING (-73.9959332 40.709248, -73.99594740000001 40.7093125, -73.9960602 40.7097237, -73.99607949999999 40.7097946)",25 mph,,,,,,,,
588455858,42452556,0,5673077,Water Street,residential,True,169.863,"LINESTRING (-73.99607949999999 40.7097946, -73.9942484 40.7100718, -73.99410330000001 40.7100939)",25 mph,,,,,,,,
588545728,42443844,0,455501322,Park Row,secondary,True,86.689,"LINESTRING (-74.0079458 40.7114635, -74.0069661 40.7117008)",25 mph,2,,,,,,,
588546798,588546882,0,5672925,Battery Place,primary,True,59.55500000000001,"LINESTRING (-74.0149514 40.7048194, -74.01503339999999 40.7048378, -74.0153645 40.7049052, -74.0154543 40.7049209, -74.0155408 40.7049334, -74.01563760000001 40.7049447)",25 mph,3,,,,,,,
588546798,42436202,0,256902827,Greenwich Street,secondary,True,171.64,"LINESTRING (-74.0149514 40.7048194, -74.0149179 40.7048995, -74.0143456 40.7062208, -74.0143374 40.7062367, -74.0143266 40.7062499, -74.0143119 40.7062644, -74.0142958 40.7062776)",25 mph,,,,,,,,
588546882,1772136810,0,525760564,Washington Street,residential,True,12.013,"LINESTRING (-74.01563760000001 40.7049447, -74.0156504 40.7048371)",25 mph,,,,,,,,
588546882,246923513,0,"[420888144, 525760563]",Battery Place,primary,True,66.776,"LINESTRING (-74.01563760000001 40.7049447, -74.0156985 40.7049503, -74.0157614 40.7049523, -74.01582999999999 40.7049519, -74.0159087 40.7049489, -74.0160734 40.7049346, -74.0161569 40.7049274, -74.0162242 40.7049208, -74.0162838 40.7049102, -74.0164137 40.7048675)",25 mph,3,,,,,,,
588546891,42428345,0,584971519,State Street,primary,False,6.599,"LINESTRING (-74.0142493 40.7045397, -74.014223 40.7045956)",25 mph,3,,,,,,,
588546891,42444479,0,413212450,State Street,primary,False,103.96900000000001,"LINESTRING (-74.0142493 40.7045397, -74.0142462 40.7045153, -74.0142395 40.7044623, -74.0142549 40.7043398, -74.0143916 40.703673, -74.01440359999999 40.7036143)",25 mph,4,,,,,,,
588593059,246909454,0,413732107,,motorway_link,True,31.355,"LINESTRING (-74.01569720000001 40.7073071, -74.01576180000001 40.7072836, -74.01582740000001 40.7072593, -74.0158916 40.7072307, -74.01593819999999 40.7072083, -74.0159802 40.7071839, -74.0160121 40.7071601)",25 mph,,,,,,,,
588593059,246913431,0,438362423,West Street,primary,True,46.471999999999994,"LINESTRING (-74.01569720000001 40.7073071, -74.0155968 40.70752, -74.0155122 40.7077008)",35 mph,4,,,,,,,
588593353,4145735059,0,"[22927873, 22898087, 413202967]",FDR Drive,motorway,True,1063.8729999999998,"LINESTRING (-74.01623240000001 40.7066286, -74.0162469 40.7064495, -74.0162605 40.7062857, -74.01627689999999 40.7061849, -74.0162979 40.7060947, -74.0163234 40.7060115, -74.016672 40.7051007, -74.01669459999999 40.705026, -74.0167108 40.7049525, -74.016723 40.7048776, -74.0167313 40.7047869, -74.01672979999999 40.70471, -74.0167218 40.7046244, -74.0167086 40.7045346, -74.0166905 40.7044364, -74.0166677 40.704344, -74.0166406 40.7042487, -74.016604 40.7041501, -74.01656130000001 40.7040467, -74.01566680000001 40.7022151, -74.0156214 40.7021174, -74.0155807 40.7020349, -74.01553730000001 40.7019565, -74.0154898 40.7018788, -74.0154375 40.7018107, -74.0153763 40.701743, -74.01531300000001 40.7016839, -74.0152484 40.7016362, -74.0151766 40.7015893, -74.0151043 40.7015437, -74.01503270000001 40.7015042, -74.0149613 40.7014679, -74.0148896 40.7014339, -74.01481920000001 40.7014038, -74.01473799999999 40.701372, -74.0146551 40.7013426, -74.01457000000001 40.7013137, -74.0144832 40.7012895, -74.0143896 40.7012642, -74.0142874 40.7012422, -74.01417170000001 40.7012217, -74.0140506 40.701204, -74.01392730000001 40.7011882, -74.0138146 40.7011778, -74.0136905 40.7011749, -74.0135796 40.7011749, -74.0134735 40.7011807, -74.01334850000001 40.7011906, -74.01320389999999 40.7012071, -74.0130814 40.7012239, -74.01293699999999 40.701244, -74.0127995 40.7012632, -74.01266819999999 40.7012856, -74.0125444 40.7013103, -74.0119426 40.7014428, -74.0099697 40.7018958, -74.0098577 40.7019257)",35 mph,2,,,,yes,,,
588593353,587987721,0,46116181,West Street,primary,True,172.993,"LINESTRING (-74.01623240000001 40.7066286, -74.016301 40.7064596, -74.01681429999999 40.7051367)",35 mph,2,,,,,,,
588593611,42427411,0,22928102,West Thames Street,residential,False,84.152,"LINESTRING (-74.0157754 40.7077457, -74.0158979 40.7077967, -74.0160034 40.7078452, -74.0165298 40.7080894, -74.01663139999999 40.708135)",25 mph,,,,,,,,
588593611,246909454,0,222299240,West Street,primary,True,68.105,"LINESTRING (-74.0157754 40.7077457, -74.0158177 40.7076467, -74.0160121 40.7071601)",35 mph,3,,,,,,,
588938282,4477147271,0,"[46189288, 46189291, 492441172]",Manhattan Bridge lower level,primary,True,143.096,"LINESTRING (-73.99460259999999 40.7143922, -73.9950899 40.7152619, -73.9951289 40.7153331, -73.9952248 40.7155021, -73.9952687 40.7155759)",35 mph,,,,,,,,
589099734,406048768,0,34769546,FDR Drive,primary,False,60.284000000000006,"LINESTRING (-73.9713051 40.7443489, -73.9715853 40.7439383, -73.9716337 40.7438673)",,,,,,,,,
589099734,3734911590,0,46201645,,motorway_link,True,282.296,"LINESTRING (-73.9713051 40.7443489, -73.9711842 40.744436, -73.97083259999999 40.7447288, -73.97060399999999 40.7450403, -73.9705867 40.7450592, -73.9696951 40.7460829, -73.96937579999999 40.7464147)",,,,,,,,,
589099881,589099734,0,659714534,FDR Drive,primary,True,19.503,"LINESTRING (-73.9712361 40.7445132, -73.97123790000001 40.7444604, -73.9713051 40.7443489)",,2,,,,,,,
589100164,42457940,0,"[47796685, 46201649, 620680161]",FDR Drive,residential,True,348.115,"LINESTRING (-73.97418380000001 40.7371659, -73.9741569 40.7372256, -73.97360020000001 40.7380038, -73.9735369 40.7380938, -73.97340010000001 40.7382882, -73.9732759 40.7384627, -73.9731472 40.7386448, -73.9730101 40.7388625, -73.9729473 40.7389935, -73.9728811 40.7391651, -73.972821 40.7393342, -73.97273819999999 40.7396138, -73.9727065 40.7398005, -73.97270229999999 40.7400465)",25 mph,,,,,,,,
