u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,bridge,access,est_width,tunnel,ref,junction
42439826,42439823,0,496993765,True,7th Avenue,secondary,25 mph,87.586,"LINESTRING (-73.999185 40.739243, -73.999684 40.738552)",,,,,,,,
42439830,42439826,0,496993765,True,7th Avenue,secondary,25 mph,81.328,"LINESTRING (-73.998713 40.739881, -73.999185 40.739243)",,,,,,,,
42439834,42429661,0,813970416,True,7th Avenue,secondary,25 mph,74.472,"LINESTRING (-73.997434 40.741642, -73.997862 40.741056)",,,,,,,,
42439836,42427374,0,813970416,True,7th Avenue,secondary,25 mph,74.139,"LINESTRING (-73.99657999999999 40.742811, -73.997007 40.742228)",,,,,,,,
42439840,42427426,0,420598330,True,7th Avenue,secondary,25 mph,78.502,"LINESTRING (-73.994709 40.745383, -73.9951595 40.744765)",,,,,,,,
42439842,42439840,0,420598330,True,7th Avenue,secondary,25 mph,78.717,"LINESTRING (-73.9942616 40.7460045, -73.994709 40.745383)",,,,,,,,
42439842,42430277,0,630828584,True,West 26th Street,residential,25 mph,274.27,"LINESTRING (-73.9942616 40.7460045, -73.99141520000001 40.7448072)",1,,,,,,,
42439981,3974095823,0,569345544,True,7th Avenue,secondary,25 mph,8.738,"LINESTRING (-73.986458 40.75671, -73.98650929999999 40.7566417)",4,,,,,,,
42439984,3974095826,0,397795464,True,7th Avenue,secondary,25 mph,7.731,"LINESTRING (-73.9860128 40.7573406, -73.9860561 40.7572793)",4,,,,,,,
42439990,6598535188,0,397795463,True,7th Avenue,secondary,25 mph,8.262,"LINESTRING (-73.9850867 40.7585867, -73.9851335 40.7585214)",4,,,,,,,
42439994,2435108432,0,452322757,True,West 47th Street,residential,25 mph,10.602,"LINESTRING (-73.9846299 40.7592102, -73.98473920000001 40.7592575)",1,,,,,,,
42440020,3463817013,0,499172074,True,West 55th Street,residential,,13.42,"LINESTRING (-73.9809839 40.764219, -73.9811232 40.7642776)",1,,,,,,,
42440408,5804835266,0,39662323,False,Clinton Street,residential,25 mph,13.725,"LINESTRING (-73.9867058 40.7159628, -73.9867914 40.7158578)",,,,,,,,
42440408,4646776167,0,347311224,True,Clinton Street,residential,25 mph,12.512,"LINESTRING (-73.9867058 40.7159628, -73.98662520000001 40.7160573)",,,,,,,,
42440411,5804835266,0,39662323,False,Clinton Street,residential,25 mph,9.707,"LINESTRING (-73.986835 40.715777, -73.9867914 40.7158578)",,,,,,,,
42440411,42440415,0,39662323,False,Clinton Street,residential,25 mph,20.907,"LINESTRING (-73.986835 40.715777, -73.986929 40.715603)",,,,,,,,
42440415,42440411,0,39662323,False,Clinton Street,residential,25 mph,20.907,"LINESTRING (-73.986929 40.715603, -73.986835 40.715777)",,,,,,,,
42440415,42440422,0,39662323,False,Clinton Street,residential,25 mph,17.294,"LINESTRING (-73.986929 40.715603, -73.986996 40.715456)",,,,,,,,
42440422,42440415,0,39662323,False,Clinton Street,residential,25 mph,17.294,"LINESTRING (-73.986996 40.715456, -73.986929 40.715603)",,,,,,,,
42440422,42440430,0,39662323,False,Clinton Street,residential,25 mph,24.794,"LINESTRING (-73.986996 40.715456, -73.98707400000001 40.715241)",,,,,,,,
42440430,42440422,0,39662323,False,Clinton Street,residential,25 mph,24.794,"LINESTRING (-73.98707400000001 40.715241, -73.986996 40.715456)",,,,,,,,
42440430,7595185930,0,39662323,False,Clinton Street,residential,25 mph,5.938,"LINESTRING (-73.98707400000001 40.715241, -73.9870854 40.7151883)",,,,,,,,
42440435,3683162987,0,39662323,False,Clinton Street,residential,25 mph,9.326,"LINESTRING (-73.98712399999999 40.715023, -73.9871034 40.7151054)",,,,,,,,
42440435,42440438,0,39662323,False,Clinton Street,residential,25 mph,20.745,"LINESTRING (-73.98712399999999 40.715023, -73.98714769999999 40.7148373)",,,,,,,,
42440438,42440435,0,39662323,False,Clinton Street,residential,25 mph,20.745,"LINESTRING (-73.98714769999999 40.7148373, -73.98712399999999 40.715023)",,,,,,,,
42440438,42440444,0,39662323,False,Clinton Street,residential,25 mph,42.404,"LINESTRING (-73.98714769999999 40.7148373, -73.9871555 40.714456)",,,,,,,,
42440444,42440438,0,39662323,False,Clinton Street,residential,25 mph,42.404,"LINESTRING (-73.9871555 40.714456, -73.98714769999999 40.7148373)",,,,,,,,
42440444,6214824222,0,39662323,False,Clinton Street,residential,25 mph,5.432,"LINESTRING (-73.9871555 40.714456, -73.9871605 40.7144073)",,,,,,,,
42440566,7248638329,0,46694752,True,East 55th Street,residential,,12.822,"LINESTRING (-73.96162200000001 40.756059, -73.961755 40.7561151)",,,,,,,,
42440710,42429373,0,195743341,True,5th Avenue,secondary,25 mph,88.953,"LINESTRING (-73.9936067 40.7360129, -73.994118 40.735313)",,,,,,,,
42440935,7341373899,0,5671056,True,Amsterdam Avenue,primary,25 mph,73.127,"LINESTRING (-73.987617 40.7704137, -73.9871878 40.7709854)",3,,,,,,,
42440951,3971302314,0,499172074,True,West 55th Street,residential,,298.656,"LINESTRING (-73.97491530000001 40.7616696, -73.97801699999999 40.7629714)",1,,,,,,,
42440960,3998699924,0,499172074,True,West 55th Street,residential,,261.572,"LINESTRING (-73.9866698 40.76661, -73.9893718 40.7677701)",1,,,,,,,
42440966,3998699926,0,499172074,True,West 55th Street,residential,,12.845,"LINESTRING (-73.98949949999999 40.7678249, -73.9896342 40.7678791)",1,,,,,,,
42440966,3998699927,0,808190584,True,10th Avenue,primary,25 mph,7.358,"LINESTRING (-73.98949949999999 40.7678249, -73.9894558 40.7678822)",3,,,,,,,
42442410,7050687070,0,809013918,True,Amsterdam Avenue,primary,25 mph,7.901,"LINESTRING (-73.98533279999999 40.7735379, -73.9852889 40.7736007)",3,,,,,,,
42442415,3690549743,0,809013918,True,Amsterdam Avenue,primary,25 mph,9.867,"LINESTRING (-73.9848805 40.7741585, -73.98482389999999 40.7742362)",3,,,,,,,
42442417,7050687033,0,808055023,True,Amsterdam Avenue,primary,25 mph,7.874,"LINESTRING (-73.98351390000001 40.776051, -73.9834692 40.7761132)",3,,,,,,,
42442565,42442567,0,513746101,True,Amsterdam Avenue,primary,,79.248,"LINESTRING (-73.9647516 40.8017475, -73.9642901 40.8023687)",,,,,,,,
42442567,42442569,0,513746101,True,Amsterdam Avenue,primary,,76.936,"LINESTRING (-73.9642901 40.8023687, -73.9638597 40.8029791)",,,,,,,,
42442870,4376122110,0,5671429,True,East 12th Street,residential,25 mph,7.963,"LINESTRING (-73.98590900000001 40.731019, -73.98582639999999 40.7309842)",,,,,,,,
42442959,3837001262,0,455122830,True,East 55th Street,residential,,123.324,"LINESTRING (-73.9662316 40.7580217, -73.9675154 40.758555)",1,,,,,,,
42443671,42427369,0,68668541,True,5th Avenue,secondary,25 mph,72.933,"LINESTRING (-73.99053139999999 40.7402492, -73.990945 40.739673)",,,,,,,,
42445498,4202984494,0,420358895,True,Lafayette Street,secondary,25 mph,68.826,"LINESTRING (-73.996476 40.723686, -73.99604170000001 40.7242102)",,,,,,,,
42445505,4202984495,0,420358891,True,Lafayette Street,secondary,25 mph,53.186,"LINESTRING (-73.99588199999999 40.724403, -73.9955552 40.7248122)",,,,,,,,
42445511,5829753047,0,420358898,True,Lafayette Street,secondary,25 mph,9.801,"LINESTRING (-73.99527139999999 40.7251537, -73.9952076 40.7252274)",,,,,,,,
42445520,4202984496,0,439933947,True,Lafayette Street,secondary,25 mph,61.876,"LINESTRING (-73.994129 40.72664, -73.9937683 40.7271247)",,,,,,,,
42445534,7059780018,0,420358896,True,Lafayette Street,secondary,25 mph,88.519,"LINESTRING (-73.99314699999999 40.727867, -73.9925758 40.7285351)",,,,,,,,
42445941,42440951,0,226041012,True,East 55th Street,unclassified,,155.017,"LINESTRING (-73.9733087 40.7609894, -73.97491530000001 40.7616696)",1,,,,,,,
42446363,7557417119,0,601733867,True,10th Avenue,primary,25 mph,44.785,"LINESTRING (-73.9908697 40.7659384, -73.9906127 40.766291)",,60',,,,,,
42446363,3463815151,0,46538375,True,West 52nd Street,residential,25 mph,259.274,"LINESTRING (-73.9908697 40.7659384, -73.98818110000001 40.7648025)",1,,,,,,,
42446521,42428489,0,5671429,True,East 12th Street,residential,25 mph,161.826,"LINESTRING (-73.99279199999999 40.733922, -73.991114 40.733214)",,,,,,,,
42446528,3627218182,0,5671429,True,East 12th Street,residential,25 mph,167.637,"LINESTRING (-73.990027 40.732756, -73.9882889 40.7320224)",,,,,,,,
42446528,42436939,0,5672176,True,4th Avenue,secondary,25 mph,86.882,"LINESTRING (-73.990027 40.732756, -73.989868 40.733528)",2,,,,,,,
42446533,3627218183,0,5671429,True,East 12th Street,residential,25 mph,13.44,"LINESTRING (-73.9881498 40.7319637, -73.9880103 40.7319051)",,,,,,,,
42446540,42442870,0,5671429,True,East 12th Street,residential,25 mph,152.398,"LINESTRING (-73.987489 40.731686, -73.98590900000001 40.731019)",,,,,,,,
42446547,5147808598,0,479642033,True,East 12th Street,residential,20 mph,77.246,"LINESTRING (-73.983536 40.7300191, -73.9827351 40.7296811)",,,,,,,,
42446552,42446562,0,479642033,True,East 12th Street,residential,20 mph,224.329,"LINESTRING (-73.981325 40.729086, -73.978998 40.728106)",,,,,,,,
42446562,4502505659,0,479642033,True,East 12th Street,residential,20 mph,49.26,"LINESTRING (-73.978998 40.728106, -73.9784903 40.7278864)",,,,,,,,
42448338,596775907,0,226041013,True,East 55th Street,residential,,19.937,"LINESTRING (-73.97160150000001 40.7602698, -73.9718087 40.7603565)",1,,,,,,,
42448379,5266098185,0,710571387,True,East 55th Street,residential,,92.656,"LINESTRING (-73.96847150000001 40.7589594, -73.9694343 40.7593625)",1,,,,,,,
42448390,6263094837,0,169381958,True,East 55th Street,residential,,10.465,"LINESTRING (-73.96387110000001 40.7570079, -73.9639792 40.7570543)",,,,,,,,
42449067,42430857,0,195743341,True,5th Avenue,secondary,25 mph,75.993,"LINESTRING (-73.99505000000001 40.734034, -73.99548900000001 40.733437)",,,,,,,,
42449333,42431490,0,68668541,True,5th Avenue,secondary,25 mph,81.18,"LINESTRING (-73.992654 40.73733, -73.99312 40.736691)",,,,,,,,
42449550,6534229346,0,808190588,True,10th Avenue,primary,25 mph,10.226,"LINESTRING (-73.9904253 40.766548, -73.9903666 40.7666285)",3,60',,,,,,
42450341,3998699942,0,195743297,True,10th Avenue,primary,25 mph,12.122,"LINESTRING (-73.98808289999999 40.7697689, -73.988013 40.7698642)",3,,,,,,,
42450434,6534229344,0,195743301,True,10th Avenue,primary,,9.069,"LINESTRING (-73.9899624 40.7671828, -73.9899106 40.7672543)",3,,,,,,,
42453104,42446528,0,439933928,True,4th Avenue,secondary,25 mph,89.254,"LINESTRING (-73.9902032 40.7319645, -73.990027 40.732756)",3,,,,,,,
42453110,42453113,0,5672176,True,4th Avenue,secondary,25 mph,15.555,"LINESTRING (-73.9898302 40.7336893, -73.9898164 40.7338288)",2,,,,,,,
42453113,42453116,0,5672176,True,4th Avenue,secondary,25 mph,29.859,"LINESTRING (-73.9898164 40.7338288, -73.9898386 40.7340968)",2,,,,,,,
42453116,3670742454,0,547089938,True,4th Avenue,secondary,25 mph,24.162,"LINESTRING (-73.9898386 40.7340968, -73.9898764 40.7343122)",3,,,,,,,
42453624,3008856931,0,5672273,True,West 25th Street,residential,25 mph,10.638,"LINESTRING (-73.9886534 40.7428254, -73.9887617 40.7428746)",1,,,,,,,
42453624,7372860102,0,788602262,True,,cycleway,,5.81,"LINESTRING (-73.9886534 40.7428254, -73.98859419999999 40.7427986)",,,,,,,,
42454378,42429657,0,68668541,True,5th Avenue,secondary,25 mph,73.823,"LINESTRING (-73.9913746 40.7390885, -73.9917962 40.7385065)",,,,,,,,
42454622,6836035748,0,278667972,True,West 170th Street,residential,,8.61,"LINESTRING (-73.937494 40.841679, -73.93740459999999 40.8416413)",,,,,,,,
42455643,3998699938,0,195743297,True,10th Avenue,primary,25 mph,12.848,"LINESTRING (-73.988561 40.7691175, -73.9884869 40.7692185)",3,,,,,,,
42457940,1478572209,0,194926842,True,FDR Drive,primary,25 mph,73.377,"LINESTRING (-73.97270229999999 40.7400465, -73.9725277 40.740693)",,,,,,,,
42458028,42458029,0,620680161,True,FDR Drive,residential,25 mph,22.969,"LINESTRING (-73.9732759 40.7384627, -73.9731472 40.7386448)",,,,,,,,
42458029,42458032,0,620680161,True,FDR Drive,residential,25 mph,26.822,"LINESTRING (-73.9731472 40.7386448, -73.9730101 40.7388625)",,,,,,,,
42458032,42458034,0,620680161,True,FDR Drive,residential,25 mph,15.498,"LINESTRING (-73.9730101 40.7388625, -73.9729473 40.7389935)",,,,,,,,
42458034,42458036,0,47796685,True,FDR Drive,residential,25 mph,19.88,"LINESTRING (-73.9729473 40.7389935, -73.9728811 40.7391651)",,,,,,,,
42458036,42458049,0,47796685,True,FDR Drive,residential,25 mph,19.473,"LINESTRING (-73.9728811 40.7391651, -73.972821 40.7393342)",,,,,,,,
42458049,589100171,0,47796685,True,FDR Drive,residential,25 mph,31.863,"LINESTRING (-73.972821 40.7393342, -73.97273819999999 40.7396138)",,,,,,,,
272195270,4742692787,0,388318981,True,Broadway,secondary,25 mph,14.438,"LINESTRING (-74.0081091 40.7120089, -74.00820419999999 40.7119009)",3,,,,,,,
432736824,42442410,0,809013917,True,Amsterdam Avenue,primary,25 mph,5.855,"LINESTRING (-73.9853664 40.7734918, -73.98533279999999 40.7735379)",3,,,,,,,
486867459,3314293719,0,421827960,True,Delancey Street,primary,25 mph,5.912,"LINESTRING (-73.9890504 40.7187279, -73.9889853 40.7187081)",,,,,,,,
486867490,5296792749,0,446864088,True,Delancey Street,primary,25 mph,6.511,"LINESTRING (-73.9898073 40.7189587, -73.9897356 40.7189369)",,,,,,,,
486867513,3314293724,0,231393429,True,Delancey Street,primary,25 mph,10.239,"LINESTRING (-73.98823969999999 40.7184807, -73.98812700000001 40.7184463)",,,,,,,,
486867534,5296792753,0,496990216,True,Delancey Street,primary,25 mph,69.341,"LINESTRING (-73.98745049999999 40.71824, -73.9867043 40.7179773)",,,,,,,,
486867548,7476387562,0,496990216,True,Delancey Street,primary,25 mph,7.779,"LINESTRING (-73.9866261 40.7179497, -73.98654430000001 40.7179173)",,,,,,,,
486868830,5854381568,0,221687790,True,Allen Street,primary,25 mph,11.339,"LINESTRING (-73.99021089999999 40.7192474, -73.990162 40.7193424)",,,,,,,,
587934172,595352911,0,46114483,False,West 158th Street,secondary,,16.427,"LINESTRING (-73.94883179999999 40.836532, -73.9486588 40.8364635)",,,yes,,,,,
588455701,5804425622,0,5670709,False,Montgomery Street,secondary,25 mph,14.606,"LINESTRING (-73.9850939 40.7134745, -73.98508889999999 40.7136058)",,,,,,,,
588455701,5804425621,0,263088941,False,Montgomery Street,secondary,25 mph,17.486,"LINESTRING (-73.9850939 40.7134745, -73.9850886 40.7133173)",,,,,,,,
589100164,6697648692,0,46201649,True,FDR Drive,residential,25 mph,7.015,"LINESTRING (-73.97418380000001 40.7371659, -73.9741569 40.7372256)",,,,,,,,
589100171,4412043536,0,47796685,True,FDR Drive,residential,25 mph,20.931,"LINESTRING (-73.97273819999999 40.7396138, -73.9727065 40.7398005)",,,,,,,,
595352911,587934172,0,46114483,False,West 158th Street,secondary,,16.427,"LINESTRING (-73.9486588 40.8364635, -73.94883179999999 40.836532)",,,yes,,,,,
595352911,5354421380,0,46577961,False,West 158th Street,secondary,,54.435,"LINESTRING (-73.9486588 40.8364635, -73.94809410000001 40.8362245)",,,,,,,,
595407648,4234578193,0,439933928,True,4th Avenue,secondary,25 mph,22.824,"LINESTRING (-73.9904097 40.7310019, -73.9903654 40.7312044)",3,,,,,,,
596775907,42445941,0,226041012,True,East 55th Street,unclassified,,144.615,"LINESTRING (-73.9718087 40.7603565, -73.9733087 40.7609894)",1,,,,,,,
765367023,42435197,0,5670333,False,Edgecombe Avenue,residential,,38.471,"LINESTRING (-73.9354605 40.8408038, -73.93531539999999 40.8404757)",,,,,,,,
1241742743,7341373902,0,5671056,True,Amsterdam Avenue,primary,25 mph,12.138,"LINESTRING (-73.98715319999999 40.7710315, -73.9870829 40.7711268)",3,,,,,,,
1692433915,1692433916,0,420358898,True,Lafayette Street,secondary,25 mph,10.611,"LINESTRING (-73.99471149999999 40.7258521, -73.994648 40.7259345)",,,,,,,,
1692433916,6213204060,0,420358898,True,Lafayette Street,secondary,25 mph,2.677,"LINESTRING (-73.994648 40.7259345, -73.994632 40.7259553)",,,,,,,,
1692433917,42421927,0,420358898,True,Lafayette Street,secondary,25 mph,31.214,"LINESTRING (-73.9945838 40.726018, -73.99440300000001 40.726263)",,,,,,,,
1701921025,42429378,0,5669806,True,West 13th Street,residential,25 mph,10.988,"LINESTRING (-74.0022742 40.7387178, -74.0024001 40.7387436)",1,,,,,,,
1733614298,3377383057,0,808055023,True,Amsterdam Avenue,primary,25 mph,8.451,"LINESTRING (-73.98307370000001 40.7766633, -73.9830256 40.77673)",3,,,,,,,
1758008333,42435657,0,125479721,True,8th Avenue,secondary,,71.103,"LINESTRING (-73.9911346 40.7553883, -73.9907278 40.7559486)",,,,,,,,
1764400286,4321038139,0,5670131,False,Dyckman Street,primary,,9.023,"LINESTRING (-73.9247646 40.8616359, -73.9248151 40.8617075)",,,,,,,,
1764400286,42432785,0,734640621,False,Dyckman Street,primary,,10.162,"LINESTRING (-73.9247646 40.8616359, -73.92471020000001 40.8615543)",,,,,,,,
1764400286,2093008357,0,734864203,True,Fort George Hill,secondary,,16.114,"LINESTRING (-73.9247646 40.8616359, -73.92484899999999 40.8615058)",,,,,,,,
1792549689,1825841704,0,125480074,True,8th Avenue,secondary,25 mph,19.139,"LINESTRING (-73.982264 40.7675876, -73.9821625 40.7677416)",4,,,,,,,
1828749423,3463817011,0,499172074,True,West 55th Street,residential,,91.704,"LINESTRING (-73.97990900000001 40.7637693, -73.9808634 40.7641663)",1,,,,,,,
1918039897,42445511,0,420358898,True,Lafayette Street,secondary,25 mph,15.323,"LINESTRING (-73.99536639999999 40.7250362, -73.99527139999999 40.7251537)",,,,,,,,
2351532377,42440960,0,499172074,True,West 55th Street,residential,,9.649,"LINESTRING (-73.9865684 40.7665696, -73.9866698 40.76661)",1,,,,,,,
2351532377,3875119992,0,475123131,True,9th Avenue,cycleway,,65.958,"LINESTRING (-73.9865684 40.7665696, -73.98694450000001 40.7660493)",,,,,,,,
2435108432,2435108448,0,452322757,True,West 47th Street,residential,25 mph,22.413,"LINESTRING (-73.98473920000001 40.7592575, -73.9849729 40.7593539)",1,,,,,,,
2435108448,42428303,0,452322757,True,West 47th Street,residential,25 mph,16.097,"LINESTRING (-73.9849729 40.7593539, -73.9851384 40.7594263)",1,,,,,,,
2499802967,7604384389,0,242514169,True,West 170th Street,residential,,0.396,"LINESTRING (-73.94154880000001 40.8433852, -73.94155240000001 40.8433875)",,,,,,,,
2499802975,2499802977,0,278667972,True,West 170th Street,residential,,37.34,"LINESTRING (-73.93593009999999 40.841015, -73.93554210000001 40.8408519)",,,,,,,,
2499802977,765367023,0,278667972,True,West 170th Street,residential,,8.702,"LINESTRING (-73.93554210000001 40.8408519, -73.9354605 40.8408038)",,,,,,,,
2512378850,2512378852,0,46577961,False,West 158th Street,secondary,,26.326,"LINESTRING (-73.9456168 40.8351701, -73.94588640000001 40.8352903)",,,,,,,,
2512378850,2504882466,0,440122910,False,West 158th Street,secondary,,17.645,"LINESTRING (-73.9456168 40.8351701, -73.9454337 40.8350927)",,,,,,,,
2512378852,2512378850,0,46577961,False,West 158th Street,secondary,,26.326,"LINESTRING (-73.94588640000001 40.8352903, -73.9456168 40.8351701)",,,,,,,,
2512378852,5354421378,0,46577961,False,West 158th Street,secondary,,139.473,"LINESTRING (-73.94588640000001 40.8352903, -73.9473333 40.8359026)",,,,,,,,
2703228467,2703228521,0,506680905,True,West 29th Street,unclassified,25 mph,176.216,"LINESTRING (-73.99925399999999 40.7505216, -74.001079 40.7512962)",,,,,,,,
2703228521,42427821,0,506680906,True,West 29th Street,unclassified,25 mph,33.738,"LINESTRING (-74.001079 40.7512962, -74.0014254 40.7514485)",,,,,,,,
2704112780,5277924519,0,619277989,True,East 29th Street,residential,25 mph,43.604,"LINESTRING (-73.9759109 40.740688, -73.9763627 40.7408793)",,,,,,,,
2704112780,6716668058,0,229904064,True,1st Avenue,cycleway,,71.03,"LINESTRING (-73.9759109 40.740688, -73.9754944 40.7412434)",,,,,,,,
2710204291,42421982,0,5671056,True,Amsterdam Avenue,primary,25 mph,7.064,"LINESTRING (-73.9867287 40.771612, -73.98668960000001 40.7716682)",3,,,,,,,
2723627045,3974096366,0,499172074,True,West 55th Street,residential,,8.021,"LINESTRING (-73.9792454 40.7634894, -73.9793286 40.7635245)",1,,,,,,,
