u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,width,access,est_width,bridge,junction,tunnel,ref,area
3080638049,24910458,0,53638298,,Square de Clignancourt,residential,30,False,19.426,"LINESTRING (2.346144 48.8922704, 2.3462343 48.8924347)",,,,,,,,,
3080638051,24910591,0,4220831,,Rue Baudelique,residential,30,True,7.677,"LINESTRING (2.3469873 48.8921125, 2.3469515 48.8920476)",,,,,,,,,
3082391374,169289365,0,26413127,2,Avenue André Rivoire,tertiary,30,False,101.1,"LINESTRING (2.3334185 48.8194786, 2.3329405 48.8186256)",,,,,,,,,
3082391374,289386166,0,560542190,2,Avenue André Rivoire,tertiary,30,False,72.253,"LINESTRING (2.3334185 48.8194786, 2.3337326 48.8200946)",,,,,,,,,
3083390769,683062251,0,26413123,,Avenue David Weill,tertiary,30,False,3.473,"LINESTRING (2.3342561 48.8211242, 2.3342703 48.821154)",,,,,,,,,
3083390769,3099099178,0,26413123,,Avenue David Weill,tertiary,30,False,117.072,"LINESTRING (2.3342561 48.8211242, 2.3337485 48.8201258)",,,,,,,,,
3083390775,4862626364,0,83239654,2,Rue Émile Deutsch de la Meurthe,tertiary,30,False,18.238,"LINESTRING (2.3344194 48.8214451, 2.3345141 48.8215968)",,,,,,,,,
3083390775,430777,0,83239654,2,Rue Émile Deutsch de la Meurthe,tertiary,30,False,10.399,"LINESTRING (2.3344194 48.8214451, 2.3343654 48.8213586)",,,,,,,,,
3084523013,289386183,0,26413131,,Impasse David Weill,residential,30,False,7.435,"LINESTRING (2.3338455 48.8213805, 2.3338166 48.8213164)",,,,,,,,,
3084523013,3084523016,0,26413131,,Impasse David Weill,residential,30,False,3.352,"LINESTRING (2.3338455 48.8213805, 2.3338585 48.8214094)",,,,,,,,,
3084523016,3084523013,0,26413131,,Impasse David Weill,residential,30,False,3.352,"LINESTRING (2.3338585 48.8214094, 2.3338455 48.8213805)",,,,,,,,,
3084523016,1773530002,0,26413131,,Impasse David Weill,residential,30,False,8.688,"LINESTRING (2.3338585 48.8214094, 2.3338923 48.8214843)",,,,,,,,,
3085743197,3085743198,0,4217165,,Rue des Arènes,residential,30,True,3.148,"LINESTRING (2.3538735 48.8450056, 2.3539098 48.8450208)",,,,,,,,,
3085743198,25034342,0,4217165,,Rue des Arènes,residential,30,True,2.459,"LINESTRING (2.3539098 48.8450208, 2.3539405 48.8450298)",,,,,,,,,
3087160200,116141323,0,32686598,,Rue de Dantzig,residential,30,True,19.384,"LINESTRING (2.2994674 48.8342041, 2.2996223 48.8343455)",,,,,,,,,
3087160305,1765258034,0,56464052,,Cours de Vincennes,residential,30,True,45.311,"LINESTRING (2.4060104 48.8477928, 2.4053961 48.8478441)",,,,,,,,,
3087160307,365131768,0,27933354,,Rue Mounet-Sully,unclassified,30,True,26.388,"LINESTRING (2.4061105 48.8482614, 2.4064675 48.8482278)",,,,,,,,,
3088912026,32560718,0,68995797,,Rue d'Artois,residential,30,True,77.747,"LINESTRING (2.3065744 48.8736683, 2.3073549 48.8731936)",,,,,,,,,
3088912027,32560680,0,68995797,,Rue d'Artois,residential,30,True,5.252,"LINESTRING (2.3064601 48.8737373, 2.3065132 48.8737055)",,,,,,,,,
3093838286,6001495781,0,304783208,,Rue Botha,service,30,False,3.976,"LINESTRING (2.387061 48.8710059, 2.3870661 48.8709703)",,,private,,,,,,
3093838286,3093838288,0,304783208,,Rue Botha,service,30,False,8.962,"LINESTRING (2.387061 48.8710059, 2.3870177 48.8710813)",,,private,,,,,,
3093838287,326995745,0,304783207,,Rue Botha,service,30,False,48.71,"LINESTRING (2.3876484 48.8710092, 2.3874151 48.8714195)",,,private,,,,,,
3093838288,3093838286,0,304783208,,Rue Botha,service,30,False,8.962,"LINESTRING (2.3870177 48.8710813, 2.387061 48.8710059)",,,private,,,,,,
3093838288,3093838289,0,304783208,,Rue Botha,service,30,False,3.605,"LINESTRING (2.3870177 48.8710813, 2.3870287 48.8711129)",,,private,,,,,,
3093838289,3093838288,0,304783208,,Rue Botha,service,30,False,3.605,"LINESTRING (2.3870287 48.8711129, 2.3870177 48.8710813)",,,private,,,,,,
3093838289,3093838290,0,304783208,,Rue Botha,service,30,False,10.921,"LINESTRING (2.3870287 48.8711129, 2.3871251 48.8711879)",,,private,,,,,,
3093838290,3093838289,0,304783208,,Rue Botha,service,30,False,10.921,"LINESTRING (2.3871251 48.8711879, 2.3870287 48.8711129)",,,private,,,,,,
3093838290,3093838292,0,304783208,,Rue Botha,service,30,False,6.662,"LINESTRING (2.3871251 48.8711879, 2.3871673 48.871241)",,,private,,,,,,
3093838292,3093838290,0,304783208,,Rue Botha,service,30,False,6.662,"LINESTRING (2.3871673 48.871241, 2.3871251 48.8711879)",,,private,,,,,,
3093838292,326996276,0,304783208,,Rue Botha,service,30,False,6.673,"LINESTRING (2.3871673 48.871241, 2.387169 48.871301)",,,private,,,,,,
3093838293,2522381012,0,29698057,,Rue Botha,service,30,False,15.944,"LINESTRING (2.387155 48.8715283, 2.3873408 48.8714533)",,,,,,,,,
3093838293,6001495896,0,29698066,,Rue Botha,service,30,False,16.159,"LINESTRING (2.387155 48.8715283, 2.3871639 48.8713831)",,,,,,,,,
3093838293,3093838294,0,29698066,,Rue Botha,service,30,False,5.702,"LINESTRING (2.387155 48.8715283, 2.3871444 48.8715791)",,,,,,,,,
3093838294,326995648,0,29697432,,Rue du Transvaal,residential,30,True,13.326,"LINESTRING (2.3871444 48.8715791, 2.3873241 48.8715989)",,,,,,,,,
3093838294,3093838293,0,29698066,,Rue Botha,service,30,False,5.702,"LINESTRING (2.3871444 48.8715791, 2.387155 48.8715283)",,,,,,,,,
3094897207,489837556,0,4217166,,Rue des Boulangers,residential,30,True,48.89,"LINESTRING (2.3542113 48.8459836, 2.3536679 48.8457278)",,,,,,,,,
3095457408,489837571,0,299269006,,Rue Jussieu,residential,30,True,1.663,"LINESTRING (2.3552224 48.8460243, 2.3552012 48.8460189)",,,,,,,,,
3095457409,3095457408,0,299269006,,Rue Jussieu,residential,30,True,1.708,"LINESTRING (2.3552456 48.846026, 2.3552224 48.8460243)",,,,,,,,,
3099099178,3083390769,0,26413123,,Avenue David Weill,tertiary,30,False,117.072,"LINESTRING (2.3337485 48.8201258, 2.3342561 48.8211242)",,,,,,,,,
3099099178,289386166,0,26413123,,Avenue David Weill,tertiary,30,False,3.659,"LINESTRING (2.3337485 48.8201258, 2.3337326 48.8200946)",,,,,,,,,
3102594479,3102594482,0,120689568,,Rue de Charenton,secondary,30,False,31.313,"LINESTRING (2.3969724 48.8322858, 2.3966679 48.8324836)",,,,,,,,,
3102594479,6831173357,0,120689568,,Rue de Charenton,secondary,30,False,24.574,"LINESTRING (2.3969724 48.8322858, 2.3972126 48.8321314)",,,,,,,,,
3102594482,15378811,0,120689568,,Rue de Charenton,secondary,30,False,9.784,"LINESTRING (2.3966679 48.8324836, 2.3965729 48.8325455)",,,,,,,,,
3102594482,3102594479,0,120689568,,Rue de Charenton,secondary,30,False,31.313,"LINESTRING (2.3966679 48.8324836, 2.3969724 48.8322858)",,,,,,,,,
3118435990,297205366,0,306837880,,Passage Poncelet,service,30,False,5.069,"LINESTRING (2.2979396 48.8796025, 2.2979829 48.8795669)",alley,,,,,,,,
3118435990,3118435991,0,306837881,,Passage Poncelet,service,30,False,9.908,"LINESTRING (2.2979396 48.8796025, 2.297855 48.8796721)",alley,,,,,,building_passage,,
3118435991,297205364,0,27088847,,Passage Poncelet,service,30,False,65.026,"LINESTRING (2.297855 48.8796721, 2.2972996 48.8801288)",alley,,,,,,,,
3118435991,3118435990,0,306837881,,Passage Poncelet,service,30,False,9.908,"LINESTRING (2.297855 48.8796721, 2.2979396 48.8796025)",alley,,,,,,building_passage,,
3120279108,3120496409,0,307333242,,Rue de Bagnolet,tertiary,30,False,17.568,"LINESTRING (2.40337 48.8598186, 2.4031831 48.8597194)",,,,,,,,,
3120279108,3121811157,0,307333242,,Rue de Bagnolet,tertiary,30,False,30.831,"LINESTRING (2.40337 48.8598186, 2.4037087 48.8599836)",,,,,,,,,
3120444703,268685315,0,439007189,2,Rue Stendhal,residential,30,False,8.574,"LINESTRING (2.4026866 48.8607664, 2.4027569 48.8607047)",,,,,,,,,
3120444703,6812660629,0,439007189,2,Rue Stendhal,residential,30,False,3.506,"LINESTRING (2.4026866 48.8607664, 2.4026578 48.8607916)",,,,,,,,,
3120444704,664141404,0,438377316,,Rue des Prairies,residential,30,True,5.794,"LINESTRING (2.4049439 48.8610668, 2.4048648 48.8610641)",,,,,,,,,
3120444705,3120444706,0,438377316,,Rue des Prairies,residential,30,True,22.982,"LINESTRING (2.4048027 48.8611362, 2.4046494 48.8613166)",,,,,,,,,
3120444706,268685316,0,438377316,,Rue des Prairies,residential,30,True,8.878,"LINESTRING (2.4046494 48.8613166, 2.4045902 48.8613863)",,,,,,,,,
3120444708,203336160,0,438377316,,Rue des Prairies,residential,30,True,9.784,"LINESTRING (2.4045452 48.8614382, 2.4044624 48.8615073)",,,,,,,,,
3120444709,6395644971,0,307554370,,Rue des Balkans,residential,30,True,3.587,"LINESTRING (2.4059289 48.8617439, 2.4058865 48.8617601)",,,,,,,,,
3120496409,566746097,0,307333242,,Rue de Bagnolet,tertiary,30,False,9.102,"LINESTRING (2.4031831 48.8597194, 2.4030888 48.859666)",,,,,,,,,
3120496409,3120279108,0,307333242,,Rue de Bagnolet,tertiary,30,False,17.568,"LINESTRING (2.4031831 48.8597194, 2.40337 48.8598186)",,,,,,,,,
3120496410,203336157,0,438377316,,Rue des Prairies,residential,30,True,5.757,"LINESTRING (2.4034955 48.8623778, 2.403425 48.8624008)",,,,,,,,,
3120496411,3649554766,0,36863720,,Rue Lisfranc,residential,30,True,144.251,"LINESTRING (2.4033927 48.8623818, 2.4018075 48.8616102)",,,,,,,,,
3120496412,6355873275,0,188183406,,Rue des Prairies,residential,30,True,18.698,"LINESTRING (2.4032379 48.8625983, 2.4033905 48.8624634)",,,,,,,,,
3120496413,3120496417,0,19580481,,Rue de l'Indre,residential,30,True,92.539,"LINESTRING (2.4032533 48.862661, 2.4040333 48.8633162)",,,,,,,,,
3120496414,143654600,0,188183406,,Rue des Prairies,residential,30,True,4.547,"LINESTRING (2.4026547 48.8630203, 2.4027072 48.8629984)",,,,,,,,,
3120496415,3120496420,0,14577874,,Rue Leuck Mathieu,residential,30,True,82.727,"LINESTRING (2.402738 48.8630234, 2.4033697 48.8636405)",,,,,,,,,
3120496416,6395644975,0,682846138,,Rue Pelleport,residential,30,True,13.059,"LINESTRING (2.4042188 48.8632741, 2.4041126 48.8633685)",,,,,,,,,
3120496417,5202514730,0,19580481,,Rue de l'Indre,residential,30,True,5.455,"LINESTRING (2.4040333 48.8633162, 2.4040872 48.8633501)",,,,,,,,,
3120496418,134517352,0,23846826,,Rue de la Cour des Noues,residential,30,True,8.805,"LINESTRING (2.4038834 48.8635123, 2.4039971 48.8634863)",,,,,,,,,
3120496419,3120496424,0,437050493,,Rue Pelleport,residential,30,True,32.274,"LINESTRING (2.4039909 48.8635663, 2.4041071 48.8638463)",,,,,,,,,
3120496420,143654844,0,14577874,,Rue Leuck Mathieu,residential,30,True,6.628,"LINESTRING (2.4033697 48.8636405, 2.4034188 48.8636906)",,,,,,,,,
3120496421,203339756,0,109400101,,Rue de Bagnolet,tertiary,30,False,8.948,"LINESTRING (2.4076191 48.8636708, 2.4076857 48.8637383)",,,,,,,,,
3120496421,143653697,0,109400101,,Rue de Bagnolet,tertiary,30,False,129.652,"LINESTRING (2.4076191 48.8636708, 2.4066628 48.8626891)",,,,,,,,,
3120496422,6809848870,0,19580882,,Rue de la Py,residential,30,True,55.399,"LINESTRING (2.407589 48.8637808, 2.4069677 48.8640657)",,,,,,,,,
3120496423,143654844,0,23846826,,Rue de la Cour des Noues,residential,30,True,19.262,"LINESTRING (2.4032081 48.8637945, 2.4034188 48.8636906)",,,,,,,,,
3120496424,143653569,0,437050493,,Rue Pelleport,residential,30,True,6.907,"LINESTRING (2.4041071 48.8638463, 2.4041357 48.8639055)",,,,,,,,,
3120496428,4005550090,0,109400092,,Rue de la Cour des Noues,residential,30,True,54.529,"LINESTRING (2.4007501 48.8642877, 2.401477 48.8643964)",,,,,,,,,
3120496429,659451855,0,670859245,,Rue du Cher,residential,30,True,7.172,"LINESTRING (2.4004442 48.864308, 2.4004564 48.864244)",,,,,,,,,
3120496430,2405282107,0,19580882,,Rue de la Py,residential,30,True,13.338,"LINESTRING (2.4059729 48.8645415, 2.4058322 48.8646178)",,,,,,,,,
3120496431,3233942847,0,14577741,1,Rue du Capitaine Ferber,residential,30,True,6.893,"LINESTRING (2.4045312 48.8645621, 2.4045832 48.8646138)",,,,,,,,,
3120496435,134521836,0,51568493,,Rue du Capitaine Ferber,residential,30,True,10.881,"LINESTRING (2.4047238 48.8647396, 2.4046358 48.8646607)",,,,,,,,,
3121811157,3120279108,0,307333242,,Rue de Bagnolet,tertiary,30,False,30.831,"LINESTRING (2.4037087 48.8599836, 2.40337 48.8598186)",,,,,,,,,
3121926071,6431698943,0,83591806,,Rue de la Croix Nivert,tertiary,30,False,10.267,"LINESTRING (2.301404 48.8477978, 2.3013065 48.8477314)",,,,,,,,,
3121926075,6431698945,0,15220512,2,Rue Frémicourt,secondary,30,False,11.029,"LINESTRING (2.3013655 48.8478407, 2.3012163 48.8478266)",,,,,,,,,
3122125602,143653321,0,49424025,,Rue Pelleport,residential,30,False,91.191,"LINESTRING (2.4035468 48.8655063, 2.4040886 48.8647677)",,,,,,,,,
3122125602,3157902010,0,49424025,,Rue Pelleport,residential,30,False,50.446,"LINESTRING (2.4035468 48.8655063, 2.4032409 48.8659129)",,,,,,,,,
3122125606,3157902029,0,49424025,,Rue Pelleport,residential,30,False,15.352,"LINESTRING (2.4030314 48.8661898, 2.4031246 48.8660661)",,,,,,,,,
3122125606,3122125614,0,49424025,,Rue Pelleport,residential,30,False,64.893,"LINESTRING (2.4030314 48.8661898, 2.4026452 48.8667152)",,,,,,,,,
3122125614,3122125606,0,49424025,,Rue Pelleport,residential,30,False,64.893,"LINESTRING (2.4026452 48.8667152, 2.4030314 48.8661898)",,,,,,,,,
3122125614,203337238,0,49424025,,Rue Pelleport,residential,30,False,64.549,"LINESTRING (2.4026452 48.8667152, 2.402261 48.8672378)",,,,,,,,,
3122205604,6396755594,0,307156114,,Rue Mouraud,residential,30,True,7.632,"LINESTRING (2.4079774 48.8555117, 2.4079156 48.8554564)",,,,,,,,,
3122205605,3122205604,0,307156113,,Rue Mouraud,residential,30,True,12.515,"LINESTRING (2.4080795 48.855602, 2.4079774 48.8555117)",,,,,,,building_passage,,
3124340176,6809861608,0,49337666,,Rue du Clos,residential,30,True,20.809,"LINESTRING (2.4073406 48.8575238, 2.4075133 48.8576725)",,,,,,,,,
3125521429,1151571159,0,23846265,,Rue Vitruve,residential,30,True,18.549,"LINESTRING (2.4065177 48.8591687, 2.4067211 48.8592683)",,,,,,,,,
3127406776,244455489,0,49425799,,Rue Vitruve,residential,30,True,7.278,"LINESTRING (2.4045468 48.8580737, 2.4046162 48.8581206)",,,,,,,,,
3127406777,1528207201,0,109400085,,Rue Vitruve,residential,30,True,10.802,"LINESTRING (2.404758 48.8582113, 2.4048639 48.858279)",,,,,,,,,
3127406795,1528207191,0,26527639,,Rue de Lesseps,residential,30,False,15.81,"LINESTRING (2.3998085 48.859314, 2.3999293 48.8594319)",,,destination,,,,,,
3127406795,1764583193,0,26527639,,Rue de Lesseps,residential,30,False,19.353,"LINESTRING (2.3998085 48.859314, 2.3996132 48.8591966)",,,destination,,,,,,
3127406811,6812651537,0,109400089,,Rue de Bagnolet,tertiary,30,False,9.139,"LINESTRING (2.4046844 48.8606903, 2.4046163 48.8606214)",,,,,,,,,
3127406811,1761638528,0,109400089,,Rue de Bagnolet,tertiary,30,False,22.42,"LINESTRING (2.4046844 48.8606903, 2.4048631 48.8608541)",,,,,,,,,
3127459731,6396755588,0,23846265,,Rue Vitruve,residential,30,True,9.168,"LINESTRING (2.4071071 48.8594813, 2.4072071 48.859531)",,,,,,,,,
3127459734,6438650241,0,307554370,,Rue des Balkans,residential,30,True,60.029,"LINESTRING (2.4072623 48.8596196, 2.4070418 48.8601396)",,,,,,,,,
3127459735,2620970376,0,109400081,,Rue Vitruve,residential,30,False,10.445,"LINESTRING (2.4074426 48.8596304, 2.4075614 48.8596825)",,,,,,,,,
3127459735,6438626582,0,109400081,,Rue Vitruve,residential,30,False,7.672,"LINESTRING (2.4074426 48.8596304, 2.4073517 48.859596)",,,,,,,,,
3129265437,2655885390,0,49424352,,Rue Orfila,residential,30,True,4.001,"LINESTRING (2.395931 48.8660824, 2.3958908 48.866058)",,,,,,,,,
3129331652,148943019,0,705264362,,Rue Robineau,residential,30,True,90.677,"LINESTRING (2.393294 48.8647185, 2.3920994 48.8645007)",,,,,,,,,
3129331653,148944071,0,307919389,,Avenue Gambetta,primary,30,True,5.749,"LINESTRING (2.3945864 48.8646928, 2.3945133 48.8646738)",,,,,,,,,
3129331654,148944071,0,30250848,,Rue Sorbier,residential,30,True,8.586,"LINESTRING (2.3944709 48.8647458, 2.3945133 48.8646738)",,,,,,,,,
3129331658,1989412944,0,15091780,,Rue Robineau,residential,30,True,15.043,"LINESTRING (2.3935659 48.864768, 2.3933677 48.8647319)",,,,,,,,,
3129331662,4944697096,0,307919389,,Avenue Gambetta,primary,30,True,19.112,"LINESTRING (2.3951424 48.8648366, 2.3948986 48.8647748)",,,,,,,,,
3129363083,702932776,0,307919389,,Avenue Gambetta,primary,30,True,33.034,"LINESTRING (2.3915362 48.863914, 2.3911148 48.8638072)",,,,,,,,,
3129363084,6316349264,0,307919389,,Avenue Gambetta,primary,30,True,5.193,"LINESTRING (2.3918312 48.8639897, 2.3917652 48.8639725)",,,,,,,,,
3129363085,6316345186,0,749292631,,Rue des Mûriers,residential,30,True,5.17,"LINESTRING (2.391599 48.864065, 2.3916179 48.8640202)",,,,,,,,,
3130334000,1476498623,0,53797241,,Rue Georges Lardennois,residential,30,True,7.143,"LINESTRING (2.375726 48.8774472, 2.3756978 48.8773857)",,,,,,,,,
3131558420,2200326733,0,4251053,,Rue de Valois,residential,30,True,43.998,"LINESTRING (2.3380929 48.8638105, 2.3378846 48.8634393)",,,,,,,,,
3133100217,268685315,0,439007189,2,Rue Stendhal,residential,30,False,5.241,"LINESTRING (2.4027999 48.860667, 2.4027569 48.8607047)",,,,,,,,,
3134925274,268685381,0,24721056,2,Rue Stendhal,residential,30,False,36.294,"LINESTRING (2.4009555 48.8623095, 2.4012441 48.862044)",,,,,,,,,
3134925274,3134925277,0,24721056,2,Rue Stendhal,residential,30,False,22.307,"LINESTRING (2.4009555 48.8623095, 2.4007769 48.8624721)",,,,,,,,,
3134925277,3134925274,0,24721056,2,Rue Stendhal,residential,30,False,22.307,"LINESTRING (2.4007769 48.8624721, 2.4009555 48.8623095)",,,,,,,,,
3134925277,6395644972,0,24721056,2,Rue Stendhal,residential,30,False,63.592,"LINESTRING (2.4007769 48.8624721, 2.4002736 48.8629384)",,,,,,,,,
3137422342,320203226,0,394803863,,Sente à Bigot,unclassified,30,False,75.342,"LINESTRING (2.384896 48.9011379, 2.3855194 48.9016775)",,,,,,,,,
3137422342,3977600431,0,394803863,,Sente à Bigot,unclassified,30,False,10.67,"LINESTRING (2.384896 48.9011379, 2.384804 48.9010634)",,,,,,,,,
3138012355,2710711470,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,36.432,"LINESTRING (2.3807594 48.8279787, 2.3810171 48.8276984)",,,,,,,,,
3138012355,506877284,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,8.632,"LINESTRING (2.3807594 48.8279787, 2.3806961 48.8280442)",,,,,,,,,
3138012356,506877284,0,56066387,,Rue Hélène Brion,residential,30,True,7.176,"LINESTRING (2.380618 48.8280052, 2.3806961 48.8280442)",,,,,,,,,
3138012357,506877284,0,4039427,,Rue Hélène Brion,residential,30,True,6.139,"LINESTRING (2.380769 48.8280715, 2.3806961 48.8280442)",,,,,,,,,
3138012358,506877284,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,6.944,"LINESTRING (2.3806452 48.8280969, 2.3806961 48.8280442)",,,,,,,,,
3138012358,3138012360,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,34.098,"LINESTRING (2.3806452 48.8280969, 2.3803951 48.8283556)",,,,,,,,,
3138012359,15435273,0,4039314,,Rue Elsa Morante,residential,30,False,6.148,"LINESTRING (2.3824104 48.8282722, 2.3824469 48.8282224)",,,,,,,,,
3138012359,3138012364,0,4039314,,Rue Elsa Morante,residential,30,False,38.479,"LINESTRING (2.3824104 48.8282722, 2.3821492 48.8285725)",,,,,,,,,
3138012360,3138012358,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,34.098,"LINESTRING (2.3803951 48.8283556, 2.3806452 48.8280969)",,,,,,,,,
3138012360,506876969,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,7.329,"LINESTRING (2.3803951 48.8283556, 2.3803418 48.8284114)",,,,,,,,,
3138012361,2710711485,0,161704788,,Rue Françoise Dolto,residential,30,True,72.412,"LINESTRING (2.3802538 48.8283719, 2.3794118 48.8280301)",,,,,,,,,
3138012362,7059781965,0,56066385,,Rue Françoise Dolto,residential,30,True,19.635,"LINESTRING (2.3804303 48.8284505, 2.3806565 48.8285454)",,,,,,,,,
3138012363,506876969,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,8.042,"LINESTRING (2.380284 48.8284729, 2.3803418 48.8284114)",,,,,,,,,
3138012363,4545568853,0,77646244,,Rue Marie-Andrée Lagroua Weill-Hallé,residential,30,False,21.321,"LINESTRING (2.380284 48.8284729, 2.3801306 48.8286359)",,,,,,,,,
3138012364,3138012359,0,4039314,,Rue Elsa Morante,residential,30,False,38.479,"LINESTRING (2.3821492 48.8285725, 2.3824104 48.8282722)",,,,,,,,,
3138012364,15435272,0,4039314,,Rue Elsa Morante,residential,30,False,6.801,"LINESTRING (2.3821492 48.8285725, 2.3821031 48.8286256)",,,,,,,,,
3138012365,3138012357,0,4039427,,Rue Hélène Brion,residential,30,True,106.005,"LINESTRING (2.3819917 48.8285823, 2.380769 48.8280715)",,,,,,,,,
3138012366,15435269,0,56066385,,Rue Françoise Dolto,residential,30,True,9.478,"LINESTRING (2.3808976 48.8286473, 2.381007 48.8286929)",,,,,,,,,
3138012367,15435272,0,4039427,,Rue Hélène Brion,residential,30,True,7.117,"LINESTRING (2.3821847 48.8286604, 2.3821031 48.8286256)",,,,,,,,,
