u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,width,ref,tunnel,service,area
7519520917,7519520916,0,803870540,True,,cycleway,,8.112,"LINESTRING (2.2800191 48.8783125, 2.2801264 48.878331)",,,,,,,,,
7523107877,6257428611,0,294799041,False,Quai de la Rapée,cycleway,,5.225,"LINESTRING (2.3670082 48.8464014, 2.3670548 48.8463658)",2,,,,,,,,
7523107877,1420142591,0,294799041,False,Quai de la Rapée,cycleway,,1.766,"LINESTRING (2.3670082 48.8464014, 2.3670023 48.8464168)",2,,,,,,,,
7523107878,1420142591,0,294799042,False,Quai de la Rapée,cycleway,,3.877,"LINESTRING (2.3670055 48.8464516, 2.3670023 48.8464168)",,,,,,,,,
7523107878,7523107879,0,294799042,False,Quai de la Rapée,cycleway,,0.739,"LINESTRING (2.3670055 48.8464516, 2.3670043 48.8464582)",,,,,,,,,
7523107879,7523107878,0,294799042,False,Quai de la Rapée,cycleway,,0.739,"LINESTRING (2.3670043 48.8464582, 2.3670055 48.8464516)",,,,,,,,,
7523107879,6257428610,0,294799042,False,Quai de la Rapée,cycleway,,0.942,"LINESTRING (2.3670043 48.8464582, 2.3669983 48.8464657)",,,,,,,,,
7523107880,7523107881,0,25467172,False,Quai de la Rapée,cycleway,,1.367,"LINESTRING (2.3668478 48.8465738, 2.3668525 48.8465619)",,,,,,,,,
7523107880,6924749912,0,25467172,False,Quai de la Rapée,cycleway,,2.196,"LINESTRING (2.3668478 48.8465738, 2.3668457 48.8465935)",,,,,,,,,
7523107881,1420142598,0,25467172,False,Quai de la Rapée,cycleway,,1.552,"LINESTRING (2.3668525 48.8465619, 2.3668673 48.8465519)",,,,,,,,,
7523107881,7523107880,0,25467172,False,Quai de la Rapée,cycleway,,1.367,"LINESTRING (2.3668525 48.8465619, 2.3668478 48.8465738)",,,,,,,,,
7525749042,5761494465,0,608058386,False,Rue d'Aubervilliers,cycleway,,2.815,"LINESTRING (2.3704788 48.8976067, 2.3704773 48.897632)",,,,,,,,,
7525749042,7525749043,0,804575665,False,Rue d'Aubervilliers,cycleway,,43.889,"LINESTRING (2.3704788 48.8976067, 2.3705022 48.8972123)",,,,yes,,,,,
7525749043,7525749042,0,804575665,False,Rue d'Aubervilliers,cycleway,,43.889,"LINESTRING (2.3705022 48.8972123, 2.3704788 48.8976067)",,,,yes,,,,,
7525749043,5761494466,0,804575666,False,Rue d'Aubervilliers,cycleway,,41.563,"LINESTRING (2.3705022 48.8972123, 2.3705243 48.8968388)",,,,,,,,,
7525749051,2078461848,0,257350979,True,Boulevard Macdonald,cycleway,,5.71,"LINESTRING (2.3704054 48.8988854, 2.3703273 48.8988845)",,,,,,,,,
7525749053,7525749051,0,257350979,True,Boulevard Macdonald,cycleway,,47.848,"LINESTRING (2.3710597 48.8988978, 2.3704054 48.8988854)",,,,,,,,,
7529959094,356437403,0,210550890,False,,cycleway,,10.294,"LINESTRING (2.3706606 48.8432853, 2.3707554 48.8432169)",,,,,,,,,
7529959094,1464863115,0,210550890,False,,cycleway,,7.556,"LINESTRING (2.3706606 48.8432853, 2.370591 48.8433355)",,,,,,,,,
7529959095,7529959096,0,805110703,False,,cycleway,,55.48,"LINESTRING (2.3714646 48.842105, 2.370957 48.8424756)",,,,,,,,,
7529959095,558309574,0,805110703,False,,cycleway,,15.142,"LINESTRING (2.3714646 48.842105, 2.371646 48.8420395)",,,,,,,,,
7529959096,7529959097,0,805110703,False,,cycleway,,73.417,"LINESTRING (2.370957 48.8424756, 2.3702983 48.8429736)",,,,,,,,,
7529959096,7529959095,0,805110703,False,,cycleway,,55.48,"LINESTRING (2.370957 48.8424756, 2.3714646 48.842105)",,,,,,,,,
7529959097,7529959100,0,805110703,False,,cycleway,,37.64,"LINESTRING (2.3702983 48.8429736, 2.3699479 48.8432214)",,,,,,,,,
7529959097,7529959096,0,805110703,False,,cycleway,,73.417,"LINESTRING (2.3702983 48.8429736, 2.370957 48.8424756)",,,,,,,,,
7529959098,7529959099,0,805110703,False,,cycleway,,16.425,"LINESTRING (2.369735 48.8433719, 2.3695982 48.843489)",,,,,,,,,
7529959098,7529959100,0,805110703,False,,cycleway,,22.865,"LINESTRING (2.369735 48.8433719, 2.3699479 48.8432214)",,,,,,,,,
7529959099,7529959098,0,805110703,False,,cycleway,,16.425,"LINESTRING (2.3695982 48.843489, 2.369735 48.8433719)",,,,,,,,,
7529959100,7529959098,0,805110703,False,,cycleway,,22.865,"LINESTRING (2.3699479 48.8432214, 2.369735 48.8433719)",,,,,,,,,
7529959100,7529959097,0,805110703,False,,cycleway,,37.64,"LINESTRING (2.3699479 48.8432214, 2.3702983 48.8429736)",,,,,,,,,
7534089060,6153830723,0,743713408,True,Rue Louis Blanc,cycleway,,4.552,"LINESTRING (2.3592144 48.8842166, 2.3592667 48.8841944)",,,,,,,,,
7534089061,6726703846,0,743713408,True,Rue Louis Blanc,cycleway,,4.677,"LINESTRING (2.3593051 48.8841829, 2.3593632 48.8841653)",,,,,,,,,
7534122789,5760792409,0,656543771,False,Rue Saint-Antoine,cycleway,,4.39,"LINESTRING (2.3676828 48.8533205, 2.3676238 48.8533277)",,,,,,,,,
7534122789,5760792410,0,656543771,False,Rue Saint-Antoine,cycleway,,16.643,"LINESTRING (2.3676828 48.8533205, 2.3679064 48.853293)",,,,,,,,,
7536580382,1674026187,0,52189426,True,,cycleway,,29.676,"LINESTRING (2.2842659 48.8775943, 2.284131 48.877846)",,,,,,,,,
7540746055,7540746056,0,721562493,False,Rue Robert Esnault-Pelterie,cycleway,,178.996,"LINESTRING (2.3152201 48.8626915, 2.3150323 48.8610865)",,,,,,,,,
7540746055,6979235892,0,721562493,False,Rue Robert Esnault-Pelterie,cycleway,,22.239,"LINESTRING (2.3152201 48.8626915, 2.3152436 48.8628909)",,,,,,,,,
7540746056,6979235891,0,721562493,False,Rue Robert Esnault-Pelterie,cycleway,,12.904,"LINESTRING (2.3150323 48.8610865, 2.3150187 48.8609708)",,,,,,,,,
7540746056,7540746055,0,721562493,False,Rue Robert Esnault-Pelterie,cycleway,,178.996,"LINESTRING (2.3150323 48.8610865, 2.3152201 48.8626915)",,,,,,,,,
7540746057,6979235890,0,745634940,False,Rue de Constantine,cycleway,,102.443,"LINESTRING (2.315008 48.8608833, 2.3148952 48.859965)",,,,,,,,,
7540746057,6979235891,0,745634940,False,Rue de Constantine,cycleway,,9.761,"LINESTRING (2.315008 48.8608833, 2.3150187 48.8609708)",,,,,,,,,
7540746058,6979235889,0,745634940,False,Rue de Constantine,cycleway,,113.733,"LINESTRING (2.3148873 48.8598976, 2.3147679 48.8588778)",,,,,,,,,
7540746058,6979235890,0,745634940,False,Rue de Constantine,cycleway,,7.517,"LINESTRING (2.3148873 48.8598976, 2.3148952 48.859965)",,,,,,,,,
7541693217,6148475422,0,656344418,True,Avenue de la Porte d'Aubervilliers,cycleway,,16.739,"LINESTRING (2.3702102 48.8992496, 2.370215 48.8990991)",,,,,,,,,
7541693218,7541693217,0,656344418,True,Avenue de la Porte d'Aubervilliers,cycleway,,8.185,"LINESTRING (2.370307 48.8992866, 2.3702102 48.8992496)",,,,,,,,,
7547442835,940769351,0,52189426,True,,cycleway,,3.551,"LINESTRING (2.2842197 48.8774018, 2.2842153 48.8774336)",,,,,,,,,
7550561945,1827397822,0,93327245,False,Route de la Tourelle,cycleway,,23.855,"LINESTRING (2.4239203 48.8421742, 2.4241253 48.8420074)",,,,,,,,,
7550561945,1904805412,0,93327245,False,Route de la Tourelle,cycleway,,13.243,"LINESTRING (2.4239203 48.8421742, 2.4238065 48.8422668)",,,,,,,,,
7553524263,428859578,0,124794559,True,Avenue de l'Hippodrome,cycleway,,132.278,"LINESTRING (2.2567162 48.8584977, 2.2549399 48.8582755)",,,,,,,,,
7553524265,429577622,0,36942056,True,Avenue de l'Hippodrome,cycleway,,2.961,"LINESTRING (2.2567444 48.8583449, 2.2567841 48.8583501)",,,,,,,,,
7553524268,432514113,0,807741618,False,,cycleway,,7.388,"LINESTRING (2.2567579 48.8584354, 2.2567439 48.8585012)",,,,,,,,,
7553524268,5532032827,0,807741619,False,,cycleway,,3.515,"LINESTRING (2.2567579 48.8584354, 2.2567646 48.8584041)",,,,,,,,,
7553524269,429577622,0,576901337,False,,cycleway,,3.087,"LINESTRING (2.2567743 48.8583771, 2.2567841 48.8583501)",,,,,,,,,
7553524269,5532032827,0,807741619,False,,cycleway,,3.085,"LINESTRING (2.2567743 48.8583771, 2.2567646 48.8584041)",,,,,,,,,
7553524270,5586937148,0,584470883,False,,cycleway,,6.907,"LINESTRING (2.2587858 48.8584435, 2.2587916 48.8585055)",,,,,,,,,
7553524270,5586937147,0,807741620,False,,cycleway,,2.395,"LINESTRING (2.2587858 48.8584435, 2.2587838 48.858422)",,,,,,,,,
7553524271,5586937147,0,807741620,False,,cycleway,,3.42,"LINESTRING (2.258781 48.8583913, 2.2587838 48.858422)",,,,,,,,,
7553524271,5586937146,0,807741621,False,,cycleway,,5.86,"LINESTRING (2.258781 48.8583913, 2.2587761 48.8583387)",,,,,,,,,
7556587225,2091237396,0,199082021,True,Rue Henry Farman,cycleway,,33.403,"LINESTRING (2.2702748 48.8332823, 2.2699136 48.8330987)",,,,,,,,,
7556913327,932574237,0,52511653,True,Boulevard Lefebvre,cycleway,,79.039,"LINESTRING (2.2938331 48.8305458, 2.2928603 48.8308543)",,,,,,,,,
7557215585,7510520361,0,802906308,True,Avenue de Nogent,cycleway,,7.158,"LINESTRING (2.4490272 48.8417825, 2.4491152 48.8418106)",,,,,,,,,
7560376591,2499815418,0,242517677,True,Place d'Italie,cycleway,,4.973,"LINESTRING (2.3543069 48.831694, 2.3542988 48.8316496)",,,,,1,,,,
7562221577,7562221580,0,808715836,True,Rue de la Tombe Issoire,cycleway,,5.866,"LINESTRING (2.3358134 48.8327642, 2.3357533 48.8327293)",,,,,,,,,
7562221580,7562221581,0,808715836,True,Rue de la Tombe Issoire,cycleway,,19.625,"LINESTRING (2.3357533 48.8327293, 2.3356516 48.832566)",,,,,,,,,
7562221581,7562221576,0,808715836,True,Rue de la Tombe Issoire,cycleway,,4.681,"LINESTRING (2.3356516 48.832566, 2.335656 48.832524)",,,,,,,,,
7563391715,1774158025,0,16290794,False,,cycleway,30,7.335,"LINESTRING (2.3340373 48.8298291, 2.3341129 48.8298724)",,,,,,,,,
7563391715,24912958,0,16290794,False,,cycleway,30,7.157,"LINESTRING (2.3340373 48.8298291, 2.3339636 48.8297868)",,,,,,,,,
7567012829,3719886065,0,51510435,False,Cours de Vincennes,cycleway,,75.526,"LINESTRING (2.408912 48.8475534, 2.407888 48.8476386)",,,,,,,,,
7567012829,24909837,0,51510435,False,Cours de Vincennes,cycleway,,3.849,"LINESTRING (2.408912 48.8475534, 2.4089642 48.8475491)",,,,,,,,,
7567012830,7567012836,0,56461024,False,Cours de Vincennes,cycleway,,85.351,"LINESTRING (2.4077426 48.8476532, 2.4065872 48.8477585)",,,,,,,,,
7567012830,24909836,0,56461024,False,Cours de Vincennes,cycleway,,2.93,"LINESTRING (2.4077426 48.8476532, 2.4077822 48.8476493)",,,,,,,,,
7567012831,24909836,0,51510435,False,Cours de Vincennes,cycleway,,2.677,"LINESTRING (2.4078184 48.8476458, 2.4077822 48.8476493)",,,,,,,,,
7567012831,3719886065,0,51510435,False,Cours de Vincennes,cycleway,,5.155,"LINESTRING (2.4078184 48.8476458, 2.407888 48.8476386)",,,,,,,,,
7567012835,707940312,0,682364120,True,Boulevard de Charonne,cycleway,,4.959,"LINESTRING (2.3990737 48.8484888, 2.3991237 48.8484587)",,,,,,,,,
7567012836,707939240,0,56461024,False,Cours de Vincennes,cycleway,,10.756,"LINESTRING (2.4065872 48.8477585, 2.4064421 48.847774)",,,,,,,,,
7567012836,7567012830,0,56461024,False,Cours de Vincennes,cycleway,,85.351,"LINESTRING (2.4065872 48.8477585, 2.4077426 48.8476532)",,,,,,,,,
7567012837,707939178,0,34673892,True,Cours de Vincennes,cycleway,,7.524,"LINESTRING (2.4063894 48.847808, 2.4062866 48.8478065)",,,,,,,,,
7569791951,5951390666,0,630227637,False,Rue de Turbigo,cycleway,,1.343,"LINESTRING (2.3492682 48.863744, 2.3492631 48.8637324)",,,,,,,,,
7569791951,5951390667,0,630227637,False,Rue de Turbigo,cycleway,,1.666,"LINESTRING (2.3492682 48.863744, 2.3492745 48.8637584)",,,,,,,,,
7570146331,7096719928,0,54149145,True,Boulevard Jourdan,cycleway,,8.488,"LINESTRING (2.3393802 48.8202948, 2.3392691 48.8203166)",,,,,,,,,
7574681064,3686921248,0,606425896,True,Place des Ternes,cycleway,,1.18,"LINESTRING (2.298587 48.878452, 2.2985782 48.8784609)",,,,,,,,,
7574681065,3686921244,0,668204222,True,Place des Ternes,cycleway,,0.903,"LINESTRING (2.2986874 48.878338, 2.2986865 48.8783461)",,,,,,,,,
7575806475,7575806476,0,810297477,False,,cycleway,,115.895,"LINESTRING (2.4157436 48.846313, 2.4155306 48.8452802)",,,,,,,,,
7575806476,7575806475,0,810297477,False,,cycleway,,115.895,"LINESTRING (2.4155306 48.8452802, 2.4157436 48.846313)",,,,,,,,,
7576370326,7576370329,0,197645043,True,Boulevard Ney,cycleway,,12.571,"LINESTRING (2.3560199 48.8982432, 2.3561917 48.8982483)",,,,,,,,,
7576370328,7576370332,0,197645043,True,Boulevard Ney,cycleway,,15.477,"LINESTRING (2.3566505 48.8982527, 2.3568622 48.8982547)",,,,,,,,,
7576370329,7576370328,0,197645043,True,Boulevard Ney,cycleway,,33.542,"LINESTRING (2.3561917 48.8982483, 2.3566505 48.8982527)",,,,,,,,,
7576370332,5585996032,0,197645043,True,Boulevard Ney,cycleway,,79.442,"LINESTRING (2.3568622 48.8982547, 2.3579475 48.8982918)",,,,,,,,,
7589877493,4526987825,0,606366020,False,Avenue Claude Régaud,cycleway,,4.355,"LINESTRING (2.3721475 48.8206089, 2.3721661 48.8206461)",,,,,,,,,
7589877493,5467645874,0,606366020,False,Avenue Claude Régaud,cycleway,,27.593,"LINESTRING (2.3721475 48.8206089, 2.3720301 48.8203731)",,,,,,,,,
7591497519,6074258147,0,700203175,True,,cycleway,,2.578,"LINESTRING (2.2773289 48.8462203, 2.2773157 48.8461988)",,,,,,,,,
7591497520,6074258149,0,239959599,False,Rond-Point du Pont Mirabeau,cycleway,,5.327,"LINESTRING (2.2774197 48.8462242, 2.2773495 48.8462369)",,,,,,,,,
7591497520,6074258150,0,239959599,False,Rond-Point du Pont Mirabeau,cycleway,,4.099,"LINESTRING (2.2774197 48.8462242, 2.2774737 48.8462144)",,,,,,,,,
7591497521,6074258150,0,239959599,False,Rond-Point du Pont Mirabeau,cycleway,,2.258,"LINESTRING (2.2775034 48.8462089, 2.2774737 48.8462144)",,,,,,,,,
7591497521,6076522447,0,239959599,False,Rond-Point du Pont Mirabeau,cycleway,,3.781,"LINESTRING (2.2775034 48.8462089, 2.2775531 48.8461996)",,,,,,,,,
7591497522,6575397621,0,700203174,True,,cycleway,,2.426,"LINESTRING (2.2776487 48.8461456, 2.2776501 48.8461238)",,,,,,,,,
7592846397,7592846396,0,812891164,True,,cycleway,,10.28,"LINESTRING (2.4012322 48.8682705, 2.4013483 48.8682184)",,,,,,,,,
7592894120,5422165975,0,562439382,True,Allée Davia,cycleway,,3.69,"LINESTRING (2.2702319 48.8584076, 2.2701834 48.8583985)",,,,,,,,,
7592894121,295134592,0,562439382,True,Allée Davia,cycleway,,0.824,"LINESTRING (2.2702991 48.8584251, 2.2702927 48.858419)",,,,,,,,,
7593513218,1836665599,0,54147347,True,Boulevard Jourdan,cycleway,,38.846,"LINESTRING (2.3408631 48.8197393, 2.3413826 48.8196683)",,,,,,,,,
7597691377,428917413,0,624815609,False,Route de Suresnes,cycleway,,15.696,"LINESTRING (2.2393354 48.8637648, 2.2394385 48.8638886)",,,,,,,,,
7597691377,1188299154,0,624815609,False,Route de Suresnes,cycleway,,7.73,"LINESTRING (2.2393354 48.8637648, 2.2392747 48.8637079)",,,,,,,,,
7598953403,2812206949,0,276629143,False,Boulevard Ney,cycleway,,6.222,"LINESTRING (2.3590828 48.8988155, 2.3589977 48.8988145)",,,,,,,,,
7598953403,7598953404,0,276629143,False,Boulevard Ney,cycleway,,11.413,"LINESTRING (2.3590828 48.8988155, 2.3592389 48.8988174)",,,,,,,,,
7598953404,7598953403,0,276629143,False,Boulevard Ney,cycleway,,11.413,"LINESTRING (2.3592389 48.8988174, 2.3590828 48.8988155)",,,,,,,,,
7598953404,2812206950,0,276629143,False,Boulevard Ney,cycleway,,8.89,"LINESTRING (2.3592389 48.8988174, 2.3593605 48.8988188)",,,,,,,,,
7605992932,5520895121,0,37030122,False,Quai de la Seine,cycleway,,8.044,"LINESTRING (2.3699926 48.8843552, 2.3698959 48.8843207)",,,,,,,,,
7605992932,365796436,0,37030122,False,Quai de la Seine,cycleway,,1.196,"LINESTRING (2.3699926 48.8843552, 2.370007 48.8843603)",,,,,,,,,
7606018365,6665117723,0,690208735,True,Rue du Faubourg Saint-Antoine,cycleway,,2.813,"LINESTRING (2.3704153 48.8531819, 2.3704452 48.853166)",,,,,2,,,,
7612679771,7214211493,0,772716485,False,,cycleway,,8.632,"LINESTRING (2.4341289 48.8407569, 2.4341439 48.8408339)",,,,,,,,,
7612679771,7612679775,0,772716485,False,,cycleway,,23.745,"LINESTRING (2.4341289 48.8407569, 2.4340954 48.8405445)",,,,,,,,,
7612679772,7214211515,0,772710653,False,Esplanade Saint-Louis,cycleway,,11.383,"LINESTRING (2.4343471 48.840395, 2.4341965 48.8403694)",,,,,,,,,
7612679772,7214211516,0,772710653,False,Esplanade Saint-Louis,cycleway,,6.106,"LINESTRING (2.4343471 48.840395, 2.4344279 48.8404087)",,,,,,,,,
7612679773,7612679774,0,772716485,False,,cycleway,,9.813,"LINESTRING (2.4341794 48.840399, 2.4341318 48.8404815)",,,,,,,,,
7612679773,7214211515,0,772716485,False,,cycleway,,3.521,"LINESTRING (2.4341794 48.840399, 2.4341965 48.8403694)",,,,,,,,,
7612679774,7612679775,0,772716485,False,,cycleway,,7.495,"LINESTRING (2.4341318 48.8404815, 2.4340954 48.8405445)",,,,,,,,,
7612679774,7612679773,0,772716485,False,,cycleway,,9.813,"LINESTRING (2.4341318 48.8404815, 2.4341794 48.840399)",,,,,,,,,
7612679775,7612679771,0,772716485,False,,cycleway,,23.745,"LINESTRING (2.4340954 48.8405445, 2.4341289 48.8407569)",,,,,,,,,
7612679775,7612679774,0,772716485,False,,cycleway,,7.495,"LINESTRING (2.4340954 48.8405445, 2.4341318 48.8404815)",,,,,,,,,
7612925489,4329969474,0,40120453,False,Quai Panhard et Levassor,cycleway,,3.031,"LINESTRING (2.3853427 48.8274412, 2.3853837 48.8274374)",,,,,,,,,
7612925489,7612925490,0,40120453,False,Quai Panhard et Levassor,cycleway,,3.391,"LINESTRING (2.3853427 48.8274412, 2.3853008 48.8274282)",,,,,,,,,
7612925490,7612925489,0,40120453,False,Quai Panhard et Levassor,cycleway,,3.391,"LINESTRING (2.3853008 48.8274282, 2.3853427 48.8274412)",,,,,,,,,
7612925490,4329969475,0,40120453,False,Quai Panhard et Levassor,cycleway,,1.847,"LINESTRING (2.3853008 48.8274282, 2.3852757 48.8274299)",,,,,,,,,
7618136952,2311924058,0,222205556,False,,cycleway,,4.664,"LINESTRING (2.40847 48.8642456, 2.4084176 48.8642695)",,,,,,,,,
7618136952,2720107954,0,222205556,False,,cycleway,,3.601,"LINESTRING (2.40847 48.8642456, 2.4085163 48.8642346)",,,,,,,,,
7618389078,655302657,0,172669788,True,Boulevard de Clichy,cycleway,,16.753,"LINESTRING (2.3298226 48.8845405, 2.329653 48.8846418)",,,,,,,,,
7620568024,2295723930,0,54147347,True,Boulevard Jourdan,cycleway,,6.103,"LINESTRING (2.3418464 48.8196161, 2.3419254 48.8195986)",,,,,,,,,
7620568025,7626540136,0,54147347,True,Boulevard Jourdan,cycleway,,72.069,"LINESTRING (2.3420457 48.8195808, 2.3430132 48.8194614)",,,,,,,,,
7620568026,910877291,0,54147347,True,Boulevard Jourdan,cycleway,,1.258,"LINESTRING (2.3443982 48.8192736, 2.3444088 48.8192647)",,,,,,,,,
7620568027,7620568026,0,54147347,True,Boulevard Jourdan,cycleway,,1.965,"LINESTRING (2.3443865 48.8192895, 2.3443982 48.8192736)",,,,,,,,,
7620568062,5659605902,0,54147347,True,Boulevard Jourdan,cycleway,,24.77,"LINESTRING (2.3439779 48.8193488, 2.3443101 48.8193066)",,,,,,,,,
7625193343,7625193357,0,53806256,True,Boulevard Masséna,cycleway,,4.335,"LINESTRING (2.3649478 48.8199727, 2.3649716 48.819937)",,,,,,,,,
7625193357,1836968250,0,53806256,True,Boulevard Masséna,cycleway,,3.732,"LINESTRING (2.3649716 48.819937, 2.3649922 48.8199063)",,,,,,,,,
7625402461,7625402464,0,816460662,False,Avenue des Champs-Élysées,cycleway,,19.448,"LINESTRING (2.3188853 48.8659912, 2.3191215 48.8659109)",,,,,,,,,
7625402464,3278491505,0,816460662,False,Avenue des Champs-Élysées,cycleway,,7.976,"LINESTRING (2.3191215 48.8659109, 2.3192184 48.865878)",,,,,,,,,
7625402464,7625402461,0,816460662,False,Avenue des Champs-Élysées,cycleway,,19.448,"LINESTRING (2.3191215 48.8659109, 2.3188853 48.8659912)",,,,,,,,,
7626540136,7620568062,0,54147347,True,Boulevard Jourdan,cycleway,,71.731,"LINESTRING (2.3430132 48.8194614, 2.3439779 48.8193488)",,,,,,,,,
7626554752,7626554754,0,803869559,True,,cycleway,,1.813,"LINESTRING (2.2812281 48.8785317, 2.2812053 48.8785253)",,,,,,,,,
7626554753,7626554752,0,803869559,True,,cycleway,,3.833,"LINESTRING (2.2812774 48.8785434, 2.2812281 48.8785317)",,,,,,,,,
7626554754,7519508894,0,803869559,True,,cycleway,,8.004,"LINESTRING (2.2812053 48.8785253, 2.2811048 48.8784968)",,,,,,,,,
7632122690,7632122691,0,757978431,False,,cycleway,,19.499,"LINESTRING (2.3988683 48.8648416, 2.3987175 48.864697)",,,,,,,,,
7632122690,7078599838,0,757978431,False,,cycleway,,4.972,"LINESTRING (2.3988683 48.8648416, 2.398882 48.8648854)",,,,,,,,,
7632122691,7078599837,0,757978431,False,,cycleway,,4.399,"LINESTRING (2.3987175 48.864697, 2.3986709 48.864672)",,,,,,,,,
7632122691,7632122690,0,757978431,False,,cycleway,,19.499,"LINESTRING (2.3987175 48.864697, 2.3988683 48.8648416)",,,,,,,,,
7632122692,7078599840,0,757978431,False,,cycleway,,18.024,"LINESTRING (2.3985963 48.8646557, 2.3983499 48.8646549)",,,,,,,,,
7632122692,7078599837,0,757978431,False,,cycleway,,5.75,"LINESTRING (2.3985963 48.8646557, 2.3986709 48.864672)",,,,,,,,,
7632122694,7078599842,0,757978431,False,,cycleway,,7.372,"LINESTRING (2.3985929 48.8651546, 2.3986863 48.8651297)",,,,,,,,,
7632122694,7078599841,0,757978431,False,,cycleway,,16.649,"LINESTRING (2.3985929 48.8651546, 2.3983653 48.8651559)",,,,,,,,,
7635853177,689927359,0,209631517,False,Quai d'Ivry,cycleway,,14.496,"LINESTRING (2.3868187 48.8264862, 2.3869486 48.8263878)",,,,,,,,,
7635853177,6083511155,0,209631517,False,Quai d'Ivry,cycleway,,67.377,"LINESTRING (2.3868187 48.8264862, 2.3862152 48.8269437)",,,,,,,,,
7635853178,1088481172,0,195204180,True,,cycleway,,8.213,"LINESTRING (2.3828597 48.8259008, 2.3829507 48.825944)",,,,,,,,,
7636507896,7636507902,0,817695897,False,,cycleway,,11.124,"LINESTRING (2.2921026 48.8273552, 2.2921743 48.827267)",,,no,,,,,,
7636507896,7636507900,0,817695897,False,,cycleway,,9.452,"LINESTRING (2.2921026 48.8273552, 2.2920901 48.8274398)",,,no,,,,,,
7636507897,7636507900,0,817695897,False,,cycleway,,10.988,"LINESTRING (2.2921 48.8275384, 2.2920901 48.8274398)",,,no,,,,,,
7636507897,7636507899,0,817695897,False,,cycleway,,12.326,"LINESTRING (2.2921 48.8275384, 2.2921359 48.8276467)",,,no,,,,,,
7636507898,7636507899,0,817695897,False,,cycleway,,10.942,"LINESTRING (2.2921953 48.827737, 2.2921359 48.8276467)",,,no,,,,,,
7636507898,7636507895,0,817695897,False,,cycleway,,17.242,"LINESTRING (2.2921953 48.827737, 2.2923237 48.827867)",,,no,,,,,,
7636507899,7636507897,0,817695897,False,,cycleway,,12.326,"LINESTRING (2.2921359 48.8276467, 2.2921 48.8275384)",,,no,,,,,,
7636507899,7636507898,0,817695897,False,,cycleway,,10.942,"LINESTRING (2.2921359 48.8276467, 2.2921953 48.827737)",,,no,,,,,,
7636507900,7636507896,0,817695897,False,,cycleway,,9.452,"LINESTRING (2.2920901 48.8274398, 2.2921026 48.8273552)",,,no,,,,,,
7636507900,7636507897,0,817695897,False,,cycleway,,10.988,"LINESTRING (2.2920901 48.8274398, 2.2921 48.8275384)",,,no,,,,,,
7636507901,7636507904,0,817695897,False,,cycleway,,11.433,"LINESTRING (2.2925931 48.8271729, 2.292437 48.8271697)",,,no,,,,,,
7636507902,7636507903,0,817695897,False,,cycleway,,10.997,"LINESTRING (2.2921743 48.827267, 2.2922906 48.8272044)",,,no,,,,,,
7636507902,7636507896,0,817695897,False,,cycleway,,11.124,"LINESTRING (2.2921743 48.827267, 2.2921026 48.8273552)",,,no,,,,,,
7636507903,7636507904,0,817695897,False,,cycleway,,11.39,"LINESTRING (2.2922906 48.8272044, 2.292437 48.8271697)",,,no,,,,,,
7636507903,7636507902,0,817695897,False,,cycleway,,10.997,"LINESTRING (2.2922906 48.8272044, 2.2921743 48.827267)",,,no,,,,,,
7636507904,7636507901,0,817695897,False,,cycleway,,11.433,"LINESTRING (2.292437 48.8271697, 2.2925931 48.8271729)",,,no,,,,,,
7636507904,7636507903,0,817695897,False,,cycleway,,11.39,"LINESTRING (2.292437 48.8271697, 2.2922906 48.8272044)",,,no,,,,,,
7638537497,5996511193,0,54147855,True,Boulevard Brune,cycleway,,1.348,"LINESTRING (2.3203317 48.8242353, 2.3203495 48.8242322)",,,,,,,,,
7638537498,683068282,0,54147855,True,Boulevard Brune,cycleway,,2.872,"LINESTRING (2.3202543 48.8242543, 2.3202914 48.8242459)",,,,,,,,,
7638537499,5996511192,0,54147855,True,Boulevard Brune,cycleway,,2.343,"LINESTRING (2.3202369 48.824279, 2.3202395 48.824258)",,,,,,,,,
7638537500,7638537501,0,54147855,True,Boulevard Brune,cycleway,,1.828,"LINESTRING (2.3203623 48.8242419, 2.3203851 48.8242486)",,,,,,,,,
7638537501,2690465825,0,54147855,True,Boulevard Brune,cycleway,,1.943,"LINESTRING (2.3203851 48.8242486, 2.320411 48.8242524)",,,,,,,,,
7638537506,7638537507,0,54147855,True,Boulevard Brune,cycleway,,2.062,"LINESTRING (2.3225147 48.823766, 2.3225422 48.82377)",,,,,,,,,
7638537507,5996511207,0,54147855,True,Boulevard Brune,cycleway,,1.991,"LINESTRING (2.3225422 48.82377, 2.3225694 48.82377)",,,,,,,,,
7638568862,5339122551,0,54149159,True,Boulevard Jourdan,cycleway,,3.248,"LINESTRING (2.3348189 48.821269, 2.3347873 48.8212485)",,,,,,,,,
7638568880,1836665610,0,705987669,True,,cycleway,,1.068,"LINESTRING (2.3415662 48.8199019, 2.3415519 48.8199038)",,,,,,,,,
7640193387,7640193388,0,818050086,False,,cycleway,,5.045,"LINESTRING (2.3148301 48.8562249, 2.3148966 48.8562129)",,,,,,,,,
7640193387,6174689830,0,818050085,True,Boulevard des Invalides,service,30,163.886,"LINESTRING (2.3148301 48.8562249, 2.3146599 48.8547553)",,,,,,,,parking_aisle,
