u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,access,tunnel,bridge,junction,service
299137586,6442374599,0,27255302,1,Rue des Épinettes,residential,30,True,18.354,"LINESTRING (2.4220182 48.8201179, 2.421768 48.8201076)",,,,,,
299137586,6442374600,0,27255328,1,Rue Adrien Damalix,residential,30,True,5.564,"LINESTRING (2.4220182 48.8201179, 2.4220153 48.8201679)",,,,,,
299137587,6442363278,0,27255328,1,Rue Adrien Damalix,residential,30,True,78.704,"LINESTRING (2.421959 48.8214194, 2.4219147 48.8221266)",,,,,,
299137587,6831364726,0,27255333,1,Rue Edmond Nocard,residential,30,True,7.189,"LINESTRING (2.421959 48.8214194, 2.4220569 48.8214244)",,,,,,
299137646,299137787,0,71056918,1,Rue du Val d'Osne,unclassified,30,True,40.518,"LINESTRING (2.4233925 48.8214932, 2.4234667 48.8211321)",,,,,,
299137787,1111825793,0,71056918,1,Rue du Val d'Osne,unclassified,30,True,34.273,"LINESTRING (2.4234667 48.8211321, 2.4234453 48.8208242)",,,,,,
299137788,6442374616,0,27255302,1,Rue des Épinettes,residential,30,True,10.652,"LINESTRING (2.4233487 48.8201651, 2.4232035 48.820159)",,,,,,
299139508,6831389905,0,27255302,1,Rue des Épinettes,residential,30,True,48.346,"LINESTRING (2.420707 48.8200744, 2.4200472 48.8200568)",,,,,,
301138854,1272118626,0,284141586,,Avenue du Maréchal Foch,residential,30,False,15.158,"LINESTRING (2.4390554 48.8157863, 2.4392613 48.8157721)",,,,,,
301138854,5754289299,0,284141586,,Avenue du Maréchal Foch,residential,30,False,6.594,"LINESTRING (2.4390554 48.8157863, 2.4389659 48.8157797)",,,,,,
301138857,6793580914,0,284141586,,Avenue du Maréchal Foch,residential,30,False,50.19,"LINESTRING (2.4376987 48.8155859, 2.4383664 48.815688)",,,,,,
301141846,5538275204,0,62230121,,Quai Fernand Saguet,residential,30,False,17.546,"LINESTRING (2.424372 48.8156887, 2.424609 48.815712)",,,,,,
301796435,1170073062,0,132760928,,Avenue de Verdun,primary,50,False,31.543,"LINESTRING (2.2496584 48.8178252, 2.2500875 48.8178505)",D 989,,,,,
305343382,3756424975,0,187443148,4,Boulevard Suchet,primary,50,False,7.884,"LINESTRING (2.267018 48.8610201, 2.2670614 48.861085)",,,,,,
305343382,5110242504,0,187443148,4,Boulevard Suchet,primary,50,False,5.191,"LINESTRING (2.267018 48.8610201, 2.2669911 48.8609769)",,,,,,
305964759,2635358896,0,29105631,,Rue du Docteur Bauer,residential,,True,7.83,"LINESTRING (2.3491986 48.9020059, 2.3491478 48.9020679)",,,,,,
310037949,5526234772,0,37775878,,Boulevard Malesherbes,secondary,50,False,2.214,"LINESTRING (2.3129794 48.880492, 2.3129604 48.8805075)",,,,,,
310037949,27252609,0,37775878,,Boulevard Malesherbes,secondary,50,False,56.394,"LINESTRING (2.3129794 48.880492, 2.3134724 48.880102)",,,,,,
318378369,6088222351,0,4472332,,Avenue de la Porte des Ternes,tertiary,50,False,30.018,"LINESTRING (2.2806741 48.8817553, 2.2810625 48.8816679)",,,,,,
318378369,4318030031,0,83821150,,Avenue du Roule,residential,,False,30.157,"LINESTRING (2.2806741 48.8817553, 2.2802867 48.8818483)",,,,,,
320009488,1168040039,0,311743403,,Rue Jean-Baptiste Potin,residential,30,True,21.162,"LINESTRING (2.2818669 48.8202456, 2.2816154 48.8201518)",,,,,,
320898414,2721076837,0,23556785,,Rue des Sept Arpents,residential,30,False,12.577,"LINESTRING (2.3974817 48.8899308, 2.3975392 48.8898242)",,,,,,
320898418,2140279557,0,655895853,,Rue des Sept Arpents,residential,30,False,13.457,"LINESTRING (2.3978259 48.8894919, 2.3976931 48.8895757)",,,,,,
320901154,5583956876,0,23041344,,Rue Sigmund Freud,residential,,False,5.747,"LINESTRING (2.3980967 48.8859778, 2.3981203 48.8860271)",,,,,,
320901154,7151311254,0,156857316,,Rue Sigmund Freud,residential,,False,9.143,"LINESTRING (2.3980967 48.8859778, 2.398062 48.8858988)",,,,,,
320905106,671476236,0,156857316,,Rue Sigmund Freud,residential,,False,29.052,"LINESTRING (2.3996267 48.8840204, 2.3998772 48.8838176)",,,,,,
320905106,268670086,0,156857316,,Rue Sigmund Freud,residential,,False,72.482,"LINESTRING (2.3996267 48.8840204, 2.3989964 48.8845235)",,,,,,
320907529,268670086,0,156857316,,Rue Sigmund Freud,residential,,False,22.881,"LINESTRING (2.398808 48.8846878, 2.3989964 48.8845235)",,,,,,
320907529,7151311253,0,156857316,,Rue Sigmund Freud,residential,,False,47.11,"LINESTRING (2.398808 48.8846878, 2.3984531 48.8850414)",,,,,,
330836919,2848947868,0,30041808,,Rue Delizy,secondary,50,False,38.622,"LINESTRING (2.4097266 48.8949752, 2.4097412 48.8953224)",D 20,,,yes,,
330836919,249904553,0,30041809,,Rue Delizy,secondary,,False,58.036,"LINESTRING (2.4097266 48.8949752, 2.4096907 48.8944538)",D 20,,,,,
330845057,351241544,0,39987955,,Avenue du Général Leclerc,primary,,True,5.369,"LINESTRING (2.40104 48.8957391, 2.4010504 48.8957869)",D 115,,,,,
330845059,4773607325,0,484611593,,Avenue Édouard Vaillant,secondary,50,False,13.851,"LINESTRING (2.4005484 48.8967262, 2.4004003 48.8968039)",D 20,,,,,
331502484,254437793,0,110390793,2,Avenue du Président Salvador Allende,primary,,True,18.741,"LINESTRING (2.4443399 48.901669, 2.4445667 48.9017476)",D 40,,,,,
331502795,5879035600,0,110390793,2,Avenue du Président Salvador Allende,primary,,True,5.416,"LINESTRING (2.4452074 48.9020233, 2.4452594 48.902058)",D 40,,,,,
331503557,254437790,0,110390793,2,Avenue du Président Salvador Allende,primary,,True,24.042,"LINESTRING (2.4418016 48.9007442, 2.4420781 48.9008613)",D 40,,,,,
332340565,5361677502,0,245056743,,Voie de la Déportation,tertiary,,False,13.19,"LINESTRING (2.420243 48.8867533, 2.4203932 48.8866876)",,,,,,
332488720,6432699744,0,16554113,,Pont de Tolbiac,secondary,50,False,8.56,"LINESTRING (2.3820627 48.8334894, 2.3819725 48.8334404)",,,,yes,,
332488720,84762454,0,30173875,4,Pont de Tolbiac,secondary,50,False,3.933,"LINESTRING (2.3820627 48.8334894, 2.3821039 48.8335121)",,,,,,
334638304,245981362,0,106659905,,,tertiary_link,,True,9.793,"LINESTRING (2.4387531 48.8446381, 2.4387479 48.8445501)",,,,,,
338039799,582260965,0,35031084,,Rue de l'Alma,secondary,,True,2.244,"LINESTRING (2.2556364 48.8968653, 2.2556057 48.8968655)",,,,,,
338039877,3631372105,0,45748427,,Rue Saint-Thomas en Argonne,residential,30,True,66.267,"LINESTRING (2.2582785 48.8970446, 2.2584376 48.8964579)",,,,,,
340396003,1539259515,0,30782370,,Rue du Docteur Decorse,residential,30,True,8.027,"LINESTRING (2.4236659 48.8238319, 2.4237657 48.823802)",,,,,,
340396004,340396005,0,30782370,,Rue du Docteur Decorse,residential,30,True,456.943,"LINESTRING (2.4238204 48.8237867, 2.4300063 48.8232387)",,,,,,
340396005,340397009,0,30782370,,Rue du Docteur Decorse,residential,30,True,20.136,"LINESTRING (2.4300063 48.8232387, 2.4302734 48.8232819)",,,,,,
340397345,2725582696,0,27255330,,Rue du Val d'Osne,unclassified,30,True,13.752,"LINESTRING (2.4228573 48.8241259, 2.4229079 48.8240068)",,,,,,
340401670,2725582740,0,162280839,4,Rue de Paris,primary,30,False,12.154,"LINESTRING (2.404024 48.8277436, 2.40414 48.8276654)",D 6,,,,,
340401670,2725582748,0,162280839,4,Rue de Paris,primary,30,False,13.975,"LINESTRING (2.404024 48.8277436, 2.4038871 48.8278312)",D 6,,,,,
343692622,6637622864,0,614215441,,Avenue Gallieni,secondary,50,False,17.107,"LINESTRING (2.3533771 48.8175692, 2.353367 48.8174155)",D 127,,,,,
344505634,5754289309,0,62228862,,Rue du Maréchal Juin,residential,30,False,28.28,"LINESTRING (2.4258713 48.8156845, 2.4262541 48.8156507)",,,,,,
344505634,2536550646,0,62230121,,Quai Fernand Saguet,residential,30,False,12.165,"LINESTRING (2.4258713 48.8156845, 2.4257071 48.8157012)",,,,,,
351241544,330845054,0,39987955,,Avenue du Général Leclerc,primary,,True,4.772,"LINESTRING (2.4010504 48.8957869, 2.4010583 48.8958295)",D 115,,,,,
351681885,351681913,0,159322064,,Rue de la Verrerie,residential,30,False,21.414,"LINESTRING (2.2347459 48.820356, 2.2350223 48.820293)",,,,,,
351681903,6801378624,0,159322064,,Rue de la Verrerie,residential,30,False,15.55,"LINESTRING (2.2353414 48.8201757, 2.2355428 48.8201313)",,,,,,
351681903,351681913,0,159322064,,Rue de la Verrerie,residential,30,False,26.757,"LINESTRING (2.2353414 48.8201757, 2.2350223 48.820293)",,,,,,
351681913,351681903,0,159322064,,Rue de la Verrerie,residential,30,False,26.757,"LINESTRING (2.2350223 48.820293, 2.2353414 48.8201757)",,,,,,
351681913,351681885,0,159322064,,Rue de la Verrerie,residential,30,False,21.414,"LINESTRING (2.2350223 48.820293, 2.2347459 48.820356)",,,,,,
353164707,1503502813,0,48360343,,Avenue du Président Roosevelt,tertiary,,False,12.588,"LINESTRING (2.4648872 48.843017, 2.4647419 48.8429564)",,,,,,
355928289,947307575,0,4039431,2,Avenue de Madrid,tertiary,30,False,3.159,"LINESTRING (2.2589521 48.88145, 2.2589757 48.8814738)",,,,,,
363585293,6584990994,0,47656016,2,Rue Barbès,secondary,50,False,5.106,"LINESTRING (2.3307827 48.8171287, 2.330714 48.8171366)",D 50,,,,,
363585293,367672,0,47656016,2,Rue Barbès,secondary,50,False,47.72,"LINESTRING (2.3307827 48.8171287, 2.3314258 48.817059)",D 50,,,,,
366096868,880435514,0,32553256,3,Boulevard de la République,primary,50,True,16.031,"LINESTRING (2.2581665 48.8309235, 2.2579832 48.8310024)",D 50,,,,,
366097218,366096866,0,32553256,3,Boulevard de la République,primary,50,True,14.792,"LINESTRING (2.2575088 48.8311214, 2.2573169 48.8311631)",D 50,,,,,
366103575,7008801978,0,699863783,2,Rue Rouget de Lisle,primary,50,True,40.69,"LINESTRING (2.2618559 48.8294888, 2.262393 48.8293945)",D 50,,,,,
366106551,3231582571,0,32553293,2,Rue Rouget de Lisle,primary,50,True,8.431,"LINESTRING (2.2611202 48.8296334, 2.2612265 48.8296042)",D 50,,,,,
366106552,4053482593,0,457696401,3,Rue Rouget de Lisle,primary,50,True,18.112,"LINESTRING (2.2611738 48.8297642, 2.2609333 48.8298025)",D 50,,,,,
366141888,1054432198,0,32555211,,Avenue Pierre Grenier,secondary,50,False,21.306,"LINESTRING (2.2528499 48.8317666, 2.2529698 48.8319412)",D 101,,,,,
366141888,880435717,0,32555211,,Avenue Pierre Grenier,secondary,50,False,27.746,"LINESTRING (2.2528499 48.8317666, 2.2526942 48.8315391)",D 101,,,,,
366194099,128598877,0,364882019,,Avenue Pierre Grenier,secondary,50,False,62.599,"LINESTRING (2.2513838 48.829682, 2.2517533 48.8301897)",D 101,,,,,
366194099,878710432,0,364882019,,Avenue Pierre Grenier,secondary,50,False,31.915,"LINESTRING (2.2513838 48.829682, 2.2512051 48.8294202)",D 101,,,,,
366200747,1615612317,0,755707139,,Rue du Point du Jour,residential,30,True,41.104,"LINESTRING (2.243953 48.827937, 2.2444331 48.8281287)",,,,,,
366224270,3689086861,0,332535612,,Avenue Pierre Grenier,secondary,50,False,13.214,"LINESTRING (2.2492639 48.8265966, 2.2493351 48.8267058)",D 101,,,,,
370316272,2712549960,0,34684074,,Rue Royale,secondary,50,False,22.402,"LINESTRING (2.3236935 48.8689753, 2.3238242 48.8691575)",,,,,,
370316272,2712549957,0,34684074,,Rue Royale,secondary,50,False,57.535,"LINESTRING (2.3236935 48.8689753, 2.323358 48.8685073)",,,,,,
393763547,5667610798,0,25694383,1,Rue Michelet,residential,30,True,82.521,"LINESTRING (2.4303016 48.8529055, 2.4314156 48.8527895)",,,,,,
410873279,582260972,0,35031085,,Rue de l'Alma,secondary,50,True,7.99,"LINESTRING (2.2554539 48.8967997, 2.2555632 48.8967996)",,,,,,
410873280,4428064467,0,35031084,,Rue de l'Alma,secondary,,True,19.53,"LINESTRING (2.2530462 48.8966411, 2.2527852 48.8966036)",,,,,,
411638263,247275599,0,23373838,1,Rue Gambetta,residential,30,True,24.399,"LINESTRING (2.4297198 48.8518157, 2.4297627 48.8520333)",,,,,,
411638274,4730367477,0,23373671,,Rue de Vincennes,residential,30,True,32.081,"LINESTRING (2.4345793 48.8512379, 2.434621 48.8515251)",,,,,,
411901186,5993674457,0,45329922,,Rue de Vincennes,unclassified,,True,5.602,"LINESTRING (2.4371794 48.8579288, 2.4372113 48.8579746)",,,,,,
411901186,1911344405,0,620793258,,Avenue Paul Langevin,primary,,True,13.653,"LINESTRING (2.4371794 48.8579288, 2.4373604 48.8579587)",,,,,,
411916771,1503116421,0,89442036,,Boulevard Jeanne d'Arc,unclassified,,True,34.159,"LINESTRING (2.4453403 48.8557974, 2.4454298 48.8560989)",,,,,,
413587852,2110963014,0,23142364,,Avenue du Général Leclerc,tertiary,,False,130.782,"LINESTRING (2.4683947 48.8912344, 2.4695682 48.8903467)",,,,,,
413587852,1240859375,0,23142364,,Avenue du Général Leclerc,tertiary,,False,20.106,"LINESTRING (2.4683947 48.8912344, 2.468217 48.8913724)",,,,,,
413981044,2239903337,0,34858382,,Rue de Montreuil,residential,30,True,17.08,"LINESTRING (2.4346711 48.8474738, 2.4346734 48.8473202)",,,,,,
417236133,417236773,0,4039431,2,Avenue de Madrid,tertiary,30,False,40.792,"LINESTRING (2.2600231 48.8836956, 2.2598579 48.8833452)",,,,,,
417236133,254990045,0,4039431,2,Avenue de Madrid,tertiary,30,False,6.611,"LINESTRING (2.2600231 48.8836956, 2.260043 48.8837536)",,,,,,
417236773,221262233,0,4039431,2,Avenue de Madrid,tertiary,30,False,10.542,"LINESTRING (2.2598579 48.8833452, 2.2598135 48.883255)",,,,,,
417236773,417236133,0,4039431,2,Avenue de Madrid,tertiary,30,False,40.792,"LINESTRING (2.2598579 48.8833452, 2.2600231 48.8836956)",,,,,,
417236774,471513362,0,4039431,2,Avenue de Madrid,tertiary,30,False,22.805,"LINESTRING (2.2597849 48.8831953, 2.2596951 48.8829989)",,,,,,
417236774,221262233,0,4039431,2,Avenue de Madrid,tertiary,30,False,6.96,"LINESTRING (2.2597849 48.8831953, 2.2598135 48.883255)",,,,,,
418861375,243896004,0,22736690,1,Avenue Antoine Quinson,residential,50,True,7.407,"LINESTRING (2.4242901 48.8460031, 2.4243463 48.8460585)",,,,,,
418862576,243896875,0,22736690,1,Avenue Antoine Quinson,residential,50,True,42.986,"LINESTRING (2.4257272 48.8465187, 2.4262593 48.8466825)",,,,,,
431464043,2638039455,0,650606308,2,Rue des Réservoirs,unclassified,30,False,24.654,"LINESTRING (2.4640803 48.8168377, 2.4637461 48.8168106)",,,,yes,,
431474563,6442374595,0,27255302,1,Rue des Épinettes,residential,30,True,4.231,"LINESTRING (2.4200007 48.8200556, 2.4199614 48.8200835)",,,,,,
431474564,2882951561,0,27255302,1,Rue des Épinettes,residential,30,True,58.091,"LINESTRING (2.4199389 48.8201298, 2.4199217 48.8206521)",,,,,,
431941486,252947693,0,89572151,,Rue Coli,residential,30,True,28.41,"LINESTRING (2.4683002 48.8684431, 2.4679356 48.8685312)",,,,,,
442345942,506498034,0,171961407,1,Avenue Antoine Quinson,residential,30,True,12.693,"LINESTRING (2.4291292 48.8472061, 2.4293007 48.8472232)",,,,,,
456386111,5909925815,0,23303157,,Avenue de la République,secondary,,False,9.896,"LINESTRING (2.4228675 48.8598058, 2.4227411 48.8598375)",D 37,,,,,
456386111,247278575,0,23303157,,Avenue de la République,secondary,,False,15.534,"LINESTRING (2.4228675 48.8598058, 2.4230668 48.8597576)",D 37,,,,,
458374327,2185561066,0,43328673,4,Rue de Paris,primary,30,False,37.361,"LINESTRING (2.4128636 48.8220656, 2.413227 48.8218297)",D 6,,,,,
458374327,264771373,0,43328673,4,Rue de Paris,primary,30,False,26.299,"LINESTRING (2.4128636 48.8220656, 2.4126052 48.8222299)",D 6,,,,,
458375282,2185561066,0,43328673,4,Rue de Paris,primary,30,False,11.601,"LINESTRING (2.413337 48.8217546, 2.413227 48.8218297)",D 6,,,,,
458375282,1507151620,0,43328674,4,Rue de Paris,primary,30,False,46.883,"LINESTRING (2.413337 48.8217546, 2.4137966 48.821461)",D 6,,,,,
471513362,471513485,0,4039431,2,Avenue de Madrid,tertiary,30,False,11.919,"LINESTRING (2.2596951 48.8829989, 2.2596474 48.8828964)",,,,,,
471513362,417236774,0,4039431,2,Avenue de Madrid,tertiary,30,False,22.805,"LINESTRING (2.2596951 48.8829989, 2.2597849 48.8831953)",,,,,,
471513485,5420374509,0,4039431,2,Avenue de Madrid,tertiary,30,False,83.779,"LINESTRING (2.2596474 48.8828964, 2.2593069 48.882177)",,,,,,
471513485,471513362,0,4039431,2,Avenue de Madrid,tertiary,30,False,11.919,"LINESTRING (2.2596474 48.8828964, 2.2596951 48.8829989)",,,,,,
473052997,476267142,0,39490612,,Rue Pasteur,residential,30,True,32.158,"LINESTRING (2.4433196 48.8793266, 2.4429453 48.8791748)",,,,,,
473053095,2841312748,0,23651444,,Rue des Mares,residential,30,True,5.957,"LINESTRING (2.4424524 48.878954, 2.4423784 48.8789764)",,,,,,
473053330,2841312765,0,39490612,,Rue Pasteur,residential,30,True,7.019,"LINESTRING (2.4438664 48.8796136, 2.4437919 48.8795738)",,,,,,
473053646,256235023,0,23651444,,Rue des Mares,residential,30,True,40.472,"LINESTRING (2.4420502 48.8792779, 2.4416988 48.8795591)",,,,,,
473139262,1358669424,0,688336307,,,primary,,True,48.744,"LINESTRING (2.2681671 48.8930715, 2.2678213 48.8934463)",D 908,,,,,
476267142,2841312747,0,39490612,,Rue Pasteur,residential,30,True,38.162,"LINESTRING (2.4429453 48.8791748, 2.4425286 48.8789682)",,,,,,
476281166,286337804,0,26146852,,Rue Saint-Germain,unclassified,,True,48.968,"LINESTRING (2.4315988 48.8812216, 2.4320603 48.8815407)",,,,,,
476454188,5005261006,0,29179849,,Rue Alexander Fleming,residential,,False,5.357,"LINESTRING (2.4026299 48.8819316, 2.402575 48.8819635)",,,,,,
476454188,1131065563,0,400574396,,Rue Alexander Fleming,residential,,False,26.065,"LINESTRING (2.4026299 48.8819316, 2.4029095 48.8817862)",,,,,,
476509458,5512456664,0,156857316,,Rue Sigmund Freud,residential,,False,7.15,"LINESTRING (2.4024313 48.8820432, 2.4023551 48.8820835)",,,,,,
476509458,248581536,0,362926553,,Rue Sigmund Freud,residential,,False,5.894,"LINESTRING (2.4024313 48.8820432, 2.4024945 48.8820103)",,,,,,
481181730,366990154,0,556356924,,Quai des Carrières,residential,30,True,15.662,"LINESTRING (2.4128018 48.8182689, 2.4125894 48.8182856)",,,,,,
487109639,221235640,0,286494104,,Avenue Achille Peretti,residential,,False,51.917,"LINESTRING (2.2696966 48.8842851, 2.2690262 48.8844389)",,,,,,
487228614,7004529793,0,688336307,,,primary,,True,14.207,"LINESTRING (2.268926 48.8923385, 2.2688166 48.8924441)",D 908,,,,,
497143249,6654965152,0,40857887,,Rue Rouget de Lisle,service,,True,11.552,"LINESTRING (2.2659457 48.8284838, 2.2658072 48.8285336)",,,,,,
497143251,5346943439,0,699864690,,Rue Rouget de Lisle,service,,True,4.614,"LINESTRING (2.2644533 48.8290206, 2.2643913 48.8290131)",,,,,,
497151709,7008625522,0,699864690,,Rue Rouget de Lisle,service,,True,11.521,"LINESTRING (2.2650807 48.8288051, 2.2649478 48.8288606)",,,,,,
497156196,2072431395,0,769907499,2,Rue Rouget de Lisle,primary,50,True,18.052,"LINESTRING (2.2633539 48.8292188, 2.2631135 48.829255)",D 50,,,,,
500633304,3895507256,0,386225550,,Rue Louise Dory,unclassified,30,True,8.131,"LINESTRING (2.4345628 48.8938795, 2.4344883 48.8938252)",,,,,,
502830761,2343441024,0,44741374,4,Rue de Paris,primary,30,False,108.774,"LINESTRING (2.411314 48.8230598, 2.4123756 48.8223754)",D 6,,,,,
502830761,2343441037,0,44741374,4,Rue de Paris,primary,30,False,12.233,"LINESTRING (2.411314 48.8230598, 2.4111948 48.8231369)",D 6,,,,,
506498034,5037456286,0,171961407,1,Avenue Antoine Quinson,residential,30,True,54.921,"LINESTRING (2.4293007 48.8472232, 2.4300512 48.8472291)",,,,,,
507047961,202802037,0,83279328,,Rue de Rennes,secondary,50,False,42.042,"LINESTRING (2.3271803 48.847263, 2.3268714 48.8469442)",,,,,,
507047961,4090974127,0,83547404,,Rue de Rennes,secondary,50,False,12.695,"LINESTRING (2.3271803 48.847263, 2.3272675 48.8473617)",,,,,,
507690041,3781727621,0,685721085,4,Avenue d'Italie,primary,50,False,7.448,"LINESTRING (2.3582316 48.8230915, 2.3582529 48.823026)",,,,,,
534183644,2351631440,0,663788446,,Rue Vaudétard,secondary,,True,69.678,"LINESTRING (2.2771921 48.8265794, 2.2777546 48.8260739)",Déviation D 50,,,,,
536523641,203464048,0,305029860,,,tertiary,,True,7.38,"LINESTRING (2.2298742 48.8896402, 2.2299331 48.8895863)",,,,,roundabout,
536523644,2958486839,0,305029860,,,tertiary,,True,5.932,"LINESTRING (2.2299679 48.8899142, 2.2299064 48.8898794)",,,,,roundabout,
536523645,3020202353,0,19593867,,,tertiary,,True,9.021,"LINESTRING (2.230283 48.8895693, 2.2303768 48.889622)",,,,,roundabout,
536523646,6010640311,0,680305210,,,tertiary,,True,6.884,"LINESTRING (2.230441 48.8897539, 2.2304258 48.889815)",,,,,roundabout,
536523647,536523645,0,19593867,,,tertiary,,True,9.027,"LINESTRING (2.2301651 48.8895452, 2.230283 48.8895693)",,,,,roundabout,
536523648,2958486846,0,680305210,,,tertiary,,True,9.47,"LINESTRING (2.2303562 48.8898849, 2.2302488 48.8899325)",,,,,roundabout,
540019451,6049770045,0,23303157,,Avenue de la République,secondary,,False,50.743,"LINESTRING (2.4214396 48.8601636, 2.4207892 48.8603222)",D 37,,,,,
