u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,ref,bridge,access,junction,tunnel,service,width
3924971620,261065611,0,237236391,False,2,Gladsaxe Møllevej,tertiary,50,35.401,"LINESTRING (12.4737706 55.7395837, 12.4735879 55.739885)",,,,,,,
3926910596,2341016543,0,162095261,False,2,Horsebakken,tertiary,50,13.192,"LINESTRING (12.5149751 55.7109499, 12.5151542 55.7108875)",,,,,,,
3926910596,1418921479,0,162095261,False,2,Horsebakken,tertiary,50,6.517,"LINESTRING (12.5149751 55.7109499, 12.5148866 55.7109807)",,,,,,,
3926910605,7030255902,0,752080051,False,2,Vandtårnsvej,tertiary,50,2.233,"LINESTRING (12.4908482 55.7359505, 12.4908126 55.7359518)",,,,,,,
3926910605,7030255894,0,752080051,False,2,Vandtårnsvej,tertiary,50,53.041,"LINESTRING (12.4908482 55.7359505, 12.4916938 55.7359208)",,,,,,,
3926910606,3926910607,0,752080051,False,2,Vandtårnsvej,tertiary,50,80.052,"LINESTRING (12.4902026 55.7359735, 12.4889264 55.7360186)",,,,,,,
3926910606,7030255902,0,752080051,False,2,Vandtårnsvej,tertiary,50,38.264,"LINESTRING (12.4902026 55.7359735, 12.4908126 55.7359518)",,,,,,,
3926910607,3926910608,0,752080051,False,2,Vandtårnsvej,tertiary,50,63.981,"LINESTRING (12.4889264 55.7360186, 12.4879064 55.7360546)",,,,,,,
3926910607,3926910606,0,752080051,False,2,Vandtårnsvej,tertiary,50,80.052,"LINESTRING (12.4889264 55.7360186, 12.4902026 55.7359735)",,,,,,,
3926910608,2725030365,0,752080051,False,2,Vandtårnsvej,tertiary,50,58.16,"LINESTRING (12.4879064 55.7360546, 12.4869792 55.7360873)",,,,,,,
3926910608,3926910607,0,752080051,False,2,Vandtårnsvej,tertiary,50,63.981,"LINESTRING (12.4879064 55.7360546, 12.4889264 55.7360186)",,,,,,,
3929891664,1660636310,0,29466727,False,2,Husumvej,tertiary,50,14.011,"LINESTRING (12.4771569 55.7100904, 12.4771224 55.7102149)",,,,,,,
3929891664,1660636273,0,29466727,False,2,Husumvej,tertiary,50,54.101,"LINESTRING (12.4771569 55.7100904, 12.4772991 55.7096105)",,,,,,,
3930386983,4927543202,0,496990640,True,,Frederikssundsvej,secondary,50,25.368,"LINESTRING (12.49857 55.7044788, 12.4989646 55.7044277)",211,,,,,,
3930386984,247765771,0,237115284,False,,Frederikssundsvej,secondary,50,23.862,"LINESTRING (12.5002114 55.7045094, 12.4998361 55.7044729)",211,,,,,,
3930386984,5938498102,0,237115284,False,,Frederikssundsvej,secondary,50,12.073,"LINESTRING (12.5002114 55.7045094, 12.5003987 55.7045349)",211,,,,,,
3930386993,281767768,0,237115284,False,,Frederikssundsvej,secondary,50,45.624,"LINESTRING (12.5084124 55.7056927, 12.5077018 55.705603)",211,,,,,,
3930387021,335947762,0,237093078,False,4,Frederikssundsvej,secondary,50,44.574,"LINESTRING (12.478579 55.7101459, 12.4779684 55.7103517)",211,,,,,,
3930387021,278382979,0,237093078,False,4,Frederikssundsvej,secondary,50,90.24,"LINESTRING (12.478579 55.7101459, 12.4798031 55.7097181)",211,,,,,,
3930387022,298328275,0,496932195,False,4,Husumvej,tertiary,50,9.013,"LINESTRING (12.4771002 55.710371, 12.4771155 55.7104516)",,,,,,,
3930387022,1660636310,0,496932195,False,4,Husumvej,tertiary,50,17.413,"LINESTRING (12.4771002 55.710371, 12.4771224 55.7102149)",,,,,,,
3943297371,2970512357,0,502767945,False,,Helsinkigade,residential,50,63.664,"LINESTRING (12.5957902 55.7083148, 12.5967557 55.7081362)",,,,,,,
3943297371,4934556060,0,502767945,False,,Helsinkigade,residential,50,9.253,"LINESTRING (12.5957902 55.7083148, 12.5956499 55.7083408)",,,,,,,
3943297372,5686108546,0,502767945,False,,Helsinkigade,residential,50,46.27,"LINESTRING (12.5968392 55.7081228, 12.5975493 55.7080084)",,,,,,,
3943297372,2970512357,0,502767945,False,,Helsinkigade,residential,50,5.439,"LINESTRING (12.5968392 55.7081228, 12.5967557 55.7081362)",,,,,,,
3943394124,2632159367,0,26178096,False,,Sundholmsvej,tertiary,50,9.759,"LINESTRING (12.5993829 55.6600239, 12.5992879 55.6600934)",,,,,,,
3943394124,2632159360,0,26178096,False,,Sundholmsvej,tertiary,50,37.073,"LINESTRING (12.5993829 55.6600239, 12.5997441 55.65976)",,,,,,,
3947191387,87221319,0,344381029,False,2,Novembervej,tertiary,50,42.811,"LINESTRING (12.4642333 55.7180022, 12.4647859 55.7182288)",,,,,,,
3947191387,87221324,0,344381029,False,2,Novembervej,tertiary,50,32.439,"LINESTRING (12.4642333 55.7180022, 12.4637894 55.7178519)",,,,,,,
3948130154,1620062291,0,148942638,False,,Richard Mortensens Vej,residential,40,12.615,"LINESTRING (12.5699634 55.6165794, 12.5699115 55.6164698)",,,,,,,
3948130154,1620062264,0,148942638,False,,Richard Mortensens Vej,residential,40,4.313,"LINESTRING (12.5699634 55.6165794, 12.5699816 55.6166168)",,,,,,,
3948130957,339560049,0,159758467,False,,Else Alfelts Vej,residential,40,41.095,"LINESTRING (12.5674435 55.6166864, 12.5672154 55.61634)",,,,,,,
3948130957,3948130979,0,159758467,False,,Else Alfelts Vej,residential,40,51.014,"LINESTRING (12.5674435 55.6166864, 12.5677243 55.6171169)",,,,,,,
3948130966,1620062264,0,148942638,False,,Richard Mortensens Vej,residential,40,26.304,"LINESTRING (12.570097 55.6168442, 12.5699816 55.6166168)",,,,,,,
3948130966,5121447999,0,148942638,False,,Richard Mortensens Vej,residential,40,42.948,"LINESTRING (12.570097 55.6168442, 12.5702854 55.6172155)",,,,,,,
3948130979,3948130957,0,159758467,False,,Else Alfelts Vej,residential,40,51.014,"LINESTRING (12.5677243 55.6171169, 12.5674435 55.6166864)",,,,,,,
3948130979,5218005424,0,159758467,False,,Else Alfelts Vej,residential,40,40.0,"LINESTRING (12.5677243 55.6171169, 12.5679457 55.6174542)",,,,,,,
3948130994,5987328979,0,144411496,False,,Robert Jacobsens Vej,residential,40,14.171,"LINESTRING (12.5730366 55.6203026, 12.5730864 55.6204269)",,,,,,,
3948130994,673971708,0,144411496,False,,Robert Jacobsens Vej,residential,40,7.603,"LINESTRING (12.5730366 55.6203026, 12.5730116 55.6202357)",,,,,,,
3948130997,1916194067,0,144411496,False,,Robert Jacobsens Vej,residential,40,37.562,"LINESTRING (12.573138 55.6205555, 12.573298 55.620881)",,,,,,,
3948130997,5987328979,0,144411496,False,,Robert Jacobsens Vej,residential,40,14.662,"LINESTRING (12.573138 55.6205555, 12.5730864 55.6204269)",,,,,,,
3948871163,5768792690,0,502447200,False,2,Nybrovej,primary,50,67.088,"LINESTRING (12.4942306 55.7628434, 12.4950647 55.7624642)",O4,,,,,,
3948871163,1398537342,0,502447200,False,2,Nybrovej,primary,50,19.663,"LINESTRING (12.4942306 55.7628434, 12.4939809 55.7629508)",O4,,,,,,
3948871164,1398537342,0,502447200,False,2,Nybrovej,primary,50,19.942,"LINESTRING (12.4937308 55.763062, 12.4939809 55.7629508)",O4,,,,,,
3948871164,271087037,0,502447200,False,2,Nybrovej,primary,50,144.072,"LINESTRING (12.4937308 55.763062, 12.4919236 55.7638651)",O4,,,,,,
3948871173,271087037,0,502447200,False,2,Nybrovej,primary,50,18.378,"LINESTRING (12.491693 55.7639675, 12.4919236 55.7638651)",O4,,,,,,
3948871173,3948871179,0,502447200,False,2,Nybrovej,primary,50,98.771,"LINESTRING (12.491693 55.7639675, 12.4904539 55.764518)",O4,,,,,,
3948871179,3948871173,0,502447200,False,2,Nybrovej,primary,50,98.771,"LINESTRING (12.4904539 55.764518, 12.491693 55.7639675)",O4,,,,,,
3948871179,375845176,0,502447200,False,2,Nybrovej,primary,50,19.935,"LINESTRING (12.4904539 55.764518, 12.4902038 55.7646291)",O4,,,,,,
3948871180,5715301635,0,502447200,False,2,Nybrovej,primary,50,7.192,"LINESTRING (12.4897089 55.7648542, 12.4897991 55.7648141)",O4,,,,,,
3948871180,406499510,0,502447200,False,2,Nybrovej,primary,50,76.258,"LINESTRING (12.4897089 55.7648542, 12.4887526 55.7652795)",O4,,,,,,
3949912935,1668974765,0,154351172,True,,Finsensvej,tertiary,50,72.207,"LINESTRING (12.4971232 55.6825696, 12.4982698 55.6825078)",,,,,,,
3949925003,6347800826,0,154351172,True,,Finsensvej,tertiary,50,29.48,"LINESTRING (12.4987294 55.6824838, 12.4991973 55.6824573)",,,,,,,
3953903120,3953903121,0,392125582,False,,Otto Busses Vej,residential,50,9.687,"LINESTRING (12.5554781 55.6619601, 12.5553447 55.662004)",,,,,,,
3953903120,3626959237,0,392125582,False,,Otto Busses Vej,residential,50,95.416,"LINESTRING (12.5554781 55.6619601, 12.5568836 55.6616318)",,,,,,,
3953903121,3953903120,0,392125582,False,,Otto Busses Vej,residential,50,9.687,"LINESTRING (12.5553447 55.662004, 12.5554781 55.6619601)",,,,,,,
3953903121,5985042951,0,409319709,False,,Carsten Niebuhrs Gade,residential,50,4.562,"LINESTRING (12.5553447 55.662004, 12.5553475 55.662045)",,,,,,,
3958521561,1686406821,0,230297069,True,2,Stationsalleen,tertiary,50,50.85,"LINESTRING (12.4475614 55.7191162, 12.4480383 55.7194863)",,,,,,,
3961918515,202471481,0,682293363,False,,Nybrovej,tertiary,50,14.936,"LINESTRING (12.4644015 55.7749055, 12.4646204 55.7748518)",,,,,,,
3961918515,2027774,0,682293363,False,,Nybrovej,tertiary,50,11.253,"LINESTRING (12.4644015 55.7749055, 12.4642366 55.774946)",,,,,,,
3971490076,366088985,0,4158593,False,2,Islevdalvej,tertiary,50,6.761,"LINESTRING (12.4322562 55.6996051, 12.4322624 55.6995444)",,,,,,,
3971490076,286472677,0,4158593,False,2,Islevdalvej,tertiary,50,45.377,"LINESTRING (12.4322562 55.6996051, 12.4322143 55.7000125)",,,,,,,
3977739062,420790504,0,237204078,True,2,Avedøre Havnevej,tertiary,70,49.433,"LINESTRING (12.476096 55.6176968, 12.4760532 55.6172529)",,,,,,,
3977739063,281648599,0,4376009,True,2,Avedøre Havnevej,tertiary,70,41.91,"LINESTRING (12.4762536 55.6180059, 12.4762127 55.6183821)",,,,,,,
3977739064,281648591,0,237204078,True,2,Avedøre Havnevej,tertiary,70,49.751,"LINESTRING (12.4760445 55.6184431, 12.4760895 55.6179964)",,,,,,,
3977739065,281648554,0,237204078,True,2,Avedøre Havnevej,tertiary,70,36.085,"LINESTRING (12.4758741 55.6190605, 12.4759738 55.6187409)",,,,,,,
3977739066,281648552,0,237204078,True,2,Avedøre Havnevej,tertiary,70,342.256,"LINESTRING (12.4743214 55.6224781, 12.4756974 55.6194998)",,,,,,,
3977739067,281602926,0,4376009,True,2,Avedøre Havnevej,tertiary,70,173.771,"LINESTRING (12.4744809 55.6224913, 12.4737527 55.623999)",,,,,,,
3981524130,3787293685,0,11551218,False,2,Nøjsomhedsvej,tertiary,,23.441,"LINESTRING (12.5217318 55.7969837, 12.522101 55.7969467)",,,,,,,
3981524130,5904932229,0,11551218,False,2,Nøjsomhedsvej,tertiary,,21.174,"LINESTRING (12.5217318 55.7969837, 12.5213979 55.7970158)",,,,,,,
3981524132,26741014,0,48877139,False,2,Lundtoftevej,tertiary,50,95.148,"LINESTRING (12.5309082 55.797668, 12.5324304 55.7976752)",,,,,,,
3981524132,102991916,0,48877139,False,2,Lundtoftevej,tertiary,50,58.498,"LINESTRING (12.5309082 55.797668, 12.5299725 55.7976571)",,,,,,,
3987837635,2836976784,0,497263104,False,2,Løjtegårdsvej,tertiary,,9.941,"LINESTRING (12.6150981 55.6231204, 12.6149398 55.6231224)",,,,,,,
3987837635,323011143,0,497263104,False,2,Løjtegårdsvej,tertiary,,80.93,"LINESTRING (12.6150981 55.6231204, 12.6163868 55.6231046)",,,,,,,
3988952927,3988952928,0,407162856,False,,Elvergårdsvej,tertiary,40,21.341,"LINESTRING (12.4661938 55.6801434, 12.4658566 55.6801697)",,,,,,,
3988952927,3707585299,0,407162856,False,,Elvergårdsvej,tertiary,40,15.658,"LINESTRING (12.4661938 55.6801434, 12.4664412 55.6801241)",,,,,,,
3988952928,5335078438,0,407162856,False,,Elvergårdsvej,tertiary,40,11.683,"LINESTRING (12.4658566 55.6801697, 12.465672 55.6801841)",,,,,,,
3988952928,3988952927,0,407162856,False,,Elvergårdsvej,tertiary,40,21.341,"LINESTRING (12.4658566 55.6801697, 12.4661938 55.6801434)",,,,,,,
3996400264,1585528454,0,751162426,False,2,Ålekistevej,tertiary,50,6.209,"LINESTRING (12.4853845 55.6781664, 12.4853664 55.6782213)",,,,,,,
3996400264,345664957,0,751162426,False,2,Ålekistevej,tertiary,50,20.394,"LINESTRING (12.4853845 55.6781664, 12.4854441 55.6779861)",,,,,,,
3996400290,3996400293,0,751162426,False,2,Ålekistevej,tertiary,50,3.959,"LINESTRING (12.4852929 55.6784439, 12.4852813 55.6784789)",,,,,,,
3996400290,1585528454,0,751162426,False,2,Ålekistevej,tertiary,50,25.177,"LINESTRING (12.4852929 55.6784439, 12.4853664 55.6782213)",,,,,,,
3996400293,2370741,0,751162426,False,2,Ålekistevej,tertiary,50,12.793,"LINESTRING (12.4852813 55.6784789, 12.4852439 55.678592)",,,,,,,
3996400293,3996400290,0,751162426,False,2,Ålekistevej,tertiary,50,3.959,"LINESTRING (12.4852813 55.6784789, 12.4852929 55.6784439)",,,,,,,
3998535997,1431095869,0,237115291,False,2,Park Allé,tertiary,60,95.082,"LINESTRING (12.4303682 55.654718, 12.431818 55.6549673)",,,,,,,
3998535997,2362307630,0,237115291,False,2,Park Allé,tertiary,60,92.314,"LINESTRING (12.4303682 55.654718, 12.4289606 55.654476)",,,,,,,
3998616362,104687788,0,121927075,False,2,Strandmarksvej,tertiary,40,6.908,"LINESTRING (12.4858488 55.6233615, 12.4858019 55.6233053)",,,,,,,
3998616362,3998616369,0,121927075,False,2,Strandmarksvej,tertiary,40,7.071,"LINESTRING (12.4858488 55.6233615, 12.4858722 55.6234237)",,,,,,,
3998616369,3998616362,0,121927075,False,2,Strandmarksvej,tertiary,40,7.071,"LINESTRING (12.4858722 55.6234237, 12.4858488 55.6233615)",,,,,,,
3998616369,276528998,0,121927075,False,2,Strandmarksvej,tertiary,40,52.462,"LINESTRING (12.4858722 55.6234237, 12.4858476 55.6238953)",,,,,,,
3998863468,6945129855,0,42211594,False,2,Jernbane Allé,tertiary,50,34.913,"LINESTRING (12.4871613 55.6918108, 12.4869801 55.6921077)",,,,,,,
3998863468,7729280,0,42211594,False,2,Jernbane Allé,tertiary,50,14.028,"LINESTRING (12.4871613 55.6918108, 12.4872346 55.6916916)",,,,,,,
3999937905,4420835201,0,437429829,False,3,Vigerslevvej,primary,50,23.89,"LINESTRING (12.4864512 55.6671007, 12.4862307 55.6669255)",O2,,,,,,
3999937905,4352442771,0,437429829,False,3,Vigerslevvej,primary,50,22.631,"LINESTRING (12.4864512 55.6671007, 12.48666 55.6672667)",O2,,,,,,
4002648991,4002649005,0,282135326,False,,Brøndbyøstervej,tertiary,50,104.666,"LINESTRING (12.444924 55.6489804, 12.4448912 55.6480393)",,,,,,,
4002648991,5834435461,0,282135326,False,,Brøndbyøstervej,tertiary,50,19.515,"LINESTRING (12.444924 55.6489804, 12.4449233 55.6491559)",,,,,,,
4002648993,4036788103,0,282135326,False,,Brøndbyøstervej,tertiary,50,17.83,"LINESTRING (12.444915 55.6496738, 12.4449219 55.6495135)",,,,,,,
4002648993,4002648994,0,282135326,False,,Brøndbyøstervej,tertiary,50,31.064,"LINESTRING (12.444915 55.6496738, 12.4448184 55.6499478)",,,,,,,
4002648994,4002648993,0,282135326,False,,Brøndbyøstervej,tertiary,50,31.064,"LINESTRING (12.4448184 55.6499478, 12.444915 55.6496738)",,,,,,,
4002648994,4036788102,0,282135326,False,,Brøndbyøstervej,tertiary,50,11.372,"LINESTRING (12.4448184 55.6499478, 12.4447637 55.6500453)",,,,,,,
4002648995,4492078065,0,282135326,False,,Brøndbyøstervej,tertiary,50,6.861,"LINESTRING (12.4446494 55.6502232, 12.4446867 55.6501652)",,,,,,,
4002648995,4002648999,0,282135326,False,,Brøndbyøstervej,tertiary,50,34.507,"LINESTRING (12.4446494 55.6502232, 12.4444389 55.6505099)",,,,,,,
4002648996,2860748153,0,401649694,False,,Brøndbyøstervej,tertiary,50,16.933,"LINESTRING (12.4444544 55.6464373, 12.444485 55.646286)",,,,,,,
4002648996,4674647536,0,401649696,False,,Brøndbyøstervej,tertiary,50,25.304,"LINESTRING (12.4444544 55.6464373, 12.4444316 55.6466645)",,yes,,,,,
4002648997,4674647536,0,401649696,False,,Brøndbyøstervej,tertiary,50,25.378,"LINESTRING (12.4444565 55.6468923, 12.4444316 55.6466645)",,yes,,,,,
4002648997,4002648998,0,401649696,False,,Brøndbyøstervej,tertiary,50,25.375,"LINESTRING (12.4444565 55.6468923, 12.44451 55.6471185)",,yes,,,,,
4002648998,4002649001,0,401649695,False,,Brøndbyøstervej,tertiary,50,11.764,"LINESTRING (12.44451 55.6471185, 12.4445536 55.6472214)",,,,,,,
4002648998,4002648997,0,401649696,False,,Brøndbyøstervej,tertiary,50,25.375,"LINESTRING (12.44451 55.6471185, 12.4444565 55.6468923)",,yes,,,,,
4002648999,4002648995,0,282135326,False,,Brøndbyøstervej,tertiary,50,34.507,"LINESTRING (12.4444389 55.6505099, 12.4446494 55.6502232)",,,,,,,
4002648999,4002649000,0,282135326,False,,Brøndbyøstervej,tertiary,50,16.755,"LINESTRING (12.4444389 55.6505099, 12.4443632 55.6506544)",,,,,,,
4002649000,4002648999,0,282135326,False,,Brøndbyøstervej,tertiary,50,16.755,"LINESTRING (12.4443632 55.6506544, 12.4444389 55.6505099)",,,,,,,
