u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,bridge,ref,service,junction,width,access,tunnel
2512504227,298795432,0,27226011,True,Banegårdspladsen,tertiary,30,9.236,"LINESTRING (12.5635709 55.6731316, 12.563622 55.6730537)",,,,,,,,
2514123543,3835181611,0,3991402,False,Islands Brygge,residential,,19.093,"LINESTRING (12.5655203 55.6559921, 12.5655228 55.6561638)",,,,,,,,
2514820837,373277900,0,25502325,False,Attemosevej,tertiary,50,16.826,"LINESTRING (12.5097283 55.8099296, 12.5096343 55.8100714)",,,,,,,,
2514820837,373277895,0,25502325,False,Attemosevej,tertiary,50,1.947,"LINESTRING (12.5097283 55.8099296, 12.5097392 55.8099132)",,,,,,,,
2534881862,1866790181,0,357113628,False,Classensgade,tertiary,50,11.475,"LINESTRING (12.5799731 55.6963152, 12.5801413 55.696356)",2,,,,,,,
2537723811,24953658,0,24511088,False,Storekær,tertiary,50,9.0,"LINESTRING (12.4559479 55.6649769, 12.4560914 55.6649777)",,,,,,,,
2537723811,266556737,0,24511088,False,Storekær,tertiary,50,8.712,"LINESTRING (12.4559479 55.6649769, 12.455809 55.6649762)",,,,,,,,
2568931083,27348542,0,78465906,False,Maglegårds Alle,tertiary,40,31.751,"LINESTRING (12.5117187 55.7262953, 12.5114527 55.7260522)",,,,,,,,
2568931083,6181381747,0,78465906,False,Maglegårds Alle,tertiary,40,29.195,"LINESTRING (12.5117187 55.7262953, 12.511984 55.7265112)",,,,,,,,
2568931117,3560214384,0,78465906,False,Maglegårds Alle,tertiary,40,5.701,"LINESTRING (12.5134917 55.7290731, 12.5134638 55.7290243)",,,,,,,,
2568931117,27348570,0,78465906,False,Maglegårds Alle,tertiary,40,40.699,"LINESTRING (12.5134917 55.7290731, 12.513771 55.7294036)",,,,,,,,
2568931139,3562941704,0,26229636,True,Gladsaxevej,tertiary,,37.399,"LINESTRING (12.501513 55.7305049, 12.5021102 55.7304986)",,,,,,,,
2583608107,20917594,0,739794271,True,,tertiary,50,3.879,"LINESTRING (12.506495 55.6867112, 12.5065547 55.6867204)",,,,,roundabout,,,
2583608110,20917595,0,3992344,True,,tertiary,50,3.759,"LINESTRING (12.5066351 55.6868359, 12.5066037 55.6868647)",,,,,roundabout,,,
2583608111,286651219,0,3992344,True,,tertiary,50,3.816,"LINESTRING (12.5063508 55.6868571, 12.5063247 55.6868261)",,,,,roundabout,,,
2584405874,93984306,0,10647493,True,,residential,,4.822,"LINESTRING (12.5614469 55.670726, 12.5614982 55.6706937)",,,,,roundabout,,,
2584405876,93984273,0,10647493,True,,residential,,5.75,"LINESTRING (12.5618767 55.6707426, 12.5618994 55.6707927)",,,,,roundabout,,,
2584405877,93984302,0,10647493,True,,residential,,4.679,"LINESTRING (12.5614084 55.6708138, 12.5614131 55.6707718)",,,,,roundabout,,,
2584405879,93984276,0,10647493,True,,residential,,4.144,"LINESTRING (12.5618928 55.6708343, 12.5618687 55.670869)",,,,,roundabout,,,
2584912522,73146643,0,359424378,False,Veronikavej,tertiary,40,61.712,"LINESTRING (12.464807 55.6747322, 12.4641732 55.6751568)",,,,,,,,
2584912522,272487975,0,359424378,False,Veronikavej,tertiary,40,91.187,"LINESTRING (12.464807 55.6747322, 12.4657435 55.6741048)",,,,,,,,
2599647194,295133659,0,35160333,True,Gammel Køge Landevej,tertiary,50,19.936,"LINESTRING (12.5173274 55.6615471, 12.5176169 55.6616211)",2,,,,,,,
2603090404,2603090406,0,254494653,False,,service,,43.163,"LINESTRING (12.595394 55.700049, 12.5947143 55.700112)",,,,,,,,
2603090406,2603090404,0,254494653,False,,service,,43.163,"LINESTRING (12.5947143 55.700112, 12.595394 55.700049)",,,,,,,,
2625329476,4190102443,0,709490867,False,Tvedvangen,tertiary,50,39.54,"LINESTRING (12.4206301 55.7337547, 12.4209895 55.7334623)",,,,,,,,
2625329476,278608736,0,709490867,False,Tvedvangen,tertiary,50,24.397,"LINESTRING (12.4206301 55.7337547, 12.4204237 55.7339408)",,,,,,,,
2632159315,2632159324,0,196276852,False,Englandsvej,tertiary,50,24.348,"LINESTRING (12.5995531 55.6393097, 12.5994805 55.6395248)",,,,,,,,
2632159315,1066672212,0,196276852,False,Englandsvej,tertiary,50,23.987,"LINESTRING (12.5995531 55.6393097, 12.5996179 55.6390971)",,,,,,,,
2632159324,3090510084,0,196276852,False,Englandsvej,tertiary,50,5.266,"LINESTRING (12.5994805 55.6395248, 12.5994637 55.6395712)",,,,,,,,
2632159324,2632159315,0,196276852,False,Englandsvej,tertiary,50,24.348,"LINESTRING (12.5994805 55.6395248, 12.5995531 55.6393097)",,,,,,,,
2632159337,582487491,0,237111837,False,Englandsvej,tertiary,50,15.023,"LINESTRING (12.6044995 55.6561018, 12.6044198 55.6559744)",,,,,,,,
2632159337,17551067,0,237111837,False,Englandsvej,tertiary,50,39.385,"LINESTRING (12.6044995 55.6561018, 12.6047085 55.6564358)",,,,,,,,
2649380130,456321462,0,27136797,False,Hørsholm Kongevej,secondary,,270.233,"LINESTRING (12.4670544 55.8259408, 12.4652687 55.8237272)",,,229,,,,,
2649380130,370687545,0,27136797,False,Hørsholm Kongevej,secondary,,121.067,"LINESTRING (12.4670544 55.8259408, 12.4678623 55.8269305)",,,229,,,,,
2653419515,6527591,0,1525051,False,Backersvej,tertiary,50,35.604,"LINESTRING (12.6279611 55.6471105, 12.6278225 55.647421)",,,,,,,,
2653419515,104374395,0,1525051,False,Backersvej,tertiary,50,49.466,"LINESTRING (12.6279611 55.6471105, 12.6281957 55.6466858)",,,,,,,,
2690143113,2690143194,0,25502325,False,Attemosevej,tertiary,50,30.223,"LINESTRING (12.5090684 55.8117255, 12.509042 55.8119969)",,,,,,,,
2690143113,1386053930,0,25502325,False,Attemosevej,tertiary,50,6.306,"LINESTRING (12.5090684 55.8117255, 12.5090746 55.8116689)",,,,,,,,
2690143194,2690143276,0,25502325,False,Attemosevej,tertiary,50,26.058,"LINESTRING (12.509042 55.8119969, 12.5090193 55.8122309)",,,,,,,,
2690143194,2690143113,0,25502325,False,Attemosevej,tertiary,50,30.223,"LINESTRING (12.509042 55.8119969, 12.5090684 55.8117255)",,,,,,,,
2690143276,6938373979,0,25502325,False,Attemosevej,tertiary,50,7.84,"LINESTRING (12.5090193 55.8122309, 12.5090125 55.8123013)",,,,,,,,
2690143276,2690143194,0,25502325,False,Attemosevej,tertiary,50,26.058,"LINESTRING (12.5090193 55.8122309, 12.509042 55.8119969)",,,,,,,,
2737213869,281064460,0,246496315,False,Vester Farimagsgade,tertiary,50,35.302,"LINESTRING (12.5622037 55.6745414, 12.562083 55.6748515)",2,,,,,,,
2737213869,277057657,0,246496315,False,Vester Farimagsgade,tertiary,50,13.471,"LINESTRING (12.5622037 55.6745414, 12.5622574 55.6744241)",2,,,,,,,
2760235868,17520625,0,36072429,True,Slotsholmsgade,residential,,7.145,"LINESTRING (12.5819854 55.6762682, 12.5819704 55.6762045)",2,,,,,,,
2785012668,5964815419,0,26233006,False,Dalvangsvej,tertiary,40,24.713,"LINESTRING (12.4134334 55.6689721, 12.4130403 55.6689878)",,,,,,,,
2785012668,5964815412,0,26233006,False,Dalvangsvej,tertiary,40,11.89,"LINESTRING (12.4134334 55.6689721, 12.4136225 55.6689644)",,,,,,,,
2830764986,2223222304,0,251434114,False,Borgmester Ib Juuls Vej,service,,12.034,"LINESTRING (12.4450712 55.7333162, 12.444879 55.7333172)",,,,,,,,
2830764986,252725751,0,251434114,False,Borgmester Ib Juuls Vej,service,,12.159,"LINESTRING (12.4450712 55.7333162, 12.4452654 55.7333151)",,,,,,,,
2853700304,443053312,0,752731381,False,Mileparken,tertiary,50,31.565,"LINESTRING (12.4179715 55.7135514, 12.4175104 55.7134369)",,,,,,,,
2853700304,286473578,0,752731381,False,Mileparken,tertiary,50,17.956,"LINESTRING (12.4179715 55.7135514, 12.4182223 55.7136296)",,,,,,,,
2861888455,276941662,0,25411122,False,Rønnebærvej,residential,,136.798,"LINESTRING (12.4669146 55.814498, 12.468402 55.8135952)",2,,,,,,,
2888066699,307406877,0,211465694,False,Værebrovej,tertiary,40,17.361,"LINESTRING (12.4298536 55.7561593, 12.4301252 55.7561912)",2,,,,,,,
2888066699,2957130036,0,211465694,False,Værebrovej,tertiary,40,30.732,"LINESTRING (12.4298536 55.7561593, 12.4293732 55.7561018)",2,,,,,,,
2888066700,261706925,0,211465694,False,Værebrovej,tertiary,40,30.341,"LINESTRING (12.4216112 55.7541138, 12.4220901 55.7541565)",2,,,,,,,
2888066700,261706926,0,211465694,False,Værebrovej,tertiary,40,18.98,"LINESTRING (12.4216112 55.7541138, 12.4213089 55.7540998)",2,,,,,,,
2888071301,5246242706,0,85846549,False,Værebrovej,tertiary,40,37.074,"LINESTRING (12.4379886 55.7568736, 12.4385796 55.7568974)",2,,,,,,,
2888071301,252730504,0,85846549,False,Værebrovej,tertiary,40,22.262,"LINESTRING (12.4379886 55.7568736, 12.4376337 55.7568594)",2,,,,,,,
2888071302,3674056027,0,217807034,False,Værebrovej,tertiary,40,13.041,"LINESTRING (12.4334454 55.7565976, 12.4336493 55.7566219)",2,,,,,,,
2888071302,308111861,0,217807034,False,Værebrovej,tertiary,40,62.329,"LINESTRING (12.4334454 55.7565976, 12.4324709 55.7564814)",2,,,,,,,
2888071303,261706923,0,211465694,False,Værebrovej,tertiary,40,19.031,"LINESTRING (12.4257711 55.7549422, 12.4260492 55.7550115)",2,,,,,,,
2888071303,279222478,0,211465694,False,Værebrovej,tertiary,40,23.088,"LINESTRING (12.4257711 55.7549422, 12.4254351 55.7548564)",2,,,,,,,
2910663463,1281386832,0,42676374,False,,service,,4.944,"LINESTRING (12.5826765 55.630473, 12.5825987 55.6304799)",,,,,,,,
2910663463,619318096,0,42676374,False,,service,,6.526,"LINESTRING (12.5826765 55.630473, 12.5827792 55.6304639)",,,,,,,,
2918447551,5025100317,0,27417317,False,Randersgade,tertiary,50,31.047,"LINESTRING (12.5805258 55.7060863, 12.5806193 55.7058121)",2,,,,,,,
2918447551,7707241,0,27417317,False,Randersgade,tertiary,50,9.518,"LINESTRING (12.5805258 55.7060863, 12.5804966 55.7061703)",2,,,,,,,
2918447553,7707241,0,572860135,False,Randersgade,tertiary,50,8.798,"LINESTRING (12.5804741 55.7062484, 12.5804966 55.7061703)",2,,,,,,,
2918447553,7707254,0,572860135,False,Randersgade,tertiary,50,60.382,"LINESTRING (12.5804741 55.7062484, 12.5803195 55.7067844)",2,,,,,,,
2918588450,294222469,0,8122797,False,Vennemindevej,tertiary,50,132.776,"LINESTRING (12.5702238 55.7081213, 12.5698869 55.7093002)",2,,,,,,,
2918588450,6937813497,0,8122797,False,Vennemindevej,tertiary,50,18.09,"LINESTRING (12.5702238 55.7081213, 12.5702807 55.7079618)",2,,,,,,,
2921983420,5155532742,0,507087438,True,Farvergade,residential,,1.58,"LINESTRING (12.5716728 55.6756512, 12.5716935 55.6756593)",1,,,,,,,
2931113183,1060103738,0,160097976,False,Vester Farimagsgade,tertiary,50,7.407,"LINESTRING (12.5624892 55.677701, 12.5625076 55.6777668)",3,,,,,,,
2931113183,7726675,0,160097976,False,Vester Farimagsgade,tertiary,50,16.706,"LINESTRING (12.5624892 55.677701, 12.5624476 55.6775526)",3,,,,,,,
2931113184,836154801,0,69974779,False,Vandværksviadukten,tertiary,50,1.281,"LINESTRING (12.5627504 55.6775118, 12.562732 55.6775168)",5,,,,,,,
2931113184,277057483,0,69974779,False,Vandværksviadukten,tertiary,50,5.2,"LINESTRING (12.5627504 55.6775118, 12.5628252 55.6774916)",5,,,,,,,
2931113185,7726675,0,27225985,False,Vester Farimagsgade,tertiary,50,14.463,"LINESTRING (12.5624038 55.6774249, 12.5624476 55.6775526)",,,,,,,,
2931113185,1060103746,0,27225985,False,Vester Farimagsgade,tertiary,50,30.441,"LINESTRING (12.5624038 55.6774249, 12.5623118 55.6771561)",,,,,,,,
2931113190,593753744,0,69974781,False,Vandværksviadukten,tertiary,50,22.959,"LINESTRING (12.5632854 55.6773101, 12.5629859 55.6774289)",5,yes,,,,,,
2931113190,836154800,0,69974781,False,Vandværksviadukten,tertiary,50,5.011,"LINESTRING (12.5632854 55.6773101, 12.5633508 55.6772842)",5,yes,,,,,,
2932416880,273362100,0,83872617,False,Thorvaldsensvej,residential,40,5.411,"LINESTRING (12.5412841 55.6819607, 12.5413618 55.6819395)",,,,,,,,
2932416880,1597491063,0,83872617,False,Thorvaldsensvej,residential,40,1.742,"LINESTRING (12.5412841 55.6819607, 12.5412589 55.6819673)",,,,,,,,
2940337990,5759484701,0,290508516,False,Vennemindevej,tertiary,50,61.583,"LINESTRING (12.568837 55.7132922, 12.5686787 55.7138388)",2,,,,,,,
2940337990,296199152,0,290508516,False,Vennemindevej,tertiary,50,53.707,"LINESTRING (12.568837 55.7132922, 12.5689537 55.7128137)",2,,,,,,,
2957123917,96428288,0,25619149,False,Tibberup Alle,residential,40,11.342,"LINESTRING (12.4112733 55.7550028, 12.4114524 55.7549871)",,,,,,,,
2957130036,2888066699,0,211465694,False,Værebrovej,tertiary,40,30.732,"LINESTRING (12.4293732 55.7561018, 12.4298536 55.7561593)",2,,,,,,,
2957130036,261706919,0,211465694,False,Værebrovej,tertiary,40,21.8,"LINESTRING (12.4293732 55.7561018, 12.4290398 55.7560449)",2,,,,,,,
2957130053,321589233,0,681254098,False,Skovdiget,tertiary,40,7.204,"LINESTRING (12.4134254 55.7597204, 12.4133156 55.7597009)",2,,,,,,,
2957130053,278219850,0,681254098,False,Skovdiget,tertiary,40,15.068,"LINESTRING (12.4134254 55.7597204, 12.4136658 55.7597286)",2,,,,,,,
2957130055,4623482416,0,204731909,False,Skovdiget,tertiary,40,36.88,"LINESTRING (12.4168665 55.7599373, 12.4162813 55.7598975)",2,,,,,,,
2957130055,30564155,0,204731909,False,Skovdiget,tertiary,40,76.934,"LINESTRING (12.4168665 55.7599373, 12.4180814 55.7600442)",2,,,,,,,
2957130058,4086757711,0,204731909,False,Skovdiget,tertiary,40,27.121,"LINESTRING (12.4222051 55.7604323, 12.4217785 55.760389)",2,,,,,,,
2957130058,30564152,0,204731909,False,Skovdiget,tertiary,40,31.082,"LINESTRING (12.4222051 55.7604323, 12.4226887 55.7604963)",2,,,,,,,
2957130060,30564151,0,204731909,False,Skovdiget,tertiary,40,33.682,"LINESTRING (12.4237185 55.7607111, 12.4232282 55.760586)",2,,,,,,,
2957130060,30564150,0,204731909,False,Skovdiget,tertiary,40,27.636,"LINESTRING (12.4237185 55.7607111, 12.4240952 55.7608409)",2,,,,,,,
2957130062,391966596,0,204731909,False,Skovdiget,tertiary,40,72.15,"LINESTRING (12.4325828 55.7636552, 12.4315624 55.7633528)",2,,,,,,,
2957130062,30564144,0,204731909,False,Skovdiget,tertiary,40,17.225,"LINESTRING (12.4325828 55.7636552, 12.4328294 55.7637241)",2,,,,,,,
2957397102,5696811624,0,23338468,False,Tvedvangen,tertiary,50,11.212,"LINESTRING (12.4283495 55.7298846, 12.4284956 55.7298263)",,,,,,,,
2957397102,1588825531,0,23338468,False,Tvedvangen,tertiary,50,10.06,"LINESTRING (12.4283495 55.7298846, 12.4282184 55.7299369)",,,,,,,,
2957397150,1588860037,0,23338468,False,Tvedvangen,tertiary,50,63.197,"LINESTRING (12.4272011 55.7303425, 12.428024 55.7300134)",,,,,,,,
2957397150,2957397163,0,23338468,False,Tvedvangen,tertiary,50,40.88,"LINESTRING (12.4272011 55.7303425, 12.4266683 55.730555)",,,,,,,,
2957397163,2957397150,0,23338468,False,Tvedvangen,tertiary,50,40.88,"LINESTRING (12.4266683 55.730555, 12.4272011 55.7303425)",,,,,,,,
2957397163,252716173,0,23338468,False,Tvedvangen,tertiary,50,8.697,"LINESTRING (12.4266683 55.730555, 12.4265552 55.7306004)",,,,,,,,
2964310157,27490674,0,34364894,False,Vinagervej,residential,,10.644,"LINESTRING (12.5162397 55.7629289, 12.5163815 55.762876)",2,,,,,,,
2964310157,28323062,0,34364894,False,Vinagervej,residential,,20.315,"LINESTRING (12.5162397 55.7629289, 12.5159691 55.7630299)",2,,,,,,,
2979070417,4274489765,0,25620564,False,Dynamovej,tertiary,50,37.913,"LINESTRING (12.4612741 55.7328942, 12.4615401 55.7325879)",,,,,,,yes,
2979070417,279233772,0,25620564,False,Dynamovej,tertiary,50,47.762,"LINESTRING (12.4612741 55.7328942, 12.4609391 55.7332801)",,,,,,,yes,
2983016339,2983016342,0,24560074,False,Kettegård Alle,tertiary,,80.323,"LINESTRING (12.4738594 55.6482184, 12.4751068 55.6483808)",2,,,,,,,
2983016339,273470396,0,24560074,False,Kettegård Alle,tertiary,,14.966,"LINESTRING (12.4738594 55.6482184, 12.473627 55.6481881)",2,,,,,,,
2983016341,273471040,0,24560074,False,Kettegård Alle,tertiary,,11.928,"LINESTRING (12.4764887 55.6483376, 12.4766175 55.6482587)",2,,,,,,,
2983016341,267037969,0,24560074,False,Kettegård Alle,tertiary,,12.363,"LINESTRING (12.4764887 55.6483376, 12.476332 55.648405)",2,,,,,,,
2983016342,281759156,0,24560074,False,Kettegård Alle,tertiary,,38.816,"LINESTRING (12.4751068 55.6483808, 12.4757096 55.6484593)",2,,,,,,,
2983016342,2983016339,0,24560074,False,Kettegård Alle,tertiary,,80.323,"LINESTRING (12.4751068 55.6483808, 12.4738594 55.6482184)",2,,,,,,,
2983016343,267037969,0,24560074,False,Kettegård Alle,tertiary,,6.008,"LINESTRING (12.4762463 55.6484291, 12.476332 55.648405)",2,,,,,,,
2983016343,267175012,0,24560074,False,Kettegård Alle,tertiary,,6.059,"LINESTRING (12.4762463 55.6484291, 12.4761597 55.6484532)",2,,,,,,,
2989259972,1788511956,0,420541544,False,Niels Juels Gade,primary,50,65.345,"LINESTRING (12.5867736 55.676644, 12.5864876 55.6772091)",,,O2,,,,,
2989259972,4393194752,0,420541544,False,Niels Juels Gade,primary,50,51.95,"LINESTRING (12.5867736 55.676644, 12.5870038 55.6761952)",,,O2,,,,,
3035052620,268690821,0,497246305,True,Store Kongensgade,primary,50,10.003,"LINESTRING (12.5853594 55.6815228, 12.58529 55.6814418)",3,,O2,,,,,
3085198333,4082226148,0,406113381,False,Margretheholmsvej,residential,50,10.079,"LINESTRING (12.6146448 55.6827395, 12.614802 55.6827205)",,,,,,,,
3085198334,4082226148,0,406113381,False,Margretheholmsvej,residential,50,5.154,"LINESTRING (12.6148824 55.6827108, 12.614802 55.6827205)",,,,,,,,
3085198334,3090168566,0,406113381,False,Margretheholmsvej,residential,50,6.12,"LINESTRING (12.6148824 55.6827108, 12.6149798 55.6827145)",,,,,,,,
3085198352,3090168566,0,406113381,False,Margretheholmsvej,residential,50,6.996,"LINESTRING (12.6150815 55.6827404, 12.6149798 55.6827145)",,,,,,,,
3085198352,3085198353,0,406113381,False,Margretheholmsvej,residential,50,8.569,"LINESTRING (12.6150815 55.6827404, 12.615169 55.6827996)",,,,,,,,
3085198353,3085198352,0,406113381,False,Margretheholmsvej,residential,50,8.569,"LINESTRING (12.615169 55.6827996, 12.6150815 55.6827404)",,,,,,,,
3085198353,5477029929,0,406113381,False,Margretheholmsvej,residential,50,14.936,"LINESTRING (12.615169 55.6827996, 12.6152631 55.682923)",,,,,,,,
3085198354,5477029929,0,406113381,False,Margretheholmsvej,residential,50,32.314,"LINESTRING (12.6154666 55.68319, 12.6152631 55.682923)",,,,,,,,
3090168566,3085198334,0,406113381,False,Margretheholmsvej,residential,50,6.12,"LINESTRING (12.6149798 55.6827145, 12.6148824 55.6827108)",,,,,,,,
3090168566,3085198352,0,406113381,False,Margretheholmsvej,residential,50,6.996,"LINESTRING (12.6149798 55.6827145, 12.6150815 55.6827404)",,,,,,,,
3090168574,1885386514,0,3475063,False,Kongebrovej,tertiary,50,5.725,"LINESTRING (12.6100213 55.683406, 12.6099927 55.6834549)",,,,,,,,
3090168574,17207427,0,3475063,False,Kongebrovej,tertiary,50,5.149,"LINESTRING (12.6100213 55.683406, 12.6100815 55.6833745)",,,,,,,,
3090168576,3090168577,0,3475063,False,Kongebrovej,tertiary,50,8.867,"LINESTRING (12.6099368 55.6837884, 12.60991 55.6838667)",,,,,,,,
3090168576,1885386514,0,3475063,False,Kongebrovej,tertiary,50,37.249,"LINESTRING (12.6099368 55.6837884, 12.6099927 55.6834549)",,,,,,,,
3090168577,17207442,0,3475063,False,Kongebrovej,tertiary,50,6.555,"LINESTRING (12.60991 55.6838667, 12.6098446 55.6839127)",,,,,,,,
3090168577,3090168576,0,3475063,False,Kongebrovej,tertiary,50,8.867,"LINESTRING (12.60991 55.6838667, 12.6099368 55.6837884)",,,,,,,,
3090168578,3090168579,0,162074188,False,Kongebrovej,tertiary,50,6.052,"LINESTRING (12.609761 55.6839403, 12.6096704 55.6839591)",,,,,,,,
3090168578,17207442,0,162074188,False,Kongebrovej,tertiary,50,6.073,"LINESTRING (12.609761 55.6839403, 12.6098446 55.6839127)",,,,,,,,
3090168579,17207445,0,162074188,False,Kongebrovej,tertiary,50,60.473,"LINESTRING (12.6096704 55.6839591, 12.6087132 55.6840267)",,,,,,,,
3090168579,3090168578,0,162074188,False,Kongebrovej,tertiary,50,6.052,"LINESTRING (12.6096704 55.6839591, 12.609761 55.6839403)",,,,,,,,
3090168601,5959709837,0,162074187,False,Forlandet,tertiary,50,10.313,"LINESTRING (12.6131878 55.6844707, 12.6131369 55.6845589)",2,,,,,,,
3090168601,17207423,0,162074187,False,Forlandet,tertiary,50,13.933,"LINESTRING (12.6131878 55.6844707, 12.6132329 55.684348)",2,,,,,,,
3090510084,333065679,0,196276852,False,Englandsvej,tertiary,50,25.545,"LINESTRING (12.5994637 55.6395712, 12.5993906 55.6397972)",,,,,,,,
3090510084,2632159324,0,196276852,False,Englandsvej,tertiary,50,5.266,"LINESTRING (12.5994637 55.6395712, 12.5994805 55.6395248)",,,,,,,,
3160221996,1439782434,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,3.395,"LINESTRING (12.601963 55.6780064, 12.601958 55.677976)",2,,,,,,,
3160221996,1439782452,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,4.021,"LINESTRING (12.601963 55.6780064, 12.601969 55.6780424)",2,,,,,,,
3180508894,1571216724,0,118339088,True,,residential,,2.784,"LINESTRING (12.5207127 55.6954263, 12.5207322 55.6954038)",,,,,roundabout,,,
3180509095,279319330,0,167958978,False,Primulavej,tertiary,50,30.812,"LINESTRING (12.5050525 55.6959031, 12.5045611 55.6959122)",2,,,,,,,
3180509095,8084987,0,167958978,False,Primulavej,tertiary,50,29.01,"LINESTRING (12.5050525 55.6959031, 12.5055152 55.6959112)",2,,,,,,,
