u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,lanes,ref,junction
3901309438,3901309439,0,7361522,Amsteldijk Zuid,tertiary,30,False,18.627,"LINESTRING (4.8904338 52.2935142, 4.890474 52.2936799)",,,,,,
3901309438,46052676,0,7361522,Amsteldijk Zuid,tertiary,30,False,11.899,"LINESTRING (4.8904338 52.2935142, 4.8904204 52.2934075)",,,,,,
3901309439,46054089,0,7361522,Amsteldijk Zuid,tertiary,30,False,15.59,"LINESTRING (4.890474 52.2936799, 4.8905242 52.2938167)",,,,,,
3901309439,3901309438,0,7361522,Amsteldijk Zuid,tertiary,30,False,18.627,"LINESTRING (4.890474 52.2936799, 4.8904338 52.2935142)",,,,,,
3901309440,46062074,0,134160215,Amsteldijk Zuid,tertiary,30,False,46.718,"LINESTRING (4.8918251 52.2951738, 4.8924347 52.2953675)",,,,,,
3901309440,46060745,0,134160215,Amsteldijk Zuid,tertiary,30,False,9.979,"LINESTRING (4.8918251 52.2951738, 4.8916998 52.2951271)",,,,,,
3901309441,46062842,0,160265388,Amsteldijk Zuid,unclassified,30,False,19.928,"LINESTRING (4.8931494 52.2955627, 4.893435 52.2956028)",,,,,,
3901309441,297723331,0,160265388,Amsteldijk Zuid,unclassified,30,False,10.416,"LINESTRING (4.8931494 52.2955627, 4.8929975 52.2955507)",,,,,,
3901309442,297723332,0,160265388,Amsteldijk Zuid,unclassified,30,False,15.461,"LINESTRING (4.8937681 52.2956253, 4.8939954 52.2956284)",,,,,,
3901309442,46062842,0,160265388,Amsteldijk Zuid,unclassified,30,False,22.79,"LINESTRING (4.8937681 52.2956253, 4.893435 52.2956028)",,,,,,
3901309443,1489877393,0,135694414,Amsteldijk Zuid,unclassified,30,True,31.181,"LINESTRING (4.8959297 52.2956355, 4.8954727 52.2956128)",,,,,,
3901309444,1489877396,0,135694414,Amsteldijk Zuid,unclassified,30,True,48.488,"LINESTRING (4.8972963 52.2957495, 4.8965895 52.2956921)",,,,,,
3901928018,6796587470,0,7050371,Paalbergweg,unclassified,,False,45.217,"LINESTRING (4.9542316 52.300144, 4.9539358 52.3005082)",,,,,,
3901928018,3146072217,0,7050371,Paalbergweg,unclassified,,False,9.425,"LINESTRING (4.9542316 52.300144, 4.9543034 52.3000715)",,,,,,
3909607097,46341077,0,7389993,Lijnderdijk,tertiary,50,False,43.298,"LINESTRING (4.7554257 52.3615704, 4.75532 52.3611864)",,,,,,
3909607097,1753159299,0,387714957,Lijnderdijk,tertiary,60,False,17.341,"LINESTRING (4.7554257 52.3615704, 4.755468 52.3617242)",,,,,,
3912574953,46588287,0,6594628,Zuideinde,tertiary,30,False,19.589,"LINESTRING (4.9132648 52.4287197, 4.9133791 52.4288815)",,,,,,
3912574953,46587288,0,6594628,Zuideinde,tertiary,30,False,24.782,"LINESTRING (4.9132648 52.4287197, 4.9131132 52.4285169)",,,,,,
3912575194,5952647537,0,6595387,Dorpsstraat,tertiary,30,False,16.277,"LINESTRING (4.9140058 52.4309452, 4.9139795 52.4307997)",,,,,,
3938465869,46118171,0,159407447,Driemondweg,unclassified,80,False,55.046,"LINESTRING (5.0031016 52.3080737, 5.00269 52.3085)",,6.00,,,,
3938465869,3437591660,0,159407447,Driemondweg,unclassified,80,False,8.034,"LINESTRING (5.0031016 52.3080737, 5.0031558 52.3080095)",,6.00,,,,
3938465872,46119564,0,159407447,Driemondweg,unclassified,80,False,5.848,"LINESTRING (5.002441 52.3087823, 5.0024002 52.3088286)",,6.00,,,,
3938465872,3938465880,0,159407447,Driemondweg,unclassified,80,False,30.115,"LINESTRING (5.002441 52.3087823, 5.0026512 52.3085439)",,6.00,,,,
3938465880,3938465872,0,159407447,Driemondweg,unclassified,80,False,30.115,"LINESTRING (5.0026512 52.3085439, 5.002441 52.3087823)",,6.00,,,,
3938465880,46118171,0,159407447,Driemondweg,unclassified,80,False,5.549,"LINESTRING (5.0026512 52.3085439, 5.00269 52.3085)",,6.00,,,,
3939863308,4076714921,0,7370857,Kade West,service,15,False,95.64,"LINESTRING (4.9145037 52.373357, 4.9140019 52.3741607)",,,,,,
3939863308,3939863316,0,7370857,Kade West,service,15,False,103.498,"LINESTRING (4.9145037 52.373357, 4.9159206 52.3737006)",,,,,,
3939863316,3939863308,0,7370857,Kade West,service,15,False,103.498,"LINESTRING (4.9159206 52.3737006, 4.9145037 52.373357)",,,,,,
3952298265,46430538,0,436193309,Oranje Nassaustraat,secondary,50,False,18.863,"LINESTRING (4.7533269 52.3808913, 4.753141 52.3807652)",,,,,N519,
3952800348,46436115,0,7389690,Zwanenburgerdijk,tertiary,50,False,10.71,"LINESTRING (4.7493428 52.3820141, 4.7492177 52.3820728)",,,,,,
3952800348,46434853,0,7389690,Zwanenburgerdijk,tertiary,50,False,40.866,"LINESTRING (4.7493428 52.3820141, 4.74982 52.38179)",,,,,,
3956340813,6076421454,0,7376737,Zuideinde,tertiary,,False,6.146,"LINESTRING (4.8911906 52.4219326, 4.8911448 52.4219803)",,,,,,
3956340813,536392511,0,7376737,Zuideinde,tertiary,,False,80.209,"LINESTRING (4.8911906 52.4219326, 4.8917932 52.4213119)",,,,,,
3958865871,5824403594,0,466535309,Weteringschans,unclassified,30,True,4.918,"LINESTRING (4.8864481 52.360883, 4.8865007 52.3609134)",,,,,,
3972289354,46057688,0,7361522,Amsteldijk Zuid,tertiary,30,False,9.346,"LINESTRING (4.8908094 52.2943817, 4.89085 52.294462)",,,,,,
3972289354,46054089,0,7361522,Amsteldijk Zuid,tertiary,30,False,65.751,"LINESTRING (4.8908094 52.2943817, 4.8905242 52.2938167)",,,,,,
4001112330,5809080993,0,614074332,Zuideinde,tertiary,50,False,6.003,"LINESTRING (4.9095865 52.4231739, 4.9096178 52.4232244)",,,,,,
4001112330,3845284674,0,614074332,Zuideinde,tertiary,50,False,3.947,"LINESTRING (4.9095865 52.4231739, 4.9095659 52.4231407)",,,,,,
4001112335,1480555832,0,462594346,Zuideinde,tertiary,30,False,8.388,"LINESTRING (4.9119616 52.4269931, 4.9120155 52.427061)",,,,,,
4001112335,3797432795,0,462594346,Zuideinde,tertiary,30,False,21.707,"LINESTRING (4.9119616 52.4269931, 4.9118231 52.4268171)",,,,,,
4001112339,4001112341,0,7376523,Zuideinde,tertiary,30,False,27.664,"LINESTRING (4.9121568 52.4272239, 4.9123531 52.427442)",,,,,,
4001112339,5809081076,0,7376523,Zuideinde,tertiary,30,False,3.808,"LINESTRING (4.9121568 52.4272239, 4.91213 52.4271938)",,,,,,
4001112341,5809081084,0,7376523,Zuideinde,tertiary,30,False,14.193,"LINESTRING (4.9123531 52.427442, 4.9124529 52.4275542)",,,,,,
4001112341,4001112339,0,7376523,Zuideinde,tertiary,30,False,27.664,"LINESTRING (4.9123531 52.427442, 4.9121568 52.4272239)",,,,,,
4001112343,5809081163,0,7376523,Zuideinde,tertiary,30,False,8.409,"LINESTRING (4.9128336 52.4281695, 4.9128882 52.4282374)",,,,,,
4001112343,5809081100,0,7376523,Zuideinde,tertiary,30,False,12.789,"LINESTRING (4.9128336 52.4281695, 4.9127683 52.4280616)",,,,,,
4001112350,5809081100,0,7376523,Zuideinde,tertiary,30,False,5.073,"LINESTRING (4.9127424 52.4280188, 4.9127683 52.4280616)",,,,,,
4001112350,5809081156,0,7376523,Zuideinde,tertiary,30,False,11.868,"LINESTRING (4.9127424 52.4280188, 4.9126868 52.4279176)",,,,,,
4003848691,46129793,0,7038243,Herensingel,secondary,50,False,28.563,"LINESTRING (5.0424763 52.3111295, 5.0421551 52.3112951)",,,,,,
4003848691,46128820,0,7038243,Herensingel,secondary,50,False,17.022,"LINESTRING (5.0424763 52.3111295, 5.0426582 52.3110243)",,,,,,
4019720309,45999994,0,7391665,Oosteinderweg,tertiary,50,False,8.121,"LINESTRING (4.7859668 52.2800733, 4.78607 52.28011)",,,,,,
4019720309,4019720314,0,7391665,Oosteinderweg,tertiary,50,False,49.397,"LINESTRING (4.7859668 52.2800733, 4.785339 52.2798501)",,,,,,
4019720314,4019720309,0,7391665,Oosteinderweg,tertiary,50,False,49.397,"LINESTRING (4.785339 52.2798501, 4.7859668 52.2800733)",,,,,,
4019720314,45997760,0,7391665,Oosteinderweg,tertiary,50,False,88.212,"LINESTRING (4.785339 52.2798501, 4.7842179 52.2794515)",,,,,,
4051766316,1772488656,0,219962296,Fokkerweg,unclassified,30,False,105.709,"LINESTRING (4.7788704 52.2847777, 4.7799169 52.2854805)",,,,,,
4051766316,1772488661,0,219962296,Fokkerweg,unclassified,30,False,60.911,"LINESTRING (4.7788704 52.2847777, 4.7782861 52.2843626)",,,,,,
4051766319,2277756757,0,219962296,Fokkerweg,unclassified,30,False,16.751,"LINESTRING (4.7818539 52.2868195, 4.7820122 52.2869349)",,,,,,
4051766319,1772488655,0,219962296,Fokkerweg,unclassified,30,False,154.86,"LINESTRING (4.7818539 52.2868195, 4.7803428 52.2857778)",,,,,,
4051766320,4051766321,0,402765562,Fokkerweg,unclassified,30,False,11.69,"LINESTRING (4.7822404 52.2871022, 4.7823549 52.2871806)",,,,,,
4051766320,2277756757,0,402765562,Fokkerweg,unclassified,30,False,24.228,"LINESTRING (4.7822404 52.2871022, 4.7820122 52.2869349)",,,,,,
4051766321,2277756768,0,402765562,Fokkerweg,unclassified,30,False,30.407,"LINESTRING (4.7823549 52.2871806, 4.7826951 52.287358)",,,,,,
4051766321,4051766320,0,402765562,Fokkerweg,unclassified,30,False,11.69,"LINESTRING (4.7823549 52.2871806, 4.7822404 52.2871022)",,,,,,
4058914301,46352191,0,7045603,Pontanusstraat,unclassified,,False,66.055,"LINESTRING (4.930507 52.3633076, 4.9304391 52.3639002)",,,,,,
4058914301,46349603,0,7045603,Pontanusstraat,unclassified,,False,3.188,"LINESTRING (4.930507 52.3633076, 4.9305103 52.363279)",,,,,,
4076714921,3939863308,0,7370857,Kade West,service,15,False,95.64,"LINESTRING (4.9140019 52.3741607, 4.9145037 52.373357)",,,,,,
4083231960,46107603,0,7048785,Driemondweg,unclassified,80,False,15.964,"LINESTRING (5.0040033 52.305826, 5.0040669 52.3059642)",,6.00,,,,
4083231960,46107035,0,7048785,Driemondweg,unclassified,80,False,6.991,"LINESTRING (5.0040033 52.305826, 5.0039369 52.305778)",,6.00,,,,
4098347674,4856154272,0,7042139,Statenjachtstraat,residential,30,False,39.627,"LINESTRING (4.9163209 52.4061743, 4.9158638 52.4063962)",,,,,,
4098347674,7124931862,0,7042139,Statenjachtstraat,residential,30,False,8.301,"LINESTRING (4.9163209 52.4061743, 4.9164194 52.40613)",,,,,,
4171313185,46289014,0,21521118,Ferdinand Bolstraat,secondary,50,True,11.969,"LINESTRING (4.8915252 52.3494333, 4.891537 52.3495407)",,,,1,,
4171313188,46289580,0,21521118,Ferdinand Bolstraat,secondary,50,True,10.948,"LINESTRING (4.891543 52.3495834, 4.8915568 52.3496815)",,,,1,,
4240171360,46032546,0,7361150,Amsteldijk Zuid,tertiary,60,False,109.052,"LINESTRING (4.8861182 52.2877794, 4.8866528 52.288704)",,,,,,
4240171360,46025787,0,7361150,Amsteldijk Zuid,tertiary,60,False,75.721,"LINESTRING (4.8861182 52.2877794, 4.885747 52.2871374)",,,,,,
4316688041,46030349,0,7363504,Groenelaan,tertiary,50,False,13.839,"LINESTRING (4.8690214 52.2880539, 4.8689597 52.2881725)",,,,,,
4316688041,46029779,0,7363504,Groenelaan,tertiary,50,False,2.976,"LINESTRING (4.8690214 52.2880539, 4.8690347 52.2880284)",,,,,,
4318525987,46082425,0,7361508,Amsteldijk Noord,tertiary,30,False,21.667,"LINESTRING (4.8980547 52.2996709, 4.8980986 52.2998639)",,,,,,
4318525987,46081008,0,7361508,Amsteldijk Noord,tertiary,30,False,13.649,"LINESTRING (4.8980547 52.2996709, 4.89802 52.29955)",,,,,,
4318526400,46081008,0,7361508,Amsteldijk Noord,tertiary,30,False,13.022,"LINESTRING (4.8980283 52.299433, 4.89802 52.29955)",,,,,,
4318526400,46079942,0,7361508,Amsteldijk Noord,tertiary,30,False,10.729,"LINESTRING (4.8980283 52.299433, 4.8980352 52.2993366)",,,,,,
4328435833,6958895775,0,7044017,Burgemeester Bickerstraat,tertiary,50,False,88.773,"LINESTRING (4.9616958 52.3402961, 4.9612812 52.339539)",,,,,,
4328435833,6345478875,0,7044017,Burgemeester Bickerstraat,tertiary,50,False,26.451,"LINESTRING (4.9616958 52.3402961, 4.9618173 52.3405221)",,,,,,
4328435841,6345478875,0,764408845,Burgemeester Bickerstraat,construction,50,False,51.501,"LINESTRING (4.9620545 52.340962, 4.9618173 52.3405221)",,,,,,
4328435841,5530139147,0,764408845,Burgemeester Bickerstraat,construction,50,False,28.765,"LINESTRING (4.9620545 52.340962, 4.9621875 52.3412076)",,,,,,
4331260097,46402002,0,7386714,De Savornin Lohmanstraat,tertiary,50,False,63.025,"LINESTRING (4.8058367 52.3748002, 4.80492 52.37489)",,,,,,
4331260097,46401716,0,7386714,De Savornin Lohmanstraat,tertiary,50,False,7.419,"LINESTRING (4.8058367 52.3748002, 4.8059446 52.3747896)",,,,,,
4331260099,46401716,0,7386710,De Savornin Lohmanstraat,tertiary,50,False,7.248,"LINESTRING (4.80605 52.3747792, 4.8059446 52.3747896)",,,,,,
4331260099,46401293,0,7386710,De Savornin Lohmanstraat,tertiary,50,False,21.458,"LINESTRING (4.80605 52.3747792, 4.8063621 52.3747486)",,,,,,
4359468383,46541430,0,7041773,Buikslotermeerdijk,unclassified,,False,9.199,"LINESTRING (4.9354424 52.4117709, 4.9355686 52.4118012)",,,,,,
4359468383,6893751393,0,7041773,Buikslotermeerdijk,unclassified,,False,12.483,"LINESTRING (4.9354424 52.4117709, 4.9352638 52.4117438)",,,,,,
4362146986,46076045,0,7038632,Mr.C. Kooimancentrum,tertiary,50,False,14.944,"LINESTRING (5.0416563 52.2983801, 5.0418725 52.2984042)",,,,,,
4362146986,46075552,0,7038632,Mr.C. Kooimancentrum,tertiary,50,False,23.892,"LINESTRING (5.0416563 52.2983801, 5.0413124 52.2983361)",,,,,,
4363722677,6910138138,0,438664859,Havenstraat,residential,30,False,2.104,"LINESTRING (4.8560708 52.3493593, 4.8560651 52.3493407)",,,yes,,,
4363722677,3899649712,0,438664859,Havenstraat,residential,30,False,2.506,"LINESTRING (4.8560708 52.3493593, 4.8560749 52.3493817)",,,yes,,,
4376580906,3146072217,0,7050371,Paalbergweg,unclassified,,False,49.916,"LINESTRING (4.9546617 52.2996797, 4.9543034 52.3000715)",,,,,,
4376580906,3146072221,0,7050371,Paalbergweg,unclassified,,False,51.485,"LINESTRING (4.9546617 52.2996797, 4.9550313 52.2992756)",,,,,,
4402376868,46148625,0,7050870,Anton de Komplein,unclassified,30,False,121.584,"LINESTRING (4.9566282 52.3158623, 4.9581839 52.3164019)",,,,,,
4427960891,6712444531,0,311909140,Raadhuisstraat,secondary,50,False,28.682,"LINESTRING (4.8879319 52.3733289, 4.8883489 52.3732874)",,,,4,,
4427960891,6841938974,0,311909140,Raadhuisstraat,secondary,50,False,18.435,"LINESTRING (4.8879319 52.3733289, 4.8876634 52.3733537)",,,,4,,
4447532269,46398434,0,447680095,,secondary,50,True,9.339,"LINESTRING (4.8750809 52.3740926, 4.875012 52.3741653)",,,,,,
4449763690,46269287,0,7374540,Stadionkade,residential,30,True,79.304,"LINESTRING (4.8751698 52.3448405, 4.8740044 52.3447984)",,,,,,
4449763714,46289809,0,186929830,Beethovenstraat,tertiary,50,True,62.915,"LINESTRING (4.8774656 52.3491773, 4.8779724 52.3496509)",,,,,,
4449763721,46284726,0,186929830,Beethovenstraat,tertiary,50,True,11.08,"LINESTRING (4.8772213 52.3482758, 4.8772412 52.3483747)",,,,,,
4450652656,5333544609,0,7377951,Haparandaweg,unclassified,,False,4.003,"LINESTRING (4.8735047 52.3947058, 4.873563 52.3947003)",,,,,,
4451809327,46173510,0,7361656,Amsteldijk,tertiary,30,False,7.772,"LINESTRING (4.8946284 52.3235366, 4.8946041 52.3236049)",,,,,,
4451809327,824619890,0,7361656,Amsteldijk,tertiary,30,False,11.504,"LINESTRING (4.8946284 52.3235366, 4.8946643 52.3234355)",,,,,,
4457852617,1976839543,0,186929830,Beethovenstraat,tertiary,50,True,7.505,"LINESTRING (4.8773559 52.3490571, 4.8774032 52.3491181)",,,,,,
4463346675,46149274,0,694450465,Graaf Florislaan,tertiary,50,False,7.471,"LINESTRING (4.8580405 52.3166019, 4.8581503 52.3165988)",,,,,,
4463346675,539508152,0,694450465,Graaf Florislaan,tertiary,50,False,28.837,"LINESTRING (4.8580405 52.3166019, 4.8576167 52.3166138)",,,,,,
4463945066,4856071980,0,449441759,Stentorstraat,tertiary,30,False,7.627,"LINESTRING (4.9048094 52.419636, 4.904904 52.4196731)",,,,,,
4463945066,4847859795,0,449441759,Stentorstraat,tertiary,30,False,40.514,"LINESTRING (4.9048094 52.419636, 4.9043745 52.4193862)",,,,,,
4463945067,46564500,0,449441759,Stentorstraat,tertiary,30,False,14.592,"LINESTRING (4.9050071 52.4196879, 4.9052215 52.419699)",,,,,,
4463945067,4856071980,0,449441759,Stentorstraat,tertiary,30,False,7.183,"LINESTRING (4.9050071 52.4196879, 4.904904 52.4196731)",,,,,,
4466484173,6815868875,0,371922280,Zuiderzeelaan,unclassified,30,False,62.724,"LINESTRING (4.9073528 52.4266574, 4.9082179 52.4264576)",,,,,,
4466484173,6982576039,0,371922280,Zuiderzeelaan,unclassified,30,False,3.799,"LINESTRING (4.9073528 52.4266574, 4.9073004 52.4266695)",,,,,,
4466484183,1041143329,0,89819608,Zuideinde,tertiary,50,True,3.485,"LINESTRING (4.9087271 52.4220289, 4.9087107 52.4219992)",,,,,,
4466484183,5809080970,0,614074332,Zuideinde,tertiary,50,False,7.949,"LINESTRING (4.9087271 52.4220289, 4.9087803 52.4220926)",,,,,,
4466485671,4466485673,0,89819616,Burgemeester Postweg,unclassified,30,False,34.011,"LINESTRING (4.9094512 52.4261648, 4.9096803 52.4264369)",,,,,,
4466485671,6815868875,0,371922280,Zuiderzeelaan,unclassified,30,False,89.738,"LINESTRING (4.9094512 52.4261648, 4.9082179 52.4264576)",,,,,,
4466485673,3754657251,0,89819616,Burgemeester Postweg,unclassified,30,False,9.703,"LINESTRING (4.9096803 52.4264369, 4.9097438 52.4265151)",,,,,,
4466485673,4466485671,0,89819616,Burgemeester Postweg,unclassified,30,False,34.011,"LINESTRING (4.9096803 52.4264369, 4.9094512 52.4261648)",,,,,,
4516017648,6867773565,0,7376328,Landsmeerderdijk,unclassified,,False,19.771,"LINESTRING (4.9060666 52.4103904, 4.9063029 52.4102863)",,,,,,
4516017648,46538641,0,7376336,Landsmeerderdijk,unclassified,30,False,43.588,"LINESTRING (4.9060666 52.4103904, 4.9055634 52.4106342)",,,,,,
4525002395,3781170113,0,374740496,Plantage Kerklaan,unclassified,50,True,0.568,"LINESTRING (4.9118607 52.366484, 4.9118677 52.3664868)",,,,,,
4527083771,3344231742,0,7365791,Laan Rozenburg,tertiary,30,False,7.851,"LINESTRING (4.8609474 52.3165367, 4.8608319 52.3165368)",,,,,,
4527083771,46149035,0,7365791,Laan Rozenburg,tertiary,30,False,5.448,"LINESTRING (4.8609474 52.3165367, 4.8610275 52.316535)",,,,,,
4546369303,4958863835,0,443335462,Hobbemakade,secondary,50,False,6.682,"LINESTRING (4.8859752 52.3516559, 4.8859849 52.3517157)",,,,,S108,
4546369303,46297765,0,443335462,Hobbemakade,secondary,50,False,24.759,"LINESTRING (4.8859752 52.3516559, 4.8859545 52.3514336)",,,,,S108,
4548579982,4548581002,0,186934780,Beethovenstraat,tertiary,50,True,15.097,"LINESTRING (4.8786853 52.3506058, 4.8786175 52.3504765)",,,,,,
4548581002,301220163,0,186934780,Beethovenstraat,tertiary,50,True,10.823,"LINESTRING (4.8786175 52.3504765, 4.8785689 52.3503838)",,,,,,
4548581021,1976839563,0,186929830,Beethovenstraat,tertiary,50,True,10.012,"LINESTRING (4.8788553 52.3505838, 4.878901 52.3506694)",,,,,,
4549582877,46387895,0,121378284,Osdorperweg,unclassified,30,False,47.51,"LINESTRING (4.7759264 52.3716365, 4.7754214 52.3719323)",,,,,,
4549582877,2621617441,0,121378284,Osdorperweg,unclassified,30,False,5.311,"LINESTRING (4.7759264 52.3716365, 4.7759828 52.3716034)",,,,,,
4549851170,46308915,0,7387515,Akerdijk,tertiary,50,False,82.209,"LINESTRING (4.7604382 52.353693, 4.759422 52.3540947)",,,,,,
4549851170,46302831,0,7387515,Akerdijk,tertiary,50,False,207.501,"LINESTRING (4.7604382 52.353693, 4.7629947 52.3526712)",,,,,,
4552249004,3037072888,0,7378580,Frederik Hendrikplantsoen,tertiary,50,True,2.131,"LINESTRING (4.8752141 52.3790386, 4.8751834 52.3790346)",,,,2,,
4559191135,46452273,0,7389688,Zwanenburgerdijk,tertiary,50,False,32.725,"LINESTRING (4.7342675 52.3856676, 4.7337967 52.3857312)",,,,,,
4559191135,46451745,0,7389688,Zwanenburgerdijk,tertiary,50,False,43.569,"LINESTRING (4.7342675 52.3856676, 4.7348876 52.3855662)",,,,,,
4559191412,46454661,0,7389625,Weerenweg,tertiary,50,False,2.905,"LINESTRING (4.7339816 52.3861607, 4.7339923 52.386186)",,,,,,
4559191412,1069544647,0,92109755,Weerenweg,tertiary,50,False,42.228,"LINESTRING (4.7339816 52.3861607, 4.7338204 52.3857939)",yes,,,,,
4567141629,632498913,0,461172257,Adriaan Loosjesstraat,tertiary,30,False,1.883,"LINESTRING (4.8983978 52.4196694, 4.8983701 52.4196706)",,,,,,
4567141629,4847867655,0,492813657,Adriaan Loosjesstraat,tertiary,30,False,6.672,"LINESTRING (4.8983978 52.4196694, 4.8984961 52.419667)",yes,,,,,
4567141630,4847867655,0,7376749,Stentorstraat,tertiary,30,False,8.893,"LINESTRING (4.8986272 52.419665, 4.8984961 52.419667)",yes,,,,,
4567141630,5421106032,0,461172258,Stentorstraat,tertiary,30,False,7.654,"LINESTRING (4.8986272 52.419665, 4.8987399 52.4196613)",,,,,,
4582142977,46336659,0,7370378,,unclassified,30,False,13.344,"LINESTRING (4.9069512 52.3601759, 4.9068903 52.36029)",,,,,,
4582142977,46335977,0,462887008,Huddekade,unclassified,30,False,3.871,"LINESTRING (4.9069512 52.3601759, 4.9069497 52.3601411)",,,,,,
4582142986,46334402,0,462887008,Huddekade,unclassified,30,False,35.817,"LINESTRING (4.9069097 52.3601081, 4.9065667 52.3598634)",,,,,,
4582142986,46335977,0,462887008,Huddekade,unclassified,30,False,4.565,"LINESTRING (4.9069097 52.3601081, 4.9069497 52.3601411)",,,,,,
4597083630,46286504,0,7374715,Gerrit van der Veenstraat,tertiary,30,False,60.38,"LINESTRING (4.8701649 52.3487909, 4.8710522 52.3488239)",,,,,,
4597083630,46286294,0,7374715,Gerrit van der Veenstraat,tertiary,30,False,19.87,"LINESTRING (4.8701649 52.3487909, 4.8698729 52.3487801)",,,,,,
4598955204,4598955219,0,542265261,Wilhelminaplantsoen,tertiary,50,False,3.98,"LINESTRING (4.9574304 52.34181, 4.957372 52.3418128)",,,,,,
4598955204,5530247420,0,542265261,Wilhelminaplantsoen,tertiary,50,False,104.864,"LINESTRING (4.9574304 52.34181, 4.9589713 52.3417543)",,,,,,
4598955219,5530338236,0,542265261,Wilhelminaplantsoen,tertiary,50,False,6.428,"LINESTRING (4.957372 52.3418128, 4.9572775 52.3418157)",,,,,,
4598955219,4598955204,0,542265261,Wilhelminaplantsoen,tertiary,50,False,3.98,"LINESTRING (4.957372 52.3418128, 4.9574304 52.34181)",,,,,,
4611724853,4611724854,0,466364889,Weteringschans,unclassified,30,True,9.279,"LINESTRING (4.8866492 52.3610553, 4.8867034 52.3611319)",,,,,,
4611724854,4611724855,0,466364889,Weteringschans,unclassified,30,True,2.858,"LINESTRING (4.8867034 52.3611319, 4.8867193 52.3611557)",,,,,,
4611724855,4611724856,0,466364889,Weteringschans,unclassified,30,True,5.308,"LINESTRING (4.8867193 52.3611557, 4.8867496 52.3611997)",,,,,,
4611724856,5824403604,0,498547866,Weteringschans,unclassified,30,True,3.556,"LINESTRING (4.8867496 52.3611997, 4.8867673 52.3612298)",,,,,,
4614444589,4614444590,0,7038215,M. Nijhoffstraat,secondary,50,False,28.384,"LINESTRING (5.0390846 52.3122117, 5.0387044 52.3123172)",,,,,,
4614444589,46132608,0,7038215,M. Nijhoffstraat,secondary,50,False,44.654,"LINESTRING (5.0390846 52.3122117, 5.0396819 52.3120446)",,,,,,
4614444590,3280333128,0,7038215,M. Nijhoffstraat,secondary,50,False,10.697,"LINESTRING (5.0387044 52.3123172, 5.0385602 52.3123557)",,,,,,
4614444590,4614444589,0,7038215,M. Nijhoffstraat,secondary,50,False,28.384,"LINESTRING (5.0387044 52.3123172, 5.0390846 52.3122117)",,,,,,
4620947748,46566473,0,117940656,Zuideinde,tertiary,50,False,44.74,"LINESTRING (4.8929291 52.4201039, 4.8925776 52.4204444)",,,,,,
4620947748,1327546516,0,117940656,Zuideinde,tertiary,50,False,21.224,"LINESTRING (4.8929291 52.4201039, 4.8930959 52.4199424)",,,,,,
4621705693,4621705694,0,7377951,Haparandaweg,unclassified,,False,13.257,"LINESTRING (4.8742154 52.3946401, 4.8740219 52.3946566)",,,,,,
4621705693,5382829082,0,7377951,Haparandaweg,unclassified,,False,23.328,"LINESTRING (4.8742154 52.3946401, 4.8745559 52.3946111)",,,,,,
4621705694,5333544609,0,7377951,Haparandaweg,unclassified,,False,31.515,"LINESTRING (4.8740219 52.3946566, 4.873563 52.3947003)",,,,,,
4621705694,4621705693,0,7377951,Haparandaweg,unclassified,,False,13.257,"LINESTRING (4.8740219 52.3946566, 4.8742154 52.3946401)",,,,,,
4621843832,1342194267,0,120514957,Louis Davidsstraat,tertiary,50,False,26.214,"LINESTRING (4.8100053 52.3530324, 4.8098865 52.3532567)",,,,,,
4621843832,5654516270,0,120514957,Louis Davidsstraat,tertiary,50,False,66.35,"LINESTRING (4.8100053 52.3530324, 4.8103156 52.3524666)",,,,,,
4621843976,46122524,0,7038231,Casparuslaan,secondary,50,False,20.916,"LINESTRING (5.0352018 52.3092853, 5.0351175 52.3094662)",,,,,,
4621843976,2890133207,0,7038231,Casparuslaan,secondary,50,False,27.147,"LINESTRING (5.0352018 52.3092853, 5.0353112 52.3090505)",,,,,,
4621843977,46110669,0,7038214,Prinses Irenelaan,secondary,50,False,9.752,"LINESTRING (5.0356932 52.306582, 5.0356727 52.3066688)",,,,,,
4621843977,1844305485,0,7038214,Prinses Irenelaan,secondary,50,False,10.91,"LINESTRING (5.0356932 52.306582, 5.0357184 52.3064851)",,,,,,
4622218801,46314954,0,7384323,Pieter Calandlaan,tertiary,50,False,61.607,"LINESTRING (4.815327 52.3551704, 4.8161891 52.3553428)",,,,,,
4622218801,46312855,0,7384323,Pieter Calandlaan,tertiary,50,False,110.212,"LINESTRING (4.815327 52.3551704, 4.8137848 52.3548619)",,,,,,
4622219409,4622219410,0,270854054,Waalstraat,residential,30,False,10.242,"LINESTRING (4.9018289 52.3409042, 4.901839 52.3409961)",,,,,,
4622219409,2094064396,0,270854054,Waalstraat,residential,30,False,12.66,"LINESTRING (4.9018289 52.3409042, 4.9018164 52.3407906)",,,,,,
4622219410,46252336,0,270854054,Waalstraat,residential,30,False,21.074,"LINESTRING (4.901839 52.3409961, 4.9018597 52.3411852)",,,,,,
4622219410,4622219409,0,270854054,Waalstraat,residential,30,False,10.242,"LINESTRING (4.901839 52.3409961, 4.9018289 52.3409042)",,,,,,
4623149784,46401212,0,7386710,De Savornin Lohmanstraat,tertiary,50,False,7.721,"LINESTRING (4.807104 52.3746759, 4.8069917 52.3746869)",,,,,,
