u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,tunnel,service,access,width,ref,junction,area
2150892347,2150892349,0,34362851,,,service,10,False,50.523,"LINESTRING (12.531716 41.9055204, 12.5323182 41.9055951)",,,alley,,,,,
2150892347,2150892344,0,34362851,,,service,10,False,47.864,"LINESTRING (12.531716 41.9055204, 12.5311475 41.9054412)",,,alley,,,,,
2150892347,2150892344,1,34362858,,,service,10,False,47.864,"LINESTRING (12.531716 41.9055204, 12.5311475 41.9054412)",,,alley,,,,,
2150892347,2150892333,0,34362857,,,service,10,False,72.941,"LINESTRING (12.531716 41.9055204, 12.5318451 41.9048715)",,,alley,,,,,
2150892347,2150892333,1,34362858,,,service,10,False,72.941,"LINESTRING (12.531716 41.9055204, 12.5318451 41.9048715)",,,alley,,,,,
2150892347,5550861185,0,34362857,,,service,10,False,114.395,"LINESTRING (12.531716 41.9055204, 12.5315696 41.9061353, 12.5314803 41.9065341)",,,alley,,,,,
2150892349,2150892347,0,34362851,,,service,10,False,50.523,"LINESTRING (12.5323182 41.9055951, 12.531716 41.9055204)",,,alley,,,,,
2150892360,394259898,0,34362856,,,service,10,False,88.379,"LINESTRING (12.5298779 41.9062509, 12.5309105 41.9064537)",,,alley,,,,,
2150892360,2150892363,0,34362848,,,service,10,False,46.415,"LINESTRING (12.5298779 41.9062509, 12.5297831 41.9065641, 12.5297528 41.9066578)",,,alley,,,,,
2150892360,2150892340,0,34362848,,,service,10,False,117.107,"LINESTRING (12.5298779 41.9062509, 12.5299943 41.9058505, 12.5302087 41.9052271)",,,alley,,,,,
2150892360,394260080,0,"[34362856, 34362855]",,,service,10,False,48.082,"LINESTRING (12.5298779 41.9062509, 12.5293517 41.9061506, 12.529315 41.9061574)",,,alley,,,,,
2150892363,2150892360,0,34362848,,,service,10,False,46.415,"LINESTRING (12.5297528 41.9066578, 12.5297831 41.9065641, 12.5298779 41.9062509)",,,alley,,,,,
2150892363,5600856207,0,367010405,,,service,10,False,78.368,"LINESTRING (12.5297528 41.9066578, 12.5297705 41.9066752, 12.5297949 41.9066923, 12.5298207 41.9067037, 12.5306245 41.9069187)",,,alley,,,,,
2150892363,394260080,0,579700071,,,service,10,False,66.42699999999999,"LINESTRING (12.5297528 41.9066578, 12.5297061 41.9066139, 12.5294319 41.9062939, 12.529315 41.9061574)",,,alley,,,,,
2152458938,279611477,0,"[681970153, 681970155]",2,"['Via della Sagrestia', 'Via Tunica']",living_street,30,False,38.261,"LINESTRING (12.4548118 41.9014707, 12.4550939 41.9014747, 12.4551776 41.9014759, 12.4552738 41.901481)",,,,permit,,,,
2152922283,2152922284,0,200307283,2,Piazza in Piscinula,residential,30,False,7.197,"LINESTRING (12.4763703 41.8892457, 12.4764172 41.8893002)",,,,,,,,
2152922283,305314107,0,"[27806656, 200307285]",1,"['Via in Piscinula', 'Piazza in Piscinula']",residential,30,True,129.348,"LINESTRING (12.4763703 41.8892457, 12.4769726 41.8890802, 12.4770669 41.8888927, 12.4770571 41.8887995, 12.476831 41.8884459)",,,,,,,,
2152922284,2152922283,0,200307283,2,Piazza in Piscinula,residential,30,False,7.197,"LINESTRING (12.4764172 41.8893002, 12.4763703 41.8892457)",,,,,,,,
2152922284,32649915,0,33684471,1,Via della Lungaretta,residential,30,True,42.11,"LINESTRING (12.4764172 41.8893002, 12.4762664 41.889315, 12.4761111 41.8893281, 12.4759117 41.8893139)",,,,,,,,
2152922284,305300324,0,190525535,1,Piazza della Gensola,residential,30,True,15.809999999999999,"LINESTRING (12.4764172 41.8893002, 12.4764547 41.8893536, 12.4765002 41.8894282)",,,,,,,,
2194164155,308582376,0,"[209185954, 681584788]",,Via di Cornazzano,track,30,False,1582.2169999999999,"LINESTRING (12.2859712 42.0141681, 12.2858323 42.0153249, 12.2858648 42.0157793, 12.2859884 42.0162432, 12.2859494 42.0165139, 12.2857022 42.0168571, 12.2854615 42.0171664, 12.2852078 42.0174274, 12.284876 42.0176352, 12.2844271 42.017872, 12.2829977 42.0190093, 12.2829936 42.0194378, 12.2829335 42.0198542, 12.2829442 42.0201492, 12.283117 42.0206413, 12.2831331 42.0209721, 12.2832189 42.0217851, 12.2833734 42.0226399, 12.2835933 42.0232098, 12.2838143 42.0242598, 12.2839806 42.0247341, 12.2844677 42.0259594, 12.2845049 42.0260609, 12.2850431 42.0273223)",,,,,,,,
2196574258,2196574272,0,209438404,,,service,30,False,519.508,"LINESTRING (12.2469793 41.7365808, 12.2470704 41.7365738, 12.2471659 41.7365631, 12.247295 41.7365468, 12.2474135 41.7365286, 12.2477681 41.7364632, 12.2492643 41.7361871, 12.249755 41.7360978, 12.2501144 41.7360586, 12.2503714 41.7360447, 12.2506657 41.7360522, 12.250828 41.7360712, 12.2512812 41.7361343, 12.251709 41.7362377, 12.2520252 41.7363172, 12.2520703 41.7363462, 12.2522896 41.7368223, 12.2522911 41.7369077, 12.2522983 41.7370165, 12.2523203 41.7370821)",,,,private,,,,
2196574271,2196574568,0,209438405,,,service,30,False,725.288,"LINESTRING (12.2442539 41.7370749, 12.2441664 41.7370883, 12.2437819 41.7371759, 12.2427828 41.7374349, 12.2423686 41.7375454, 12.2422435 41.7375862, 12.2420127 41.7377045, 12.241914 41.7377518, 12.2417765 41.737861, 12.2416637 41.7379793, 12.2415862 41.7380674, 12.2408091 41.739243, 12.2400495 41.7390287, 12.240009 41.7390313, 12.2399843 41.7390458, 12.2397024 41.7395954, 12.2397041 41.739627, 12.241482 41.7401382, 12.2417706 41.7400652)",,,,no,,,,
2196574276,2196574276,0,209438447,,,service,20,True,42.764,"LINESTRING (12.2525396 41.7371527, 12.2525779 41.737167, 12.2526104 41.7372033, 12.2526144 41.7372487, 12.2525701 41.7372924, 12.2525374 41.7373123, 12.2525136 41.7372724, 12.2524913 41.7372171, 12.2525005 41.7371876, 12.2525396 41.7371527)",,,emergency_access,permissive,,,,
2196574277,2196574272,0,209438404,,,service,30,False,9.411,"LINESTRING (12.2523549 41.7371627, 12.2523203 41.7370821)",,,,private,,,,
2196574277,2196574276,0,209438447,,,service,20,True,16.230999999999998,"LINESTRING (12.2523549 41.7371627, 12.252422 41.7371456, 12.2524922 41.7371349, 12.2525396 41.7371527)",,,emergency_access,permissive,,,,
2196574553,2196574277,0,209438447,,,service,20,True,915.06,"LINESTRING (12.2419199 41.7398258, 12.2427206 41.7396215, 12.2431916 41.7395012, 12.2441328 41.7392611, 12.2445995 41.739142, 12.2448842 41.7390693, 12.2449533 41.7390516, 12.2452411 41.7389782, 12.2460505 41.7387716, 12.2468608 41.7385649, 12.247674 41.7383573, 12.2479553 41.7382855, 12.2480253 41.7382677, 12.2483122 41.7381944, 12.2487789 41.7380753, 12.2492518 41.7379546, 12.2494087 41.7379146, 12.2499781 41.7377693, 12.2504919 41.7376381, 12.2512576 41.7374427, 12.252022 41.7372477, 12.2523549 41.7371627)",,,emergency_access,permissive,,,,
2196574568,2196574271,0,209438405,,,service,30,False,725.2879999999999,"LINESTRING (12.2417706 41.7400652, 12.241482 41.7401382, 12.2397041 41.739627, 12.2397024 41.7395954, 12.2399843 41.7390458, 12.240009 41.7390313, 12.2400495 41.7390287, 12.2408091 41.739243, 12.2415862 41.7380674, 12.2416637 41.7379793, 12.2417765 41.737861, 12.241914 41.7377518, 12.2420127 41.7377045, 12.2422435 41.7375862, 12.2423686 41.7375454, 12.2427828 41.7374349, 12.2437819 41.7371759, 12.2441664 41.7370883, 12.2442539 41.7370749)",,,,no,,,,
2218653098,2378825601,0,229262193,,,service,20,False,17.931,"LINESTRING (12.3350903 42.0810686, 12.3353033 42.0810368)",,,,,,,,
2218653098,2218653113,0,229262194,,,service,20,False,39.945,"LINESTRING (12.3350903 42.0810686, 12.3349575 42.0810865, 12.3348945 42.0808317)",,,,,,,,
2218653098,2218653101,0,229262195,,,service,20,False,48.592,"LINESTRING (12.3350903 42.0810686, 12.3351225 42.0812174, 12.3351285 42.0812288, 12.3351372 42.0812393, 12.3351486 42.0812476, 12.3351627 42.081255, 12.3352342 42.081282, 12.3352606 42.0812936, 12.3352727 42.0812999, 12.3352841 42.0813097, 12.3352902 42.0813227, 12.3353068 42.0814391)",,,,,,,,
2218653101,2218653098,0,229262195,,,service,20,False,48.592,"LINESTRING (12.3353068 42.0814391, 12.3352902 42.0813227, 12.3352841 42.0813097, 12.3352727 42.0812999, 12.3352606 42.0812936, 12.3352342 42.081282, 12.3351627 42.081255, 12.3351486 42.0812476, 12.3351372 42.0812393, 12.3351285 42.0812288, 12.3351225 42.0812174, 12.3350903 42.0810686)",,,,,,,,
2218653113,2218653098,0,229262194,,,service,20,False,39.945,"LINESTRING (12.3348945 42.0808317, 12.3349575 42.0810865, 12.3350903 42.0810686)",,,,,,,,
2218654714,1201885506,0,229262200,,Via Angelo Parrilla,residential,30,False,11.176,"LINESTRING (12.3353416 42.0809296, 12.3353657 42.0810285)",,,,,,,,
2222734777,2378825601,0,211941195,,,service,20,False,26.728,"LINESTRING (12.3352485 42.0807999, 12.3353033 42.0810368)",,,,,,,,
2265009171,265767605,0,223846596,2,Lungotevere Vittorio Gassman,tertiary,30,False,106.41499999999999,"LINESTRING (12.4735153 41.8674108, 12.4734437 41.8675123, 12.472995 41.8680638, 12.4729482 41.8681438, 12.4728964 41.8682471)",,,,,,,,
2294186278,2294186274,0,220291070,2,Via Ulrico Hoepli,tertiary,30,True,46.303,"LINESTRING (12.379211 41.9156629, 12.3792008 41.915579, 12.3791768 41.9154697, 12.3793249 41.9155441, 12.3794225 41.9155946)",,,,,,,,
2294778424,2294778441,0,220348291,,,service,20,False,116.71600000000001,"LINESTRING (12.494748 41.8627014, 12.4947119 41.8634428, 12.4946806 41.8635991, 12.4945939 41.8637342)",,,driveway,permissive,,,,
2294778441,2294778424,0,220348291,,,service,20,False,116.716,"LINESTRING (12.4945939 41.8637342, 12.4946806 41.8635991, 12.4947119 41.8634428, 12.494748 41.8627014)",,,driveway,permissive,,,,
2297113925,298309172,0,168077274,,Via Salvatore Scoca,residential,30,False,264.777,"LINESTRING (12.5284571 41.9610716, 12.5284375 41.9610566, 12.5283987 41.9610267, 12.5282655 41.9609441, 12.5279895 41.9608248, 12.5278676 41.9608061, 12.5276881 41.9608083, 12.5271838 41.9608503, 12.5271159 41.9608732, 12.5265053 41.9612576, 12.5261301 41.9614857, 12.5259388 41.9616018, 12.5258456 41.9616412, 12.5257495 41.9616637)",,,,,,,,
2311362531,642639981,0,50513879,,Via Umberto Partini,service,20,False,98.685,"LINESTRING (12.5349308 41.9040798, 12.5358656 41.9043583, 12.5360386 41.9044082)",,,,,,,,
2318096694,2318096865,0,591757600,,Via Roberto Passariello,service,10,True,45.133,"LINESTRING (12.5118102 41.9066752, 12.5118338 41.9067167, 12.5118357 41.9067201, 12.5119095 41.9067541, 12.5122764 41.9068591)",,,,,,,,
2328181474,301590029,0,223982153,2,Via della Nocetta,unclassified,30,False,143.785,"LINESTRING (12.4297094 41.890156, 12.4298299 41.890576, 12.4300663 41.8914215)",,,,,,,,
2340318910,248837723,0,225219124,,,service,20,False,1416.331,"LINESTRING (12.5145754 41.8567781, 12.513776 41.8573706, 12.5134333 41.8576245, 12.5123075 41.8584399, 12.5111841 41.8592698, 12.5111238 41.8593213, 12.5106852 41.8596421, 12.5092271 41.8607113, 12.5091534 41.8607654, 12.5090777 41.8608204, 12.5083317 41.8613672, 12.5081686 41.8615087, 12.5072336 41.8623149, 12.5071288 41.8624044, 12.5057755 41.8635375, 12.5055429 41.8637532, 12.5054063 41.863917, 12.5052206 41.8641762, 12.5049915 41.8645223, 12.5043948 41.8653314, 12.5036529 41.8662772, 12.5035307 41.8663954)",,,,,5,,,
2377855461,306049799,0,27876055,,,service,10,False,813.6539999999998,"LINESTRING (12.4591133 41.8681469, 12.4591057 41.8681786, 12.4586839 41.8694925, 12.4583844 41.8705345, 12.4584185 41.8706505, 12.4584947 41.8707048, 12.4586835 41.8707687, 12.4588605 41.8707482, 12.458978 41.8706873, 12.4592858 41.8705691, 12.4594167 41.8702897, 12.4594557 41.8701109, 12.4593819 41.8697733, 12.4593935 41.869413, 12.4594465 41.8692212, 12.4595863 41.8691183, 12.4600026 41.8689176, 12.4603592 41.8686482, 12.4604297 41.86857, 12.4608832 41.8676251, 12.4609866 41.8674276, 12.461109 41.866997)",,,,,,,,
2378825601,2222734777,0,211941195,,,service,20,False,26.728,"LINESTRING (12.3353033 42.0810368, 12.3352485 42.0807999)",,,,,,,,
2378825601,2218653098,0,229262193,,,service,20,False,17.931,"LINESTRING (12.3353033 42.0810368, 12.3350903 42.0810686)",,,,,,,,
2378825601,1201885506,0,229262193,,,service,20,False,5.232,"LINESTRING (12.3353033 42.0810368, 12.3353447 42.0810313, 12.3353657 42.0810285)",,,,,,,,
2390187708,1553167981,0,34362848,,,service,10,False,47.9,"LINESTRING (12.5307625 41.9036335, 12.5306127 41.9040496)",,,alley,,,,,
2390187708,394259888,0,34362848,,,service,10,False,67.899,"LINESTRING (12.5307625 41.9036335, 12.5309652 41.9030418)",,,alley,,,,,
2390187708,5560358647,0,51747883,,,service,10,False,45.553,"LINESTRING (12.5307625 41.9036335, 12.5302311 41.9035267)",,,alley,,,,,
2390187708,394259831,0,51747883,,,service,10,False,41.694,"LINESTRING (12.5307625 41.9036335, 12.5309756 41.9036747, 12.5310698 41.9036929, 12.5312499 41.9037284)",,,alley,,,,,
2397065967,4245065718,0,231313150,1,,service,20,False,207.975,"LINESTRING (12.5556113 41.9312011, 12.5556448 41.9312667, 12.5556323 41.9313697, 12.5556448 41.9314852, 12.5558756 41.9322344, 12.5559344 41.9324654, 12.555905 41.9325497, 12.5557183 41.9326605, 12.5555651 41.9327167, 12.555498 41.9327339, 12.5553212 41.9327177)",,,driveway,,,,,
2400389910,365589588,0,"[122227152, 48605554]",2,Viale Antonino di San Giuliano,primary,20,True,198.462,"LINESTRING (12.4625346 41.9354021, 12.4616641 41.9361836, 12.4613219 41.9364908, 12.4612881 41.9365211, 12.4610985 41.9366769, 12.460989 41.9367669)",,,,,,,,
2405565871,1660432231,0,833516928,1,Piazza del Colosseo,secondary,30,True,28.199,"LINESTRING (12.4943128 41.8904884, 12.4943795 41.8905219, 12.4944633 41.8905454, 12.4945454 41.8905527, 12.4946328 41.8905452)",,,,,,,,
2407802339,306511271,0,232427898,1,,residential,30,False,81.779,"LINESTRING (12.4458585 41.8630627, 12.4456326 41.8633873, 12.4454932 41.8636152, 12.4454603 41.8637206, 12.4454582 41.8637317)",,,,private,,,,
2411964900,256575742,0,23694829,1,Via dell'Agnello,residential,30,False,38.469,"LINESTRING (12.4895451 41.893815, 12.4893779 41.8941378)",,,,,,,,
2524515301,224335588,0,366965665,,,service,10,False,24.329,"LINESTRING (12.4535645 41.9196774, 12.4536083 41.9196635, 12.4537069 41.9197276, 12.4537931 41.9197848)",,,parking_aisle,,,,,
2532655336,1613066567,0,246197922,2,Via di Casal Boccone,tertiary,30,False,41.703,"LINESTRING (12.5574735 41.9567297, 12.5574468 41.9569127, 12.557435 41.9569787, 12.5574129 41.957102)",,,,,,,,
2705315520,367755633,0,264876548,,Via Aldo Maria Scalise,residential,20,False,70.58899999999998,"LINESTRING (12.4112427 41.9816721, 12.4109189 41.9817885, 12.410831 41.9818236, 12.4107371 41.9818685, 12.4106418 41.9819173, 12.4106124 41.9819394, 12.4105965 41.9819576, 12.4105881 41.9819735, 12.4105862 41.9819878, 12.4105882 41.9820043, 12.4105967 41.9820269)",,,,,,,,
2725962180,296264554,0,274050110,,Via Galatea,residential,20,False,32.72,"LINESTRING (12.611934 41.912629, 12.6115461 41.9125719)",,,,,,,,
2900007557,1927907960,0,286346867,,,service,10,False,11.66,"LINESTRING (12.5774826 41.9100692, 12.5773528 41.9100284)",,,,,,,,
2900007557,1933912713,0,286346854,,,service,10,False,154.80599999999998,"LINESTRING (12.5774826 41.9100692, 12.5774373 41.910133, 12.5773143 41.9102162, 12.5772136 41.9103869, 12.577208 41.9104399, 12.5772598 41.9104826, 12.5776917 41.9106095, 12.57777 41.9106646, 12.5777793 41.910711, 12.5777551 41.9107549, 12.5776814 41.9108278, 12.5775285 41.9108437, 12.5774669 41.9108877, 12.5773677 41.9109685)",,,,,,,,
2900007557,2900007568,0,286346867,,,service,10,False,92.31,"LINESTRING (12.5774826 41.9100692, 12.5779531 41.9102173, 12.5780244 41.910286, 12.5780874 41.9103723, 12.5781069 41.910441, 12.5780035 41.9106199)",,,,,,,,
2900007568,2900007557,0,286346867,,,service,10,False,92.31,"LINESTRING (12.5780035 41.9106199, 12.5781069 41.910441, 12.5780874 41.9103723, 12.5780244 41.910286, 12.5779531 41.9102173, 12.5774826 41.9100692)",,,,,,,,
2909093053,1711465644,0,287287412,,Via Paolo Renzi,residential,20,False,61.256,"LINESTRING (12.4430547 41.7828722, 12.4428769 41.7834069)",,,,,,,,
2909093053,2909093057,0,287287412,,Via Paolo Renzi,residential,20,False,45.56,"LINESTRING (12.4430547 41.7828722, 12.4429467 41.7827827, 12.4429059 41.7827254, 12.4429011 41.7826359, 12.4429179 41.7825016)",,,,,,,,
2909093053,2909093061,0,287287414,,Via Paolo Renzi,residential,20,False,20.63,"LINESTRING (12.4430547 41.7828722, 12.4431939 41.7827916, 12.4432348 41.7827469)",,,,,,,,
2909093057,2909093058,0,287287412,,Via Paolo Renzi,residential,20,False,7.006,"LINESTRING (12.4429179 41.7825016, 12.4429275 41.782439)",,,,,,,,
2909093057,2909093059,0,287287413,,Via Paolo Renzi,residential,20,False,4.345,"LINESTRING (12.4429179 41.7825016, 12.4428675 41.7824909)",,,,,,,,
2909093057,2909093053,0,287287412,,Via Paolo Renzi,residential,20,False,45.559999999999995,"LINESTRING (12.4429179 41.7825016, 12.4429011 41.7826359, 12.4429059 41.7827254, 12.4429467 41.7827827, 12.4430547 41.7828722)",,,,,,,,
2909093058,2909093057,0,287287412,,Via Paolo Renzi,residential,20,False,7.006,"LINESTRING (12.4429275 41.782439, 12.4429179 41.7825016)",,,,,,,,
2909093059,2909093057,0,287287413,,Via Paolo Renzi,residential,20,False,4.345,"LINESTRING (12.4428675 41.7824909, 12.4429179 41.7825016)",,,,,,,,
2909093061,2909093053,0,287287414,,Via Paolo Renzi,residential,20,False,20.63,"LINESTRING (12.4432348 41.7827469, 12.4431939 41.7827916, 12.4430547 41.7828722)",,,,,,,,
3077613119,1381888178,0,124077478,1,Via dei Fienili,service,30,True,9.384,"LINESTRING (12.4826042 41.8909241, 12.4825073 41.8909679)",,,alley,,,,,
3149938916,247233189,0,26945465,2,Via Monte Erice,residential,30,False,63.524,"LINESTRING (12.5344082 41.9422473, 12.5343536 41.9422039, 12.5342003 41.9421006, 12.5340683 41.9419369, 12.5340049 41.9417766)",,,,,,,,
3149938916,3149938919,0,309657466,2,Via Monte Erice,residential,30,True,9.084999999999999,"LINESTRING (12.5344082 41.9422473, 12.5344198 41.9422389, 12.5344383 41.9422333, 12.5344582 41.9422335, 12.5344766 41.9422393, 12.5344905 41.94225, 12.5344957 41.9422595)",,,,,,,roundabout,
3149938919,1401571417,0,26945515,1,Via Gennargentu,residential,30,True,62.09100000000001,"LINESTRING (12.5344957 41.9422595, 12.5345324 41.9422451, 12.5346257 41.942252, 12.5347139 41.9422845, 12.5348887 41.9423321, 12.5350662 41.9423669, 12.5352077 41.9423974)",,,,,,,,
3149938919,3149939129,0,309657466,2,Via Monte Erice,residential,30,True,6.385999999999999,"LINESTRING (12.5344957 41.9422595, 12.534498 41.9422637, 12.5344977 41.9422786, 12.5344899 41.9422922, 12.5344756 41.9423026, 12.5344652 41.9423057)",,,,,,,roundabout,
3149938927,295246479,0,"[190361296, 136065318]",1,"[""Via dell'Assietta"", 'Largo Arbe']",residential,30,True,92.644,"LINESTRING (12.5344205 41.9423026, 12.5344003 41.9423633, 12.5341656 41.9425174, 12.5339403 41.9426067, 12.533683 41.9426923, 12.5335953 41.9427018, 12.5334991 41.9427122)",,,,,,,,
3149938927,3149938916,0,309657466,2,Via Monte Erice,residential,30,True,7.0600000000000005,"LINESTRING (12.5344205 41.9423026, 12.5344188 41.9423021, 12.5344049 41.9422915, 12.5343974 41.9422777, 12.5343977 41.9422629, 12.5344055 41.9422492, 12.5344082 41.9422473)",,,,,,,roundabout,
3149939129,3149938927,0,309657466,2,Via Monte Erice,residential,30,True,3.8689999999999998,"LINESTRING (12.5344652 41.9423057, 12.5344571 41.9423081, 12.5344372 41.9423079, 12.5344205 41.9423026)",,,,,,,roundabout,
3269175407,3269175408,0,320403790,,,residential,30,True,2.904,"LINESTRING (12.398097 41.8260471, 12.3981297 41.8260565)",,,,,,,roundabout,
3269175408,3269175413,0,320403790,,,residential,30,True,2.905,"LINESTRING (12.3981297 41.8260565, 12.3981571 41.8260728)",,,,,,,roundabout,
3269175409,3269175410,0,320403790,,,residential,30,True,3.115,"LINESTRING (12.3981735 41.8261721, 12.3981504 41.8261942)",,,,,,,roundabout,
3269175410,3269175411,0,320403790,,,residential,30,True,3.116,"LINESTRING (12.3981504 41.8261942, 12.3981189 41.8262095)",,,,,,,roundabout,
3269175411,3269175416,0,320403790,,,residential,30,True,3.115,"LINESTRING (12.3981189 41.8262095, 12.3980825 41.8262165)",,,,,,,roundabout,
3269175412,3269175420,0,320403790,,,residential,30,True,2.908,"LINESTRING (12.3979572 41.8261347, 12.397961 41.8261087)",,,,,,,roundabout,
