u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,service,width,access,tunnel,ref,junction,area
1396502529,3152596261,0,108533169,False,,Viale David Lubin,service,30,15.727,"LINESTRING (12.4769772 41.9121731, 12.4768893 41.9122985)",,,,,,,,
1396502529,257908518,0,192085431,False,2,Viale Giorgio Washington,service,30,34.022,"LINESTRING (12.4769772 41.9121731, 12.4773165 41.9123459)",,,,,,,,
1396502540,1245015826,0,108533169,False,,Viale David Lubin,service,30,8.591,"LINESTRING (12.476731 41.9126337, 12.4766487 41.9126808)",,,,,,,,
1396502540,3152596261,0,108533169,False,,Viale David Lubin,service,30,39.507,"LINESTRING (12.476731 41.9126337, 12.4768893 41.9122985)",,,,,,,,
1397229757,1394266706,0,165913043,True,1,Via Florida,tertiary,30,18.078,"LINESTRING (12.4771143 41.8948627, 12.4773327 41.8948609)",,,,,,,,
1397229759,564941538,0,28867489,True,1,Via delle Botteghe Oscure,tertiary,30,5.28,"LINESTRING (12.4775163 41.8948683, 12.47758 41.8948708)",,,,,,,,
1398913823,1252279787,0,109373561,False,4,Via Angelo Emo,secondary,30,30.646,"LINESTRING (12.4446105 41.9035756, 12.4442902 41.9034373)",,,,,,,,
1398913823,1398913837,0,109373561,False,4,Via Angelo Emo,secondary,30,39.293,"LINESTRING (12.4446105 41.9035756, 12.4450212 41.9037529)",,,,,,,,
1398913837,1398913823,0,109373561,False,4,Via Angelo Emo,secondary,30,39.293,"LINESTRING (12.4450212 41.9037529, 12.4446105 41.9035756)",,,,,,,,
1398913837,3727920828,0,109373561,False,4,Via Angelo Emo,secondary,30,5.392,"LINESTRING (12.4450212 41.9037529, 12.4450775 41.9037773)",,,,,,,,
1401571415,1401571414,0,126440054,True,,Via Lavaredo,residential,30,48.695,"LINESTRING (12.5354393 41.9419958, 12.5357151 41.9416089)",,,,,,,,
1401571416,1401571415,0,126440054,True,,Via Lavaredo,residential,30,30.295,"LINESTRING (12.5352975 41.942247, 12.5354393 41.9419958)",,,,,,,,
1401571417,295247003,0,26945515,True,1,Via Gennargentu,residential,30,9.364,"LINESTRING (12.5352077 41.9423974, 12.5353118 41.9424305)",,,,,,,,
1401571417,1401571416,0,126440054,True,,Via Lavaredo,residential,30,18.299,"LINESTRING (12.5352077 41.9423974, 12.5352975 41.942247)",,,,,,,,
1411729548,495048549,0,833215361,True,,Via del Monte della Farina,service,30,20.011,"LINESTRING (12.4750057 41.8946182, 12.4749783 41.8944394)",,alley,,,,,,
1416955389,1416955387,0,128171538,True,,Via Gaetano Butera,residential,20,24.93,"LINESTRING (12.4383432 41.7910057, 12.4381492 41.7908344)",,,,,,,,
1416955395,1416955389,0,128171538,True,,Via Gaetano Butera,residential,20,107.563,"LINESTRING (12.4392003 41.7917319, 12.4383432 41.7910057)",,,,,,,,
1416998349,1416998355,0,95509136,True,1,Piazza degli Zingari,residential,30,9.304,"LINESTRING (12.4929384 41.8954462, 12.4930508 41.8954456)",,,,,,,,
1416998349,2196671636,0,206908813,True,1,Via degli Zingari,residential,30,46.23,"LINESTRING (12.4929384 41.8954462, 12.4924134 41.8953043)",,,,,,,,
1416998355,1107496230,0,95509136,True,1,Piazza degli Zingari,residential,30,19.493,"LINESTRING (12.4930508 41.8954456, 12.4932786 41.8954901)",,,,,,,,
1417944252,7547315601,0,151952740,False,,Viale Appio Claudio,unclassified,30,14.815,"LINESTRING (12.5573011 41.8424493, 12.5572823 41.8425818)",,,,,,,,
1417944252,7547315596,0,151952740,False,,Viale Appio Claudio,unclassified,30,2.719,"LINESTRING (12.5573011 41.8424493, 12.557299 41.8424249)",,,,,,,,
1417944254,7547315600,0,151952740,False,,Viale Appio Claudio,unclassified,30,2.549,"LINESTRING (12.5572832 41.8426057, 12.5572864 41.8426285)",,,,,,,,
1417944254,7547315601,0,151952740,False,,Viale Appio Claudio,unclassified,30,2.659,"LINESTRING (12.5572832 41.8426057, 12.5572823 41.8425818)",,,,,,,,
1418405668,6394490407,0,212517308,True,,Via Gian Gaspare Napolitano,residential,30,14.998,"LINESTRING (12.4825465 41.7652489, 12.4825529 41.7653837)",,,,,,,,
1420096526,5223199135,0,129377312,True,2,Via della Camilluccia,secondary,30,10.73,"LINESTRING (12.4461204 41.9288005, 12.4461263 41.9288969)",,,,,,,,
1420096532,331565120,0,33608349,True,2,Via Trionfale,secondary,30,78.042,"LINESTRING (12.4454059 41.929253, 12.4458503 41.9286339)",,,,,,,,
1420096533,130582472,0,129377312,True,2,Via della Camilluccia,secondary,30,23.576,"LINESTRING (12.4461742 41.9295874, 12.4461523 41.9297988)",,,,,,,,
1420096541,331556670,0,129377312,True,2,Via della Camilluccia,secondary,30,51.273,"LINESTRING (12.4457314 41.9303526, 12.4453492 41.9307156)",,,,,,,,
1420096542,3134998083,0,33608349,True,2,Via Trionfale,secondary,30,14.739,"LINESTRING (12.4415701 41.9325298, 12.4417171 41.9324549)",,,,,,,,
1420156836,1420156838,0,122681315,False,2,Viale Giorgio Washington,service,30,49.43,"LINESTRING (12.4780689 41.9127087, 12.4785731 41.9129471)",,,,,,,,
1420156836,32641668,0,122681315,False,2,Viale Giorgio Washington,service,30,21.933,"LINESTRING (12.4780689 41.9127087, 12.4778452 41.9126029)",,,,,,,,
1420156838,257908517,0,122681315,False,2,Viale Giorgio Washington,service,30,26.984,"LINESTRING (12.4785731 41.9129471, 12.4788483 41.9130773)",,,,,,,,
1420156838,1420156836,0,122681315,False,2,Viale Giorgio Washington,service,30,49.43,"LINESTRING (12.4785731 41.9129471, 12.4780689 41.9127087)",,,,,,,,
1420156840,32641666,0,122681315,False,2,Viale Giorgio Washington,service,30,56.512,"LINESTRING (12.4789642 41.9131379, 12.4795229 41.9134302)",,,,,,,,
1420156840,257908517,0,122681315,False,2,Viale Giorgio Washington,service,30,11.721,"LINESTRING (12.4789642 41.9131379, 12.4788483 41.9130773)",,,,,,,,
1421083091,2268233117,0,229538793,False,2,Via dei Fori Imperiali,service,30,25.793,"LINESTRING (12.4885099 41.8925098, 12.4887696 41.8923816)",,,,,,,,
1421083091,6402747554,0,232183094,False,4,Via dei Fori Imperiali,service,30,13.603,"LINESTRING (12.4885099 41.8925098, 12.4883711 41.8925753)",,,,,,,,
1421279862,281043895,0,366692687,False,2,Via del Corso,unclassified,30,6.219,"LINESTRING (12.4809526 41.8997362, 12.4809316 41.8997899)",,,,,,,,
1421279862,279375807,0,366692687,False,2,Via del Corso,unclassified,30,40.703,"LINESTRING (12.4809526 41.8997362, 12.4810908 41.8993849)",,,,,,,,
1421279871,1099803096,0,128665320,True,1,Viale San Paolo del Brasile,service,30,9.657,"LINESTRING (12.4877574 41.9099959, 12.4878696 41.909972)",,,,,,,,
1421279873,1421279871,0,128665320,True,1,Viale San Paolo del Brasile,service,30,17.542,"LINESTRING (12.487602 41.9101032, 12.4877574 41.9099959)",,,,,,,,
1421279874,1421279873,0,128665320,True,1,Viale San Paolo del Brasile,service,30,26.896,"LINESTRING (12.4874024 41.9102941, 12.487602 41.9101032)",,,,,,,,
1421279877,1421279874,0,128665320,True,1,Viale San Paolo del Brasile,service,30,19.434,"LINESTRING (12.4872944 41.9104493, 12.4874024 41.9102941)",,,,,,,,
1421279877,2026351154,0,192078290,False,2,Viale San Paolo del Brasile,service,30,20.651,"LINESTRING (12.4872944 41.9104493, 12.4874655 41.9103141)",,,,,,,,
1424138531,32641663,0,25694084,False,2,Viale Fiorello la Guardia,service,30,6.764,"LINESTRING (12.4812673 41.9136989, 12.4813445 41.9136789)",,,,,,,,
1424138531,1424138533,0,25694084,False,2,Viale Fiorello la Guardia,service,30,5.193,"LINESTRING (12.4812673 41.9136989, 12.4812071 41.9137121)",,,,,,,,
1424138533,1424138531,0,25694084,False,2,Viale Fiorello la Guardia,service,30,5.193,"LINESTRING (12.4812071 41.9137121, 12.4812673 41.9136989)",,,,,,,,
1424138533,267941843,0,25694084,False,2,Viale Fiorello la Guardia,service,30,23.178,"LINESTRING (12.4812071 41.9137121, 12.4809395 41.9137737)",,,,,,,,
1425730644,2395877122,0,201008858,True,1,Via Labicana,secondary,30,87.793,"LINESTRING (12.495917 41.8903017, 12.4969467 41.8901125)",,,,,,,,
1426511197,1369028020,0,143964684,False,2,Via di Tragliatella,tertiary,30,12.347,"LINESTRING (12.2646784 42.0183931, 12.2648245 42.0184165)",,,,,,,,
1426511197,308582331,0,143964684,False,2,Via di Tragliatella,tertiary,30,49.966,"LINESTRING (12.2646784 42.0183931, 12.2640736 42.018388)",,,,,,,,
1427844433,5571649498,0,129407641,True,2,Via Giacomo Peroni,residential,30,9.861,"LINESTRING (12.629065 41.9313876, 12.6290098 41.931309)",,,,,,,,
1427844439,5571649994,0,32808822,True,1,Via Adriano Olivetti,residential,30,3.907,"LINESTRING (12.6294555 41.9320127, 12.6294693 41.9319791)",,,,,,,,
1427844444,5571649992,0,32808775,True,1,Via Adriano Olivetti,residential,30,3.748,"LINESTRING (12.6296493 41.9322246, 12.629609 41.9322092)",,,,,,,,
1427844446,5571649975,0,32808822,True,1,Via Adriano Olivetti,residential,30,9.604,"LINESTRING (12.628557 41.9322756, 12.6286678 41.9323014)",,,,,,,,
1427844447,5571649977,0,32808822,True,1,Via Adriano Olivetti,residential,30,6.428,"LINESTRING (12.6287759 41.9323112, 12.6288535 41.9323081)",,,,,,,,
1427844448,369696265,0,32808775,True,1,Via Adriano Olivetti,residential,30,19.128,"LINESTRING (12.6285803 41.9323584, 12.6283692 41.9322882)",,,,,,,,
1427844449,5571649976,0,32808775,True,1,Via Adriano Olivetti,residential,30,6.821,"LINESTRING (12.6287438 41.9323818, 12.628662 41.9323741)",,,,,,,,
1427844451,369696021,0,424568367,True,2,Via Giacomo Peroni,residential,30,138.247,"LINESTRING (12.6311804 41.9340775, 12.6302685 41.9330356)",,,,,,,,
1434873299,356931981,0,38104316,False,,Foro Traiano,pedestrian,30,4.03,"LINESTRING (12.4846335 41.8959698, 12.48466 41.8959394)",,,,,,,,
1437110244,2405565873,0,122109227,True,2,Piazza del Colosseo,secondary,30,6.404,"LINESTRING (12.4943058 41.8906065, 12.4942645 41.8905578)",,,,,,,,
1437110257,259866356,0,122109238,False,4,Piazza del Colosseo,service,30,25.981,"LINESTRING (12.4937181 41.8906403, 12.4940088 41.8905522)",,,,,,,,
1437110257,247702912,0,122109238,False,4,Piazza del Colosseo,service,30,18.06,"LINESTRING (12.4937181 41.8906403, 12.4935222 41.8907118)",,,,,,,,
1437110348,93810148,0,366796436,False,3,Piazza del Colosseo,service,30,16.464,"LINESTRING (12.4924128 41.891107, 12.4926074 41.8910764)",,,,,,,,
1437110348,7780814396,0,366796436,False,3,Piazza del Colosseo,service,30,42.123,"LINESTRING (12.4924128 41.891107, 12.4919101 41.8911659)",,,,,,,,
1438319481,984776068,0,366636932,False,2,Via Trionfale,primary,30,33.892,"LINESTRING (12.4123883 41.9517708, 12.4123894 41.951466)",,,,,,,,
1443767582,304572700,0,128665329,False,2,Via del Corso,unclassified,30,8.612,"LINESTRING (12.4803307 41.9012162, 12.4803018 41.9012906)",,,,,,,,
1443767582,2113121896,0,128665329,False,2,Via del Corso,unclassified,30,30.006,"LINESTRING (12.4803307 41.9012162, 12.4804365 41.9009581)",,,,,,,,
1444430244,1444430264,0,131196876,False,,Via Gabriele De Mortillet,residential,30,68.162,"LINESTRING (12.3012598 41.7651351, 12.3008716 41.7656754)",,,,,,,,
1444430264,1444430244,0,131196876,False,,Via Gabriele De Mortillet,residential,30,68.162,"LINESTRING (12.3008716 41.7656754, 12.3012598 41.7651351)",,,,,,,,
1444430264,1444430285,0,212079299,False,,Via Salvatore Aurigemma,residential,30,168.94,"LINESTRING (12.3008716 41.7656754, 12.3026857 41.7663664)",,,,,,,,
1444430264,307373769,0,212079299,False,,Via Salvatore Aurigemma,residential,30,122.221,"LINESTRING (12.3008716 41.7656754, 12.2995775 41.7651496)",,,,,,,,
1444430285,1444430264,0,212079299,False,,Via Salvatore Aurigemma,residential,30,168.94,"LINESTRING (12.3026857 41.7663664, 12.3008716 41.7656754)",,,,,,,,
1444430295,6408455265,0,131196875,False,,Via Carlo Robert,residential,20,3.104,"LINESTRING (12.3031457 41.7665695, 12.3031793 41.7665818)",,,,,,,,
1444430301,6408455266,0,131196875,False,,Via Carlo Robert,residential,20,3.647,"LINESTRING (12.3032061 41.7665951, 12.3032393 41.7666166)",,,,,,,,
1444430301,6408455265,0,131196875,False,,Via Carlo Robert,residential,20,2.67,"LINESTRING (12.3032061 41.7665951, 12.3031793 41.7665818)",,,,,,,,
1444430313,6408455267,0,131196875,False,,Via Carlo Robert,residential,20,6.176,"LINESTRING (12.3033316 41.766695, 12.3033745 41.7667404)",,,,,,,,
1444430313,6408455266,0,131196875,False,,Via Carlo Robert,residential,20,11.602,"LINESTRING (12.3033316 41.766695, 12.3032393 41.7666166)",,,,,,,,
1444430315,1444430317,0,131196875,False,,Via Carlo Robert,residential,20,19.22,"LINESTRING (12.3034422 41.7669226, 12.3034066 41.7670934)",,,,,,,,
1444430315,6408455268,0,131196875,False,,Via Carlo Robert,residential,20,3.529,"LINESTRING (12.3034422 41.7669226, 12.3034443 41.7668909)",,,,,,,,
1444430317,1444430315,0,131196875,False,,Via Carlo Robert,residential,20,19.22,"LINESTRING (12.3034066 41.7670934, 12.3034422 41.7669226)",,,,,,,,
1444535193,1702558050,0,158018468,False,2,Via Appia Antica,unclassified,15,7.097,"LINESTRING (12.5264876 41.8468518, 12.5264319 41.8469003)",,,,,,,,
1444535193,2627430736,0,158018474,False,2,Via Appia Antica,unclassified,15,122.727,"LINESTRING (12.5264876 41.8468518, 12.5274425 41.8460079)",,,,,,,,
1444535194,264249787,0,158018470,False,2,Via Appia Antica,unclassified,30,5.366,"LINESTRING (12.5262793 41.8470362, 12.5262387 41.8470738)",,,,,,,,
1444535194,1702558050,0,158018470,False,2,Via Appia Antica,unclassified,30,19.701,"LINESTRING (12.5262793 41.8470362, 12.5264319 41.8469003)",,,,,,,,
1444582336,2627430732,0,257140778,False,1,Via Appia Antica,unclassified,15,12.809,"LINESTRING (12.5301924 41.84356, 12.5300939 41.8436488)",,,,,,,,
1444582336,2627430730,0,257140778,False,1,Via Appia Antica,unclassified,15,6.268,"LINESTRING (12.5301924 41.84356, 12.530241 41.8435168)",,,,,,,,
1444830922,1444830968,0,28160297,True,2,Largo Chigi,residential,30,7.314,"LINESTRING (12.4803259 41.9013737, 12.4803633 41.9014333)",,,,,,,,
1444830968,1236202516,0,28160297,True,2,Largo Chigi,residential,30,6.097,"LINESTRING (12.4803633 41.9014333, 12.4804008 41.9014805)",,,,,,,,
1444831059,1510786580,0,131235408,True,1,Via del Corso,unclassified,30,13.367,"LINESTRING (12.4801809 41.9015801, 12.4802288 41.9014653)",,,,,,,,
1446328119,2975667870,0,109189723,False,2,Via Monsignor Pietro Orsi,unclassified,30,13.219,"LINESTRING (12.6698602 41.9065954, 12.6699046 41.9064812)",,,,,,,,
1446328119,2975667871,0,109189723,False,2,Via Monsignor Pietro Orsi,unclassified,30,9.011,"LINESTRING (12.6698602 41.9065954, 12.6698337 41.906674)",,,,,,,,
1447568055,1538138438,0,217542697,False,3,Via dei Fori Imperiali,service,30,16.507,"LINESTRING (12.4905835 41.8913759, 12.4907692 41.8913218)",,,,,,,,
1447568055,3309426061,0,229538793,False,2,Via dei Fori Imperiali,service,30,7.949,"LINESTRING (12.4905835 41.8913759, 12.4905015 41.8914131)",,,,,,,,
1462656380,1636279533,0,150740321,True,1,Via Germana Stefanini,tertiary,30,4.349,"LINESTRING (12.4471001 41.9728734, 12.447099 41.9729125)",,,,,,,,
1462656380,1613507008,0,196106996,False,2,Via Germana Stefanini,tertiary,30,17.425,"LINESTRING (12.4471001 41.9728734, 12.4471724 41.9727262)",,,,,,,,
1472586800,300263149,0,225219124,False,,,service,20,168.625,"LINESTRING (12.5071288 41.8624044, 12.5057755 41.8635375)",,,5,,,,,
1472586800,6503817794,0,225219124,False,,,service,20,13.205,"LINESTRING (12.5071288 41.8624044, 12.5072336 41.8623149)",,,5,,,,,
1475941348,306036720,0,138558310,False,1,Via Trebio Littore,residential,30,104.946,"LINESTRING (12.4521687 41.8801391, 12.4527516 41.8809772)",,,,,,,,
1475941348,300912254,0,138558310,False,1,Via Trebio Littore,residential,30,7.784,"LINESTRING (12.4521687 41.8801391, 12.4521253 41.880077)",,,,,,,,
1477882785,256224992,0,134406800,False,2,Via Alessandra Macinghi Strozzi,tertiary,30,31.498,"LINESTRING (12.4924344 41.8600399, 12.4920695 41.85996)",,,,,,,,
1489745685,254293638,0,203040995,True,4,Via Cristoforo Colombo,secondary,30,15.366,"LINESTRING (12.4971498 41.8593128, 12.497005 41.8592264)",,,,,,,,
1491995157,2163099562,0,22956072,True,1,Via della Luce,residential,30,93.015,"LINESTRING (12.4733272 41.8863837, 12.4728337 41.8856322)",,,,,,,,
1491995165,305313272,0,27806545,True,1,Piazza dei Mercanti,residential,30,30.822,"LINESTRING (12.4769679 41.8864682, 12.4771176 41.886722)",,,,,,,,
1491995167,2129618868,0,27806527,True,1,Via di San Michele,residential,30,2.126,"LINESTRING (12.4767797 41.8870111, 12.4767672 41.8869944)",,,,,,,,
1491995167,2129614298,0,296568982,False,,Piazza di Santa Cecilia,pedestrian,30,35.618,"LINESTRING (12.4767797 41.8870111, 12.476963 41.8873009)",,,,,,,,
1491995168,1491995170,0,27806463,True,1,Vicolo dei Tabacchi,residential,30,4.958,"LINESTRING (12.4744786 41.8878245, 12.4744277 41.887848)",,,,,,,,
1491995170,3738996309,0,4951339,False,2,Via della Luce,residential,30,4.582,"LINESTRING (12.4744277 41.887848, 12.4743839 41.8878228)",,,,,,,,
1491995170,3738996312,0,135930645,True,1,Via della Luce,residential,30,34.532,"LINESTRING (12.4744277 41.887848, 12.4746903 41.8880893)",,,,,,,,
1491995171,247334979,0,33684064,True,1,Via di San Crisogono,residential,30,9.056,"LINESTRING (12.474273 41.8878791, 12.474333 41.887811)",,,,,,,,
1491995177,100971777,0,236877086,False,1,Via dei Vascellari,pedestrian,30,31.479,"LINESTRING (12.4775112 41.887864, 12.4772838 41.8876371)",,,,,,,,
1491995177,305312846,0,236877086,False,1,Via dei Vascellari,pedestrian,30,33.699,"LINESTRING (12.4775112 41.887864, 12.477761 41.8881033)",,,,,,,,
1493160223,1794435890,0,26945465,False,2,Via Monte Erice,residential,30,17.109,"LINESTRING (12.5342003 41.9421006, 12.5343536 41.9422039)",,,,,,,,
1493160223,1794435889,0,26945465,False,2,Via Monte Erice,residential,30,21.226,"LINESTRING (12.5342003 41.9421006, 12.5340683 41.9419369)",,,,,,,,
1493160226,1641212144,0,26945515,True,1,Via Gennargentu,residential,30,7.755,"LINESTRING (12.5345324 41.9422451, 12.5346257 41.942252)",,,,,,,,
1493160230,295246390,0,190361296,True,1,Via dell'Assietta,residential,30,23.313,"LINESTRING (12.5339403 41.9426067, 12.533683 41.9426923)",,,,,,,,
1493160251,295245590,0,190361295,True,1,Via dei Giovi,residential,30,18.902,"LINESTRING (12.5341491 41.9433619, 12.5343767 41.9433465)",,,,,,,,
1493160257,7184104744,0,248138580,True,1,Via dei Giovi,residential,30,4.664,"LINESTRING (12.532388 41.9437278, 12.5323702 41.943688)",,,,,,,,
1493160260,7184104760,0,248138580,True,1,Via dei Giovi,residential,30,1.882,"LINESTRING (12.5329336 41.9440083, 12.5329112 41.9440113)",,,,,,,,
1493264920,7004669230,0,207402015,True,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,4.886,"LINESTRING (12.4508095 41.9215356, 12.4507506 41.9215324)",,,,,,,,
1510786580,304572700,0,131235408,True,1,Via del Corso,unclassified,30,20.344,"LINESTRING (12.4802288 41.9014653, 12.4803018 41.9012906)",,,,,,,,
1514391953,5722715025,0,138145987,False,,Via del Cenacolo,residential,30,3.19,"LINESTRING (12.3835202 42.0020677, 12.3835577 42.0020745)",,,,,,,,
1514394319,1514394338,0,138145987,False,,Via del Cenacolo,residential,30,22.229,"LINESTRING (12.385049 42.0003841, 12.3852124 42.0002253)",,,,,,,,
1514394319,1514394326,0,138145987,False,,Via del Cenacolo,residential,30,165.387,"LINESTRING (12.385049 42.0003841, 12.3840539 42.0016746)",,,,,,,,
1514394325,5722715055,0,138145987,False,,Via del Cenacolo,residential,30,3.345,"LINESTRING (12.385285 42.0001847, 12.3853252 42.0001812)",,,,,,,,
1514394325,5722715056,0,138145987,False,,Via del Cenacolo,residential,30,3.74,"LINESTRING (12.385285 42.0001847, 12.3852447 42.0002)",,,,,,,,
1514394326,1514394319,0,138145987,False,,Via del Cenacolo,residential,30,165.387,"LINESTRING (12.3840539 42.0016746, 12.385049 42.0003841)",,,,,,,,
1514394326,5722715030,0,138145987,False,,Via del Cenacolo,residential,30,26.68,"LINESTRING (12.3840539 42.0016746, 12.383892 42.0018822)",,,,,,,,
1514394328,5722715027,0,138145987,False,,Via del Cenacolo,residential,30,3.92,"LINESTRING (12.3837314 42.0020289, 12.383767 42.0020056)",,,,,,,,
1514394328,5722715028,0,138145987,False,,Via del Cenacolo,residential,30,3.529,"LINESTRING (12.3837314 42.0020289, 12.3836967 42.0020474)",,,,,,,,
1514394330,1514394332,0,138145987,False,,Via del Cenacolo,residential,30,12.76,"LINESTRING (12.3853708 42.0001897, 12.3855055 42.0002458)",,,,,,,,
1514394330,5722715055,0,138145987,False,,Via del Cenacolo,residential,30,3.885,"LINESTRING (12.3853708 42.0001897, 12.3853252 42.0001812)",,,,,,,,
1514394332,1514394330,0,138145987,False,,Via del Cenacolo,residential,30,12.76,"LINESTRING (12.3855055 42.0002458, 12.3853708 42.0001897)",,,,,,,,
