u,v,key,osmid,oneway,name,highway,length,geometry,lanes,access,maxspeed,bridge,tunnel,ref,junction
321325241,476178247,0,250118216,True,Avenida Vicuña Mackenna Poniente,primary,280.795,"LINESTRING (-70.6317581 -33.4494363, -70.631032 -33.4518878)",3,,50,,,,
321325325,130334568,0,242669436,True,Santa Isabel,secondary,129.332,"LINESTRING (-70.633695 -33.447754, -70.632465 -33.4474362, -70.6323611 -33.4474173)",3,,,,,,
321325393,321325395,0,29213025,False,Rojas Jimenes,residential,61.86,"LINESTRING (-70.6328549 -33.4480599, -70.6322146 -33.4479048)",,,,,,,
321325395,321325393,0,29213025,False,Rojas Jimenes,residential,61.86,"LINESTRING (-70.6322146 -33.4479048, -70.6328549 -33.4480599)",,,,,,,
321325395,253399249,0,250118216,True,Avenida Vicuña Mackenna Poniente,primary,110.49799999999999,"LINESTRING (-70.6322146 -33.4479048, -70.6321507 -33.4481256, -70.6321238 -33.4482186, -70.63204380000001 -33.4484953, -70.6319294 -33.4488696)",3,,50,,,,
330384314,990477142,0,"[44061467, 44061468, 484616343]",True,Autopista Central,motorway,270.77200000000005,"LINESTRING (-70.6548007 -33.4762402, -70.65458649999999 -33.4757722, -70.6545204 -33.475555, -70.6544497 -33.4752236, -70.6544256 -33.4749395, -70.654464 -33.474588, -70.65452569999999 -33.4741237, -70.6545847 -33.4738597)",3,,80,yes,,5,
335617932,335617933,0,23401969,True,Fábrica,residential,24.017,"LINESTRING (-70.6570492 -33.4730694, -70.6570416 -33.4732853)",,,,,,,
335617932,335617940,0,24446137,True,Avenida Pedro Montt,secondary,105.185,"LINESTRING (-70.6570492 -33.4730694, -70.6581807 -33.4731326)",2,,,,,,
335617933,4389779273,0,448551970,True,Avenida Pedro Montt,secondary,81.166,"LINESTRING (-70.6570416 -33.4732853, -70.65616900000001 -33.4732304)",2,,,,,,
335617940,4504379881,0,24446137,True,Avenida Pedro Montt,secondary,117.214,"LINESTRING (-70.6581807 -33.4731326, -70.65944159999999 -33.4732031)",2,,,,,,
335617940,253366802,0,23401970,True,Alamos,residential,161.548,"LINESTRING (-70.6581807 -33.4731326, -70.6582398 -33.4724681, -70.65831350000001 -33.471684)",2,,,,,,
335617941,335617940,0,23401970,True,Alamos,residential,24.031,"LINESTRING (-70.6581628 -33.4733482, -70.6581807 -33.4731326)",2,,,,,,
335617941,335617933,0,71465459,True,Avenida Pedro Montt,secondary,104.229,"LINESTRING (-70.6581628 -33.4733482, -70.6570416 -33.4732853)",2,,,,,,
335617943,4504379881,0,23401971,False,Luis Cousiño,residential,24.06,"LINESTRING (-70.65942630000001 -33.4734191, -70.65944159999999 -33.4732031)",4,,,,,,
335617943,335617941,0,71465459,True,Avenida Pedro Montt,secondary,117.458,"LINESTRING (-70.65942630000001 -33.4734191, -70.6581628 -33.4733482)",2,,,,,,
369945243,307081826,0,33100804,True,Santo Domingo,residential,176.401,"LINESTRING (-70.66251459999999 -33.4374202, -70.664402 -33.43761)",2,,,,,,
369945243,3458656820,0,251035599,True,Almirante Barroso,residential,146.451,"LINESTRING (-70.66251459999999 -33.4374202, -70.6626634 -33.436109)",,,,,,,
369945256,369945286,0,23393699,True,Almirante Barroso,residential,130.499,"LINESTRING (-70.66181520000001 -33.4430499, -70.6619675 -33.4418832)",,,,,,,
369945256,265688245,0,23393727,True,Moneda,residential,136.749,"LINESTRING (-70.66181520000001 -33.4430499, -70.66327920000001 -33.4431917)",,,,,,,
369945286,4448453621,0,251035598,True,Agustinas,secondary,114.674,"LINESTRING (-70.6619675 -33.4418832, -70.6607411 -33.4417556)",2,,,,,,
369945286,254344728,0,251035599,True,Almirante Barroso,residential,124.5,"LINESTRING (-70.6619675 -33.4418832, -70.66211250000001 -33.4407701)",,,,,,,
369945287,254346506,0,251035599,True,Almirante Barroso,residential,119.555,"LINESTRING (-70.6622563 -33.4396166, -70.66236979999999 -33.4385456)",,,,,,,
369945287,227925773,0,508533726,True,Compañía de Jesús,tertiary,128.157,"LINESTRING (-70.6622563 -33.4396166, -70.6618687 -33.4395793, -70.6610811 -33.4394982, -70.6608864 -33.4394709)",2,,,,,,
369945456,227925743,0,303126327,True,Guardiamarina Ernesto Riquelme,residential,142.832,"LINESTRING (-70.66133929999999 -33.4360014, -70.6611613 -33.4372773)",,,,,,,
369945456,3458656820,0,448544761,True,Rosas,residential,123.44900000000001,"LINESTRING (-70.66133929999999 -33.4360014, -70.66223189999999 -33.4360714, -70.6626634 -33.436109)",,,,,,,
369950565,386236,0,444936869,True,Avenida Libertador Bernardo O'Higgins,primary,205.508,"LINESTRING (-70.6605924 -33.4465091, -70.6584527 -33.4460314)",4,,,,,,
369950565,2776347528,0,278765388,True,Manuel Rodríguez,primary,60.122,"LINESTRING (-70.6605924 -33.4465091, -70.6606013 -33.4464178, -70.6606465 -33.4459703)",3,,50,,,,
369950602,253352520,0,28968097,True,Alonso de Ovalle,residential,130.502,"LINESTRING (-70.6595449 -33.4474097, -70.65815739999999 -33.4472171)",,,,,,,
369950602,5927868379,0,92361250,False,Coronel Pantoja,residential,125.77,"LINESTRING (-70.6595449 -33.4474097, -70.6591975 -33.448503)",,,,,,,
369950602,369950640,0,208159390,False,,residential,27.39,"LINESTRING (-70.6595449 -33.4474097, -70.6598377 -33.4474411)",,,,,,,
369950640,369950602,0,208159390,False,,residential,27.39,"LINESTRING (-70.6598377 -33.4474411, -70.6595449 -33.4474097)",,,,,,,
369952705,13877048,0,445530544,True,Manuel Rodríguez Sur,primary,32.057,"LINESTRING (-70.65941599999999 -33.4512818, -70.6593372 -33.4515625)",3,,,,,,
369952997,13877046,0,445545294,True,Manuel Rodríguez Sur,primary,10.592,"LINESTRING (-70.6590508 -33.4525734, -70.6590226 -33.4526657)",3,,60,,,,
369952997,1857514344,0,32840233,True,,secondary,79.758,"LINESTRING (-70.6590508 -33.4525734, -70.6591462 -33.4525951, -70.6592562 -33.4526127, -70.6593226 -33.4526202, -70.6593977 -33.4526146, -70.6594262 -33.4526102, -70.6594875 -33.4525954, -70.6595313 -33.4525781, -70.6595868 -33.4525507, -70.65963189999999 -33.4525171, -70.6596673 -33.4524851, -70.6596989 -33.452451, -70.6597209 -33.4524215, -70.6597453 -33.4523747, -70.65975709999999 -33.4523485)",2,,,,,,
369955021,3041526067,0,32840394,True,Allende,residential,49.522999999999996,"LINESTRING (-70.6596807 -33.4530079, -70.6596622 -33.4530567, -70.6596279 -33.4531253, -70.65961919999999 -33.4531459, -70.6596127 -33.4531601, -70.6596055 -33.4531811, -70.6595545 -33.4532763, -70.65953709999999 -33.4533063, -70.6595234 -33.4533294, -70.65951029999999 -33.453347, -70.6594948 -33.453363, -70.6594771 -33.45338, -70.6594491 -33.4534044)",,,,,,,
369955021,13877046,0,331303477,True,Toesca,secondary,75.60199999999999,"LINESTRING (-70.6596807 -33.4530079, -70.6596572 -33.4529927, -70.6596299 -33.4529686, -70.65955169999999 -33.4528966, -70.65947420000001 -33.4528086, -70.6594315 -33.4527789, -70.65936979999999 -33.4527316, -70.65930419999999 -33.4527103, -70.65922980000001 -33.452687, -70.6591232 -33.4526739, -70.6590226 -33.4526657)",3,,60,,,,
369955029,3041526067,0,370226669,False,Manuel Rodríguez Sur,residential,51.22299999999999,"LINESTRING (-70.65892890000001 -33.4535135, -70.6590066 -33.4535196, -70.6590533 -33.4535221, -70.6590947 -33.4535201, -70.6591288 -33.4535168, -70.65916110000001 -33.4535135, -70.6591995 -33.4535074, -70.6592382 -33.4534975, -70.65928150000001 -33.4534827, -70.659322 -33.4534675, -70.659358 -33.4534527, -70.6593991 -33.4534334, -70.6594224 -33.4534199, -70.6594491 -33.4534044)",,,,,,,
369955558,253348603,0,23401446,True,Copiapó,tertiary,57.565,"LINESTRING (-70.6567427 -33.4564984, -70.6567214 -33.4564227, -70.6566899 -33.4563799, -70.6566503 -33.4563546, -70.65659789999999 -33.4563453, -70.65623650000001 -33.4563115)",2,,,,,,
369955558,13884914,0,32841147,True,Manuel Rodríguez,primary,238.845,"LINESTRING (-70.6567427 -33.4564984, -70.6567895 -33.4560943, -70.6568089 -33.4559834, -70.6568238 -33.4559088, -70.65685190000001 -33.4558267, -70.65689399999999 -33.4557456, -70.6569181 -33.4556995, -70.6569549 -33.4556468, -70.6570176 -33.4555589, -70.65712310000001 -33.4554233, -70.6576153 -33.4547453, -70.6576747 -33.4546626, -70.6577111 -33.4545959, -70.65773009999999 -33.454556)",,,60,,,,
369956119,501543419,0,14421621,True,Almirante Blanco Encalada,residential,52.922000000000004,"LINESTRING (-70.6575819 -33.4565387, -70.65719300000001 -33.4565075, -70.6570835 -33.456504, -70.65703670000001 -33.456511, -70.65701489999999 -33.4565161)",2,,60,,,,
369958055,141061307,0,32840493,True,Manuel Rodríguez,residential,21.969,"LINESTRING (-70.65825769999999 -33.4549152, -70.6582009 -33.455107)",1,,60,,,,
369958055,501543419,0,"[445535001, 445535002, 445545294]",True,Manuel Rodríguez Sur,primary,213.933,"LINESTRING (-70.65825769999999 -33.4549152, -70.6581295 -33.4550471, -70.65771359999999 -33.4554793, -70.6575733 -33.4556167, -70.6574694 -33.4557295, -70.6574126 -33.4557998, -70.6573516 -33.455877, -70.6573047 -33.4559419, -70.6572658 -33.4560001, -70.6572202 -33.4560762, -70.6571672 -33.456178, -70.6571344 -33.4562384, -70.6570613 -33.4564048, -70.65701489999999 -33.4565161)","['4', '3']",,60,,,,
369960631,369961275,0,"[32841163, 32841196, 32841110, 32841111, 32841015]",True,Autopista Central,motorway,1499.2620000000002,"LINESTRING (-70.6582859 -33.4546175, -70.658264 -33.4546781, -70.65814020000001 -33.4548505, -70.6580549 -33.4549647, -70.6579205 -33.4551276, -70.6575287 -33.4555731, -70.65735429999999 -33.4557789, -70.6572417 -33.4559289, -70.65715849999999 -33.4560721, -70.6570834 -33.4562399, -70.65700560000001 -33.4564212, -70.6569708 -33.4565599, -70.6569305 -33.4567815, -70.656893 -33.4570478, -70.6568635 -33.4573924, -70.65685809999999 -33.457605, -70.6568527 -33.4578176, -70.6568662 -33.4580033, -70.656893 -33.458189, -70.65692249999999 -33.4584508, -70.65696 -33.4588066, -70.65701900000001 -33.4594153, -70.65703689999999 -33.4596615, -70.6570464 -33.4598381, -70.6570487 -33.4600364, -70.6570487 -33.4602169, -70.6570251 -33.4607003, -70.65679059999999 -33.463996, -70.6566838 -33.4655975, -70.65659650000001 -33.4677703)",3,,"['100', '80']",yes,yes,5,
369961038,2613446569,0,32840433,True,,motorway_link,218.754,"LINESTRING (-70.65705389999999 -33.4557191, -70.6577108 -33.4547053, -70.6577604 -33.4546106, -70.6577947 -33.4545238, -70.6578243 -33.4544291, -70.65785390000001 -33.4543067, -70.6578822 -33.4541637, -70.65794339999999 -33.4539165)",,,,,,,
369961038,501542427,0,32841186,True,Autopista Central,motorway,663.057,"LINESTRING (-70.65705389999999 -33.4557191, -70.657139 -33.4556096, -70.6577114 -33.454911, -70.6577764 -33.4548193, -70.6578308 -33.4547374, -70.6578911 -33.454623, -70.6579562 -33.4544927, -70.65800110000001 -33.4543911, -70.6580448 -33.4542806, -70.658085 -33.4541474, -70.65813350000001 -33.4539728, -70.6582669 -33.4534793, -70.6586317 -33.4522597, -70.65877209999999 -33.45182, -70.65881229999999 -33.4516897, -70.6591363 -33.4505975, -70.6592806 -33.4501111)",,,80,,,5,
369961275,13877056,0,"[549786064, 39874509, 694309006, 694309007]",True,Autopista Central,motorway,370.28200000000004,"LINESTRING (-70.65659650000001 -33.4677703, -70.6565743 -33.4683572, -70.65657 -33.4685757, -70.65656199999999 -33.4688481, -70.6565607 -33.4689178, -70.6565435 -33.4698426, -70.6564566 -33.4710977)",3,,80,,,5,
369961560,369965719,0,39874506,True,Avenida José Joaquín Prieto Vial,primary,115.693,"LINESTRING (-70.65683319999999 -33.4667661, -70.6567829 -33.4678057)",3,,60,,,,
369961560,369961275,0,32841016,True,,motorway_link,113.81,"LINESTRING (-70.65683319999999 -33.4667661, -70.6566565 -33.4675078, -70.65663910000001 -33.4676013, -70.65659650000001 -33.4677703)",1,,,,,,
369965187,369961560,0,39874506,True,Avenida José Joaquín Prieto Vial,primary,234.34699999999998,"LINESTRING (-70.6569077 -33.4646605, -70.6568877 -33.4649146, -70.65685689999999 -33.4652742, -70.6568431 -33.4655208, -70.656835 -33.4663444, -70.6568384 -33.4667061, -70.65683319999999 -33.4667661)",3,,60,,,,
369965719,1597018428,0,32841553,True,,primary_link,131.055,"LINESTRING (-70.6567829 -33.4678057, -70.6568552 -33.4679766, -70.6568786 -33.4680348, -70.6569128 -33.4681051, -70.6569386 -33.4681483, -70.657076 -33.468329, -70.6571208 -33.4683881, -70.6571818 -33.4684681, -70.6572142 -33.4685302, -70.6572393 -33.4685974, -70.65725190000001 -33.4686535, -70.65726220000001 -33.4687335, -70.65725639999999 -33.4688909)",1,,,,,,
369965719,1597018435,0,"[39874506, 385515284]",True,Avenida José Joaquín Prieto Vial,primary,128.99,"LINESTRING (-70.6567829 -33.4678057, -70.6567606 -33.4683632, -70.6567306 -33.4689649)",3,,60,,,,
369965811,4130454005,0,201854689,True,Avenida General Rondizzoni,primary_link,56.369,"LINESTRING (-70.6630794 -33.470339, -70.66320589999999 -33.470318, -70.66323850000001 -33.4703045, -70.66327699999999 -33.4702779, -70.6633042 -33.470255, -70.6633226 -33.4702321, -70.663353 -33.4701876, -70.66337969999999 -33.4701381, -70.66347089999999 -33.4699951)",1,,60,,,,
369965811,4130454002,0,445535757,True,Avenida General Rondizzoni,primary,37.178000000000004,"LINESTRING (-70.6630794 -33.470339, -70.6632393 -33.4703635, -70.6633264 -33.4703789, -70.663358 -33.4703876, -70.6633861 -33.4703963, -70.66341 -33.4704126, -70.6634291 -33.4704557)",1,,60,,,,
369966280,2025475950,0,44061465,True,Avenida José Joaquín Prieto Vial,primary,90.43299999999999,"LINESTRING (-70.65581090000001 -33.4715534, -70.6559175 -33.4712778, -70.65596909999999 -33.4710389, -70.6559968 -33.4707589)",3,,,,,,
369966671,253366733,0,385515282,True,Avenida José Joaquín Prieto Vial,primary,44.642,"LINESTRING (-70.6562079 -33.4660922, -70.65622879999999 -33.4656911)",3,,60,,,,
369967384,253360546,0,385515282,True,Avenida José Joaquín Prieto Vial,primary,143.953,"LINESTRING (-70.65637409999999 -33.4627291, -70.6564351 -33.4614355)",3,,60,,,,
369967384,663092738,0,24444662,True,Santiago,residential,104.68299999999999,"LINESTRING (-70.65637409999999 -33.4627291, -70.6562583 -33.4627249, -70.65524670000001 -33.4626878)",,,,,,,
369967439,369967384,0,385515282,True,Avenida José Joaquín Prieto Vial,primary,109.765,"LINESTRING (-70.6563316 -33.4637156, -70.65637409999999 -33.4627291)",3,,60,,,,
370168924,370168926,0,32862079,False,Domeyko,residential,168.504,"LINESTRING (-70.6702736 -33.4573529, -70.6697226 -33.4572597, -70.6684935 -33.4570516)",2,,,,,,
370168926,15092710,0,447744766,True,Avenida España,residential,68.989,"LINESTRING (-70.6684935 -33.4570516, -70.66835140000001 -33.4576606)",3,,,,,,
370168926,370168924,0,32862079,False,Domeyko,residential,168.504,"LINESTRING (-70.6684935 -33.4570516, -70.6697226 -33.4572597, -70.6702736 -33.4573529)",2,,,,,,
370168926,370168928,0,179550126,True,Domeyko,residential,174.85899999999998,"LINESTRING (-70.6684935 -33.4570516, -70.6677177 -33.4569131, -70.66665039999999 -33.4567224)",,,60,,,,
370168928,5683084794,0,179550126,True,Domeyko,residential,7.993,"LINESTRING (-70.66665039999999 -33.4567224, -70.6665658 -33.4567088)",,,60,,,,
370168928,15092711,0,331303478,True,República,residential,69.337,"LINESTRING (-70.66665039999999 -33.4567224, -70.6665406 -33.4573392)",1,,60,,,,
370171074,370171128,0,32862222,False,Los Canelos,residential,130.2,"LINESTRING (-70.6749178 -33.467201, -70.6748985 -33.4683718)",,,,,,,
370171074,265689581,0,626774365,False,Gaspar de la Barrera,residential,59.388,"LINESTRING (-70.6749178 -33.467201, -70.6742776 -33.467195)",,,,,,,
370171074,265689580,0,626774365,False,Gaspar de la Barrera,residential,60.965,"LINESTRING (-70.6749178 -33.467201, -70.67557499999999 -33.4672073)",,,,,,,
370171128,265689710,0,24446197,False,Manuel de Amat,residential,59.143,"LINESTRING (-70.6748985 -33.4683718, -70.67426089999999 -33.46837)",,,,,,,
370171128,265689708,0,24446197,False,Manuel de Amat,residential,61.155,"LINESTRING (-70.6748985 -33.4683718, -70.6755577 -33.4683815)",,,,,,,
370171128,370171074,0,32862222,False,Los Canelos,residential,130.2,"LINESTRING (-70.6748985 -33.4683718, -70.6749178 -33.467201)",,,,,,,
370171286,370171302,0,32862229,False,Oriente,residential,77.611,"LINESTRING (-70.6734921 -33.4671875, -70.6735041 -33.4664896)",,,,,,,
370171286,370171601,0,626774365,False,Gaspar de la Barrera,residential,4.481,"LINESTRING (-70.6734921 -33.4671875, -70.6734438 -33.467187)",,,,,,,
370171286,370171483,0,626774365,False,Gaspar de la Barrera,residential,35.427,"LINESTRING (-70.6734921 -33.4671875, -70.673874 -33.4671911)",,,,,,,
370171302,370171286,0,32862229,False,Oriente,residential,77.611,"LINESTRING (-70.6735041 -33.4664896, -70.6734921 -33.4671875)",,,,,,,
370171302,149899191,0,626770089,False,Antofagasta,secondary,72.666,"LINESTRING (-70.6735041 -33.4664896, -70.6742869 -33.4665148)",,,,,,,
370171302,149899175,0,626770089,False,Antofagasta,secondary,47.667,"LINESTRING (-70.6735041 -33.4664896, -70.67299060000001 -33.4664732)",,,,,,,
370171483,370171526,0,32862233,False,Longavi,residential,130.708,"LINESTRING (-70.673874 -33.4671911, -70.673838 -33.4683662)",,,,,,,
370171483,370171286,0,626774365,False,Gaspar de la Barrera,residential,35.427,"LINESTRING (-70.673874 -33.4671911, -70.6734921 -33.4671875)",,,,,,,
370171483,265689581,0,626774365,False,Gaspar de la Barrera,residential,37.44,"LINESTRING (-70.673874 -33.4671911, -70.6742776 -33.467195)",,,,,,,
370171526,370171593,0,24446197,False,Manuel de Amat,residential,37.328,"LINESTRING (-70.673838 -33.4683662, -70.6734356 -33.4683626)",,,,,,,
370171526,265689710,0,24446197,False,Manuel de Amat,residential,39.23,"LINESTRING (-70.673838 -33.4683662, -70.67426089999999 -33.46837)",,,,,,,
370171526,370171483,0,32862233,False,Longavi,residential,130.708,"LINESTRING (-70.673838 -33.4683662, -70.673874 -33.4671911)",,,,,,,
370171593,370171526,0,24446197,False,Manuel de Amat,residential,37.328,"LINESTRING (-70.6734356 -33.4683626, -70.673838 -33.4683662)",,,,,,,
370171593,370171601,0,32862236,False,Oriente,residential,130.723,"LINESTRING (-70.6734356 -33.4683626, -70.6734438 -33.467187)",,,,,,,
370171593,265689712,0,24446197,False,Manuel de Amat,residential,42.829,"LINESTRING (-70.6734356 -33.4683626, -70.6733174 -33.4683615, -70.6729739 -33.4683585)",,,,,,,
370171601,370171593,0,32862236,False,Oriente,residential,130.723,"LINESTRING (-70.6734438 -33.467187, -70.6734356 -33.4683626)",,,,,,,
370171601,265689582,0,626774365,False,Gaspar de la Barrera,residential,42.69,"LINESTRING (-70.6734438 -33.467187, -70.67298359999999 -33.4671827)",,,,,,,
370171601,370171286,0,626774365,False,Gaspar de la Barrera,residential,4.481,"LINESTRING (-70.6734438 -33.467187, -70.6734921 -33.4671875)",,,,,,,
370187694,370187696,0,32863481,True,Santa Ana,residential,155.495,"LINESTRING (-70.6437497 -33.4742995, -70.6420754 -33.4742284)",,,,,,,
370187694,265664942,0,448681498,True,San Francisco,secondary,31.115,"LINESTRING (-70.6437497 -33.4742995, -70.64373620000001 -33.4745791)",3,,50,,,,
370187696,265669610,0,15150854,True,Santa Rosa,secondary,40.443,"LINESTRING (-70.6420754 -33.4742284, -70.6420786 -33.4738647)",3,,60,,,,
370187827,370187854,0,32863485,False,Pasaje Catalan,residential,103.681,"LINESTRING (-70.6363106 -33.4740654, -70.6351998 -33.473961)",,,,,,,
370187827,265666817,0,441308782,False,Santiago Concha,residential,88.879,"LINESTRING (-70.6363106 -33.4740654, -70.636132 -33.4748507)",,,,,,,
