u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,width,bridge,access,service,tunnel,ref,est_width,area
21658061,1701682734,0,733321547,False,Avenue d'Italie,primary,50,101.63,"LINESTRING (2.3568841 48.8274318, 2.3568514 48.8275324, 2.3568383 48.8275725, 2.3568068 48.8276855, 2.356773 48.8277963, 2.3566885 48.8280737, 2.356611 48.8283279)",4,,,,,,,,,
21658061,360933,0,"[808369144, 298746802, 309765259, 157910468]",False,"['Rue de Tolbiac', ""Avenue d'Italie""]","['primary', 'secondary']","['50', '30']",291.59200000000004,"LINESTRING (2.3568841 48.8274318, 2.3570888 48.8267603, 2.3571405 48.8265943, 2.3571437 48.8265843, 2.357218 48.8263451, 2.3572351 48.8262901, 2.3572626 48.826185, 2.3570656 48.8261793, 2.3566572 48.8261564, 2.3560257 48.8261206, 2.3553091 48.8260801, 2.3552177 48.8260749)",4,,,,,,,,,
21658061,5487025233,0,"[157936521, 808369143]",True,Rue du Moulinet,residential,30,154.49099999999999,"LINESTRING (2.3568841 48.8274318, 2.3566673 48.8273846, 2.3566326 48.8273768, 2.3560015 48.8272348, 2.3555232 48.8271117, 2.3549175 48.8269311)",,,,,,,,,,
21660038,937873395,0,816466391,False,Avenue de la Grande Armée,primary,50,9.45,"LINESTRING (2.2929668 48.8744338, 2.2928513 48.8744719)",8,,,,,,,,,
21660038,299014147,0,27245083,True,Avenue de la Grande Armée,service,30,212.645,"LINESTRING (2.2929668 48.8744338, 2.2930714 48.8746005, 2.2930432 48.8746556, 2.2930239 48.8746932, 2.2913762 48.8752473, 2.2909395 48.8753825, 2.2908055 48.8753361)",,,,,,alley,,,,
21660281,27286712,0,41872851,False,Avenue de Wagram,primary,50,69.509,"LINESTRING (2.2961635 48.8753276, 2.2962423 48.8754383, 2.2965316 48.8758402, 2.2965695 48.8758928)",,,,,,,,,,
21660281,661218,0,41872851,False,Avenue de Wagram,primary,50,23.567,"LINESTRING (2.2961635 48.8753276, 2.2960675 48.8751971, 2.2960232 48.8751368)",,,,,,,,,,
21660281,1961531244,0,4444151,True,Rue Troyon,residential,30,180.468,"LINESTRING (2.2961635 48.8753276, 2.2960315 48.8754385, 2.2960278 48.8754416, 2.294797 48.8764756, 2.2947542 48.8765116, 2.2947224 48.8765099, 2.2945733 48.8765022)",,,,,,,,,,
24912021,368776551,0,378989503,True,Avenue de Saint-Ouen,primary,30,24.109,"LINESTRING (2.3282949 48.895556, 2.3283661 48.8957677)",,,,,,,,,,
24912021,178884498,0,24014974,True,Rue Belliard,residential,30,203.59,"LINESTRING (2.3282949 48.895556, 2.328426 48.8955622, 2.3290981 48.8956042, 2.3294712 48.8956304, 2.3298136 48.8956673, 2.3308891 48.8957887, 2.3310504 48.8958114)",,,,,,,,,,
25001256,390033,0,34491643,False,Rue du Faubourg Saint-Antoine,primary,30,74.276,"LINESTRING (2.3929976 48.8488169, 2.3923762 48.8489111, 2.3922683 48.8489274, 2.3920084 48.8489668)",,,,,,,,,,
25001256,390043,0,"[707097184, 34491643]",False,Rue du Faubourg Saint-Antoine,primary,30,151.80100000000002,"LINESTRING (2.3929976 48.8488169, 2.3930833 48.848804, 2.3942357 48.8486294, 2.3943563 48.8486112, 2.3945791 48.8485774, 2.3947092 48.8485577, 2.3947501 48.8485515, 2.3948838 48.8485348, 2.3950215 48.8485175)",,,,,,,,,,
25001256,5939279482,0,8059162,True,Rue des Immeubles Industriels,residential,30,171.115,"LINESTRING (2.3929976 48.8488169, 2.3929523 48.8489341, 2.3925154 48.8502084, 2.3925184 48.85032)",,,,,,,,,,
25001426,25009134,0,34491643,False,Rue du Faubourg Saint-Antoine,primary,30,39.914,"LINESTRING (2.3900946 48.8492566, 2.3898818 48.8492888, 2.389563 48.8493371)",,,,,,,,,,
25001426,390033,0,34491643,False,Rue du Faubourg Saint-Antoine,primary,30,143.695,"LINESTRING (2.3900946 48.8492566, 2.390193 48.8492417, 2.3902752 48.8492292, 2.3910952 48.8491051, 2.3917111 48.8490118, 2.3920084 48.8489668)",,,,,,,,,,
25008903,368000,0,"[34491643, 809612799]",False,Rue du Faubourg Saint-Antoine,primary,30,195.29700000000003,"LINESTRING (2.3873276 48.8496757, 2.3872378 48.8496893, 2.3863103 48.8498297, 2.3856688 48.8499269, 2.3850491 48.8500329, 2.3848901 48.8500562, 2.3847292 48.8500762)",,,,,,,,,,
25008903,25009134,0,34491643,False,Rue du Faubourg Saint-Antoine,primary,30,167.843,"LINESTRING (2.3873276 48.8496757, 2.3882842 48.8495308, 2.3885108 48.8494968, 2.3886302 48.8494784, 2.3894116 48.84936, 2.389563 48.8493371)",,,,,,,,,,
25008903,25008906,0,8059161,True,Rue Roubo,residential,30,84.41199999999999,"LINESTRING (2.3873276 48.8496757, 2.387324 48.8497721, 2.3872903 48.8503881, 2.3872855 48.8504343)",,,,,,,,,,
25009134,25008903,0,34491643,False,Rue du Faubourg Saint-Antoine,primary,30,167.84300000000002,"LINESTRING (2.389563 48.8493371, 2.3894116 48.84936, 2.3886302 48.8494784, 2.3885108 48.8494968, 2.3882842 48.8495308, 2.3873276 48.8496757)",,,,,,,,,,
25009134,25001426,0,34491643,False,Rue du Faubourg Saint-Antoine,primary,30,39.914,"LINESTRING (2.389563 48.8493371, 2.3898818 48.8492888, 2.3900946 48.8492566)",,,,,,,,,,
25009134,5679638266,0,4517279,True,Rue Claude Tillier,residential,30,281.92,"LINESTRING (2.389563 48.8493371, 2.3894647 48.8492559, 2.3872546 48.847574, 2.3872049 48.847527, 2.3871809 48.8474887, 2.3871218 48.8473865)",,,,,,,,,,
25034650,505081264,0,41311213,False,Avenue de la République,primary,50,165.804,"LINESTRING (2.3780241 48.8646123, 2.3777644 48.8646611, 2.3758384 48.8650073)",,,,,,,,,,
25034650,34777850,0,164379452,False,Avenue de la République,primary,50,168.442,"LINESTRING (2.3780241 48.8646123, 2.3783456 48.864551, 2.3802358 48.8641906)",,,,,,,,,,
25034650,243635110,0,164379454,True,Rue Saint-Maur,residential,30,125.47000000000001,"LINESTRING (2.3780241 48.8646123, 2.3779385 48.8647395, 2.3779065 48.8648139, 2.3777864 48.8650051, 2.3776459 48.8652159, 2.3773715 48.8656027, 2.3773425 48.8656468)",,,,,,,,,,
25034653,560837929,0,164379452,False,Avenue de la République,primary,50,14.749,"LINESTRING (2.3811196 48.8640234, 2.3813134 48.8639868)",,,,,,,,,,
25034653,34777850,0,164379452,False,Avenue de la République,primary,50,67.269,"LINESTRING (2.3811196 48.8640234, 2.3809981 48.8640464, 2.3802358 48.8641906)",,,,,,,,,,
25034653,560837928,0,8119314,True,Rue Guillaume Bertrand,residential,30,15.869,"LINESTRING (2.3811196 48.8640234, 2.3811064 48.863931, 2.3810995 48.8638813)",,,,,,,,,,
25034653,60912007,0,44142732,True,Rue des Bluets,residential,30,63.03,"LINESTRING (2.3811196 48.8640234, 2.3812056 48.864122, 2.3818129 48.8643359)",,,,,,,,,,
25034654,148945385,0,799108267,False,Avenue de la République,primary,30,45.597,"LINESTRING (2.3856002 48.8631627, 2.3850021 48.8632782)",,,,,,,,,,
25034654,123479648,0,799108268,False,Avenue de la République,primary,50,126.46799999999999,"LINESTRING (2.3856002 48.8631627, 2.3856794 48.8631481, 2.3867104 48.8629576, 2.3868127 48.8629387, 2.3872726 48.8628767)",,,,,,,,,,
27181011,356299716,0,31823633,False,Allée du Bord de l'Eau,primary,50,836.993,"LINESTRING (2.2262612 48.8537868, 2.2262219 48.8541239, 2.2262129 48.8542177, 2.2261751 48.8547162, 2.2262055 48.8552901, 2.2262102 48.855379, 2.2262623 48.8556315, 2.2263397 48.8560065, 2.226582 48.8567748, 2.2267999 48.8573209, 2.2270188 48.8578259, 2.2275174 48.8589763, 2.2276386 48.8592107, 2.2280438 48.8599945, 2.2281528 48.8601954, 2.2285799 48.8609826, 2.2286332 48.8610808)",2,,,,,,,,,
27181011,1420879537,0,"[168743924, 4430605]",True,Allée du Bord de l'Eau,primary,50,62.26,"LINESTRING (2.2262612 48.8537868, 2.2262498 48.8536187, 2.2262562 48.8532741, 2.2262538 48.8532271)","['1', '2']",,,,,,,,,
27286645,6088222351,0,648493110,False,Avenue de la Porte des Ternes,tertiary,50,55.988,"LINESTRING (2.2817888 48.8815087, 2.2814716 48.8815744, 2.2814306 48.8815838, 2.2810625 48.8816679)",,,,,,,,,,
27286674,27415728,0,470987535,False,Avenue de la Grande Armée,primary,50,31.174,"LINESTRING (2.288992 48.875698, 2.2892207 48.8756275, 2.2893771 48.8755778)",8,,,,,,,,,
27286674,299014749,0,"[630455864, 655230854, 630455863]",False,Avenue de la Grande Armée,primary,50,370.2100000000001,"LINESTRING (2.288992 48.875698, 2.2889757 48.8757044, 2.2889593 48.8757108, 2.2886775 48.8757994, 2.2885616 48.8758375, 2.2879174 48.8760428, 2.2874379 48.8761955, 2.2872219 48.8762643, 2.2870355 48.8763236, 2.286657 48.8764442, 2.2856767 48.8767565, 2.2852611 48.8768877, 2.2847301 48.8770554, 2.2846517 48.8770801, 2.2844348 48.8771474)","['8', '6']",,,,,,,,,
27286674,299014749,1,"[27245164, 27245124]",True,Avenue de la Grande Armée,service,30,387.012,"LINESTRING (2.288992 48.875698, 2.2888283 48.8759472, 2.2887908 48.875959, 2.2875299 48.8763566, 2.287449 48.8763821, 2.2873132 48.8764288, 2.2871706 48.8764713, 2.2871516 48.8764769, 2.2857876 48.8769075, 2.285561 48.8769868, 2.2853736 48.8770545, 2.2849611 48.8771906, 2.2846996 48.8772418, 2.2844348 48.8771474)",,,,,,,,,,
27286711,3219846388,0,"[27245953, 41872851, 569385773]",False,"['Avenue de Wagram', 'Rue du Faubourg Saint-Honoré']",primary,50,217.93300000000002,"LINESTRING (2.2968537 48.8762886, 2.2969319 48.8763887, 2.29718 48.8767306, 2.2978607 48.8776635, 2.2979629 48.8778095, 2.2980862 48.8777835, 2.2983559 48.8777215)",,,,,,,,,,
27286711,27286712,0,41872851,False,Avenue de Wagram,primary,50,48.672,"LINESTRING (2.2968537 48.8762886, 2.2966338 48.8759802, 2.2965695 48.8758928)",,,,,,,,,,
27286711,27286714,0,4444185,True,Rue de l'Étoile,residential,30,188.02700000000002,"LINESTRING (2.2968537 48.8762886, 2.2967118 48.8763926, 2.2951874 48.8774933, 2.2951235 48.8775394)",,,,,,,,,,
27286712,27286711,0,41872851,False,Avenue de Wagram,primary,50,48.672,"LINESTRING (2.2965695 48.8758928, 2.2966338 48.8759802, 2.2968537 48.8762886)",,,,,,,,,,
27286712,21660281,0,41872851,False,Avenue de Wagram,primary,50,69.509,"LINESTRING (2.2965695 48.8758928, 2.2965316 48.8758402, 2.2962423 48.8754383, 2.2961635 48.8753276)",,,,,,,,,,
27323738,27323739,0,196820521,False,Avenue de Clichy,primary,50,18.314,"LINESTRING (2.3259194 48.8867623, 2.3259864 48.8866036)",3,,,,,,,,,
27323738,27323756,0,8415072,True,Rue Hélène,residential,30,137.365,"LINESTRING (2.3259194 48.8867623, 2.3243267 48.8861071)",,,,,,,,,,
27323738,27323728,0,196820521,False,Avenue de Clichy,primary,50,85.31700000000001,"LINESTRING (2.3259194 48.8867623, 2.325882 48.8868472, 2.325742 48.8871648, 2.3256439 48.8873796, 2.3255897 48.8874983)",3,,,,,,,,,
27323739,27323738,0,196820521,False,Avenue de Clichy,primary,50,18.314,"LINESTRING (2.3259864 48.8866036, 2.3259194 48.8867623)",3,,,,,,,,,
27323739,27323741,0,196820521,False,Avenue de Clichy,primary,50,35.583,"LINESTRING (2.3259864 48.8866036, 2.3259987 48.8865776, 2.3261273 48.8862973)",3,,,,,,,,,
27323739,260418666,0,24014197,True,Rue Pierre Ginier,residential,30,108.91900000000001,"LINESTRING (2.3259864 48.8866036, 2.3263825 48.8866833, 2.3268919 48.8870153, 2.3271552 48.887175)",,,,,,,,,,
27323741,27323739,0,196820521,False,Avenue de Clichy,primary,50,35.583,"LINESTRING (2.3261273 48.8862973, 2.3259987 48.8865776, 2.3259864 48.8866036)",3,,,,,,,,,
27323741,27323744,0,196820521,False,Avenue de Clichy,primary,50,55.634,"LINESTRING (2.3261273 48.8862973, 2.3262526 48.8860391, 2.326298 48.8859433, 2.3263574 48.8858204)",3,,,,,,,,,
27323744,27323741,0,196820521,False,Avenue de Clichy,primary,50,55.634,"LINESTRING (2.3263574 48.8858204, 2.326298 48.8859433, 2.3262526 48.8860391, 2.3261273 48.8862973)",3,,,,,,,,,
27323744,272678970,0,336776422,False,Avenue de Clichy,primary,50,102.468,"LINESTRING (2.3263574 48.8858204, 2.3263943 48.8857398, 2.3265696 48.8853567, 2.3265753 48.885344, 2.3266253 48.8852358, 2.3266631 48.8851538, 2.326711 48.8850416, 2.3267607 48.8849379)",,,,,,,,,,
27323744,27323749,0,22468100,True,Rue des Dames,residential,30,96.356,"LINESTRING (2.3263574 48.8858204, 2.3262502 48.8857494, 2.325955 48.885554, 2.3254234 48.8852091)",,,,,,,,,,
27415728,299018440,0,470987535,False,Avenue de la Grande Armée,primary,50,5.387,"LINESTRING (2.2893771 48.8755778, 2.2894434 48.8755567)",8,,,,,,,,,
27415728,27286674,0,470987535,False,Avenue de la Grande Armée,primary,50,31.174,"LINESTRING (2.2893771 48.8755778, 2.2892207 48.8756275, 2.288992 48.875698)",8,,,,,,,,,
34777850,25034653,0,164379452,False,Avenue de la République,primary,50,67.269,"LINESTRING (2.3802358 48.8641906, 2.3809981 48.8640464, 2.3811196 48.8640234)",,,,,,,,,,
34777850,25034650,0,164379452,False,Avenue de la République,primary,50,168.442,"LINESTRING (2.3802358 48.8641906, 2.3783456 48.864551, 2.3780241 48.8646123)",,,,,,,,,,
34777850,34097220,0,5095263,True,Rue Saint-Hubert,residential,30,128.492,"LINESTRING (2.3802358 48.8641906, 2.3801876 48.8640658, 2.3801594 48.8639924, 2.3789566 48.8635767, 2.3788795 48.8635501)",,,,,,,,,,
52025142,251517810,0,309765261,False,Avenue d'Italie,primary,50,77.719,"LINESTRING (2.3575888 48.8251193, 2.3576266 48.8250001, 2.3577644 48.8245655, 2.3578057 48.8244351)",4,,,,,,,,,
52025142,252659093,0,685719842,False,Avenue d'Italie,primary,50,76.314,"LINESTRING (2.3575888 48.8251193, 2.3574647 48.825543, 2.3574357 48.825642, 2.3574265 48.8256734, 2.3574141 48.8257158, 2.3573914 48.8257932)",4,,,,,,,,,
52025142,507164504,0,16360603,False,Rue du Docteur Laurent,residential,30,21.716,"LINESTRING (2.3575888 48.8251193, 2.3574219 48.8250954, 2.3573781 48.8250868, 2.3573008 48.8250729)",,,,,,,,,,
60766874,644119,0,197510652,False,Boulevard Ornano,primary,50,21.018,"LINESTRING (2.3446898 48.8975513, 2.3448325 48.8973872)",,,,,,,,,,
60766874,5569107988,0,540425731,True,Boulevard Ornano,primary,50,42.069,"LINESTRING (2.3446898 48.8975513, 2.3447096 48.8975967, 2.344702 48.8976347, 2.3446324 48.8977239, 2.3445887 48.89778, 2.3445674 48.8978129, 2.3445143 48.8978999)",,,,,,,,,,
60766874,6414080215,0,507796110,True,Rue Belliard,residential,30,34.136,"LINESTRING (2.3446898 48.8975513, 2.3444201 48.8975025, 2.3442801 48.8974771, 2.3442386 48.8974728)",,,,,,,,,,
94144498,17809163,0,690933459,False,Avenue de la République,primary,50,54.900999999999996,"LINESTRING (2.3681656 48.86647, 2.3685531 48.8663949, 2.3688858 48.866331)",,,,,,,,,,
94144498,256587669,0,"[690933459, 4039159]",False,Avenue de la République,primary,50,63.074,"LINESTRING (2.3681656 48.86647, 2.3677044 48.8665593, 2.3673384 48.8666302)",,,,,,,,,,
94144498,17809170,0,23236288,True,Rue du Grand Prieuré,residential,30,122.558,"LINESTRING (2.3681656 48.86647, 2.3682329 48.8663617, 2.3687418 48.8654993, 2.3687837 48.8654459)",,,,,,,,,,
94144498,94144709,0,232054474,True,Rue Rampon,residential,30,59.876,"LINESTRING (2.3681656 48.86647, 2.3679671 48.8664197, 2.3674687 48.8662879, 2.3674044 48.866272)",,,,,,,,,,
