u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,ref,bridge,width,service,tunnel,access
361045,21648537,0,"[25485120, 570738515, 570738517]",Boulevard de l'Hôpital,primary,50,False,285.95700000000005,"LINESTRING (2.3592953 48.8365766, 2.3594286 48.8367564, 2.3594652 48.8368042, 2.3600116 48.8375188, 2.3603922 48.8380321, 2.3607628 48.8385559, 2.3607999 48.8386098, 2.3608665 48.8386916, 2.3608967 48.8387287, 2.3610155 48.8388853)",3,,,,,,,
361045,21648012,0,43904125,Boulevard de l'Hôpital,primary,50,False,90.604,"LINESTRING (2.3592953 48.8365766, 2.3591385 48.836366, 2.3589922 48.8361694, 2.3588915 48.8360342, 2.3587506 48.8358449)",,,,,,,,
361047,549792392,0,313695844,Rue Monge,secondary,30,False,56.981,"LINESTRING (2.3519793 48.84166, 2.3519868 48.8417206, 2.3519928 48.8417627, 2.35204 48.8420935, 2.3520533 48.8421701)",,,,,,,,
361047,17809588,0,313695844,Rue Monge,secondary,30,False,92.54799999999999,"LINESTRING (2.3519793 48.84166, 2.3519673 48.8415763, 2.3519598 48.841527, 2.351882 48.841014, 2.3518747 48.8409658, 2.351859 48.8408315)",,,,,,,,
361048,933275665,0,237932372,Rue Monge,secondary,30,False,18.564,"LINESTRING (2.3512679 48.8396902, 2.3513606 48.8398456)",,,,,,,,
361048,25033996,0,237932372,Rue Monge,secondary,30,False,63.867999999999995,"LINESTRING (2.3512679 48.8396902, 2.3512189 48.8395931, 2.3511956 48.8395495, 2.3509804 48.8391479)",,,,,,,,
361050,25034407,0,506445446,Rue Monge,secondary,30,False,23.967,"LINESTRING (2.3516349 48.8466037, 2.3517202 48.8463956)",,,,,,,,
361050,25033096,0,4217173,Rue du Cardinal Lemoine,tertiary,30,False,44.304,"LINESTRING (2.3516349 48.8466037, 2.3515219 48.846517, 2.3512212 48.846313)",,,,,,,,
361050,361059,0,751317794,Rue Monge,secondary,50,False,65.295,"LINESTRING (2.3516349 48.8466037, 2.3515636 48.8467112, 2.3513604 48.846974, 2.3512394 48.8471299)",,,,,,,,
361050,7049374628,0,754579329,Rue du Cardinal Lemoine,tertiary,50,False,102.952,"LINESTRING (2.3516349 48.8466037, 2.3517519 48.8466846, 2.3518802 48.8467753, 2.3525969 48.8472793)",,,,,,,,
361058,792991,0,154802893,Rue Baudricourt,residential,30,False,139.304,"LINESTRING (2.363724 48.8266453, 2.3637705 48.82672, 2.3638055 48.8267701, 2.3638295 48.8268066, 2.3639497 48.8269648, 2.3639641 48.8269842, 2.3645499 48.8277737)",,,,,,,,
361058,480690113,0,166755011,Rue de Tolbiac,secondary,30,False,13.154,"LINESTRING (2.363724 48.8266453, 2.3636147 48.826631, 2.3635479 48.8266218)",,,,,,,,
361058,15035563,0,209282568,Rue de Tolbiac,secondary,30,False,97.989,"LINESTRING (2.363724 48.8266453, 2.3639633 48.8266737, 2.3640297 48.8266829, 2.3642249 48.8267099, 2.3643488 48.8267265, 2.3645923 48.8267588, 2.3650356 48.8268211)",2,,,,,,,
361059,25034403,0,2114252,Rue d'Arras,residential,30,True,82.593,"LINESTRING (2.3512394 48.8471299, 2.3513207 48.8471923, 2.3518363 48.8475577, 2.3518983 48.8476157, 2.3519643 48.8476957)",,,,,,,,
361059,1134402753,0,98035808,Rue Jacques-Henri Lartigue,residential,,False,38.195,"LINESTRING (2.3512394 48.8471299, 2.351044 48.8469928, 2.3509963 48.8469593, 2.3508821 48.8468795)",,,,,,,,
361059,361060,0,751317794,Rue Monge,secondary,50,False,118.30700000000002,"LINESTRING (2.3512394 48.8471299, 2.3507134 48.8478103, 2.3506801 48.8478534, 2.3505051 48.8480778)",,,,,,,,
361059,361050,0,751317794,Rue Monge,secondary,50,False,65.295,"LINESTRING (2.3512394 48.8471299, 2.3513604 48.846974, 2.3515636 48.8467112, 2.3516349 48.8466037)",,,,,,,,
361060,25034403,0,34322419,Rue des Écoles,tertiary,50,False,114.92699999999999,"LINESTRING (2.3505051 48.8480778, 2.3508302 48.8479978, 2.3508916 48.8479827, 2.3515776 48.8478017, 2.3519643 48.8476957)",,,,,,,,
361060,25032939,0,34322419,Rue des Écoles,tertiary,50,False,87.637,"LINESTRING (2.3505051 48.8480778, 2.3501143 48.8481831, 2.3495312 48.848341, 2.3494885 48.8483513, 2.3493965 48.848376)",,,,,,,,
361060,25101533,0,66098063,Rue Monge,secondary,30,False,59.635000000000005,"LINESTRING (2.3505051 48.8480778, 2.3503029 48.8483233, 2.3502709 48.8483647, 2.3501263 48.8485526)",,,,,,,,
361060,361059,0,751317794,Rue Monge,secondary,50,False,118.307,"LINESTRING (2.3505051 48.8480778, 2.3506801 48.8478534, 2.3507134 48.8478103, 2.3512394 48.8471299)",,,,,,,,
361062,367510,0,"[678644176, 34679625]",Quai de Montebello,primary,50,True,130.767,"LINESTRING (2.3482382 48.8523487, 2.3476675 48.8526292, 2.3476307 48.852647, 2.3472516 48.8528392, 2.3469195 48.8530049, 2.3468129 48.8530582)",3,,,,,,,
361068,1513501834,0,138032009,Pont d'Arcole,unclassified,50,True,19.63,"LINESTRING (2.350692 48.8560629, 2.3507803 48.8558962)",,,,,,,,
361068,25554712,0,4039350,Quai de l'Hôtel de Ville,primary,50,False,35.588,"LINESTRING (2.350692 48.8560629, 2.3509396 48.8559706, 2.3509872 48.8559528, 2.3511152 48.8559051)",5,,,,,,,
361068,25554696,0,"[517156353, 4476805, 677653612, 14155058, 553339897]","[""Place de l'Hôtel de Ville"", 'Avenue Victoria']",secondary,50,True,208.66,"LINESTRING (2.350692 48.8560629, 2.3510273 48.8566689, 2.3510416 48.8566931, 2.3510829 48.8567676, 2.3510835 48.856781, 2.3510749 48.8567938, 2.3510658 48.8568039, 2.3510521 48.8568116, 2.3509462 48.856839, 2.3506596 48.8569212, 2.3503889 48.8569964, 2.3500703 48.8570903, 2.3499284 48.857131, 2.3498895 48.8571421, 2.3497829 48.8571727, 2.3495508 48.8572365)","['4', '2']",,,,,,,
361070,25554716,0,"[681709632, 55181001, 4261465, 807830076]","['Rue de Rivoli', 'Rue de la Coutellerie']",secondary,50,True,116.31099999999999,"LINESTRING (2.3514846 48.8574756, 2.3513924 48.8575053, 2.351262 48.8575446, 2.3511806 48.8575191, 2.3509029 48.8574693, 2.3502062 48.8573501, 2.3499691 48.8573072)","['3', '2']",,,,,,,
361074,26400916,0,18517723,Rue Rambuteau,residential,30,True,135.803,"LINESTRING (2.353509 48.8612187, 2.3535967 48.8611848, 2.3542622 48.8609513, 2.3544472 48.8608887, 2.3545543 48.8608533, 2.3550492 48.860695, 2.3551551 48.8606548)",1,,,,,,,
361074,26401478,0,56257421,Rue Beaubourg,secondary,50,True,41.596999999999994,"LINESTRING (2.353509 48.8612187, 2.3534789 48.8611608, 2.3534614 48.8611241, 2.3533209 48.8608657)",,,,,,,,
361075,268408320,0,56257425,Rue Beaubourg,secondary,,True,9.643,"LINESTRING (2.3543162 48.8627236, 2.3542691 48.8626426)",,,,,,,,
361084,510438311,0,"[51111533, 168094366]",Boulevard de Magenta,primary,50,True,90.921,"LINESTRING (2.3630587 48.8685611, 2.3629525 48.8686645, 2.3629191 48.868703, 2.3628975 48.8687279, 2.3625794 48.8690746, 2.3625502 48.8691061, 2.3623739 48.8692412)",,,,,,,,
361084,718667060,0,757328921,Rue Léon Jouhaux,residential,30,True,24.576999999999998,"LINESTRING (2.3630587 48.8685611, 2.3631526 48.8686067, 2.363329 48.8686924)",,,,,14,,,
361091,1812196178,0,192067421,Boulevard de Magenta,primary,,False,10.221,"LINESTRING (2.3573832 48.8748138, 2.357312 48.8748929)",,,,,,,,
361091,408490216,0,4040039,Boulevard de Strasbourg,secondary,,True,22.316000000000003,"LINESTRING (2.3573832 48.8748138, 2.3574441 48.8749066, 2.357469 48.874948, 2.3575073 48.874997)",,,,,,,,
361091,123256923,0,178824613,Boulevard de Magenta,primary,50,False,135.094,"LINESTRING (2.3573832 48.8748138, 2.3574628 48.8747255, 2.3575091 48.8746742, 2.3575443 48.8746351, 2.3576405 48.8745229, 2.358141 48.8739589, 2.3583134 48.8737642)",,,,,,,,
361092,175042439,0,8058931,Rue du Vertbois,residential,30,True,72.835,"LINESTRING (2.3568082 48.8672969, 2.3569159 48.8672717, 2.357668 48.8670959, 2.3577465 48.8670776)",,,,,,,,
361092,361093,0,22733083,Rue du Vertbois,residential,30,True,150.71900000000002,"LINESTRING (2.3568082 48.8672969, 2.3567036 48.8673188, 2.3561034 48.8674444, 2.3549605 48.8676875, 2.3549049 48.8676993, 2.3548458 48.8677102)",,,,,,alley,,
361093,250293445,0,56319995,Rue Saint-Martin,secondary,30,True,51.980999999999995,"LINESTRING (2.3548458 48.8677102, 2.354608 48.8673463, 2.3545663 48.8672804)",2,,,,,,,
361096,175019359,0,13466910,Boulevard de Bonne Nouvelle,primary,,False,25.303999999999995,"LINESTRING (2.3526101 48.8696795, 2.3525449 48.8696936, 2.3524398 48.8697164, 2.3523773 48.8697299, 2.3522815 48.8697507)",,,,,,,,
361096,213201643,0,31956438,Boulevard Saint-Denis,primary,50,False,31.347,"LINESTRING (2.3526101 48.8696795, 2.3528309 48.8696308, 2.3530176 48.8695922)",,,,,,,,
361098,25701659,0,4039403,Boulevard Poissonnière,primary,50,False,87.57300000000001,"LINESTRING (2.3478915 48.8706755, 2.3477067 48.8707084, 2.3474684 48.8707506, 2.3468178 48.8708663, 2.3467356 48.8708809)",,,,,,,,
361098,202818262,0,538550997,Boulevard de Bonne Nouvelle,primary,50,False,61.881,"LINESTRING (2.3478915 48.8706755, 2.3480388 48.8706492, 2.3482793 48.8706023, 2.3487081 48.8705302)",,,,,,,,
361099,1821290231,0,18229612,Boulevard Montmartre,primary,50,False,104.994,"LINESTRING (2.3416094 48.871724, 2.3402235 48.8719702)",,,,,,,,
361099,25207313,0,18229612,Boulevard Montmartre,primary,50,False,110.03,"LINESTRING (2.3416094 48.871724, 2.3418652 48.8716848, 2.341964 48.8716687, 2.3428797 48.8715132, 2.3430679 48.8714816)",,,,,,,,
361100,583023059,0,29701657,Rue du 8 Mai 1945,secondary,50,True,26.243000000000002,"LINESTRING (2.3559847 48.8763569, 2.356158 48.8764104, 2.3563083 48.8764589)",,,,,,,,
361100,5297593441,0,"[67307211, 548362309]",Boulevard de Magenta,primary,50,False,29.772,"LINESTRING (2.3559847 48.8763569, 2.3558903 48.8764796, 2.3557932 48.8765931)",,,,,,,,
361100,912272512,0,672627341,Boulevard de Magenta,primary,50,False,19.225,"LINESTRING (2.3559847 48.8763569, 2.3560443 48.8762862, 2.3561169 48.8762075)",2,,,,,,,
361102,94181306,0,45401902,Rue La Fayette,secondary,50,False,134.996,"LINESTRING (2.3540413 48.8785307, 2.3542875 48.8785883, 2.3543257 48.8785972, 2.3548091 48.8787244, 2.3555407 48.8789242, 2.3557579 48.8789766)",,,,,,,,
361102,94181022,0,680050134,Boulevard de Magenta,primary,50,False,38.394,"LINESTRING (2.3540413 48.8785307, 2.3541191 48.8784594, 2.3542022 48.8783647, 2.3543147 48.8782363)",,,,,,,,
361102,94167630,0,"[187452526, 680050135]",Boulevard de Magenta,primary,30,False,96.367,"LINESTRING (2.3540413 48.8785307, 2.3538928 48.8787176, 2.3538783 48.8787335, 2.3537448 48.8788789, 2.3534423 48.8792081, 2.353378 48.8792792)",,,,,,,,
361103,6267518871,0,24659432,Rue Saint-Vincent de Paul,residential,,True,7.479,"LINESTRING (2.3523217 48.8805026, 2.3522884 48.8805662)",,,,,,,,
361103,652028896,0,680050140,Boulevard de Magenta,primary,,False,15.726,"LINESTRING (2.3523217 48.8805026, 2.3522011 48.8806197)",,,,,,,,
361103,94166342,0,10660676,Rue Saint-Vincent de Paul,residential,30,True,112.23700000000001,"LINESTRING (2.3523217 48.8805026, 2.3523039 48.8803059, 2.3522901 48.8802555, 2.3520806 48.8795634, 2.3520644 48.879509)",,,,,,,,
361103,94166145,0,"[362231953, 155078830]",Rue de Maubeuge,tertiary,50,True,108.388,"LINESTRING (2.3523217 48.8805026, 2.3521621 48.880465, 2.3521118 48.8804501, 2.3513371 48.8802205, 2.3510661 48.8801401, 2.3509646 48.8801114)",,,,,,,,
361103,267350287,0,"[680050136, 680050137, 680050138, 680050139]",Boulevard de Magenta,primary,30,False,140.099,"LINESTRING (2.3523217 48.8805026, 2.3525141 48.8802663, 2.352941 48.8797704, 2.3531065 48.8795823, 2.3531395 48.8795449, 2.3531526 48.8795301, 2.353266 48.8794065)",,,,,,,,
361104,4720234396,0,45785298,Rue de Richelieu,tertiary,,True,9.788,"LINESTRING (2.3400532 48.8719981, 2.3400113 48.8719145)",,,,,,,,
361104,1821290231,0,478835111,Boulevard Montmartre,primary,50,False,12.836,"LINESTRING (2.3400532 48.8719981, 2.3402235 48.8719702)",,,,,,,,
361104,4720234394,0,505388256,Boulevard Haussmann,primary,50,True,20.492,"LINESTRING (2.3400532 48.8719981, 2.3398863 48.8720238, 2.3397808 48.8720412)",,,,,,,,
361105,1757649347,0,69315571,Boulevard Haussmann,primary,50,True,65.457,"LINESTRING (2.3382998 48.8722422, 2.3381938 48.8722572, 2.3375196 48.8723528, 2.3374249 48.8723662)",,,,,,,,
361105,25273878,0,"[492213192, 69315566, 492213191]",Rue Le Peletier,tertiary,,True,69.067,"LINESTRING (2.3382998 48.8722422, 2.3382613 48.8721518, 2.3381838 48.871966, 2.3381748 48.8719429, 2.3381177 48.8717885, 2.3380623 48.8716411)",,,,,,,building_passage,
361106,1232772852,0,3838029,Rue La Fayette,secondary,50,True,95.982,"LINESTRING (2.3333015 48.8729517, 2.3334355 48.8731037, 2.3335318 48.873148, 2.3343896 48.8733804)",,,,,,,,
361106,169319602,0,4039406,Rue de la Chaussée d'Antin,residential,,True,155.827,"LINESTRING (2.3333015 48.8729517, 2.3333876 48.8727467, 2.3337743 48.8718794, 2.3338689 48.8716014)",,,,,,,,
361106,169320237,0,34678160,Boulevard Haussmann,primary,50,True,124.352,"LINESTRING (2.3333015 48.8729517, 2.3329379 48.8729969, 2.3317657 48.8731414, 2.3316306 48.8731587)",,,,,,,,
361107,281709257,0,4040056,Rue Scribe,secondary,50,True,43.501,"LINESTRING (2.3311474 48.8732194, 2.3310918 48.8728299)",,,,,,,,
361107,5334838629,0,69315577,Boulevard Haussmann,primary,50,True,107.793,"LINESTRING (2.3311474 48.8732194, 2.3308946 48.8732453, 2.3297446 48.8733952, 2.3296998 48.873401)",,,,,,,,
361108,361109,0,"[623351342, 32789055]",Rue de Provence,"['living_street', 'residential']","['20', '30']",True,102.284,"LINESTRING (2.3313143 48.8742709, 2.3313949 48.8742717, 2.3315324 48.874273, 2.3326276 48.8742924, 2.3327119 48.8742988)",,,,,,,,
361108,169322498,0,294826459,Rue de Mogador,residential,,True,39.285,"LINESTRING (2.3313143 48.8742709, 2.331321 48.8743199, 2.3313514 48.8745701, 2.3313584 48.874623)",,,,,,,,
361109,1232773567,0,25469031,Rue de Provence,residential,30,True,84.65499999999999,"LINESTRING (2.3327119 48.8742988, 2.3327955 48.8743089, 2.3338672 48.8742811)",,,,,,,,
361109,361106,0,542064424,Rue de la Chaussée d'Antin,secondary,30,True,155.875,"LINESTRING (2.3327119 48.8742988, 2.3327354 48.8742469, 2.3331807 48.8732282, 2.3332301 48.8731151, 2.3333015 48.8729517)",,,,,,,,
361110,369326446,0,16405764,Rue Saint-Lazare,secondary,50,True,55.769000000000005,"LINESTRING (2.3311152 48.8761423, 2.3312131 48.8761586, 2.3316584 48.8762266, 2.3317328 48.876233, 2.3318586 48.876253)",4,,,,,,,
361110,94174398,0,25115291,Place d'Estienne d'Orves,tertiary,30,True,45.664,"LINESTRING (2.3311152 48.8761423, 2.3310723 48.8762521, 2.3310058 48.8764192, 2.3309578 48.8765397)",,,,,,,,
361112,94233621,0,3867659,Boulevard Marguerite de Rochechouart,primary,50,True,91.382,"LINESTRING (2.3494771 48.8838548, 2.3482456 48.8837149)",,,,,,,,
361112,408479981,0,37073917,Boulevard Barbès,primary,50,False,30.561,"LINESTRING (2.3494771 48.8838548, 2.3494796 48.8839554, 2.3494841 48.8841296)",,,,,,,,
361112,1835516159,0,"[285272336, 7379173]","['Boulevard de Magenta', 'Boulevard Barbès']",primary,50,False,27.322,"LINESTRING (2.3494771 48.8838548, 2.3495005 48.8837251, 2.3495151 48.8836104)",,,,,,,,
361114,186702854,0,7748040,Rue de Clignancourt,residential,,True,72.53500000000001,"LINESTRING (2.3479972 48.8884009, 2.348014 48.8884818, 2.3481332 48.8889892, 2.3481452 48.8890459)",,,,,,,,
361114,1829498231,0,27922499,Rue Custine,tertiary,30,True,163.072,"LINESTRING (2.3479972 48.8884009, 2.3481541 48.8882711, 2.3491891 48.8874774, 2.3492446 48.8874522, 2.3492976 48.8874359, 2.3493459 48.8874258, 2.3493589 48.8874246, 2.3494468 48.887416, 2.3495563 48.8874159)",,,,,,,,
361114,243647204,0,142320838,Rue Custine,tertiary,,False,112.333,"LINESTRING (2.3479972 48.8884009, 2.3479205 48.8884204, 2.3467343 48.8887481, 2.3465805 48.8887918)",,,,,,,,
361116,5291668659,0,83537403,Place de Clichy,primary,50,True,14.775,"LINESTRING (2.3275607 48.8836894, 2.3273618 48.883666)",,circular,,,,,,
361117,3999929421,0,554961489,Boulevard de Clichy,primary,50,True,24.334,"LINESTRING (2.329479 48.8847082, 2.3292415 48.8845549)",,,,,,,,
361117,361120,0,"[50556915, 4039108]",Rue Forest,residential,30,True,135.008,"LINESTRING (2.329479 48.8847082, 2.3294853 48.8847622, 2.3294568 48.8847811, 2.329442 48.8847992, 2.3292901 48.8853648, 2.3292686 48.8854354, 2.3292149 48.8855694, 2.3288883 48.885751, 2.3288642 48.8857644, 2.3288341 48.8857811)",,,,,,,,
361118,6406082692,0,"[756331516, 756331517]",Rue Caulaincourt,tertiary,"['50', '30']",False,85.285,"LINESTRING (2.3333512 48.8875068, 2.3333013 48.8874515, 2.3329776 48.8870393, 2.3329158 48.8869606, 2.3328633 48.8868976, 2.3328041 48.8868296)",,,,,,,,
361118,94223839,0,"[4934219, 756331517, 24037726]",Rue Caulaincourt,tertiary,"['50', '30']",False,302.0229999999999,"LINESTRING (2.3333512 48.8875068, 2.3333956 48.8875518, 2.3335808 48.8877844, 2.3336985 48.8879322, 2.3345938 48.8890568, 2.3347213 48.8892169, 2.3348535 48.8893347, 2.3349562 48.8894007, 2.3350825 48.8894476, 2.3352269 48.8894762, 2.3352553 48.8894818, 2.3354396 48.8894918, 2.3356896 48.8895009, 2.3357534 48.8895024)",,,,,,,,
361120,94243625,0,25061779,Rue Cavallotti,residential,30,True,76.49600000000001,"LINESTRING (2.3288341 48.8857811, 2.3287587 48.8858307, 2.3286195 48.8859222, 2.3281886 48.88632)",,,,,,,,
361125,260419670,0,4039583,Rue Ganneron,residential,30,True,65.61399999999999,"LINESTRING (2.3292793 48.8900456, 2.3291937 48.8900065, 2.3287697 48.8898128, 2.3286595 48.8897113, 2.3286088 48.8896646)",,,,,,,,
361125,260423077,0,31739784,Rue de la Barrière Blanche,residential,30,True,236.88400000000001,"LINESTRING (2.3292793 48.8900456, 2.3293315 48.8900183, 2.3295229 48.8899181, 2.3300692 48.8896321, 2.3306306 48.8893368, 2.3316929 48.8887822, 2.3318141 48.8887187)",,,,,,,,
361135,253041090,0,23369866,Rue Poulbot,living_street,20,False,58.527,"LINESTRING (2.3399176 48.8869872, 2.3396387 48.8867262, 2.339618 48.8866861, 2.3396003 48.8865215)",,,,,,,,
361704,253316556,0,3599327,Rue de Tolbiac,secondary,50,False,97.16499999999999,"LINESTRING (2.3599615 48.8261632, 2.3596986 48.826162, 2.3596053 48.8261623, 2.3586342 48.8261637)",,,,,,,,
361704,644144,0,24664080,Avenue de Choisy,secondary,50,False,20.9,"LINESTRING (2.3599615 48.8261632, 2.3598605 48.826278, 2.3598216 48.826327)",,,,,,,,
361704,360930,0,84416296,Rue de Tolbiac,secondary,30,False,114.347,"LINESTRING (2.3599615 48.8261632, 2.3602855 48.8261925, 2.360655 48.8262331, 2.3607406 48.8262432, 2.3614982 48.8263456)",,,,,,,,
361704,2301459180,0,164297171,Avenue de Choisy,secondary,30,True,44.886,"LINESTRING (2.3599615 48.8261632, 2.3600207 48.8260651, 2.3601235 48.8259182, 2.3601741 48.8258534, 2.360216 48.8257962)",2,,,,,,,
361705,15435231,0,298746803,Avenue de Choisy,secondary,50,False,68.214,"LINESTRING (2.358117 48.8284735, 2.3580365 48.828575, 2.3577177 48.8289769, 2.3576863 48.8290175)",,,,,,,,
361705,21657552,0,298746803,Avenue de Choisy,secondary,50,False,151.108,"LINESTRING (2.358117 48.8284735, 2.3581715 48.8284048, 2.3584044 48.8281112, 2.3584325 48.8280757, 2.3586535 48.8277971, 2.3587716 48.8276483, 2.3588644 48.8275313, 2.358945 48.8274297, 2.3590725 48.8272689)",,,,,,,,
361706,245225569,0,36941778,Avenue de Choisy,secondary,50,True,30.475,"LINESTRING (2.3562364 48.8308507, 2.3560618 48.8310995)",,,,,,,,
361706,361735,0,35980519,Boulevard Vincent Auriol,secondary,50,True,158.036,"LINESTRING (2.3562364 48.8308507, 2.3563948 48.8308061, 2.3565459 48.8308482, 2.3566085 48.830868, 2.3568455 48.8309432, 2.3579286 48.8313114, 2.3579736 48.8313267, 2.3581678 48.8313954)",,,,,,,,
361706,15435230,0,298746803,Avenue de Choisy,secondary,50,False,134.92,"LINESTRING (2.3562364 48.8308507, 2.3563525 48.8306953, 2.3564026 48.8306336, 2.356434 48.8305951, 2.3570855 48.8297738)",,,,,,,,
361709,361711,0,35980522,Place d'Italie,primary,50,True,61.142,"LINESTRING (2.3553079 48.831829, 2.3552114 48.8317824, 2.3551196 48.8317324, 2.3550426 48.8316726, 2.3550261 48.8316564, 2.3549828 48.8316046, 2.3549422 48.8315309, 2.354922 48.8314535, 2.3549228 48.8313748)",5,circular,,,,,,
361711,361730,0,4039862,Boulevard Auguste Blanqui,primary,50,True,46.087,"LINESTRING (2.3549228 48.8313748, 2.3544834 48.8312403, 2.3543524 48.8311993)",,,,,,,,
361711,361712,0,320648520,Place d'Italie,primary,50,True,32.545,"LINESTRING (2.3549228 48.8313748, 2.3549465 48.8312936, 2.3549911 48.8312188, 2.3550382 48.8311663, 2.3551038 48.8311129)",5,circular,,,,,,
361712,4250154475,0,673823461,Place d'Italie,primary,50,True,6.968,"LINESTRING (2.3551038 48.8311129, 2.3551739 48.8310705)",5,circular,,,,,,
361715,361740,0,3630515,Boulevard de l'Hôpital,primary,50,False,47.149,"LINESTRING (2.3558169 48.8318563, 2.3560053 48.8321434, 2.3560813 48.8322428)",3,,,,,,,
361715,361709,0,320648521,Place d'Italie,primary,50,True,38.071000000000005,"LINESTRING (2.3558169 48.8318563, 2.3556836 48.8318693, 2.3555305 48.8318706, 2.3554284 48.8318583, 2.3553079 48.831829)",5,circular,,,,,,
361715,7223004840,0,773814788,,secondary_link,,True,51.531,"LINESTRING (2.3558169 48.8318563, 2.3556433 48.8319367, 2.3555263 48.8319685, 2.3551706 48.8320229)",,,,,,,,
361721,245225569,0,733323999,Place d'Italie,primary,50,True,7.369,"LINESTRING (2.3559813 48.8310597, 2.3560618 48.8310995)",5,circular,,,,,,
361726,361729,0,4039730,,residential,50,False,32.086999999999996,"LINESTRING (2.3527614 48.8303757, 2.3527838 48.8304449, 2.3526433 48.8306421)",,,,,,,,
361726,21658875,0,4081723,Rue du Moulin-des-Prés,residential,30,True,51.782999999999994,"LINESTRING (2.3527614 48.8303757, 2.3527641 48.8303162, 2.3527671 48.8302476, 2.3527814 48.8299274, 2.3527821 48.8299102)",,,,,,,,
361726,659902147,0,171927177,Boulevard Auguste Blanqui,primary,50,True,143.65900000000002,"LINESTRING (2.3527614 48.8303757, 2.3533011 48.8305483, 2.3544157 48.8308996, 2.3544947 48.8309238, 2.3545311 48.8309342)",2,,,,,,,
361729,361726,0,4039730,,residential,50,False,32.086999999999996,"LINESTRING (2.3526433 48.8306421, 2.3527838 48.8304449, 2.3527614 48.8303757)",,,,,,,,
361729,21658911,0,85735962,Boulevard Auguste Blanqui,primary,30,True,258.22799999999995,"LINESTRING (2.3526433 48.8306421, 2.3524824 48.8305922, 2.3522064 48.8305056, 2.3509581 48.8301138, 2.3508927 48.8300957, 2.3497213 48.8297425, 2.3496771 48.8297292, 2.3495711 48.829704, 2.3494316 48.8296927)",,,,,,,,
361729,21648725,0,161126419,Rue Abel Hovelacque,residential,30,False,114.064,"LINESTRING (2.3526433 48.8306421, 2.3526479 48.8307124, 2.35265 48.8307612, 2.3526961 48.8311723, 2.3527462 48.8316196, 2.3527505 48.8316654)",,,,,,,,
