u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,width,ref,bridge,junction,tunnel
95981300,95981577,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,20,52.554,"LINESTRING (-46.7056802 -23.6431909, -46.7059773 -23.6428045)",,,destination,,,,,
95981300,95979656,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,20,54.281,"LINESTRING (-46.7056802 -23.6431909, -46.7053822 -23.6435956)",,,destination,,,,,
95981301,95972979,0,10785858,False,Rua Antonieta Revoredo,residential,20,9.606,"LINESTRING (-46.7043393 -23.6423486, -46.7043604 -23.6422644)",,,destination,,,,,
95981301,95979657,0,10785858,False,Rua Antonieta Revoredo,residential,20,58.714,"LINESTRING (-46.7043393 -23.6423486, -46.7042417 -23.642869)",,,destination,,,,,
95981301,5093032948,0,70952240,False,Rua Vespasiano de Oliveira,residential,20,86.249,"LINESTRING (-46.7043393 -23.6423486, -46.7050387 -23.6427858)",,,destination,,,,,
95981574,95972980,0,10785858,False,Rua Antonieta Revoredo,residential,20,54.214,"LINESTRING (-46.7046182 -23.6419424, -46.7049203 -23.641541)",,,destination,,,,,
95981574,95972979,0,10785858,False,Rua Antonieta Revoredo,residential,20,44.402,"LINESTRING (-46.7046182 -23.6419424, -46.7043604 -23.6422644)",,,destination,,,,,
95981574,95981577,0,70952225,False,Rua Rosa SimoncelloCapelli,residential,20,168.39,"LINESTRING (-46.7046182 -23.6419424, -46.7059773 -23.6428045)",1,,destination,,,,,
95981577,95981574,0,70952225,False,Rua Rosa SimoncelloCapelli,residential,20,168.39,"LINESTRING (-46.7059773 -23.6428045, -46.7046182 -23.6419424)",1,,destination,,,,,
95981577,95972983,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,20,54.583,"LINESTRING (-46.7059773 -23.6428045, -46.7062879 -23.6424045)",,,destination,,,,,
95981577,95981300,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,20,52.554,"LINESTRING (-46.7059773 -23.6428045, -46.7056802 -23.6431909)",,,destination,,,,,
133459657,3746466040,0,256889686,True,Rua Engenheiro Saturnino de Brito,residential,30,10.642,"LINESTRING (-46.5823449 -23.5381361, -46.5823231 -23.5382297)",,,,,,,,
148520261,452096423,0,252058833,True,Rua Manuel Ramos Paiva,residential,30,33.081,"LINESTRING (-46.6004061 -23.5305914, -46.6004736 -23.5308824)",2,,,,,,,
148557163,4479246556,0,686442445,True,,residential,30,13.709,"LINESTRING (-46.6843383 -23.5167374, -46.6843252 -23.5166147)",1,,,,,,,
155417290,6732152676,0,15581133,True,Avenida Azevedo,residential,30,13.0,"LINESTRING (-46.5714996 -23.539494, -46.5714723 -23.5396082)",1,,,,,,,
155428329,4489514895,0,37253790,True,Rua Fernandes Vieira,residential,30,47.28,"LINESTRING (-46.5905224 -23.5401526, -46.590676 -23.5397514)",,,,,,,,
155429349,6216047178,0,253676335,True,Rua Major Otaviano,tertiary,30,135.158,"LINESTRING (-46.6032854 -23.5450583, -46.6042456 -23.5442201)",,,,,,,,
163198710,1708661782,0,158711124,False,Rua Padre João Antônio,residential,30,16.636,"LINESTRING (-46.594961 -23.5146476, -46.5947984 -23.51466)",,,,,,,,
163212464,1708957531,0,158751661,False,Rua Santo Anselmo,residential,30,115.831,"LINESTRING (-46.6023088 -23.5015077, -46.6012883 -23.5019652)",,,,,,,,
163226166,2122088893,0,202231300,True,,primary_link,30,4.42,"LINESTRING (-46.6451242 -23.5068066, -46.6450918 -23.5067802)",,,,,,,,
165475224,6612378076,0,438224045,True,Rua Miranda Montenegro,tertiary,30,8.525,"LINESTRING (-46.6844235 -23.5494371, -46.6844743 -23.549498)",,,,,,,,
172004069,4293910289,0,38738612,False,Rua Taguá,residential,20,149.518,"LINESTRING (-46.6365158 -23.5616706, -46.6365037 -23.5630152)",,,,,,,,
172004069,2647326564,0,38738612,False,Rua Taguá,residential,20,47.582,"LINESTRING (-46.6365158 -23.5616706, -46.6365796 -23.5612467)",,,,,,,,
173902554,6958233798,0,230061772,False,Rua Vale Formoso,residential,30,14.494,"LINESTRING (-46.5538843 -23.5527744, -46.5537431 -23.552759)",,,,,,,,
173905227,6955104189,0,230061772,False,Rua Vale Formoso,residential,30,11.853,"LINESTRING (-46.5522818 -23.5524683, -46.5523956 -23.5524902)",,,,,,,,
173905227,4570962581,0,287802961,True,Rua Vale Formoso,residential,30,21.247,"LINESTRING (-46.5522818 -23.5524683, -46.5520816 -23.5524151)",,,,,,,,
173913770,7308878787,0,241886088,True,Rua Maria Veltri,residential,30,24.646,"LINESTRING (-46.5128749 -23.5459566, -46.5127458 -23.5457692)",,,,,,,,
185796201,494238575,0,239500323,False,Rua Doutor César,tertiary,30,93.617,"LINESTRING (-46.6263872 -23.5028039, -46.6272727 -23.5025816)",,,,,,,,
242661085,1662579620,0,153604913,True,Rua dos Continentes,residential,30,113.438,"LINESTRING (-46.4908489 -23.5350717, -46.4898425 -23.5346365)",,,,,,,,
242661086,1679861300,0,22617507,False,Rua Itinguçu,residential,30,111.745,"LINESTRING (-46.4926311 -23.533902, -46.4917241 -23.5344663)",,,,,,,,
242661086,242661087,0,195985647,False,Rua Itinguçu,secondary,30,24.41,"LINESTRING (-46.4926311 -23.533902, -46.4928311 -23.5337813)",2,,,,,,,
242661087,1679861236,0,195985647,False,Rua Itinguçu,secondary,30,3.755,"LINESTRING (-46.4928311 -23.5337813, -46.4928624 -23.5337635)",2,,,,,,,
242661087,242661086,0,195985647,False,Rua Itinguçu,secondary,30,24.41,"LINESTRING (-46.4928311 -23.5337813, -46.4926311 -23.533902)",2,,,,,,,
242661088,3900466542,0,195985647,False,Rua Itinguçu,secondary,30,60.461,"LINESTRING (-46.4936148 -23.5333376, -46.4941202 -23.5330531)",2,,,,,,,
242661088,1679861236,0,195985647,False,Rua Itinguçu,secondary,30,90.146,"LINESTRING (-46.4936148 -23.5333376, -46.4928624 -23.5337635)",2,,,,,,,
242661089,1679860890,0,195985647,False,Rua Itinguçu,secondary,30,59.211,"LINESTRING (-46.4946087 -23.5327947, -46.4947849 -23.5322873)",2,,,,,,,
242661089,3900466542,0,195985647,False,Rua Itinguçu,secondary,30,57.495,"LINESTRING (-46.4946087 -23.5327947, -46.4941202 -23.5330531)",2,,,,,,,
242661091,242661092,0,195985647,False,Rua Itinguçu,secondary,30,94.963,"LINESTRING (-46.4950299 -23.5316183, -46.4953397 -23.5308129)",2,,,,,,,
242661091,1679860854,0,195985647,False,Rua Itinguçu,secondary,30,22.461,"LINESTRING (-46.4950299 -23.5316183, -46.4949598 -23.5318098)",2,,,,,,,
242661092,242661093,0,195985647,False,Rua Itinguçu,secondary,30,115.697,"LINESTRING (-46.4953397 -23.5308129, -46.4961897 -23.5301235)",2,,,,,,,
242661092,242661091,0,195985647,False,Rua Itinguçu,secondary,30,94.963,"LINESTRING (-46.4953397 -23.5308129, -46.4950299 -23.5316183)",2,,,,,,,
242661093,242661092,0,195985647,False,Rua Itinguçu,secondary,30,115.697,"LINESTRING (-46.4961897 -23.5301235, -46.4953397 -23.5308129)",2,,,,,,,
247904389,6967943845,0,760830640,True,Rua dos Jequitibás,tertiary,30,10.856,"LINESTRING (-46.6405208 -23.6472595, -46.6406228 -23.6472312)",2,,,,,,,
247904390,248041428,0,760830639,True,Rua dos Jequitibás,tertiary,30,31.943,"LINESTRING (-46.6409038 -23.6470066, -46.6410978 -23.6467809)",2,,,,,,,
247904391,7301928684,0,760830639,True,Rua dos Jequitibás,tertiary,30,8.956,"LINESTRING (-46.6413791 -23.6466041, -46.641465 -23.6465869)",2,,,,,,,
247904392,248042642,0,22994781,True,Rua dos Jequitibás,tertiary,30,93.05,"LINESTRING (-46.6433841 -23.6462767, -46.6442826 -23.6461256)",2,,,,,,,
247904392,2587755496,0,240006429,True,Rua dos Buritis,residential,20,23.011,"LINESTRING (-46.6433841 -23.6462767, -46.64349 -23.6464595)",,,,,,,,
247906362,2587755452,0,252741977,True,Rua Nélson Fernandes,tertiary,30,9.327,"LINESTRING (-46.6408478 -23.64579, -46.6407632 -23.6458221)",,,,,,,,
247906466,2587755501,0,700954987,False,Rua General Manuel Vargas,tertiary,30,6.724,"LINESTRING (-46.6369236 -23.6465418, -46.6369515 -23.6465966)",,,,,,,,
247906466,2587755494,0,700954987,False,Rua General Manuel Vargas,tertiary,30,11.667,"LINESTRING (-46.6369236 -23.6465418, -46.6368789 -23.6464452)",,,,,,,,
247906547,247906548,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,67.667,"LINESTRING (-46.6387559 -23.6441274, -46.638225 -23.6444932)",,,,,,,,
247906548,247908406,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,89.314,"LINESTRING (-46.638225 -23.6444932, -46.6374252 -23.6448224)",,,,,,,,
247906548,247906547,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,67.667,"LINESTRING (-46.638225 -23.6444932, -46.6387559 -23.6441274)",,,,,,,,
247906549,6582663376,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,77.774,"LINESTRING (-46.6370011 -23.645016, -46.6362804 -23.645247)",,,,,,,,
247906549,247908406,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,48.266,"LINESTRING (-46.6370011 -23.645016, -46.6374252 -23.6448224)",,,,,,,,
247906682,5712620285,0,575388910,False,Rua Getúlio Vargas Filho,tertiary,30,73.491,"LINESTRING (-46.63459 -23.6457088, -46.6352852 -23.645532)",,,,,,,,
247906682,5712619773,0,646105656,False,Rua Getúlio Vargas Filho,tertiary,30,34.115,"LINESTRING (-46.63459 -23.6457088, -46.6342654 -23.6457844)",,,,,,,,
247906909,1383421510,0,646105656,False,Rua Getúlio Vargas Filho,tertiary,30,16.959,"LINESTRING (-46.6337673 -23.6459215, -46.633606 -23.6459593)",,,,,,,,
247906909,5712619773,0,646105656,False,Rua Getúlio Vargas Filho,tertiary,30,52.977,"LINESTRING (-46.6337673 -23.6459215, -46.6342654 -23.6457844)",,,,,,,,
247907491,5712620285,0,575388910,False,Rua Getúlio Vargas Filho,tertiary,30,20.57,"LINESTRING (-46.635476 -23.6454714, -46.6352852 -23.645532)",,,,,,,,
247907491,6582663381,0,575388910,False,Rua Getúlio Vargas Filho,tertiary,30,69.863,"LINESTRING (-46.635476 -23.6454714, -46.6361319 -23.6452877)",,,,,,,,
247908175,7302070396,0,22995062,True,Praça Dácio Píres Corrêa,tertiary,30,12.118,"LINESTRING (-46.6375825 -23.647652, -46.6376784 -23.6477165)",,,,,,,,
247908182,7302070397,0,22995062,True,Praça Dácio Píres Corrêa,tertiary,30,12.455,"LINESTRING (-46.6379164 -23.6477853, -46.6380385 -23.6477914)",,,,,,,,
247908406,247906549,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,48.266,"LINESTRING (-46.6374252 -23.6448224, -46.6370011 -23.645016)",,,,,,,,
247908406,247906548,0,22994917,False,Rua Getúlio Vargas Filho,residential,30,89.314,"LINESTRING (-46.6374252 -23.6448224, -46.638225 -23.6444932)",,,,,,,,
247950656,4617477455,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,7.604,"LINESTRING (-46.6294733 -23.5534931, -46.6294183 -23.5534469)",,,,,,,,
247950656,4617477456,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,7.144,"LINESTRING (-46.6294733 -23.5534931, -46.6295137 -23.5535456)",,,,,,,,
247950657,247950658,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,62.029,"LINESTRING (-46.6284853 -23.5531104, -46.6279206 -23.5529025)",,,,,,,,
247950657,4617477463,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,22.263,"LINESTRING (-46.6284853 -23.5531104, -46.6286882 -23.5531845)",,,,,,,,
247950658,4240272981,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,7.716,"LINESTRING (-46.6279206 -23.5529025, -46.6278465 -23.5528883)",,,,,,,,
247950658,247950657,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,62.029,"LINESTRING (-46.6279206 -23.5529025, -46.6284853 -23.5531104)",,,,,,,,
247950659,4617477465,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,5.454,"LINESTRING (-46.6275862 -23.5529726, -46.6275366 -23.552991)",,,,,,,,
247950659,2435474866,0,424630837,False,Rua Oscar Cintra Gordinho,residential,20,11.453,"LINESTRING (-46.6275862 -23.5529726, -46.6276881 -23.5529292)",,,,,,,,
247951296,4240268274,0,424630789,True,Rua Alexandria,residential,30,13.521,"LINESTRING (-46.628915 -23.5496896, -46.6290317 -23.5497474)",,,,,,,,
248041257,7301928681,0,240006429,True,Rua dos Buritis,residential,20,20.293,"LINESTRING (-46.6438562 -23.6470451, -46.6439574 -23.6472023)",,,,,,,,
248041428,3900024790,0,760830639,True,Rua dos Jequitibás,tertiary,30,12.803,"LINESTRING (-46.6410978 -23.6467809, -46.6411927 -23.6467054)",2,,,,,,,
248042478,2587755459,0,22994781,True,Rua dos Jequitibás,tertiary,30,19.303,"LINESTRING (-46.6446467 -23.6460635, -46.6448338 -23.6460359)",2,,,,,,,
248042642,7464077344,0,22994781,True,Rua dos Jequitibás,tertiary,30,17.966,"LINESTRING (-46.6442826 -23.6461256, -46.644456 -23.646096)",2,,,,,,,
248817130,2390039127,0,23059095,True,,tertiary_link,30,22.297,"LINESTRING (-46.6637944 -23.5254976, -46.663989 -23.5254061)",,,,,,,,
248817171,2390039089,0,23059184,False,Rua do Bosque,tertiary,30,16.029,"LINESTRING (-46.6663821 -23.5232592, -46.6662796 -23.5231499)",2,,,,,,,
248817171,4216236491,0,23059184,False,Rua do Bosque,tertiary,30,20.205,"LINESTRING (-46.6663821 -23.5232592, -46.6664174 -23.523438)",2,,,,,,,
248817172,1698661792,0,23059184,False,Rua do Bosque,tertiary,30,22.132,"LINESTRING (-46.6659846 -23.5229483, -46.6661668 -23.5230565)",2,,,,,,,
248817759,2391084858,0,230623729,True,Avenida Antártica,tertiary_link,30,10.294,"LINESTRING (-46.6706859 -23.5249151, -46.6705962 -23.5248726)",,,,,,,,
248817851,2390063277,0,278916119,True,Avenida Antártica,tertiary,30,13.926,"LINESTRING (-46.6708637 -23.5245106, -46.6709972 -23.5244841)",,,,,,,,
253875038,7483434651,0,23442665,False,Rua Pastor Rubens Lopes,tertiary,30,15.046,"LINESTRING (-46.6543018 -23.675186, -46.654156 -23.6752079)",,,,,,,,
253875038,1354794079,0,23442665,False,Rua Pastor Rubens Lopes,tertiary,30,26.311,"LINESTRING (-46.6543018 -23.675186, -46.6545582 -23.6751569)",,,,,,,,
253875039,1354794514,0,23442665,False,Rua Pastor Rubens Lopes,tertiary,30,65.316,"LINESTRING (-46.6534515 -23.6753136, -46.6528181 -23.675406)",,,,,,,,
253875039,1354794058,0,23442665,False,Rua Pastor Rubens Lopes,tertiary,30,8.019,"LINESTRING (-46.6534515 -23.6753136, -46.6535292 -23.6753019)",,,,,,,,
253875041,7483455770,0,23442665,False,Rua Pastor Rubens Lopes,tertiary,30,40.444,"LINESTRING (-46.65099 -23.6756809, -46.6513821 -23.6756231)",,,,,,,,
253875041,7483462124,0,23442674,False,Rua Públio Pimentel,tertiary,20,31.43,"LINESTRING (-46.65099 -23.6756809, -46.6509092 -23.6754081)",,,,,,,,
253875115,253875116,0,23442674,False,Rua Públio Pimentel,tertiary,20,57.345,"LINESTRING (-46.6505957 -23.6742303, -46.6503446 -23.6737687)",,,,,,,,
253875115,1354793909,0,23442674,False,Rua Públio Pimentel,tertiary,20,55.42,"LINESTRING (-46.6505957 -23.6742303, -46.6507346 -23.6747122)",,,,,,,,
253875116,7483467596,0,23442674,False,Rua Públio Pimentel,tertiary,20,7.558,"LINESTRING (-46.6503446 -23.6737687, -46.6503187 -23.673705)",,,,,,,,
253875116,253875115,0,23442674,False,Rua Públio Pimentel,tertiary,20,57.345,"LINESTRING (-46.6503446 -23.6737687, -46.6505957 -23.6742303)",,,,,,,,
253875117,5029796014,0,23442674,False,Rua Públio Pimentel,tertiary,20,17.634,"LINESTRING (-46.6502674 -23.673579, -46.6502081 -23.67343)",,,,,,,,
253875117,7483467596,0,23442674,False,Rua Públio Pimentel,tertiary,20,14.953,"LINESTRING (-46.6502674 -23.673579, -46.6503187 -23.673705)",,,,,,,,
253875118,5029794120,0,23442674,False,Rua Públio Pimentel,tertiary,20,4.761,"LINESTRING (-46.6500327 -23.6724068, -46.6500221 -23.6723651)",,,,,,,,
253875118,1354794734,0,23442674,False,Rua Públio Pimentel,tertiary,20,109.039,"LINESTRING (-46.6500327 -23.6724068, -46.6502018 -23.6733751)",,,,,,,,
253875120,253875121,0,23442674,False,Rua Públio Pimentel,tertiary,20,41.229,"LINESTRING (-46.6496258 -23.6714476, -46.6494112 -23.6711332)",,,,,,,,
253875120,1354794414,0,23442674,False,Rua Públio Pimentel,tertiary,20,57.096,"LINESTRING (-46.6496258 -23.6714476, -46.6498622 -23.6719132)",,,,,,,,
253875121,7483467837,0,23442674,False,Rua Públio Pimentel,tertiary,20,13.667,"LINESTRING (-46.6494112 -23.6711332, -46.6493285 -23.6710364)",,,,,,,,
253875121,253875120,0,23442674,False,Rua Públio Pimentel,tertiary,20,41.229,"LINESTRING (-46.6494112 -23.6711332, -46.6496258 -23.6714476)",,,,,,,,
253875122,253875139,0,23442674,False,Rua Públio Pimentel,tertiary,20,11.395,"LINESTRING (-46.6491022 -23.6707716, -46.6490422 -23.6706851)",,,,,,,,
253875122,7483467837,0,23442674,False,Rua Públio Pimentel,tertiary,20,37.391,"LINESTRING (-46.6491022 -23.6707716, -46.6493285 -23.6710364)",,,,,,,,
253875139,253875122,0,23442674,False,Rua Públio Pimentel,tertiary,20,11.395,"LINESTRING (-46.6490422 -23.6706851, -46.6491022 -23.6707716)",,,,,,,,
253875139,1354793997,0,120938150,True,Rua Públio Pimentel,tertiary,20,57.502,"LINESTRING (-46.6490422 -23.6706851, -46.6487916 -23.6702217)",,,,,,,,
253875638,1354794079,0,23442665,False,Rua Pastor Rubens Lopes,tertiary,30,16.396,"LINESTRING (-46.6547192 -23.6751559, -46.6545582 -23.6751569)",,,,,,,,
253875638,1354794198,0,23442721,False,Rua José Eid Maluf,tertiary,30,9.266,"LINESTRING (-46.6547192 -23.6751559, -46.6548047 -23.6751274)",,,,,,,,
253875639,253876268,0,23442721,False,Rua José Eid Maluf,tertiary,30,38.865,"LINESTRING (-46.6548684 -23.6750813, -46.6550209 -23.6747609)",,,,,,,,
253875639,1354794198,0,23442721,False,Rua José Eid Maluf,tertiary,30,8.268,"LINESTRING (-46.6548684 -23.6750813, -46.6548047 -23.6751274)",,,,,,,,
253875640,2586711252,0,23442721,False,Rua José Eid Maluf,tertiary,30,11.468,"LINESTRING (-46.6553049 -23.6742096, -46.655371 -23.6741261)",,,,,,,,
253875640,253876268,0,23442721,False,Rua José Eid Maluf,tertiary,30,67.782,"LINESTRING (-46.6553049 -23.6742096, -46.6550209 -23.6747609)",,,,,,,,
253875642,253875643,0,23442721,False,Rua José Eid Maluf,tertiary,30,15.291,"LINESTRING (-46.657139 -23.6727688, -46.6572391 -23.6726663)",,,,,,,,
253875642,2619234465,0,23442721,False,Rua José Eid Maluf,tertiary,30,51.417,"LINESTRING (-46.657139 -23.6727688, -46.6567421 -23.6730546)",,,,,,,,
253875643,1354794319,0,23442721,False,Rua José Eid Maluf,tertiary,30,14.623,"LINESTRING (-46.6572391 -23.6726663, -46.6572863 -23.6725421)",,,,,,,,
253875643,253875642,0,23442721,False,Rua José Eid Maluf,tertiary,30,15.291,"LINESTRING (-46.6572391 -23.6726663, -46.657139 -23.6727688)",,,,,,,,
253876268,253875640,0,23442721,False,Rua José Eid Maluf,tertiary,30,67.782,"LINESTRING (-46.6550209 -23.6747609, -46.6553049 -23.6742096)",,,,,,,,
253876268,253875639,0,23442721,False,Rua José Eid Maluf,tertiary,30,38.865,"LINESTRING (-46.6550209 -23.6747609, -46.6548684 -23.6750813)",,,,,,,,
253971559,5694090085,0,252621545,False,Rua Professor Paulo Mangabeira Albernaz,tertiary,30,16.187,"LINESTRING (-46.6564653 -23.6683967, -46.6565344 -23.6685278)",,,,,,,,
253971559,5712593604,0,252621545,False,Rua Professor Paulo Mangabeira Albernaz,tertiary,30,21.142,"LINESTRING (-46.6564653 -23.6683967, -46.6563741 -23.6682259)",,,,,,,,
253971767,2586711222,0,23442721,False,Rua José Eid Maluf,tertiary,30,10.365,"LINESTRING (-46.6577346 -23.6709374, -46.6577442 -23.6710302)",,,,,,,,
253971770,301269528,0,252621545,False,Rua Professor Paulo Mangabeira Albernaz,tertiary,30,15.978,"LINESTRING (-46.6571319 -23.6697222, -46.6570764 -23.6695878)",,,,,,,,
253971894,7483526333,0,800195647,True,Rua do Espigão,residential,20,56.151,"LINESTRING (-46.6590269 -23.6727549, -46.6585687 -23.6730358)",,,,,,,,
253972481,5712593604,0,252621545,False,Rua Professor Paulo Mangabeira Albernaz,tertiary,30,23.892,"LINESTRING (-46.656271 -23.6680329, -46.6563741 -23.6682259)",,,,,,,,
253972481,5746596183,0,252621545,False,Rua Professor Paulo Mangabeira Albernaz,tertiary,30,24.995,"LINESTRING (-46.656271 -23.6680329, -46.6561677 -23.667829)",,,,,,,,
254005012,5057414233,0,95781843,False,Rua Antônio de Pinho de Azevedo,residential,30,37.599,"LINESTRING (-46.6523007 -23.6665127, -46.652636 -23.6663712)",,,,,,,,
254382795,2514281705,0,442026896,False,Rua da Fraternidade,residential,30,13.512,"LINESTRING (-46.6982451 -23.641586, -46.698134 -23.6416524)",,,,,,,,
260110287,4161434169,0,448066459,True,Avenida Miguel Estefno,secondary,30,23.767,"LINESTRING (-46.6203526 -23.651305, -46.6205607 -23.6512083)",,,,,,,,
260110288,3900163805,0,448066459,True,Avenida Miguel Estefno,secondary,30,35.6,"LINESTRING (-46.6197211 -23.6514939, -46.620047 -23.6513782)",,,,,,,,
261924960,261925860,0,24187136,False,Rua Visconde de Porto Seguro,tertiary,30,21.191,"LINESTRING (-46.6934495 -23.6484139, -46.6932746 -23.6485171)",,,,,,,,
261925860,261925861,0,24187136,False,Rua Visconde de Porto Seguro,tertiary,30,12.356,"LINESTRING (-46.6932746 -23.6485171, -46.6931533 -23.6485186)",,,,,,,,
