u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,ref,bridge,width,tunnel,service,access,junction
1644274742,1644274739,0,550489513,False,Avenida Presidente Altino,tertiary,18.265,"LINESTRING (-46.7579486 -23.5307962, -46.7581263 -23.5307753)",2,,,,,,,,,
1644274742,7841867636,0,550489513,False,Avenida Presidente Altino,tertiary,14.964,"LINESTRING (-46.7579486 -23.5307962, -46.7578051 -23.5308245)",2,,,,,,,,,
1644274759,7841867639,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,21.634,"LINESTRING (-46.7592005 -23.5311632, -46.7590269 -23.5310513)",2,,,,,,,,,
1644274759,1644274764,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,16.548,"LINESTRING (-46.7592005 -23.5311632, -46.7593192 -23.5312647)",2,,,,,,,,,
1644274764,1644274759,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,16.548,"LINESTRING (-46.7593192 -23.5312647, -46.7592005 -23.5311632)",2,,,,,,,,,
1644274764,1644274766,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,18.142,"LINESTRING (-46.7593192 -23.5312647, -46.7594104 -23.5314048)",2,,,,,,,,,
1644274766,1644274764,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,18.142,"LINESTRING (-46.7594104 -23.5314048, -46.7593192 -23.5312647)",2,,,,,,,,,
1644274766,7841867640,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,20.252,"LINESTRING (-46.7594104 -23.5314048, -46.7594842 -23.5315739)",2,,,,,,,,,
1644274767,5316987221,0,351396860,False,Avenida Antônio de Souza Noschese,tertiary,13.563,"LINESTRING (-46.7595545 -23.531831, -46.7595204 -23.5317131)",2,,,,,,,,,
1644274770,5316984653,0,33483392,False,Avenida Antônio de Souza Noschese,tertiary,11.613,"LINESTRING (-46.7595153 -23.5320558, -46.7595463 -23.5319553)",2,,,,,,,,,
1644274770,5602559377,0,33483392,False,Avenida Antônio de Souza Noschese,tertiary,67.78,"LINESTRING (-46.7595153 -23.5320558, -46.7593689 -23.5326504)",2,,,,,,,,,
1644274771,7841939969,0,337855360,False,Avenida Presidente Altino,secondary,23.429,"LINESTRING (-46.7550656 -23.5320849, -46.755031 -23.5322932)",2,50,,,,,,,,
1644274771,7841939970,0,337855360,False,Avenida Presidente Altino,secondary,15.807,"LINESTRING (-46.7550656 -23.5320849, -46.7551062 -23.5319477)",2,50,,,,,,,,
1644274834,1644274839,0,151600516,True,Avenida Leão Machado,secondary_link,30.662,"LINESTRING (-46.7565564 -23.5480411, -46.75684 -23.548133)",1,,,,,,,,,
1644274839,5904128077,0,151600516,True,Avenida Leão Machado,secondary_link,1.259,"LINESTRING (-46.75684 -23.548133, -46.7568516 -23.5481369)",1,,,,,,,,,
1644274865,5904128084,0,625295574,True,Rua Candomba,secondary_link,7.818,"LINESTRING (-46.7583196 -23.5487461, -46.7583312 -23.5488156)",2,,,,,,,,,roundabout
1646038071,4484097378,0,367834825,True,Rua Aleutas,residential,9.506,"LINESTRING (-46.7089079 -23.579467, -46.708939 -23.5795476)",,,,,,,,,,
1646038074,4484097380,0,367834825,True,Rua Aleutas,residential,8.498,"LINESTRING (-46.7089676 -23.5796205, -46.7090048 -23.5796889)",,,,,,,,,,
1646038089,4484285966,0,80241260,False,Rua Malvinas,residential,90.761,"LINESTRING (-46.7060663 -23.5801929, -46.7068636 -23.5805566)",,,,,,,,,,
1647222019,5049073152,0,241249712,True,Rua Vergueiro,primary,24.56,"LINESTRING (-46.6406353 -23.5746927, -46.6407069 -23.5749036)",3,50,,,,,,,,
1649594425,4331615174,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,19.007,"LINESTRING (-46.6983136 -23.4892394, -46.6982292 -23.489087)",2,,,,,,,,,
1649594429,6563341293,0,252384042,True,Avenida Ministro Petrônio Portela,secondary,13.928,"LINESTRING (-46.695112 -23.483133, -46.6951223 -23.4830081)",,,,,,,,,,
1649594431,6554173314,0,128488105,True,Avenida Ministro Petrônio Portela,secondary,15.524,"LINESTRING (-46.6952772 -23.4836911, -46.6953313 -23.4838216)",,,,,,,,,,
1649594454,1419859136,0,252384042,True,Avenida Ministro Petrônio Portela,secondary,23.092,"LINESTRING (-46.6952388 -23.4837742, -46.6951763 -23.4835746)",,,,,,,,,,
1649601263,1425798745,0,252384042,True,Avenida Ministro Petrônio Portela,secondary,15.074,"LINESTRING (-46.697291 -23.4875299, -46.6972196 -23.4874112)",,,,,,,,,,
1651049283,485617608,0,40268666,False,Avenida Presidente Altino,secondary,27.874,"LINESTRING (-46.7486382 -23.5499456, -46.7485737 -23.5501892)",,,,,,,,,,
1651049283,4417664526,0,40268666,False,Avenida Presidente Altino,secondary,11.378,"LINESTRING (-46.7486382 -23.5499456, -46.7486647 -23.5498462)",,,,,,,,,,
1652258525,4199356587,0,152411187,False,Rua do Matão,tertiary,17.737,"LINESTRING (-46.7297581 -23.5617841, -46.7298618 -23.561656)",2,40,,,,,,,,
1652258525,4199342494,0,152411187,False,Rua do Matão,tertiary,28.908,"LINESTRING (-46.7297581 -23.5617841, -46.7295676 -23.5619767)",2,40,,,,,,,,
1653843336,1653843340,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,19.876,"LINESTRING (-46.7486193 -23.5615514, -46.7486868 -23.5617191)",,,,,,,,,,
1653843336,2491842770,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,27.828,"LINESTRING (-46.7486193 -23.5615514, -46.7485586 -23.5613074)",,,,,,,,,,
1653843340,1653843344,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,57.777,"LINESTRING (-46.7486868 -23.5617191, -46.7488518 -23.5622162)",,,,,,,,,,
1653843340,1653843336,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,19.876,"LINESTRING (-46.7486868 -23.5617191, -46.7486193 -23.5615514)",,,,,,,,,,
1653843344,1653843345,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,13.383,"LINESTRING (-46.7488518 -23.5622162, -46.7489077 -23.5623251)",,,,,,,,,,
1653843344,1653843340,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,57.777,"LINESTRING (-46.7488518 -23.5622162, -46.7486868 -23.5617191)",,,,,,,,,,
1653843345,1653843347,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,17.394,"LINESTRING (-46.7489077 -23.5623251, -46.7489836 -23.5624652)",,,,,,,,,,
1653843345,1653843344,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,13.383,"LINESTRING (-46.7489077 -23.5623251, -46.7488518 -23.5622162)",,,,,,,,,,
1653843347,4417983712,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,11.204,"LINESTRING (-46.7489836 -23.5624652, -46.7490448 -23.5625489)",,,,,,,,,,
1653843347,1653843345,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,17.394,"LINESTRING (-46.7489836 -23.5624652, -46.7489077 -23.5623251)",,,,,,,,,,
1653843357,1653843358,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,10.783,"LINESTRING (-46.7491458 -23.5626484, -46.7492246 -23.5627131)",,,,,,,,,,
1653843357,4417983713,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,6.28,"LINESTRING (-46.7491458 -23.5626484, -46.7490977 -23.5626131)",,,,,,,,,,
1653843358,1653843359,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,14.993,"LINESTRING (-46.7492246 -23.5627131, -46.7493407 -23.5627959)",,,,,,,,,,
1653843358,1653843357,0,152578739,False,Avenida Professor Miguel Franchini Netto,residential,10.783,"LINESTRING (-46.7492246 -23.5627131, -46.7491458 -23.5626484)",,,,,,,,,,
1653843367,4417022688,0,337862265,True,Estrada das Cachoeiras,residential,13.61,"LINESTRING (-46.7497259 -23.5634744, -46.7496459 -23.5635724)",,,,,,,,,,
1653843378,1614592907,0,246510562,False,Avenida Pablo Casais,tertiary,5.674,"LINESTRING (-46.760096 -23.565013, -46.760149 -23.5649974)",,,,,,,,,,
1653843378,5314978162,0,246510562,False,Avenida Pablo Casais,tertiary,3.991,"LINESTRING (-46.760096 -23.565013, -46.7600588 -23.5650242)",,,,,,,,,,
1653843394,1602493020,0,262596896,True,Avenida Escola Politécnica pista local,secondary,40.198,"LINESTRING (-46.75596 -23.566723, -46.7558596 -23.5663734)",,30,,,,,,,,
1656859218,4199391557,0,152411187,False,Rua do Matão,tertiary,6.224,"LINESTRING (-46.7306371 -23.5608649, -46.7306878 -23.5608337)",2,40,,,,,,,,
1656859218,4199369409,0,152411187,False,Rua do Matão,tertiary,26.184,"LINESTRING (-46.7306371 -23.5608649, -46.730459 -23.5610346)",2,40,,,,,,,,
1665298752,60641336,0,231281385,True,Avenida da Liberdade,primary,43.493,"LINESTRING (-46.6363718 -23.5571009, -46.6362791 -23.5567191)",3,50,,,,,,,,
1667323599,2711196358,0,262851654,False,Avenida Otacílio Tomanik,secondary,53.806,"LINESTRING (-46.7437663 -23.5765829, -46.743246 -23.5765008)",,,,,,,,,,
1667323599,411158264,0,262851654,False,Avenida Otacílio Tomanik,secondary,11.979,"LINESTRING (-46.7437663 -23.5765829, -46.7438836 -23.5765898)",,,,,,,,,,
1667323673,1583767851,0,146238126,False,Avenida Marechal Fiuza de Castro,secondary,12.321,"LINESTRING (-46.7460304 -23.5800752, -46.7461043 -23.5799875)",,,,,,,,,,
1667323673,1583767840,0,146238126,False,Avenida Marechal Fiuza de Castro,secondary,33.459,"LINESTRING (-46.7460304 -23.5800752, -46.7458315 -23.5803146)",,,,,,,,,,
1667447311,411158252,0,35052939,False,Avenida Otacílio Tomanik,secondary,35.422,"LINESTRING (-46.7505445 -23.567972, -46.7503875 -23.5682562)",,40,,,,,,,,
1667447311,411158251,0,35052939,False,Avenida Otacílio Tomanik,secondary,24.871,"LINESTRING (-46.7505445 -23.567972, -46.7506544 -23.5677723)",,40,,,,,,,,
1667447316,411158249,0,35052939,False,Avenida Otacílio Tomanik,secondary,20.092,"LINESTRING (-46.7511247 -23.5671369, -46.7509833 -23.5672628)",,40,,,,,,,,
1667447316,2711196326,0,35052939,False,Avenida Otacílio Tomanik,secondary,70.696,"LINESTRING (-46.7511247 -23.5671369, -46.7516399 -23.5667112)",,40,,,,,,,,
1667447441,411158251,0,35052939,False,Avenida Otacílio Tomanik,secondary,16.359,"LINESTRING (-46.7507283 -23.5676417, -46.7506544 -23.5677723)",,40,,,,,,,,
1667447441,4484123118,0,35052939,False,Avenida Otacílio Tomanik,secondary,22.24,"LINESTRING (-46.7507283 -23.5676417, -46.750825 -23.5674624)",,40,,,,,,,,
1667447460,1610422136,0,35052939,False,Avenida Otacílio Tomanik,secondary,39.262,"LINESTRING (-46.7502523 -23.5684994, -46.75008 -23.5688152)",,40,,,,,,,,
1667447460,4243405443,0,35052939,False,Avenida Otacílio Tomanik,secondary,24.181,"LINESTRING (-46.7502523 -23.5684994, -46.7503595 -23.5683054)",,40,,,,,,,,
1667558665,1604183642,0,312297404,True,Avenida Escola Politécnica,secondary,16.239,"LINESTRING (-46.7542114 -23.5646107, -46.7540882 -23.5645181)",,30,,,,,,,,
1667737406,931240906,0,35052939,False,Avenida Otacílio Tomanik,secondary,22.5,"LINESTRING (-46.7492456 -23.5703655, -46.7491439 -23.5705451)",,40,,,,,,,,
1667737406,1608604205,0,35052939,False,Avenida Otacílio Tomanik,secondary,59.631,"LINESTRING (-46.7492456 -23.5703655, -46.7495043 -23.5698845)",,40,,,,,,,,
1668100703,485617638,0,26780552,True,Avenida Miguel Frias e Vasconcelos,secondary,51.487,"LINESTRING (-46.7433204 -23.5527379, -46.7432005 -23.5531877)",3,50,,,,,,,,
1668100795,381233504,0,33483392,False,Avenida Antônio de Souza Noschese,tertiary,90.51,"LINESTRING (-46.7571458 -23.5416884, -46.7573293 -23.540892)",2,,,,,,,,,
1668100795,381233567,0,33483392,False,Avenida Antônio de Souza Noschese,tertiary,20.037,"LINESTRING (-46.7571458 -23.5416884, -46.7570951 -23.5418625)",2,,,,,,,,,
1674034267,1602493009,0,312296815,True,Avenida Escola Politécnica pista local,secondary,20.869,"LINESTRING (-46.7629671 -23.5707831, -46.7627979 -23.5706774)",,30,,,,,,,,
1674034272,4418028942,0,312296815,True,Avenida Escola Politécnica pista local,secondary,23.322,"LINESTRING (-46.7633931 -23.5711702, -46.763241 -23.5710135)",,30,,,,,,,,
1674034277,4418028950,0,312296815,True,Avenida Escola Politécnica pista local,secondary,15.638,"LINESTRING (-46.7638211 -23.5719184, -46.7637709 -23.5717855)",,30,,,,,,,,
1674034309,1602493002,0,312296815,True,Avenida Escola Politécnica pista local,secondary,24.258,"LINESTRING (-46.7640022 -23.5728684, -46.7639932 -23.5726504)",,30,,,,,,,,
1674060446,262209193,0,251092437,True,Avenida Escola Politécnica,trunk,63.057,"LINESTRING (-46.7471646 -23.5587723, -46.7466138 -23.5585141)",4,50,,,,,,,,
1676338323,298813285,0,27227200,True,Rua Jaspe Negro,tertiary,39.936,"LINESTRING (-46.7190676 -23.5359168, -46.7188618 -23.5356112)",,,,,,,,,,
1681980050,1612275007,0,251089755,True,Praça Jornalista Eduardo Castor Borgonovi,secondary,20.053,"LINESTRING (-46.7649943 -23.5754089, -46.7648373 -23.5753002)",,30,,,,,,,,
1687647210,5313709290,0,337855360,False,Avenida Presidente Altino,secondary,23.221,"LINESTRING (-46.7552249 -23.5358724, -46.7552396 -23.5360808)",2,50,,,,,,,,
1687647210,4691677921,0,337855360,False,Avenida Presidente Altino,secondary,65.032,"LINESTRING (-46.7552249 -23.5358724, -46.7551833 -23.5352888)",2,50,,,,,,,,
1698170033,917202227,0,252383986,True,Avenida Ministro Petrônio Portela,secondary,64.133,"LINESTRING (-46.6986275 -23.4895995, -46.6989279 -23.4901062)",2,,,,,,,,,
1698171933,3931310199,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,53.0,"LINESTRING (-46.7051912 -23.4976276, -46.7047329 -23.4974028)",2,,,,,,,,,
1698259867,1698260365,0,148351255,False,Avenida Pablo Casais,tertiary,21.37,"LINESTRING (-46.7577296 -23.5673238, -46.7576052 -23.5674785)",,,,,,,,,,
1698259867,2535442615,0,246510562,False,Avenida Pablo Casais,tertiary,10.252,"LINESTRING (-46.7577296 -23.5673238, -46.7577899 -23.56725)",,,,,,,,,,
1698259943,1614592849,0,264984105,False,Avenida Pablo Casais,tertiary,11.398,"LINESTRING (-46.7643989 -23.5618309, -46.7644614 -23.5617459)",,,,,,,,,,
1698259943,1614592876,0,264984105,False,Avenida Pablo Casais,tertiary,36.117,"LINESTRING (-46.7643989 -23.5618309, -46.7642069 -23.5621039)",,,,,,,,,,
1698260222,1614592849,0,264984105,False,Avenida Pablo Casais,tertiary,27.832,"LINESTRING (-46.7645852 -23.5615228, -46.7644614 -23.5617459)",,,,,,,,,,
1698260308,1629625976,0,246510562,False,Avenida Pablo Casais,tertiary,27.714,"LINESTRING (-46.7584292 -23.5664651, -46.7585932 -23.5662663)",,,,,,,,,,
1698260308,1698260362,0,246510562,False,Avenida Pablo Casais,tertiary,37.622,"LINESTRING (-46.7584292 -23.5664651, -46.7582137 -23.5667398)",,,,,,,,,,
1698260362,1698260308,0,246510562,False,Avenida Pablo Casais,tertiary,37.622,"LINESTRING (-46.7582137 -23.5667398, -46.7584292 -23.5664651)",,,,,,,,,,
1698260362,2535442606,0,246510562,False,Avenida Pablo Casais,tertiary,21.777,"LINESTRING (-46.7582137 -23.5667398, -46.7580838 -23.5668953)",,,,,,,,,,
1698260365,1698259867,0,148351255,False,Avenida Pablo Casais,tertiary,21.37,"LINESTRING (-46.7576052 -23.5674785, -46.7577296 -23.5673238)",,,,,,,,,,
1698260365,1614592954,0,148351255,False,Avenida Pablo Casais,tertiary,32.297,"LINESTRING (-46.7576052 -23.5674785, -46.7574121 -23.5677088)",,,,,,,,,,
1698852560,3639986569,0,252383986,True,Avenida Ministro Petrônio Portela,secondary,19.367,"LINESTRING (-46.6978115 -23.4881543, -46.6979 -23.4883084)",2,,,,,,,,,
1698866492,1792419359,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,30.4,"LINESTRING (-46.6978109 -23.4883729, -46.6976573 -23.4881386)",2,,,,,,,,,
1698866493,6554205428,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,84.087,"LINESTRING (-46.6988743 -23.490253, -46.6984901 -23.4895839)",2,,,,,,,,,
1698867971,917202176,0,252383986,True,Avenida Ministro Petrônio Portela,secondary,31.434,"LINESTRING (-46.6982512 -23.4889283, -46.6983885 -23.4891814)",2,,,,,,,,,
1698867972,1698867974,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,33.664,"LINESTRING (-46.6981581 -23.4889553, -46.6979805 -23.4887001)",2,,,,,,,,,
1698867974,1698866492,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,40.285,"LINESTRING (-46.6979805 -23.4887001, -46.6978109 -23.4883729)",2,,,,,,,,,
1709245684,251803975,0,23267897,True,Avenida Torres de Oliveira,secondary,10.581,"LINESTRING (-46.7339658 -23.5536894, -46.7339805 -23.5535952)",,,,,,,,,,
1709245685,4417817784,0,23267897,True,Avenida Torres de Oliveira,secondary,5.062,"LINESTRING (-46.7339921 -23.5538321, -46.7339761 -23.553789)",,,,,,,,,,
1710723695,1710723712,0,158960187,False,Rua Santo Eurilo,tertiary,18.007,"LINESTRING (-46.7428596 -23.5542599, -46.7427385 -23.5543778)",2,40,,,,,,,,
1710723712,4417832487,0,158960187,False,Rua Santo Eurilo,tertiary,44.649,"LINESTRING (-46.7427385 -23.5543778, -46.7424391 -23.5546709)",2,40,,,,,,,,
1710723712,1710723695,0,158960187,False,Rua Santo Eurilo,tertiary,18.007,"LINESTRING (-46.7427385 -23.5543778, -46.7428596 -23.5542599)",2,40,,,,,,,,
1710723754,1710723756,0,158960187,False,Rua Santo Eurilo,tertiary,19.368,"LINESTRING (-46.7408694 -23.5560594, -46.740741 -23.5561878)",2,40,,,,,,,,
1710723754,2345129918,0,158960187,False,Rua Santo Eurilo,tertiary,83.897,"LINESTRING (-46.7408694 -23.5560594, -46.7414613 -23.5555351)",2,40,,,,,,,,
1710723756,1710723758,0,158960187,False,Rua Santo Eurilo,tertiary,15.751,"LINESTRING (-46.740741 -23.5561878, -46.7406255 -23.5562819)",2,40,,,,,,,,
1710723756,1710723754,0,158960187,False,Rua Santo Eurilo,tertiary,19.368,"LINESTRING (-46.740741 -23.5561878, -46.7408694 -23.5560594)",2,40,,,,,,,,
1710723758,4417818393,0,158960187,False,Rua Santo Eurilo,tertiary,9.186,"LINESTRING (-46.7406255 -23.5562819, -46.7405703 -23.5563472)",2,40,,,,,,,,
1710723758,1710723756,0,158960187,False,Rua Santo Eurilo,tertiary,15.751,"LINESTRING (-46.7406255 -23.5562819, -46.740741 -23.5561878)",2,40,,,,,,,,
1710723761,1710723766,0,158960187,False,Rua Santo Eurilo,tertiary,9.129,"LINESTRING (-46.7405582 -23.5563781, -46.7405519 -23.55646)",2,40,,,,,,,,
1710723761,4417818393,0,158960187,False,Rua Santo Eurilo,tertiary,3.651,"LINESTRING (-46.7405582 -23.5563781, -46.7405703 -23.5563472)",2,40,,,,,,,,
1710723766,485658743,0,158960187,False,Rua Santo Eurilo,tertiary,38.141,"LINESTRING (-46.7405519 -23.55646, -46.7405678 -23.5568027)",2,40,,,,,,,,
1710723766,1710723761,0,158960187,False,Rua Santo Eurilo,tertiary,9.129,"LINESTRING (-46.7405519 -23.55646, -46.7405582 -23.5563781)",2,40,,,,,,,,
1714236278,315774062,0,245510196,False,Rua Doutor Luiz Migliano,secondary,73.958,"LINESTRING (-46.7470026 -23.6088431, -46.7474598 -23.6083265)",2,50,,,,,,,,
1714236278,1632544973,0,245510196,False,Rua Doutor Luiz Migliano,secondary,87.445,"LINESTRING (-46.7470026 -23.6088431, -46.7464588 -23.6094515)",2,50,,,,,,,,
1714236330,1632544973,0,245510196,False,Rua Doutor Luiz Migliano,secondary,64.664,"LINESTRING (-46.7460846 -23.6099212, -46.7464588 -23.6094515)",2,50,,,,,,,,
1714236330,31499546,0,245510196,False,Rua Doutor Luiz Migliano,secondary,44.257,"LINESTRING (-46.7460846 -23.6099212, -46.7458071 -23.6102274)",2,50,,,,,,,,
1715575870,31499576,0,245510196,False,Rua Doutor Luiz Migliano,secondary,44.41,"LINESTRING (-46.7427811 -23.6129778, -46.7430055 -23.6126354)",2,50,,,,,,,,
1715575870,31499580,0,245510196,False,Rua Doutor Luiz Migliano,secondary,18.979,"LINESTRING (-46.7427811 -23.6129778, -46.7426981 -23.6131306)",2,50,,,,,,,,
1715575883,31499580,0,245510196,False,Rua Doutor Luiz Migliano,secondary,33.642,"LINESTRING (-46.7425626 -23.6134065, -46.7426981 -23.6131306)",2,50,,,,,,,,
1715575883,1715575896,0,245510196,False,Rua Doutor Luiz Migliano,secondary,14.348,"LINESTRING (-46.7425626 -23.6134065, -46.74251 -23.6135262)",2,50,,,,,,,,
1715575896,1715575883,0,245510196,False,Rua Doutor Luiz Migliano,secondary,14.348,"LINESTRING (-46.74251 -23.6135262, -46.7425626 -23.6134065)",2,50,,,,,,,,
1715575896,1715575918,0,268508773,False,Rua Doutor Luiz Migliano,secondary,19.799,"LINESTRING (-46.74251 -23.6135262, -46.742473 -23.613701)",,,,,,,,,,
1715575918,1715575896,0,268508773,False,Rua Doutor Luiz Migliano,secondary,19.799,"LINESTRING (-46.742473 -23.613701, -46.74251 -23.6135262)",,,,,,,,,,
1715575918,31499605,0,268508774,True,Rua Doutor Luiz Migliano,secondary,61.671,"LINESTRING (-46.742473 -23.613701, -46.742456 -23.6142554)",,,,,,,,,,
1715576348,31499638,0,337873111,False,Rua Doutor Luiz Migliano,secondary,50.039,"LINESTRING (-46.7430695 -23.6174501, -46.7429429 -23.6170153)",2,,,,,,,,,
1715576348,31499674,0,337873111,False,Rua Doutor Luiz Migliano,secondary,31.324,"LINESTRING (-46.7430695 -23.6174501, -46.7431347 -23.6177254)",2,,,,,,,,,
1715641540,31499827,0,4877435,False,Rua José da Silva Ribeiro,secondary,32.195,"LINESTRING (-46.7426979 -23.6258494, -46.7424664 -23.6256523)",,,,,,,,,,
1715641540,3472053044,0,4877435,False,Rua José da Silva Ribeiro,secondary,16.556,"LINESTRING (-46.7426979 -23.6258494, -46.7428188 -23.6259489)",,,,,,,,,,
1718021451,7841939971,0,337855360,False,Avenida Presidente Altino,secondary,26.826,"LINESTRING (-46.7559323 -23.53139, -46.7556909 -23.531486)",2,50,,,,,,,,
1718021451,3023473036,0,337855360,False,Avenida Presidente Altino,secondary,27.604,"LINESTRING (-46.7559323 -23.53139, -46.7561895 -23.5313124)",2,50,,,,,,,,
1729710414,5602559377,0,33483392,False,Avenida Antônio de Souza Noschese,tertiary,67.66,"LINESTRING (-46.7592105 -23.5332413, -46.7593689 -23.5326504)",2,,,,,,,,,
1729710414,381233444,0,33483392,False,Avenida Antônio de Souza Noschese,tertiary,128.747,"LINESTRING (-46.7592105 -23.5332413, -46.7589256 -23.5343693)",2,,,,,,,,,
1740932172,31499801,0,4877435,False,Rua José da Silva Ribeiro,secondary,30.144,"LINESTRING (-46.7441845 -23.6277677, -46.7442144 -23.627498)",,,,,,,,,,
1740932172,31499800,0,4877435,False,Rua José da Silva Ribeiro,secondary,15.244,"LINESTRING (-46.7441845 -23.6277677, -46.7441461 -23.6279002)",,,,,,,,,,
1741782417,4213990990,0,230409658,True,Alameda Barros,residential,16.711,"LINESTRING (-46.6570733 -23.536229, -46.6569162 -23.5362719)",,,,,,,,,,
1741782417,4213989088,0,312247726,True,Rua Doutor Albuquerque Lins,residential,11.246,"LINESTRING (-46.6570733 -23.536229, -46.6570068 -23.5361483)",,,,,,,,,,
1748249136,6563341294,0,252384042,True,Avenida Ministro Petrônio Portela,secondary,15.852,"LINESTRING (-46.6951306 -23.4833743, -46.6951196 -23.4832321)",,,,,,,,,,
1752564449,1782899587,0,270354148,True,Avenida Pirajuçara,primary,50.871,"LINESTRING (-46.7449442 -23.5952179, -46.7444951 -23.5950181)",3,50,,BR-116,,,,,,
1754570400,6555826447,0,252384042,True,Avenida Ministro Petrônio Portela,secondary,8.968,"LINESTRING (-46.6955574 -23.4795013, -46.6955606 -23.4794207)",,,,,,,,,,
1759561567,3880322141,0,312303704,True,Rua Antônio Alves Barril,secondary,13.006,"LINESTRING (-46.5602142 -23.5582903, -46.5603285 -23.5583423)",2,50,,,,,,,,
1759561569,174012149,0,408027095,True,Praça Angelina Balduino de Abreu,secondary,5.435,"LINESTRING (-46.5602431 -23.5583988, -46.5602812 -23.5583646)",2,,,,,,,,,roundabout
1759561586,135558200,0,408027093,True,Rua Antônio Alves Barril,secondary,74.638,"LINESTRING (-46.5607877 -23.5591818, -46.5603339 -23.558655)",2,50,,,,,,,,
1759561589,135558197,0,408027093,True,Rua Antônio Alves Barril,secondary,16.357,"LINESTRING (-46.5615586 -23.5605008, -46.5614733 -23.5603762)",2,50,,,,,,,,
1759561593,135558194,0,408027093,True,Rua Antônio Alves Barril,secondary,20.935,"LINESTRING (-46.5624192 -23.5611673, -46.5622385 -23.5610778)",2,50,,,,,,,,
1759561595,4100500811,0,164312908,True,Rua Antônio Alves Barril,secondary,14.469,"LINESTRING (-46.5626268 -23.561283, -46.5625055 -23.5612154)",2,50,,,,,,,,
1759561596,1759561595,0,164312908,True,Rua Antônio Alves Barril,secondary,5.497,"LINESTRING (-46.5626605 -23.5613216, -46.5626268 -23.561283)",2,50,,,,,,,,
1759561603,1424266186,0,397816380,True,Rua Antônio Alves Barril,secondary,7.67,"LINESTRING (-46.5627647 -23.5615712, -46.5627259 -23.5615121)",2,50,,,,,,,,
1759561605,1424266163,0,397816380,True,Rua Antônio Alves Barril,secondary,4.241,"LINESTRING (-46.5628439 -23.5616351, -46.5628082 -23.5616155)",2,50,,,,,,,,
1759561606,1424266192,0,397816380,True,Rua Antônio Alves Barril,secondary,8.579,"LINESTRING (-46.5630356 -23.5616443, -46.5629515 -23.5616475)",2,50,,,,,,,,
1760047147,130010129,0,408027089,True,Avenida Vereador Abel Ferreira,primary,21.82,"LINESTRING (-46.5660819 -23.560441, -46.5661488 -23.5602546)",2,50,,,,,,,,
1760047154,667546051,0,330672832,True,Avenida Vereador Abel Ferreira,primary,11.54,"LINESTRING (-46.5591524 -23.5650898, -46.5590523 -23.5651383)",2,50,,,,,,,,
1775145942,1775145949,0,40268666,False,Avenida Presidente Altino,secondary,6.68,"LINESTRING (-46.7485895 -23.5503446, -46.7485977 -23.5504042)",,,,,,,,,,
1775145942,485617608,0,40268666,False,Avenida Presidente Altino,secondary,17.355,"LINESTRING (-46.7485895 -23.5503446, -46.7485737 -23.5501892)",,,,,,,,,,
1775145949,509901054,0,40268666,False,Avenida Presidente Altino,secondary,7.133,"LINESTRING (-46.7485977 -23.5504042, -46.7486039 -23.5504681)",,,,,,,,,,
1775145949,1775145942,0,40268666,False,Avenida Presidente Altino,secondary,6.68,"LINESTRING (-46.7485977 -23.5504042, -46.7485895 -23.5503446)",,,,,,,,,,
1782899587,1609619860,0,270354148,True,Avenida Pirajuçara,primary,32.061,"LINESTRING (-46.7444951 -23.5950181, -46.744211 -23.5948942)",3,50,,BR-116,,,,,,
1792419359,2543820304,0,252384516,True,Avenida Ministro Petrônio Portela,secondary,11.33,"LINESTRING (-46.6976573 -23.4881386, -46.6976042 -23.4880491)",2,,,,,,,,,
1792420190,1419859141,0,128488105,True,Avenida Ministro Petrônio Portela,secondary,40.363,"LINESTRING (-46.6973493 -23.4874424, -46.6975552 -23.4877524)",,,,,,,,,,
1792492226,5325543740,0,128488105,True,Avenida Ministro Petrônio Portela,secondary,5.187,"LINESTRING (-46.6956404 -23.4805907, -46.6956364 -23.4806372)",,,,,,,,,,
