u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,access,lanes,service,tunnel,width
1035997033,7115641007,0,8131149,False,Nakskovvej,residential,30,3.217,"LINESTRING (12.4918873 55.6672769, 12.4919355 55.667267)",,,,,
1035997037,20942692,0,495535948,False,Nystedvej,residential,30,22.757,"LINESTRING (12.4889111 55.6662345, 12.4885721 55.6661615)",,,,,
1035997037,20942693,0,495535948,False,Nystedvej,residential,30,21.306,"LINESTRING (12.4889111 55.6662345, 12.4892161 55.6663189)",,,,,
1035997064,310379832,0,8131150,False,Nakskovvej,residential,30,14.018,"LINESTRING (12.491981 55.668011, 12.4919639 55.6678853)",,,,,
1035997064,20942718,0,8131150,False,Nakskovvej,residential,30,5.034,"LINESTRING (12.491981 55.668011, 12.4920154 55.6680519)",,,,,
1035997073,310378899,0,28261461,False,Nakskovvej,residential,30,5.603,"LINESTRING (12.4902982 55.6659515, 12.490209 55.6659487)",,,,,
1035997073,1035997379,0,28261461,False,Nakskovvej,residential,30,6.944,"LINESTRING (12.4902982 55.6659515, 12.490404 55.6659331)",,,,,
1035997084,1044217998,0,495535948,False,Nystedvej,residential,30,12.384,"LINESTRING (12.4908379 55.6678077, 12.4908133 55.6676972)",,,,,
1035997084,20942697,0,495535948,False,Nystedvej,residential,30,17.418,"LINESTRING (12.4908379 55.6678077, 12.490895 55.667961)",,,,,
1035997086,20942679,0,214776230,False,Nakskovvej,residential,30,31.442,"LINESTRING (12.4921476 55.6663724, 12.4918582 55.6661415)",,,,,
1035997086,1044218012,0,214776230,False,Nakskovvej,residential,30,18.762,"LINESTRING (12.4921476 55.6663724, 12.4922935 55.6665197)",,,,,
1035997094,20942677,0,214776230,False,Nakskovvej,residential,30,23.439,"LINESTRING (12.4927757 55.6671842, 12.492654 55.6669849)",,,,,
1035997094,1044218019,0,214776230,False,Nakskovvej,residential,30,19.854,"LINESTRING (12.4927757 55.6671842, 12.4928674 55.6673551)",,,,,
1035997123,7115641010,0,8131149,False,Nakskovvej,residential,30,2.341,"LINESTRING (12.4917217 55.6670239, 12.4917557 55.6670152)",,,,,
1035997123,7115641011,0,8131149,False,Nakskovvej,residential,30,1.965,"LINESTRING (12.4917217 55.6670239, 12.4916987 55.6670359)",,,,,
1035997128,6333705762,0,214776230,False,Nakskovvej,residential,30,2.263,"LINESTRING (12.489471 55.6650453, 12.4894368 55.6650388)",,,,,
1035997128,20942681,0,214776230,False,Nakskovvej,residential,30,19.367,"LINESTRING (12.489471 55.6650453, 12.4897512 55.6651185)",,,,,
1035997131,20942681,0,214776230,False,Nakskovvej,residential,30,22.826,"LINESTRING (12.4900783 55.6652085, 12.4897512 55.6651185)",,,,,
1035997131,266747412,0,214776230,False,Nakskovvej,residential,30,19.688,"LINESTRING (12.4900783 55.6652085, 12.490348 55.6652991)",,,,,
1035997133,20942697,0,495535948,False,Nystedvej,residential,30,19.271,"LINESTRING (12.490989 55.668126, 12.490895 55.667961)",,,,,
1035997133,20942698,0,495535948,False,Nystedvej,residential,30,16.702,"LINESTRING (12.490989 55.668126, 12.4910966 55.6682634)",,,,,
1035997150,1035997323,0,8131150,False,Nakskovvej,residential,30,7.194,"LINESTRING (12.4919982 55.6678411, 12.4920928 55.6678045)",,,,,
1035997150,310379832,0,8131150,False,Nakskovvej,residential,30,5.365,"LINESTRING (12.4919982 55.6678411, 12.4919639 55.6678853)",,,,,
1035997154,20942683,0,495535948,False,Nystedvej,residential,30,56.0,"LINESTRING (12.4870624 55.6653223, 12.4870084 55.6648196)",,,,,
1035997154,1016024999,0,495535948,False,Nystedvej,residential,30,14.16,"LINESTRING (12.4870624 55.6653223, 12.4870939 55.6654484)",,,,,
1035997160,1035997313,0,8131150,False,Nakskovvej,residential,30,5.56,"LINESTRING (12.4922278 55.6680725, 12.4921455 55.6680911)",,,,,
1035997160,20942717,0,8131150,False,Nakskovvej,residential,30,6.483,"LINESTRING (12.4922278 55.6680725, 12.4922572 55.6680166)",,,,,
1035997183,310378949,0,28261460,False,Nakskovvej,residential,30,4.302,"LINESTRING (12.4886476 55.6654249, 12.4886622 55.6653871)",,,,,
1035997183,310378952,0,28261460,False,Nakskovvej,residential,30,9.452,"LINESTRING (12.4886476 55.6654249, 12.4887041 55.6655037)",,,,,
1035997196,20942710,0,3994767,False,Maribovej,residential,30,8.576,"LINESTRING (12.4924978 55.6658843, 12.4926047 55.6658362)",,,,,
1035997196,20942679,0,3994767,False,Maribovej,residential,30,49.264,"LINESTRING (12.4924978 55.6658843, 12.4918582 55.6661415)",,,,,
1035997201,20942699,0,495535948,False,Nystedvej,residential,30,16.391,"LINESTRING (12.4914124 55.6685473, 12.4912548 55.6684297)",,,,,
1035997201,20942700,0,495535948,False,Nystedvej,residential,30,18.061,"LINESTRING (12.4914124 55.6685473, 12.4916065 55.6686673)",,,,,
1035997217,7115641006,0,8131149,False,Nakskovvej,residential,30,2.889,"LINESTRING (12.4917825 55.667264, 12.4917412 55.6672525)",,,,,
1035997217,1035997033,0,8131149,False,Nakskovvej,residential,30,6.727,"LINESTRING (12.4917825 55.667264, 12.4918873 55.6672769)",,,,,
1035997241,7115641013,0,28261461,False,Nakskovvej,residential,30,2.507,"LINESTRING (12.4900641 55.6657223, 12.4901039 55.6657202)",,,,,
1035997241,7115641012,0,28261461,False,Nakskovvej,residential,30,2.468,"LINESTRING (12.4900641 55.6657223, 12.4900343 55.6657368)",,,,,
1035997244,20942680,0,214776230,False,Nakskovvej,residential,30,30.393,"LINESTRING (12.4916232 55.6659637, 12.4913128 55.6657538)",,,,,
1035997244,20942679,0,214776230,False,Nakskovvej,residential,30,24.659,"LINESTRING (12.4916232 55.6659637, 12.4918582 55.6661415)",,,,,
1035997268,1035996962,0,214776230,False,Nakskovvej,residential,30,33.183,"LINESTRING (12.4929592 55.6685865, 12.4929838 55.6682884)",,,,,
1035997268,1044218030,0,214776230,False,Nakskovvej,residential,30,26.877,"LINESTRING (12.4929592 55.6685865, 12.4929287 55.6688276)",,,,,
1035997272,7115641012,0,28261461,False,Nakskovvej,residential,30,3.079,"LINESTRING (12.4900092 55.6657606, 12.4900343 55.6657368)",,,,,
1035997272,310378900,0,28261461,False,Nakskovvej,residential,30,9.73,"LINESTRING (12.4900092 55.6657606, 12.4900107 55.6658481)",,,,,
1035997297,20942693,0,495535948,False,Nystedvej,residential,30,13.797,"LINESTRING (12.4894036 55.6663838, 12.4892161 55.6663189)",,,,,
1035997297,6070392326,0,495535948,False,Nystedvej,residential,30,13.85,"LINESTRING (12.4894036 55.6663838, 12.4895828 55.6664566)",,,,,
1035997303,1035997379,0,28261461,False,Nakskovvej,residential,30,4.377,"LINESTRING (12.4904444 55.665901, 12.490404 55.6659331)",,,,,
1035997303,6070392312,0,28261461,False,Nakskovvej,residential,30,2.58,"LINESTRING (12.4904444 55.665901, 12.4904435 55.6658778)",,,,,
1035997313,20942718,0,8131150,False,Nakskovvej,residential,30,9.25,"LINESTRING (12.4921455 55.6680911, 12.4920154 55.6680519)",,,,,
1035997313,1035997160,0,8131150,False,Nakskovvej,residential,30,5.56,"LINESTRING (12.4921455 55.6680911, 12.4922278 55.6680725)",,,,,
1035997323,20942719,0,8131150,False,Nakskovvej,residential,30,5.961,"LINESTRING (12.4920928 55.6678045, 12.4921845 55.6678186)",,,,,
1035997323,1035997150,0,8131150,False,Nakskovvej,residential,30,7.194,"LINESTRING (12.4920928 55.6678045, 12.4919982 55.6678411)",,,,,
1035997330,20942696,0,495535948,False,Nystedvej,residential,30,17.189,"LINESTRING (12.4907349 55.6674659, 12.4906619 55.6673169)",,,,,
1035997330,1035996952,0,495535948,False,Nystedvej,residential,30,18.051,"LINESTRING (12.4907349 55.6674659, 12.4907971 55.6676244)",,,,,
1035997335,7115641014,0,28261461,False,Nakskovvej,residential,30,6.209,"LINESTRING (12.4901004 55.6659065, 12.4900264 55.6658694)",,,,,
1035997335,310378899,0,28261461,False,Nakskovvej,residential,30,8.271,"LINESTRING (12.4901004 55.6659065, 12.490209 55.6659487)",,,,,
1035997362,1044218017,0,495535948,False,Nystedvej,residential,30,7.097,"LINESTRING (12.4905732 55.6671867, 12.4905241 55.6671292)",,,,,
1035997362,20942696,0,495535948,False,Nystedvej,residential,30,15.51,"LINESTRING (12.4905732 55.6671867, 12.4906619 55.6673169)",,,,,
1035997364,20942678,0,214776230,False,Nakskovvej,residential,30,23.081,"LINESTRING (12.4924978 55.6667589, 12.4923437 55.6665704)",,,,,
1035997364,20942677,0,214776230,False,Nakskovvej,residential,30,26.972,"LINESTRING (12.4924978 55.6667589, 12.492654 55.6669849)",,,,,
1035997367,310379455,0,8131149,False,Nakskovvej,residential,30,4.207,"LINESTRING (12.4916464 55.6671137, 12.4916491 55.6670759)",,,,,
1035997367,20942721,0,8131149,False,Nakskovvej,residential,30,14.125,"LINESTRING (12.4916464 55.6671137, 12.4917166 55.6672344)",,,,,
1035997372,7115641009,0,8131149,False,Nakskovvej,residential,30,3.304,"LINESTRING (12.4917915 55.6670104, 12.4918432 55.6670161)",,,,,
1035997372,7115641010,0,8131149,False,Nakskovvej,residential,30,2.308,"LINESTRING (12.4917915 55.6670104, 12.4917557 55.6670152)",,,,,
1035997379,1035997073,0,28261461,False,Nakskovvej,residential,30,6.944,"LINESTRING (12.490404 55.6659331, 12.4902982 55.6659515)",,,,,
1035997379,1035997303,0,28261461,False,Nakskovvej,residential,30,4.377,"LINESTRING (12.490404 55.6659331, 12.4904444 55.665901)",,,,,
1035997385,310378954,0,28261460,False,Nakskovvej,residential,30,10.611,"LINESTRING (12.4887528 55.6653659, 12.4889178 55.665387)",,,,,
1035997385,7115641044,0,28261460,False,Nakskovvej,residential,30,2.895,"LINESTRING (12.4887528 55.6653659, 12.4887075 55.6653709)",,,,,
1036041661,6070392315,0,3994767,False,Maribovej,residential,30,9.996,"LINESTRING (12.4880726 55.6676915, 12.4882003 55.6676377)",,,,,
1036041661,6070392318,0,3994767,False,Maribovej,residential,30,1.085,"LINESTRING (12.4880726 55.6676915, 12.4880583 55.667697)",,,,,
1036311355,1893572754,0,179016880,False,Frederiksvej,residential,30,33.138,"LINESTRING (12.5121141 55.6752908, 12.512119 55.6755888)",,,,,
1036708891,1034039671,0,89384833,False,Hjørnelodden,residential,30,5.041,"LINESTRING (12.4938516 55.6707353, 12.4937869 55.6707622)",,,,,
1036708891,20937036,0,89384833,False,Hjørnelodden,residential,30,5.693,"LINESTRING (12.4938516 55.6707353, 12.4939409 55.6707261)",,,,,
1036708902,20937048,0,89384833,False,Hjørnelodden,residential,30,7.853,"LINESTRING (12.4952662 55.6707875, 12.4951414 55.6707817)",,,,,
1036708902,20937060,0,89384833,False,Hjørnelodden,residential,30,35.96,"LINESTRING (12.4952662 55.6707875, 12.4958379 55.6708128)",,,,,
1036708930,20937063,0,89384833,False,Hjørnelodden,residential,30,29.031,"LINESTRING (12.494626 55.6707578, 12.4941646 55.6707364)",,,,,
1036708930,20937052,0,89384833,False,Hjørnelodden,residential,30,1.995,"LINESTRING (12.494626 55.6707578, 12.4946577 55.6707593)",,,,,
1036708935,20937047,0,89384833,False,Hjørnelodden,residential,30,7.327,"LINESTRING (12.493725 55.6708098, 12.493688 55.6708723)",,,,,
1036708935,1034039671,0,89384833,False,Hjørnelodden,residential,30,6.564,"LINESTRING (12.493725 55.6708098, 12.4937869 55.6707622)",,,,,
1038558018,20942977,0,3994841,False,Sæbyholmsvej,residential,30,45.248,"LINESTRING (12.4917219 55.6741336, 12.4917706 55.6737276)",,,,,
1038558018,1038558024,0,3994841,False,Sæbyholmsvej,residential,30,38.686,"LINESTRING (12.4917219 55.6741336, 12.4916479 55.674479)",,,,,
1038558024,1038558018,0,3994841,False,Sæbyholmsvej,residential,30,38.686,"LINESTRING (12.4916479 55.674479, 12.4917219 55.6741336)",,,,,
1038558024,6327249706,0,3994841,False,Sæbyholmsvej,residential,30,4.278,"LINESTRING (12.4916479 55.674479, 12.4916384 55.6745171)",,,,,
1044217998,1035996952,0,495535948,False,Nystedvej,residential,30,8.159,"LINESTRING (12.4908133 55.6676972, 12.4907971 55.6676244)",,,,,
1044217998,1035997084,0,495535948,False,Nystedvej,residential,30,12.384,"LINESTRING (12.4908133 55.6676972, 12.4908379 55.6678077)",,,,,
1044218000,20942679,0,3994767,False,Maribovej,residential,30,33.502,"LINESTRING (12.4914289 55.6663208, 12.4918582 55.6661415)",,,,,
1044218000,6070474662,0,3994767,False,Maribovej,residential,30,33.997,"LINESTRING (12.4914289 55.6663208, 12.4909879 55.6664986)",,,,,
1044218011,20942675,0,214776230,False,Nakskovvej,residential,30,30.288,"LINESTRING (12.4929888 55.668177, 12.493001 55.6679047)",,,,,
1044218011,1035996962,0,214776230,False,Nakskovvej,residential,30,12.391,"LINESTRING (12.4929888 55.668177, 12.4929838 55.6682884)",,,,,
1044218012,1035997086,0,214776230,False,Nakskovvej,residential,30,18.762,"LINESTRING (12.4922935 55.6665197, 12.4921476 55.6663724)",,,,,
1044218012,20942678,0,214776230,False,Nakskovvej,residential,30,6.457,"LINESTRING (12.4922935 55.6665197, 12.4923437 55.6665704)",,,,,
1044218015,6070474666,0,3994767,False,Maribovej,residential,30,9.56,"LINESTRING (12.4905058 55.6666929, 12.4906298 55.6666429)",,,,,
1044218015,20942695,0,3994767,False,Maribovej,residential,30,24.327,"LINESTRING (12.4905058 55.6666929, 12.4901916 55.6668212)",,,,,
1044218017,375760751,0,495535948,False,Nystedvej,residential,30,11.407,"LINESTRING (12.4905241 55.6671292, 12.4904451 55.6670368)",,,,,
1044218017,1035997362,0,495535948,False,Nystedvej,residential,30,7.097,"LINESTRING (12.4905241 55.6671292, 12.4905732 55.6671867)",,,,,
1044218019,1035997094,0,214776230,False,Nakskovvej,residential,30,19.854,"LINESTRING (12.4928674 55.6673551, 12.4927757 55.6671842)",,,,,
1044218019,345658492,0,214776230,False,Nakskovvej,residential,30,7.447,"LINESTRING (12.4928674 55.6673551, 12.4929018 55.6674192)",,,,,
1044218021,20942707,0,3994767,False,Maribovej,residential,30,12.579,"LINESTRING (12.4884358 55.6675384, 12.4885965 55.6674707)",,,,,
1044218021,6070392315,0,3994767,False,Maribovej,residential,30,18.44,"LINESTRING (12.4884358 55.6675384, 12.4882003 55.6676377)",,,,,
1044218027,20942695,0,3994767,False,Maribovej,residential,30,46.158,"LINESTRING (12.4895985 55.667067, 12.4901916 55.6668212)",,,,,
1044218027,6070392322,0,3994767,False,Maribovej,residential,30,18.173,"LINESTRING (12.4895985 55.667067, 12.4893627 55.667162)",,,,,
1044218030,1035997268,0,214776230,False,Nakskovvej,residential,30,26.877,"LINESTRING (12.4929287 55.6688276, 12.4929592 55.6685865)",,,,,
1044218030,20942725,0,214776230,False,Nakskovvej,residential,30,34.246,"LINESTRING (12.4929287 55.6688276, 12.4928899 55.6691348)",,,,,
1049642765,1052225563,0,90461851,False,Otto Busses Vej,residential,30,6.529,"LINESTRING (12.5423047 55.6600365, 12.542406 55.66005)",,,,,
1049642765,1051720359,0,90461851,False,Otto Busses Vej,residential,30,13.352,"LINESTRING (12.5423047 55.6600365, 12.5423694 55.6601509)",,,,,
1050213876,791989,0,742662192,False,Tranehavevej,residential,30,12.736,"LINESTRING (12.5380948 55.655537, 12.5378918 55.6555385)",,,,,
1051720346,1051720392,0,90625882,False,,service,30,7.705,"LINESTRING (12.5475481 55.6616522, 12.5476688 55.6616651)",,,,,
1051720346,1051720410,0,90625882,False,,service,30,69.774,"LINESTRING (12.5475481 55.6616522, 12.546447 55.6615629)",,,,,
1051720349,1051720410,0,90625882,False,,service,30,9.468,"LINESTRING (12.5462995 55.6615448, 12.546447 55.6615629)",,,,,
1051720349,1051720352,0,90625882,False,,service,30,8.096,"LINESTRING (12.5462995 55.6615448, 12.5461815 55.6615153)",,,,,
1051720352,1051720349,0,90625882,False,,service,30,8.096,"LINESTRING (12.5461815 55.6615153, 12.5462995 55.6615448)",,,,,
1051720352,1051720464,0,90625882,False,,service,30,7.916,"LINESTRING (12.5461815 55.6615153, 12.5460782 55.6614744)",,,,,
1051720353,1051720463,0,90461851,False,Otto Busses Vej,residential,30,5.638,"LINESTRING (12.542645 55.6603888, 12.54259 55.6603487)",,,,,
1051720353,1051720366,0,90461851,False,Otto Busses Vej,residential,30,3.687,"LINESTRING (12.542645 55.6603888, 12.5426933 55.6604077)",,,,,
1051720355,1051720397,0,90461851,False,Otto Busses Vej,residential,30,15.177,"LINESTRING (12.5442199 55.6606224, 12.5439852 55.6605892)",,,,,
1051720355,1051720434,0,90461851,False,Otto Busses Vej,residential,30,5.958,"LINESTRING (12.5442199 55.6606224, 12.544312 55.6606355)",,,,,
1051720357,1051720402,0,90461851,False,Otto Busses Vej,residential,30,6.074,"LINESTRING (12.5444381 55.6606967, 12.5443737 55.6606559)",,,,,
1051720357,1051720422,0,90461851,False,Otto Busses Vej,residential,30,4.74,"LINESTRING (12.5444381 55.6606967, 12.5444678 55.6607359)",,,,,
1051720358,1051720378,0,90461851,False,Otto Busses Vej,residential,30,38.714,"LINESTRING (12.545672 55.6605123, 12.5455136 55.6608488)",,,,,
1051720358,1051720459,0,90625877,False,Otto Busses Vej,unclassified,30,8.719,"LINESTRING (12.545672 55.6605123, 12.5458073 55.6605303)",,,,,
1051720358,1051720418,0,90625877,False,Otto Busses Vej,unclassified,30,4.457,"LINESTRING (12.545672 55.6605123, 12.5456031 55.6605025)",,,,,
1051720359,1049642765,0,90461851,False,Otto Busses Vej,residential,30,13.352,"LINESTRING (12.5423694 55.6601509, 12.5423047 55.6600365)",,,,,
1051720359,1051720463,0,90461851,False,Otto Busses Vej,residential,30,25.985,"LINESTRING (12.5423694 55.6601509, 12.54259 55.6603487)",,,,,
1051720364,3054294174,0,90461851,False,Otto Busses Vej,residential,30,37.195,"LINESTRING (12.5453366 55.6609116, 12.5447606 55.6608321)",,,,,
1051720364,1051720375,0,90461851,False,Otto Busses Vej,residential,30,3.2,"LINESTRING (12.5453366 55.6609116, 12.5453876 55.6609123)",,,,,
1051720366,1051720353,0,90461851,False,Otto Busses Vej,residential,30,3.687,"LINESTRING (12.5426933 55.6604077, 12.542645 55.6603888)",,,,,
1051720366,1051720384,0,90461851,False,Otto Busses Vej,residential,30,3.0,"LINESTRING (12.5426933 55.6604077, 12.5427402 55.660413)",,,,,
1051720367,1051720391,0,90625882,False,,service,30,6.626,"LINESTRING (12.5479746 55.6617384, 12.5480738 55.6617589)",,,,,
1051720367,5037644596,0,90625882,False,,service,30,5.278,"LINESTRING (12.5479746 55.6617384, 12.5479009 55.6617155)",,,,,
1051720369,1051720441,0,90461851,False,Otto Busses Vej,residential,30,3.969,"LINESTRING (12.5445802 55.6608072, 12.5445212 55.6607943)",,,,,
1051720369,3054294174,0,90461851,False,Otto Busses Vej,residential,30,11.649,"LINESTRING (12.5445802 55.6608072, 12.5447606 55.6608321)",,,,,
1051720371,1051720422,0,90461851,False,Otto Busses Vej,residential,30,2.953,"LINESTRING (12.5444864 55.6607603, 12.5444678 55.6607359)",,,,,
1051720371,1051720441,0,90461851,False,Otto Busses Vej,residential,30,4.366,"LINESTRING (12.5444864 55.6607603, 12.5445212 55.6607943)",,,,,
1051720372,1051720448,0,90625882,False,,service,30,11.311,"LINESTRING (12.5456791 55.6610975, 12.5457737 55.6611841)",,,,,
1051720372,7640234474,0,90625882,False,,service,30,4.368,"LINESTRING (12.5456791 55.6610975, 12.545635 55.6610671)",,,,,
1051720374,1051720408,0,90625882,False,,service,30,12.293,"LINESTRING (12.5483675 55.6617634, 12.548562 55.6617498)",,,,,
1051720374,1051720393,0,90625882,False,,service,30,9.765,"LINESTRING (12.5483675 55.6617634, 12.5482119 55.6617664)",,,,,
1051720375,1051720364,0,90461851,False,Otto Busses Vej,residential,30,3.2,"LINESTRING (12.5453876 55.6609123, 12.5453366 55.6609116)",,,,,
1051720375,1051720385,0,90461851,False,Otto Busses Vej,residential,30,3.563,"LINESTRING (12.5453876 55.6609123, 12.5454412 55.6609017)",,,,,
1051720378,1051720465,0,90461851,False,Otto Busses Vej,residential,30,3.917,"LINESTRING (12.5455136 55.6608488, 12.5454895 55.6608813)",,,,,
1051720378,1051720358,0,90461851,False,Otto Busses Vej,residential,30,38.714,"LINESTRING (12.5455136 55.6608488, 12.545672 55.6605123)",,,,,
1051720379,5037644596,0,90625882,False,,service,30,2.027,"LINESTRING (12.5478726 55.6617067, 12.5479009 55.6617155)",,,,,
1051720379,1051720390,0,90625882,False,,service,30,6.402,"LINESTRING (12.5478726 55.6617067, 12.5477788 55.661684)",,,,,
