u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,access,tunnel,width,est_width,junction,service
21226074,21226719,0,"[266381574, 4683870, 265974815]",True,,Via Mario Donati,residential,30,426.71700000000004,"LINESTRING (9.146630399999999 45.4549628, 9.146512 45.4549311, 9.145866 45.4547456, 9.1457953 45.4547259, 9.145726399999999 45.4547064, 9.1440997 45.4542382, 9.1439264 45.4541905, 9.143883199999999 45.4541793, 9.1438141 45.4541616, 9.1436595 45.4541226, 9.141571600000001 45.4535028)",,,,,,,
21226091,2177270847,0,"[275213777, 57871140]",True,,Via Giovanni Battista Bertini,residential,30,219.17200000000003,"LINESTRING (9.1718841 45.4823616, 9.1718393 45.4823343, 9.170712399999999 45.4816545, 9.1698655 45.4811353, 9.1698383 45.4810987, 9.1698225 45.4810427)",,,,,,,
21226308,27714892,0,4518726,True,,Viale Caterina da Forlì,service,30,59.935,"LINESTRING (9.1430717 45.4600734, 9.143112 45.4600979, 9.1431311 45.4601188, 9.1431577 45.4601677, 9.1432628 45.4604802, 9.1432681 45.4605087, 9.143259199999999 45.4605422, 9.143222099999999 45.4605733)",,,,,,,
21226317,21310576,0,4073539,True,,Piazzale Veronica Gambara,unclassified,30,69.896,"LINESTRING (9.142415400000001 45.4647218, 9.1416889 45.4643537)",,,,,,,
21226393,27560352,0,"[286054688, 4524706, 168877748]",False,,"['Via Tranquillo Cremona', 'Via Piero Capponi']",residential,30,234.36,"LINESTRING (9.1580005 45.4688987, 9.158670600000001 45.4695587, 9.1587651 45.4696665, 9.159060200000001 45.469944, 9.159155200000001 45.4700333, 9.1592278 45.4701094, 9.1592553 45.4701782, 9.159254600000001 45.4702224, 9.1592334 45.4702534, 9.1587765 45.4705996)",,,,,,,
21226414,561070739,0,"[582631176, 4522473, 582631177]",True,,,service,10,53.295,"LINESTRING (9.1509678 45.459017, 9.150909499999999 45.4591438, 9.1507129 45.4592052, 9.150620399999999 45.4592372, 9.1504476 45.4592567)",,permissive,,,,,
21226559,281590543,0,168877729,False,,Via Giorgio Pallavicino,unclassified,30,7.253,"LINESTRING (9.1616374 45.4700975, 9.1616851 45.4701535)",,,,,,,
21226575,281590543,0,168877729,False,,Via Giorgio Pallavicino,unclassified,30,102.837,"LINESTRING (9.1623796 45.4709397, 9.1616851 45.4701535)",,,,,,,
21226577,4887166947,0,"[32931966, 273645599]",True,,Via Tortona,unclassified,30,52.498999999999995,"LINESTRING (9.1556809 45.4503167, 9.1557411 45.4503442, 9.155788100000001 45.4503657, 9.155885100000001 45.4504106, 9.1559271 45.4504293, 9.155963699999999 45.4504378, 9.1560153 45.450447, 9.1562994 45.4504771)",,,,,,,
21226602,2713743844,0,210196584,True,,Cavalcavia Don Lorenzo Milani,secondary,30,89.325,"LINESTRING (9.1440307 45.448691, 9.1446735 45.4480262)",,,,,,,
21226639,21257023,0,273650344,True,1,Via Moisè Loria,residential,30,182.371,"LINESTRING (9.157997699999999 45.4587107, 9.1580376 45.4586474, 9.1582154 45.4583805, 9.1583875 45.4581159, 9.158905499999999 45.4573253, 9.1589396 45.4572733, 9.158974199999999 45.4572205)",,,,,,,
21226970,5262336608,0,544370557,True,,Via Lorenteggio,primary,30,116.151,"LINESTRING (9.147562600000001 45.4534476, 9.148909400000001 45.4538932)",,,,,,,
21226974,21226091,0,275213776,True,,Via Giovanni Battista Bertini,residential,30,60.198,"LINESTRING (9.1724757 45.4827095, 9.171943499999999 45.4823965, 9.1718841 45.4823616)",,yes,,,,,
21227252,29766168,0,4683869,True,,Via Francesco Carlini,residential,30,187.984,"LINESTRING (9.141878 45.4529748, 9.144015 45.4535943, 9.1441055 45.4536201)",,,,,,,
21257022,21257021,0,4017858,True,,Via Osvaldo Gnocchi Viani,residential,30,153.092,"LINESTRING (9.158406400000001 45.4547849, 9.158492300000001 45.4548061, 9.1585108 45.4548121, 9.1595744 45.4551518, 9.160138 45.4553317, 9.1601958 45.45535)",,,,,,,
21257022,21257013,0,273649393,True,,Via Enrico Stendhal,residential,30,84.84599999999999,"LINESTRING (9.158406400000001 45.4547849, 9.1583135 45.4549257, 9.157983700000001 45.4554253, 9.1579493 45.4554773)",,,,,,,
21298337,340178381,0,263925493,True,1,Via Pietro Orseolo,residential,30,141.42999999999998,"LINESTRING (9.169275300000001 45.4558553, 9.169301000000001 45.4559239, 9.1692938 45.4559345, 9.169086099999999 45.4562964, 9.168963400000001 45.4564234, 9.1688124 45.4566026, 9.168670199999999 45.4567723, 9.168640699999999 45.4567997, 9.1686321 45.4568529, 9.168643700000001 45.4569004, 9.1686812 45.4569467, 9.1687397 45.4569776)",,,,,,,
21298348,4887166954,0,"[168553884, 273649395, 4013220]",True,,"['Via Savona', 'Via Montevideo']",residential,30,722.9379999999999,"LINESTRING (9.1661532 45.4560432, 9.166222599999999 45.4559264, 9.1667588 45.4550591, 9.1667614 45.4550327, 9.166755999999999 45.4550047, 9.166697900000001 45.4549898, 9.166150399999999 45.4548662, 9.165479700000001 45.4546751, 9.165421800000001 45.4546562, 9.164171700000001 45.4542474, 9.163762500000001 45.4541136, 9.1635933 45.4540583, 9.1634113 45.4540015, 9.1633616 45.4539855, 9.159815800000001 45.452834, 9.1597881 45.452825, 9.159762600000001 45.4528164)",,,,,,,
21298363,232890306,0,"[183451617, 85357211, 142655185, 4017875]",False,,Ripa di Porta Ticinese,tertiary,30,647.864,"LINESTRING (9.1581829 45.4481729, 9.158289399999999 45.4481948, 9.1586283 45.4482643, 9.160218199999999 45.4485906, 9.1603093 45.4486098, 9.1604273 45.4486347, 9.162171600000001 45.4489917, 9.1628753 45.4491363, 9.1634178 45.4492484, 9.1637407 45.4493151, 9.163869 45.4493416, 9.163973199999999 45.4493632, 9.1640899 45.4493881, 9.1641405 45.449399, 9.1641867 45.4494089, 9.165181 45.4496228, 9.166142900000001 45.4498344)",,,,,,,
21298384,21298380,0,25608842,True,,Via San Cristoforo,residential,15,63.09100000000001,"LINESTRING (9.1545559 45.4476205, 9.154557799999999 45.4476965, 9.154556700000001 45.4477575, 9.154597900000001 45.4478192, 9.1548707 45.4478824, 9.154912299999999 45.447907, 9.154939600000001 45.4479422, 9.1549616 45.4480232)",,,,,,,
21298384,419119688,0,"[146524620, 273448175, 146524623, 29227675, 118993117]",False,,Alzaia Naviglio Grande,"['pedestrian', 'residential']",30,1029.5369999999998,"LINESTRING (9.1545559 45.4476205, 9.1547152 45.4476303, 9.1559413 45.4479111, 9.1569714 45.4481534, 9.1573425 45.4482321, 9.157534 45.44827, 9.158022600000001 45.4483722, 9.1591191 45.4486, 9.162049400000001 45.4492088, 9.1639649 45.4496137, 9.1671867 45.4502948)",,,,,,,
21298384,21389407,0,"[647423468, 36906711]",False,,Alzaia Naviglio Grande,residential,30,669.1030000000001,"LINESTRING (9.1545559 45.4476205, 9.1544501 45.4475779, 9.151475400000001 45.4469494, 9.1495613 45.4465449, 9.1465987 45.4459319, 9.1463488 45.4458802)",,,,,,,
21389407,21298384,0,"[647423468, 36906711]",False,,Alzaia Naviglio Grande,residential,30,669.103,"LINESTRING (9.1463488 45.4458802, 9.1465987 45.4459319, 9.1495613 45.4465449, 9.151475400000001 45.4469494, 9.1544501 45.4475779, 9.1545559 45.4476205)",,,,,,,
21389410,21389411,0,43376588,False,,Alzaia Naviglio Grande,residential,30,124.661,"LINESTRING (9.1456222 45.445722, 9.144091700000001 45.4453997)",,,,,,,
21389410,21389407,0,"[43376581, 623171327]",True,,Alzaia Naviglio Grande,residential,30,59.358,"LINESTRING (9.1456222 45.445722, 9.1460782 45.4458179, 9.146220100000001 45.4458493, 9.1463488 45.4458802)",,,,,,,
21389411,21389410,0,43376588,False,,Alzaia Naviglio Grande,residential,30,124.661,"LINESTRING (9.144091700000001 45.4453997, 9.1456222 45.445722)",,,,,,,
21555347,1584878382,0,"[273455653, 273455654]",False,,Via San Giovanni sul Muro,residential,30,148.243,"LINESTRING (9.181362699999999 45.4667933, 9.181280599999999 45.4667021, 9.181089099999999 45.4664846, 9.181009299999999 45.4663939, 9.1806356 45.4659931, 9.180465 45.4657408, 9.180437400000001 45.4656989, 9.1804129 45.4656565, 9.1804106 45.4656435)",,,,,,,
21555386,21555479,0,"[396868526, 86575270]",True,,Piazza Sant'Ambrogio,unclassified,30,235.89000000000001,"LINESTRING (9.1754122 45.4640816, 9.175260700000001 45.4639676, 9.175239700000001 45.4639187, 9.1751898 45.4638028, 9.1751589 45.4637258, 9.174936900000001 45.4631989, 9.174795400000001 45.4628629, 9.1745416 45.4622606, 9.174483 45.4621334, 9.1744602 45.462084)",,no,,,,,
21555752,1584878380,0,"[284970401, 23729251]",False,,"['Largo Enzo Tortora', 'Via Nirone']",residential,30,45.49100000000001,"LINESTRING (9.1780598 45.4653822, 9.1780884 45.4654557, 9.1781129 45.4655329, 9.178151099999999 45.4656461, 9.178168299999999 45.4656907, 9.178197300000001 45.4657671, 9.1782029 45.4657787)",,,,,,,
21663226,1942775843,0,"[277516085, 30689486]",True,,Ripa di Porta Ticinese,pedestrian,30,490.21500000000003,"LINESTRING (9.171379 45.4509437, 9.1714758 45.4509648, 9.173795999999999 45.4514415, 9.1741908 45.4515221, 9.1747234 45.4516365, 9.1772381 45.4521767, 9.177320399999999 45.4522545, 9.177327699999999 45.4522614, 9.177336800000001 45.4522714)",,no,,,,,
21663226,232889790,0,"[33456211, 277314356]",False,,Ripa di Porta Ticinese,residential,30,195.17000000000002,"LINESTRING (9.171379 45.4509437, 9.1712746 45.450922, 9.169533400000001 45.4505596, 9.1689817 45.4504413)",,no,,,,,
21663235,21663238,0,123046290,False,,Via Magolfa,pedestrian,30,237.23700000000002,"LINESTRING (9.175390999999999 45.4501282, 9.175504099999999 45.4502045, 9.175625 45.4502763, 9.1757358 45.4503432, 9.1761044 45.4505546, 9.1768748 45.4511196, 9.1770619 45.4512079, 9.177565400000001 45.4513753, 9.1777205 45.451407, 9.1777636 45.4514158)",,no,,,,,
21663238,21663235,0,123046290,False,,Via Magolfa,pedestrian,30,237.237,"LINESTRING (9.1777636 45.4514158, 9.1777205 45.451407, 9.177565400000001 45.4513753, 9.1770619 45.4512079, 9.1768748 45.4511196, 9.1761044 45.4505546, 9.1757358 45.4503432, 9.175625 45.4502763, 9.175504099999999 45.4502045, 9.175390999999999 45.4501282)",,no,,,,,
21663238,1942775844,0,168553831,False,,Alzaia Naviglio Pavese,pedestrian,30,96.405,"LINESTRING (9.1777636 45.4514158, 9.1779171 45.4520564, 9.177923699999999 45.4521258, 9.177911699999999 45.4522003, 9.1779096 45.4522254, 9.1779005 45.4522643, 9.1778973 45.4522723)",,no,,,,,
21663247,21663240,0,"[276479950, 4857487]",True,,Via Manlio e Gioacchino Savaré,residential,30,137.168,"LINESTRING (9.203663799999999 45.4623474, 9.2036637 45.4623907, 9.203663000000001 45.462832, 9.203651799999999 45.4635515, 9.2036538 45.4635809)",,,,,,,
24576286,1529845230,0,193984442,True,,Via Ariberto,residential,30,70.792,"LINESTRING (9.1738404 45.4583813, 9.173702499999999 45.458461, 9.173192 45.458826)",,,,,,,
27560352,27560399,0,4524707,True,,Via Privata Duccio di Boninsegna,residential,30,213.78900000000004,"LINESTRING (9.1587765 45.4705996, 9.158712100000001 45.4705567, 9.1580979 45.4701509, 9.1579528 45.4700572, 9.1573542 45.4696708, 9.157282800000001 45.4696247, 9.156806400000001 45.4693171, 9.156767 45.4692917)",,private,,,,,
27560352,21226393,0,"[286054688, 4524706, 168877748]",False,,"['Via Piero Capponi', 'Via Tranquillo Cremona']",residential,30,234.35999999999996,"LINESTRING (9.1587765 45.4705996, 9.1592334 45.4702534, 9.159254600000001 45.4702224, 9.1592553 45.4701782, 9.1592278 45.4701094, 9.159155200000001 45.4700333, 9.159060200000001 45.469944, 9.1587651 45.4696665, 9.158670600000001 45.4695587, 9.1580005 45.4688987)",,,,,,,
27584083,2585232036,0,307140193,True,1,Via Domodossola,tertiary,30,145.13400000000001,"LINESTRING (9.163100099999999 45.4822796, 9.1630085 45.4822157, 9.1622903 45.4817477, 9.1621921 45.4816838, 9.161744000000001 45.4813855)",,,,,,,
27653918,27654225,0,"[4520045, 273712494]",True,1,"['Via Borromei', 'Via Santa Maria Fulcorina']",residential,30,142.05700000000002,"LINESTRING (9.1830374 45.4642521, 9.182840000000001 45.464335, 9.1825206 45.464525, 9.1820495 45.4648061, 9.18201 45.4648289, 9.1819538 45.4648403, 9.181881199999999 45.4648458, 9.181881799999999 45.4647802, 9.1818904 45.4647386, 9.1819235 45.4645875)",,,,,,,
27653925,27738495,0,7980550,True,1,Via Moneta,residential,30,91.18900000000001,"LINESTRING (9.1845736 45.4641678, 9.1846008 45.4641111, 9.1846081 45.4641054, 9.1853479 45.4637298, 9.185388100000001 45.4637053, 9.1854315 45.4636716, 9.1854493 45.4636451)",,,,,,,
27653931,27654225,0,161068026,True,1,Via Gorani,residential,30,126.35499999999999,"LINESTRING (9.180666799999999 45.464113, 9.180699000000001 45.4641116, 9.180738699999999 45.4641104, 9.180757399999999 45.4641194, 9.1810144 45.4642233, 9.1810495 45.4642499, 9.181082200000001 45.4642965, 9.181101399999999 45.4643357, 9.1811563 45.4644981, 9.181173299999999 45.4645243, 9.1811948 45.4645403, 9.1812349 45.4645507, 9.1815166 45.4645732, 9.1819235 45.4645875)",,,,,,,
27653931,27653932,0,"[273717304, 273717305]",True,1,Via Morigi,residential,20,155.288,"LINESTRING (9.180666799999999 45.464113, 9.1807163 45.4640854, 9.180755599999999 45.4640431, 9.180784299999999 45.4639955, 9.1808125 45.4639289, 9.180927499999999 45.4635852, 9.180949 45.4635026, 9.180949099999999 45.463389, 9.180927499999999 45.4632798, 9.180863 45.463024, 9.1809519 45.4627974, 9.1809613 45.4627734)",,,,,,,
27653932,27654228,0,"[274985326, 4520071]",True,1,"['Piazza Mentana', 'Via Morigi']",unclassified,"['20', '30']",86.507,"LINESTRING (9.1809613 45.4627734, 9.1809745 45.4627514, 9.1811139 45.4625316, 9.1811545 45.4624606, 9.1812243 45.4623901, 9.1812959 45.4623353, 9.181418000000001 45.4622557, 9.1814888 45.4622128, 9.1815233 45.4621747, 9.181547800000001 45.4621286)",,,,,,,
27653932,27653935,0,"[273717308, 168553855]",True,1,"['Via Cappuccio', ""Via Sant'Orsola""]",residential,"['20', '30']",223.464,"LINESTRING (9.1809613 45.4627734, 9.180686400000001 45.4627248, 9.180555699999999 45.4626958, 9.180418899999999 45.4626675, 9.180311 45.4626454, 9.1800508 45.4626051, 9.179862999999999 45.4625731, 9.179731500000001 45.4625527, 9.1797726 45.462469, 9.1797994 45.4623246, 9.1798567 45.4620343, 9.179909800000001 45.4617651, 9.179956199999999 45.4615296, 9.179972299999999 45.4614482)",,,,,,,
27653945,1476584983,0,274984848,True,,Via Nerino,residential,30,41.807,"LINESTRING (9.1834132 45.4611147, 9.1833814 45.4610867, 9.183075000000001 45.460823)",,,,,,,
27653947,27653945,0,4520049,True,,Via Bagnera,residential,20,111.245,"LINESTRING (9.182404999999999 45.4617013, 9.182415799999999 45.4616686, 9.182481900000001 45.4614676, 9.1825171 45.4614231, 9.1825548 45.4613895, 9.1826177 45.4613666, 9.1827396 45.4613509, 9.1829641 45.461296, 9.1832476 45.4611867, 9.1834132 45.4611147)",,,,,4,,
27653947,587710951,0,274984853,True,,Via Santa Marta,residential,20,136.286,"LINESTRING (9.182404999999999 45.4617013, 9.182841 45.4617467, 9.1828959 45.4617524, 9.1829856 45.4617791, 9.1831055 45.4618518, 9.183259 45.4620022, 9.183463100000001 45.4622562, 9.1835366 45.4623697, 9.183575299999999 45.4624289, 9.183593699999999 45.4624579)",,,,,,,
27653955,27653932,0,"[273717307, 4520062]",True,1,Via Sant'Orsola,residential,30,130.84300000000002,"LINESTRING (9.182546500000001 45.4631567, 9.182486900000001 45.4631341, 9.1816096 45.4629257, 9.180996 45.4627822, 9.1809613 45.4627734)",,,,,,,
27654225,304777145,0,273717302,True,1,Via Borromei,residential,30,112.283,"LINESTRING (9.1819235 45.4645875, 9.181925700000001 45.4644448, 9.1819282 45.4642757, 9.181927699999999 45.464204, 9.1819714 45.4640194, 9.182059799999999 45.463879, 9.1821529 45.4637311, 9.182224400000001 45.4636177)",,,,,,,
27654245,27654246,0,"[4868904, 273368823]",True,,Via Monte Napoleone,residential,30,182.372,"LINESTRING (9.1953142 45.4681651, 9.195335800000001 45.468144, 9.196248499999999 45.4673644, 9.1966705 45.4669945, 9.1967151 45.4669146, 9.196715899999999 45.4668687)",,,,,,,
27738487,27653947,0,168553883,True,,Via Santa Marta,residential,20,26.363999999999997,"LINESTRING (9.182071000000001 45.4616648, 9.182139599999999 45.4616723, 9.1823724 45.4616972, 9.182404999999999 45.4617013)",,,,,,,
28848538,28848541,0,4868911,True,,Via Cerva,residential,30,235.63899999999998,"LINESTRING (9.1994267 45.4652336, 9.199412199999999 45.4652065, 9.199297400000001 45.4649553, 9.199161999999999 45.4647703, 9.198911799999999 45.4644257, 9.198828199999999 45.4643115, 9.1987963 45.464268, 9.198487800000001 45.4639645, 9.1980881 45.4634782, 9.198048500000001 45.4634514, 9.197952300000001 45.4634051)",,,,,,,
28848538,28848528,0,4868912,True,,Via Cerva,residential,30,62.002,"LINESTRING (9.1994267 45.4652336, 9.1994317 45.4655348, 9.1994115 45.4656671, 9.199349099999999 45.4657824)",,,,,,,
29089548,29089549,0,26014058,True,,Via Alessandro Visconti D'Aragona,unclassified,30,81.02900000000001,"LINESTRING (9.2323804 45.4734039, 9.2323801 45.4733577, 9.232396 45.4727459, 9.232397799999999 45.4726753)",,,,,,,
29137373,29137383,0,"[4604973, 165066407]",True,1,"['Piazza Venino', 'Via Numa Pompilio']",living_street,10,152.38400000000001,"LINESTRING (9.1697577 45.4610108, 9.1697098 45.4609703, 9.1694403 45.4607413, 9.1693642 45.4606768, 9.1693712 45.4606345, 9.1694368 45.4600987, 9.1694733 45.4597931, 9.1694814 45.4597433)",,,,,,,
29137383,2850790250,0,165066406,True,1,Via Numa Pompilio,residential,10,12.92,"LINESTRING (9.1694814 45.4597433, 9.169489199999999 45.459688, 9.1694981 45.4596277)",,,,,,,
29137383,2850790251,0,165066409,True,1,Via Tullo Ostilio,residential,10,12.138,"LINESTRING (9.1694814 45.4597433, 9.169617499999999 45.4597538, 9.1696361 45.4597552)",,,,,,,
29137386,2696090781,0,4604975,True,,Via Pietro Azario,residential,10,14.124,"LINESTRING (9.1689577 45.4596409, 9.168926300000001 45.459766)",,no,,,,,
29137386,29137383,0,"[4604979, 263925494]",True,1,Via Tullo Ostilio,residential,10,43.744,"LINESTRING (9.1689577 45.4596409, 9.1691536 45.4597285, 9.1693692 45.4597367, 9.1694087 45.4597399, 9.1694814 45.4597433)",,,,,,,
29137411,29137410,0,186120829,True,,Via Giacomo Mellerio,residential,30,105.77799999999999,"LINESTRING (9.173249200000001 45.4643027, 9.1732937 45.4642895, 9.174439599999999 45.4639784, 9.1745138 45.4639588)",,,,,,,
29137451,234685725,0,173174615,True,,Alzaia Naviglio Pavese,pedestrian,30,150.828,"LINESTRING (9.176849600000001 45.4475685, 9.1771546 45.4488832, 9.1771593 45.4489074)",,no,,,,,
29137458,617164726,0,54054561,False,,Via Mario Pichi,residential,30,82.156,"LINESTRING (9.175212200000001 45.4489025, 9.175216799999999 45.4489601, 9.1752541 45.4495583, 9.1752593 45.4496406)",,,,,,,
29137458,29137459,0,"[333565385, 277516087]",True,,Via Emilio Gola,residential,30,172.983,"LINESTRING (9.175212200000001 45.4489025, 9.1751424 45.4489029, 9.173432999999999 45.4489018, 9.1730904 45.4488964, 9.1729948 45.4488971)",,,,,,,
29749456,1500710675,0,24492702,False,,Via Paolo Marchiondi,residential,30,74.72800000000001,"LINESTRING (9.1927407 45.455385, 9.192904499999999 45.455432, 9.193134499999999 45.4555104, 9.1933039 45.4555664, 9.193475599999999 45.4555921, 9.193636 45.4556105)",,,,,,,
29749456,29749456,0,"[7980625, 289349814, 289349815, 289349816, 289349817, 289349818]",True,,Piazza Cardinale Andrea Ferrari,residential,30,107.89399999999999,"LINESTRING (9.1927407 45.455385, 9.192736699999999 45.4554248, 9.1927205 45.4554595, 9.192679999999999 45.4555012, 9.192638199999999 45.4555252, 9.192584999999999 45.4555424, 9.1925189 45.4555492, 9.192458 45.455543, 9.192394800000001 45.4555219, 9.192334799999999 45.4554786, 9.192303900000001 45.4554263, 9.192299200000001 45.4553896, 9.1923086 45.4553494, 9.1923318 45.4553131, 9.192371899999999 45.4552793, 9.1924171 45.4552571, 9.1924945 45.4552403, 9.192549400000001 45.4552406, 9.192614000000001 45.4552539, 9.192663700000001 45.4552764, 9.1927051 45.4553095, 9.192729399999999 45.4553445, 9.1927407 45.455385)",,,,,,roundabout,
