u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,name,access,bridge,est_width,junction,service,width,tunnel
3444776416,3015490596,0,297663251,True,1,service,30,6.285,"LINESTRING (9.094839500000001 45.5196935, 9.0948069 45.5196418)",Expo Milano 2015,permissive,,,roundabout,driveway,,
3444776417,3015490599,0,297663251,True,1,service,30,6.284,"LINESTRING (9.0951275 45.519729, 9.095053699999999 45.5197518)",Expo Milano 2015,permissive,,,roundabout,driveway,,
3444776418,3444776421,0,337386712,False,,service,30,26.001,"LINESTRING (9.094262799999999 45.5197352, 9.093952399999999 45.5198211)",Expo Milano 2015,permissive,,,,driveway,,
3444776418,3015490596,0,337386712,False,,service,30,43.645,"LINESTRING (9.094262799999999 45.5197352, 9.0948069 45.5196418)",Expo Milano 2015,permissive,,,,driveway,,
3444776419,3015490600,0,297663251,True,1,service,30,6.287,"LINESTRING (9.094973 45.5197531, 9.0948978 45.5197326)",Expo Milano 2015,permissive,,,roundabout,driveway,,
3444776420,3015490595,0,344464993,False,,service,30,20.721,"LINESTRING (9.095398700000001 45.5197974, 9.0951833 45.5196881)",Expo Milano 2015,permissive,,,,driveway,,
3444776420,3444776422,0,344464993,False,,service,30,51.117,"LINESTRING (9.095398700000001 45.5197974, 9.0959392 45.520058)",Expo Milano 2015,permissive,,,,driveway,,
3444776421,3482459329,0,337386712,False,,service,30,48.367,"LINESTRING (9.093952399999999 45.5198211, 9.0933964 45.5200146)",Expo Milano 2015,permissive,,,,driveway,,
3444776421,3444776418,0,337386712,False,,service,30,26.001,"LINESTRING (9.093952399999999 45.5198211, 9.094262799999999 45.5197352)",Expo Milano 2015,permissive,,,,driveway,,
3444776422,3444776420,0,344464993,False,,service,30,51.117,"LINESTRING (9.0959392 45.520058, 9.095398700000001 45.5197974)",Expo Milano 2015,permissive,,,,driveway,,
3444776422,3444776423,0,344464993,False,,service,30,17.117,"LINESTRING (9.0959392 45.520058, 9.096121999999999 45.5201434)",Expo Milano 2015,permissive,,,,driveway,,
3444776423,3444776422,0,344464993,False,,service,30,17.117,"LINESTRING (9.096121999999999 45.5201434, 9.0959392 45.520058)",Expo Milano 2015,permissive,,,,driveway,,
3444776423,3444776425,0,344464993,False,,service,30,15.909,"LINESTRING (9.096121999999999 45.5201434, 9.0962972 45.5202169)",Expo Milano 2015,permissive,,,,driveway,,
3444776424,3444776426,0,344464993,False,,service,30,11.76,"LINESTRING (9.0975585 45.5202124, 9.0974206 45.5202554)",Expo Milano 2015,permissive,,,,driveway,,
3444776424,3459240721,0,344464993,False,,service,30,98.828,"LINESTRING (9.0975585 45.5202124, 9.0987033 45.5198296)",Expo Milano 2015,permissive,,,,driveway,,
3444776425,3444776423,0,344464993,False,,service,30,15.909,"LINESTRING (9.0962972 45.5202169, 9.096121999999999 45.5201434)",Expo Milano 2015,permissive,,,,driveway,,
3444776425,3444776427,0,344464993,False,,service,30,9.442,"LINESTRING (9.0962972 45.5202169, 9.096404700000001 45.5202561)",Expo Milano 2015,permissive,,,,driveway,,
3444776426,3444776428,0,344464993,False,,service,30,8.401,"LINESTRING (9.0974206 45.5202554, 9.0973191 45.5202809)",Expo Milano 2015,permissive,,,,driveway,,
3444776426,3444776424,0,344464993,False,,service,30,11.76,"LINESTRING (9.0974206 45.5202554, 9.0975585 45.5202124)",Expo Milano 2015,permissive,,,,driveway,,
3444776427,3444776425,0,344464993,False,,service,30,9.442,"LINESTRING (9.096404700000001 45.5202561, 9.0962972 45.5202169)",Expo Milano 2015,permissive,,,,driveway,,
3444776427,3512580642,0,344464993,False,,service,30,3.667,"LINESTRING (9.096404700000001 45.5202561, 9.0964487 45.5202678)",Expo Milano 2015,permissive,,,,driveway,,
3444776428,3444776430,0,344464993,False,,service,30,10.744,"LINESTRING (9.0973191 45.5202809, 9.097186900000001 45.5203084)",Expo Milano 2015,permissive,,,,driveway,,
3444776428,3444776426,0,344464993,False,,service,30,8.401,"LINESTRING (9.0973191 45.5202809, 9.0974206 45.5202554)",Expo Milano 2015,permissive,,,,driveway,,
3444776429,3512580642,0,344464993,False,,service,30,9.15,"LINESTRING (9.0965585 45.520297, 9.0964487 45.5202678)",Expo Milano 2015,permissive,,,,driveway,,
3444776429,3444776431,0,344464993,False,,service,30,10.769,"LINESTRING (9.0965585 45.520297, 9.096692600000001 45.5203205)",Expo Milano 2015,permissive,,,,driveway,,
3444776430,3444776432,0,344464993,False,,service,30,9.366,"LINESTRING (9.097186900000001 45.5203084, 9.097069100000001 45.5203252)",Expo Milano 2015,permissive,,,,driveway,,
3444776430,3444776428,0,344464993,False,,service,30,10.744,"LINESTRING (9.097186900000001 45.5203084, 9.0973191 45.5202809)",Expo Milano 2015,permissive,,,,driveway,,
3444776431,3444776429,0,344464993,False,,service,30,10.769,"LINESTRING (9.096692600000001 45.5203205, 9.0965585 45.520297)",Expo Milano 2015,permissive,,,,driveway,,
3444776431,3444776433,0,344464993,False,,service,30,10.524,"LINESTRING (9.096692600000001 45.5203205, 9.096826699999999 45.5203319)",Expo Milano 2015,permissive,,,,driveway,,
3444776432,3444776434,0,344464993,False,,service,30,9.214,"LINESTRING (9.097069100000001 45.5203252, 9.096951300000001 45.5203325)",Expo Milano 2015,permissive,,,,driveway,,
3444776432,3444776430,0,344464993,False,,service,30,9.366,"LINESTRING (9.097069100000001 45.5203252, 9.097186900000001 45.5203084)",Expo Milano 2015,permissive,,,,driveway,,
3444776433,3444776431,0,344464993,False,,service,30,10.524,"LINESTRING (9.096826699999999 45.5203319, 9.096692600000001 45.5203205)",Expo Milano 2015,permissive,,,,driveway,,
3444776433,3444776434,0,344464993,False,,service,30,9.708,"LINESTRING (9.096826699999999 45.5203319, 9.096951300000001 45.5203325)",Expo Milano 2015,permissive,,,,driveway,,
3444776434,3444776433,0,344464993,False,,service,30,9.708,"LINESTRING (9.096951300000001 45.5203325, 9.096826699999999 45.5203319)",Expo Milano 2015,permissive,,,,driveway,,
3444776434,3444776432,0,344464993,False,,service,30,9.214,"LINESTRING (9.096951300000001 45.5203325, 9.097069100000001 45.5203252)",Expo Milano 2015,permissive,,,,driveway,,
3444776436,3444776437,0,337386709,False,,service,30,10.287,"LINESTRING (9.1037322 45.5206475, 9.103864099999999 45.5206517)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776436,3444776438,0,337386709,False,,service,30,11.065,"LINESTRING (9.1037322 45.5206475, 9.103590499999999 45.5206542)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776437,3444776439,0,337386709,False,,service,30,9.357,"LINESTRING (9.103864099999999 45.5206517, 9.1039826 45.5206654)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776437,3444776436,0,337386709,False,,service,30,10.287,"LINESTRING (9.103864099999999 45.5206517, 9.1037322 45.5206475)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776438,3444776436,0,337386709,False,,service,30,11.065,"LINESTRING (9.103590499999999 45.5206542, 9.1037322 45.5206475)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776438,3444776440,0,337386709,False,,service,30,9.024,"LINESTRING (9.103590499999999 45.5206542, 9.103477399999999 45.5206717)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776439,3444776441,0,337386709,False,,service,30,9.58,"LINESTRING (9.1039826 45.5206654, 9.104101099999999 45.5206884)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776439,3444776437,0,337386709,False,,service,30,9.357,"LINESTRING (9.1039826 45.5206654, 9.103864099999999 45.5206517)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776440,3444776438,0,337386709,False,,service,30,9.024,"LINESTRING (9.103477399999999 45.5206717, 9.103590499999999 45.5206542)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776440,3444776442,0,337386709,False,,service,30,9.061,"LINESTRING (9.103477399999999 45.5206717, 9.103366299999999 45.5206958)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776441,3444776443,0,337386709,False,,service,30,8.64,"LINESTRING (9.104101099999999 45.5206884, 9.1042041 45.5207172)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776441,3444776439,0,337386709,False,,service,30,9.58,"LINESTRING (9.104101099999999 45.5206884, 9.1039826 45.5206654)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776442,3444776440,0,337386709,False,,service,30,9.061,"LINESTRING (9.103366299999999 45.5206958, 9.103477399999999 45.5206717)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776442,3444776444,0,337386709,False,,service,30,8.88,"LINESTRING (9.103366299999999 45.5206958, 9.103262900000001 45.5207294)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776443,3444776446,0,337386709,False,,service,30,13.745,"LINESTRING (9.1042041 45.5207172, 9.104362999999999 45.5207709)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776443,3444776441,0,337386709,False,,service,30,8.64,"LINESTRING (9.1042041 45.5207172, 9.104101099999999 45.5206884)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776444,3444776442,0,337386709,False,,service,30,8.88,"LINESTRING (9.103262900000001 45.5207294, 9.103366299999999 45.5206958)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776444,3444776445,0,337386709,False,,service,30,9.15,"LINESTRING (9.103262900000001 45.5207294, 9.103159399999999 45.5207683)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776445,3444776444,0,337386709,False,,service,30,9.15,"LINESTRING (9.103159399999999 45.5207683, 9.103262900000001 45.5207294)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776445,3444776447,0,337386709,False,,service,30,9.527,"LINESTRING (9.103159399999999 45.5207683, 9.1030598 45.520818)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776446,3444776448,0,337386709,False,,service,30,20.525,"LINESTRING (9.104362999999999 45.5207709, 9.1045888 45.520866)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776446,3444776443,0,337386709,False,,service,30,13.745,"LINESTRING (9.104362999999999 45.5207709, 9.1042041 45.5207172)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776447,3444776445,0,337386709,False,,service,30,9.527,"LINESTRING (9.1030598 45.520818, 9.103159399999999 45.5207683)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776447,3444776449,0,337386709,False,,service,30,8.393,"LINESTRING (9.1030598 45.520818, 9.102980000000001 45.5208687)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776448,3512483831,0,337386709,False,,service,30,46.036,"LINESTRING (9.1045888 45.520866, 9.1050784 45.5210978)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776448,3444776446,0,337386709,False,,service,30,20.525,"LINESTRING (9.1045888 45.520866, 9.104362999999999 45.5207709)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776449,3444776447,0,337386709,False,,service,30,8.393,"LINESTRING (9.102980000000001 45.5208687, 9.1030598 45.520818)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776449,3444776450,0,337386709,False,,service,30,9.593,"LINESTRING (9.102980000000001 45.5208687, 9.1028992 45.5209338)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776450,3444776449,0,337386709,False,,service,30,9.593,"LINESTRING (9.1028992 45.5209338, 9.102980000000001 45.5208687)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776450,3444776452,0,337386709,False,,service,30,9.463,"LINESTRING (9.1028992 45.5209338, 9.102828300000001 45.5210029)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776452,3444776450,0,337386709,False,,service,30,9.463,"LINESTRING (9.102828300000001 45.5210029, 9.1028992 45.5209338)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776452,3444776454,0,337386709,False,,service,30,6.725,"LINESTRING (9.102828300000001 45.5210029, 9.1027852 45.5210553)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776454,3444776452,0,337386709,False,,service,30,6.725,"LINESTRING (9.1027852 45.5210553, 9.102828300000001 45.5210029)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776454,3444776456,0,337386709,False,,service,30,6.088,"LINESTRING (9.1027852 45.5210553, 9.1027518 45.5211048)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776456,3444776454,0,337386709,False,,service,30,6.088,"LINESTRING (9.1027518 45.5211048, 9.1027852 45.5210553)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776456,3444776457,0,337386709,False,,service,30,8.929,"LINESTRING (9.1027518 45.5211048, 9.102711599999999 45.52118)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776457,3444776456,0,337386709,False,,service,30,8.929,"LINESTRING (9.102711599999999 45.52118, 9.1027518 45.5211048)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776457,3444776459,0,337386709,False,,service,30,8.216,"LINESTRING (9.102711599999999 45.52118, 9.1026829 45.5212511)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776459,3444776457,0,337386709,False,,service,30,8.216,"LINESTRING (9.1026829 45.5212511, 9.102711599999999 45.52118)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776459,3444776461,0,337386709,False,,service,30,8.987,"LINESTRING (9.1026829 45.5212511, 9.102659900000001 45.5213303)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776461,3444776459,0,337386709,False,,service,30,8.987,"LINESTRING (9.102659900000001 45.5213303, 9.1026829 45.5212511)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776461,3444776462,0,337386709,False,,service,30,10.405,"LINESTRING (9.102659900000001 45.5213303, 9.1026407 45.5214229)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776462,3444776461,0,337386709,False,,service,30,10.405,"LINESTRING (9.1026407 45.5214229, 9.102659900000001 45.5213303)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776462,3444776463,0,337386709,False,,service,30,14.694,"LINESTRING (9.1026407 45.5214229, 9.1026235 45.5215545)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776463,3444776462,0,337386709,False,,service,30,14.694,"LINESTRING (9.1026235 45.5215545, 9.1026407 45.5214229)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776463,3444776486,0,337386709,False,,service,30,51.543,"LINESTRING (9.1026235 45.5215545, 9.1025948 45.5220176)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776464,3460184994,0,337386709,False,,service,30,106.587,"LINESTRING (9.1083134 45.5217808, 9.109398499999999 45.521197)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776464,3444776466,0,337386709,False,,service,30,11.44,"LINESTRING (9.1083134 45.5217808, 9.1081935 45.5218402)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776465,3444776470,0,337386709,False,,service,30,14.18,"LINESTRING (9.1065965 45.5218164, 9.106753599999999 45.5218808)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776465,3471412659,0,337386709,False,,service,30,75.371,"LINESTRING (9.1065965 45.5218164, 9.105794899999999 45.5214369)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776466,3444776464,0,337386709,False,,service,30,11.44,"LINESTRING (9.1081935 45.5218402, 9.1083134 45.5217808)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776466,3444776472,0,337386709,False,,service,30,11.27,"LINESTRING (9.1081935 45.5218402, 9.108069499999999 45.5218924)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776467,3444776468,0,337386709,False,,service,30,9.417,"LINESTRING (9.1002242 45.5218587, 9.1003448 45.5218644)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776467,3444776469,0,337386709,False,,service,30,7.967,"LINESTRING (9.1002242 45.5218587, 9.100123999999999 45.521873)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776468,3444776471,0,337386709,False,,service,30,7.706,"LINESTRING (9.1003448 45.5218644, 9.100438199999999 45.5218872)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776468,3444776467,0,337386709,False,,service,30,9.417,"LINESTRING (9.1003448 45.5218644, 9.1002242 45.5218587)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776469,3444776467,0,337386709,False,,service,30,7.967,"LINESTRING (9.100123999999999 45.521873, 9.1002242 45.5218587)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776469,3471412660,0,337386709,False,,service,30,1.407,"LINESTRING (9.100123999999999 45.521873, 9.100107599999999 45.5218783)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776470,3444776477,0,337386709,False,,service,30,15.462,"LINESTRING (9.106753599999999 45.5218808, 9.106932499999999 45.521941)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776470,3444776465,0,337386709,False,,service,30,14.18,"LINESTRING (9.106753599999999 45.5218808, 9.1065965 45.5218164)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776471,3444776474,0,337386709,False,,service,30,10.909,"LINESTRING (9.100438199999999 45.5218872, 9.1005615 45.5219337)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776471,3444776468,0,337386709,False,,service,30,7.706,"LINESTRING (9.100438199999999 45.5218872, 9.1003448 45.5218644)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776472,3444776466,0,337386709,False,,service,30,11.27,"LINESTRING (9.108069499999999 45.5218924, 9.1081935 45.5218402)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776472,3444776476,0,337386709,False,,service,30,11.206,"LINESTRING (9.108069499999999 45.5218924, 9.1079408 45.5219374)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776473,3471412660,0,337386709,False,,service,30,5.915,"LINESTRING (9.1000386 45.5219005, 9.100107599999999 45.5218783)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776473,3444776475,0,337386709,False,,service,30,7.17,"LINESTRING (9.1000386 45.5219005, 9.0999614 45.5219356)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776474,3444776480,0,337386709,False,,service,30,11.766,"LINESTRING (9.1005615 45.5219337, 9.100686100000001 45.5219935)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776474,3444776471,0,337386709,False,,service,30,10.909,"LINESTRING (9.1005615 45.5219337, 9.100438199999999 45.5218872)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776475,3444776473,0,337386709,False,,service,30,7.17,"LINESTRING (9.0999614 45.5219356, 9.1000386 45.5219005)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776475,3444776485,0,337386709,False,,service,30,14.045,"LINESTRING (9.0999614 45.5219356, 9.0998205 45.5220144)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776476,3444776472,0,337386709,False,,service,30,11.206,"LINESTRING (9.1079408 45.5219374, 9.108069499999999 45.5218924)",Expo Milano 2015 Circular Road,private,,,,driveway,,
3444776476,3444776478,0,337386709,False,,service,30,11.533,"LINESTRING (9.1079408 45.5219374, 9.1078013 45.5219721)",Expo Milano 2015 Circular Road,private,,,,driveway,,
