u,v,key,osmid,highway,oneway,length,geometry,name,bridge,lanes,width,maxspeed,tunnel,area,access
3992274781,3992274784,0,601402770,cycleway,False,1032.503,"LINESTRING (-74.0480156 4.6735648, -74.0480419 4.6735119, -74.0487388 4.6721741, -74.0493647 4.6709499, -74.0494379 4.6708067, -74.05001420000001 4.6699367, -74.0508067 4.6688068, -74.0508518 4.6687332, -74.05139389999999 4.6679267, -74.051447 4.6678487, -74.0514665 4.66782, -74.0521287 4.6668469, -74.05218600000001 4.6667667, -74.05291219999999 4.6656831)",,,,,,,,
3992274784,3992274781,0,601402770,cycleway,False,1032.503,"LINESTRING (-74.05291219999999 4.6656831, -74.05218600000001 4.6667667, -74.0521287 4.6668469, -74.0514665 4.66782, -74.051447 4.6678487, -74.05139389999999 4.6679267, -74.0508518 4.6687332, -74.0508067 4.6688068, -74.05001420000001 4.6699367, -74.0494379 4.6708067, -74.0493647 4.6709499, -74.0487388 4.6721741, -74.0480419 4.6735119, -74.0480156 4.6735648)",,,,,,,,
3992274791,867426602,0,"[73102281, 691112492, 73102257, 750289084, 347401629]","['footway', 'cycleway']",False,1784.3369999999998,"LINESTRING (-74.0432115 4.6828528, -74.04328940000001 4.6828927, -74.04335709999999 4.6829273, -74.0433898 4.682962, -74.04475360000001 4.6836038, -74.0448155 4.6836412, -74.0448689 4.6836626, -74.04498959999999 4.683692, -74.04550570000001 4.6839427, -74.0466388 4.6844932, -74.0472927 4.6848325, -74.0473509 4.6848786, -74.0474196 4.6849403, -74.0474425 4.6849643, -74.0475005 4.685027, -74.0475203 4.685056, -74.0475538 4.6851024, -74.0475963 4.6851688, -74.047633 4.6852283, -74.04766530000001 4.6852783, -74.0477083 4.6853427, -74.0477226 4.6853722, -74.0477267 4.6853885, -74.0477381 4.685424, -74.04775239999999 4.6854466, -74.0477671 4.6854583, -74.0477911 4.6854639, -74.0478391 4.6854752, -74.0479662 4.6855005, -74.0480034 4.6855079, -74.04807049999999 4.6855193, -74.04812939999999 4.6855293, -74.048192 4.6855344, -74.048233 4.6855333, -74.0483752 4.685507, -74.0485374 4.6854742, -74.04872880000001 4.6854624, -74.0488775 4.6854953, -74.04892359999999 4.6855128, -74.04900170000001 4.6855402, -74.049224 4.6856111, -74.049571 4.6856973, -74.0498855 4.6857815, -74.05018320000001 4.6858374, -74.0504249 4.6858805, -74.0511691 4.6860098, -74.0517644 4.6861096, -74.051883 4.6861274, -74.05193420000001 4.6861351, -74.0520061 4.686146, -74.052088 4.6861584, -74.0522465 4.6861821, -74.0522844 4.6861878, -74.052842 4.6862824, -74.0529207 4.6863038, -74.0530313 4.6863178, -74.0530838 4.6863175, -74.0534761 4.6863679, -74.0539509 4.6864561, -74.0544672 4.686563, -74.054782 4.6866116, -74.05500549999999 4.6866515, -74.0551258 4.6866855, -74.0551875 4.6867159, -74.0552253 4.6867493, -74.05526740000001 4.6867947, -74.05529749999999 4.6868579, -74.0553455 4.6868372, -74.0554418 4.6867978, -74.0555394 4.6868098, -74.05558139999999 4.6868145, -74.05558809999999 4.6868153, -74.0559057 4.6868483, -74.0566681 4.6870128, -74.0572396 4.6871361, -74.05774510000001 4.6872329, -74.0582422 4.687328)",,yes,,,,,,
3992274791,267194952,0,"[347401629, 58407686]",cycleway,False,613.427,"LINESTRING (-74.0432115 4.6828528, -74.0431852 4.6828394, -74.043083 4.6827871, -74.0424656 4.6824489, -74.0413897 4.6818748, -74.0413686 4.6818635, -74.04031449999999 4.6812967, -74.0398916 4.681064, -74.0394616 4.6808281, -74.0388904 4.6805257, -74.0387052 4.680436, -74.0384055 4.680307, -74.03837300000001 4.6802222)",,,,,,,,
3992274791,3992274781,0,601402770,cycleway,False,1161.977,"LINESTRING (-74.0432115 4.6828528, -74.0432495 4.6827821, -74.04329389999999 4.6826993, -74.043362 4.6825724, -74.0434073 4.682488, -74.0434346 4.6824371, -74.0434559 4.6823974, -74.0438082 4.6817311, -74.0443449 4.6807101, -74.04449649999999 4.6804224, -74.0447088 4.6800073, -74.04541279999999 4.6786308, -74.04611300000001 4.6772262, -74.0461944 4.6770735, -74.04694689999999 4.6756159, -74.04763560000001 4.6743009, -74.04795 4.673697, -74.0479569 4.6736838, -74.0479828 4.6736313, -74.0480156 4.6735648)",,,,,,,,
3992274791,5494990161,0,"[601402769, 601402771, 601402766]",cycleway,False,1508.2549999999997,"LINESTRING (-74.0432115 4.6828528, -74.0430302 4.6832338, -74.04284629999999 4.6836336, -74.04255790000001 4.6842336, -74.04234649999999 4.6846625, -74.0420084 4.6853375, -74.04173040000001 4.6859116, -74.04149219999999 4.6864182, -74.041185 4.6870361, -74.0408599 4.6876933, -74.0408376 4.6877382, -74.0407987 4.6878193, -74.0407711 4.6878821, -74.0404942 4.6885117, -74.04019030000001 4.689255, -74.04008109999999 4.6894921, -74.0400159 4.6896441, -74.0398929 4.6898454, -74.0397668 4.6900302, -74.0396032 4.6902779, -74.03927830000001 4.6907764, -74.0389948 4.6912257, -74.038883 4.6914316, -74.03871599999999 4.6917065, -74.03854370000001 4.6920396, -74.03816980000001 4.6927656, -74.0376109 4.6938088, -74.0371458 4.6947584, -74.0371162 4.6948205, -74.0370928 4.6948694, -74.03706200000001 4.6949339)",,yes,,,,,,
4070361383,1727251759,0,"[603941773, 603941774, 160691065, 160691066, 160691067]",cycleway,False,1405.6510000000005,"LINESTRING (-74.12459990000001 4.7402893, -74.1246568 4.7402972, -74.124723 4.7402488, -74.1248047 4.7401373, -74.12486389999999 4.7400295, -74.124917 4.7399357, -74.12582039999999 4.7386275, -74.1260928 4.7382345, -74.1262026 4.7380238, -74.1262432 4.7378374, -74.12623910000001 4.7376907, -74.12622 4.7375581, -74.126189 4.7374168, -74.1261236 4.7372145, -74.1260722 4.7370492, -74.126068 4.7369306, -74.12609070000001 4.7368582, -74.1261568 4.7367688, -74.1263707 4.736553, -74.126833 4.7360802, -74.12694260000001 4.7359522, -74.1270201 4.7358295, -74.1270691 4.7356919, -74.12708019999999 4.7355991, -74.1270859 4.7355196, -74.1270731 4.7353954, -74.1270134 4.7352142, -74.1268469 4.7348121, -74.1267053 4.7344133, -74.1264017 4.7336111, -74.12615750000001 4.7330046, -74.1259639 4.7325128, -74.1257482 4.7319448, -74.12555759999999 4.7314609, -74.1252824 4.7307507, -74.1251008 4.7302981, -74.1249328 4.7298565, -74.1248714 4.7296515, -74.1248411 4.7294564, -74.1248373 4.7293578, -74.124836 4.7292206, -74.124847 4.729127, -74.1248774 4.7290059)",,yes,,,,,,
4151477668,5537977310,0,"[577769920, 30650891, 577769917]",cycleway,False,1850.047,"LINESTRING (-74.0432414 4.6963735, -74.04329799999999 4.6963766, -74.0434637 4.6963855, -74.04389740000001 4.6965185, -74.04613689999999 4.6973824, -74.0461854 4.6974011, -74.0462328 4.6974187, -74.0468554 4.6976492, -74.0475383 4.6979393, -74.04756949999999 4.6979526, -74.0476055 4.6979676, -74.0484445 4.6983162, -74.0486616 4.6983811, -74.0489152 4.6984501, -74.049204 4.6985133, -74.0498011 4.69863, -74.04984949999999 4.6986394, -74.04993020000001 4.698653, -74.0500028 4.6986629, -74.0500572 4.6986712, -74.0514158 4.6988797, -74.05152579999999 4.6989039, -74.0515462 4.6989016, -74.0522079 4.6990125, -74.0532405 4.6991942, -74.0539804 4.6993169, -74.0543962 4.6993998, -74.0558284 4.6996431, -74.05660899999999 4.699758, -74.0576401 4.6999387, -74.0593338 4.7002294, -74.0593959 4.7002401)",,yes,,,,,,
4281285226,5657916669,0,79378222,cycleway,False,221.24799999999993,"LINESTRING (-74.1042341 4.6434945, -74.104145 4.6436517, -74.10405470000001 4.6437775, -74.10353360000001 4.644468, -74.10319269999999 4.6449683, -74.1031342 4.645052, -74.10309650000001 4.6450351, -74.1030571 4.6450513)",,,,,,,,
4281292661,6538079626,0,696176961,cycleway,False,186.22100000000003,"LINESTRING (-74.1023634 4.6449109, -74.10222570000001 4.644902, -74.10221420000001 4.6451016, -74.1020501 4.6452905, -74.1019438 4.6454018, -74.1017074 4.6455561, -74.1016149 4.6456237, -74.10153889999999 4.645706, -74.1014763 4.6457296, -74.1014023 4.6457427, -74.1013268 4.6456605, -74.1012731 4.6455977, -74.101229 4.6455188)",,,,,,,,
4989155014,880829627,0,47009071,footway,False,162.68800000000002,"LINESTRING (-74.1098684 4.5980924, -74.1096879 4.5981859, -74.1096737 4.5981542, -74.1099179 4.5980466, -74.10985549999999 4.5979991, -74.1097011 4.5978739, -74.1094452 4.5976633, -74.10912639999999 4.5975118)",,yes,,,,,,
5106244338,6547777910,0,697157609,cycleway,False,14.217,"LINESTRING (-74.1068281 4.6467013, -74.10693759999999 4.6466347)",,,,,,,,
5169559050,262713854,0,"[24265802, 589306150, 746412959]",footway,False,312.863,"LINESTRING (-74.0840601 4.6322461, -74.0839924 4.6323816, -74.0839447 4.6324769, -74.08391659999999 4.6325677, -74.0838509 4.6327795, -74.0837764 4.63302, -74.0837312 4.6331659, -74.08368590000001 4.6333118, -74.0835458 4.6337639, -74.0834057 4.6342158, -74.0833828 4.6342897, -74.0833616 4.6343581, -74.0831878 4.6349188)",,,,,,,,
5379785940,1998723303,0,467645035,cycleway,False,1748.7559999999999,"LINESTRING (-74.07907059999999 4.7570956, -74.078902 4.7573312, -74.0788472 4.7574105, -74.0785906 4.7576204, -74.0783304 4.7577932, -74.0780898 4.7579713, -74.07788979999999 4.7581054, -74.07777830000001 4.7581336, -74.0776899 4.7581424, -74.07752170000001 4.7581142, -74.0774387 4.7580996, -74.0766989 4.7579696, -74.0763408 4.7579804, -74.07611009999999 4.7579969, -74.0757445 4.7580103, -74.0753077 4.7580994, -74.07491109999999 4.758205, -74.07447879999999 4.7584124, -74.0742252 4.7585963, -74.0740507 4.7587818, -74.07400730000001 4.7588558, -74.07391250000001 4.7589406, -74.07335930000001 4.7595064, -74.0731627 4.7597575, -74.0724799 4.7604845, -74.0717824 4.7612129, -74.07133690000001 4.7616699, -74.0711864 4.7618458, -74.07087509999999 4.7620459, -74.06978290000001 4.7624939, -74.0695549 4.7625208, -74.0692464 4.7625048, -74.0688813 4.7624151, -74.06859679999999 4.7622719, -74.0681278 4.7619215, -74.0677582 4.7616624, -74.0676192 4.7615957, -74.0674231 4.7614736, -74.0661442 4.7605166, -74.06608850000001 4.7604057)",,,,,,,,
5406675258,882898326,0,60182072,footway,False,111.84800000000001,"LINESTRING (-74.1353539 4.6306964, -74.1349981 4.6306646, -74.1350011 4.6306441, -74.13521969999999 4.630662, -74.135248 4.6302525)",,yes,,,,,,
5406675263,882898326,0,60182072,footway,False,106.87299999999999,"LINESTRING (-74.1353608 4.6298106, -74.13506390000001 4.629786, -74.1350632 4.6298174, -74.13527929999999 4.6298372, -74.135248 4.6302525)",,yes,,,,,,
5433829321,764703453,0,641339126,cycleway,False,2.728,"LINESTRING (-74.13033799999999 4.570663, -74.13036 4.570652)",,,,,,,,
5433829321,2333199277,0,641339126,cycleway,False,18.115,"LINESTRING (-74.13033799999999 4.570663, -74.1301921 4.5707364)",,,,,,,,
5433829563,6580175946,0,641339128,cycleway,False,6.391,"LINESTRING (-74.1389448 4.5723711, -74.1389877 4.5724095)",,,,,,,,
5433829563,6580175947,0,641339128,cycleway,False,5.77,"LINESTRING (-74.1389448 4.5723711, -74.1389061 4.5723364)",,,,,,,,
5433829566,6580175953,0,641339128,cycleway,False,2.974,"LINESTRING (-74.1387479 4.5716176, -74.1387395 4.571643)",,,,,,,,
5433829566,6580175954,0,641339128,cycleway,False,3.273,"LINESTRING (-74.1387479 4.5716176, -74.138757 4.5715896)",,,,,,,,
5494990161,3992274791,0,"[601402769, 601402771, 601402766]",cycleway,False,1508.255,"LINESTRING (-74.03706200000001 4.6949339, -74.0370928 4.6948694, -74.0371162 4.6948205, -74.0371458 4.6947584, -74.0376109 4.6938088, -74.03816980000001 4.6927656, -74.03854370000001 4.6920396, -74.03871599999999 4.6917065, -74.038883 4.6914316, -74.0389948 4.6912257, -74.03927830000001 4.6907764, -74.0396032 4.6902779, -74.0397668 4.6900302, -74.0398929 4.6898454, -74.0400159 4.6896441, -74.04008109999999 4.6894921, -74.04019030000001 4.689255, -74.0404942 4.6885117, -74.0407711 4.6878821, -74.0407987 4.6878193, -74.0408376 4.6877382, -74.0408599 4.6876933, -74.041185 4.6870361, -74.04149219999999 4.6864182, -74.04173040000001 4.6859116, -74.0420084 4.6853375, -74.04234649999999 4.6846625, -74.04255790000001 4.6842336, -74.04284629999999 4.6836336, -74.0430302 4.6832338, -74.0432115 4.6828528)",,yes,,,,,,
5537977310,4151477668,0,"[577769920, 30650891, 577769917]",cycleway,False,1850.047,"LINESTRING (-74.0593959 4.7002401, -74.0593338 4.7002294, -74.0576401 4.6999387, -74.05660899999999 4.699758, -74.0558284 4.6996431, -74.0543962 4.6993998, -74.0539804 4.6993169, -74.0532405 4.6991942, -74.0522079 4.6990125, -74.0515462 4.6989016, -74.05152579999999 4.6989039, -74.0514158 4.6988797, -74.0500572 4.6986712, -74.0500028 4.6986629, -74.04993020000001 4.698653, -74.04984949999999 4.6986394, -74.0498011 4.69863, -74.049204 4.6985133, -74.0489152 4.6984501, -74.0486616 4.6983811, -74.0484445 4.6983162, -74.0476055 4.6979676, -74.04756949999999 4.6979526, -74.0475383 4.6979393, -74.0468554 4.6976492, -74.0462328 4.6974187, -74.0461854 4.6974011, -74.04613689999999 4.6973824, -74.04389740000001 4.6965185, -74.0434637 4.6963855, -74.04329799999999 4.6963766, -74.0432414 4.6963735)",,yes,,,,,,
5591034041,6108311146,0,"[74095178, 247331459, 651369845, 812593878]","['footway', 'residential']",False,501.64599999999996,"LINESTRING (-74.17186479999999 4.646397, -74.1725582 4.6460996, -74.1735164 4.6456983, -74.1739137 4.6456004, -74.1741251 4.6455393, -74.1742074 4.6455109, -74.17426380000001 4.6454877, -74.17434849999999 4.6454451, -74.17447079999999 4.6453769, -74.174667 4.64527, -74.17475570000001 4.6452229, -74.1747943 4.6452022, -74.1748391 4.6451786, -74.17540649999999 4.6448775, -74.1758636 4.6446308, -74.175945 4.6446096, -74.1759989 4.6446039)","['Carrera 95A', 'Carrera 96']",,,,,,,
5627340315,262713854,0,589306156,footway,False,45.375,"LINESTRING (-74.0828286 4.6351146, -74.0831878 4.6349188)",,,,,,,,
5627340316,262713854,0,589306156,footway,False,13.98,"LINESTRING (-74.08329190000001 4.6348478, -74.0831878 4.6349188)",,,,,,,,
5657916640,6547777910,0,697157610,cycleway,False,14.287,"LINESTRING (-74.10688260000001 4.6465185, -74.10693759999999 4.6466347)",,,,,,,,
5657916669,4281285226,0,79378222,cycleway,False,221.24799999999996,"LINESTRING (-74.1030571 4.6450513, -74.10309650000001 4.6450351, -74.1031342 4.645052, -74.10319269999999 4.6449683, -74.10353360000001 4.644468, -74.10405470000001 4.6437775, -74.104145 4.6436517, -74.1042341 4.6434945)",,,,,,,,
5684044676,726142561,0,"[371269961, 24615460]",cycleway,False,1588.44,"LINESTRING (-74.039241 4.6901578, -74.0392804 4.6902112, -74.03928399999999 4.6902297, -74.0392866 4.6902434, -74.0392804 4.6902849, -74.0391941 4.6904538, -74.039322 4.6905659, -74.0394443 4.6906627, -74.0394802 4.6906938, -74.039255 4.6910967, -74.0392009 4.6911936, -74.03912750000001 4.6913551, -74.0391044 4.6914536, -74.0391351 4.6915529, -74.0392475 4.691688, -74.0396554 4.6919014, -74.03975920000001 4.6921475, -74.0398213 4.6925295, -74.0399109 4.6927773, -74.04006939999999 4.6930083, -74.04045069999999 4.6932389, -74.0405633 4.6933004, -74.0406684 4.6933577, -74.0408374 4.693455, -74.04111519999999 4.6936149, -74.04118389999999 4.6936464, -74.0416658 4.6938345, -74.04225940000001 4.6940713, -74.0429302 4.6943332, -74.04353829999999 4.6944661, -74.0436377 4.6944792, -74.04379969999999 4.6945008, -74.04389190000001 4.694513, -74.0465446 4.6950418, -74.0473394 4.6951897, -74.048011 4.6955123, -74.04929009999999 4.6960879, -74.0494077 4.6961387, -74.0494453 4.6961458, -74.04981220000001 4.6963203, -74.049898 4.6963551, -74.0502548 4.6964104)",,,,1,,,,
5728428237,326228357,0,91151837,cycleway,False,384.99999999999994,"LINESTRING (-74.0858121 4.6965176, -74.0858344 4.6965651, -74.0858856 4.6966745, -74.08594239999999 4.6967972, -74.0860572 4.6970258, -74.0861495 4.6971626, -74.0862779 4.697302, -74.0866418 4.6976645, -74.08721180000001 4.6982094, -74.0876212 4.6985406, -74.0878005 4.698586, -74.0880404 4.698576, -74.0881735 4.6986222, -74.0883086 4.6986985)",,,,,,,,
5764822088,2549891918,0,698321821,cycleway,False,39.224,"LINESTRING (-74.09453980000001 4.6406276, -74.0945157 4.6405496, -74.09443280000001 4.6404425, -74.0943738 4.6403762, -74.0943424 4.6403408)",,,,,,,,
5764970671,721428200,0,"[608498040, 58139978, 58139960]","['footway', 'cycleway']",False,301.862,"LINESTRING (-74.0920148 4.6685714, -74.09219109999999 4.6683369, -74.092541 4.6678992, -74.09304469999999 4.6674308, -74.0933974 4.667095, -74.09353299999999 4.6669927, -74.0936281 4.666959, -74.09357300000001 4.6667732, -74.0935016 4.6665593)",,,,,,yes,,
5785257895,6547884162,0,697168317,cycleway,False,25.611,"LINESTRING (-74.10394049999999 4.6419288, -74.10409749999999 4.6420978)",,,,,,,,
5785257915,6542643157,0,696694220,cycleway,False,1.993,"LINESTRING (-74.1021216 4.6415152, -74.10211 4.6415289)",,,,,,,,
5785257915,6542643172,0,696694220,cycleway,False,1.998,"LINESTRING (-74.1021216 4.6415152, -74.10212799999999 4.6414984)",,,,,,,,
5785257931,6542643162,0,696694220,cycleway,False,2.001,"LINESTRING (-74.1020462 4.6414408, -74.102063 4.6414342)",,,,,,,,
5785257931,6542643168,0,696694220,cycleway,False,1.991,"LINESTRING (-74.1020462 4.6414408, -74.1020326 4.6414525)",,,,,,,,
6108311137,876492133,0,651369837,residential,False,162.18200000000002,"LINESTRING (-74.17731139999999 4.6441572, -74.1779813 4.6438133, -74.1786123 4.6434893)",Carrera 96A,,,,,,,
6108311146,5591034041,0,"[74095178, 247331459, 651369845, 812593878]","['footway', 'residential']",False,501.6460000000001,"LINESTRING (-74.1759989 4.6446039, -74.175945 4.6446096, -74.1758636 4.6446308, -74.17540649999999 4.6448775, -74.1748391 4.6451786, -74.1747943 4.6452022, -74.17475570000001 4.6452229, -74.174667 4.64527, -74.17447079999999 4.6453769, -74.17434849999999 4.6454451, -74.17426380000001 4.6454877, -74.1742074 4.6455109, -74.1741251 4.6455393, -74.1739137 4.6456004, -74.1735164 4.6456983, -74.1725582 4.6460996, -74.17186479999999 4.646397)","['Carrera 95A', 'Carrera 96']",,,,,,,
6126118995,871301165,0,"[653701620, 653701622]",footway,False,318.058,"LINESTRING (-74.12529960000001 4.728335, -74.125728 4.7282928, -74.12572350000001 4.7282678, -74.1254024 4.7282993, -74.125409 4.7283483, -74.1257438 4.728312, -74.1261109 4.7279944, -74.12605600000001 4.727924, -74.12652420000001 4.7275363, -74.12689880000001 4.7271757)",,yes,,,,,,
6498005211,983024938,0,"[692255028, 692255029]","['footway', 'cycleway']",False,703.24,"LINESTRING (-74.1031546 4.594236, -74.1034008 4.5944459, -74.103612 4.5946007, -74.1038155 4.5947295, -74.1039557 4.5947864, -74.104482 4.5950059, -74.10473090000001 4.5951538, -74.1049763 4.5952692, -74.1052218 4.5953741, -74.1052375 4.5953814, -74.10644310000001 4.5959428, -74.10665520000001 4.5960441, -74.1071712 4.5962907, -74.1073423 4.5963725, -74.1082445 4.5968085, -74.10880210000001 4.597078)",,,,,,,,
6538079626,4281292661,0,696176961,cycleway,False,186.221,"LINESTRING (-74.101229 4.6455188, -74.1012731 4.6455977, -74.1013268 4.6456605, -74.1014023 4.6457427, -74.1014763 4.6457296, -74.10153889999999 4.645706, -74.1016149 4.6456237, -74.1017074 4.6455561, -74.1019438 4.6454018, -74.1020501 4.6452905, -74.10221420000001 4.6451016, -74.10222570000001 4.644902, -74.1023634 4.6449109)",,,,,,,,
6542643156,6542643166,0,696694220,cycleway,False,1.996,"LINESTRING (-74.10202219999999 4.6415033, -74.1020199 4.6414855)",,,,,,,,
6542643156,6542643165,0,696694220,cycleway,False,1.998,"LINESTRING (-74.10202219999999 4.6415033, -74.1020302 4.6415194)",,,,,,,,
6542643157,6542643158,0,696694220,cycleway,False,1.996,"LINESTRING (-74.10211 4.6415289, -74.1020946 4.6415382)",,,,,,,,
6542643157,5785257915,0,696694220,cycleway,False,1.993,"LINESTRING (-74.10211 4.6415289, -74.1021216 4.6415152)",,,,,,,,
6542643158,6542643159,0,696694220,cycleway,False,1.994,"LINESTRING (-74.1020946 4.6415382, -74.10207699999999 4.6415419)",,,,,,,,
6542643158,6542643157,0,696694220,cycleway,False,1.996,"LINESTRING (-74.1020946 4.6415382, -74.10211 4.6415289)",,,,,,,,
6542643159,6542643160,0,696694220,cycleway,False,1.998,"LINESTRING (-74.10207699999999 4.6415419, -74.10205910000001 4.6415398)",,,,,,,,
6542643159,6542643158,0,696694220,cycleway,False,1.994,"LINESTRING (-74.10207699999999 4.6415419, -74.1020946 4.6415382)",,,,,,,,
6542643160,6542643161,0,696694220,cycleway,False,1.994,"LINESTRING (-74.10205910000001 4.6415398, -74.1020429 4.641532)",,,,,,,,
6542643160,6542643159,0,696694220,cycleway,False,1.998,"LINESTRING (-74.10205910000001 4.6415398, -74.10207699999999 4.6415419)",,,,,,,,
6542643161,6542643165,0,696694220,cycleway,False,1.986,"LINESTRING (-74.1020429 4.641532, -74.1020302 4.6415194)",,,,,,,,
6542643161,6542643160,0,696694220,cycleway,False,1.994,"LINESTRING (-74.1020429 4.641532, -74.10205910000001 4.6415398)",,,,,,,,
6542643162,6542643163,0,696694220,cycleway,False,1.997,"LINESTRING (-74.102063 4.6414342, -74.102081 4.6414334)",,,,,,,,
6542643162,5785257931,0,696694220,cycleway,False,2.001,"LINESTRING (-74.102063 4.6414342, -74.1020462 4.6414408)",,,,,,,,
6542643163,6542643164,0,696694220,cycleway,False,1.986,"LINESTRING (-74.102081 4.6414334, -74.1020982 4.6414384)",,,,,,,,
6542643163,6542643162,0,696694220,cycleway,False,1.997,"LINESTRING (-74.102081 4.6414334, -74.102063 4.6414342)",,,,,,,,
6542643164,6542643169,0,696694220,cycleway,False,2.007,"LINESTRING (-74.1020982 4.6414384, -74.102113 4.6414488)",,,,,,,,
6542643164,6542643163,0,696694220,cycleway,False,1.986,"LINESTRING (-74.1020982 4.6414384, -74.102081 4.6414334)",,,,,,,,
6542643165,6542643156,0,696694220,cycleway,False,1.998,"LINESTRING (-74.1020302 4.6415194, -74.10202219999999 4.6415033)",,,,,,,,
6542643165,6542643161,0,696694220,cycleway,False,1.986,"LINESTRING (-74.1020302 4.6415194, -74.1020429 4.641532)",,,,,,,,
6542643166,6542643167,0,696694220,cycleway,False,1.995,"LINESTRING (-74.1020199 4.6414855, -74.10202339999999 4.6414679)",,,,,,,,
6542643166,6542643156,0,696694220,cycleway,False,1.996,"LINESTRING (-74.1020199 4.6414855, -74.10202219999999 4.6415033)",,,,,,,,
6542643167,6542643168,0,696694220,cycleway,False,1.993,"LINESTRING (-74.10202339999999 4.6414679, -74.1020326 4.6414525)",,,,,,,,
6542643167,6542643166,0,696694220,cycleway,False,1.995,"LINESTRING (-74.10202339999999 4.6414679, -74.1020199 4.6414855)",,,,,,,,
6542643168,5785257931,0,696694220,cycleway,False,1.991,"LINESTRING (-74.1020326 4.6414525, -74.1020462 4.6414408)",,,,,,,,
6542643168,6542643167,0,696694220,cycleway,False,1.993,"LINESTRING (-74.1020326 4.6414525, -74.10202339999999 4.6414679)",,,,,,,,
6542643169,6542643170,0,696694220,cycleway,False,1.988,"LINESTRING (-74.102113 4.6414488, -74.1021235 4.6414633)",,,,,,,,
6542643169,6542643164,0,696694220,cycleway,False,2.007,"LINESTRING (-74.102113 4.6414488, -74.1020982 4.6414384)",,,,,,,,
6542643170,6542643171,0,696694220,cycleway,False,1.998,"LINESTRING (-74.1021235 4.6414633, -74.10212869999999 4.6414805)",,,,,,,,
6542643170,6542643169,0,696694220,cycleway,False,1.988,"LINESTRING (-74.1021235 4.6414633, -74.102113 4.6414488)",,,,,,,,
6542643171,6542643172,0,696694220,cycleway,False,1.992,"LINESTRING (-74.10212869999999 4.6414805, -74.10212799999999 4.6414984)",,,,,,,,
6542643171,6542643170,0,696694220,cycleway,False,1.998,"LINESTRING (-74.10212869999999 4.6414805, -74.1021235 4.6414633)",,,,,,,,
6542643172,5785257915,0,696694220,cycleway,False,1.998,"LINESTRING (-74.10212799999999 4.6414984, -74.1021216 4.6415152)",,,,,,,,
6542643172,6542643171,0,696694220,cycleway,False,1.992,"LINESTRING (-74.10212799999999 4.6414984, -74.10212869999999 4.6414805)",,,,,,,,
6547777909,6547777910,0,697157609,cycleway,False,28.472,"LINESTRING (-74.107157 4.6465015, -74.10693759999999 4.6466347)",,,,,,,,
6547777910,5106244338,0,697157609,cycleway,False,14.217,"LINESTRING (-74.10693759999999 4.6466347, -74.1068281 4.6467013)",,,,,,,,
6547777910,6547777909,0,697157609,cycleway,False,28.472,"LINESTRING (-74.10693759999999 4.6466347, -74.107157 4.6465015)",,,,,,,,
6547777910,5657916640,0,697157610,cycleway,False,14.287,"LINESTRING (-74.10693759999999 4.6466347, -74.10688260000001 4.6465185)",,,,,,,,
6547884162,5785257895,0,697168317,cycleway,False,25.611,"LINESTRING (-74.10409749999999 4.6420978, -74.10394049999999 4.6419288)",,,,,,,,
6547884162,6547884167,0,697168318,cycleway,False,15.088000000000001,"LINESTRING (-74.10409749999999 4.6420978, -74.1041108 4.6420907, -74.1041257 4.6420883, -74.10414059999999 4.642091, -74.1041537 4.6420985, -74.10416360000001 4.64211, -74.10416909999999 4.642124, -74.1041695 4.6421391, -74.10416499999999 4.6421534, -74.1041558 4.6421655)",,,,,,,,
6547884162,6547884167,1,697168318,cycleway,False,15.956999999999999,"LINESTRING (-74.10409749999999 4.6420978, -74.1040878 4.6421084, -74.1040819 4.6421215, -74.10408049999999 4.6421358, -74.1040837 4.6421498, -74.1040912 4.642162, -74.1041022 4.6421713, -74.1041156 4.6421765, -74.10413 4.6421773, -74.1041439 4.6421735, -74.1041558 4.6421655)",,,,,,,,
6547884167,6547884162,0,697168318,cycleway,False,15.957,"LINESTRING (-74.1041558 4.6421655, -74.1041439 4.6421735, -74.10413 4.6421773, -74.1041156 4.6421765, -74.1041022 4.6421713, -74.1040912 4.642162, -74.1040837 4.6421498, -74.10408049999999 4.6421358, -74.1040819 4.6421215, -74.1040878 4.6421084, -74.10409749999999 4.6420978)",,,,,,,,
6547884167,6547884162,1,697168318,cycleway,False,15.088,"LINESTRING (-74.1041558 4.6421655, -74.10416499999999 4.6421534, -74.1041695 4.6421391, -74.10416909999999 4.642124, -74.10416360000001 4.64211, -74.1041537 4.6420985, -74.10414059999999 4.642091, -74.1041257 4.6420883, -74.1041108 4.6420907, -74.10409749999999 4.6420978)",,,,,,,,
6547884167,2292709975,0,"[79378113, 697168319]",cycleway,False,330.12100000000004,"LINESTRING (-74.1041558 4.6421655, -74.1042144 4.6422303, -74.1039725 4.6428989, -74.10388089999999 4.6431302, -74.1037419 4.6433379, -74.10369559999999 4.6434071, -74.1031438 4.6440562, -74.1027364 4.6445743, -74.1027203 4.6446142, -74.10272019999999 4.6446515)",,,,,,,,
6572803223,764704096,0,641339128,cycleway,False,3.592,"LINESTRING (-74.13078350000001 4.5765322, -74.1307511 4.5765327)",,,,,,,,
6572803223,764704097,0,641339128,cycleway,False,4.031,"LINESTRING (-74.13078350000001 4.5765322, -74.13081870000001 4.5765231)",,,,,,,,
