u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,bridge,width,access,area,service
899097584,188893496,0,77859266,,,cycleway,,False,10.261,"LINESTRING (16.3080366 48.1706231, 16.3081683 48.1705948)",,,,,,,
899097584,274238698,0,"[25156424, 76204412]",,Hohenbergstraße,"['cycleway', 'residential']",,False,868.0799999999999,"LINESTRING (16.3080366 48.1706231, 16.3097149 48.1719858, 16.3102885 48.1724515, 16.3129599 48.1746199, 16.3138217 48.1753234, 16.3138019 48.1754097, 16.3140648 48.1756232, 16.3145643 48.1763898, 16.3148021 48.1768176, 16.3149012 48.1767936)",,,,,,,
899097584,381189,0,76204412,,,cycleway,,False,276.752,"LINESTRING (16.3080366 48.1706231, 16.3079645 48.1705819, 16.3078531 48.1705666, 16.307757 48.1705743, 16.3049393 48.1711808, 16.3047102 48.1712301, 16.3044948 48.1712733)",,,,,,,
933847432,2031206820,0,"[91855034, 80043319]",,Zieritzgasse,cycleway,,False,322.97900000000004,"LINESTRING (16.4531129 48.2208137, 16.4534448 48.220617, 16.4538506 48.2208934, 16.4538975 48.2209068, 16.4539719 48.220917, 16.4542566 48.2209419, 16.4545505 48.2209573, 16.454947 48.2209696, 16.4552007 48.2209733, 16.4552905 48.2209823, 16.4554052 48.2209966, 16.4555791 48.2209722, 16.4561313 48.2209565, 16.4565121 48.2209261, 16.457158 48.2208578)",,,,,,,
933847490,944542475,0,91855033,,Hans-Mayr-Platz,cycleway,,False,201.477,"LINESTRING (16.451591 48.2204957, 16.4512851 48.2203858, 16.451035 48.2202941, 16.450955 48.2202598, 16.4507401 48.2201601, 16.4500642 48.2198524, 16.4496325 48.2196523, 16.4494997 48.219595, 16.4493079 48.2195144)",,,,,,,
933847789,2036338558,0,111174658,,,cycleway,,False,543.6379999999999,"LINESTRING (16.4747565 48.2220911, 16.4746835 48.2219989, 16.4744982 48.2217647, 16.4742055 48.2213948, 16.4740945 48.22135, 16.4737577 48.2209323, 16.473405 48.220548, 16.4731441 48.2202946, 16.4729048 48.2200931, 16.4725175 48.219818, 16.4722511 48.2196693, 16.4720061 48.2195363, 16.4717595 48.2194328, 16.4715343 48.2193455, 16.4712133 48.2192466, 16.4709154 48.2191718, 16.4704078 48.2190753, 16.4703399 48.218887, 16.4703946 48.218838, 16.4704462 48.218806, 16.4704433 48.2187835, 16.4704371 48.2187556, 16.470425 48.2186875, 16.4704079 48.2186186, 16.4703949 48.2185702)",,,,,,,
942860418,1778440954,0,27253646,,,cycleway,,False,504.80800000000005,"LINESTRING (16.3161743 48.1408632, 16.3161823 48.1408301, 16.3161828 48.1408073, 16.31618 48.1407831, 16.3161626 48.1407085, 16.3161291 48.1405946, 16.3161132 48.1405397, 16.3160932 48.1404856, 16.3160761 48.1404373, 16.3160575 48.1403901, 16.3160377 48.1403428, 16.3160179 48.1402969, 16.3159965 48.1402466, 16.3159491 48.1401507, 16.3159002 48.1400547, 16.3158471 48.1399602, 16.3157948 48.1398711, 16.3157529 48.1398041, 16.3156823 48.1396987, 16.3156066 48.1395922, 16.3154988 48.1394445, 16.3154464 48.1393762, 16.3153961 48.1393071, 16.3153439 48.1392405, 16.3153013 48.1391936, 16.3151582 48.1390421, 16.3150665 48.1389455, 16.3148052 48.1386973, 16.3145656 48.1384874, 16.3144759 48.138409, 16.314417 48.1383542, 16.3143533 48.1382908, 16.3142985 48.1382337, 16.3142215 48.1381503, 16.3141453 48.1380669, 16.3140614 48.1379719, 16.3139489 48.1378453, 16.3138403 48.1377217, 16.3137551 48.137625, 16.3136609 48.1375297, 16.3136021 48.1374545, 16.3134568 48.1372681, 16.3133495 48.1371289, 16.3133192 48.1370875, 16.3132941 48.1370489, 16.3132745 48.1370153, 16.3132571 48.1369822, 16.3132493 48.1369668, 16.3132427 48.1369519, 16.3132377 48.1369365, 16.3132346 48.1369234, 16.3132336 48.13691, 16.313234 48.1368995, 16.313245 48.1368333)",,,,,,,
942860418,60213584,0,"[798406092, 315262135]",,,cycleway,,False,743.736,"LINESTRING (16.3161743 48.1408632, 16.3160947 48.1408309, 16.3160077 48.1408066, 16.3159203 48.140784, 16.3158248 48.1407629, 16.315745 48.1407492, 16.3156669 48.1407387, 16.3155847 48.1407327, 16.3155098 48.1407309, 16.3154423 48.1407311, 16.31536 48.1407317, 16.3152326 48.1407359, 16.3148798 48.1407447, 16.3144967 48.1407587, 16.3139355 48.1407842, 16.3138117 48.1407896, 16.3136604 48.1407939, 16.3135298 48.1407976, 16.3135171 48.1408052, 16.313511 48.1408796, 16.3135131 48.140905, 16.3135104 48.1409229, 16.3134903 48.1409318, 16.3132461 48.1409418, 16.3128541 48.1409578, 16.3125257 48.1409711, 16.3124362 48.1409748, 16.3123088 48.1410079, 16.3122538 48.1410123, 16.3121667 48.1410152, 16.3113821 48.141041, 16.3111491 48.1410406, 16.3101631 48.1410389, 16.3097207 48.1410382, 16.3091505 48.1410372, 16.3085963 48.1410362, 16.3080804 48.1410354, 16.3075851 48.1410345, 16.3066828 48.1410329, 16.3065943 48.1410213, 16.3065407 48.1410061, 16.3065018 48.1409819, 16.3064618 48.1409213)",,,,,,,
942860418,1011074253,0,"[677483164, 677483163, 677855276]",,,path,,False,75.12899999999999,"LINESTRING (16.3161743 48.1408632, 16.3162112 48.1408865, 16.3162401 48.1409036, 16.3162828 48.1409229, 16.3163435 48.1409451, 16.3164824 48.1409945, 16.3165613 48.1410224, 16.3168956 48.1411434, 16.3169148 48.1411494, 16.3169532 48.1411613, 16.3169786 48.1411683, 16.3170078 48.1411763, 16.3170577 48.1411876)",,,,,,,
942860435,1011074253,0,241252308,,,cycleway,,False,12.971,"LINESTRING (16.3170772 48.1410725, 16.3170774 48.1411326, 16.3170577 48.1411876)",,,,,,,
944529377,944529402,0,"[306166665, 12651931]",,,cycleway,,False,38.025,"LINESTRING (16.3988294 48.1881748, 16.3988804 48.1881469, 16.3989392 48.1881302, 16.3990394 48.188138, 16.399087 48.1881362, 16.3991295 48.1881226, 16.3991659 48.1881095, 16.3992421 48.1880819, 16.3992943 48.1880632)",,,,,,,
944529377,319840204,0,"[265058777, 265058778, 444295143]",,,"['cycleway', 'path']",,False,289.331,"LINESTRING (16.3988294 48.1881748, 16.3987865 48.1881386, 16.398686 48.1880538, 16.3985854 48.1879689, 16.3985486 48.1879378, 16.3978015 48.1873503, 16.3976238 48.1872408, 16.3975002 48.1871546, 16.3966881 48.186509, 16.396401 48.1862889, 16.3963666 48.1862726, 16.3963241 48.1862603, 16.3962412 48.186252)",,,,,,,
944529377,5818098215,0,"[777287881, 615255530, 615255531, 615255532, 444241741, 615255533]",,,cycleway,,False,207.07799999999997,"LINESTRING (16.3988294 48.1881748, 16.3992668 48.1885485, 16.399264 48.1885639, 16.3992586 48.1885843, 16.3992214 48.1886178, 16.3990038 48.1887519, 16.3988415 48.1888369, 16.3987195 48.188899, 16.3983963 48.1890273, 16.3981125 48.1891334, 16.3978778 48.1892277, 16.3978726 48.1892298, 16.3976085 48.1893591)",,,,,,,
944529397,33236712,0,164204946,,,cycleway,,False,14.489,"LINESTRING (16.3050121 48.1880686, 16.3050138 48.1881989)",,,,,,,
944529397,944529431,0,282534958,,,cycleway,,False,41.421,"LINESTRING (16.3050121 48.1880686, 16.3049886 48.1880762, 16.3049518 48.1880793, 16.3049053 48.18808, 16.3048515 48.1880796, 16.3047786 48.1880783, 16.30471 48.1880771, 16.3046357 48.1880754, 16.3045928 48.1880732, 16.3045678 48.1880689, 16.3045461 48.1880613, 16.3045286 48.188052, 16.3045013 48.1880329, 16.3044865 48.1880203)",,,,,,,
944529397,837171696,0,"[81025653, 282534958]",,Wienflussweg,cycleway,,False,48.297,"LINESTRING (16.3050121 48.1880686, 16.3050263 48.1880555, 16.3050333 48.1880401, 16.3050327 48.1880196, 16.3050288 48.1879995, 16.3050186 48.1879867, 16.3050081 48.1879784, 16.3049945 48.1879738, 16.3049756 48.1879708, 16.3049078 48.1879742, 16.3048793 48.1879711, 16.3048567 48.1879624, 16.3048314 48.1879456, 16.3047989 48.1879264, 16.3047618 48.1879099, 16.3047201 48.1878996, 16.3046857 48.1878928, 16.304647 48.1878895, 16.3046019 48.1878875, 16.304544 48.1878896)",,,,,,,
944529402,944529377,0,"[306166665, 12651931]",,,cycleway,,False,38.025,"LINESTRING (16.3992943 48.1880632, 16.3992421 48.1880819, 16.3991659 48.1881095, 16.3991295 48.1881226, 16.399087 48.1881362, 16.3990394 48.188138, 16.3989392 48.1881302, 16.3988804 48.1881469, 16.3988294 48.1881748)",,,,,,,
944529402,1330067890,0,"[306166665, 746384636]",,,cycleway,,False,139.838,"LINESTRING (16.3992943 48.1880632, 16.3993913 48.1881288, 16.3994173 48.1881475, 16.4000473 48.1877726, 16.4000556 48.1876612, 16.400516 48.1873113)",,,,,,,
944529412,944529431,0,282534958,,,cycleway,,False,57.82299999999999,"LINESTRING (16.3043179 48.1875191, 16.3043295 48.1875426, 16.3043982 48.1876824, 16.3044929 48.187875, 16.3044929 48.1879695, 16.3044865 48.1880203)",,,,,,,
944529412,1494338462,0,"[342340176, 26235473]",,,cycleway,,False,97.84299999999999,"LINESTRING (16.3043179 48.1875191, 16.3042787 48.1874435, 16.3042041 48.187464, 16.3041532 48.1874799, 16.304074 48.1874314, 16.3039459 48.1874104, 16.3036734 48.1874127, 16.3036314 48.1874254, 16.3035946 48.1874435, 16.3035683 48.1874703, 16.3035273 48.1875197, 16.3034831 48.1875313, 16.303442 48.1875414, 16.3033375 48.1875675, 16.3032201 48.1875931)",,,,,,,
944529412,1758598243,0,"[342340171, 424497644, 342340172]",,,cycleway,,False,639.192,"LINESTRING (16.3043179 48.1875191, 16.3045774 48.1874793, 16.3049839 48.1874634, 16.3052463 48.1874503, 16.305475 48.1874077, 16.3056081 48.1874005, 16.3057579 48.1873924, 16.3063651 48.1873683, 16.3122529 48.1871404, 16.3123293 48.187154, 16.312397 48.1871853, 16.3125105 48.1872191, 16.3126138 48.1872317, 16.3127013 48.1872375, 16.3127885 48.1872342, 16.312879 48.1872224)",,,,,,,
944529431,291942598,0,81025644,,,cycleway,,False,7.245,"LINESTRING (16.3044865 48.1880203, 16.3044132 48.1879772)",,,,,,,
944529431,944529412,0,282534958,,,cycleway,,False,57.823,"LINESTRING (16.3044865 48.1880203, 16.3044929 48.1879695, 16.3044929 48.187875, 16.3043982 48.1876824, 16.3043295 48.1875426, 16.3043179 48.1875191)",,,,,,,
944529431,944529397,0,282534958,,,cycleway,,False,41.421,"LINESTRING (16.3044865 48.1880203, 16.3045013 48.1880329, 16.3045286 48.188052, 16.3045461 48.1880613, 16.3045678 48.1880689, 16.3045928 48.1880732, 16.3046357 48.1880754, 16.30471 48.1880771, 16.3047786 48.1880783, 16.3048515 48.1880796, 16.3049053 48.18808, 16.3049518 48.1880793, 16.3049886 48.1880762, 16.3050121 48.1880686)",,,,,,,
944529440,7204566838,0,81025641,,,cycleway,,False,13.385000000000002,"LINESTRING (16.2899335 48.1905096, 16.2899415 48.1904559, 16.2899425 48.1903895)",,,,,,,
944529440,1925835440,0,"[81025641, 510539237, 510539238, 81025639]",,Paul-Amann-Brücke,cycleway,,False,103.83000000000003,"LINESTRING (16.2899335 48.1905096, 16.2901744 48.19047, 16.2903017 48.1908171, 16.290306 48.1908299, 16.2901598 48.1908514, 16.2901749 48.1909033, 16.2901947 48.1909475, 16.2902261 48.1909635, 16.2902342 48.1909676, 16.2903061 48.1911265)",,,yes,,,,
944529440,4995385007,0,510542985,,,cycleway,,False,204.58700000000002,"LINESTRING (16.2899335 48.1905096, 16.2885905 48.1907173, 16.2882534 48.1907645, 16.2879176 48.1908055, 16.2872311 48.1908794)",,,,,,,
944542475,933847490,0,91855033,,Hans-Mayr-Platz,cycleway,,False,201.477,"LINESTRING (16.4493079 48.2195144, 16.4494997 48.219595, 16.4496325 48.2196523, 16.4500642 48.2198524, 16.4507401 48.2201601, 16.450955 48.2202598, 16.451035 48.2202941, 16.4512851 48.2203858, 16.451591 48.2204957)",,,,,,,
944542475,2429077292,0,"[405485992, 405486002, 151429700]",,,cycleway,,True,51.123000000000005,"LINESTRING (16.4493079 48.2195144, 16.4493254 48.2195475, 16.4494903 48.2198562, 16.4495369 48.2199481)",,yes,,,,,
944542484,2031206783,0,121991913,,,cycleway,,False,290.584,"LINESTRING (16.4585982 48.2214381, 16.4587233 48.2213657, 16.4587762 48.2213361, 16.4589304 48.2212565, 16.4594953 48.220985, 16.4599328 48.2207814, 16.4602899 48.2206586, 16.4605079 48.2206003, 16.4612495 48.2204243, 16.4616196 48.2203246, 16.4620178 48.2202014)",,,,,,,
944542484,2031206842,0,131348966,,,cycleway,,False,16.101,"LINESTRING (16.4585982 48.2214381, 16.4586075 48.2214967, 16.4587027 48.2215546)",,,,,,,
944542484,4774094025,0,363686415,,,cycleway,,False,172.976,"LINESTRING (16.4585982 48.2214381, 16.458533 48.2213937, 16.4584726 48.221343, 16.4584025 48.2212537, 16.4583405 48.2211309, 16.4583337 48.2211009, 16.4583267 48.2210696, 16.4583307 48.2210439, 16.4583412 48.2209894, 16.4583422 48.2209712, 16.4582891 48.2207626, 16.4582527 48.2205553, 16.4581706 48.2199406)",,,,,,,
944542496,1698817163,0,192573510,,,cycleway,,False,9.308,"LINESTRING (16.464212 48.2194127, 16.4640893 48.2194307)",,,,,,,
944542496,7179619242,0,192573510,,,cycleway,,False,181.855,"LINESTRING (16.464212 48.2194127, 16.4642579 48.2194034, 16.4644523 48.2194048, 16.4645769 48.2193895, 16.4646512 48.2193686, 16.4647549 48.2193357, 16.4650104 48.2193053, 16.4652118 48.219278, 16.4656893 48.2192157, 16.4662707 48.2191399, 16.4664197 48.2190995, 16.4666012 48.2190753)",,,,,,,
944542496,7179619235,0,769122246,,,cycleway,,True,27.722,"LINESTRING (16.464212 48.2194127, 16.4642351 48.2194842, 16.4642598 48.2195609, 16.464193 48.2196479)",,,,,,,
953818172,27376560,0,81813054,,,cycleway,,False,19.502,"LINESTRING (16.3666658 48.2255189, 16.3665222 48.2253719)",,,,,,,
953818172,2458170384,0,67029404,,,cycleway,,False,201.15899999999996,"LINESTRING (16.3666658 48.2255189, 16.3663805 48.2257877, 16.3659219 48.2261676, 16.3652842 48.2266513, 16.3652219 48.2267045, 16.3652038 48.2268623, 16.3651696 48.226983)",,,,,,,
953818172,1940166402,0,67029404,,,cycleway,,False,245.505,"LINESTRING (16.3666658 48.2255189, 16.3668307 48.2253164, 16.367036 48.2249834, 16.3671752 48.2245794, 16.3672314 48.2241925, 16.3673101 48.2233799)",,,,,,,
958868006,958868025,0,"[82329400, 236818510, 236818511]",,,cycleway,,False,538.477,"LINESTRING (16.4473346 48.2765036, 16.4474278 48.2765243, 16.447464 48.2765367, 16.4475001 48.2765506, 16.4475356 48.2765625, 16.4475735 48.2765729, 16.4478464 48.2766303, 16.44789 48.276636, 16.4479239 48.2766365, 16.4479637 48.2766333, 16.4480174 48.2766215, 16.4484113 48.2764929, 16.4484346 48.2764899, 16.4484593 48.2764905, 16.4484951 48.2764951, 16.4485355 48.2765035, 16.4492255 48.2766639, 16.4503848 48.2769276, 16.4504467 48.276942, 16.4507216 48.2770059, 16.4509358 48.2770557, 16.4526749 48.2774377, 16.4529601 48.2774939, 16.4532277 48.277541, 16.453344 48.2775662, 16.4542189 48.277756)",,,,,,,
958868006,62611708,0,163011073,,,cycleway,,False,15.743,"LINESTRING (16.4473346 48.2765036, 16.4472156 48.2764663, 16.447242 48.2764152)",,,,,,,
958868006,226002595,0,"[443025440, 412683467, 441255869]",,,cycleway,,False,63.919,"LINESTRING (16.4473346 48.2765036, 16.4473238 48.2765216, 16.4472312 48.2765706, 16.4470073 48.2765704, 16.4466057 48.2765064, 16.4465279 48.2764957)",,,,,,,
958868025,392241229,0,129933314,,,cycleway,,False,17.363,"LINESTRING (16.4542189 48.277756, 16.4541055 48.2776193)",,,,,,,
958868025,958868079,0,"[490690548, 490690549, 236818510]",,,cycleway,,False,179.561,"LINESTRING (16.4542189 48.277756, 16.4556149 48.2780683, 16.4557342 48.2780814, 16.4564525 48.2781788, 16.4564978 48.2781197)",,building_passage,,,,,
958868025,958868006,0,"[82329400, 236818510, 236818511]",,,cycleway,,False,538.477,"LINESTRING (16.4542189 48.277756, 16.453344 48.2775662, 16.4532277 48.277541, 16.4529601 48.2774939, 16.4526749 48.2774377, 16.4509358 48.2770557, 16.4507216 48.2770059, 16.4504467 48.276942, 16.4503848 48.2769276, 16.4492255 48.2766639, 16.4485355 48.2765035, 16.4484951 48.2764951, 16.4484593 48.2764905, 16.4484346 48.2764899, 16.4484113 48.2764929, 16.4480174 48.2766215, 16.4479637 48.2766333, 16.4479239 48.2766365, 16.44789 48.276636, 16.4478464 48.2766303, 16.4475735 48.2765729, 16.4475356 48.2765625, 16.4475001 48.2765506, 16.447464 48.2765367, 16.4474278 48.2765243, 16.4473346 48.2765036)",,,,,,,
958868051,31906382,0,95414286,,,cycleway,,False,121.649,"LINESTRING (16.4552843 48.2211391, 16.4559854 48.2215717, 16.4561303 48.2215772, 16.4564869 48.2217923, 16.4565348 48.2218167)",,,,5,,,
958868079,958868025,0,"[490690548, 490690549, 236818510]",,,cycleway,,False,179.561,"LINESTRING (16.4564978 48.2781197, 16.4564525 48.2781788, 16.4557342 48.2780814, 16.4556149 48.2780683, 16.4542189 48.277756)",,building_passage,,,,,
958868102,2165828772,0,"[82329387, 29285595]",,Dolfi-Gruber-Weg,cycleway,,False,275.62100000000004,"LINESTRING (16.4423469 48.2422187, 16.4417567 48.2413087, 16.4417863 48.2412185, 16.4418898 48.2411229, 16.4419921 48.2410847, 16.4421323 48.2410523, 16.4422954 48.2410602, 16.4424202 48.2410427, 16.4425208 48.240955, 16.4425434 48.240916, 16.4422066 48.240435, 16.4418822 48.2404925)",,,,2,,,
968509333,968509338,0,"[24449243, 300260645, 300260646]",,,cycleway,,False,97.66000000000001,"LINESTRING (16.4157962 48.2905221, 16.4158931 48.2905416, 16.4161519 48.2904949, 16.4164348 48.2904732, 16.416905 48.2903666, 16.4169775 48.2903362, 16.4170402 48.2902996)",,,,,,,
968509333,92483463,0,"[24449243, 200077868, 16772917]",,Felix-Slavik-Steg,cycleway,,False,217.786,"LINESTRING (16.4157962 48.2905221, 16.4156341 48.290563, 16.4153407 48.2906425, 16.4151788 48.2906552, 16.4149772 48.2906024, 16.414862 48.2905299, 16.4147036 48.2904424, 16.4146783 48.2904284, 16.4143171 48.2903124, 16.4137748 48.2901514, 16.4135637 48.2901135, 16.4134003 48.2903685, 16.4133801 48.2903962)",,,yes,4,,,
968509333,3129630764,0,"[61589784, 83238801]",,,cycleway,,False,159.088,"LINESTRING (16.4157962 48.2905221, 16.4161441 48.290441, 16.4164404 48.2903606, 16.4164219 48.2903321, 16.4162961 48.2902827, 16.4158799 48.2895703, 16.4159149 48.2894938)",,,,,,,
968509335,7578446737,0,"[83238810, 305076998, 305076999]",,,cycleway,,False,605.431,"LINESTRING (16.417033 48.2907149, 16.4173108 48.2912118, 16.4173694 48.2912487, 16.4183652 48.2929496, 16.4184124 48.2930355, 16.4184462 48.2930939, 16.4185038 48.2931934, 16.4193804 48.2947078, 16.4195267 48.2951657, 16.4196683 48.2954188, 16.4198911 48.2958052)",,,,,,,
968509335,968509339,0,"[189605794, 83238810, 83238806]",,,cycleway,,False,68.964,"LINESTRING (16.417033 48.2907149, 16.4170069 48.2906729, 16.4168015 48.2903245, 16.4167526 48.2902201, 16.4167762 48.2901303)",,,yes,,,,
968509335,92483476,0,83238813,,,cycleway,,False,79.037,"LINESTRING (16.417033 48.2907149, 16.4171251 48.2906739, 16.4180576 48.2905293)",,,,,,,
968509336,66927134,0,29254855,,,cycleway,,False,7.121,"LINESTRING (16.3970173 48.272879, 16.396968 48.272934)",,,,,,,
968509336,968509340,0,247126714,,,cycleway,,False,42.123,"LINESTRING (16.3970173 48.272879, 16.3974538 48.2731221)",,,,,,,
968509336,2540660334,0,29254855,,,cycleway,,False,280.383,"LINESTRING (16.3970173 48.272879, 16.3971593 48.2726752, 16.3972034 48.2726068, 16.3973894 48.2721318, 16.3977472 48.2722143, 16.3977963 48.2722099, 16.3978272 48.272182, 16.3978469 48.2721401, 16.3979314 48.2719603, 16.398031 48.271676, 16.3980808 48.2714091, 16.3981006 48.2711422, 16.3980951 48.2710738, 16.3980825 48.2710086, 16.3980407 48.2707931)",,,,,,,
968509338,968509339,0,83238814,,,cycleway,,False,27.893,"LINESTRING (16.4170402 48.2902996, 16.4169125 48.2901779, 16.4167762 48.2901303)",,,,,,,
968509338,226039926,0,"[305079299, 300260645]",,,cycleway,,False,586.947,"LINESTRING (16.4170402 48.2902996, 16.4171968 48.2902812, 16.4176143 48.2902119, 16.4177869 48.290185, 16.4184092 48.2901399, 16.4188445 48.2901068, 16.4190236 48.2900932, 16.4194815 48.2900936, 16.4196328 48.2900955, 16.4201454 48.2901525, 16.4203663 48.2901885, 16.4206003 48.2902569, 16.420868 48.2903426, 16.4211941 48.2904556, 16.4216068 48.2905903, 16.4218678 48.2906855, 16.4221208 48.2907553, 16.4223402 48.2907467, 16.4225721 48.290714, 16.4236778 48.2906312, 16.4238567 48.2906673, 16.4241775 48.2907319, 16.4246945 48.2907841)",,,,,,,
968509338,968509333,0,"[24449243, 300260645, 300260646]",,,cycleway,,False,97.66,"LINESTRING (16.4170402 48.2902996, 16.4169775 48.2903362, 16.416905 48.2903666, 16.4164348 48.2904732, 16.4161519 48.2904949, 16.4158931 48.2905416, 16.4157962 48.2905221)",,,,,,,
968509339,3129630760,0,189605794,,,cycleway,,False,86.184,"LINESTRING (16.4167762 48.2901303, 16.4163839 48.2894005)",,,,,,,
968509339,968509338,0,83238814,,,cycleway,,False,27.893,"LINESTRING (16.4167762 48.2901303, 16.4169125 48.2901779, 16.4170402 48.2902996)",,,,,,,
968509339,968509335,0,"[189605794, 83238806, 83238810]",,,cycleway,,False,68.964,"LINESTRING (16.4167762 48.2901303, 16.4167526 48.2902201, 16.4168015 48.2903245, 16.4170069 48.2906729, 16.417033 48.2907149)",,,yes,,,,
968509340,968509336,0,247126714,,,cycleway,,False,42.123,"LINESTRING (16.3974538 48.2731221, 16.3970173 48.272879)",,,,,,,
