u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,tunnel,width,bridge,est_width,access
270262556,358512840,0,31990148,,,path,,False,6.893,"LINESTRING (9.164612 48.7973074, 9.1646608 48.7972544)",,,,,,
270362130,5876315791,0,8031482,,,path,,False,1.045,"LINESTRING (9.1415431 48.7248554, 9.141528900000001 48.7248547)",,,,,,
270362130,5876315812,0,24880856,,,path,,False,20.975,"LINESTRING (9.1415431 48.7248554, 9.141827299999999 48.7248762)",,,,,,
270362149,5575804415,0,583195150,,,path,,False,5.027,"LINESTRING (9.149431399999999 48.730668, 9.1493629 48.7306664)",,,3.2,,,
270362151,5575851202,0,24880872,,,path,,False,1.837,"LINESTRING (9.1488587 48.7307724, 9.148834600000001 48.7307769)",,,3.2,,,
270362151,2879715371,0,583195150,,,path,,False,8.098,"LINESTRING (9.1488587 48.7307724, 9.1489572 48.7307395)",,,3.2,,,
270362152,5574154730,0,24880872,,,path,,False,9.382,"LINESTRING (9.148290299999999 48.7307959, 9.148164700000001 48.7308119)",,,3.2,,,
270362152,5574154732,0,24880872,,,path,,False,16.372,"LINESTRING (9.148290299999999 48.7307959, 9.148513400000001 48.7308008)",,,3.2,,,
270362153,5375500237,0,24880872,,,path,,False,26.521,"LINESTRING (9.1480934 48.7308132, 9.1477355 48.7307792)",,,3.2,,,
270362153,5574154730,0,24880872,,,path,,False,5.231,"LINESTRING (9.1480934 48.7308132, 9.148164700000001 48.7308119)",,,3.2,,,
270476174,60023821,0,25658380,,,path,,False,7.718,"LINESTRING (9.1629331 48.7369097, 9.1630311 48.7368844)",,,,,,
270476178,1679641382,0,24893342,,,path,,False,9.992,"LINESTRING (9.1633624 48.7381977, 9.163496500000001 48.7381818)",,,3,,,
270476178,747275187,0,155569389,,,path,,False,43.52,"LINESTRING (9.1633624 48.7381977, 9.163307400000001 48.7385874)",,,2.5,,,
270476178,747275169,0,155569389,,,path,,False,20.344,"LINESTRING (9.1633624 48.7381977, 9.163392200000001 48.7380158)",,,2.5,,,
270520335,747275177,0,24893342,,,path,,False,10.532,"LINESTRING (9.163775100000001 48.7380888, 9.163674500000001 48.7381564)",,,3,,,
270520373,1679647178,0,24897926,,,path,,False,100.454,"LINESTRING (9.169039700000001 48.739271, 9.1689378 48.7383701)",,,,,,
270520375,5799474555,0,24897926,,,path,,False,2.892,"LINESTRING (9.1688946 48.7380291, 9.168893499999999 48.7380031)",,,,,,
270520375,5377855795,0,24897926,,,path,,False,5.471,"LINESTRING (9.1688946 48.7380291, 9.1688955 48.7380783)",,,,,,
270520377,5433879787,0,24897926,,,path,,False,4.737,"LINESTRING (9.1687931 48.7362447, 9.168786900000001 48.7362023)",,,,,,
270520377,5377877005,0,24897926,,,path,,False,4.349,"LINESTRING (9.1687931 48.7362447, 9.1687976 48.7362837)",,,,,,
270520378,1679641359,0,24897926,,,path,,False,12.222,"LINESTRING (9.168704099999999 48.7355673, 9.1687116 48.7356771)",,,,,,
270672334,429620885,0,24910779,,,path,,False,8.231,"LINESTRING (9.188188999999999 48.7889574, 9.1882775 48.789003)",,,2.5,,,
270672334,270672336,0,24910779,,,path,,False,7.951,"LINESTRING (9.188188999999999 48.7889574, 9.1882533 48.7888998)",,,2.5,,,
270672336,270672334,0,24910779,,,path,,False,7.951,"LINESTRING (9.1882533 48.7888998, 9.188188999999999 48.7889574)",,,2.5,,,
270672336,4419567673,0,24910779,,,path,,False,7.104,"LINESTRING (9.1882533 48.7888998, 9.188325300000001 48.788857)",,,2.5,,,
270672337,4419567673,0,24910779,,,path,,False,5.823,"LINESTRING (9.188381100000001 48.7888197, 9.188325300000001 48.788857)",,,2.5,,,
270672337,270672338,0,24910779,,,path,,False,12.188,"LINESTRING (9.188381100000001 48.7888197, 9.188498600000001 48.7887421)",,,2.5,,,
270672338,270672337,0,24910779,,,path,,False,12.188,"LINESTRING (9.188498600000001 48.7887421, 9.188381100000001 48.7888197)",,,2.5,,,
270672338,20956171,0,24910779,,,path,,False,11.296,"LINESTRING (9.188498600000001 48.7887421, 9.1886192 48.7886788)",,,2.5,,,
270908972,249226143,0,6169113,,,path,,False,8.057,"LINESTRING (9.1150819 48.7186517, 9.115189600000001 48.7186659)",,,,,,
270908972,275609008,0,6169113,,,path,,False,4.635,"LINESTRING (9.1150819 48.7186517, 9.1150197 48.7186444)",,,,,,
271188212,1308311812,0,24956109,,,path,,False,10.857,"LINESTRING (9.097061500000001 48.821873, 9.096933399999999 48.8219222)",,,,,,
271188212,260824678,0,24956109,,,path,,False,120.606,"LINESTRING (9.097061500000001 48.821873, 9.0987086 48.8218929)",,,,,,
271188212,2996634582,0,24956109,,,path,,False,7.084,"LINESTRING (9.097061500000001 48.821873, 9.096969100000001 48.8218541)",,,,,,
271188213,269789444,0,24956109,,,path,,False,4.645,"LINESTRING (9.0968967 48.8219307, 9.0968333 48.8219323)",,,,,,
271188213,1308311812,0,24956109,,,path,,False,2.848,"LINESTRING (9.0968967 48.8219307, 9.096933399999999 48.8219222)",,,,,,
271188243,2996634582,0,24956109,,,path,,False,3.858,"LINESTRING (9.0969342 48.8218281, 9.096969100000001 48.8218541)",,,,,,
271188243,269789444,0,24956109,,,path,,False,13.741,"LINESTRING (9.0969342 48.8218281, 9.0968333 48.8219323)",,,,,,
271188243,271188261,0,51694726,,,path,,False,15.434,"LINESTRING (9.0969342 48.8218281, 9.097015000000001 48.8216999)",,,,,,
271188244,1420047451,0,370632221,,,path,,False,8.206,"LINESTRING (9.0975857 48.8203648, 9.097631 48.8202973)",,,3,,,
271188244,1420047479,0,761704107,,,path,,False,10.166,"LINESTRING (9.0975857 48.8203648, 9.0975243 48.8204468)",,,3,,,
271188246,2996634584,0,370632220,,,path,,False,23.598,"LINESTRING (9.096436499999999 48.8219162, 9.096314 48.8221125)",,,3,,,
271188246,3868700705,0,761704107,,,path,,False,40.235,"LINESTRING (9.096436499999999 48.8219162, 9.0966097 48.8215728)",,,3,,,
271188247,1308311894,0,623029813,,,path,,False,16.552,"LINESTRING (9.0959418 48.8227012, 9.095995500000001 48.8225566)",,,3,,,
271188247,1420071014,0,623029813,,,path,,False,6.418,"LINESTRING (9.0959418 48.8227012, 9.095929 48.8227583)",,,3,,,
271188248,1420047703,0,25888438,,,path,,False,7.322,"LINESTRING (9.095918299999999 48.8228142, 9.095902300000001 48.8228792)",,,3,,,
271188248,1420071014,0,623029813,,,path,,False,6.265,"LINESTRING (9.095918299999999 48.8228142, 9.095929 48.8227583)",,,3,,,
271188250,1420047907,0,25888438,,,path,,False,10.815,"LINESTRING (9.095666100000001 48.8252804, 9.0956712 48.8251832)",,,3,,,
271188250,7119135887,0,25888438,,,path,,False,8.445,"LINESTRING (9.095666100000001 48.8252804, 9.0956622 48.8253563)",,,3,,,
271188261,271188243,0,51694726,,,path,,False,15.434,"LINESTRING (9.097015000000001 48.8216999, 9.0969342 48.8218281)",,,,,,
271188261,2996634570,0,51694726,,,path,,False,46.508,"LINESTRING (9.097015000000001 48.8216999, 9.097248799999999 48.821311)",,,,,,
271195616,283667678,0,24611478,,,track,,False,6.956,"LINESTRING (9.0887908 48.8177648, 9.0888834 48.8177788)",,,,,,
271195616,3840408145,0,26001387,,,path,,False,39.515,"LINESTRING (9.0887908 48.8177648, 9.08827 48.8176716)",,,3.5,,,
271195617,271195619,0,26001387,,,path,,False,105.069,"LINESTRING (9.0872195 48.8175006, 9.085836199999999 48.8172492)",,,3.5,,,
271195617,1734264872,0,26001387,,,path,,False,3.416,"LINESTRING (9.0872195 48.8175006, 9.0872659 48.8175038)",,,3.5,,,
271195619,1734264866,0,26001387,,,path,,False,97.684,"LINESTRING (9.085836199999999 48.8172492, 9.084543699999999 48.8170314)",,,3.5,,,
271195619,271195617,0,26001387,,,path,,False,105.069,"LINESTRING (9.085836199999999 48.8172492, 9.0872195 48.8175006)",,,3.5,,,
272475135,3724243081,0,363786056,,,path,,False,34.061,"LINESTRING (9.213651499999999 48.7927581, 9.2139238 48.7925098)",,,4,,,
272475135,1369413061,0,363786056,,,path,,False,43.055,"LINESTRING (9.213651499999999 48.7927581, 9.213244899999999 48.7930377)",,,4,,,
272475143,274976378,0,25047252,,Leinsweg,path,,False,22.937,"LINESTRING (9.210334700000001 48.7911119, 9.2103216 48.791318)",,,4,,,
272478675,1505622011,0,25220841,,,path,,False,20.51,"LINESTRING (9.2059166 48.7938139, 9.205982300000001 48.7939932)",,,3,,,
272478675,275000920,0,25220841,,,path,,False,31.823,"LINESTRING (9.2059166 48.7938139, 9.2057614 48.7935466)",,,3,,,
272478676,272478678,0,25220841,,,path,,False,22.866,"LINESTRING (9.2062723 48.7942091, 9.2064196 48.7943904)",,,3,,,
272478676,1505622041,0,25220841,,,path,,False,12.036,"LINESTRING (9.2062723 48.7942091, 9.20617 48.7941244)",,,3,,,
272478678,272478676,0,25220841,,,path,,False,22.866,"LINESTRING (9.2064196 48.7943904, 9.2062723 48.7942091)",,,3,,,
272478678,275000925,0,363786061,,,path,,False,9.748,"LINESTRING (9.2064196 48.7943904, 9.2065526 48.7943934)",,,3,,,
272478680,1725067771,0,25219831,,,path,,False,2.272,"LINESTRING (9.2078785 48.7941412, 9.207907799999999 48.7941479)",,,3.5,,,
272478680,275000913,0,363786047,,,path,,False,35.702,"LINESTRING (9.2078785 48.7941412, 9.2074283 48.7940182)",,,3.5,,,
272478680,1505622052,0,363786061,,,path,,False,10.986,"LINESTRING (9.2078785 48.7941412, 9.207772200000001 48.7942109)",,,3,,,
272485275,272485278,0,25047251,,,path,,False,51.797,"LINESTRING (9.2119163 48.793602, 9.211406800000001 48.793279)",,,2.5,,,
272485275,274993081,0,363786056,,,path,,False,39.799,"LINESTRING (9.2119163 48.793602, 9.2123835 48.7934193)",,,4,,,
272485275,272485277,0,363786056,,,path,,False,23.473,"LINESTRING (9.2119163 48.793602, 9.2117389 48.7937778)",,,4,,,
272485277,272485275,0,363786056,,,path,,False,23.473,"LINESTRING (9.2117389 48.7937778, 9.2119163 48.793602)",,,4,,,
272485277,1725060762,0,363786056,,,path,,False,24.996,"LINESTRING (9.2117389 48.7937778, 9.2115311 48.7939561)",,,4,,,
272485278,274995680,0,25047251,,,path,,False,33.707,"LINESTRING (9.211406800000001 48.793279, 9.2109743 48.7931755)",,,2.5,,,
272485278,272485275,0,25047251,,,path,,False,51.797,"LINESTRING (9.211406800000001 48.793279, 9.2119163 48.793602)",,,2.5,,,
272485279,274993121,0,25047251,,,path,,False,19.933,"LINESTRING (9.210123899999999 48.7931276, 9.2103947 48.7931452)",,,2.5,,,
272485279,272485281,0,377207874,,Leinsweg,path,,False,25.622,"LINESTRING (9.210123899999999 48.7931276, 9.2100527 48.7933532)",,,3,,,
272485279,5814759202,0,377207874,,Leinsweg,path,,False,31.502,"LINESTRING (9.210123899999999 48.7931276, 9.2101237 48.7928443)",,,3,,,
272485281,274976382,0,377207874,,Leinsweg,path,,False,54.214,"LINESTRING (9.2100527 48.7933532, 9.209823099999999 48.7938167)",,,3,,,
272485281,272485279,0,377207874,,Leinsweg,path,,False,25.622,"LINESTRING (9.2100527 48.7933532, 9.210123899999999 48.7931276)",,,3,,,
272485282,274976381,0,25047252,,Leinsweg,path,,False,30.67,"LINESTRING (9.210185600000001 48.7926879, 9.210298 48.7924222)",,,4,,,
272485282,5814759202,0,377207874,,Leinsweg,path,,False,17.972,"LINESTRING (9.210185600000001 48.7926879, 9.2101237 48.7928443)",,,3,,,
272485287,275006861,0,438495317,,,path,,False,8.105,"LINESTRING (9.2083377 48.7921452, 9.208277600000001 48.792084)",,,2.3,,,
272485287,275006848,0,438495317,,,path,,False,5.738,"LINESTRING (9.2083377 48.7921452, 9.2083385 48.7921968)",,,2.3,,,
272485289,1361251907,0,160485725,,,path,,False,23.174,"LINESTRING (9.208115599999999 48.7919107, 9.207800600000001 48.7918915)",,,3,,,
272485289,4362380976,0,160485725,,,path,,False,14.096,"LINESTRING (9.208115599999999 48.7919107, 9.208201900000001 48.792024)",,,3,,,
272485290,272485292,0,160485725,,,path,,False,15.606,"LINESTRING (9.2069943 48.7918211, 9.206785099999999 48.7917946)",,,3,,,
272485290,275013761,0,160485725,,,path,,False,6.343,"LINESTRING (9.2069943 48.7918211, 9.207080700000001 48.7918249)",,,3,,,
272485292,6165847863,0,25047613,,,path,,False,18.377,"LINESTRING (9.206785099999999 48.7917946, 9.206807599999999 48.7919592)",,,3.7,,,
272485292,1725075350,0,25047613,,,path,,False,13.528,"LINESTRING (9.206785099999999 48.7917946, 9.206743299999999 48.7916761)",,,3.7,,,
272485292,272485290,0,160485725,,,path,,False,15.606,"LINESTRING (9.206785099999999 48.7917946, 9.2069943 48.7918211)",,,3,,,
272485343,275014230,0,25047613,,,path,,False,15.257,"LINESTRING (9.206779600000001 48.7911287, 9.206735500000001 48.7912628)",,,3.7,,,
272485343,7237590202,0,25047613,,,path,,False,28.883,"LINESTRING (9.206779600000001 48.7911287, 9.2068368 48.7908717)",,,3.7,,,
272488251,1725075349,0,25047613,,,path,,False,14.062,"LINESTRING (9.206699499999999 48.7914457, 9.2067055 48.7915721)",,,3.7,,,
272488251,275014230,0,25047613,,,path,,False,20.508,"LINESTRING (9.206699499999999 48.7914457, 9.206735500000001 48.7912628)",,,3.7,,,
273095222,5549990292,0,25091983,,,path,,False,6.206,"LINESTRING (9.1654625 48.8501994, 9.1655239 48.8502379)",,,,,,
273095222,1230671848,0,25091983,,,path,,False,14.532,"LINESTRING (9.1654625 48.8501994, 9.165294299999999 48.8501299)",,,,,,
273095223,1230671848,0,25091983,,,path,,False,22.959,"LINESTRING (9.1650534 48.8499976, 9.165294299999999 48.8501299)",,,,,,
273095223,5549990294,0,25091983,,,path,,False,1.995,"LINESTRING (9.1650534 48.8499976, 9.1650337 48.8499852)",,,,,,
273339306,387420428,0,33818905,,,path,,False,89.732,"LINESTRING (9.232462099999999 48.8109114, 9.232162000000001 48.810129)",,,3,,,
273339306,2375288061,0,33818905,,,path,,False,63.794,"LINESTRING (9.232462099999999 48.8109114, 9.2328429 48.8114274)",,,3,,,
273339306,2887068145,0,637512494,,,path,,False,4.957,"LINESTRING (9.232462099999999 48.8109114, 9.2323948 48.8109162)",,,,,,
273473059,1386727109,0,237105278,,,path,,False,12.933,"LINESTRING (9.232574899999999 48.7384619, 9.23274 48.738421)",,,2.5,,,
273473059,1089281287,0,237105278,,,path,,False,141.026,"LINESTRING (9.232574899999999 48.7384619, 9.2307969 48.7389452)",,,2.5,,,
273503740,684538371,0,25120480,,,path,,False,13.328,"LINESTRING (9.0956463 48.7981192, 9.0957594 48.7982131)",,,,,,
274246232,1386727125,0,77696132,,,path,,False,13.888,"LINESTRING (9.2193018 48.740995, 9.219449600000001 48.7409169)",,,2.5,,,
274246232,1386727127,0,77696132,,,path,,False,14.924,"LINESTRING (9.2193018 48.740995, 9.219155799999999 48.7410885)",,,2.5,,,
274246233,1386727118,0,77696132,,,path,,False,16.995,"LINESTRING (9.2199442 48.7407187, 9.2201565 48.7406574)",,,2.5,,,
274246233,1386727123,0,77696132,,,path,,False,12.884,"LINESTRING (9.2199442 48.7407187, 9.219787500000001 48.7407711)",,,2.5,,,
274246234,266006828,0,762937082,,,path,,False,116.755,"LINESTRING (9.224421700000001 48.7401629, 9.2260028 48.7400393)",,,2.5,,,
274246234,1386727114,0,762937082,,,path,,False,92.339,"LINESTRING (9.224421700000001 48.7401629, 9.223173900000001 48.7402745)",,,2.5,,,
274277579,2927578214,0,25160369,,,path,,False,5.233,"LINESTRING (9.156718100000001 48.7482193, 9.1566709 48.748184)",,,,,,
274277579,130253131,0,25160369,,,path,,False,5.896,"LINESTRING (9.156718100000001 48.7482193, 9.1567861 48.7482476)",,,,,,
274277581,6243865793,0,666861643,,,path,,False,10.304,"LINESTRING (9.15626 48.7474129, 9.156185799999999 48.7473342)",,,,,,
274277581,3146426542,0,666861643,,,path,,False,55.952,"LINESTRING (9.15626 48.7474129, 9.1565365 48.7478819)",,,,,,
274277596,247693924,0,25160377,,Josefstraße,path,,False,8.604,"LINESTRING (9.1693704 48.7493647, 9.169454 48.7493104)",,,,,,
274277596,247693923,0,25160377,,Josefstraße,path,,False,1.991,"LINESTRING (9.1693704 48.7493647, 9.169356799999999 48.7493802)",,,,,,
274587140,274950401,0,173081307,,,path,,False,417.639,"LINESTRING (9.2447158 48.7864691, 9.2472841 48.783116)",,,,,,
274587140,2322288739,0,173081307,,,path,,False,35.929,"LINESTRING (9.2447158 48.7864691, 9.2444588 48.7867443)",,,,,,
274707296,2516298648,0,244297466,,,path,,False,6.193,"LINESTRING (9.2490234 48.778072, 9.2489408 48.7780838)",,,,,,
274749456,5883873454,0,23210198,,,path,,True,17.651,"LINESTRING (9.1105517 48.8127266, 9.110422 48.8125928)",,,,,,
274923732,2917042308,0,23781997,,Eberhardstraße,residential,30,False,20.536,"LINESTRING (9.179614000000001 48.7743846, 9.179797300000001 48.7745243)",,,7,,,
274923732,20849958,0,23781997,,Eberhardstraße,residential,30,False,26.268,"LINESTRING (9.179614000000001 48.7743846, 9.179374899999999 48.7742086)",,,7,,,
274950374,274950378,0,173081307,,,path,,False,23.581,"LINESTRING (9.2398834 48.7907626, 9.240192499999999 48.7907034)",,,,,,
274950374,1435861759,0,173081307,,,path,,False,38.994,"LINESTRING (9.2398834 48.7907626, 9.2394791 48.7909907)",,,,,,
274950378,1062785972,0,173081307,,,path,,False,12.262,"LINESTRING (9.240192499999999 48.7907034, 9.2403145 48.7906279)",,,,,,
274950378,274950374,0,173081307,,,path,,False,23.581,"LINESTRING (9.240192499999999 48.7907034, 9.2398834 48.7907626)",,,,,,
274950382,1062785985,0,173081307,,,path,,False,120.009,"LINESTRING (9.240744599999999 48.7903001, 9.241720600000001 48.7894333)",,,,,,
274950382,1062785982,0,173081307,,,path,,False,9.551,"LINESTRING (9.240744599999999 48.7903001, 9.240674200000001 48.7903724)",,,,,,
274950386,1062785970,0,173081307,,,path,,False,41.121,"LINESTRING (9.2418254 48.7891875, 9.2421472 48.7888845)",,,,,,
274950386,1062785980,0,173081307,,,path,,False,20.177,"LINESTRING (9.2418254 48.7891875, 9.241793100000001 48.7893677)",,,,,,
274950388,1062785978,0,173081307,,,path,,False,4.485,"LINESTRING (9.242518499999999 48.7886373, 9.2425785 48.7886293)",,,,,,
274950388,2469443289,0,173081307,,,path,,False,23.551,"LINESTRING (9.242518499999999 48.7886373, 9.242306299999999 48.7887964)",,,,,,
274950390,1062785974,0,173081307,,,path,,False,3.539,"LINESTRING (9.242644200000001 48.788655, 9.2426925 48.7886545)",,,,,,
274950390,1062785978,0,173081307,,,path,,False,5.598,"LINESTRING (9.242644200000001 48.788655, 9.2425785 48.7886293)",,,,,,
274950393,2752948972,0,173081307,,,path,,False,24.192,"LINESTRING (9.243226699999999 48.7882737, 9.243420199999999 48.7880974)",,,,,,
274950393,1062785968,0,173081307,,,path,,False,54.268,"LINESTRING (9.243226699999999 48.7882737, 9.242731900000001 48.7886369)",,,,,,
274950401,1069443148,0,173081307,,,path,,False,9.73,"LINESTRING (9.2472841 48.783116, 9.247372500000001 48.7830507)",,,,,,
274950401,274587140,0,173081307,,,path,,False,417.639,"LINESTRING (9.2472841 48.783116, 9.2447158 48.7864691)",,,,,,
274953542,3736799059,0,369944851,,,path,,False,10.704,"LINESTRING (9.239497999999999 48.7896371, 9.239410299999999 48.7895601)",,,,,,
274953545,274953547,0,369944851,,,path,,False,44.01,"LINESTRING (9.2393353 48.7894349, 9.2387979 48.789258)",,,,,,
274953545,3736799059,0,369944851,,,path,,False,14.967,"LINESTRING (9.2393353 48.7894349, 9.239410299999999 48.7895601)",,,,,,
274953547,3736799037,0,369944851,,,path,,False,6.619,"LINESTRING (9.2387979 48.789258, 9.2387871 48.7891989)",,,,,,
274953547,274953545,0,369944851,,,path,,False,44.01,"LINESTRING (9.2387979 48.789258, 9.2393353 48.7894349)",,,,,,
274953550,1355078013,0,369944851,,,path,,False,7.702,"LINESTRING (9.23874 48.7890428, 9.2387081 48.7889768)",,,,,,
274953550,3736799037,0,369944851,,,path,,False,17.697,"LINESTRING (9.23874 48.7890428, 9.2387871 48.7891989)",,,,,,
274953553,1355078011,0,369944851,,,path,,False,13.833,"LINESTRING (9.238664 48.7889304, 9.238505200000001 48.7888631)",,,,,,
274953553,1355078013,0,369944851,,,path,,False,6.087,"LINESTRING (9.238664 48.7889304, 9.2387081 48.7889768)",,,,,,
274976378,274976379,0,25047252,,Leinsweg,path,,False,22.578,"LINESTRING (9.2103216 48.791318, 9.2104699 48.791496)",,,4,,,
274976378,272475143,0,25047252,,Leinsweg,path,,False,22.937,"LINESTRING (9.2103216 48.791318, 9.210334700000001 48.7911119)",,,4,,,
274976379,274976380,0,25047252,,Leinsweg,path,,False,28.77,"LINESTRING (9.2104699 48.791496, 9.210388399999999 48.7917491)",,,4,,,
274976379,274976378,0,25047252,,Leinsweg,path,,False,22.578,"LINESTRING (9.2104699 48.791496, 9.2103216 48.791318)",,,4,,,
274976380,274976381,0,25047252,,Leinsweg,path,,False,75.138,"LINESTRING (9.210388399999999 48.7917491, 9.210298 48.7924222)",,,4,,,
274976380,274976379,0,25047252,,Leinsweg,path,,False,28.77,"LINESTRING (9.210388399999999 48.7917491, 9.2104699 48.791496)",,,4,,,
274976381,272485282,0,25047252,,Leinsweg,path,,False,30.67,"LINESTRING (9.210298 48.7924222, 9.210185600000001 48.7926879)",,,4,,,
274976381,274976380,0,25047252,,Leinsweg,path,,False,75.138,"LINESTRING (9.210298 48.7924222, 9.210388399999999 48.7917491)",,,4,,,
274976381,6118641123,0,25219164,,,path,,False,12.057,"LINESTRING (9.210298 48.7924222, 9.2104617 48.7924335)",,,2.5,,,
